ID;Geslacht;Leerjaren;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalLeerlingen_1;TotaalVmboHavoVwo_2;AlgemeneLeerjaren123_3;VwoLeerjaar36_4;HavoLeerjaar35_5;VmboLeerjaar34_6;VmboGTLeerjaar34_7;VmboTLeerjaar34_8;VmboGLeerjaar34_9;VmboBKLeerjaar34_10;VmboKLeerjaar34_11;VmboBLeerjaar34_12;AlgemeneLeerjarenExclusiefLwoo_13;VmboExclusiefLwooLeerjaar34_14;VmboGTExclusiefLwooLeerjaar34_15;VmboBKExclusiefLwooLeerjaar34_16;TotaalLwoo14_17;AlgemeneLeerjarenLwoo_18;LwooLeerjaar34_19;LwooGTLeerjaar34_20;LwooBKLeerjaar34_21;Praktijkonderwijs_22
4838;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2015/'16;2638.0;2432.0;1172.0;346.0;315.0;599.0;201.0;188.0;13.0;398.0;174.0;224.0;842.0;297.0;151.0;146.0;632.0;330.0;302.0;50.0;252.0;206.0
4839;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2016/'17;2723.0;2518.0;1312.0;344.0;320.0;542.0;196.0;183.0;13.0;346.0;166.0;180.0;988.0;273.0;155.0;118.0;593.0;324.0;269.0;41.0;228.0;205.0
4840;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2017/'18;2887.0;2677.0;1444.0;363.0;336.0;534.0;190.0;176.0;14.0;344.0;139.0;205.0;1047.0;273.0;157.0;116.0;658.0;397.0;261.0;33.0;228.0;210.0
4841;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2018/'19;3049.0;2832.0;1547.0;370.0;370.0;545.0;211.0;198.0;13.0;334.0;155.0;179.0;1140.0;287.0;170.0;117.0;665.0;407.0;258.0;41.0;217.0;217.0
4842;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2019/'20;3370.0;3144.0;1661.0;430.0;434.0;619.0;267.0;236.0;31.0;352.0;170.0;182.0;1240.0;328.0;202.0;126.0;712.0;421.0;291.0;65.0;226.0;226.0
4843;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2020/'21;3544.0;3288.0;1624.0;488.0;540.0;636.0;269.0;227.0;42.0;367.0;183.0;184.0;1230.0;314.0;187.0;127.0;716.0;394.0;322.0;82.0;240.0;256.0
4844;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2021/'22;3826.0;3559.0;1766.0;559.0;544.0;690.0;285.0;249.0;36.0;405.0;202.0;203.0;1760.0;688.0;285.0;403.0;8.0;6.0;2.0;0.0;2.0;267.0
4845;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2003/'04;3345.0;3345.0;1621.0;350.0;370.0;1002.0;294.0;237.0;57.0;708.0;250.0;458.0;1253.0;714.0;290.0;424.0;656.0;368.0;288.0;4.0;284.0;
4846;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2004/'05;3240.0;3240.0;1566.0;379.0;359.0;935.0;293.0;223.0;70.0;642.0;252.0;390.0;1183.0;691.0;283.0;408.0;627.0;383.0;244.0;10.0;234.0;
4847;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2005/'06;3066.0;3066.0;1467.0;400.0;352.0;847.0;275.0;203.0;72.0;572.0;233.0;339.0;1088.0;641.0;264.0;377.0;585.0;379.0;206.0;11.0;195.0;
4848;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2006/'07;2882.0;2882.0;1339.0;361.0;376.0;806.0;273.0;220.0;53.0;533.0;227.0;306.0;1066.0;597.0;260.0;337.0;482.0;273.0;209.0;13.0;196.0;
4849;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2007/'08;3086.0;2781.0;1337.0;328.0;384.0;732.0;227.0;171.0;56.0;505.0;221.0;284.0;1010.0;524.0;214.0;310.0;535.0;327.0;208.0;13.0;195.0;305.0
4850;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2008/'09;3093.0;2833.0;1441.0;324.0;367.0;701.0;220.0;203.0;17.0;481.0;217.0;264.0;1099.0;450.0;202.0;248.0;593.0;342.0;251.0;18.0;233.0;260.0
4851;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2009/'10;3070.0;2825.0;1454.0;301.0;333.0;737.0;253.0;216.0;37.0;484.0;233.0;251.0;1124.0;468.0;233.0;235.0;599.0;330.0;269.0;20.0;249.0;245.0
4852;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2010/'11;3174.0;2941.0;1457.0;354.0;351.0;779.0;267.0;238.0;29.0;512.0;238.0;274.0;1148.0;482.0;236.0;246.0;606.0;309.0;297.0;31.0;266.0;233.0
4853;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2011/'12;3108.0;2879.0;1459.0;356.0;367.0;697.0;216.0;197.0;19.0;481.0;224.0;257.0;1125.0;454.0;205.0;249.0;577.0;334.0;243.0;11.0;232.0;229.0
4854;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2012/'13;3015.0;2782.0;1370.0;334.0;363.0;715.0;221.0;210.0;11.0;494.0;203.0;291.0;1099.0;458.0;207.0;251.0;528.0;271.0;257.0;14.0;243.0;233.0
4855;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2013/'14;3092.0;2795.0;1321.0;370.0;458.0;646.0;246.0;228.0;18.0;400.0;204.0;196.0;1028.0;447.0;227.0;220.0;492.0;293.0;199.0;19.0;180.0;297.0
4856;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2014/'15;3112.0;2812.0;1315.0;373.0;459.0;665.0;236.0;221.0;15.0;429.0;180.0;249.0;1042.0;436.0;214.0;222.0;502.0;273.0;229.0;22.0;207.0;300.0
4857;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2015/'16;3174.0;2850.0;1279.0;386.0;489.0;696.0;227.0;211.0;16.0;469.0;192.0;277.0;1047.0;418.0;209.0;209.0;510.0;232.0;278.0;18.0;260.0;324.0
4858;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2016/'17;3378.0;3028.0;1426.0;461.0;478.0;663.0;222.0;204.0;18.0;441.0;189.0;252.0;1204.0;384.0;199.0;185.0;501.0;222.0;279.0;23.0;256.0;350.0
4859;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2017/'18;3623.0;3265.0;1577.0;508.0;535.0;645.0;206.0;195.0;11.0;439.0;154.0;285.0;1359.0;392.0;191.0;201.0;471.0;218.0;253.0;15.0;238.0;358.0
4860;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2018/'19;4153.0;3789.0;1809.0;672.0;669.0;639.0;240.0;213.0;27.0;399.0;143.0;256.0;1542.0;402.0;216.0;186.0;504.0;267.0;237.0;24.0;213.0;364.0
4861;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2019/'20;4427.0;4040.0;1891.0;800.0;647.0;702.0;266.0;240.0;26.0;436.0;156.0;280.0;1594.0;415.0;235.0;180.0;584.0;297.0;287.0;31.0;256.0;387.0
4862;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2020/'21;4710.0;4308.0;1987.0;836.0;740.0;745.0;257.0;243.0;14.0;488.0;190.0;298.0;1747.0;405.0;226.0;179.0;580.0;240.0;340.0;31.0;309.0;402.0
4863;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage (gemeente);2021/'22;4987.0;4555.0;2102.0;948.0;784.0;721.0;284.0;246.0;38.0;437.0;206.0;231.0;1803.0;441.0;249.0;192.0;579.0;299.0;280.0;35.0;245.0;432.0
4864;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2003/'04;4170.0;4170.0;1910.0;345.0;486.0;1429.0;394.0;333.0;61.0;1035.0;291.0;744.0;1356.0;1046.0;388.0;658.0;937.0;554.0;383.0;6.0;377.0;
4865;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2004/'05;3721.0;3721.0;1726.0;354.0;444.0;1197.0;383.0;320.0;63.0;814.0;282.0;532.0;1234.0;901.0;373.0;528.0;788.0;492.0;296.0;10.0;286.0;
4866;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2005/'06;3432.0;3432.0;1604.0;364.0;401.0;1063.0;347.0;299.0;48.0;716.0;280.0;436.0;1050.0;773.0;334.0;439.0;844.0;554.0;290.0;13.0;277.0;
4867;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2006/'07;3125.0;3125.0;1446.0;362.0;377.0;940.0;300.0;252.0;48.0;640.0;277.0;363.0;954.0;637.0;289.0;348.0;795.0;492.0;303.0;11.0;292.0;
4868;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2007/'08;3225.0;2917.0;1311.0;331.0;396.0;879.0;266.0;214.0;52.0;613.0;277.0;336.0;919.0;545.0;245.0;300.0;726.0;392.0;334.0;21.0;313.0;308.0
4869;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2008/'09;3163.0;2868.0;1375.0;296.0;360.0;837.0;248.0;192.0;56.0;589.0;256.0;333.0;983.0;519.0;221.0;298.0;710.0;392.0;318.0;27.0;291.0;295.0
4870;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2009/'10;3180.0;2863.0;1489.0;281.0;344.0;749.0;259.0;215.0;44.0;490.0;199.0;291.0;1132.0;481.0;241.0;240.0;625.0;357.0;268.0;18.0;250.0;317.0
4871;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2010/'11;3109.0;2797.0;1480.0;238.0;311.0;768.0;280.0;234.0;46.0;488.0;201.0;287.0;1108.0;514.0;268.0;246.0;626.0;372.0;254.0;12.0;242.0;312.0
4872;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2011/'12;3151.0;2864.0;1507.0;248.0;312.0;797.0;279.0;236.0;43.0;518.0;216.0;302.0;1104.0;522.0;273.0;249.0;678.0;403.0;275.0;6.0;269.0;287.0
4873;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2012/'13;2989.0;2693.0;1359.0;233.0;291.0;810.0;288.0;225.0;63.0;522.0;232.0;290.0;982.0;544.0;279.0;265.0;643.0;377.0;266.0;9.0;257.0;296.0
4874;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2013/'14;2828.0;2527.0;1256.0;222.0;272.0;777.0;299.0;222.0;77.0;478.0;223.0;255.0;921.0;539.0;281.0;258.0;573.0;335.0;238.0;18.0;220.0;301.0
4875;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2014/'15;2684.0;2381.0;1200.0;221.0;262.0;698.0;260.0;203.0;57.0;438.0;197.0;241.0;897.0;470.0;244.0;226.0;531.0;303.0;228.0;16.0;212.0;303.0
4876;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2015/'16;2564.0;2276.0;1176.0;207.0;268.0;625.0;238.0;180.0;58.0;387.0;192.0;195.0;916.0;419.0;227.0;192.0;466.0;260.0;206.0;11.0;195.0;288.0
4877;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2016/'17;2592.0;2287.0;1253.0;205.0;248.0;581.0;210.0;161.0;49.0;371.0;196.0;175.0;950.0;404.0;199.0;205.0;480.0;303.0;177.0;11.0;166.0;305.0
4878;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2017/'18;2757.0;2462.0;1428.0;232.0;257.0;545.0;205.0;141.0;64.0;340.0;168.0;172.0;1107.0;378.0;190.0;188.0;488.0;321.0;167.0;15.0;152.0;295.0
4879;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2018/'19;2906.0;2610.0;1551.0;220.0;248.0;591.0;204.0;155.0;49.0;387.0;186.0;201.0;1183.0;394.0;192.0;202.0;565.0;368.0;197.0;12.0;185.0;296.0
4880;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2019/'20;3125.0;2814.0;1614.0;253.0;284.0;663.0;243.0;179.0;64.0;420.0;211.0;209.0;1207.0;451.0;229.0;222.0;619.0;407.0;212.0;14.0;198.0;311.0
4881;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2020/'21;3317.0;2957.0;1672.0;268.0;310.0;707.0;272.0;205.0;67.0;435.0;223.0;212.0;1275.0;459.0;247.0;212.0;645.0;397.0;248.0;25.0;223.0;360.0
4882;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2021/'22;3499.0;3100.0;1754.0;305.0;346.0;695.0;241.0;185.0;56.0;454.0;233.0;221.0;1377.0;432.0;221.0;211.0;640.0;377.0;263.0;20.0;243.0;399.0
4883;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2003/'04;975.0;975.0;478.0;89.0;84.0;324.0;100.0;97.0;3.0;224.0;53.0;171.0;314.0;204.0;97.0;107.0;284.0;164.0;120.0;3.0;117.0;
4884;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2004/'05;842.0;842.0;400.0;89.0;97.0;256.0;84.0;78.0;6.0;172.0;58.0;114.0;252.0;169.0;83.0;86.0;235.0;148.0;87.0;1.0;86.0;
4885;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2005/'06;801.0;801.0;363.0;105.0;85.0;248.0;86.0;81.0;5.0;162.0;60.0;102.0;244.0;149.0;83.0;66.0;218.0;119.0;99.0;3.0;96.0;
4886;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2006/'07;752.0;752.0;334.0;93.0;91.0;234.0;75.0;63.0;12.0;159.0;60.0;99.0;243.0;128.0;72.0;56.0;197.0;91.0;106.0;3.0;103.0;
4887;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2007/'08;713.0;656.0;287.0;83.0;88.0;198.0;73.0;61.0;12.0;125.0;50.0;75.0;204.0;124.0;67.0;57.0;157.0;83.0;74.0;6.0;68.0;57.0
4888;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2008/'09;659.0;602.0;249.0;80.0;84.0;189.0;87.0;74.0;13.0;102.0;46.0;56.0;185.0;136.0;80.0;56.0;117.0;64.0;53.0;7.0;46.0;57.0
4889;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2009/'10;631.0;581.0;274.0;77.0;76.0;154.0;63.0;56.0;7.0;91.0;46.0;45.0;225.0;107.0;60.0;47.0;96.0;49.0;47.0;3.0;44.0;50.0
4890;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2010/'11;640.0;595.0;287.0;82.0;82.0;144.0;53.0;44.0;9.0;91.0;39.0;52.0;233.0;97.0;49.0;48.0;101.0;54.0;47.0;4.0;43.0;45.0
4891;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2011/'12;661.0;625.0;320.0;80.0;68.0;157.0;72.0;56.0;16.0;85.0;33.0;52.0;231.0;116.0;69.0;47.0;130.0;89.0;41.0;3.0;38.0;36.0
4892;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2012/'13;628.0;588.0;287.0;71.0;73.0;157.0;56.0;35.0;21.0;101.0;45.0;56.0;214.0;113.0;51.0;62.0;117.0;73.0;44.0;5.0;39.0;40.0
4893;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2013/'14;610.0;560.0;272.0;75.0;71.0;142.0;49.0;31.0;18.0;93.0;35.0;58.0;190.0;92.0;43.0;49.0;132.0;82.0;50.0;6.0;44.0;50.0
4894;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2014/'15;565.0;525.0;257.0;78.0;53.0;137.0;44.0;36.0;8.0;93.0;38.0;55.0;181.0;91.0;43.0;48.0;122.0;76.0;46.0;1.0;45.0;40.0
4895;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2015/'16;624.0;584.0;331.0;67.0;61.0;125.0;44.0;37.0;7.0;81.0;31.0;50.0;251.0;78.0;44.0;34.0;127.0;80.0;47.0;0.0;47.0;40.0
4896;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2016/'17;761.0;724.0;442.0;65.0;84.0;133.0;44.0;33.0;11.0;89.0;41.0;48.0;414.0;84.0;41.0;43.0;77.0;28.0;49.0;3.0;46.0;37.0
4897;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2017/'18;892.0;854.0;534.0;74.0;99.0;147.0;51.0;38.0;13.0;96.0;46.0;50.0;529.0;105.0;48.0;57.0;47.0;5.0;42.0;3.0;39.0;38.0
4898;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2018/'19;944.0;901.0;560.0;86.0;116.0;139.0;60.0;52.0;8.0;79.0;39.0;40.0;555.0;119.0;59.0;60.0;25.0;5.0;20.0;1.0;19.0;43.0
4899;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2019/'20;1130.0;1080.0;604.0;124.0;174.0;178.0;75.0;60.0;15.0;103.0;48.0;55.0;601.0;172.0;74.0;98.0;9.0;3.0;6.0;1.0;5.0;50.0
4900;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2020/'21;1204.0;1137.0;615.0;151.0;209.0;162.0;63.0;46.0;17.0;99.0;50.0;49.0;614.0;157.0;61.0;96.0;6.0;1.0;5.0;2.0;3.0;67.0
4901;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht (gemeente);2021/'22;1322.0;1231.0;677.0;175.0;241.0;138.0;54.0;42.0;12.0;84.0;45.0;39.0;676.0;134.0;53.0;81.0;5.0;1.0;4.0;1.0;3.0;91.0
4902;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;10819.0;10819.0;5107.0;1245.0;1296.0;3166.0;1092.0;979.0;113.0;2074.0;668.0;1406.0;3557.0;2131.0;1052.0;1079.0;2585.0;1550.0;1035.0;40.0;995.0;
4903;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;10225.0;10225.0;4550.0;1369.0;1317.0;2987.0;997.0;858.0;139.0;1990.0;694.0;1296.0;3268.0;1936.0;924.0;1012.0;2333.0;1282.0;1051.0;73.0;978.0;
4904;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;9865.0;9865.0;4290.0;1400.0;1286.0;2889.0;1015.0;874.0;141.0;1874.0;696.0;1178.0;3086.0;1881.0;944.0;937.0;2212.0;1204.0;1008.0;71.0;937.0;
4905;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;9268.0;9268.0;3950.0;1324.0;1304.0;2690.0;1030.0;889.0;141.0;1660.0;692.0;968.0;2994.0;1732.0;948.0;784.0;1914.0;956.0;958.0;82.0;876.0;
4906;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;9422.0;8798.0;3601.0;1318.0;1336.0;2543.0;1023.0;873.0;150.0;1520.0;653.0;867.0;2745.0;1638.0;934.0;704.0;1761.0;856.0;905.0;89.0;816.0;624.0
4907;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;9162.0;8557.0;3597.0;1274.0;1297.0;2389.0;971.0;831.0;140.0;1418.0;667.0;751.0;2730.0;1610.0;886.0;724.0;1646.0;867.0;779.0;85.0;694.0;605.0
4908;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;8894.0;8296.0;3643.0;1206.0;1305.0;2142.0;885.0;758.0;127.0;1257.0;566.0;691.0;2739.0;1454.0;807.0;647.0;1592.0;904.0;688.0;78.0;610.0;598.0
4909;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;8904.0;8308.0;3700.0;1256.0;1243.0;2109.0;886.0;756.0;130.0;1223.0;555.0;668.0;2710.0;1401.0;798.0;603.0;1698.0;990.0;708.0;88.0;620.0;596.0
4910;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;8073.0;7515.0;3217.0;1177.0;1121.0;2000.0;845.0;710.0;135.0;1155.0;575.0;580.0;2311.0;1316.0;761.0;555.0;1590.0;906.0;684.0;84.0;600.0;558.0
4911;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;7963.0;7373.0;3107.0;1153.0;1158.0;1955.0;803.0;652.0;151.0;1152.0;573.0;579.0;2269.0;1264.0;738.0;526.0;1529.0;838.0;691.0;65.0;626.0;590.0
4912;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;7847.0;7226.0;3248.0;1062.0;1101.0;1815.0;720.0;578.0;142.0;1095.0;536.0;559.0;2500.0;1122.0;651.0;471.0;1441.0;748.0;693.0;69.0;624.0;621.0
4913;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;8260.0;7590.0;3533.0;1131.0;1136.0;1790.0;725.0;592.0;133.0;1065.0;519.0;546.0;2724.0;1142.0;659.0;483.0;1457.0;809.0;648.0;66.0;582.0;670.0
4914;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;8726.0;8075.0;4048.0;1214.0;1138.0;1675.0;702.0;559.0;143.0;973.0;468.0;505.0;3069.0;1104.0;642.0;462.0;1550.0;979.0;571.0;60.0;511.0;651.0
4915;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;10197.0;9518.0;5533.0;1255.0;1124.0;1606.0;681.0;550.0;131.0;925.0;438.0;487.0;4639.0;1077.0;614.0;463.0;1423.0;894.0;529.0;67.0;462.0;679.0
4916;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;10922.0;10191.0;6001.0;1334.0;1185.0;1671.0;733.0;625.0;108.0;938.0;459.0;479.0;5299.0;1122.0;653.0;469.0;1251.0;702.0;549.0;80.0;469.0;731.0
4917;Totaal mannen en vrouwen;Totaal leerjaren;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;11548.0;10706.0;6133.0;1433.0;1329.0;1811.0;785.0;659.0;126.0;1026.0;517.0;509.0;5618.0;1326.0;706.0;620.0;1000.0;515.0;485.0;79.0;406.0;842.0
