ID;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;RegioS;Perioden;MedischGeschoolden_1
5867;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (LD) incl. buitenland;2017;230
5868;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (LD) incl. buitenland;2018;230
5869;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (LD) incl. buitenland;2019;260
5870;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (LD) incl. buitenland;2020;265
5871;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (LD) incl. buitenland;2021;280
5872;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (LD) incl. buitenland;2022;315
5873;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (LD) incl. buitenland;2023;320
5874;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2013;1660
5875;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2014;1130
5876;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2015;1190
5877;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2016;1235
5878;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2017;1255
5879;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2018;1240
5880;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2019;1160
5881;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2020;1135
5882;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2021;1170
5883;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2022;1275
5884;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (PV);2023;1150
5885;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2013;1810
5886;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2014;965
5887;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2015;1010
5888;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2016;1070
5889;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2017;1095
5890;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2018;1170
5891;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2019;1055
5892;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2020;1195
5893;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2021;1250
5894;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2022;1300
5895;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Fryslân (PV);2023;1190
5896;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2013;1335
5897;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2014;790
5898;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2015;840
5899;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2016;830
5900;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2017;840
5901;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2018;860
5902;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2019;770
5903;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2020;855
5904;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2021;965
5905;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2022;1040
5906;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (PV);2023;975
5907;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2013;2895
5908;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2014;1610
5909;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2015;1650
5910;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2016;1730
5911;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2017;1740
5912;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2018;1810
5913;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2019;1675
5914;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2020;1905
5915;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2021;2145
5916;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2022;2405
5917;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Overijssel (PV);2023;2125
5918;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2013;885
5919;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2014;445
5920;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2015;495
5921;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2016;520
5922;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2017;540
5923;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2018;570
5924;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2019;520
5925;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2020;565
5926;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2021;650
5927;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2022;685
5928;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Flevoland (PV);2023;630
5929;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2013;5630
5930;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2014;2960
5931;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2015;3125
5932;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2016;3300
5933;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2017;3395
5934;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2018;3480
5935;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2019;3350
5936;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2020;3545
5937;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2021;3920
5938;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2022;4295
5939;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Gelderland (PV);2023;3890
5940;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2013;4885
5941;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2014;3070
5942;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2015;3160
5943;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2016;3295
5944;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2017;3395
5945;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2018;3490
5946;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2019;3320
5947;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2020;3515
5948;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2021;3650
5949;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2022;3945
5950;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Utrecht (PV);2023;3620
5951;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2013;7585
5952;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2014;4555
5953;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2015;5115
5954;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2016;5240
5955;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2017;5270
5956;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2018;5300
5957;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2019;5030
5958;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2020;5355
5959;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2021;5530
5960;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2022;5870
5961;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Holland (PV);2023;5395
5962;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2013;7970
5963;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2014;4600
5964;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2015;4755
5965;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2016;4985
5966;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2017;5370
5967;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2018;5600
5968;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2019;5205
5969;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2020;5505
5970;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2021;5685
5971;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2022;6170
5972;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zuid-Holland (PV);2023;5680
5973;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2013;845
5974;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2014;380
5975;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2015;395
5976;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2016;395
5977;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2017;390
5978;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2018;430
5979;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2019;390
5980;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2020;425
5981;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2021;495
5982;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2022;560
5983;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Zeeland (PV);2023;460
5984;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2013;6260
5985;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2014;3305
5986;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2015;3525
5987;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2016;3695
5988;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2017;3875
5989;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2018;4090
5990;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2019;3735
5991;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2020;3980
5992;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2021;4275
5993;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2022;4615
5994;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Noord-Brabant (PV);2023;4150
5995;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2013;2620
5996;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2014;1440
5997;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2015;1610
5998;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2016;1665
5999;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2017;1725
6000;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2018;1760
6001;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2019;1580
6002;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2020;1645
6003;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2021;1835
6004;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2022;1975
6005;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Limburg (PV);2023;1905
6006;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2013;300
6007;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2014;210
6008;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2015;220
6009;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2016;235
6010;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2017;230
6011;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2018;230
6012;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2019;260
6013;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2020;265
6014;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2021;280
6015;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2022;315
6016;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Niet in te delen (PV) incl. buitenland;2023;320
6017;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2013;1660
6018;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2014;1130
6019;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2015;1190
6020;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2016;1235
6021;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2017;1255
6022;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2018;1240
6023;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2019;1160
6024;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2020;1135
6025;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2021;1170
6026;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2022;1275
6027;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Groningen (RA);2023;1150
6028;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2013;1335
6029;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2014;790
6030;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2015;840
6031;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2016;830
6032;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2017;840
6033;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2018;860
6034;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2019;770
6035;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2020;855
6036;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2021;965
6037;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2022;1040
6038;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Drenthe (RA);2023;975
6039;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2013;1810
6040;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2014;965
6041;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2015;1010
6042;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2016;1070
6043;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2017;1095
6044;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2018;1170
6045;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2019;1055
6046;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2020;1195
6047;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2021;1250
6048;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2022;1300
6049;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Friesland (RA);2023;1190
6050;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2013;1240
6051;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2014;740
6052;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2015;755
6053;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2016;790
6054;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2017;795
6055;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2018;840
6056;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2019;780
6057;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2020;885
6058;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2021;965
6059;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2022;1110
6060;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Regio Zwolle (RA);2023;990
6061;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2013;1360
6062;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2014;715
6063;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2015;710
6064;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2016;755
6065;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2017;760
6066;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2018;785
6067;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2019;725
6068;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2020;835
6069;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2021;985
6070;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2022;1075
6071;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Twente (RA);2023;930
6072;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2013;1645
6073;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2014;815
6074;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2015;865
6075;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2016;925
6076;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2017;920
6077;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2018;965
6078;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2019;920
6079;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2020;970
6080;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2021;1075
6081;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2022;1200
6082;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal buiten zorgsector;Stedendriehoek & Noord-Veluwe (RA);2023;1085
