ID;LeeftijdMoederBijGeboorteKind;AantalKinderenInHetHuishouden;SamenstellingHuishouden;MigratieachtergrondKind;Perioden;LevendGeborenKinderen_1
5962;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;België;2020;7
5963;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;België;2021;8
5964;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2010;9
5965;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2011;14
5966;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2012;9
5967;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2013;7
5968;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2014;16
5969;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2015;17
5970;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2016;12
5971;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2017;15
5972;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2018;10
5973;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2019;8
5974;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2020;13
5975;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Duitsland;2021;8
5976;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2010;4
5977;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2011;3
5978;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2012;8
5979;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2013;6
5980;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2014;3
5981;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2015;8
5982;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2016;4
5983;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2017;6
5984;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2018;6
5985;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2019;0
5986;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2020;7
5987;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Indonesië;2021;3
5988;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2010;43
5989;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2011;42
5990;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2012;40
5991;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2013;41
5992;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2014;52
5993;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2015;52
5994;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2016;50
5995;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2017;50
5996;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2018;50
5997;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2019;49
5998;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2020;53
5999;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Marokko;2021;53
6000;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2010;33
6001;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2011;32
6002;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2012;26
6003;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2013;36
6004;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2014;36
6005;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2015;45
6006;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2016;46
6007;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2017;27
6008;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2018;43
6009;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2019;35
6010;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2020;44
6011;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2021;54
6012;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2010;6
6013;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2011;6
6014;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2012;5
6015;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2013;8
6016;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2014;11
6017;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2015;8
6018;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2016;12
6019;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2017;14
6020;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2018;16
6021;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2019;17
6022;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2020;15
6023;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Polen;2021;9
6024;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2010;43
6025;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2011;46
6026;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2012;33
6027;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2013;50
6028;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2014;53
6029;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2015;34
6030;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2016;37
6031;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2017;43
6032;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2018;28
6033;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2019;34
6034;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2020;37
6035;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Suriname;2021;40
6036;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2010;23
6037;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2011;22
6038;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2012;28
6039;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2013;22
6040;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2014;31
6041;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2015;16
6042;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2016;37
6043;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2017;20
6044;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2018;34
6045;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2019;35
6046;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2020;24
6047;Totaal leeftijd;Vier of meer kinderen;Niet-gehuwd paar;Turkije;2021;17
6048;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2010;0
6049;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2011;0
6050;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2012;0
6051;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2013;0
6052;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2014;0
6053;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2015;0
6054;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2016;0
6055;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2017;0
6056;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2018;0
6057;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2019;0
6058;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2020;0
6059;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal;2021;0
6060;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2010;0
6061;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2011;0
6062;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2012;0
6063;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2013;0
6064;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2014;0
6065;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2015;0
6066;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2016;0
6067;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2017;0
6068;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2018;0
6069;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2019;0
6070;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2020;0
6071;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met Nederlandse achtergrond;2021;0
6072;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2010;0
6073;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2011;0
6074;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2012;0
6075;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2013;0
6076;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2014;0
6077;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2015;0
6078;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2016;0
6079;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2017;0
6080;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2018;0
6081;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2019;0
6082;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2020;0
6083;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Totaal met migratieachtergrond;2021;0
6084;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2010;0
6085;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2011;0
6086;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2012;0
6087;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2013;0
6088;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2014;0
6089;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2015;0
6090;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2016;0
6091;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2017;0
6092;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2018;0
6093;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2019;0
6094;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2020;0
6095;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Westerse migratieachtergrond;2021;0
6096;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2010;0
6097;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2011;0
6098;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2012;0
6099;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2013;0
6100;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2014;0
6101;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2015;0
6102;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2016;0
6103;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2017;0
6104;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2018;0
6105;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2019;0
6106;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2020;0
6107;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Niet-westerse migratieachtergrond;2021;0
6108;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2010;0
6109;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2011;0
6110;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2012;0
6111;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2013;0
6112;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2014;0
6113;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2015;0
6114;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2016;0
6115;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2017;0
6116;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2018;0
6117;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2019;0
6118;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2020;0
6119;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige niet-westerse migratieachterg...;2021;0
6120;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2010;0
6121;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2011;0
6122;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2012;0
6123;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2013;0
6124;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2014;0
6125;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2015;0
6126;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2016;0
6127;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2017;0
6128;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2018;0
6129;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2019;0
6130;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2020;0
6131;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Overige westerse migratieachtergrond;2021;0
6132;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2010;0
6133;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2011;0
6134;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2012;0
6135;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2013;0
6136;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2014;0
6137;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2015;0
6138;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2016;0
6139;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2017;0
6140;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2018;0
6141;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2019;0
6142;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2020;0
6143;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Afrika;2021;0
6144;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2010;0
6145;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2011;0
6146;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2012;0
6147;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2013;0
6148;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2014;0
6149;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2015;0
6150;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2016;0
6151;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2017;0
6152;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2018;0
6153;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2019;0
6154;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2020;0
6155;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Amerika;2021;0
6156;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2010;0
6157;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2011;0
6158;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2012;0
6159;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2013;0
6160;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2014;0
6161;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2015;0
6162;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2016;0
6163;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2017;0
6164;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2018;0
6165;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2019;0
6166;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2020;0
6167;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Azië;2021;0
6168;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2010;0
6169;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2011;0
6170;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2012;0
6171;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2013;0
6172;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2014;0
6173;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2015;0
6174;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2016;0
6175;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2017;0
6176;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2018;0
6177;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2019;0
6178;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2020;0
6179;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europa (excl. Nederlandse achtergrond);2021;0
6180;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2010;0
6181;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2011;0
6182;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2012;0
6183;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2013;0
6184;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2014;0
6185;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2015;0
6186;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2016;0
6187;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2017;0
6188;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2018;0
6189;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2019;0
6190;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2020;0
6191;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Oceanië;2021;0
6192;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2010;0
6193;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2011;0
6194;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2012;0
6195;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2013;0
6196;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2014;0
6197;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2015;0
6198;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2016;0
6199;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2017;0
6200;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2018;0
6201;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2019;0
6202;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2020;0
6203;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2021;0
6204;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2010;0
6205;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2011;0
6206;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2012;0
6207;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2013;0
6208;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2014;0
6209;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2015;0
6210;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2016;0
6211;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2017;0
6212;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2018;0
6213;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2019;0
6214;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2020;0
6215;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;België;2021;0
6216;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2010;0
6217;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2011;0
6218;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2012;0
6219;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2013;0
6220;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2014;0
6221;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2015;0
6222;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2016;0
6223;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2017;0
6224;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2018;0
6225;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2019;0
6226;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2020;0
6227;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Duitsland;2021;0
6228;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2010;0
6229;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2011;0
6230;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2012;0
6231;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2013;0
6232;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2014;0
6233;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2015;0
6234;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2016;0
6235;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2017;0
6236;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2018;0
6237;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2019;0
6238;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2020;0
6239;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Indonesië;2021;0
6240;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2010;0
6241;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2011;0
6242;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2012;0
6243;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2013;0
6244;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2014;0
6245;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2015;0
6246;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2016;0
6247;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2017;0
6248;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2018;0
6249;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2019;0
6250;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2020;0
6251;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Marokko;2021;0
6252;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2010;0
6253;Totaal leeftijd;Vier of meer kinderen;Overig huishouden;Voormalige Nederlandse Antillen, Aruba;2011;0
