ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
749;Haren;WP3253    ;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
750;Haren Gn;WP1266    ;Groningen                          ;GM0014    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
751;Harfsen;WP1339    ;Lochem                             ;GM0262    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
752;Harich;WP1676    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
753;Haringhuizen;WP2515    ;Hollands Kroon                     ;GM1911    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
754;Harkema;WP3178    ;Achtkarspelen                      ;GM0059    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
755;Harkstede;WP1349    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
756;Harkstede GN;WP3635    ;Groningen                          ;GM0014    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
757;Harlingen;WP2891    ;Harlingen                          ;GM0072    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
758;Harmelen;WP1072    ;Woerden                            ;GM0632    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
759;Harreveld;WP2228    ;Oost Gelre                         ;GM1586    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
760;Harskamp;WP2768    ;Ede                                ;GM0228    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
761;Hartwerd;WP2310    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
762;Haskerdijken;WP2490    ;Heerenveen                         ;GM0074    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
763;Haskerhorne;WP2491    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
764;Hasselt;WP2199    ;Zwartewaterland                    ;GM1896    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
765;Hattem;WP2882    ;Hattem                             ;GM0244    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
766;Hattemerbroek;WP3069    ;Oldebroek                          ;GM0269    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
767;Haule;WP3576    ;Ooststellingwerf                   ;GM0085    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
768;Haulerwijk;WP3577    ;Ooststellingwerf                   ;GM0085    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
769;Hauwert;WP3566    ;Medemblik                          ;GM0420    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
770;Havelte;WP3113    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
771;Havelterberg;WP3114    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
772;Hazerswoude-Dorp;WP2852    ;Alphen aan den Rijn                ;GM0484    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
773;Hazerswoude-Rijndijk;WP2851    ;Alphen aan den Rijn                ;GM0484    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
774;Hedel;WP1625    ;Maasdriel                          ;GM0263    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
775;Hedikhuizen;WP3515    ;Heusden                            ;GM0797    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
776;Hee;WP2623    ;Terschelling                       ;GM0093    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
777;Heeg;WP2407    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
778;Heel;WP1917    ;Maasgouw                           ;GM1641    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
779;Heelsum;WP2987    ;Renkum                             ;GM0274    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
780;Heelweg;WP1576    ;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
781;Heemserveen;WP1551    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
782;Heemskerk;WP2458    ;Heemskerk                          ;GM0396    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
783;Heemstede;WP2563    ;Heemstede                          ;GM0397    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
784;De Heen;WP1401    ;Steenbergen                        ;GM0851    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
785;Heenvliet;WP1387    ;Nissewaard                         ;GM1930    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
786;'s-Heer Abtskerke;WP1264    ;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
787;'s-Heer Arendskerke;WP1822    ;Goes                               ;GM0664    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
788;'s-Heer Hendrikskinderen;WP1823    ;Goes                               ;GM0664    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
789;Heerde;WP2865    ;Heerde                             ;GM0246    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
790;'s-Heerenberg;WP2206    ;Montferland                        ;GM1955    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
791;'s-Heerenbroek;WP2899    ;Kampen                             ;GM0166    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
792;'s-Heerenhoek;WP1265    ;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
793;Heerenveen;WP3523    ;Heerenveen                         ;GM0074    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
794;Heerewaarden;WP1626    ;Maasdriel                          ;GM0263    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
795;Heerhugowaard;WP1746    ;Dijk en Waard                      ;GM1980    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
796;Heerjansdam;WP2398    ;Zwijndrecht                        ;GM0642    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
797;Heerle;WP1590    ;Roosendaal                         ;GM1674    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
798;Heerlen;WP1312    ;Heerlen                            ;GM0917    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
799;Heesbeen;WP3516    ;Heusden                            ;GM0797    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
800;Heesch;WP3059    ;Bernheze                           ;GM1721    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
801;Heesselt;WP3361    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
802;Heeswijk-Dinther;WP3060    ;Bernheze                           ;GM1721    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
803;Heeten;WP1498    ;Raalte                             ;GM0177    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
804;Heeze;WP1314    ;Heeze-Leende                       ;GM1658    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
805;Hegebeintum;WP3204    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
806;Hegelsom;WP1031    ;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
807;Hei- en Boeicop;WP2109    ;Vijfheerenlanden                   ;GM1961    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
808;Heibloem;WP2946    ;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
809;Heide;WP2329    ;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
810;It Heidenskip;WP1973    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
811;Ter Heijde;WP2663    ;Westland                           ;GM1783    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
812;Heijen;WP2483    ;Gennep                             ;GM0907    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
813;Heijenrath;WP1228    ;Gulpen-Wittem                      ;GM1729    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
814;Heijningen;WP1318    ;Moerdijk                           ;GM1709    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
815;Heikant;WP3091    ;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
816;Heilig Landstichting;WP2292    ;Berg en Dal                        ;GM1945    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
817;Heiligerlee;WP1899    ;Oldambt                            ;GM1895    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
818;Heiloo;WP1243    ;Heiloo                             ;GM0399    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
819;Heinenoord;WP2381    ;Hoeksche Waard                     ;GM1963    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
820;Heinkenszand;WP1255    ;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
821;Heino;WP1492    ;Raalte                             ;GM0177    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
822;Hekelingen;WP3033    ;Nissewaard                         ;GM1930    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
823;Hekendorp;WP1909    ;Oudewater                          ;GM0589    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
824;Helden;WP3441    ;Peel en Maas                       ;GM1894    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
825;Den Helder;WP3056    ;Den Helder                         ;GM0400    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
826;Helenaveen;WP1778    ;Deurne                             ;GM0762    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
827;Hellendoorn;WP3583    ;Hellendoorn                        ;GM0163    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
828;Hellevoetsluis;WP2137    ;Hellevoetsluis                     ;GM0530    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
829;Hellouw;WP3362    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
830;Hellum;WP1350    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
831;Helmond;WP1146    ;Helmond                            ;GM0794    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
832;Helvoirt;WP1428    ;Vught                              ;GM0865    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
833;Hem;WP1507    ;Drechterland                       ;GM0498    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
834;Hemelum;WP1970    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
835;Hemmen;WP1865    ;Overbetuwe                         ;GM1734    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
836;Hempens;WP1202    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
837;Hemrik;WP3347    ;Opsterland                         ;GM0086    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
838;Hendrik-Ido-Ambacht;WP2352    ;Hendrik-Ido-Ambacht                ;GM0531    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
839;Hengelo;WP3510    ;Hengelo                            ;GM0164    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
840;Hengelo (Gld);WP1535    ;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
