ID;Studierichting;LeeftijdEnHerkomst;Geslacht;Perioden;TotaalVoltijdIngeschrevenen_1;IngeschrevenenZonderBijbaan_2;IngeschrevenenMetBijbaanTotaal_3;TotaalWerknemers_4;k_0105ABLandbouwEnVisserij_5;k_1045CFNijverheid_6;k_5052GHandel_7;k_55HHoreca_8;k_6064IVervoerEnCommunicatie_9;k_6567JFinancieleInstellingen_10;k_7074K1ZakDienstExclUitzendbranch_11;k_745K2Uitzendbranche_12;k_75LOpenbaarBestuur_13;k_80KOnderwijs_14;k_85NGezondheidsEnWelzijnszorg_15;k_90OCultuurEnOvDienstenIncl99_16;k_95PParticuliereHuishoudens_17;BedrijfstakSBIOnbekend_18;TotaalZelfstandigen_19;k_0105ABLandbouwEnVisserij_20;k_1045CFNijverheid_21;k_5052GHandel_22;k_55HHoreca_23;k_6064IVervoerEnCommunicatie_24;k_6567JFinancieleInstellingen_25;k_7074K1ZakDienstExclUitzendbranch_26;k_745K2Uitzendbranche_27;k_75LOpenbaarBestuur_28;k_80KOnderwijs_29;k_85NGezondheidsEnWelzijnszorg_30;k_90OCultuurEnOvDienstenIncl99_31;k_95PParticuliereHuishoudens_32;BedrijfstakSBIOnbekend_33
1153;Pedagogisch onderwijs;Totaal leeftijd en herkomst;Totaal geslacht;1999/'00;38370.0;16720.0;21650.0;21560.0;510.0;840.0;8490.0;2410.0;900.0;250.0;1790.0;2460.0;110.0;1200.0;1380.0;1070.0;0.0;150.0;90.0;10.0;10.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0
1154;Pedagogisch onderwijs;Totaal leeftijd en herkomst;Totaal geslacht;2000/'01;38780.0;16170.0;22610.0;22540.0;470.0;810.0;9130.0;2420.0;940.0;280.0;1970.0;1950.0;150.0;1360.0;1690.0;1150.0;0.0;230.0;80.0;0.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0
1155;Pedagogisch onderwijs;Totaal leeftijd en herkomst;Mannen;1998/'99;10440.0;5490.0;4950.0;4910.0;150.0;220.0;1510.0;490.0;350.0;40.0;450.0;770.0;50.0;360.0;230.0;310.0;0.0;;40.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
1156;Pedagogisch onderwijs;Totaal leeftijd en herkomst;Mannen;1999/'00;10030.0;4240.0;5800.0;5750.0;160.0;270.0;1690.0;560.0;460.0;60.0;520.0;920.0;40.0;430.0;200.0;390.0;0.0;40.0;50.0;0.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1157;Pedagogisch onderwijs;Totaal leeftijd en herkomst;Mannen;2000/'01;9750.0;4080.0;5670.0;5630.0;140.0;230.0;1740.0;570.0;450.0;60.0;510.0;660.0;70.0;480.0;240.0;420.0;0.0;70.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
1158;Pedagogisch onderwijs;Totaal leeftijd en herkomst;Vrouwen;1998/'99;27050.0;13960.0;13090.0;13050.0;350.0;420.0;5780.0;1450.0;330.0;80.0;1070.0;1300.0;60.0;630.0;1040.0;540.0;0.0;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1159;Pedagogisch onderwijs;Totaal leeftijd en herkomst;Vrouwen;1999/'00;28340.0;12490.0;15850.0;15810.0;360.0;560.0;6800.0;1850.0;440.0;190.0;1270.0;1540.0;70.0;770.0;1180.0;680.0;0.0;110.0;40.0;10.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
1160;Pedagogisch onderwijs;Totaal leeftijd en herkomst;Vrouwen;2000/'01;29030.0;12090.0;16940.0;16910.0;320.0;580.0;7380.0;1850.0;500.0;210.0;1460.0;1300.0;80.0;880.0;1450.0;740.0;0.0;160.0;30.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1161;Pedagogisch onderwijs;17 jaar en jonger;Totaal geslacht;1998/'99;2160.0;1180.0;980.0;980.0;60.0;30.0;580.0;100.0;20.0;0.0;40.0;70.0;0.0;0.0;40.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1162;Pedagogisch onderwijs;17 jaar en jonger;Totaal geslacht;1999/'00;2440.0;1120.0;1320.0;1320.0;60.0;80.0;690.0;140.0;30.0;10.0;110.0;90.0;10.0;0.0;60.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1163;Pedagogisch onderwijs;17 jaar en jonger;Totaal geslacht;2000/'01;2760.0;1210.0;1550.0;1550.0;60.0;80.0;870.0;170.0;30.0;20.0;110.0;80.0;0.0;0.0;80.0;40.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1164;Pedagogisch onderwijs;17 jaar en jonger;Mannen;1998/'99;340.0;210.0;140.0;140.0;10.0;10.0;70.0;20.0;10.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1165;Pedagogisch onderwijs;17 jaar en jonger;Mannen;1999/'00;380.0;190.0;190.0;190.0;20.0;10.0;70.0;10.0;10.0;0.0;20.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1166;Pedagogisch onderwijs;17 jaar en jonger;Mannen;2000/'01;420.0;210.0;220.0;220.0;20.0;10.0;100.0;20.0;10.0;0.0;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1167;Pedagogisch onderwijs;17 jaar en jonger;Vrouwen;1998/'99;1820.0;980.0;850.0;850.0;40.0;20.0;520.0;90.0;10.0;0.0;40.0;60.0;0.0;0.0;30.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1168;Pedagogisch onderwijs;17 jaar en jonger;Vrouwen;1999/'00;2070.0;930.0;1130.0;1130.0;50.0;60.0;620.0;130.0;20.0;10.0;90.0;70.0;0.0;0.0;50.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1169;Pedagogisch onderwijs;17 jaar en jonger;Vrouwen;2000/'01;2330.0;1000.0;1340.0;1340.0;40.0;70.0;760.0;140.0;20.0;10.0;90.0;70.0;0.0;0.0;70.0;40.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1170;Pedagogisch onderwijs;18 jaar;Totaal geslacht;1998/'99;4380.0;2350.0;2030.0;2020.0;110.0;80.0;1080.0;240.0;50.0;20.0;140.0;130.0;0.0;10.0;130.0;60.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1171;Pedagogisch onderwijs;18 jaar;Totaal geslacht;1999/'00;4780.0;2110.0;2670.0;2670.0;100.0;130.0;1370.0;280.0;80.0;30.0;190.0;250.0;0.0;10.0;130.0;90.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1172;Pedagogisch onderwijs;18 jaar;Totaal geslacht;2000/'01;4840.0;2000.0;2840.0;2840.0;100.0;130.0;1490.0;310.0;80.0;30.0;230.0;180.0;10.0;20.0;140.0;90.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1173;Pedagogisch onderwijs;18 jaar;Mannen;1998/'99;870.0;500.0;370.0;370.0;40.0;20.0;180.0;40.0;20.0;0.0;30.0;30.0;0.0;0.0;10.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1174;Pedagogisch onderwijs;18 jaar;Mannen;1999/'00;940.0;450.0;490.0;490.0;40.0;30.0;200.0;40.0;30.0;10.0;30.0;70.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1175;Pedagogisch onderwijs;18 jaar;Mannen;2000/'01;960.0;440.0;520.0;520.0;30.0;20.0;230.0;60.0;20.0;10.0;40.0;60.0;0.0;0.0;20.0;20.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1176;Pedagogisch onderwijs;18 jaar;Vrouwen;1998/'99;3510.0;1850.0;1660.0;1660.0;70.0;60.0;890.0;200.0;30.0;10.0;110.0;110.0;0.0;10.0;110.0;40.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1177;Pedagogisch onderwijs;18 jaar;Vrouwen;1999/'00;3840.0;1660.0;2190.0;2190.0;60.0;110.0;1170.0;230.0;50.0;30.0;160.0;170.0;0.0;10.0;120.0;70.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1178;Pedagogisch onderwijs;18 jaar;Vrouwen;2000/'01;3880.0;1560.0;2320.0;2320.0;70.0;110.0;1260.0;260.0;60.0;30.0;200.0;120.0;10.0;10.0;120.0;70.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1179;Pedagogisch onderwijs;19 jaar;Totaal geslacht;1998/'99;5900.0;3070.0;2830.0;2830.0;90.0;110.0;1440.0;330.0;90.0;20.0;180.0;270.0;0.0;20.0;180.0;100.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1180;Pedagogisch onderwijs;19 jaar;Totaal geslacht;1999/'00;6380.0;2690.0;3690.0;3690.0;120.0;130.0;1800.0;450.0;130.0;50.0;250.0;310.0;10.0;30.0;240.0;150.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1181;Pedagogisch onderwijs;19 jaar;Totaal geslacht;2000/'01;6420.0;2470.0;3950.0;3950.0;110.0;150.0;1920.0;440.0;160.0;50.0;290.0;290.0;10.0;40.0;280.0;170.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1182;Pedagogisch onderwijs;19 jaar;Mannen;1998/'99;1210.0;690.0;520.0;520.0;30.0;20.0;230.0;60.0;30.0;0.0;30.0;80.0;0.0;10.0;20.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1183;Pedagogisch onderwijs;19 jaar;Mannen;1999/'00;1230.0;530.0;700.0;700.0;30.0;40.0;280.0;90.0;50.0;0.0;50.0;90.0;0.0;10.0;20.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1184;Pedagogisch onderwijs;19 jaar;Mannen;2000/'01;1210.0;510.0;700.0;700.0;30.0;30.0;290.0;80.0;60.0;10.0;50.0;70.0;0.0;10.0;20.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1185;Pedagogisch onderwijs;19 jaar;Vrouwen;1998/'99;4700.0;2390.0;2310.0;2310.0;70.0;90.0;1220.0;280.0;60.0;10.0;150.0;190.0;0.0;10.0;160.0;80.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1186;Pedagogisch onderwijs;19 jaar;Vrouwen;1999/'00;5150.0;2160.0;2990.0;2990.0;90.0;100.0;1530.0;360.0;80.0;50.0;200.0;220.0;0.0;20.0;220.0;110.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1187;Pedagogisch onderwijs;19 jaar;Vrouwen;2000/'01;5210.0;1960.0;3250.0;3250.0;70.0;120.0;1640.0;360.0;100.0;40.0;250.0;220.0;10.0;30.0;260.0;130.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1188;Pedagogisch onderwijs;20 jaar;Totaal geslacht;1998/'99;6380.0;3300.0;3080.0;3080.0;110.0;100.0;1440.0;360.0;110.0;10.0;220.0;310.0;20.0;60.0;200.0;140.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1189;Pedagogisch onderwijs;20 jaar;Totaal geslacht;1999/'00;6590.0;2780.0;3810.0;3800.0;90.0;150.0;1710.0;450.0;160.0;50.0;300.0;390.0;10.0;50.0;260.0;180.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1190;Pedagogisch onderwijs;20 jaar;Totaal geslacht;2000/'01;6830.0;2780.0;4050.0;4050.0;90.0;140.0;1800.0;450.0;190.0;40.0;350.0;330.0;10.0;90.0;340.0;190.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1191;Pedagogisch onderwijs;20 jaar;Mannen;1998/'99;1470.0;810.0;660.0;660.0;30.0;30.0;240.0;70.0;60.0;0.0;40.0;100.0;10.0;10.0;20.0;40.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1192;Pedagogisch onderwijs;20 jaar;Mannen;1999/'00;1400.0;580.0;820.0;820.0;20.0;30.0;300.0;80.0;70.0;10.0;70.0;130.0;0.0;20.0;30.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1193;Pedagogisch onderwijs;20 jaar;Mannen;2000/'01;1360.0;580.0;780.0;780.0;20.0;50.0;280.0;70.0;70.0;10.0;60.0;90.0;0.0;20.0;30.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1194;Pedagogisch onderwijs;20 jaar;Vrouwen;1998/'99;4910.0;2480.0;2420.0;2420.0;90.0;70.0;1190.0;290.0;60.0;10.0;180.0;210.0;10.0;40.0;180.0;100.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1195;Pedagogisch onderwijs;20 jaar;Vrouwen;1999/'00;5190.0;2210.0;2980.0;2980.0;70.0;110.0;1410.0;370.0;90.0;40.0;230.0;260.0;10.0;30.0;230.0;120.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1196;Pedagogisch onderwijs;20 jaar;Vrouwen;2000/'01;5470.0;2200.0;3270.0;3270.0;70.0;90.0;1520.0;370.0;110.0;40.0;290.0;240.0;10.0;70.0;300.0;140.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1197;Pedagogisch onderwijs;21 jaar;Totaal geslacht;1998/'99;5840.0;2960.0;2880.0;2870.0;60.0;100.0;1150.0;310.0;120.0;20.0;250.0;340.0;10.0;130.0;210.0;150.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1198;Pedagogisch onderwijs;21 jaar;Totaal geslacht;1999/'00;5780.0;2580.0;3190.0;3190.0;70.0;120.0;1210.0;370.0;160.0;30.0;270.0;350.0;30.0;160.0;220.0;180.0;0.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1199;Pedagogisch onderwijs;21 jaar;Totaal geslacht;2000/'01;5860.0;2440.0;3430.0;3420.0;60.0;110.0;1360.0;400.0;170.0;40.0;310.0;300.0;10.0;170.0;270.0;190.0;0.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1200;Pedagogisch onderwijs;21 jaar;Mannen;1998/'99;1590.0;850.0;740.0;740.0;20.0;40.0;230.0;80.0;50.0;10.0;60.0;120.0;10.0;30.0;30.0;60.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1201;Pedagogisch onderwijs;21 jaar;Mannen;1999/'00;1460.0;640.0;820.0;820.0;20.0;50.0;260.0;80.0;80.0;10.0;70.0;120.0;10.0;40.0;30.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1202;Pedagogisch onderwijs;21 jaar;Mannen;2000/'01;1400.0;570.0;820.0;820.0;20.0;30.0;270.0;90.0;90.0;10.0;80.0;90.0;10.0;40.0;40.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1203;Pedagogisch onderwijs;21 jaar;Vrouwen;1998/'99;4250.0;2100.0;2140.0;2140.0;50.0;70.0;920.0;230.0;70.0;10.0;190.0;230.0;10.0;100.0;180.0;100.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1204;Pedagogisch onderwijs;21 jaar;Vrouwen;1999/'00;4320.0;1940.0;2370.0;2370.0;50.0;80.0;950.0;300.0;80.0;20.0;200.0;220.0;20.0;120.0;190.0;120.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1205;Pedagogisch onderwijs;21 jaar;Vrouwen;2000/'01;4470.0;1860.0;2610.0;2600.0;40.0;80.0;1090.0;310.0;80.0;30.0;240.0;210.0;10.0;130.0;240.0;130.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1206;Pedagogisch onderwijs;22 jaar;Totaal geslacht;1998/'99;4490.0;2340.0;2160.0;2150.0;30.0;60.0;750.0;220.0;110.0;20.0;210.0;300.0;10.0;170.0;150.0;130.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1207;Pedagogisch onderwijs;22 jaar;Totaal geslacht;1999/'00;4340.0;1850.0;2480.0;2480.0;30.0;90.0;800.0;290.0;100.0;30.0;230.0;370.0;10.0;200.0;170.0;150.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1208;Pedagogisch onderwijs;22 jaar;Totaal geslacht;2000/'01;4120.0;1810.0;2310.0;2310.0;40.0;70.0;750.0;250.0;110.0;30.0;220.0;220.0;20.0;240.0;200.0;140.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1209;Pedagogisch onderwijs;22 jaar;Mannen;1998/'99;1450.0;750.0;710.0;710.0;10.0;30.0;200.0;80.0;60.0;10.0;80.0;120.0;0.0;50.0;30.0;40.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1210;Pedagogisch onderwijs;22 jaar;Mannen;1999/'00;1320.0;570.0;750.0;740.0;10.0;40.0;190.0;80.0;50.0;10.0;70.0;130.0;0.0;60.0;30.0;70.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1211;Pedagogisch onderwijs;22 jaar;Mannen;2000/'01;1200.0;510.0;690.0;690.0;20.0;30.0;200.0;70.0;60.0;10.0;50.0;90.0;10.0;70.0;30.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212;Pedagogisch onderwijs;22 jaar;Vrouwen;1998/'99;3040.0;1590.0;1450.0;1440.0;20.0;40.0;540.0;140.0;40.0;10.0;140.0;180.0;10.0;130.0;110.0;90.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1213;Pedagogisch onderwijs;22 jaar;Vrouwen;1999/'00;3020.0;1280.0;1740.0;1730.0;20.0;50.0;610.0;210.0;50.0;20.0;160.0;240.0;10.0;140.0;140.0;80.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1214;Pedagogisch onderwijs;22 jaar;Vrouwen;2000/'01;2920.0;1300.0;1620.0;1620.0;20.0;40.0;550.0;180.0;50.0;20.0;170.0;140.0;10.0;180.0;170.0;80.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1215;Pedagogisch onderwijs;23 jaar;Totaal geslacht;1998/'99;3000.0;1530.0;1470.0;1450.0;20.0;60.0;400.0;150.0;70.0;10.0;190.0;220.0;10.0;150.0;110.0;80.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1216;Pedagogisch onderwijs;23 jaar;Totaal geslacht;1999/'00;2930.0;1320.0;1610.0;1610.0;20.0;60.0;430.0;180.0;100.0;20.0;160.0;240.0;10.0;180.0;100.0;110.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1217;Pedagogisch onderwijs;23 jaar;Totaal geslacht;2000/'01;2680.0;1130.0;1550.0;1540.0;10.0;60.0;430.0;160.0;80.0;20.0;140.0;170.0;10.0;210.0;140.0;100.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1218;Pedagogisch onderwijs;23 jaar;Mannen;1998/'99;1170.0;570.0;600.0;590.0;10.0;30.0;130.0;50.0;40.0;10.0;70.0;110.0;10.0;60.0;30.0;40.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1219;Pedagogisch onderwijs;23 jaar;Mannen;1999/'00;1100.0;450.0;650.0;640.0;10.0;30.0;150.0;70.0;60.0;10.0;70.0;110.0;0.0;60.0;20.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1220;Pedagogisch onderwijs;23 jaar;Mannen;2000/'01;940.0;410.0;540.0;530.0;10.0;30.0;120.0;50.0;50.0;10.0;50.0;50.0;10.0;70.0;30.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1221;Pedagogisch onderwijs;23 jaar;Vrouwen;1998/'99;1830.0;960.0;870.0;870.0;10.0;30.0;280.0;100.0;20.0;10.0;110.0;110.0;10.0;90.0;80.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1222;Pedagogisch onderwijs;23 jaar;Vrouwen;1999/'00;1840.0;870.0;970.0;960.0;10.0;30.0;280.0;110.0;40.0;10.0;90.0;130.0;10.0;120.0;80.0;60.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1223;Pedagogisch onderwijs;23 jaar;Vrouwen;2000/'01;1740.0;730.0;1010.0;1010.0;10.0;30.0;310.0;110.0;30.0;10.0;90.0;120.0;10.0;140.0;110.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1224;Pedagogisch onderwijs;24 jaar;Totaal geslacht;1998/'99;1940.0;1020.0;920.0;920.0;10.0;40.0;210.0;80.0;40.0;10.0;120.0;160.0;10.0;110.0;70.0;60.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1225;Pedagogisch onderwijs;24 jaar;Totaal geslacht;1999/'00;1850.0;780.0;1070.0;1050.0;10.0;30.0;230.0;120.0;50.0;10.0;110.0;180.0;10.0;180.0;60.0;70.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1226;Pedagogisch onderwijs;24 jaar;Totaal geslacht;2000/'01;1730.0;730.0;990.0;990.0;0.0;30.0;220.0;110.0;50.0;20.0;110.0;130.0;10.0;160.0;60.0;70.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1227;Pedagogisch onderwijs;24 jaar;Mannen;1998/'99;820.0;430.0;390.0;390.0;0.0;30.0;90.0;30.0;30.0;0.0;50.0;60.0;0.0;40.0;20.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1228;Pedagogisch onderwijs;24 jaar;Mannen;1999/'00;800.0;310.0;490.0;480.0;0.0;20.0;100.0;50.0;30.0;10.0;50.0;80.0;0.0;70.0;10.0;40.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
1229;Pedagogisch onderwijs;24 jaar;Mannen;2000/'01;760.0;290.0;470.0;470.0;0.0;20.0;100.0;50.0;30.0;0.0;60.0;70.0;10.0;70.0;20.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1230;Pedagogisch onderwijs;24 jaar;Vrouwen;1998/'99;1120.0;590.0;530.0;530.0;10.0;20.0;120.0;50.0;10.0;10.0;80.0;100.0;0.0;70.0;50.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
