ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
4773;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2016;70;45;41;37;29;7;4;3;1;0;0;19;5;2;3;14;6;8;21;5;10.3;24;65.2;58.5
4774;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2017 1e kwartaal;65;41;37;33;28;5;4;4;0;0;0;18;4;1;2;14;7;7;20;4;10.4;23;64.1;57.5
4775;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2017 2e kwartaal;72;46;42;33;26;7;8;6;2;0;0;17;5;3;2;12;6;6;25;4;8.8;26;63.6;58.0
4776;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2017 3e kwartaal;67;43;39;32;24;8;7;5;2;0;0;12;4;2;2;8;4;4;27;4;9.0;24;64.3;58.5
4777;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2017 4e kwartaal;70;47;45;35;26;10;10;6;3;0;0;15;5;3;3;9;4;5;30;2;4.7;23;67.0;63.9
4778;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2017;68;44;41;33;26;7;7;5;2;0;0;15;5;2;2;11;5;6;25;4;8.1;24;64.8;59.5
4779;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2018 1e kwartaal;72;49;46;38;29;8;8;5;2;0;0;18;5;3;2;12;6;6;28;3;6.8;23;68.2;63.5
4780;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2018 2e kwartaal;67;45;42;34;26;8;8;6;1;0;0;15;5;2;4;10;7;3;27;3;6.3;22;67.4;63.1
4781;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2018 3e kwartaal;78;53;50;42;32;10;9;7;1;0;0;18;6;2;4;13;7;5;32;2;4.4;25;67.4;64.4
4782;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2018 4e kwartaal;65;41;39;32;26;6;7;5;2;0;0;14;3;2;1;11;7;4;25;1;3.7;25;61.9;59.7
4783;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2018;71;47;44;37;28;8;8;6;2;0;0;16;5;2;3;11;7;5;28;2;5.3;24;66.3;62.8
4784;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2019 1e kwartaal;71;46;44;38;29;9;6;6;0;0;0;17;5;4;1;12;9;4;27;1;2.5;26;63.9;62.3
4785;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2019 2e kwartaal;67;45;43;38;30;7;6;6;0;0;0;18;5;3;2;14;9;4;25;2;3.5;22;66.8;64.4
4786;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2019 3e kwartaal;68;45;42;36;31;6;6;5;1;0;0;16;2;2;1;14;7;7;25;3;6.5;23;66.0;61.7
4787;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2019 4e kwartaal;61;41;39;31;26;5;8;5;3;0;0;14;4;2;2;11;7;4;24;2;5.2;21;66.4;62.9
4788;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2019;67;44;42;36;29;7;6;5;1;0;0;17;4;2;1;13;8;5;25;2;4.4;23;65.7;62.8
4789;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2020 1e kwartaal;70;48;46;41;30;10;5;3;2;0;0;22;4;2;2;18;10;8;24;2;4.6;22;68.5;65.3
4790;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2020 2e kwartaal;72;49;47;39;31;8;8;6;2;0;0;20;4;2;3;16;8;7;27;2;4.2;23;68.2;65.3
4791;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2020 3e kwartaal;69;48;45;40;34;6;6;5;1;0;0;20;5;2;3;15;9;6;25;2;4.9;21;69.1;65.7
4792;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2020 4e kwartaal;66;45;41;32;25;7;9;5;4;1;0;20;5;2;2;16;9;7;21;4;8.2;21;68.5;62.9
4793;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2020;69;47;45;38;30;8;7;5;2;0;0;20;4;2;3;16;9;7;24;3;5.4;22;68.6;64.8
4794;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2021 1e kwartaal;82;61;57;51;47;4;6;5;1;0;0;23;6;3;3;17;9;8;34;3;5.7;21;73.9;69.7
4795;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2021 2e kwartaal;68;49;47;38;33;6;9;5;4;0;0;25;5;4;1;20;7;13;22;2;3.4;19;71.6;69.2
4796;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2021 3e kwartaal;71;53;51;43;37;6;8;5;3;0;0;26;3;1;3;23;9;15;25;2;4.4;18;75.0;71.7
4797;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2021 4e kwartaal;64;45;42;35;28;7;8;5;3;0;0;21;3;1;2;18;7;11;22;3;6.3;20;69.8;65.3
4798;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2021;71;52;49;42;36;6;8;5;3;0;0;24;4;2;2;19;8;12;26;3;5.0;19;72.7;69.1
4799;Totaal mannen en vrouwen;35 tot 45 jaar;Marokko;2022 1e kwartaal;69;49;47;39;32;7;9;6;3;0;0;21;3;1;2;18;7;12;26;1;3.0;20;70.6;68.5
4800;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2003 1e kwartaal;58;40;35;29;24;5;6;2;4;0;0;10;4;2;2;7;4;2;24;5;11.9;18;68.5;60.4
4801;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2003 2e kwartaal;61;38;34;31;26;5;4;1;3;0;0;9;3;2;1;7;4;3;25;4;10.9;22;63.1;56.2
4802;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2003 3e kwartaal;65;41;37;32;27;5;5;3;2;0;0;11;3;1;1;8;5;3;26;4;10.3;24;63.1;56.6
4803;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2003 4e kwartaal;63;42;38;33;26;7;5;3;2;0;0;10;3;2;1;6;4;2;28;4;10.4;20;67.3;60.3
4804;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2003;62;40;36;31;26;6;5;2;2;0;0;10;3;2;2;7;4;3;26;4;10.9;21;65.5;58.3
4805;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2004 1e kwartaal;64;45;36;32;25;6;5;3;2;0;0;12;4;2;3;8;5;3;25;8;18.7;19;70.2;57.0
4806;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2004 2e kwartaal;63;43;36;32;28;4;4;3;1;0;0;10;4;2;2;7;3;3;25;8;17.6;19;69.5;57.3
4807;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2004 3e kwartaal;60;37;33;29;26;3;4;2;2;0;0;10;2;1;1;8;3;5;23;4;11.3;23;62.0;54.9
4808;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2004 4e kwartaal;68;45;42;35;30;5;7;4;2;0;0;11;3;1;2;8;3;5;31;4;8.0;23;66.8;61.4
4809;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2004;64;43;37;32;27;4;5;3;2;0;0;11;3;1;2;8;4;4;26;6;14.0;21;67.1;57.8
4810;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2005 1e kwartaal;63;44;39;32;25;8;6;3;3;0;0;10;4;2;2;7;3;4;29;5;12.2;19;70.5;61.9
4811;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2005 2e kwartaal;62;44;40;34;28;6;6;3;3;0;0;11;3;1;2;8;4;4;30;4;8.5;18;70.9;64.8
4812;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2005 3e kwartaal;70;46;44;36;31;5;8;4;4;0;0;11;3;0;3;8;5;4;33;2;3.6;24;66.0;63.6
4813;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2005 4e kwartaal;68;46;41;34;29;5;8;4;3;0;0;11;3;2;2;7;3;4;31;5;10.5;22;67.9;60.7
4814;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2005;66;45;41;34;28;6;7;4;4;0;0;11;3;1;2;7;4;4;30;4;8.7;21;68.7;62.7
4815;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2006 1e kwartaal;64;44;40;33;27;6;7;4;3;0;0;10;3;2;2;6;3;3;30;5;10.5;20;69.2;61.9
4816;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2006 2e kwartaal;72;49;44;37;30;7;7;3;4;0;0;12;5;2;3;6;4;3;32;5;10.9;23;67.6;60.2
4817;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2006 3e kwartaal;73;46;42;35;29;6;7;3;4;0;0;12;5;3;2;6;4;2;31;4;9.0;27;63.4;57.6
4818;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2006 4e kwartaal;75;48;43;37;28;9;6;2;3;0;0;9;4;2;2;5;3;2;34;5;10.0;28;63.3;57.0
4819;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2006;71;47;42;36;29;7;7;3;3;0;0;11;5;2;2;6;4;3;32;5;10.1;24;65.7;59.1
4820;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2007 1e kwartaal;70;43;40;32;22;10;8;5;4;0;0;13;5;3;3;8;5;4;27;3;6.3;27;61.4;57.5
4821;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2007 2e kwartaal;75;49;46;35;27;8;11;7;4;1;0;14;7;2;4;7;4;3;33;3;6.1;26;65.8;61.8
4822;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2007 3e kwartaal;83;54;50;39;29;10;11;7;4;1;0;15;6;3;3;10;5;5;35;4;8.2;29;65.6;60.2
4823;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2007 4e kwartaal;80;53;50;41;30;11;9;5;3;0;0;16;6;3;3;10;5;5;34;4;6.7;27;66.0;61.5
4824;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2007;77;50;47;37;27;10;10;6;4;1;0;14;6;3;3;9;5;4;32;3;6.9;27;64.8;60.3
4825;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2008 1e kwartaal;81;57;50;40;31;9;10;5;5;0;0;15;6;2;3;9;6;3;35;7;11.7;24;70.2;62.0
4826;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2008 2e kwartaal;78;54;52;44;33;10;8;4;4;0;0;17;6;3;3;12;6;5;35;2;4.5;24;69.2;66.1
4827;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2008 3e kwartaal;76;55;51;42;32;10;9;5;4;0;0;17;5;2;4;12;6;5;34;3;6.4;21;72.4;67.8
4828;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2008 4e kwartaal;79;57;54;47;36;11;7;5;3;0;0;17;4;1;3;13;7;5;37;3;4.5;22;72.0;68.8
4829;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2008;78;56;52;43;33;10;9;5;4;0;0;17;5;2;3;11;7;5;35;4;6.8;23;70.9;66.1
4830;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2009 1e kwartaal;73;54;49;40;33;7;9;6;3;0;0;16;4;2;2;12;7;5;33;4;8.4;19;73.7;67.6
4831;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2009 2e kwartaal;76;55;52;44;34;9;8;4;3;0;0;17;5;3;2;13;7;6;34;4;6.6;21;73.0;68.1
4832;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2009 3e kwartaal;76;53;49;40;33;7;8;4;4;0;0;17;4;3;2;13;7;5;32;4;7.7;23;69.3;63.9
4833;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2009 4e kwartaal;75;58;53;41;32;9;12;7;5;0;0;17;6;4;2;11;6;6;36;5;7.9;17;77.2;71.1
4834;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2009;75;55;51;41;33;8;9;5;4;0;0;17;5;3;2;12;7;6;34;4;7.6;20;73.3;67.7
4835;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2010 1e kwartaal;78;55;50;39;33;6;11;7;4;0;0;16;5;3;2;10;6;4;34;5;9.1;24;69.9;63.5
4836;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2010 2e kwartaal;77;55;52;41;32;9;11;6;5;0;0;18;4;3;1;14;7;6;35;3;4.6;22;71.2;67.9
4837;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2010 3e kwartaal;78;56;53;41;33;8;11;8;3;1;0;18;5;2;3;13;7;6;35;3;5.6;22;71.7;67.8
4838;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2010 4e kwartaal;76;55;52;40;31;9;12;8;4;0;0;16;5;2;3;12;6;5;36;3;6.0;20;73.3;68.9
4839;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2010;77;55;52;40;32;8;11;7;4;1;0;17;5;2;3;12;7;5;35;3;6.3;22;71.5;67.0
4840;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2011 1e kwartaal;80;57;54;43;35;9;11;8;3;0;0;16;5;1;4;11;5;6;38;3;5.3;23;71.9;68.1
4841;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2011 2e kwartaal;78;58;53;43;35;8;11;7;4;0;0;17;6;2;4;11;5;6;36;4;7.7;20;74.5;68.8
4842;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2011 3e kwartaal;84;63;59;49;40;9;10;7;4;0;0;20;7;3;5;12;5;7;39;4;6.7;20;76.0;70.8
4843;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2011 4e kwartaal;80;61;57;47;38;8;10;7;3;0;0;19;7;4;3;12;5;7;38;4;7.0;18;77.2;71.8
4844;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2011;80;60;56;45;37;8;11;7;3;0;0;18;6;3;4;12;5;6;38;4;6.7;20;74.9;69.9
4845;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2012 1e kwartaal;84;62;57;48;41;7;9;6;3;0;0;20;7;3;4;12;6;6;37;6;9.4;22;74.1;67.1
4846;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2012 2e kwartaal;84;58;54;47;38;10;7;5;2;0;0;19;7;4;3;13;6;7;35;4;7.5;26;69.5;64.3
4847;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2012 3e kwartaal;83;62;58;49;39;11;9;6;2;0;0;22;7;3;4;14;8;6;36;4;6.6;21;74.9;70.0
4848;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2012 4e kwartaal;85;63;58;50;39;11;8;5;3;0;0;20;6;2;4;14;7;6;38;5;7.9;22;74.4;68.5
4849;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2012;84;61;57;49;39;10;8;6;2;0;0;20;7;3;4;13;7;6;37;5;7.8;23;73.2;67.5
4850;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2013 1e kwartaal;82;56;50;42;34;8;7;4;4;0;0;20;5;2;2;15;7;8;30;7;11.7;25;69.1;61.1
4851;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2013 2e kwartaal;79;54;50;42;32;10;8;5;4;0;0;21;6;3;3;15;7;8;29;5;8.3;24;68.9;63.2
4852;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2013 3e kwartaal;80;54;50;41;32;9;9;5;3;0;0;21;6;3;3;15;9;7;29;4;7.5;25;68.1;63.0
4853;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2013 4e kwartaal;83;58;52;46;37;9;6;4;2;0;0;23;6;2;4;17;9;8;29;7;11.4;25;70.1;62.1
4854;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2013;81;56;50;43;34;9;8;4;3;0;0;21;6;3;3;16;8;8;29;5;9.8;25;69.1;62.3
4855;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2014 1e kwartaal;83;56;49;41;32;9;8;5;3;0;0;22;7;3;4;15;8;6;27;7;12.5;28;66.9;58.5
4856;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2014 2e kwartaal;88;60;51;42;33;9;9;6;3;0;0;21;6;3;3;16;8;7;30;9;14.8;27;68.9;58.7
4857;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2014 3e kwartaal;87;59;54;45;36;9;9;5;3;0;0;21;5;2;3;16;6;10;33;5;9.2;27;68.3;62.1
4858;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2014 4e kwartaal;78;56;48;40;31;9;8;4;4;0;0;16;5;3;2;12;7;5;31;8;14.4;22;72.1;61.7
4859;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2014;84;58;50;42;33;9;8;5;3;0;0;20;6;3;3;15;7;7;30;7;12.7;26;69.0;60.2
4860;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2015 1e kwartaal;75;54;46;42;34;7;5;3;2;0;0;19;6;4;3;12;6;6;28;7;13.4;21;71.9;62.2
4861;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2015 2e kwartaal;74;52;46;39;31;8;6;4;2;0;0;18;7;4;4;11;5;6;28;7;12.7;21;71.3;62.2
4862;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2015 3e kwartaal;75;56;52;44;33;11;8;4;4;0;0;22;11;6;5;11;4;7;31;4;7.5;18;75.7;70.1
4863;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2015 4e kwartaal;72;56;52;43;33;10;9;5;3;1;0;19;8;4;4;11;5;7;32;4;7.0;16;77.8;72.3
4864;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2015;74;55;49;42;33;9;7;4;3;1;0;19;8;4;4;11;5;6;30;6;10.1;19;74.1;66.7
4865;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2016 1e kwartaal;75;57;53;45;37;8;8;4;3;1;0;21;7;3;4;14;6;7;32;4;6.5;18;75.7;70.8
4866;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2016 2e kwartaal;74;53;49;44;36;8;5;3;1;0;0;21;7;3;3;14;6;8;29;4;7.7;21;71.8;66.3
4867;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2016 3e kwartaal;80;57;52;44;34;10;8;3;4;1;0;22;7;4;4;15;6;9;30;6;9.7;23;71.4;64.4
4868;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2016 4e kwartaal;79;55;51;41;32;9;10;6;4;1;0;21;7;4;4;14;6;8;30;4;6.7;24;69.5;64.9
4869;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2016;77;56;51;43;35;9;8;4;3;1;0;21;7;3;4;14;6;8;30;4;7.7;22;72.1;66.5
4870;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2017 1e kwartaal;82;57;52;41;31;10;11;6;4;1;0;23;7;3;4;15;8;8;29;5;9.3;25;69.1;62.7
4871;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2017 2e kwartaal;81;53;51;42;31;11;8;5;2;1;0;20;5;3;2;15;7;8;31;2;4.5;28;65.2;62.2
4872;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2017 3e kwartaal;83;55;52;42;34;8;10;7;2;1;0;22;7;3;3;15;7;8;30;3;6.0;28;66.0;62.0
4873;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2017 4e kwartaal;88;62;59;48;38;11;10;8;3;0;0;22;5;3;3;17;9;8;37;3;5.4;26;70.5;66.6
4874;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2017;84;57;53;43;33;10;10;6;3;1;0;22;6;3;3;16;8;8;32;4;6.3;27;67.7;63.4
4875;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2018 1e kwartaal;84;63;59;48;37;11;11;9;2;0;0;22;5;2;2;17;10;8;37;4;6.9;21;75.5;70.3
4876;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2018 2e kwartaal;82;60;56;46;37;9;10;8;3;0;0;19;4;2;2;16;9;7;37;3;5.5;22;72.8;68.7
4877;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2018 3e kwartaal;79;61;57;45;35;10;12;10;2;0;0;21;6;3;3;15;8;8;36;4;7.1;18;77.6;72.2
4878;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2018 4e kwartaal;78;62;59;46;35;10;13;9;5;0;0;20;6;3;3;14;7;7;38;3;5.6;15;80.2;75.7
4879;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2018;81;62;58;46;36;10;12;9;3;0;0;21;5;2;3;16;8;7;37;4;6.3;19;76.5;71.6
4880;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2019 1e kwartaal;74;58;55;43;32;10;13;9;4;0;0;21;7;1;6;14;7;7;34;3;4.6;16;78.3;74.7
4881;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2019 2e kwartaal;70;54;53;41;28;13;11;9;2;0;0;18;6;1;4;13;5;8;34;1;2.2;16;76.8;75.1
4882;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2019 3e kwartaal;73;57;55;46;31;15;9;7;2;0;0;18;5;1;4;13;6;6;37;2;3.3;17;77.2;74.7
4883;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2019 4e kwartaal;72;57;55;46;36;10;9;6;3;0;0;18;5;2;3;13;7;6;37;2;3.7;15;79.2;76.3
4884;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2019;72;56;54;44;32;12;10;8;2;0;0;19;6;1;4;13;6;7;36;2;3.4;16;77.9;75.2
4885;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2020 1e kwartaal;76;57;55;46;34;12;9;6;2;0;0;17;4;1;3;13;5;7;38;2;3.6;20;74.3;71.6
4886;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2020 2e kwartaal;76;61;59;48;35;13;11;9;2;0;0;18;5;2;3;13;5;9;41;2;3.7;15;80.5;77.6
4887;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2020 3e kwartaal;82;66;63;48;37;12;15;12;2;0;0;23;6;3;4;17;9;8;40;3;4.7;16;80.1;76.4
4888;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2020 4e kwartaal;82;61;57;44;36;8;13;9;4;1;0;22;4;2;3;18;9;8;35;4;5.9;21;73.9;69.6
4889;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2020;79;61;58;46;35;11;12;9;2;0;0;20;5;2;3;15;7;8;38;3;4.5;18;77.2;73.7
4890;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2021 1e kwartaal;89;67;60;47;35;12;13;11;2;0;0;17;4;1;3;12;9;4;44;7;9.8;22;75.2;67.8
4891;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2021 2e kwartaal;85;67;63;51;41;10;12;9;2;1;0;22;4;1;3;18;10;7;41;4;6.7;18;78.7;73.4
4892;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2021 3e kwartaal;84;63;62;49;38;11;13;9;3;1;0;21;7;2;5;13;4;9;41;1;1.1;21;74.9;74.1
4893;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2021 4e kwartaal;88;70;67;58;42;16;9;5;4;0;0;26;6;2;4;20;8;12;41;3;4.1;18;79.6;76.4
4894;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2021;87;67;63;51;39;12;12;9;3;1;0;21;6;2;4;16;8;8;42;4;5.5;20;77.1;72.9
4895;Totaal mannen en vrouwen;35 tot 45 jaar;Turkije;2022 1e kwartaal;84;64;62;51;37;13;11;7;4;0;0;26;9;3;6;17;6;11;36;2;2.5;20;76.0;74.2
4896;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2003 1e kwartaal;57;47;43;39;34;5;5;2;2;0;0;15;2;1;1;14;5;8;28;4;8.2;9;83.2;76.4
4897;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2003 2e kwartaal;63;51;48;45;39;6;3;2;1;0;0;16;2;0;1;14;6;8;33;3;5.9;11;82.2;77.4
4898;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2003 3e kwartaal;54;46;43;40;34;6;3;2;1;0;0;17;2;1;1;14;7;7;27;2;4.7;9;84.1;80.2
4899;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2003 4e kwartaal;55;46;43;39;34;5;4;3;1;0;0;16;3;1;2;14;7;7;27;3;7.0;8;84.5;78.6
4900;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2003;57;48;45;41;35;6;4;2;1;0;0;16;2;1;1;14;6;8;28;3;6.5;9;83.5;78.1
4901;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2004 1e kwartaal;56;49;45;43;38;5;2;1;1;0;0;17;3;1;2;14;6;8;28;3;7.0;7;87.1;81.0
4902;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2004 2e kwartaal;58;49;45;43;38;5;2;1;0;0;0;15;3;1;2;12;4;7;30;4;8.8;9;84.6;77.1
4903;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2004 3e kwartaal;63;55;50;47;41;6;4;3;1;0;0;17;4;1;3;13;6;8;33;5;8.4;8;86.8;79.5
4904;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2004 4e kwartaal;59;50;47;44;38;6;2;1;1;0;0;16;4;1;3;12;6;6;31;4;7.3;8;85.7;79.4
4905;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2004;59;51;47;44;39;6;2;2;1;0;0;16;4;1;3;13;5;7;30;4;7.9;8;86.1;79.3
4906;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2005 1e kwartaal;61;53;47;44;37;6;3;2;1;0;0;18;4;2;2;14;7;7;29;7;12.6;7;88.0;76.9
4907;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2005 2e kwartaal;62;52;45;42;38;4;3;2;1;0;0;18;4;1;2;14;7;7;27;6;12.4;10;83.9;73.4
4908;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2005 3e kwartaal;61;52;44;40;35;5;4;2;2;0;0;19;4;2;3;15;7;8;25;8;15.0;10;84.4;71.7
4909;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2005 4e kwartaal;56;49;44;40;34;6;4;3;1;0;0;17;4;2;2;13;6;7;27;5;9.7;7;87.3;78.8
4910;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2005;60;51;45;41;36;5;4;2;1;0;0;18;4;2;2;14;7;7;27;6;12.5;8;85.8;75.1
4911;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2006 1e kwartaal;59;52;46;42;35;7;5;3;1;0;0;16;4;2;2;12;5;7;30;5;10.1;8;87.0;78.2
4912;Totaal mannen en vrouwen;35 tot 45 jaar;Suriname;2006 2e kwartaal;57;49;45;40;35;5;5;3;1;1;0;16;4;2;2;12;6;6;29;5;9.3;8;86.0;78.0
