ID;Geslacht;Zwangerschapsduur;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
381;Jongens;28 weken;2008;133;111;21.0;;21.0;161.1;;161.1;133;111;21.0;;23.0;161.1;;176.9;111;;;5.0;;;47.0
382;Jongens;28 weken;2009;121;103;17.0;;21.0;144.0;;172.9;121;103;17.0;8.0;25.0;144.0;73.5;206.8;103;;8.0;9.0;;73.5;83.1
383;Jongens;28 weken;2010;121;114;7.0;5.0;12.0;59.0;46.1;102.4;121;114;7.0;10.0;17.0;59.0;84.1;138.1;114;5.0;10.0;13.0;46.1;84.1;110.9
384;Jongens;28 weken;2011;105;91;14.0;;17.0;135.5;;164.6;105;91;14.0;9.0;24.0;135.5;102.1;223.8;91;;9.0;11.0;;102.1;124.1
385;Jongens;28 weken;2012;142;127;15.0;7.0;23.0;107.2;58.4;159.4;142;127;15.0;14.0;29.0;107.2;107.3;203.0;127;7.0;14.0;15.0;58.4;107.3;115.2
386;Jongens;28 weken;2013;148;140;7.0;10.0;18.0;47.3;71.4;121.6;148;140;7.0;14.0;22.0;47.3;100.0;148.6;140;10.0;14.0;14.0;71.4;100.0;100.0
387;Jongens;28 weken;2014;121;113;8.0;5.0;13.0;66.6;46.6;110.1;121;113;8.0;10.0;18.0;66.6;91.2;151.8;113;5.0;10.0;12.0;46.6;91.2;110.3
388;Jongens;28 weken;2015;113;98;15.0;5.0;21.0;136.1;52.1;181.1;113;98;15.0;11.0;27.0;136.1;114.8;235.3;98;5.0;11.0;11.0;52.1;114.8;114.8
389;Jongens;28 weken;2016;123;110;13.0;;16.0;103.7;;129.7;123;110;13.0;9.0;22.0;103.7;83.9;178.9;110;;9.0;12.0;;83.9;105.5
390;Jongens;29 weken;2004;157;129;28.0;8.0;36.0;179.7;58.9;228.1;157;129;28.0;9.0;37.0;179.7;67.8;235.4;129;8.0;9.0;10.0;58.9;67.8;75.3
391;Jongens;29 weken;2005;195;177;18.0;6.0;24.0;91.7;36.6;124.9;195;177;18.0;13.0;31.0;91.7;71.7;156.8;177;6.0;13.0;16.0;36.6;71.7;89.0
392;Jongens;29 weken;2006;172;146;25.0;9.0;34.0;147.4;62.9;201.0;172;146;25.0;13.0;39.0;147.4;91.5;225.4;146;9.0;13.0;15.0;62.9;91.5;105.5
393;Jongens;29 weken;2007;142;129;13.0;12.0;25.0;93.3;94.7;179.1;142;129;13.0;17.0;31.0;93.3;134.2;214.9;129;12.0;17.0;19.0;94.7;134.2;150.7
394;Jongens;29 weken;2008;161;139;22.0;;23.0;137.1;;143.3;161;139;22.0;;24.0;137.1;;149.9;139;;;;;;
395;Jongens;29 weken;2009;169;148;21.0;;25.0;127.0;;145.0;169;148;21.0;;26.0;127.0;;151.5;148;;;7.0;;;49.7
396;Jongens;29 weken;2010;144;129;16.0;;18.0;107.4;;122.5;144;129;16.0;5.0;21.0;107.4;41.6;144.6;129;;5.0;6.0;;41.6;49.4
397;Jongens;29 weken;2011;134;121;13.0;;16.0;98.5;;121.4;134;121;13.0;;17.0;98.5;;129.8;121;;;7.0;;;59.6
398;Jongens;29 weken;2012;143;130;12.0;7.0;20.0;86.5;56.0;137.7;143;130;12.0;8.0;21.0;86.5;64.1;145.1;130;7.0;8.0;11.0;56.0;64.1;87.6
399;Jongens;29 weken;2013;146;140;5.0;5.0;10.0;34.2;35.7;68.5;146;140;5.0;6.0;11.0;34.2;42.9;75.3;140;5.0;6.0;8.0;35.7;42.9;57.1
400;Jongens;29 weken;2014;128;119;9.0;;11.0;69.3;;86.7;128;119;9.0;;13.0;69.3;;102.5;119;;;5.0;;;44.6
401;Jongens;29 weken;2015;118;109;9.0;;12.0;74.1;;100.5;118;109;9.0;;12.0;74.1;;100.5;109;;;5.0;;;47.1
402;Jongens;29 weken;2016;151;142;9.0;;9.0;58.8;;58.8;151;142;9.0;;10.0;58.8;;65.6;142;;;;;;
403;Jongens;30 weken;2004;212;197;16.0;9.0;25.0;74.6;45.4;116.6;212;197;16.0;10.0;26.0;74.6;50.6;121.5;197;9.0;10.0;14.0;45.4;50.6;71.3
404;Jongens;30 weken;2005;238;218;20.0;8.0;28.0;84.0;38.6;119.3;238;218;20.0;14.0;34.0;84.0;62.7;141.4;218;8.0;14.0;18.0;38.6;62.7;81.1
405;Jongens;30 weken;2006;193;173;20.0;8.0;28.0;104.1;45.2;144.6;193;173;20.0;10.0;30.0;104.1;57.0;155.2;173;8.0;10.0;10.0;45.2;57.0;57.0
406;Jongens;30 weken;2007;189;177;12.0;;16.0;64.7;;86.5;189;177;12.0;8.0;20.0;64.7;46.6;108.3;177;;8.0;13.0;;46.6;71.1
407;Jongens;30 weken;2008;207;190;17.0;;20.0;83.1;;97.7;207;190;17.0;6.0;23.0;83.1;33.0;113.3;190;;6.0;7.0;;33.0;38.3
408;Jongens;30 weken;2009;209;195;14.0;6.0;20.0;68.0;28.9;95.0;209;195;14.0;8.0;22.0;68.0;40.3;105.6;195;6.0;8.0;10.0;28.9;40.3;50.9
409;Jongens;30 weken;2010;179;162;17.0;5.0;23.0;97.4;31.8;126.1;179;162;17.0;7.0;25.0;97.4;45.2;138.2;162;5.0;7.0;10.0;31.8;45.2;63.8
410;Jongens;30 weken;2011;183;169;14.0;;16.0;77.9;;89.5;183;169;14.0;;16.0;77.9;;89.5;169;;;;;;
411;Jongens;30 weken;2012;196;177;18.0;;19.0;94.0;;99.2;196;177;18.0;;19.0;94.0;;99.2;177;;;;;;
412;Jongens;30 weken;2013;198;184;15.0;6.0;21.0;75.8;32.6;106.1;198;184;15.0;10.0;25.0;75.8;54.3;126.3;184;6.0;10.0;10.0;32.6;54.3;54.3
413;Jongens;30 weken;2014;189;173;16.0;5.0;21.0;82.2;30.2;109.9;189;173;16.0;8.0;24.0;82.2;47.5;125.8;173;5.0;8.0;14.0;30.2;47.5;78.3
414;Jongens;30 weken;2015;201;193;9.0;5.0;14.0;42.3;27.1;68.2;201;193;9.0;7.0;16.0;42.3;37.5;78.2;193;5.0;7.0;8.0;27.1;37.5;42.7
415;Jongens;30 weken;2016;194;184;10.0;5.0;14.0;51.0;24.7;74.4;194;184;10.0;7.0;16.0;51.0;35.7;84.9;184;5.0;7.0;8.0;24.7;35.7;41.2
416;Jongens;31 weken;2004;282;260;22.0;13.0;35.0;79.4;48.7;124.2;282;260;22.0;15.0;37.0;79.4;56.2;131.1;260;13.0;15.0;20.0;48.7;56.2;77.8
417;Jongens;31 weken;2005;281;261;20.0;10.0;30.0;71.2;39.6;108.0;281;261;20.0;14.0;34.0;71.2;54.9;122.2;261;10.0;14.0;15.0;39.6;54.9;58.9
418;Jongens;31 weken;2006;295;277;18.0;;19.0;61.3;;65.1;295;277;18.0;;20.0;61.3;;68.5;277;;;;;;
419;Jongens;31 weken;2007;292;275;17.0;8.0;26.0;59.5;30.6;88.3;292;275;17.0;13.0;30.0;59.5;45.5;102.3;275;8.0;13.0;15.0;30.6;45.5;52.8
420;Jongens;31 weken;2008;260;249;11.0;5.0;17.0;43.8;21.4;64.2;260;249;11.0;7.0;19.0;43.8;29.7;72.2;249;5.0;7.0;8.0;21.4;29.7;34.0
421;Jongens;31 weken;2009;299;278;21.0;10.0;31.0;69.2;37.2;103.8;299;278;21.0;13.0;33.0;69.2;45.1;111.1;278;10.0;13.0;17.0;37.2;45.1;60.3
422;Jongens;31 weken;2010;267;251;16.0;5.0;21.0;61.4;20.2;80.4;267;251;16.0;8.0;25.0;61.4;32.9;92.2;251;5.0;8.0;9.0;20.2;32.9;36.8
423;Jongens;31 weken;2011;240;232;8.0;;11.0;34.3;;47.8;240;232;8.0;;13.0;34.3;;52.5;232;;;5.0;;;23.1
424;Jongens;31 weken;2012;235;226;9.0;;11.0;39.3;;48.4;235;226;9.0;;12.0;39.3;;52.7;226;;;8.0;;;36.7
425;Jongens;31 weken;2013;246;237;9.0;8.0;18.0;36.6;33.8;73.2;246;237;9.0;10.0;20.0;36.6;42.2;81.3;237;8.0;10.0;10.0;33.8;42.2;42.2
426;Jongens;31 weken;2014;247;231;16.0;5.0;21.0;64.2;22.0;84.8;247;231;16.0;5.0;21.0;64.2;22.0;84.8;231;5.0;5.0;6.0;22.0;22.0;26.3
427;Jongens;31 weken;2015;240;233;8.0;7.0;15.0;32.5;31.2;62.7;240;233;8.0;8.0;16.0;32.5;35.5;66.9;233;7.0;8.0;10.0;31.2;35.5;44.3
428;Jongens;31 weken;2016;253;239;14.0;;16.0;55.6;;64.4;253;239;14.0;;19.0;55.6;;73.1;239;;;6.0;;;26.9
429;Jongens;32 weken;2004;411;393;18.0;6.0;24.0;43.3;16.2;58.8;411;393;18.0;7.0;25.0;43.3;18.8;61.3;393;6.0;7.0;9.0;16.2;18.8;24.1
430;Jongens;32 weken;2005;433;412;21.0;9.0;30.0;49.1;22.3;70.3;433;412;21.0;10.0;31.0;49.1;24.7;72.5;412;9.0;10.0;15.0;22.3;24.7;37.2
431;Jongens;32 weken;2006;392;373;19.0;7.0;27.0;48.8;20.0;67.8;392;373;19.0;13.0;32.0;48.8;33.9;81.1;373;7.0;13.0;16.0;20.0;33.9;42.0
432;Jongens;32 weken;2007;395;383;11.0;8.0;20.0;28.9;22.1;50.4;395;383;11.0;11.0;23.0;28.9;29.9;58.0;383;8.0;11.0;11.0;22.1;29.9;29.9
433;Jongens;32 weken;2008;390;375;15.0;5.0;21.0;39.4;13.8;52.7;390;375;15.0;6.0;22.0;39.4;16.5;55.2;375;5.0;6.0;6.0;13.8;16.5;16.5
434;Jongens;32 weken;2009;378;360;17.0;;21.0;46.1;;55.1;378;360;17.0;6.0;23.0;46.1;15.6;60.9;360;;6.0;10.0;;15.6;27.1
435;Jongens;32 weken;2010;368;357;10.0;10.0;20.0;28.2;26.9;54.3;368;357;10.0;10.0;20.0;28.2;26.9;54.3;357;10.0;10.0;12.0;26.9;26.9;32.6
436;Jongens;32 weken;2011;386;368;18.0;5.0;24.0;47.3;14.3;61.0;386;368;18.0;6.0;25.0;47.3;17.0;63.6;368;5.0;6.0;9.0;14.3;17.0;25.3
437;Jongens;32 weken;2012;303;293;10.0;;12.0;33.6;;40.5;303;293;10.0;6.0;16.0;33.6;21.2;54.0;293;;6.0;8.0;;21.2;28.4
438;Jongens;32 weken;2013;388;374;14.0;9.0;22.0;36.1;24.1;56.7;388;374;14.0;11.0;24.0;36.1;29.4;61.9;374;9.0;11.0;13.0;24.1;29.4;34.8
439;Jongens;32 weken;2014;370;357;13.0;10.0;23.0;35.8;27.4;62.2;370;357;13.0;10.0;23.0;35.8;27.4;62.2;357;10.0;10.0;13.0;27.4;27.4;36.0
440;Jongens;32 weken;2015;337;329;9.0;5.0;14.0;26.1;16.4;42.0;337;329;9.0;7.0;16.0;26.1;22.5;47.9;329;5.0;7.0;8.0;16.4;22.5;25.5
441;Jongens;32 weken;2016;345;334;11.0;;14.0;32.0;;41.8;345;334;11.0;;15.0;32.0;;44.7;334;;;6.0;;;19.0
442;Jongens;33 weken;2004;681;658;23.0;6.0;30.0;34.4;9.8;43.9;681;658;23.0;6.0;30.0;34.4;9.8;43.9;658;6.0;6.0;6.0;9.8;9.8;9.8
443;Jongens;33 weken;2005;618;594;23.0;11.0;34.0;38.0;18.0;55.3;618;594;23.0;18.0;41.0;38.0;30.2;67.0;594;11.0;18.0;20.0;18.0;30.2;33.8
444;Jongens;33 weken;2006;594;583;11.0;5.0;16.0;18.6;8.8;27.3;594;583;11.0;7.0;18.0;18.6;12.5;30.9;583;5.0;7.0;8.0;8.8;12.5;14.2
445;Jongens;33 weken;2007;537;521;16.0;5.0;21.0;30.6;9.7;40.0;537;521;16.0;8.0;25.0;30.6;15.6;45.7;521;5.0;8.0;9.0;9.7;15.6;17.7
446;Jongens;33 weken;2008;564;549;15.0;;18.0;27.4;;31.1;564;549;15.0;;18.0;27.4;;31.1;549;;;;;;
447;Jongens;33 weken;2009;560;543;16.0;6.0;22.0;29.3;10.8;39.8;560;543;16.0;7.0;23.0;29.3;12.7;41.6;543;6.0;7.0;9.0;10.8;12.7;16.6
448;Jongens;33 weken;2010;560;545;14.0;;19.0;25.6;;33.1;560;545;14.0;6.0;21.0;25.6;11.7;37.0;545;;6.0;8.0;;11.7;15.4
449;Jongens;33 weken;2011;522;510;12.0;6.0;19.0;23.5;12.5;35.7;522;510;12.0;11.0;23.0;23.5;20.9;43.9;510;6.0;11.0;14.0;12.5;20.9;26.8
450;Jongens;33 weken;2012;548;534;14.0;7.0;21.0;24.8;13.6;38.0;548;534;14.0;8.0;22.0;24.8;15.6;40.0;534;7.0;8.0;11.0;13.6;15.6;21.4
451;Jongens;33 weken;2013;514;507;8.0;;12.0;15.6;;23.3;514;507;8.0;;12.0;15.6;;23.3;507;;;7.0;;;13.8
452;Jongens;33 weken;2014;561;550;11.0;9.0;20.0;20.0;16.2;35.9;561;550;11.0;11.0;22.0;20.0;19.9;39.5;550;9.0;11.0;12.0;16.2;19.9;21.7
453;Jongens;33 weken;2015;503;493;10.0;;13.0;19.4;;26.0;503;493;10.0;6.0;16.0;19.4;12.8;32.0;493;;6.0;6.0;;12.8;12.8
454;Jongens;33 weken;2016;450;442;8.0;6.0;14.0;17.2;13.1;30.1;450;442;8.0;7.0;15.0;17.2;15.7;32.7;442;6.0;7.0;8.0;13.1;15.7;17.9
455;Jongens;34 weken;2004;1017;994;23.0;10.0;33.0;22.4;10.4;32.6;1017;994;23.0;11.0;34.0;22.4;11.4;33.6;994;10.0;11.0;12.0;10.4;11.4;12.5
456;Jongens;34 weken;2005;946;922;24.0;;29.0;25.9;;30.4;946;922;24.0;7.0;31.0;25.9;7.1;32.8;922;;7.0;12.0;;7.1;12.6
457;Jongens;34 weken;2006;938;916;22.0;7.0;29.0;23.6;7.9;31.3;938;916;22.0;9.0;31.0;23.6;10.2;33.5;916;7.0;9.0;15.0;7.9;10.2;16.8
458;Jongens;34 weken;2007;942;924;18.0;;22.0;19.4;;23.7;942;924;18.0;6.0;24.0;19.4;6.6;25.9;924;;6.0;13.0;;6.6;13.5
459;Jongens;34 weken;2008;930;915;15.0;6.0;22.0;16.5;7.1;23.5;930;915;15.0;7.0;23.0;16.5;8.2;24.5;915;6.0;7.0;8.0;7.1;8.2;9.3
460;Jongens;34 weken;2009;1004;991;13.0;7.0;20.0;13.1;7.1;20.1;1004;991;13.0;9.0;22.0;13.1;9.2;22.2;991;7.0;9.0;10.0;7.1;9.2;10.3
461;Jongens;34 weken;2010;1002;994;8.0;6.0;15.0;8.2;6.4;14.5;1002;994;8.0;7.0;16.0;8.2;7.4;15.6;994;6.0;7.0;10.0;6.4;7.4;10.5
462;Jongens;34 weken;2011;884;864;20.0;13.0;33.0;23.0;15.0;37.7;884;864;20.0;13.0;33.0;23.0;15.0;37.7;864;13.0;13.0;14.0;15.0;15.0;16.2
463;Jongens;34 weken;2012;906;886;21.0;6.0;26.0;22.8;6.5;29.2;906;886;21.0;8.0;28.0;22.8;8.8;31.4;886;6.0;8.0;12.0;6.5;8.8;13.4
464;Jongens;34 weken;2013;858;846;12.0;;16.0;14.0;;18.6;858;846;12.0;6.0;18.0;14.0;7.1;21.0;846;;6.0;7.0;;7.1;8.3
465;Jongens;34 weken;2014;837;822;15.0;;18.0;17.8;;21.4;837;822;15.0;5.0;20.0;17.8;6.1;23.8;822;;5.0;6.0;;6.1;7.4
466;Jongens;34 weken;2015;788;772;15.0;;20.0;19.5;;24.9;788;772;15.0;;20.0;19.5;;24.9;772;;;6.0;;;8.1
467;Jongens;34 weken;2016;778;758;20.0;5.0;26.0;26.0;7.2;33.0;778;758;20.0;5.0;26.0;26.0;7.2;33.0;758;5.0;5.0;6.0;7.2;7.2;8.5
468;Jongens;35 weken;2004;1594;1564;30.0;9.0;38.0;18.5;5.6;24.1;1594;1564;30.0;14.0;43.0;18.5;8.8;27.2;1564;9.0;14.0;20.0;5.6;8.8;12.8
469;Jongens;35 weken;2005;1591;1556;35.0;9.0;45.0;22.1;6.0;28.0;1591;1556;35.0;11.0;47.0;22.1;7.3;29.3;1556;9.0;11.0;14.0;6.0;7.3;9.3
470;Jongens;35 weken;2006;1478;1456;22.0;8.0;30.0;15.0;5.7;20.6;1478;1456;22.0;10.0;32.0;15.0;7.1;22.0;1456;8.0;10.0;16.0;5.7;7.1;11.3
471;Jongens;35 weken;2007;1441;1424;17.0;8.0;25.0;12.0;5.7;17.6;1441;1424;17.0;10.0;27.0;12.0;7.1;19.0;1424;8.0;10.0;13.0;5.7;7.1;9.4
472;Jongens;35 weken;2008;1448;1425;23.0;7.0;30.0;15.8;5.0;20.7;1448;1425;23.0;8.0;31.0;15.8;5.8;21.5;1425;7.0;8.0;10.0;5.0;5.8;7.3
473;Jongens;35 weken;2009;1473;1459;14.0;6.0;19.0;9.2;3.9;13.1;1473;1459;14.0;7.0;20.0;9.2;4.7;13.8;1459;6.0;7.0;13.0;3.9;4.7;8.9
474;Jongens;35 weken;2010;1435;1420;15.0;7.0;23.0;10.7;5.2;15.8;1435;1420;15.0;8.0;24.0;10.7;5.9;16.6;1420;7.0;8.0;12.0;5.2;5.9;8.8
475;Jongens;35 weken;2011;1305;1288;17.0;8.0;25.0;13.1;5.9;19.0;1305;1288;17.0;10.0;27.0;13.1;7.5;20.6;1288;8.0;10.0;12.0;5.9;7.5;9.1
476;Jongens;35 weken;2012;1384;1368;16.0;;20.0;11.8;;14.1;1384;1368;16.0;5.0;22.0;11.8;3.8;15.6;1368;;5.0;12.0;;3.8;9.1
477;Jongens;35 weken;2013;1316;1302;14.0;5.0;19.0;10.6;3.8;14.4;1316;1302;14.0;7.0;21.0;10.6;5.4;16.0;1302;5.0;7.0;8.0;3.8;5.4;6.1
478;Jongens;35 weken;2014;1315;1302;14.0;9.0;22.0;10.4;6.6;17.0;1315;1302;14.0;10.0;23.0;10.4;7.4;17.7;1302;9.0;10.0;14.0;6.6;7.4;10.6
479;Jongens;35 weken;2015;1290;1269;21.0;5.0;27.0;16.6;4.3;20.8;1290;1269;21.0;9.0;30.0;16.6;6.8;23.2;1269;5.0;9.0;11.0;4.3;6.8;8.3
480;Jongens;35 weken;2016;1173;1155;19.0;7.0;26.0;16.0;6.0;21.9;1173;1155;19.0;7.0;26.0;16.0;6.0;21.9;1155;7.0;7.0;13.0;6.0;6.0;11.6
481;Jongens;36 weken;2004;2788;2750;38.0;13.0;51.0;13.7;4.6;18.3;2788;2750;38.0;16.0;54.0;13.7;5.7;19.4;2750;13.0;16.0;21.0;4.6;5.7;7.6
482;Jongens;36 weken;2005;2629;2592;37.0;12.0;48.0;14.0;4.5;18.4;2629;2592;37.0;14.0;50.0;14.0;5.3;19.2;2592;12.0;14.0;22.0;4.5;5.3;8.5
483;Jongens;36 weken;2006;2745;2720;24.0;8.0;32.0;8.9;2.8;11.6;2745;2720;24.0;13.0;37.0;8.9;4.7;13.6;2720;8.0;13.0;16.0;2.8;4.7;5.8
484;Jongens;36 weken;2007;2580;2566;14.0;7.0;21.0;5.6;2.8;8.3;2580;2566;14.0;12.0;27.0;5.6;4.8;10.3;2566;7.0;12.0;14.0;2.8;4.8;5.6
485;Jongens;36 weken;2008;2711;2690;21.0;7.0;28.0;7.7;2.7;10.4;2711;2690;21.0;10.0;31.0;7.7;3.8;11.5;2690;7.0;10.0;15.0;2.7;3.8;5.7
486;Jongens;36 weken;2009;2845;2821;24.0;5.0;29.0;8.3;1.9;10.2;2845;2821;24.0;8.0;32.0;8.3;2.9;11.3;2821;5.0;8.0;13.0;1.9;2.9;4.8
487;Jongens;36 weken;2010;2870;2847;22.0;12.0;34.0;7.8;4.1;11.9;2870;2847;22.0;14.0;36.0;7.8;4.9;12.7;2847;12.0;14.0;18.0;4.1;4.9;6.3
488;Jongens;36 weken;2011;2730;2712;18.0;9.0;28.0;6.7;3.5;10.2;2730;2712;18.0;12.0;30.0;6.7;4.3;11.0;2712;9.0;12.0;19.0;3.5;4.3;6.9
489;Jongens;36 weken;2012;2632;2618;14.0;6.0;21.0;5.4;2.4;7.8;2632;2618;14.0;7.0;22.0;5.4;2.8;8.2;2618;6.0;7.0;12.0;2.4;2.8;4.4
490;Jongens;36 weken;2013;2495;2479;16.0;6.0;22.0;6.4;2.4;8.8;2495;2479;16.0;9.0;25.0;6.4;3.6;10.0;2479;6.0;9.0;10.0;2.4;3.6;4.0
491;Jongens;36 weken;2014;2604;2591;13.0;7.0;21.0;5.2;2.9;8.0;2604;2591;13.0;7.0;21.0;5.2;2.9;8.0;2591;7.0;7.0;8.0;2.9;2.9;3.3
492;Jongens;36 weken;2015;2474;2450;23.0;7.0;30.0;9.5;2.7;12.1;2474;2450;23.0;7.0;30.0;9.5;2.7;12.1;2450;7.0;7.0;12.0;2.7;2.7;4.7
493;Jongens;36 weken;2016;2485;2462;23.0;8.0;30.0;9.1;3.1;12.1;2485;2462;23.0;10.0;32.0;9.1;3.9;12.9;2462;8.0;10.0;15.0;3.1;3.9;5.9
494;Jongens;37 weken;2004;6289;6247;42.0;10.0;51.0;6.6;1.5;8.1;6289;6247;42.0;14.0;55.0;6.6;2.2;8.8;6247;10.0;14.0;22.0;1.5;2.2;3.5
495;Jongens;37 weken;2005;5912;5884;28.0;9.0;36.0;4.7;1.5;6.2;5912;5884;28.0;14.0;42.0;4.7;2.3;7.0;5884;9.0;14.0;24.0;1.5;2.3;4.1
496;Jongens;37 weken;2006;6018;5981;36.0;7.0;44.0;6.0;1.2;7.3;6018;5981;36.0;13.0;49.0;6.0;2.1;8.1;5981;7.0;13.0;24.0;1.2;2.1;4.1
497;Jongens;37 weken;2007;5801;5767;34.0;11.0;45.0;5.9;1.8;7.7;5801;5767;34.0;19.0;53.0;5.9;3.3;9.1;5767;11.0;19.0;31.0;1.8;3.3;5.3
498;Jongens;37 weken;2008;6376;6345;31.0;8.0;40.0;4.9;1.3;6.2;6376;6345;31.0;11.0;43.0;4.9;1.8;6.7;6345;8.0;11.0;22.0;1.3;1.8;3.4
499;Jongens;37 weken;2009;6656;6631;26.0;12.0;38.0;3.9;1.8;5.7;6656;6631;26.0;15.0;41.0;3.9;2.3;6.1;6631;12.0;15.0;28.0;1.8;2.3;4.2
500;Jongens;37 weken;2010;7065;7035;30.0;12.0;42.0;4.2;1.6;5.9;7065;7035;30.0;18.0;48.0;4.2;2.6;6.8;7035;12.0;18.0;26.0;1.6;2.6;3.7
501;Jongens;37 weken;2011;7012;6984;29.0;10.0;39.0;4.1;1.5;5.5;7012;6984;29.0;13.0;41.0;4.1;1.8;5.9;6984;10.0;13.0;22.0;1.5;1.8;3.1
502;Jongens;37 weken;2012;7093;7067;26.0;11.0;37.0;3.7;1.6;5.2;7093;7067;26.0;18.0;44.0;3.7;2.6;6.3;7067;11.0;18.0;30.0;1.6;2.6;4.2
503;Jongens;37 weken;2013;7012;6991;21.0;12.0;33.0;3.0;1.7;4.7;7012;6991;21.0;18.0;39.0;3.0;2.6;5.6;6991;12.0;18.0;26.0;1.7;2.6;3.7
504;Jongens;37 weken;2014;7071;7053;19.0;10.0;29.0;2.6;1.4;4.0;7071;7053;19.0;13.0;32.0;2.6;1.9;4.5;7053;10.0;13.0;24.0;1.4;1.9;3.4
505;Jongens;37 weken;2015;6871;6851;20.0;5.0;25.0;2.9;0.7;3.7;6871;6851;20.0;9.0;29.0;2.9;1.3;4.2;6851;5.0;9.0;14.0;0.7;1.3;2.1
506;Jongens;37 weken;2016;6797;6780;17.0;10.0;27.0;2.5;1.5;4.0;6797;6780;17.0;17.0;34.0;2.5;2.5;5.0;6780;10.0;17.0;26.0;1.5;2.5;3.9
507;Jongens;38 weken;2004;14535;14492;43.0;21.0;63.0;3.0;1.4;4.4;14535;14492;43.0;34.0;77.0;3.0;2.3;5.3;14492;21.0;34.0;49.0;1.4;2.3;3.3
508;Jongens;38 weken;2005;13601;13553;48.0;14.0;62.0;3.5;1.0;4.5;13601;13553;48.0;19.0;67.0;3.5;1.4;4.9;13553;14.0;19.0;29.0;1.0;1.4;2.1
509;Jongens;38 weken;2006;13467;13428;40.0;15.0;54.0;2.9;1.1;4.0;13467;13428;40.0;27.0;67.0;2.9;2.0;5.0;13428;15.0;27.0;45.0;1.1;2.0;3.4
510;Jongens;38 weken;2007;13361;13330;31.0;14.0;45.0;2.3;1.1;3.4;13361;13330;31.0;20.0;50.0;2.3;1.5;3.8;13330;14.0;20.0;36.0;1.1;1.5;2.7
511;Jongens;38 weken;2008;13958;13924;34.0;14.0;48.0;2.4;1.0;3.4;13958;13924;34.0;23.0;57.0;2.4;1.7;4.1;13924;14.0;23.0;30.0;1.0;1.7;2.2
512;Jongens;38 weken;2009;14282;14255;28.0;13.0;41.0;1.9;0.9;2.9;14282;14255;28.0;13.0;41.0;1.9;0.9;2.9;14255;13.0;13.0;28.0;0.9;0.9;1.9
513;Jongens;38 weken;2010;14460;14431;29.0;7.0;36.0;2.0;0.5;2.5;14460;14431;29.0;17.0;46.0;2.0;1.2;3.2;14431;7.0;17.0;32.0;0.5;1.2;2.2
514;Jongens;38 weken;2011;13967;13933;34.0;7.0;41.0;2.4;0.5;2.9;13967;13933;34.0;13.0;47.0;2.4;0.9;3.3;13933;7.0;13.0;25.0;0.5;0.9;1.8
515;Jongens;38 weken;2012;14060;14038;22.0;8.0;30.0;1.6;0.6;2.2;14060;14038;22.0;11.0;32.0;1.6;0.8;2.3;14038;8.0;11.0;29.0;0.6;0.8;2.1
516;Jongens;38 weken;2013;13870;13851;19.0;11.0;30.0;1.4;0.8;2.2;13870;13851;19.0;17.0;36.0;1.4;1.2;2.6;13851;11.0;17.0;28.0;0.8;1.2;2.0
517;Jongens;38 weken;2014;14210;14187;24.0;14.0;38.0;1.7;1.0;2.6;14210;14187;24.0;23.0;47.0;1.7;1.6;3.3;14187;14.0;23.0;34.0;1.0;1.6;2.4
518;Jongens;38 weken;2015;14371;14349;22.0;11.0;33.0;1.6;0.7;2.3;14371;14349;22.0;16.0;38.0;1.6;1.1;2.7;14349;11.0;16.0;22.0;0.7;1.1;1.5
519;Jongens;38 weken;2016;14149;14130;19.0;12.0;31.0;1.3;0.9;2.2;14149;14130;19.0;18.0;37.0;1.3;1.3;2.6;14130;12.0;18.0;27.0;0.9;1.3;1.9
520;Jongens;39 weken;2004;22860;22819;41.0;18.0;59.0;1.8;0.8;2.6;22860;22819;41.0;31.0;71.0;1.8;1.3;3.1;22819;18.0;31.0;53.0;0.8;1.3;2.3
521;Jongens;39 weken;2005;21719;21684;34.0;17.0;52.0;1.6;0.8;2.4;21719;21684;34.0;27.0;62.0;1.6;1.2;2.8;21684;17.0;27.0;43.0;0.8;1.2;2.0
522;Jongens;39 weken;2006;21994;21956;37.0;18.0;55.0;1.7;0.8;2.5;21994;21956;37.0;27.0;65.0;1.7;1.2;2.9;21956;18.0;27.0;44.0;0.8;1.2;2.0
523;Jongens;39 weken;2007;21908;21875;33.0;13.0;46.0;1.5;0.6;2.1;21908;21875;33.0;18.0;51.0;1.5;0.8;2.3;21875;13.0;18.0;34.0;0.6;0.8;1.5
