ID;Geslacht;Leeftijd;Migratieachtergrond;Verblijfstitel;Strafduur;Perioden;GedetineerdenOp30September_1
4457;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2016;0.0
4458;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2017;0.0
4459;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2018;0.0
4460;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2019;0.0
4461;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2020;0.0
4462;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2021;0.0
4463;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2022;0.0
4464;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2005;0.0
4465;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2006;0.0
4466;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2007;0.0
4467;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2008;0.0
4468;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2009;0.0
4469;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2010;0.0
4470;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2011;0.0
4471;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2012;0.0
4472;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2013;0.0
4473;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2014;0.0
4474;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2015;0.0
4475;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2016;0.0
4476;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2017;0.0
4477;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2018;0.0
4478;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2019;0.0
4479;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2020;0.0
4480;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2021;0.0
4481;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2022;0.0
4482;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2005;0.0
4483;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2006;0.0
4484;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2007;0.0
4485;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2008;0.0
4486;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2009;0.0
4487;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2010;0.0
4488;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2011;0.0
4489;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2012;0.0
4490;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2013;0.0
4491;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2014;0.0
4492;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2015;0.0
4493;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2016;0.0
4494;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2017;0.0
4495;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2018;0.0
4496;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2019;0.0
4497;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2020;0.0
4498;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2021;0.0
4499;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2022;0.0
4500;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2005;0.0
4501;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2006;0.0
4502;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2007;0.0
4503;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2008;0.0
4504;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2009;0.0
4505;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2010;0.0
4506;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2011;0.0
4507;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2012;0.0
4508;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2013;0.0
4509;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2014;0.0
4510;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2015;0.0
4511;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2016;0.0
4512;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2017;0.0
4513;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2018;0.0
4514;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2019;0.0
4515;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2020;0.0
4516;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2021;0.0
4517;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;3 jaren of langer;2022;0.0
4518;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2005;0.0
4519;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2006;40.0
4520;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2007;10.0
4521;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2008;10.0
4522;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2009;10.0
4523;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2010;10.0
4524;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2011;10.0
4525;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2012;10.0
4526;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2013;10.0
4527;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2014;10.0
4528;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2015;10.0
4529;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2016;10.0
4530;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2017;10.0
4531;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2018;0.0
4532;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2019;10.0
4533;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2020;0.0
4534;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2021;0.0
4535;Totaal mannen en vrouwen;Totaal;Onbekende migratieachtergrond;Overig/onbekend;Overig en onbekend;2022;0.0
4536;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2005;3270.0
4537;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2006;2840.0
4538;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2007;2640.0
4539;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2008;2490.0
4540;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2009;2700.0
4541;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2010;2670.0
4542;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2011;2580.0
4543;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2012;2450.0
4544;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2013;2130.0
4545;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2014;1810.0
4546;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2015;1460.0
4547;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2016;1310.0
4548;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2017;1340.0
4549;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2018;1290.0
4550;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2019;1440.0
4551;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2020;1290.0
4552;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2021;1290.0
4553;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Totaal;2022;1280.0
4554;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2005;140.0
4555;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2006;150.0
4556;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2007;150.0
4557;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2008;120.0
4558;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2009;140.0
4559;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2010;160.0
4560;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2011;140.0
4561;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2012;130.0
4562;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2013;160.0
4563;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2014;150.0
4564;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2015;80.0
4565;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2016;90.0
4566;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2017;70.0
4567;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2018;90.0
4568;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2019;70.0
4569;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2020;30.0
4570;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2021;70.0
4571;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Minder dan 1 maand;2022;70.0
4572;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2005;360.0
4573;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2006;310.0
4574;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2007;290.0
4575;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2008;270.0
4576;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2009;260.0
4577;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2010;210.0
4578;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2011;230.0
4579;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2012;210.0
4580;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2013;180.0
4581;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2014;180.0
4582;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2015;180.0
4583;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2016;140.0
4584;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2017;170.0
4585;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2018;170.0
4586;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2019;140.0
4587;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2020;90.0
4588;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2021;120.0
4589;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 6 maanden;2022;130.0
4590;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2005;240.0
4591;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2006;180.0
4592;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2007;160.0
4593;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2008;180.0
4594;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2009;200.0
4595;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2010;190.0
4596;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2011;170.0
4597;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2012;130.0
4598;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2013;130.0
4599;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2014;110.0
4600;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2015;110.0
4601;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2016;70.0
4602;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2017;100.0
4603;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2018;80.0
4604;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2019;80.0
4605;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2020;60.0
4606;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2021;60.0
4607;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;6 maanden tot 1 jaar;2022;80.0
4608;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2005;450.0
4609;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2006;340.0
4610;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2007;280.0
4611;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2008;270.0
4612;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2009;310.0
4613;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2010;310.0
4614;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2011;290.0
4615;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2012;280.0
4616;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2013;220.0
4617;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2014;180.0
4618;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2015;140.0
4619;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2016;100.0
4620;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2017;120.0
4621;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2018;130.0
4622;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2019;150.0
4623;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2020;160.0
4624;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2021;150.0
4625;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;1 tot 3 jaren;2022;130.0
4626;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2005;380.0
4627;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2006;340.0
4628;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2007;260.0
4629;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2008;200.0
4630;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2009;200.0
4631;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2010;200.0
4632;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2011;210.0
4633;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2012;220.0
4634;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2013;210.0
4635;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2014;190.0
4636;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2015;130.0
4637;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2016;120.0
4638;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2017;100.0
4639;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2018;90.0
4640;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2019;100.0
4641;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2020;110.0
4642;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2021;160.0
4643;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;3 jaren of langer;2022;110.0
4644;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2005;1700.0
4645;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2006;1530.0
4646;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2007;1500.0
4647;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2008;1460.0
4648;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2009;1590.0
4649;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2010;1600.0
4650;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2011;1540.0
4651;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2012;1480.0
4652;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2013;1240.0
4653;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2014;1010.0
4654;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2015;810.0
4655;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2016;780.0
4656;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2017;780.0
4657;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2018;740.0
4658;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2019;890.0
4659;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2020;840.0
4660;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2021;740.0
4661;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Totaal;Overig en onbekend;2022;750.0
4662;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2005;1600.0
4663;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2006;1410.0
4664;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2007;1420.0
4665;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2008;1390.0
4666;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2009;1500.0
4667;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2010;1520.0
4668;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2011;1470.0
4669;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2012;1440.0
4670;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2013;1180.0
4671;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2014;950.0
4672;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2015;760.0
4673;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2016;740.0
4674;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2017;750.0
4675;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2018;690.0
4676;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2019;840.0
4677;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2020;810.0
4678;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2021;710.0
4679;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Totaal;2022;710.0
4680;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2005;
4681;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2006;
4682;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2007;
4683;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2008;
4684;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2009;
4685;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2010;
4686;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2011;
4687;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2012;
4688;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2013;
4689;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2014;
4690;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2015;
4691;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2016;
4692;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2017;
4693;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2018;
4694;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2019;
4695;Totaal mannen en vrouwen;18 tot 25 jaar;Totaal;Voorlopige hechtenis;Minder dan 1 maand;2020;
