ID;Populatie;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;RelatiefAantalHuishoudens_2;GemiddeldBesteedbaarInkomen_3;MediaanBesteedbaarInkomen_4;GemiddeldGestandaardiseerdInkomen_5;MediaanGestandaardiseerdInkomen_6
4769;1;41;Reeuwijk;2010;;;;;;
4770;1;41;Reeuwijk;2011;;;;;;
4771;1;41;Reeuwijk;2012;;;;;;
4772;1;41;Reeuwijk;2013;;;;;;
4773;1;41;Reeuwijk;2014;;;;;;
4774;1;41;Reiderland;2005;3.0;100.0;23.6;21.5;16.6;15.5
4775;1;41;Reiderland;2006;3.1;100.0;24.9;21.6;17.6;16.0
4776;1;41;Reiderland;2007;3.1;100.0;26.3;22.6;18.4;16.5
4777;1;41;Reiderland;2008;3.1;100.0;27.2;23.8;19.0;17.4
4778;1;41;Reiderland;2009 voor methodewijziging;;;;;;
4779;1;41;Reiderland;2009 na methodewijziging;;;;;;
4780;1;41;Reiderland;2010;;;;;;
4781;1;41;Reiderland;2011;;;;;;
4782;1;41;Reiderland;2012;;;;;;
4783;1;41;Reiderland;2013;;;;;;
4784;1;41;Reiderland;2014;;;;;;
4785;1;41;Reimerswaal;2005;8.0;100.0;29.9;26.2;19.8;17.5
4786;1;41;Reimerswaal;2006;8.1;100.0;30.6;27.3;20.2;18.1
4787;1;41;Reimerswaal;2007;8.1;100.0;33.2;28.7;22.0;19.2
4788;1;41;Reimerswaal;2008;8.1;100.0;34.3;29.7;22.8;19.8
4789;1;41;Reimerswaal;2009 voor methodewijziging;8.2;100.0;34.3;29.6;22.8;19.9
4790;1;41;Reimerswaal;2009 na methodewijziging;8.2;100.0;34.2;30.0;22.7;20.3
4791;1;41;Reimerswaal;2010;8.2;100.0;34.2;30.0;22.6;20.3
4792;1;41;Reimerswaal;2011;8.3;100.0;34.0;30.0;22.6;20.4
4793;1;41;Reimerswaal;2012;8.4;100.0;34.8;30.3;23.1;20.6
4794;1;41;Reimerswaal;2013;8.5;100.0;34.7;30.1;23.1;20.6
4795;1;41;Reimerswaal;2014;8.5;100.0;36.7;31.0;24.4;21.3
4796;1;41;Renkum;2005;13.9;100.0;32.4;28.0;23.1;20.1
4797;1;41;Renkum;2006;13.9;100.0;33.6;28.7;23.9;20.7
4798;1;41;Renkum;2007;14.0;100.0;36.4;30.3;25.8;21.9
4799;1;41;Renkum;2008;14.1;100.0;37.3;31.7;26.6;22.8
4800;1;41;Renkum;2009 voor methodewijziging;14.1;100.0;37.2;31.6;26.5;23.0
4801;1;41;Renkum;2009 na methodewijziging;14.0;100.0;37.8;32.2;26.9;23.5
4802;1;41;Renkum;2010;13.9;100.0;37.7;31.7;26.8;23.3
4803;1;41;Renkum;2011;14.0;100.0;37.1;31.7;26.4;23.3
4804;1;41;Renkum;2012;14.0;100.0;37.8;31.8;26.9;23.6
4805;1;41;Renkum;2013;14.0;100.0;37.8;31.3;26.9;23.4
4806;1;41;Renkum;2014;14.2;100.0;39.5;31.8;28.2;24.0
4807;1;41;Renswoude;2005;1.5;100.0;32.7;28.5;20.8;18.6
4808;1;41;Renswoude;2006;1.6;100.0;35.0;30.0;22.1;19.2
4809;1;41;Renswoude;2007;1.6;100.0;38.6;33.0;24.5;21.6
4810;1;41;Renswoude;2008;1.6;100.0;38.9;33.3;24.6;21.7
4811;1;41;Renswoude;2009 voor methodewijziging;1.7;100.0;38.8;33.8;24.6;22.0
4812;1;41;Renswoude;2009 na methodewijziging;1.6;100.0;38.8;34.5;24.5;22.3
4813;1;41;Renswoude;2010;1.7;100.0;38.6;34.3;24.6;22.0
4814;1;41;Renswoude;2011;1.7;100.0;38.7;34.8;24.6;22.4
4815;1;41;Renswoude;2012;1.8;100.0;39.0;33.9;25.1;22.4
4816;1;41;Renswoude;2013;1.8;100.0;39.2;34.2;25.3;22.7
4817;1;41;Renswoude;2014;1.8;100.0;42.0;35.5;26.9;23.3
4818;1;41;Reusel-De Mierden;2005;4.5;100.0;33.7;30.0;21.7;19.2
4819;1;41;Reusel-De Mierden;2006;4.6;100.0;35.2;32.1;22.5;20.7
4820;1;41;Reusel-De Mierden;2007;4.6;100.0;37.5;33.7;24.2;21.6
4821;1;41;Reusel-De Mierden;2008;4.7;100.0;39.1;34.8;25.3;22.5
4822;1;41;Reusel-De Mierden;2009 voor methodewijziging;4.8;100.0;38.2;34.3;24.8;22.6
4823;1;41;Reusel-De Mierden;2009 na methodewijziging;4.8;100.0;38.3;34.7;24.9;23.1
4824;1;41;Reusel-De Mierden;2010;4.9;100.0;37.9;33.7;24.8;22.8
4825;1;41;Reusel-De Mierden;2011;5.0;100.0;37.9;34.2;24.9;22.8
4826;1;41;Reusel-De Mierden;2012;5.0;100.0;37.8;33.9;25.0;22.9
4827;1;41;Reusel-De Mierden;2013;5.1;100.0;37.9;33.8;25.1;23.0
4828;1;41;Reusel-De Mierden;2014;5.2;100.0;38.9;34.2;25.9;23.6
4829;1;41;Rheden;2005;20.0;100.0;29.1;25.4;20.8;18.4
4830;1;41;Rheden;2006;19.8;100.0;30.2;26.6;21.6;19.0
4831;1;41;Rheden;2007;19.9;100.0;32.0;27.9;23.0;20.1
4832;1;41;Rheden;2008;20.0;100.0;32.9;28.6;23.5;20.7
4833;1;41;Rheden;2009 voor methodewijziging;20.1;100.0;32.8;28.6;23.6;20.9
4834;1;41;Rheden;2009 na methodewijziging;20.0;100.0;32.8;28.2;23.6;20.8
4835;1;41;Rheden;2010;20.2;100.0;32.4;27.8;23.2;20.6
4836;1;41;Rheden;2011;20.2;100.0;32.4;28.0;23.3;20.7
4837;1;41;Rheden;2012;20.4;100.0;32.7;27.7;23.6;20.8
4838;1;41;Rheden;2013;20.5;100.0;32.7;27.6;23.6;20.8
4839;1;41;Rheden;2014;20.6;100.0;34.1;27.9;24.6;21.3
4840;1;41;Rhenen;2005;7.1;100.0;33.0;28.9;22.0;19.4
4841;1;41;Rhenen;2006;7.4;100.0;33.8;29.4;22.7;20.2
4842;1;41;Rhenen;2007;7.4;100.0;36.9;30.9;24.6;21.2
4843;1;41;Rhenen;2008;7.5;100.0;36.2;31.4;24.3;21.7
4844;1;41;Rhenen;2009 voor methodewijziging;7.5;100.0;36.8;31.6;24.8;22.0
4845;1;41;Rhenen;2009 na methodewijziging;7.5;100.0;36.6;32.1;24.7;21.9
4846;1;41;Rhenen;2010;7.6;100.0;36.3;32.2;24.5;21.9
4847;1;41;Rhenen;2011;7.6;100.0;36.3;32.1;24.6;22.1
4848;1;41;Rhenen;2012;7.6;100.0;36.9;32.2;24.9;22.3
4849;1;41;Rhenen;2013;7.7;100.0;36.6;31.9;24.8;22.1
4850;1;41;Rhenen;2014;7.8;100.0;38.6;32.5;26.1;22.6
4851;1;41;Ridderkerk;2005;19.2;100.0;30.4;26.9;21.0;19.0
4852;1;41;Ridderkerk;2006;19.4;100.0;31.7;27.8;22.1;20.0
4853;1;41;Ridderkerk;2007;19.6;100.0;33.9;29.1;23.6;20.8
4854;1;41;Ridderkerk;2008;19.7;100.0;34.5;29.9;24.1;21.3
4855;1;41;Ridderkerk;2009 voor methodewijziging;19.8;100.0;34.5;30.0;24.1;21.7
4856;1;41;Ridderkerk;2009 na methodewijziging;19.8;100.0;34.7;30.1;24.3;21.8
4857;1;41;Ridderkerk;2010;20.0;100.0;34.5;29.9;24.2;21.7
4858;1;41;Ridderkerk;2011;20.1;100.0;34.2;30.0;24.0;21.8
4859;1;41;Ridderkerk;2012;20.2;100.0;34.6;29.9;24.3;21.8
4860;1;41;Ridderkerk;2013;20.3;100.0;34.4;29.6;24.3;21.8
4861;1;41;Ridderkerk;2014;20.3;100.0;35.8;29.9;25.3;22.3
4862;1;41;Rijnwaarden;2005;4.4;100.0;28.9;26.3;19.4;17.3
4863;1;41;Rijnwaarden;2006;4.4;100.0;29.3;27.7;19.5;18.1
4864;1;41;Rijnwaarden;2007;4.4;100.0;30.7;28.7;20.5;18.8
4865;1;41;Rijnwaarden;2008;4.5;100.0;31.7;28.8;21.2;19.4
4866;1;41;Rijnwaarden;2009 voor methodewijziging;4.5;100.0;32.0;29.4;21.6;19.8
4867;1;41;Rijnwaarden;2009 na methodewijziging;4.5;100.0;32.1;29.4;21.7;19.9
4868;1;41;Rijnwaarden;2010;4.6;100.0;32.1;28.9;21.8;19.8
4869;1;41;Rijnwaarden;2011;4.6;100.0;32.2;29.3;21.9;20.1
4870;1;41;Rijnwaarden;2012;4.6;100.0;32.0;29.1;21.9;20.2
4871;1;41;Rijnwaarden;2013;4.6;100.0;32.3;28.9;22.1;20.1
4872;1;41;Rijnwaarden;2014;4.6;100.0;33.4;28.9;23.0;20.5
4873;1;41;Rijnwoude;2005;7.2;100.0;35.3;31.7;23.3;20.5
4874;1;41;Rijnwoude;2006;7.3;100.0;36.9;32.3;24.3;21.2
4875;1;41;Rijnwoude;2007;7.3;100.0;39.7;34.1;26.3;22.1
4876;1;41;Rijnwoude;2008;7.3;100.0;39.2;35.1;26.0;23.0
4877;1;41;Rijnwoude;2009 voor methodewijziging;7.4;100.0;38.8;35.1;25.9;23.4
4878;1;41;Rijnwoude;2009 na methodewijziging;7.4;100.0;39.3;35.4;26.3;23.6
4879;1;41;Rijnwoude;2010;7.3;100.0;39.6;35.2;26.5;23.5
4880;1;41;Rijnwoude;2011;7.5;100.0;39.0;35.1;26.2;23.5
4881;1;41;Rijnwoude;2012;7.5;100.0;39.6;35.2;26.7;23.8
4882;1;41;Rijnwoude;2013;;;;;;
4883;1;41;Rijnwoude;2014;;;;;;
4884;1;41;Rijssen-Holten;2005;12.8;100.0;32.4;27.9;20.7;18.2
4885;1;41;Rijssen-Holten;2006;12.9;100.0;33.2;29.5;21.2;19.0
4886;1;41;Rijssen-Holten;2007;13.1;100.0;35.4;30.7;22.5;19.9
4887;1;41;Rijssen-Holten;2008;13.1;100.0;36.9;31.6;23.7;20.6
4888;1;41;Rijssen-Holten;2009 voor methodewijziging;13.3;100.0;35.9;32.0;23.0;20.7
4889;1;41;Rijssen-Holten;2009 na methodewijziging;13.3;100.0;35.9;32.1;23.0;20.7
4890;1;41;Rijssen-Holten;2010;13.5;100.0;35.7;31.7;22.9;20.5
4891;1;41;Rijssen-Holten;2011;13.6;100.0;36.0;32.4;23.1;20.9
4892;1;41;Rijssen-Holten;2012;13.7;100.0;36.1;32.3;23.3;21.0
4893;1;41;Rijssen-Holten;2013;13.6;100.0;36.5;32.4;23.5;21.1
4894;1;41;Rijssen-Holten;2014;13.8;100.0;38.2;33.0;24.7;21.6
4895;1;41;Rijswijk (ZH.);2005;23.3;100.0;29.6;25.2;22.1;19.8
4896;1;41;Rijswijk (ZH.);2006;23.3;100.0;30.4;25.7;22.7;20.4
4897;1;41;Rijswijk (ZH.);2007;23.3;100.0;32.3;26.8;24.1;21.2
4898;1;41;Rijswijk (ZH.);2008;23.5;100.0;32.8;27.5;24.6;21.7
4899;1;41;Rijswijk (ZH.);2009 voor methodewijziging;23.6;100.0;32.7;27.5;24.5;22.1
4900;1;41;Rijswijk (ZH.);2009 na methodewijziging;23.3;100.0;33.0;27.7;24.7;22.2
4901;1;41;Rijswijk (ZH.);2010;23.4;100.0;32.8;27.4;24.5;22.0
4902;1;41;Rijswijk (ZH.);2011;23.6;100.0;32.6;27.4;24.4;22.0
4903;1;41;Rijswijk (ZH.);2012;23.8;100.0;32.8;27.5;24.5;22.1
4904;1;41;Rijswijk (ZH.);2013;23.7;100.0;32.9;27.4;24.6;22.1
4905;1;41;Rijswijk (ZH.);2014;24.2;100.0;33.9;27.7;25.2;22.4
4906;1;41;Roerdalen;2005;4.3;100.0;30.4;28.0;20.9;18.9
4907;1;41;Roerdalen;2006;8.7;100.0;31.7;28.9;21.5;19.6
4908;1;41;Roerdalen;2007;8.8;100.0;33.5;29.9;22.9;20.5
4909;1;41;Roerdalen;2008;8.9;100.0;34.1;30.7;23.3;21.0
4910;1;41;Roerdalen;2009 voor methodewijziging;9.0;100.0;34.1;30.6;23.4;21.1
4911;1;41;Roerdalen;2009 na methodewijziging;9.0;100.0;34.2;30.8;23.5;21.3
4912;1;41;Roerdalen;2010;9.1;100.0;34.2;30.3;23.6;21.2
4913;1;41;Roerdalen;2011;9.1;100.0;34.2;30.6;23.6;21.5
4914;1;41;Roerdalen;2012;9.1;100.0;35.0;30.9;24.2;22.0
4915;1;41;Roerdalen;2013;9.1;100.0;35.0;30.8;24.2;22.0
4916;1;41;Roerdalen;2014;9.0;100.0;36.3;31.4;25.2;22.6
4917;1;41;Roermond;2005;20.5;100.0;26.7;23.3;19.1;17.1
4918;1;41;Roermond;2006;24.3;100.0;28.0;24.4;19.9;18.0
4919;1;41;Roermond;2007;24.6;100.0;29.6;25.3;21.1;18.8
4920;1;41;Roermond;2008;24.9;100.0;30.4;26.1;21.7;19.4
4921;1;41;Roermond;2009 voor methodewijziging;25.4;100.0;30.8;26.3;22.0;19.6
4922;1;41;Roermond;2009 na methodewijziging;25.3;100.0;30.9;26.4;22.1;19.7
4923;1;41;Roermond;2010;25.6;100.0;30.9;26.3;22.1;19.6
4924;1;41;Roermond;2011;26.0;100.0;31.0;26.5;22.3;19.9
4925;1;41;Roermond;2012;26.4;100.0;31.2;26.4;22.4;20.0
4926;1;41;Roermond;2013;26.5;100.0;31.4;26.4;22.6;20.1
4927;1;41;Roermond;2014;26.8;100.0;32.5;26.9;23.4;20.5
4928;1;41;Roggel en Neer;2005;3.3;100.0;31.5;28.1;20.8;18.6
4929;1;41;Roggel en Neer;2006;;;;;;
4930;1;41;Roggel en Neer;2007;;;;;;
4931;1;41;Roggel en Neer;2008;;;;;;
4932;1;41;Roggel en Neer;2009 voor methodewijziging;;;;;;
4933;1;41;Roggel en Neer;2009 na methodewijziging;;;;;;
4934;1;41;Roggel en Neer;2010;;;;;;
4935;1;41;Roggel en Neer;2011;;;;;;
4936;1;41;Roggel en Neer;2012;;;;;;
4937;1;41;Roggel en Neer;2013;;;;;;
4938;1;41;Roggel en Neer;2014;;;;;;
4939;1;41;De Ronde Venen;2005;13.5;100.0;36.4;31.5;24.2;21.0
4940;1;41;De Ronde Venen;2006;13.7;100.0;37.9;32.9;25.2;22.0
4941;1;41;De Ronde Venen;2007;13.8;100.0;41.3;34.4;27.8;23.0
4942;1;41;De Ronde Venen;2008;13.9;100.0;41.5;35.0;27.9;23.8
4943;1;41;De Ronde Venen;2009 voor methodewijziging;14.0;100.0;41.2;35.1;28.0;23.9
4944;1;41;De Ronde Venen;2009 na methodewijziging;14.0;100.0;40.9;35.4;27.6;24.1
4945;1;41;De Ronde Venen;2010;17.5;100.0;42.4;35.9;28.5;24.5
4946;1;41;De Ronde Venen;2011;17.6;100.0;41.9;35.9;28.3;24.7
4947;1;41;De Ronde Venen;2012;17.7;100.0;42.5;35.9;28.7;24.7
4948;1;41;De Ronde Venen;2013;17.7;100.0;42.4;35.6;28.7;24.7
4949;1;41;De Ronde Venen;2014;17.8;100.0;45.1;36.5;30.5;25.5
4950;1;41;Roosendaal;2005;32.7;100.0;29.3;26.0;20.2;18.2
4951;1;41;Roosendaal;2006;32.8;100.0;30.3;27.0;20.9;18.9
4952;1;41;Roosendaal;2007;33.1;100.0;32.4;28.1;22.4;20.0
4953;1;41;Roosendaal;2008;33.4;100.0;33.1;29.2;23.0;20.7
4954;1;41;Roosendaal;2009 voor methodewijziging;33.6;100.0;33.4;29.6;23.2;21.1
4955;1;41;Roosendaal;2009 na methodewijziging;33.6;100.0;33.5;29.4;23.4;21.1
4956;1;41;Roosendaal;2010;33.7;100.0;33.4;29.2;23.3;21.0
4957;1;41;Roosendaal;2011;33.8;100.0;33.4;29.3;23.3;21.1
4958;1;41;Roosendaal;2012;33.8;100.0;33.7;29.3;23.5;21.2
4959;1;41;Roosendaal;2013;33.7;100.0;33.9;29.2;23.7;21.3
4960;1;41;Roosendaal;2014;33.9;100.0;35.0;29.5;24.5;21.8
4961;1;41;Rotterdam;2005;287.6;100.0;24.2;20.1;18.1;15.8
4962;1;41;Rotterdam;2006;286.8;100.0;25.5;21.0;19.0;16.6
4963;1;41;Rotterdam;2007;286.8;100.0;27.2;22.1;20.2;17.5
4964;1;41;Rotterdam;2008;290.4;100.0;27.9;22.7;20.8;18.1
4965;1;41;Rotterdam;2009 voor methodewijziging;294.1;100.0;28.1;23.0;21.0;18.3
4966;1;41;Rotterdam;2009 na methodewijziging;293.9;100.0;28.2;23.0;21.1;18.4
4967;1;41;Rotterdam;2010;302.0;100.0;28.1;23.0;21.0;18.3
4968;1;41;Rotterdam;2011;304.9;100.0;28.1;23.1;21.0;18.4
4969;1;41;Rotterdam;2012;304.7;100.0;28.3;23.2;21.1;18.5
4970;1;41;Rotterdam;2013;303.0;100.0;28.7;23.4;21.3;18.5
4971;1;41;Rotterdam;2014;306.8;100.0;29.7;23.8;22.0;18.8
4972;1;41;Rozenburg;2005;5.6;100.0;29.7;27.1;20.8;19.2
4973;1;41;Rozenburg;2006;5.5;100.0;30.8;28.5;21.5;19.8
4974;1;41;Rozenburg;2007;5.5;100.0;32.7;29.7;22.9;20.9
4975;1;41;Rozenburg;2008;5.5;100.0;33.6;30.0;23.6;21.9
4976;1;41;Rozenburg;2009 voor methodewijziging;5.5;100.0;33.8;30.3;23.8;22.0
4977;1;41;Rozenburg;2009 na methodewijziging;5.5;100.0;33.9;30.9;23.9;22.2
4978;1;41;Rozenburg;2010;;;;;;
4979;1;41;Rozenburg;2011;;;;;;
4980;1;41;Rozenburg;2012;;;;;;
4981;1;41;Rozenburg;2013;;;;;;
4982;1;41;Rozenburg;2014;;;;;;
4983;1;41;Rozendaal;2005;0.6;100.0;;;;
4984;1;41;Rozendaal;2006;0.6;100.0;;;;
4985;1;41;Rozendaal;2007;0.6;100.0;;;;
4986;1;41;Rozendaal;2008;0.6;100.0;;;;
4987;1;41;Rozendaal;2009 voor methodewijziging;0.6;100.0;;;;
4988;1;41;Rozendaal;2009 na methodewijziging;0.6;100.0;54.3;45.2;37.1;30.6
4989;1;41;Rozendaal;2010;0.6;100.0;55.8;45.0;37.9;30.9
4990;1;41;Rozendaal;2011;0.6;100.0;52.3;45.0;35.3;30.9
4991;1;41;Rozendaal;2012;0.6;100.0;55.3;47.6;37.5;31.5
4992;1;41;Rozendaal;2013;0.6;100.0;56.5;45.1;38.4;30.5
4993;1;41;Rozendaal;2014;0.6;100.0;59.1;48.0;40.3;32.5
4994;1;41;Rucphen;2005;9.0;100.0;31.4;28.2;20.8;18.5
4995;1;41;Rucphen;2006;9.0;100.0;32.4;29.5;21.4;19.4
4996;1;41;Rucphen;2007;9.1;100.0;35.7;31.2;23.5;20.4
4997;1;41;Rucphen;2008;9.2;100.0;35.8;31.8;23.8;21.2
4998;1;41;Rucphen;2009 voor methodewijziging;9.3;100.0;36.0;31.8;24.1;21.5
4999;1;41;Rucphen;2009 na methodewijziging;9.2;100.0;35.4;31.8;23.6;21.5
5000;1;41;Rucphen;2010;9.2;100.0;35.5;31.3;23.6;21.3
5001;1;41;Rucphen;2011;9.3;100.0;34.9;31.3;23.3;21.4
5002;1;41;Rucphen;2012;9.4;100.0;35.2;31.2;23.7;21.5
5003;1;41;Rucphen;2013;9.3;100.0;35.3;31.3;23.7;21.6
5004;1;41;Rucphen;2014;9.4;100.0;36.5;31.5;24.6;22.0
5005;1;41;Schagen;2005;8.2;100.0;29.3;26.7;20.6;18.8
5006;1;41;Schagen;2006;8.3;100.0;31.0;28.0;21.7;19.7
5007;1;41;Schagen;2007;8.4;100.0;33.4;29.5;23.4;20.6
5008;1;41;Schagen;2008;8.2;100.0;33.9;30.7;23.8;21.7
5009;1;41;Schagen;2009 voor methodewijziging;8.2;100.0;34.2;30.7;24.0;21.9
5010;1;41;Schagen;2009 na methodewijziging;8.2;100.0;34.1;30.6;24.0;21.9
5011;1;41;Schagen;2010;8.2;100.0;33.9;30.2;23.8;21.8
5012;1;41;Schagen;2011;8.2;100.0;34.0;30.4;23.9;22.0
5013;1;41;Schagen;2012;19.6;100.0;35.5;31.6;24.4;22.3
5014;1;41;Schagen;2013;19.7;100.0;35.5;31.2;24.5;22.2
5015;1;41;Schagen;2014;19.9;100.0;36.9;31.9;25.5;22.9
5016;1;41;Scheemda;2005;5.7;100.0;26.8;24.6;18.2;16.7
5017;1;41;Scheemda;2006;5.8;100.0;28.2;25.7;19.1;17.4
5018;1;41;Scheemda;2007;5.9;100.0;30.0;27.0;20.4;18.3
5019;1;41;Scheemda;2008;5.9;100.0;31.0;27.7;21.2;18.8
5020;1;41;Scheemda;2009 voor methodewijziging;;;;;;
5021;1;41;Scheemda;2009 na methodewijziging;;;;;;
5022;1;41;Scheemda;2010;;;;;;
5023;1;41;Scheemda;2011;;;;;;
5024;1;41;Scheemda;2012;;;;;;
5025;1;41;Scheemda;2013;;;;;;
5026;1;41;Scheemda;2014;;;;;;
5027;1;41;Schermer;2005;1.9;100.0;35.6;30.9;23.6;20.6
5028;1;41;Schermer;2006;2.0;100.0;36.7;33.2;24.2;21.8
5029;1;41;Schermer;2007;2.1;100.0;39.6;34.5;26.0;22.6
5030;1;41;Schermer;2008;2.1;100.0;40.9;35.6;27.0;24.0
5031;1;41;Schermer;2009 voor methodewijziging;2.1;100.0;39.6;34.9;26.2;23.6
5032;1;41;Schermer;2009 na methodewijziging;2.1;100.0;39.8;35.8;26.3;23.6
5033;1;41;Schermer;2010;2.1;100.0;40.3;35.5;26.6;23.5
5034;1;41;Schermer;2011;2.1;100.0;40.1;35.3;26.6;23.4
5035;1;41;Schermer;2012;2.2;100.0;39.8;35.5;26.5;23.6
5036;1;41;Schermer;2013;2.2;100.0;39.5;34.7;26.5;23.4
5037;1;41;Schermer;2014;;;;;;
5038;1;41;Scherpenzeel;2005;3.3;100.0;32.9;30.6;21.7;20.0
5039;1;41;Scherpenzeel;2006;3.4;100.0;34.1;31.5;22.4;21.0
5040;1;41;Scherpenzeel;2007;3.4;100.0;36.8;32.2;24.2;21.6
5041;1;41;Scherpenzeel;2008;3.5;100.0;35.9;33.3;23.8;22.0
5042;1;41;Scherpenzeel;2009 voor methodewijziging;3.6;100.0;36.6;33.6;24.3;22.8
5043;1;41;Scherpenzeel;2009 na methodewijziging;3.5;100.0;37.0;33.4;24.6;22.4
5044;1;41;Scherpenzeel;2010;3.6;100.0;36.7;32.9;24.4;22.2
5045;1;41;Scherpenzeel;2011;3.6;100.0;36.6;33.3;24.3;22.3
5046;1;41;Scherpenzeel;2012;3.6;100.0;37.0;32.9;24.6;22.3
5047;1;41;Scherpenzeel;2013;3.6;100.0;36.7;32.8;24.4;22.5
5048;1;41;Scherpenzeel;2014;3.7;100.0;38.6;33.6;25.6;23.0
5049;1;41;Schiedam;2005;34.4;100.0;26.5;22.8;19.1;17.0
5050;1;41;Schiedam;2006;34.5;100.0;27.7;23.7;19.9;17.8
5051;1;41;Schiedam;2007;34.6;100.0;29.4;24.9;21.1;18.7
5052;1;41;Schiedam;2008;34.9;100.0;30.2;25.6;21.7;19.4
5053;1;41;Schiedam;2009 voor methodewijziging;35.1;100.0;30.4;25.7;21.9;19.5
5054;1;41;Schiedam;2009 na methodewijziging;34.9;100.0;30.7;25.9;22.1;19.7
5055;1;41;Schiedam;2010;35.1;100.0;30.5;25.7;21.9;19.6
5056;1;41;Schiedam;2011;35.3;100.0;30.4;25.8;22.0;19.7
5057;1;41;Schiedam;2012;35.3;100.0;30.5;25.8;22.0;19.8
5058;1;41;Schiedam;2013;35.2;100.0;30.7;25.7;22.2;19.7
5059;1;41;Schiedam;2014;35.6;100.0;31.6;26.1;22.8;20.1
5060;1;41;Schiermonnikoog;2005;0.5;100.0;;;;
5061;1;41;Schiermonnikoog;2006;0.5;100.0;;;;
5062;1;41;Schiermonnikoog;2007;0.5;100.0;;;;
5063;1;41;Schiermonnikoog;2008;0.5;100.0;;;;
5064;1;41;Schiermonnikoog;2009 voor methodewijziging;0.5;100.0;;;;
5065;1;41;Schiermonnikoog;2009 na methodewijziging;0.5;100.0;29.7;25.3;22.4;19.7
5066;1;41;Schiermonnikoog;2010;0.5;100.0;28.5;25.4;21.3;19.4
5067;1;41;Schiermonnikoog;2011;0.5;100.0;29.6;25.9;22.4;19.7
5068;1;41;Schiermonnikoog;2012;0.5;100.0;29.9;26.6;22.8;19.8
5069;1;41;Schiermonnikoog;2013;0.5;100.0;30.2;26.5;22.9;19.8
5070;1;41;Schiermonnikoog;2014;0.5;100.0;30.8;26.1;23.8;20.0
5071;1;41;Schijndel;2005;8.9;100.0;31.4;28.9;20.8;19.2
5072;1;41;Schijndel;2006;8.9;100.0;32.9;29.6;21.7;19.9
5073;1;41;Schijndel;2007;9.0;100.0;35.5;31.0;23.4;21.0
5074;1;41;Schijndel;2008;9.1;100.0;36.2;31.7;24.0;21.6
5075;1;41;Schijndel;2009 voor methodewijziging;9.2;100.0;35.4;31.7;23.6;21.8
5076;1;41;Schijndel;2009 na methodewijziging;9.1;100.0;35.8;32.0;23.8;21.8
5077;1;41;Schijndel;2010;9.2;100.0;35.4;31.4;23.7;21.4
5078;1;41;Schijndel;2011;9.3;100.0;35.5;31.7;23.9;21.8
5079;1;41;Schijndel;2012;9.5;100.0;35.8;31.5;24.2;21.8
5080;1;41;Schijndel;2013;9.7;100.0;35.5;31.3;24.2;21.9
5081;1;41;Schijndel;2014;9.8;100.0;37.3;32.2;25.4;22.5
5082;1;41;Schinnen;2005;5.5;100.0;30.7;27.8;20.8;19.0
5083;1;41;Schinnen;2006;5.6;100.0;31.9;29.2;21.6;19.8
5084;1;41;Schinnen;2007;5.6;100.0;33.8;30.7;23.0;20.9
5085;1;41;Schinnen;2008;5.7;100.0;35.1;32.0;23.9;21.8
5086;1;41;Schinnen;2009 voor methodewijziging;5.8;100.0;35.2;31.4;24.2;21.9
5087;1;41;Schinnen;2009 na methodewijziging;5.6;100.0;35.9;32.0;24.5;22.2
5088;1;41;Schinnen;2010;5.6;100.0;35.8;31.7;24.5;22.0
5089;1;41;Schinnen;2011;5.6;100.0;35.8;32.0;24.7;22.4
5090;1;41;Schinnen;2012;5.6;100.0;35.8;32.1;24.7;22.5
5091;1;41;Schinnen;2013;5.6;100.0;36.4;32.0;25.0;22.7
5092;1;41;Schinnen;2014;5.6;100.0;37.4;32.3;25.9;23.1
5093;1;41;Schoonhoven;2005;5.1;100.0;30.0;27.0;20.5;18.5
5094;1;41;Schoonhoven;2006;5.2;100.0;31.5;28.3;21.5;19.5
5095;1;41;Schoonhoven;2007;5.2;100.0;34.3;29.3;23.5;20.7
5096;1;41;Schoonhoven;2008;5.2;100.0;34.6;30.1;23.8;21.0
5097;1;41;Schoonhoven;2009 voor methodewijziging;5.2;100.0;35.3;30.9;24.5;21.4
5098;1;41;Schoonhoven;2009 na methodewijziging;5.2;100.0;34.6;30.6;24.0;21.7
5099;1;41;Schoonhoven;2010;5.2;100.0;34.5;30.1;23.9;21.6
5100;1;41;Schoonhoven;2011;5.1;100.0;34.6;30.5;23.9;21.7
5101;1;41;Schoonhoven;2012;5.2;100.0;35.0;30.5;24.2;21.8
5102;1;41;Schoonhoven;2013;5.2;100.0;34.6;30.3;24.0;21.8
5103;1;41;Schoonhoven;2014;;;;;;
5104;1;41;Schouwen-Duiveland;2005;14.6;100.0;30.5;26.7;21.1;18.5
5105;1;41;Schouwen-Duiveland;2006;14.5;100.0;31.8;27.9;22.0;19.4
5106;1;41;Schouwen-Duiveland;2007;14.5;100.0;35.1;29.5;24.3;20.5
5107;1;41;Schouwen-Duiveland;2008;14.7;100.0;35.2;30.4;24.6;21.0
5108;1;41;Schouwen-Duiveland;2009 voor methodewijziging;14.9;100.0;34.7;30.3;24.2;21.4
5109;1;41;Schouwen-Duiveland;2009 na methodewijziging;14.8;100.0;35.0;30.4;24.5;21.5
