ID;Geslacht;Leeftijd;Migratieachtergrond;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
4631;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2012;121
4632;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2013;119
4633;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2014;119
4634;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2015;120
4635;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2016;115
4636;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2017;119
4637;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2018;121
4638;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2019;122
4639;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2020;118
4640;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2021;120
4641;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Ondergrens 95%-interval;2022;119
4642;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2012;125
4643;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2013;122
4644;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2014;122
4645;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2015;123
4646;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2016;117
4647;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2017;122
4648;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2018;123
4649;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2019;124
4650;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2020;120
4651;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2021;122
4652;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2022;121
4653;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2012;79
4654;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2013;79
4655;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2014;78
4656;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2015;77
4657;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2016;73
4658;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2017;76
4659;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2018;77
4660;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2019;79
4661;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2020;75
4662;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2021;77
4663;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2022;77
4664;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2012;78
4665;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2013;77
4666;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2014;77
4667;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2015;76
4668;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2016;72
4669;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2017;75
4670;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2018;76
4671;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2019;78
4672;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2020;74
4673;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2021;76
4674;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2022;76
4675;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2012;81
4676;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2013;80
4677;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2014;79
4678;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2015;78
4679;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2016;74
4680;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2017;77
4681;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2018;78
4682;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2019;80
4683;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2020;76
4684;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2021;78
4685;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2022;77
4686;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2012;63
4687;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2013;60
4688;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2014;61
4689;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2015;62
4690;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2016;60
4691;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2017;63
4692;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2018;64
4693;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2019;64
4694;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2020;62
4695;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2021;62
4696;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2022;62
4697;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2012;61
4698;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2013;59
4699;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2014;60
4700;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2015;61
4701;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2016;59
4702;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2017;62
4703;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2018;63
4704;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2019;63
4705;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2020;61
4706;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2021;61
4707;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2022;61
4708;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2012;64
4709;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2013;61
4710;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2014;62
4711;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2015;63
4712;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2016;61
4713;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2017;64
4714;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2018;65
4715;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2019;64
4716;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2020;63
4717;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2021;63
4718;Totaal mannen en vrouwen;10000;Met migratieachtergrond;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2022;62
4719;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2012;49
4720;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2013;49
4721;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2014;48
4722;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2015;48
4723;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2016;46
4724;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2017;48
4725;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2018;51
4726;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2019;51
4727;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2020;48
4728;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2021;49
4729;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Waarde;2022;50
4730;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2012;48
4731;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2013;48
4732;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2014;47
4733;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2015;47
4734;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2016;45
4735;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2017;47
4736;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2018;50
4737;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2019;51
4738;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2020;48
4739;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2021;48
4740;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Ondergrens 95%-interval;2022;49
4741;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2012;50
4742;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2013;50
4743;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2014;49
4744;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2015;49
4745;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2016;46
4746;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2017;49
4747;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2018;51
4748;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2019;52
4749;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2020;49
4750;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2021;50
4751;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y. Geslachtsorganen en borsten man;Bovengrens 95%-interval;2022;50
4752;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2012;28
4753;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2013;28
4754;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2014;27
4755;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2015;27
4756;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2016;25
4757;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2017;27
4758;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2018;28
4759;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2019;29
4760;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2020;27
4761;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2021;27
4762;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Waarde;2022;28
4763;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2012;27
4764;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2013;27
4765;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2014;26
4766;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2015;26
4767;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2016;24
4768;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2017;26
4769;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2018;28
4770;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2019;29
4771;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2020;26
4772;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2021;27
4773;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Ondergrens 95%-interval;2022;27
4774;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2012;29
4775;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2013;29
4776;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2014;28
4777;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2015;28
4778;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2016;26
4779;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2017;27
4780;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2018;29
4781;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2019;30
4782;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2020;28
4783;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2021;28
4784;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y01-Y29 Tot. sympt., kl. gesl. org. man;Bovengrens 95%-interval;2022;28
4785;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2012;25
4786;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2013;25
4787;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2014;25
4788;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2015;25
4789;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2016;24
4790;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2017;25
4791;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2018;26
4792;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2019;26
4793;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2020;26
4794;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2021;26
4795;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Waarde;2022;26
4796;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2012;24
4797;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2013;24
4798;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2014;24
4799;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2015;24
4800;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2016;23
4801;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2017;25
4802;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2018;25
4803;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2019;26
4804;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2020;25
4805;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2021;25
4806;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Ondergrens 95%-interval;2022;26
4807;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2012;26
4808;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2013;26
4809;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2014;25
4810;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2015;25
4811;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2016;25
4812;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2017;26
4813;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2018;27
4814;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2019;27
4815;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2020;26
4816;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2021;27
4817;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Y70-Y99 Tot. ziekten geslachtsorg. man;Bovengrens 95%-interval;2022;27
4818;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2012;48
4819;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2013;53
4820;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2014;52
4821;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2015;51
4822;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2016;48
4823;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2017;49
4824;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2018;57
4825;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2019;59
4826;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2020;60
4827;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2021;50
4828;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Waarde;2022;50
4829;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Ondergrens 95%-interval;2012;47
4830;Totaal mannen en vrouwen;10000;Met migratieachtergrond;Z. Sociale problemen;Ondergrens 95%-interval;2013;52
