ID;TypeMaatwerkvoorziening;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
9259;Ondersteuning thuis, totaal;Wijk 01 Aarle-Rixtel;1e halfjaar 2024;Wijk 01 Aarle-Rixtel                    ;Wijk     ;WK165901;1.0;30.0;5.0
9260;Ondersteuning thuis, totaal;Wijk 02 Lieshout;1e halfjaar 2024;Wijk 02 Lieshout                        ;Wijk     ;WK165902;1.0;20.0;5.0
9261;Ondersteuning thuis, totaal;Wijk 03 Mariahout;1e halfjaar 2024;Wijk 03 Mariahout                       ;Wijk     ;WK165903;1.0;10.0;4.0
9262;Ondersteuning thuis, totaal;Land van Cuijk;1e halfjaar 2024;Land van Cuijk                          ;Gemeente ;GM1982  ;1.0;1440.0;16.0
9263;Ondersteuning thuis, totaal;Velp;1e halfjaar 2024;Velp                                    ;Wijk     ;WK198201;1.0;15.0;10.0
9264;Ondersteuning thuis, totaal;Grave;1e halfjaar 2024;Grave                                   ;Wijk     ;WK198202;1.0;140.0;16.0
9265;Ondersteuning thuis, totaal;Escharen;1e halfjaar 2024;Escharen                                ;Wijk     ;WK198203;1.0;10.0;7.0
9266;Ondersteuning thuis, totaal;Gassel;1e halfjaar 2024;Gassel                                  ;Wijk     ;WK198204;1.0;10.0;9.0
9267;Ondersteuning thuis, totaal;Linden;1e halfjaar 2024;Linden                                  ;Wijk     ;WK198205;1.0;;
9268;Ondersteuning thuis, totaal;Katwijk;1e halfjaar 2024;Katwijk                                 ;Wijk     ;WK198206;1.0;;
9269;Ondersteuning thuis, totaal;Beers;1e halfjaar 2024;Beers                                   ;Wijk     ;WK198207;1.0;15.0;7.0
9270;Ondersteuning thuis, totaal;Cuijk;1e halfjaar 2024;Cuijk                                   ;Wijk     ;WK198208;1.0;415.0;22.0
9271;Ondersteuning thuis, totaal;Langenboom;1e halfjaar 2024;Langenboom                              ;Wijk     ;WK198209;1.0;20.0;8.0
9272;Ondersteuning thuis, totaal;Mill;1e halfjaar 2024;Mill                                    ;Wijk     ;WK198210;1.0;80.0;13.0
9273;Ondersteuning thuis, totaal;Vianen;1e halfjaar 2024;Vianen                                  ;Wijk     ;WK198211;1.0;10.0;9.0
9274;Ondersteuning thuis, totaal;Sint Agatha;1e halfjaar 2024;Sint Agatha                             ;Wijk     ;WK198212;1.0;;
9275;Ondersteuning thuis, totaal;Haps;1e halfjaar 2024;Haps                                    ;Wijk     ;WK198213;1.0;50.0;17.0
9276;Ondersteuning thuis, totaal;Oeffelt;1e halfjaar 2024;Oeffelt                                 ;Wijk     ;WK198214;1.0;30.0;13.0
9277;Ondersteuning thuis, totaal;Sint Hubert;1e halfjaar 2024;Sint Hubert                             ;Wijk     ;WK198215;1.0;20.0;14.0
9278;Ondersteuning thuis, totaal;Wilbertoord;1e halfjaar 2024;Wilbertoord                             ;Wijk     ;WK198216;1.0;10.0;10.0
9279;Ondersteuning thuis, totaal;Wanroij;1e halfjaar 2024;Wanroij                                 ;Wijk     ;WK198217;1.0;45.0;15.0
9280;Ondersteuning thuis, totaal;Rijkevoort;1e halfjaar 2024;Rijkevoort                              ;Wijk     ;WK198218;1.0;20.0;11.0
9281;Ondersteuning thuis, totaal;Beugen;1e halfjaar 2024;Beugen                                  ;Wijk     ;WK198219;1.0;25.0;14.0
9282;Ondersteuning thuis, totaal;Landhorst;1e halfjaar 2024;Landhorst                               ;Wijk     ;WK198220;1.0;;
9283;Ondersteuning thuis, totaal;Ledeacker;1e halfjaar 2024;Ledeacker                               ;Wijk     ;WK198221;1.0;;
9284;Ondersteuning thuis, totaal;Boxmeer;1e halfjaar 2024;Boxmeer                                 ;Wijk     ;WK198222;1.0;265.0;21.0
9285;Ondersteuning thuis, totaal;Sint Anthonis;1e halfjaar 2024;Sint Anthonis                           ;Wijk     ;WK198223;1.0;70.0;16.0
9286;Ondersteuning thuis, totaal;Sambeek;1e halfjaar 2024;Sambeek                                 ;Wijk     ;WK198224;1.0;15.0;8.0
9287;Ondersteuning thuis, totaal;Oploo;1e halfjaar 2024;Oploo                                   ;Wijk     ;WK198225;1.0;30.0;15.0
9288;Ondersteuning thuis, totaal;Stevensbeek;1e halfjaar 2024;Stevensbeek                             ;Wijk     ;WK198226;1.0;10.0;15.0
9289;Ondersteuning thuis, totaal;Vortum-Mullem;1e halfjaar 2024;Vortum-Mullem                           ;Wijk     ;WK198227;1.0;10.0;13.0
9290;Ondersteuning thuis, totaal;Groeningen;1e halfjaar 2024;Groeningen                              ;Wijk     ;WK198228;1.0;;
9291;Ondersteuning thuis, totaal;Westerbeek;1e halfjaar 2024;Westerbeek                              ;Wijk     ;WK198229;1.0;;
9292;Ondersteuning thuis, totaal;Overloon;1e halfjaar 2024;Overloon                                ;Wijk     ;WK198230;1.0;50.0;11.0
9293;Ondersteuning thuis, totaal;Vierlingsbeek;1e halfjaar 2024;Vierlingsbeek                           ;Wijk     ;WK198231;1.0;35.0;14.0
9294;Ondersteuning thuis, totaal;Holthees;1e halfjaar 2024;Holthees                                ;Wijk     ;WK198232;1.0;;
9295;Ondersteuning thuis, totaal;Maashees;1e halfjaar 2024;Maashees                                ;Wijk     ;WK198233;1.0;;
9296;Ondersteuning thuis, totaal;Landgraaf;1e halfjaar 2024;Landgraaf                               ;Gemeente ;GM0882  ;1.0;95.0;3.0
9297;Ondersteuning thuis, totaal;Wijk 00 Schaesberg;1e halfjaar 2024;Wijk 00 Schaesberg                      ;Wijk     ;WK088200;1.0;45.0;3.0
9298;Ondersteuning thuis, totaal;Wijk 01 Nieuwenhagen;1e halfjaar 2024;Wijk 01 Nieuwenhagen                    ;Wijk     ;WK088201;1.0;25.0;3.0
9299;Ondersteuning thuis, totaal;Wijk 02 Ubach over Worms;1e halfjaar 2024;Wijk 02 Ubach over Worms                ;Wijk     ;WK088202;1.0;25.0;2.0
9300;Ondersteuning thuis, totaal;Landsmeer;1e halfjaar 2024;Landsmeer                               ;Gemeente ;GM0415  ;1.0;65.0;6.0
9301;Ondersteuning thuis, totaal;Purmerland;1e halfjaar 2024;Purmerland                              ;Wijk     ;WK041501;1.0;;
9302;Ondersteuning thuis, totaal;Den Ilp;1e halfjaar 2024;Den Ilp                                 ;Wijk     ;WK041502;1.0;;
9303;Ondersteuning thuis, totaal;Landsmeer;1e halfjaar 2024;Landsmeer                               ;Wijk     ;WK041503;1.0;55.0;5.0
9304;Ondersteuning thuis, totaal;Lansingerland;1e halfjaar 2024;Lansingerland                           ;Gemeente ;GM1621  ;1.0;380.0;6.0
9305;Ondersteuning thuis, totaal;Wijk 11 Bergschenhoek;1e halfjaar 2024;Wijk 11 Bergschenhoek                   ;Wijk     ;WK162111;1.0;30.0;8.0
9306;Ondersteuning thuis, totaal;Wijk 12 De Ackers;1e halfjaar 2024;Wijk 12 De Ackers                       ;Wijk     ;WK162112;1.0;55.0;7.0
9307;Ondersteuning thuis, totaal;Wijk 13 Boterdorp;1e halfjaar 2024;Wijk 13 Boterdorp                       ;Wijk     ;WK162113;1.0;30.0;5.0
9308;Ondersteuning thuis, totaal;Wijk 14 Wilderszijde;1e halfjaar 2024;Wijk 14 Wilderszijde                    ;Wijk     ;WK162114;1.0;;
9309;Ondersteuning thuis, totaal;Wijk 15 Oosteindsche Polder;1e halfjaar 2024;Wijk 15 Oosteindsche Polder             ;Wijk     ;WK162115;1.0;15.0;10.0
9310;Ondersteuning thuis, totaal;Wijk 21 Berkel;1e halfjaar 2024;Wijk 21 Berkel                          ;Wijk     ;WK162121;1.0;50.0;10.0
9311;Ondersteuning thuis, totaal;Wijk 22 Noordpolder;1e halfjaar 2024;Wijk 22 Noordpolder                     ;Wijk     ;WK162122;1.0;50.0;11.0
9312;Ondersteuning thuis, totaal;Wijk 23 Meerpolder;1e halfjaar 2024;Wijk 23 Meerpolder                      ;Wijk     ;WK162123;1.0;30.0;5.0
9313;Ondersteuning thuis, totaal;Wijk 24 Noordeinde;1e halfjaar 2024;Wijk 24 Noordeinde                      ;Wijk     ;WK162124;1.0;;
9314;Ondersteuning thuis, totaal;Wijk 25 Zuidpolder;1e halfjaar 2024;Wijk 25 Zuidpolder                      ;Wijk     ;WK162125;1.0;35.0;7.0
9315;Ondersteuning thuis, totaal;Wijk 26 De Wadden;1e halfjaar 2024;Wijk 26 De Wadden                       ;Wijk     ;WK162126;1.0;;
9316;Ondersteuning thuis, totaal;Wijk 27 Westpolder;1e halfjaar 2024;Wijk 27 Westpolder                      ;Wijk     ;WK162127;1.0;20.0;3.0
9317;Ondersteuning thuis, totaal;Wijk 28 Rodenrijs;1e halfjaar 2024;Wijk 28 Rodenrijs                       ;Wijk     ;WK162128;1.0;;
9318;Ondersteuning thuis, totaal;Wijk 31 Bleiswijk;1e halfjaar 2024;Wijk 31 Bleiswijk                       ;Wijk     ;WK162131;1.0;30.0;7.0
9319;Ondersteuning thuis, totaal;Wijk 32 Hoekeindse Zoom;1e halfjaar 2024;Wijk 32 Hoekeindse Zoom                 ;Wijk     ;WK162132;1.0;35.0;5.0
9320;Ondersteuning thuis, totaal;Wijk 33 Bleiswijk Buiten;1e halfjaar 2024;Wijk 33 Bleiswijk Buiten                ;Wijk     ;WK162133;1.0;;
9321;Ondersteuning thuis, totaal;Laren (NH.);1e halfjaar 2024;Laren (NH.)                             ;Gemeente ;GM0417  ;1.0;45.0;4.0
9322;Ondersteuning thuis, totaal;Laren;1e halfjaar 2024;Laren                                   ;Wijk     ;WK041703;1.0;45.0;4.0
9323;Ondersteuning thuis, totaal;Leeuwarden;1e halfjaar 2024;Leeuwarden                              ;Gemeente ;GM0080  ;1.0;2150.0;17.0
9324;Ondersteuning thuis, totaal;Binnenstad;1e halfjaar 2024;Binnenstad                              ;Wijk     ;WK008010;1.0;120.0;18.0
9325;Ondersteuning thuis, totaal;Potmargezone;1e halfjaar 2024;Potmargezone                            ;Wijk     ;WK008011;1.0;170.0;20.0
9326;Ondersteuning thuis, totaal;Oud-Oost;1e halfjaar 2024;Oud-Oost                                ;Wijk     ;WK008020;1.0;260.0;21.0
9327;Ondersteuning thuis, totaal;Sonnenborgh e.o.;1e halfjaar 2024;Sonnenborgh e.o.                        ;Wijk     ;WK008030;1.0;140.0;17.0
9328;Ondersteuning thuis, totaal;Westeinde e.o.;1e halfjaar 2024;Westeinde e.o.                          ;Wijk     ;WK008031;1.0;55.0;15.0
9329;Ondersteuning thuis, totaal;Vossepark & Helicon;1e halfjaar 2024;Vossepark & Helicon                     ;Wijk     ;WK008032;1.0;40.0;8.0
9330;Ondersteuning thuis, totaal;Huizum-West;1e halfjaar 2024;Huizum-West                             ;Wijk     ;WK008040;1.0;140.0;22.0
9331;Ondersteuning thuis, totaal;Nijlân & De Zwette;1e halfjaar 2024;Nijlan & De Zwette                      ;Wijk     ;WK008041;1.0;120.0;30.0
9332;Ondersteuning thuis, totaal;Heechterp & Schieringen;1e halfjaar 2024;Heechterp & Schieringen                 ;Wijk     ;WK008050;1.0;150.0;42.0
9333;Ondersteuning thuis, totaal;Camminghaburen e.o.;1e halfjaar 2024;Camminghaburen e.o.                     ;Wijk     ;WK008051;1.0;120.0;12.0
9334;Ondersteuning thuis, totaal;Bilgaard & Havankpark e.o.;1e halfjaar 2024;Bilgaard & Havankpark e.o.              ;Wijk     ;WK008060;1.0;180.0;26.0
9335;Ondersteuning thuis, totaal;Vrijheidswijk;1e halfjaar 2024;Vrijheidswijk                           ;Wijk     ;WK008061;1.0;75.0;20.0
9336;Ondersteuning thuis, totaal;Dokkumer Ie e.o.;1e halfjaar 2024;Dokkumer Ie e.o.                        ;Wijk     ;WK008062;3.0;20.0;5.0
9337;Ondersteuning thuis, totaal;Stiens e.o.;1e halfjaar 2024;Stiens e.o.                             ;Wijk     ;WK008063;3.0;70.0;8.0
9338;Ondersteuning thuis, totaal;Aldlân & De Hemrik;1e halfjaar 2024;Aldlan & De Hemrik                      ;Wijk     ;WK008070;1.0;85.0;12.0
9339;Ondersteuning thuis, totaal;Goutum;1e halfjaar 2024;Goutum                                  ;Wijk     ;WK008071;1.0;20.0;6.0
9340;Ondersteuning thuis, totaal;Hempens/Teerns & Zuiderburen;1e halfjaar 2024;Hempens/Teerns & Zuiderburen            ;Wijk     ;WK008072;1.0;30.0;5.0
9341;Ondersteuning thuis, totaal;De Zuidlanden;1e halfjaar 2024;De Zuidlanden                           ;Wijk     ;WK008073;1.0;15.0;3.0
9342;Ondersteuning thuis, totaal;Middelsee;1e halfjaar 2024;Middelsee                               ;Wijk     ;WK008074;1.0;;
9343;Ondersteuning thuis, totaal;Dorpen Zuid-Oost;1e halfjaar 2024;Dorpen Zuid-Oost                        ;Wijk     ;WK008080;1.0;35.0;9.0
9344;Ondersteuning thuis, totaal;Dorpen Zuid-West;1e halfjaar 2024;Dorpen Zuid-West                        ;Wijk     ;WK008081;1.0;40.0;10.0
9345;Ondersteuning thuis, totaal;Grou e.o.;1e halfjaar 2024;Grou e.o.                               ;Wijk     ;WK008082;1.0;105.0;12.0
9346;Ondersteuning thuis, totaal;Leiden;1e halfjaar 2024;Leiden                                  ;Gemeente ;GM0546  ;1.0;725.0;6.0
9347;Ondersteuning thuis, totaal;Binnenstad-Zuid;1e halfjaar 2024;Binnenstad-Zuid                         ;Wijk     ;WK054600;1.0;20.0;2.0
9348;Ondersteuning thuis, totaal;Binnenstad-Noord;1e halfjaar 2024;Binnenstad-Noord                        ;Wijk     ;WK054601;1.0;60.0;4.0
9349;Ondersteuning thuis, totaal;Stationsdistrict;1e halfjaar 2024;Stationsdistrict                        ;Wijk     ;WK054602;1.0;;
9350;Ondersteuning thuis, totaal;Leiden-Noord;1e halfjaar 2024;Leiden-Noord                            ;Wijk     ;WK054603;1.0;105.0;7.0
9351;Ondersteuning thuis, totaal;Roodenburgerdistrict;1e halfjaar 2024;Roodenburgerdistrict                    ;Wijk     ;WK054604;1.0;115.0;5.0
9352;Ondersteuning thuis, totaal;Bos- en Gasthuisdistrict;1e halfjaar 2024;Bos- en Gasthuisdistrict                ;Wijk     ;WK054605;1.0;165.0;8.0
9353;Ondersteuning thuis, totaal;Morsdistrict;1e halfjaar 2024;Morsdistrict                            ;Wijk     ;WK054606;1.0;85.0;7.0
9354;Ondersteuning thuis, totaal;Boerhaavedistrict;1e halfjaar 2024;Boerhaavedistrict                       ;Wijk     ;WK054607;1.0;20.0;3.0
9355;Ondersteuning thuis, totaal;Merenwijkdistrict;1e halfjaar 2024;Merenwijkdistrict                       ;Wijk     ;WK054608;1.0;120.0;9.0
9356;Ondersteuning thuis, totaal;Stevenshofdistrict;1e halfjaar 2024;Stevenshofdistrict                      ;Wijk     ;WK054609;1.0;35.0;3.0
9357;Ondersteuning thuis, totaal;Leiderdorp;1e halfjaar 2024;Leiderdorp                              ;Gemeente ;GM0547  ;1.0;40.0;1.0
9358;Ondersteuning thuis, totaal;Wijk 00;1e halfjaar 2024;Wijk 00                                 ;Wijk     ;WK054700;1.0;25.0;2.0
9359;Ondersteuning thuis, totaal;Wijk 01;1e halfjaar 2024;Wijk 01                                 ;Wijk     ;WK054701;1.0;;
9360;Ondersteuning thuis, totaal;Wijk 02;1e halfjaar 2024;Wijk 02                                 ;Wijk     ;WK054702;1.0;10.0;1.0
9361;Ondersteuning thuis, totaal;Leidschendam-Voorburg;1e halfjaar 2024;Leidschendam-Voorburg                   ;Gemeente ;GM1916  ;1.0;975.0;12.0
9362;Ondersteuning thuis, totaal;De Zijde / Duivenvoorde / Park Veursehou;1e halfjaar 2024;De Zijde / Duivenvoorde / Park Veursehou;Wijk     ;WK191601;1.0;60.0;11.0
9363;Ondersteuning thuis, totaal;Prinsenhof;1e halfjaar 2024;Prinsenhof                              ;Wijk     ;WK191602;1.0;125.0;22.0
9364;Ondersteuning thuis, totaal;'t Lien / De Rietvink;1e halfjaar 2024;'t Lien / De Rietvink                   ;Wijk     ;WK191603;1.0;90.0;13.0
9365;Ondersteuning thuis, totaal;Stompwijk;1e halfjaar 2024;Stompwijk                               ;Wijk     ;WK191604;1.0;10.0;5.0
9366;Ondersteuning thuis, totaal;Leidschendam - Zuid en omgeving;1e halfjaar 2024;Leidschendam - Zuid en omgeving         ;Wijk     ;WK191605;1.0;85.0;13.0
9367;Ondersteuning thuis, totaal;De Heuvel / Amstelwijk;1e halfjaar 2024;De Heuvel / Amstelwijk                  ;Wijk     ;WK191606;1.0;55.0;17.0
9368;Ondersteuning thuis, totaal;Damsigt en omgeving;1e halfjaar 2024;Damsigt en omgeving                     ;Wijk     ;WK191607;1.0;45.0;7.0
9369;Ondersteuning thuis, totaal;Essesteijn;1e halfjaar 2024;Essesteijn                              ;Wijk     ;WK191608;1.0;50.0;8.0
9370;Ondersteuning thuis, totaal;Voorburg Midden;1e halfjaar 2024;Voorburg Midden                         ;Wijk     ;WK191609;1.0;140.0;17.0
9371;Ondersteuning thuis, totaal;Bovenveen;1e halfjaar 2024;Bovenveen                               ;Wijk     ;WK191610;1.0;160.0;21.0
9372;Ondersteuning thuis, totaal;Voorburg Noord;1e halfjaar 2024;Voorburg Noord                          ;Wijk     ;WK191611;1.0;70.0;10.0
9373;Ondersteuning thuis, totaal;Voorburg West / Park Leeuwenbergh;1e halfjaar 2024;Voorburg West / Park Leeuwenbergh       ;Wijk     ;WK191612;1.0;25.0;5.0
9374;Ondersteuning thuis, totaal;Voorburg Oud;1e halfjaar 2024;Voorburg Oud                            ;Wijk     ;WK191613;1.0;55.0;8.0
9375;Ondersteuning thuis, totaal;Lelystad;1e halfjaar 2024;Lelystad                                ;Gemeente ;GM0995  ;1.0;1190.0;14.0
9376;Ondersteuning thuis, totaal;Zuiderzeewijk;1e halfjaar 2024;Zuiderzeewijk                           ;Wijk     ;WK099501;1.0;135.0;20.0
9377;Ondersteuning thuis, totaal;Atolwijk;1e halfjaar 2024;Atolwijk                                ;Wijk     ;WK099502;1.0;165.0;15.0
9378;Ondersteuning thuis, totaal;Boswijk;1e halfjaar 2024;Boswijk                                 ;Wijk     ;WK099503;1.0;170.0;16.0
9379;Ondersteuning thuis, totaal;Waterwijk-Landerijen;1e halfjaar 2024;Waterwijk-Landerijen                    ;Wijk     ;WK099504;1.0;145.0;12.0
9380;Ondersteuning thuis, totaal;Bolder;1e halfjaar 2024;Bolder                                  ;Wijk     ;WK099505;1.0;150.0;17.0
9381;Ondersteuning thuis, totaal;Kustwijk;1e halfjaar 2024;Kustwijk                                ;Wijk     ;WK099506;1.0;130.0;10.0
9382;Ondersteuning thuis, totaal;Havendiep;1e halfjaar 2024;Havendiep                               ;Wijk     ;WK099507;1.0;160.0;15.0
9383;Ondersteuning thuis, totaal;Lelystad-Haven;1e halfjaar 2024;Lelystad-Haven                          ;Wijk     ;WK099508;1.0;45.0;10.0
9384;Ondersteuning thuis, totaal;Stadshart;1e halfjaar 2024;Stadshart                               ;Wijk     ;WK099509;1.0;60.0;32.0
9385;Ondersteuning thuis, totaal;Buitengebied;1e halfjaar 2024;Buitengebied                            ;Wijk     ;WK099510;1.0;;
9386;Ondersteuning thuis, totaal;Warande;1e halfjaar 2024;Warande                                 ;Wijk     ;WK099511;1.0;25.0;6.0
9387;Ondersteuning thuis, totaal;Leudal;1e halfjaar 2024;Leudal                                  ;Gemeente ;GM1640  ;1.0;430.0;12.0
9388;Ondersteuning thuis, totaal;Heythuysen;1e halfjaar 2024;Heythuysen                              ;Wijk     ;WK164000;1.0;95.0;14.0
9389;Ondersteuning thuis, totaal;Heibloem;1e halfjaar 2024;Heibloem                                ;Wijk     ;WK164001;1.0;;
9390;Ondersteuning thuis, totaal;Roggel;1e halfjaar 2024;Roggel                                  ;Wijk     ;WK164002;1.0;45.0;11.0
9391;Ondersteuning thuis, totaal;Neer;1e halfjaar 2024;Neer                                    ;Wijk     ;WK164003;1.0;45.0;13.0
9392;Ondersteuning thuis, totaal;Nunhem;1e halfjaar 2024;Nunhem                                  ;Wijk     ;WK164004;1.0;;
9393;Ondersteuning thuis, totaal;Haelen;1e halfjaar 2024;Haelen                                  ;Wijk     ;WK164005;1.0;65.0;15.0
9394;Ondersteuning thuis, totaal;Buggenum;1e halfjaar 2024;Buggenum                                ;Wijk     ;WK164006;1.0;10.0;9.0
9395;Ondersteuning thuis, totaal;Horn;1e halfjaar 2024;Horn                                    ;Wijk     ;WK164007;1.0;30.0;8.0
9396;Ondersteuning thuis, totaal;Baexem;1e halfjaar 2024;Baexem                                  ;Wijk     ;WK164008;1.0;30.0;12.0
9397;Ondersteuning thuis, totaal;Kelpen-Oler;1e halfjaar 2024;Kelpen-Oler                             ;Wijk     ;WK164009;1.0;15.0;11.0
9398;Ondersteuning thuis, totaal;Grathem;1e halfjaar 2024;Grathem                                 ;Wijk     ;WK164010;1.0;20.0;11.0
9399;Ondersteuning thuis, totaal;Ell;1e halfjaar 2024;Ell                                     ;Wijk     ;WK164011;1.0;10.0;8.0
9400;Ondersteuning thuis, totaal;Haler;1e halfjaar 2024;Haler                                   ;Wijk     ;WK164012;1.0;;
9401;Ondersteuning thuis, totaal;Hunsel;1e halfjaar 2024;Hunsel                                  ;Wijk     ;WK164013;1.0;15.0;13.0
9402;Ondersteuning thuis, totaal;Neeritter;1e halfjaar 2024;Neeritter                               ;Wijk     ;WK164014;1.0;20.0;16.0
9403;Ondersteuning thuis, totaal;Ittervoort;1e halfjaar 2024;Ittervoort                              ;Wijk     ;WK164015;1.0;20.0;11.0
9404;Ondersteuning thuis, totaal;Leusden;1e halfjaar 2024;Leusden                                 ;Gemeente ;GM0327  ;1.0;315.0;10.0
9405;Ondersteuning thuis, totaal;Wijk 00 Leusden-Centrum Oost;1e halfjaar 2024;Wijk 00 Leusden-Centrum Oost            ;Wijk     ;WK032700;1.0;105.0;12.0
9406;Ondersteuning thuis, totaal;Wijk 01 Leusden-Centrum West;1e halfjaar 2024;Wijk 01 Leusden-Centrum West            ;Wijk     ;WK032701;1.0;120.0;11.0
9407;Ondersteuning thuis, totaal;Wijk 02 Leusden-Zuid;1e halfjaar 2024;Wijk 02 Leusden-Zuid                    ;Wijk     ;WK032702;1.0;50.0;9.0
9408;Ondersteuning thuis, totaal;Wijk 03 Achterveld;1e halfjaar 2024;Wijk 03 Achterveld                      ;Wijk     ;WK032703;1.0;30.0;11.0
9409;Ondersteuning thuis, totaal;Wijk 04 Stoutenburg;1e halfjaar 2024;Wijk 04 Stoutenburg                     ;Wijk     ;WK032704;1.0;;
9410;Ondersteuning thuis, totaal;Wijk 05 't Ruige Veld;1e halfjaar 2024;Wijk 05 't Ruige Veld                   ;Wijk     ;WK032705;1.0;40.0;12.0
9411;Ondersteuning thuis, totaal;Lingewaard;1e halfjaar 2024;Lingewaard                              ;Gemeente ;GM1705  ;1.0;520.0;11.0
9412;Ondersteuning thuis, totaal;Bemmel;1e halfjaar 2024;Bemmel                                  ;Wijk     ;WK170500;1.0;140.0;12.0
9413;Ondersteuning thuis, totaal;Gendt;1e halfjaar 2024;Gendt                                   ;Wijk     ;WK170501;1.0;115.0;16.0
9414;Ondersteuning thuis, totaal;Huissen;1e halfjaar 2024;Huissen                                 ;Wijk     ;WK170502;1.0;205.0;10.0
9415;Ondersteuning thuis, totaal;Loo Gld;1e halfjaar 2024;Loo Gld                                 ;Wijk     ;WK170503;1.0;;
9416;Ondersteuning thuis, totaal;Angeren;1e halfjaar 2024;Angeren                                 ;Wijk     ;WK170504;1.0;25.0;8.0
9417;Ondersteuning thuis, totaal;Doornenburg;1e halfjaar 2024;Doornenburg                             ;Wijk     ;WK170505;1.0;35.0;13.0
9418;Ondersteuning thuis, totaal;Haalderen;1e halfjaar 2024;Haalderen                               ;Wijk     ;WK170506;1.0;20.0;11.0
9419;Ondersteuning thuis, totaal;Ressen;1e halfjaar 2024;Ressen                                  ;Wijk     ;WK170507;1.0;;
9420;Ondersteuning thuis, totaal;Lisse;1e halfjaar 2024;Lisse                                   ;Gemeente ;GM0553  ;1.0;365.0;16.0
9421;Ondersteuning thuis, totaal;Lisse Noord;1e halfjaar 2024;Lisse Noord                             ;Wijk     ;WK055301;1.0;100.0;14.0
9422;Ondersteuning thuis, totaal;Centrum;1e halfjaar 2024;Centrum                                 ;Wijk     ;WK055302;1.0;105.0;15.0
9423;Ondersteuning thuis, totaal;Lisse Zuid;1e halfjaar 2024;Lisse Zuid                              ;Wijk     ;WK055303;1.0;135.0;18.0
9424;Ondersteuning thuis, totaal;Buitengebied;1e halfjaar 2024;Buitengebied                            ;Wijk     ;WK055304;1.0;30.0;15.0
9425;Ondersteuning thuis, totaal;Lochem;1e halfjaar 2024;Lochem                                  ;Gemeente ;GM0262  ;1.0;395.0;12.0
9426;Ondersteuning thuis, totaal;Wijk 00 Lochem kern;1e halfjaar 2024;Wijk 00 Lochem kern                     ;Wijk     ;WK026200;1.0;180.0;14.0
9427;Ondersteuning thuis, totaal;Wijk 01 Lochem buitengebied;1e halfjaar 2024;Wijk 01 Lochem buitengebied             ;Wijk     ;WK026201;1.0;;
9428;Ondersteuning thuis, totaal;Wijk 02 Laren;1e halfjaar 2024;Wijk 02 Laren                           ;Wijk     ;WK026202;1.0;40.0;9.0
9429;Ondersteuning thuis, totaal;Wijk 03 Barchem;1e halfjaar 2024;Wijk 03 Barchem                         ;Wijk     ;WK026203;1.0;15.0;10.0
9430;Ondersteuning thuis, totaal;Wijk 04 Gorssel;1e halfjaar 2024;Wijk 04 Gorssel                         ;Wijk     ;WK026204;1.0;125.0;11.0
9431;Ondersteuning thuis, totaal;Wijk 01 Almen-Harfsen;1e halfjaar 2024;Wijk 01 Almen-Harfsen                   ;Wijk     ;WK026205;1.0;25.0;8.0
9432;Ondersteuning thuis, totaal;Loon op Zand;1e halfjaar 2024;Loon op Zand                            ;Gemeente ;GM0809  ;1.0;330.0;14.0
9433;Ondersteuning thuis, totaal;Wijk 10 Kaatsheuvel-West;1e halfjaar 2024;Wijk 10 Kaatsheuvel-West                ;Wijk     ;WK080910;1.0;160.0;15.0
9434;Ondersteuning thuis, totaal;Wijk 20 Kaatsheuvel-Oost;1e halfjaar 2024;Wijk 20 Kaatsheuvel-Oost                ;Wijk     ;WK080920;1.0;85.0;13.0
9435;Ondersteuning thuis, totaal;Wijk 30 Loon op Zand;1e halfjaar 2024;Wijk 30 Loon op Zand                    ;Wijk     ;WK080930;1.0;75.0;12.0
9436;Ondersteuning thuis, totaal;Wijk 40 De Moer;1e halfjaar 2024;Wijk 40 De Moer                         ;Wijk     ;WK080940;1.0;;
9437;Ondersteuning thuis, totaal;Lopik;1e halfjaar 2024;Lopik                                   ;Gemeente ;GM0331  ;1.0;70.0;5.0
9438;Ondersteuning thuis, totaal;Wijk 00 Lopik, Benschop en Polsbroek;1e halfjaar 2024;Wijk 00 Lopik, Benschop en Polsbroek    ;Wijk     ;WK033100;1.0;70.0;5.0
9439;Ondersteuning thuis, totaal;Losser;1e halfjaar 2024;Losser                                  ;Gemeente ;GM0168  ;1.0;320.0;14.0
9440;Ondersteuning thuis, totaal;Wijk 00 Losser;1e halfjaar 2024;Wijk 00 Losser                          ;Wijk     ;WK016800;1.0;210.0;15.0
9441;Ondersteuning thuis, totaal;Wijk 01 Glane;1e halfjaar 2024;Wijk 01 Glane                           ;Wijk     ;WK016801;1.0;;
9442;Ondersteuning thuis, totaal;Wijk 02 Overdinkel;1e halfjaar 2024;Wijk 02 Overdinkel                      ;Wijk     ;WK016802;1.0;65.0;16.0
9443;Ondersteuning thuis, totaal;Wijk 03 De Lutte;1e halfjaar 2024;Wijk 03 De Lutte                        ;Wijk     ;WK016803;1.0;35.0;9.0
9444;Ondersteuning thuis, totaal;Wijk 04 Beuningen;1e halfjaar 2024;Wijk 04 Beuningen                       ;Wijk     ;WK016804;1.0;;
