ID;RegioS;Perioden;AccommodatiesTotaal_1;OpenAccommodaties_2;SlaapplaatsenTotaal_3;SlaapplaatsenInOpenAccommodaties_4;AccommodatiesTotaal_5;OpenAccommodaties_6;KamersTotaal_7;KamersInOpenAccommodaties_8;SlaapplaatsenTotaal_9;SlaapplaatsenInOpenAccommodaties_10;AccommodatiesTotaal_11;OpenAccommodaties_12;SlaapplaatsenTotaal_13;SlaapplaatsenInOpenAccommodaties_14;AccommodatiesTotaal_15;OpenAccommodaties_16;SlaapplaatsenTotaal_17;SlaapplaatsenInOpenAccommodaties_18;AccommodatiesPer1Januari_19;OpenAccommodaties_20;SlaapplaatsenTotaal_21;SlaapplaatsenInOpenAccommodaties_22;AccommodatiesPer1Januari_23;OpenAccommodaties_24;SlaapplaatsenTotaal_25;SlaapplaatsenInOpenAccommodaties_26
105;Nederland;2006 oktober;7154.0;6148.0;1186893.0;961421.0;3099.0;2965.0;94509.0;92230.0;192067.0;187290.0;4055.0;3183.0;994826.0;774131.0;2462.0;1728.0;723552.0;513841.0;806.0;746.0;214581.0;209598.0;787.0;709.0;56693.0;50692.0
106;Nederland;2006 november;7154.0;4378.0;1186893.0;557484.0;3099.0;2832.0;94509.0;90440.0;192067.0;183620.0;4055.0;1546.0;994826.0;373864.0;2462.0;309.0;723552.0;137167.0;806.0;640.0;214581.0;194897.0;787.0;597.0;56693.0;41800.0
107;Nederland;2006 december;7154.0;4307.0;1186893.0;551855.0;3099.0;2796.0;94509.0;89776.0;192067.0;182295.0;4055.0;1511.0;994826.0;369560.0;2462.0;287.0;723552.0;133930.0;806.0;639.0;214581.0;194682.0;787.0;585.0;56693.0;40948.0
108;Nederland;2007 januari;7268.0;4460.0;1211828.0;566875.0;3196.0;2849.0;98966.0;93548.0;200254.0;189099.0;4072.0;1611.0;1011574.0;377776.0;2452.0;372.0;736171.0;147526.0;837.0;655.0;219588.0;190344.0;783.0;584.0;55815.0;39906.0
109;Nederland;2007 februari;7268.0;4562.0;1211828.0;579592.0;3196.0;2928.0;98966.0;95068.0;200254.0;192263.0;4072.0;1634.0;1011574.0;387329.0;2452.0;382.0;736171.0;150556.0;837.0;663.0;219588.0;196341.0;783.0;589.0;55815.0;40432.0
110;Nederland;2007 maart;7268.0;5091.0;1211828.0;661014.0;3196.0;3008.0;98966.0;96161.0;200254.0;194466.0;4072.0;2083.0;1011574.0;466548.0;2452.0;768.0;736171.0;224589.0;837.0;689.0;219588.0;199353.0;783.0;626.0;55815.0;42606.0
111;Nederland;2007 april;7268.0;7060.0;1211828.0;1189374.0;3196.0;3141.0;98966.0;97921.0;200254.0;198073.0;4072.0;3919.0;1011574.0;991301.0;2452.0;2367.0;736171.0;721057.0;837.0;820.0;219588.0;217813.0;783.0;732.0;55815.0;52431.0
112;Nederland;2007 mei;7268.0;7172.0;1211828.0;1204462.0;3196.0;3144.0;98966.0;97968.0;200254.0;198163.0;4072.0;4028.0;1011574.0;1006299.0;2452.0;2442.0;736171.0;733891.0;837.0;820.0;219588.0;217813.0;783.0;766.0;55815.0;54595.0
113;Nederland;2007 juni;7268.0;7175.0;1211828.0;1204394.0;3196.0;3145.0;98966.0;98344.0;200254.0;198941.0;4072.0;4030.0;1011574.0;1005453.0;2452.0;2440.0;736171.0;732971.0;837.0;822.0;219588.0;217749.0;783.0;768.0;55815.0;54733.0
114;Nederland;2007 juli;7268.0;7160.0;1211828.0;1202758.0;3196.0;3139.0;98966.0;98243.0;200254.0;198695.0;4072.0;4021.0;1011574.0;1004063.0;2452.0;2435.0;736171.0;731847.0;837.0;821.0;219588.0;217651.0;783.0;765.0;55815.0;54565.0
115;Nederland;2007 augustus;7268.0;7155.0;1211828.0;1201576.0;3196.0;3137.0;98966.0;98222.0;200254.0;198658.0;4072.0;4018.0;1011574.0;1002918.0;2452.0;2434.0;736171.0;731456.0;837.0;819.0;219588.0;216897.0;783.0;765.0;55815.0;54565.0
116;Nederland;2007 september;7268.0;7119.0;1211828.0;1198064.0;3196.0;3123.0;98966.0;98150.0;200254.0;198504.0;4072.0;3996.0;1011574.0;999560.0;2452.0;2419.0;736171.0;728330.0;837.0;817.0;219588.0;216855.0;783.0;760.0;55815.0;54375.0
117;Nederland;2007 oktober;7268.0;6388.0;1211828.0;1007771.0;3196.0;3084.0;98966.0;97691.0;200254.0;197571.0;4072.0;3304.0;1011574.0;810200.0;2452.0;1820.0;736171.0;545653.0;837.0;778.0;219588.0;213841.0;783.0;706.0;55815.0;50706.0
118;Nederland;2007 november;7268.0;4690.0;1211828.0;597057.0;3196.0;2956.0;98966.0;95674.0;200254.0;193468.0;4072.0;1734.0;1011574.0;403589.0;2452.0;444.0;736171.0;164566.0;837.0;675.0;219588.0;196881.0;783.0;615.0;55815.0;42142.0
119;Nederland;2007 december;7268.0;4542.0;1211828.0;580272.0;3196.0;2900.0;98966.0;94798.0;200254.0;191589.0;4072.0;1642.0;1011574.0;388683.0;2452.0;381.0;736171.0;152218.0;837.0;666.0;219588.0;195698.0;783.0;595.0;55815.0;40767.0
120;Nederland;2008 januari;7096.0;4313.0;1202610.0;552332.0;3180.0;2816.0;98155.0;91872.0;198647.0;185999.0;3916.0;1497.0;1003963.0;366333.0;2358.0;308.0;735556.0;136949.0;813.0;641.0;215537.0;192209.0;745.0;548.0;52870.0;37175.0
121;Nederland;2008 februari;7096.0;4437.0;1202610.0;562737.0;3180.0;2910.0;98155.0;93534.0;198647.0;189616.0;3916.0;1527.0;1003963.0;373121.0;2358.0;317.0;735556.0;138644.0;813.0;653.0;215537.0;196599.0;745.0;557.0;52870.0;37878.0
122;Nederland;2008 maart;7096.0;5119.0;1202610.0;724001.0;3180.0;3005.0;98155.0;94752.0;198647.0;192151.0;3916.0;2114.0;1003963.0;531850.0;2358.0;818.0;735556.0;286594.0;813.0;697.0;215537.0;204291.0;745.0;599.0;52870.0;40965.0
123;Nederland;2008 april;7096.0;6915.0;1202610.0;1186248.0;3180.0;3124.0;98155.0;96824.0;198647.0;195949.0;3916.0;3791.0;1003963.0;990299.0;2358.0;2286.0;735556.0;726265.0;813.0;805.0;215537.0;214512.0;745.0;700.0;52870.0;49522.0
124;Nederland;2008 mei;7096.0;7030.0;1202610.0;1196651.0;3180.0;3142.0;98155.0;96991.0;198647.0;196282.0;3916.0;3888.0;1003963.0;1000369.0;2358.0;2348.0;735556.0;733805.0;813.0;805.0;215537.0;214512.0;745.0;735.0;52870.0;52052.0
125;Nederland;2008 juni;7096.0;7030.0;1202610.0;1196305.0;3180.0;3143.0;98155.0;97403.0;198647.0;197150.0;3916.0;3887.0;1003963.0;999155.0;2358.0;2345.0;735556.0;732417.0;813.0;804.0;215537.0;214487.0;745.0;738.0;52870.0;52251.0
126;Nederland;2008 juli;7096.0;7006.0;1202610.0;1193858.0;3180.0;3132.0;98155.0;97140.0;198647.0;196719.0;3916.0;3874.0;1003963.0;997139.0;2358.0;2335.0;735556.0;730516.0;813.0;804.0;215537.0;214487.0;745.0;735.0;52870.0;52136.0
127;Nederland;2008 augustus;7096.0;7009.0;1202610.0;1194456.0;3180.0;3134.0;98155.0;97193.0;198647.0;196809.0;3916.0;3875.0;1003963.0;997647.0;2358.0;2335.0;735556.0;730720.0;813.0;805.0;215537.0;214807.0;745.0;735.0;52870.0;52120.0
128;Nederland;2008 september;7096.0;6987.0;1202610.0;1191688.0;3180.0;3131.0;98155.0;97314.0;198647.0;196952.0;3916.0;3856.0;1003963.0;994736.0;2358.0;2325.0;735556.0;728310.0;813.0;804.0;215537.0;214679.0;745.0;727.0;52870.0;51747.0
129;Nederland;2008 oktober;7096.0;6333.0;1202610.0;1029213.0;3180.0;3071.0;98155.0;96401.0;198647.0;195071.0;3916.0;3262.0;1003963.0;834142.0;2358.0;1809.0;735556.0;573539.0;813.0;770.0;215537.0;212146.0;745.0;683.0;52870.0;48457.0
130;Nederland;2008 november;7096.0;4577.0;1202610.0;582106.0;3180.0;2947.0;98155.0;94794.0;198647.0;191719.0;3916.0;1630.0;1003963.0;390387.0;2358.0;391.0;735556.0;154505.0;813.0;661.0;215537.0;196138.0;745.0;578.0;52870.0;39744.0
131;Nederland;2008 december;7096.0;4403.0;1202610.0;564386.0;3180.0;2880.0;98155.0;93814.0;198647.0;189467.0;3916.0;1523.0;1003963.0;374919.0;2358.0;309.0;735556.0;140762.0;813.0;655.0;215537.0;195765.0;745.0;559.0;52870.0;38392.0
132;Nederland;2009 januari;7051.0;4332.0;1204408.0;565872.0;3151.0;2804.0;100493.0;94827.0;203852.0;191848.0;3900.0;1528.0;1000556.0;374024.0;2324.0;299.0;722706.0;133021.0;843.0;675.0;226529.0;203850.0;733.0;554.0;51321.0;37153.0
133;Nederland;2009 februari;7051.0;4468.0;1204408.0;574671.0;3151.0;2911.0;100493.0;96735.0;203852.0;195831.0;3900.0;1557.0;1000556.0;378840.0;2324.0;309.0;722706.0;136206.0;843.0;682.0;226529.0;204538.0;733.0;566.0;51321.0;38096.0
134;Nederland;2009 maart;7051.0;4981.0;1204408.0;660934.0;3151.0;2981.0;100493.0;97923.0;203852.0;198439.0;3900.0;2000.0;1000556.0;462495.0;2324.0;685.0;722706.0;212924.0;843.0;713.0;226529.0;208235.0;733.0;602.0;51321.0;41336.0
135;Nederland;2009 april;7051.0;6869.0;1204408.0;1187598.0;3151.0;3095.0;100493.0;99470.0;203852.0;201761.0;3900.0;3774.0;1000556.0;985837.0;2324.0;2249.0;722706.0;712127.0;843.0;836.0;226529.0;225422.0;733.0;689.0;51321.0;48288.0
136;Nederland;2009 mei;7051.0;6972.0;1204408.0;1198596.0;3151.0;3107.0;100493.0;99621.0;203852.0;202058.0;3900.0;3865.0;1000556.0;996538.0;2324.0;2306.0;722706.0;720512.0;843.0;836.0;226529.0;225422.0;733.0;723.0;51321.0;50604.0
137;Nederland;2009 juni;7051.0;6986.0;1204408.0;1200362.0;3151.0;3115.0;100493.0;100044.0;203852.0;202935.0;3900.0;3871.0;1000556.0;997427.0;2324.0;2309.0;722706.0;721282.0;843.0;836.0;226529.0;225422.0;733.0;726.0;51321.0;50723.0
138;Nederland;2009 juli;7051.0;6978.0;1204408.0;1199723.0;3151.0;3111.0;100493.0;100026.0;203852.0;202906.0;3900.0;3867.0;1000556.0;996817.0;2324.0;2307.0;722706.0;721004.0;843.0;835.0;226529.0;225142.0;733.0;725.0;51321.0;50671.0
139;Nederland;2009 augustus;7051.0;6963.0;1204408.0;1198648.0;3151.0;3101.0;100493.0;99855.0;203852.0;202582.0;3900.0;3862.0;1000556.0;996066.0;2324.0;2305.0;722706.0;720529.0;843.0;834.0;226529.0;224956.0;733.0;723.0;51321.0;50581.0
140;Nederland;2009 september;7051.0;6939.0;1204408.0;1194531.0;3151.0;3101.0;100493.0;99875.0;203852.0;202611.0;3900.0;3838.0;1000556.0;991920.0;2324.0;2290.0;722706.0;717304.0;843.0;831.0;226529.0;224352.0;733.0;717.0;51321.0;50264.0
141;Nederland;2009 oktober;7051.0;6308.0;1204408.0;1026888.0;3151.0;3059.0;100493.0;99044.0;203852.0;200881.0;3900.0;3249.0;1000556.0;826007.0;2324.0;1775.0;722706.0;557866.0;843.0;797.0;226529.0;220914.0;733.0;677.0;51321.0;47227.0
142;Nederland;2009 november;7051.0;4589.0;1204408.0;592140.0;3151.0;2945.0;100493.0;97700.0;203852.0;198056.0;3900.0;1644.0;1000556.0;394084.0;2324.0;372.0;722706.0;150110.0;843.0;692.0;226529.0;204850.0;733.0;580.0;51321.0;39124.0
143;Nederland;2009 december;7051.0;4431.0;1204408.0;575161.0;3151.0;2885.0;100493.0;96892.0;203852.0;196305.0;3900.0;1546.0;1000556.0;378856.0;2324.0;308.0;722706.0;137892.0;843.0;680.0;226529.0;203348.0;733.0;558.0;51321.0;37616.0
144;Nederland;2010 januari;6954.0;4322.0;1202503.0;571695.0;3172.0;2841.0;103206.0;98285.0;211772.0;201658.0;3782.0;1481.0;990731.0;370037.0;2256.0;288.0;716377.0;128850.0;806.0;643.0;224432.0;203925.0;720.0;550.0;49922.0;37262.0
145;Nederland;2010 februari;6954.0;4439.0;1202503.0;580275.0;3172.0;2936.0;103206.0;100032.0;211772.0;205326.0;3782.0;1503.0;990731.0;374949.0;2256.0;295.0;716377.0;131880.0;806.0;651.0;224432.0;205353.0;720.0;557.0;49922.0;37716.0
146;Nederland;2010 maart;6954.0;4933.0;1202503.0;670055.0;3172.0;3005.0;103206.0;101009.0;211772.0;207354.0;3782.0;1928.0;990731.0;462701.0;2256.0;671.0;716377.0;214199.0;806.0;674.0;224432.0;208263.0;720.0;583.0;49922.0;40239.0
147;Nederland;2010 april;6954.0;6763.0;1202503.0;1185107.0;3172.0;3117.0;103206.0;102327.0;211772.0;210022.0;3782.0;3646.0;990731.0;975085.0;2256.0;2175.0;716377.0;704690.0;806.0;797.0;224432.0;223128.0;720.0;674.0;49922.0;47267.0
148;Nederland;2010 mei;6954.0;6874.0;1202503.0;1195086.0;3172.0;3127.0;103206.0;102458.0;211772.0;210283.0;3782.0;3747.0;990731.0;984803.0;2256.0;2238.0;716377.0;712216.0;806.0;797.0;224432.0;223128.0;720.0;712.0;49922.0;49459.0
149;Nederland;2010 juni;6954.0;6876.0;1202503.0;1195978.0;3172.0;3129.0;103206.0;102480.0;211772.0;210322.0;3782.0;3747.0;990731.0;985656.0;2256.0;2239.0;716377.0;713166.0;806.0;797.0;224432.0;223128.0;720.0;711.0;49922.0;49362.0
150;Nederland;2010 juli;6954.0;6855.0;1202503.0;1193744.0;3172.0;3112.0;103206.0;102239.0;211772.0;209819.0;3782.0;3743.0;990731.0;983925.0;2256.0;2236.0;716377.0;711489.0;806.0;798.0;224432.0;223152.0;720.0;709.0;49922.0;49284.0
151;Nederland;2010 augustus;6954.0;6845.0;1202503.0;1193403.0;3172.0;3104.0;103206.0;102240.0;211772.0;209863.0;3782.0;3741.0;990731.0;983540.0;2256.0;2236.0;716377.0;711266.0;806.0;797.0;224432.0;223116.0;720.0;708.0;49922.0;49158.0
152;Nederland;2010 september;6954.0;6823.0;1202503.0;1186311.0;3172.0;3104.0;103206.0;102259.0;211772.0;209866.0;3782.0;3719.0;990731.0;976445.0;2256.0;2221.0;716377.0;705596.0;806.0;795.0;224432.0;222442.0;720.0;703.0;49922.0;48407.0
153;Nederland;2010 oktober;6954.0;6161.0;1202503.0;1018169.0;3172.0;3067.0;103206.0;101946.0;211772.0;209231.0;3782.0;3094.0;990731.0;808938.0;2256.0;1667.0;716377.0;544802.0;806.0;766.0;224432.0;218680.0;720.0;661.0;49922.0;45456.0
154;Nederland;2010 november;6954.0;4535.0;1202503.0;595934.0;3172.0;2945.0;103206.0;100344.0;211772.0;205956.0;3782.0;1590.0;990731.0;389978.0;2256.0;364.0;716377.0;146105.0;806.0;663.0;224432.0;205676.0;720.0;563.0;49922.0;38197.0
155;Nederland;2010 december;6954.0;4381.0;1202503.0;580200.0;3172.0;2889.0;103206.0;99574.0;211772.0;204176.0;3782.0;1492.0;990731.0;376024.0;2256.0;291.0;716377.0;134202.0;806.0;653.0;224432.0;204821.0;720.0;548.0;49922.0;37001.0
156;Nederland;2011 januari;6967.0;4355.0;1206252.0;576537.0;3194.0;2881.0;104704.0;100183.0;213932.0;204677.0;3773.0;1474.0;992320.0;371860.0;2214.0;282.0;701880.0;130968.0;856.0;661.0;241688.0;204612.0;703.0;531.0;48752.0;36280.0
157;Nederland;2011 februari;6967.0;4460.0;1206252.0;583169.0;3194.0;2968.0;104704.0;101745.0;213932.0;207816.0;3773.0;1492.0;992320.0;375353.0;2214.0;287.0;701880.0;133138.0;856.0;668.0;241688.0;205574.0;703.0;537.0;48752.0;36641.0
158;Nederland;2011 maart;6967.0;4887.0;1206252.0;656367.0;3194.0;3034.0;104704.0;102641.0;213932.0;209705.0;3773.0;1853.0;992320.0;446662.0;2214.0;591.0;701880.0;200012.0;856.0;691.0;241688.0;207047.0;703.0;571.0;48752.0;39603.0
159;Nederland;2011 april;6967.0;6767.0;1206252.0;1187517.0;3194.0;3137.0;104704.0;103730.0;213932.0;211986.0;3773.0;3630.0;992320.0;975531.0;2214.0;2131.0;701880.0;690532.0;856.0;832.0;241688.0;238309.0;703.0;667.0;48752.0;46690.0
160;Nederland;2011 mei;6967.0;6869.0;1206252.0;1196162.0;3194.0;3144.0;104704.0;103665.0;213932.0;211852.0;3773.0;3725.0;992320.0;984310.0;2214.0;2194.0;701880.0;697422.0;856.0;832.0;241688.0;238309.0;703.0;699.0;48752.0;48579.0
161;Nederland;2011 juni;6967.0;6847.0;1206252.0;1194907.0;3194.0;3133.0;104704.0;103608.0;213932.0;211716.0;3773.0;3714.0;992320.0;983191.0;2214.0;2194.0;701880.0;697127.0;856.0;828.0;241688.0;238053.0;703.0;692.0;48752.0;48011.0
162;Nederland;2011 juli;6967.0;6839.0;1206252.0;1194569.0;3194.0;3131.0;104704.0;103583.0;213932.0;211675.0;3773.0;3708.0;992320.0;982894.0;2214.0;2191.0;701880.0;696209.0;856.0;829.0;241688.0;238805.0;703.0;688.0;48752.0;47880.0
163;Nederland;2011 augustus;6967.0;6811.0;1206252.0;1192973.0;3194.0;3113.0;104704.0;103472.0;213932.0;211468.0;3773.0;3698.0;992320.0;981505.0;2214.0;2183.0;701880.0;695209.0;856.0;827.0;241688.0;238439.0;703.0;688.0;48752.0;47857.0
164;Nederland;2011 september;6967.0;6803.0;1206252.0;1188668.0;3194.0;3120.0;104704.0;103529.0;213932.0;211566.0;3773.0;3683.0;992320.0;977102.0;2214.0;2171.0;701880.0;691128.0;856.0;825.0;241688.0;238199.0;703.0;687.0;48752.0;47775.0
165;Nederland;2011 oktober;6967.0;6181.0;1206252.0;1024117.0;3194.0;3090.0;104704.0;103179.0;213932.0;210840.0;3773.0;3091.0;992320.0;813277.0;2214.0;1645.0;701880.0;532460.0;856.0;792.0;241688.0;235376.0;703.0;654.0;48752.0;45441.0
166;Nederland;2011 november;6967.0;4536.0;1206252.0;595520.0;3194.0;2980.0;104704.0;101763.0;213932.0;207921.0;3773.0;1556.0;992320.0;387599.0;2214.0;347.0;701880.0;145872.0;856.0;659.0;241688.0;204174.0;703.0;550.0;48752.0;37553.0
167;Nederland;2011 december;6967.0;4369.0;1206252.0;575873.0;3194.0;2906.0;104704.0;100195.0;213932.0;204744.0;3773.0;1463.0;992320.0;371129.0;2214.0;280.0;701880.0;131615.0;856.0;651.0;241688.0;203239.0;703.0;532.0;48752.0;36275.0
168;Nederland;2012 januari;6852.0;4386.0;1203927.0;602749.0;3155.0;2852.0;105940.0;101482.0;216824.0;207469.0;3697.0;1534.0;987103.0;395280.0;2159.0;296.0;691750.0;144273.0;847.0;674.0;246799.0;212638.0;691.0;564.0;48554.0;38369.0
169;Nederland;2012 februari;6852.0;4479.0;1203927.0;607265.0;3155.0;2936.0;105940.0;102873.0;216824.0;210297.0;3697.0;1543.0;987103.0;396968.0;2159.0;300.0;691750.0;145338.0;847.0;679.0;246799.0;213217.0;691.0;564.0;48554.0;38413.0
170;Nederland;2012 maart;6852.0;4946.0;1203927.0;693461.0;3155.0;2999.0;105940.0;103880.0;216824.0;212388.0;3697.0;1947.0;987103.0;481073.0;2159.0;642.0;691750.0;221518.0;847.0;711.0;246799.0;218484.0;691.0;594.0;48554.0;41071.0
171;Nederland;2012 april;6852.0;6673.0;1203927.0;1186851.0;3155.0;3094.0;105940.0;105061.0;216824.0;214830.0;3697.0;3579.0;987103.0;972021.0;2159.0;2092.0;691750.0;681743.0;847.0;835.0;246799.0;244513.0;691.0;652.0;48554.0;45765.0
172;Nederland;2012 mei;6852.0;6753.0;1203927.0;1194767.0;3155.0;3099.0;105940.0;105100.0;216824.0;214876.0;3697.0;3654.0;987103.0;979891.0;2159.0;2137.0;691750.0;687523.0;847.0;835.0;246799.0;244513.0;691.0;682.0;48554.0;47855.0
173;Nederland;2012 juni;6852.0;6745.0;1203927.0;1193634.0;3155.0;3093.0;105940.0;105039.0;216824.0;214731.0;3697.0;3652.0;987103.0;978903.0;2159.0;2135.0;691750.0;686502.0;847.0;836.0;246799.0;244571.0;691.0;681.0;48554.0;47830.0
174;Nederland;2012 juli;6852.0;6726.0;1203927.0;1190395.0;3155.0;3088.0;105940.0;105002.0;216824.0;214691.0;3697.0;3638.0;987103.0;975704.0;2159.0;2126.0;691750.0;683794.0;847.0;831.0;246799.0;244045.0;691.0;681.0;48554.0;47865.0
175;Nederland;2012 augustus;6852.0;6714.0;1203927.0;1189866.0;3155.0;3082.0;105940.0;104921.0;216824.0;214537.0;3697.0;3632.0;987103.0;975329.0;2159.0;2124.0;691750.0;683694.0;847.0;830.0;246799.0;244005.0;691.0;678.0;48554.0;47630.0
176;Nederland;2012 september;6852.0;6697.0;1203927.0;1184876.0;3155.0;3084.0;105940.0;104933.0;216824.0;214419.0;3697.0;3613.0;987103.0;970457.0;2159.0;2109.0;691750.0;679207.0;847.0;829.0;246799.0;243765.0;691.0;675.0;48554.0;47485.0
177;Nederland;2012 oktober;6852.0;6088.0;1203927.0;1027150.0;3155.0;3053.0;105940.0;104614.0;216824.0;213756.0;3697.0;3035.0;987103.0;813394.0;2159.0;1599.0;691750.0;527543.0;847.0;797.0;246799.0;241409.0;691.0;639.0;48554.0;44442.0
178;Nederland;2012 november;6852.0;4589.0;1203927.0;621532.0;3155.0;2963.0;105940.0;103537.0;216824.0;211499.0;3697.0;1626.0;987103.0;410033.0;2159.0;361.0;691750.0;157198.0;847.0;684.0;246799.0;213494.0;691.0;581.0;48554.0;39341.0
179;Nederland;2012 december;6852.0;4398.0;1203927.0;601962.0;3155.0;2890.0;105940.0;102497.0;216824.0;209316.0;3697.0;1508.0;987103.0;392646.0;2159.0;272.0;691750.0;140109.0;847.0;676.0;246799.0;214617.0;691.0;560.0;48554.0;37920.0
180;Noord-Nederland (LD);1998 januari;;;;;;;;;;;;;;;;;;;;;;;;;;
181;Noord-Nederland (LD);1998 februari;;;;;;;;;;;;;;;;;;;;;;;;;;
182;Noord-Nederland (LD);1998 maart;;;;;;;;;;;;;;;;;;;;;;;;;;
183;Noord-Nederland (LD);1998 april;;;;;;;;;;;;;;;;;;;;;;;;;;
184;Noord-Nederland (LD);1998 mei;;;;;;;;;;;;;;;;;;;;;;;;;;
185;Noord-Nederland (LD);1998 juni;;;;;;;;;;;;;;;;;;;;;;;;;;
186;Noord-Nederland (LD);1998 juli;;;;;;;;;;;;;;;;;;;;;;;;;;
187;Noord-Nederland (LD);1998 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;
188;Noord-Nederland (LD);1998 september;;;;;;;;;;;;;;;;;;;;;;;;;;
189;Noord-Nederland (LD);1998 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;
190;Noord-Nederland (LD);1998 november;;;;;;;;;;;;;;;;;;;;;;;;;;
191;Noord-Nederland (LD);1998 december;;;;;;;;;;;;;;;;;;;;;;;;;;
192;Noord-Nederland (LD);1999 januari;;;;;;;;;;;;;;;;;;;;;;;;;;
193;Noord-Nederland (LD);1999 februari;;;;;;;;;;;;;;;;;;;;;;;;;;
194;Noord-Nederland (LD);1999 maart;;;;;;;;;;;;;;;;;;;;;;;;;;
195;Noord-Nederland (LD);1999 april;;;;;;;;;;;;;;;;;;;;;;;;;;
196;Noord-Nederland (LD);1999 mei;;;;;;;;;;;;;;;;;;;;;;;;;;
197;Noord-Nederland (LD);1999 juni;;;;;;;;;;;;;;;;;;;;;;;;;;
198;Noord-Nederland (LD);1999 juli;;;;;;;;;;;;;;;;;;;;;;;;;;
199;Noord-Nederland (LD);1999 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;
200;Noord-Nederland (LD);1999 september;;;;;;;;;;;;;;;;;;;;;;;;;;
201;Noord-Nederland (LD);1999 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;
202;Noord-Nederland (LD);1999 november;;;;;;;;;;;;;;;;;;;;;;;;;;
203;Noord-Nederland (LD);1999 december;;;;;;;;;;;;;;;;;;;;;;;;;;
204;Noord-Nederland (LD);2000 januari;1189.0;637.0;210784.0;81710.0;412.0;340.0;;;17693.0;14838.0;777.0;297.0;193091.0;66872.0;400.0;48.0;142083.0;;150.0;119.0;35429.0;32559.0;227.0;130.0;15579.0;
205;Noord-Nederland (LD);2000 februari;1189.0;639.0;210784.0;80119.0;412.0;345.0;;;17693.0;15297.0;777.0;294.0;193091.0;64822.0;400.0;44.0;142083.0;;150.0;119.0;35429.0;32559.0;227.0;131.0;15579.0;
206;Noord-Nederland (LD);2000 maart;1189.0;720.0;210784.0;95289.0;412.0;364.0;;;17693.0;15994.0;777.0;356.0;193091.0;79295.0;400.0;84.0;142083.0;;150.0;128.0;35429.0;33327.0;227.0;144.0;15579.0;
207;Noord-Nederland (LD);2000 april;1189.0;1122.0;210784.0;201733.0;412.0;400.0;;;17693.0;17357.0;777.0;722.0;193091.0;184376.0;400.0;380.0;142083.0;136615.0;150.0;145.0;35429.0;34497.0;227.0;197.0;15579.0;13264.0
208;Noord-Nederland (LD);2000 mei;1189.0;1177.0;210784.0;209808.0;412.0;406.0;;;17693.0;17417.0;777.0;771.0;193091.0;192391.0;400.0;400.0;142083.0;142083.0;150.0;149.0;35429.0;35089.0;227.0;222.0;15579.0;15219.0
209;Noord-Nederland (LD);2000 juni;1189.0;1183.0;210784.0;210254.0;412.0;407.0;;;17693.0;17503.0;777.0;776.0;193091.0;192751.0;400.0;400.0;142083.0;142083.0;150.0;149.0;35429.0;35089.0;227.0;227.0;15579.0;15579.0
210;Noord-Nederland (LD);2000 juli;1189.0;1187.0;210784.0;210430.0;412.0;411.0;;;17693.0;17679.0;777.0;776.0;193091.0;192751.0;400.0;400.0;142083.0;142083.0;150.0;149.0;35429.0;35089.0;227.0;227.0;15579.0;15579.0
211;Noord-Nederland (LD);2000 augustus;1189.0;1187.0;210784.0;209015.0;412.0;411.0;;;17693.0;17679.0;777.0;776.0;193091.0;191336.0;400.0;400.0;142083.0;140668.0;150.0;149.0;35429.0;35089.0;227.0;227.0;15579.0;15579.0
212;Noord-Nederland (LD);2000 september;1189.0;1175.0;210784.0;208397.0;412.0;405.0;;;17693.0;17385.0;777.0;770.0;193091.0;191012.0;400.0;399.0;142083.0;140668.0;150.0;149.0;35429.0;35089.0;227.0;222.0;15579.0;15255.0
213;Noord-Nederland (LD);2000 oktober;1189.0;965.0;210784.0;151464.0;412.0;389.0;;;17693.0;17044.0;777.0;576.0;193091.0;134420.0;400.0;241.0;142083.0;86884.0;150.0;144.0;35429.0;34667.0;227.0;191.0;15579.0;12869.0
214;Noord-Nederland (LD);2000 november;1189.0;664.0;210784.0;80882.0;412.0;352.0;;;17693.0;15353.0;777.0;312.0;193091.0;65529.0;400.0;44.0;142083.0;;150.0;126.0;35429.0;33001.0;227.0;142.0;15579.0;
215;Noord-Nederland (LD);2000 december;1189.0;655.0;210784.0;80100.0;412.0;352.0;;;17693.0;15365.0;777.0;303.0;193091.0;64735.0;400.0;41.0;142083.0;;150.0;124.0;35429.0;32857.0;227.0;138.0;15579.0;
216;Noord-Nederland (LD);2001 januari;1253.0;697.0;209799.0;82842.0;448.0;381.0;8070.0;6941.0;17577.0;14953.0;805.0;316.0;192222.0;67889.0;410.0;50.0;139289.0;25064.0;155.0;123.0;35838.0;33594.0;240.0;143.0;17095.0;9231.0
217;Noord-Nederland (LD);2001 februari;1253.0;707.0;209799.0;83456.0;448.0;389.0;8070.0;7155.0;17577.0;15455.0;805.0;318.0;192222.0;68001.0;410.0;50.0;139289.0;25064.0;155.0;124.0;35838.0;33626.0;240.0;144.0;17095.0;9311.0
