ID;Geslacht;Leeftijd;Herkomst;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
4382;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03 Oog- en oorheelkundige middelen;2022;0.0;0.0;0.0;0.0
4383;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03 Oog- en oorheelkundige middelen;2023;0.0;0.0;0.0;0.0
4384;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03A Antimicrobiële middelen;2020;0.0;0.0;0.0;0.0
4385;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03A Antimicrobiële middelen;2021;0.0;0.0;0.0;0.0
4386;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03A Antimicrobiële middelen;2022;0.0;0.0;0.0;0.0
4387;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03A Antimicrobiële middelen;2023;0.0;0.0;0.0;0.0
4388;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03B Corticosteroïden;2020;0.0;0.0;0.0;0.0
4389;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03B Corticosteroïden;2021;0.0;0.0;0.0;0.0
4390;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03B Corticosteroïden;2022;0.0;0.0;0.0;0.0
4391;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03B Corticosteroïden;2023;0.0;0.0;0.0;0.0
4392;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03C Corticosteroïd.met antimicrob. midd;2020;0.0;0.0;0.0;0.0
4393;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03C Corticosteroïd.met antimicrob. midd;2021;0.0;0.0;0.0;0.0
4394;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03C Corticosteroïd.met antimicrob. midd;2022;0.0;0.0;0.0;0.0
4395;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03C Corticosteroïd.met antimicrob. midd;2023;0.0;0.0;0.0;0.0
4396;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03D Ov. oogheelkund/oorheelkundige midd;2020;0.0;0.0;0.0;0.0
4397;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03D Ov. oogheelkund/oorheelkundige midd;2021;0.0;0.0;0.0;0.0
4398;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03D Ov. oogheelkund/oorheelkundige midd;2022;0.0;0.0;0.0;0.0
4399;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;S03D Ov. oogheelkund/oorheelkundige midd;2023;0.0;0.0;0.0;0.0
4400;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V Diverse middelen;2020;29845.0;0.23;1517.0;115.0
4401;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V Diverse middelen;2021;31305.0;0.24;1494.0;113.0
4402;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V Diverse middelen;2022;32700.0;0.25;1470.0;112.0
4403;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V Diverse middelen;2023;34750.0;0.26;1413.0;108.0
4404;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V01 Allergenen;2020;13140.0;0.1;0.0;0.0
4405;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V01 Allergenen;2021;14920.0;0.11;0.0;0.0
4406;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V01 Allergenen;2022;15395.0;0.12;0.0;0.0
4407;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V01 Allergenen;2023;16575.0;0.13;0.0;0.0
4408;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V01A Allergenen;2020;13140.0;0.1;0.0;0.0
4409;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V01A Allergenen;2021;14920.0;0.11;0.0;0.0
4410;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V01A Allergenen;2022;15395.0;0.12;0.0;0.0
4411;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V01A Allergenen;2023;16575.0;0.13;0.0;0.0
4412;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V03 Alle overige therapeutische middelen;2020;11040.0;0.08;1517.0;115.0
4413;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V03 Alle overige therapeutische middelen;2021;11090.0;0.08;1494.0;113.0
4414;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V03 Alle overige therapeutische middelen;2022;10855.0;0.08;1470.0;112.0
4415;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V03 Alle overige therapeutische middelen;2023;10715.0;0.08;1413.0;108.0
4416;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V03A Alle ov. therapeutische middelen;2020;11040.0;0.08;1517.0;115.0
4417;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V03A Alle ov. therapeutische middelen;2021;11090.0;0.08;1494.0;113.0
4418;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V03A Alle ov. therapeutische middelen;2022;10855.0;0.08;1470.0;112.0
4419;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V03A Alle ov. therapeutische middelen;2023;10715.0;0.08;1413.0;108.0
4420;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04 Diagnostica;2020;435.0;0.0;0.0;0.0
4421;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04 Diagnostica;2021;480.0;0.0;0.0;0.0
4422;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04 Diagnostica;2022;460.0;0.0;0.0;0.0
4423;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04 Diagnostica;2023;455.0;0.0;0.0;0.0
4424;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04B Diagnostica voor urinetesten;2020;0.0;0.0;0.0;0.0
4425;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04B Diagnostica voor urinetesten;2021;0.0;0.0;0.0;0.0
4426;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04B Diagnostica voor urinetesten;2022;0.0;0.0;0.0;0.0
4427;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04B Diagnostica voor urinetesten;2023;0.0;0.0;0.0;0.0
4428;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04C Overige diagnostische middelen;2020;435.0;0.0;0.0;0.0
4429;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04C Overige diagnostische middelen;2021;480.0;0.0;0.0;0.0
4430;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04C Overige diagnostische middelen;2022;460.0;0.0;0.0;0.0
4431;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V04C Overige diagnostische middelen;2023;455.0;0.0;0.0;0.0
4432;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06 Algemene voedingsstoffen;2020;10.0;0.0;0.0;0.0
4433;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06 Algemene voedingsstoffen;2021;10.0;0.0;0.0;0.0
4434;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06 Algemene voedingsstoffen;2022;10.0;0.0;0.0;0.0
4435;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06 Algemene voedingsstoffen;2023;10.0;0.0;0.0;0.0
4436;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06A Dieetmidd voor behandeling obesitas;2020;0.0;0.0;0.0;0.0
4437;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06A Dieetmidd voor behandeling obesitas;2021;0.0;0.0;0.0;0.0
4438;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06A Dieetmidd voor behandeling obesitas;2022;0.0;0.0;0.0;0.0
4439;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06A Dieetmidd voor behandeling obesitas;2023;0.0;0.0;0.0;0.0
4440;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06B Eiwitsupplementen;2020;0.0;0.0;0.0;0.0
4441;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06B Eiwitsupplementen;2021;0.0;0.0;0.0;0.0
4442;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06B Eiwitsupplementen;2022;0.0;0.0;0.0;0.0
4443;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06B Eiwitsupplementen;2023;0.0;0.0;0.0;0.0
4444;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06C Zuigelingenvoeding;2020;0.0;0.0;0.0;0.0
4445;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06C Zuigelingenvoeding;2021;0.0;0.0;0.0;0.0
4446;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06C Zuigelingenvoeding;2022;0.0;0.0;0.0;0.0
4447;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06C Zuigelingenvoeding;2023;0.0;0.0;0.0;0.0
4448;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06D Overige voedingsstoffen;2020;10.0;0.0;0.0;0.0
4449;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06D Overige voedingsstoffen;2021;10.0;0.0;0.0;0.0
4450;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06D Overige voedingsstoffen;2022;10.0;0.0;0.0;0.0
4451;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V06D Overige voedingsstoffen;2023;10.0;0.0;0.0;0.0
4452;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V07 Overige niet-therapeutische middelen;2020;5695.0;0.04;0.0;0.0
4453;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V07 Overige niet-therapeutische middelen;2021;5330.0;0.04;0.0;0.0
4454;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V07 Overige niet-therapeutische middelen;2022;6490.0;0.05;0.0;0.0
4455;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V07 Overige niet-therapeutische middelen;2023;7515.0;0.06;0.0;0.0
4456;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V07A Ov. niet-therapeutische middelen;2020;5695.0;0.04;0.0;0.0
4457;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V07A Ov. niet-therapeutische middelen;2021;5330.0;0.04;0.0;0.0
4458;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V07A Ov. niet-therapeutische middelen;2022;6490.0;0.05;0.0;0.0
4459;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V07A Ov. niet-therapeutische middelen;2023;7515.0;0.06;0.0;0.0
4460;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08 Contrastmiddelen;2020;0.0;0.0;0.0;0.0
4461;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08 Contrastmiddelen;2021;0.0;0.0;0.0;0.0
4462;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08 Contrastmiddelen;2022;0.0;0.0;0.0;0.0
4463;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08 Contrastmiddelen;2023;0.0;0.0;0.0;0.0
4464;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08A Röntgencontrastmiddelen, gejodeerd;2020;0.0;0.0;0.0;0.0
4465;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08A Röntgencontrastmiddelen, gejodeerd;2021;0.0;0.0;0.0;0.0
4466;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08A Röntgencontrastmiddelen, gejodeerd;2022;0.0;0.0;0.0;0.0
4467;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08A Röntgencontrastmiddelen, gejodeerd;2023;0.0;0.0;0.0;0.0
4468;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08B Röntgencontrastmidd, niet-gejodeerd;2020;0.0;0.0;0.0;0.0
4469;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08B Röntgencontrastmidd, niet-gejodeerd;2021;0.0;0.0;0.0;0.0
4470;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08B Röntgencontrastmidd, niet-gejodeerd;2022;0.0;0.0;0.0;0.0
4471;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08B Röntgencontrastmidd, niet-gejodeerd;2023;0.0;0.0;0.0;0.0
4472;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08C Contrastmidd. kernspintomografie;2020;0.0;0.0;0.0;0.0
4473;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08C Contrastmidd. kernspintomografie;2021;0.0;0.0;0.0;0.0
4474;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08C Contrastmidd. kernspintomografie;2022;0.0;0.0;0.0;0.0
4475;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08C Contrastmidd. kernspintomografie;2023;0.0;0.0;0.0;0.0
4476;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08D Contrastmidd.onderz met ultrageluid;2020;0.0;0.0;0.0;0.0
4477;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08D Contrastmidd.onderz met ultrageluid;2021;0.0;0.0;0.0;0.0
4478;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08D Contrastmidd.onderz met ultrageluid;2022;0.0;0.0;0.0;0.0
4479;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V08D Contrastmidd.onderz met ultrageluid;2023;0.0;0.0;0.0;0.0
4480;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09 Radiofarmaca voor diagnostiek;2020;0.0;0.0;0.0;0.0
4481;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09 Radiofarmaca voor diagnostiek;2021;0.0;0.0;0.0;0.0
4482;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09 Radiofarmaca voor diagnostiek;2022;0.0;0.0;0.0;0.0
4483;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09 Radiofarmaca voor diagnostiek;2023;0.0;0.0;0.0;0.0
4484;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09A Centraal zenuwstelsel;2020;0.0;0.0;0.0;0.0
4485;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09A Centraal zenuwstelsel;2021;0.0;0.0;0.0;0.0
4486;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09A Centraal zenuwstelsel;2022;0.0;0.0;0.0;0.0
4487;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09A Centraal zenuwstelsel;2023;0.0;0.0;0.0;0.0
4488;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09B Skelet;2020;0.0;0.0;0.0;0.0
4489;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09B Skelet;2021;0.0;0.0;0.0;0.0
4490;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09B Skelet;2022;0.0;0.0;0.0;0.0
4491;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09B Skelet;2023;0.0;0.0;0.0;0.0
4492;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09C Nieren;2020;0.0;0.0;0.0;0.0
4493;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09C Nieren;2021;0.0;0.0;0.0;0.0
4494;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09C Nieren;2022;0.0;0.0;0.0;0.0
4495;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09C Nieren;2023;0.0;0.0;0.0;0.0
4496;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09D Lever en galwegen;2020;0.0;0.0;0.0;0.0
4497;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09D Lever en galwegen;2021;0.0;0.0;0.0;0.0
4498;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09D Lever en galwegen;2022;0.0;0.0;0.0;0.0
4499;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09D Lever en galwegen;2023;0.0;0.0;0.0;0.0
4500;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09E Ademhalingsstelsel;2020;0.0;0.0;0.0;0.0
4501;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09E Ademhalingsstelsel;2021;0.0;0.0;0.0;0.0
4502;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09E Ademhalingsstelsel;2022;0.0;0.0;0.0;0.0
4503;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09E Ademhalingsstelsel;2023;0.0;0.0;0.0;0.0
4504;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09F Schildklier;2020;0.0;0.0;0.0;0.0
4505;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09F Schildklier;2021;0.0;0.0;0.0;0.0
4506;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09F Schildklier;2022;0.0;0.0;0.0;0.0
4507;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09F Schildklier;2023;0.0;0.0;0.0;0.0
4508;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09G Hartvaatstelsel;2020;0.0;0.0;0.0;0.0
4509;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09G Hartvaatstelsel;2021;0.0;0.0;0.0;0.0
4510;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09G Hartvaatstelsel;2022;0.0;0.0;0.0;0.0
4511;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09G Hartvaatstelsel;2023;0.0;0.0;0.0;0.0
4512;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09H Ontsteking en infectie;2020;0.0;0.0;0.0;0.0
4513;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09H Ontsteking en infectie;2021;0.0;0.0;0.0;0.0
4514;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09H Ontsteking en infectie;2022;0.0;0.0;0.0;0.0
4515;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09H Ontsteking en infectie;2023;0.0;0.0;0.0;0.0
4516;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09I Tumor;2020;0.0;0.0;0.0;0.0
4517;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09I Tumor;2021;0.0;0.0;0.0;0.0
4518;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09I Tumor;2022;0.0;0.0;0.0;0.0
4519;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09I Tumor;2023;0.0;0.0;0.0;0.0
4520;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09X Ov. radiofarmaca voor diagnostiek;2020;0.0;0.0;0.0;0.0
4521;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09X Ov. radiofarmaca voor diagnostiek;2021;0.0;0.0;0.0;0.0
4522;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09X Ov. radiofarmaca voor diagnostiek;2022;0.0;0.0;0.0;0.0
4523;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V09X Ov. radiofarmaca voor diagnostiek;2023;0.0;0.0;0.0;0.0
4524;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10 Radiofarmaca voor therapie;2020;0.0;0.0;0.0;0.0
4525;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10 Radiofarmaca voor therapie;2021;0.0;0.0;0.0;0.0
4526;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10 Radiofarmaca voor therapie;2022;0.0;0.0;0.0;0.0
4527;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10 Radiofarmaca voor therapie;2023;0.0;0.0;0.0;0.0
4528;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10A Anti-inflammatoire middelen;2020;0.0;0.0;0.0;0.0
4529;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10A Anti-inflammatoire middelen;2021;0.0;0.0;0.0;0.0
4530;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10A Anti-inflammatoire middelen;2022;0.0;0.0;0.0;0.0
4531;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10A Anti-inflammatoire middelen;2023;0.0;0.0;0.0;0.0
4532;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10B Pijnstilling (botzoekende middelen);2020;0.0;0.0;0.0;0.0
4533;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10B Pijnstilling (botzoekende middelen);2021;0.0;0.0;0.0;0.0
4534;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10B Pijnstilling (botzoekende middelen);2022;0.0;0.0;0.0;0.0
4535;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10B Pijnstilling (botzoekende middelen);2023;0.0;0.0;0.0;0.0
4536;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10X Overige radiofarmaca voor therapie;2020;0.0;0.0;0.0;0.0
4537;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10X Overige radiofarmaca voor therapie;2021;0.0;0.0;0.0;0.0
4538;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10X Overige radiofarmaca voor therapie;2022;0.0;0.0;0.0;0.0
4539;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V10X Overige radiofarmaca voor therapie;2023;0.0;0.0;0.0;0.0
4540;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V20 Chirurgisch verband;2020;0.0;0.0;0.0;0.0
4541;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V20 Chirurgisch verband;2021;0.0;0.0;0.0;0.0
4542;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V20 Chirurgisch verband;2022;0.0;0.0;0.0;0.0
4543;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;V20 Chirurgisch verband;2023;0.0;0.0;0.0;0.0
4544;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;Z Niet van toepassing;2020;153810.0;1.17;;
4545;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;Z Niet van toepassing;2021;155585.0;1.18;;
4546;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;Z Niet van toepassing;2022;160455.0;1.22;;
4547;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouders in NL;Z Niet van toepassing;2023;163725.0;1.25;;
4548;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;Totaal;2020;1167115.0;57.87;658618.0;326548.0
4549;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;Totaal;2021;1212415.0;59.12;675888.0;329567.0
4550;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;Totaal;2022;1260390.0;60.54;687476.0;330237.0
4551;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;Totaal;2023;1270340.0;60.16;644556.0;305232.0
4552;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A Maagdarmkanaal en metabolisme;2020;359370.0;17.82;143001.0;70901.0
4553;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A Maagdarmkanaal en metabolisme;2021;381710.0;18.61;149250.0;72775.0
4554;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A Maagdarmkanaal en metabolisme;2022;392935.0;18.87;154173.0;74059.0
4555;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A Maagdarmkanaal en metabolisme;2023;313890.0;14.86;99321.0;47034.0
4556;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A01 Mondpreparaten;2020;3545.0;0.18;23.0;11.0
4557;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A01 Mondpreparaten;2021;4480.0;0.22;20.0;10.0
4558;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A01 Mondpreparaten;2022;11380.0;0.55;95.0;46.0
4559;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A01 Mondpreparaten;2023;9240.0;0.44;62.0;29.0
4560;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A01A Mondpreparaten;2020;3545.0;0.18;23.0;11.0
4561;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A01A Mondpreparaten;2021;4480.0;0.22;20.0;10.0
4562;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A01A Mondpreparaten;2022;11380.0;0.55;95.0;46.0
4563;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A01A Mondpreparaten;2023;9240.0;0.44;62.0;29.0
4564;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02 Middelen bij zuurgerelateerde afw.;2020;139850.0;6.93;46949.0;23278.0
4565;Totaal mannen en vrouwen;10000;Herkomst: geb. in NL, ouder(s) buiten NL;A02 Middelen bij zuurgerelateerde afw.;2021;142135.0;6.93;47533.0;23177.0
