ID;Geslacht;Leeftijd;Migratieachtergrond;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
3603;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013 2e kwartaal;74;55;49;45;18;26;4;3;1;1;0;38;27;18;9;11;7;4;11;6;10.7;19;74.1;66.1
3604;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013 3e kwartaal;80;59;50;45;17;28;5;5;0;0;0;37;25;17;8;12;7;5;13;8;14.3;21;73.5;63.0
3605;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013 4e kwartaal;79;56;51;46;17;29;4;4;0;0;0;40;30;18;11;10;6;3;11;6;10.3;23;71.4;64.1
3606;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013;77;56;49;45;17;28;4;4;0;0;0;38;27;18;9;11;7;4;12;6;11.5;21;73.0;64.7
3607;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014 1e kwartaal;76;56;47;43;14;29;4;4;0;0;0;36;26;17;9;10;6;4;11;9;15.4;20;73.0;61.8
3608;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014 2e kwartaal;81;58;51;47;15;32;4;4;0;0;0;39;30;19;11;9;6;3;12;7;12.1;24;70.9;62.3
3609;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014 3e kwartaal;87;60;53;50;15;35;3;2;0;1;0;41;30;20;9;11;6;6;12;7;11.3;27;68.9;61.1
3610;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014 4e kwartaal;78;51;45;43;12;31;3;2;0;0;0;35;27;20;7;8;4;4;11;6;11.6;27;65.5;57.9
3611;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014;81;56;49;46;14;32;3;3;0;0;0;38;28;19;9;9;5;4;12;7;12.6;25;69.6;60.8
3612;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 1e kwartaal;82;56;48;44;13;31;4;4;0;0;0;37;29;19;10;8;4;4;11;8;13.9;26;68.0;58.5
3613;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 2e kwartaal;78;50;45;40;10;30;5;4;0;1;0;33;27;20;7;6;3;3;12;5;9.5;29;63.5;57.5
3614;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 3e kwartaal;84;60;53;51;15;36;3;2;0;0;0;41;28;20;8;13;7;6;13;7;11.1;24;71.2;63.3
3615;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 4e kwartaal;81;57;50;48;14;33;3;3;0;0;0;37;26;20;6;11;7;4;13;7;11.7;24;70.3;62.1
3616;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015;81;56;49;46;13;33;4;3;0;0;0;37;28;20;8;10;5;4;12;6;11.6;26;68.3;60.4
3617;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016 1e kwartaal;78;54;49;46;15;31;4;3;0;0;0;36;24;18;6;13;6;7;13;5;9.3;23;70.1;63.6
3618;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016 2e kwartaal;84;59;55;52;16;36;3;3;0;0;0;40;29;18;11;11;4;7;16;4;6.2;25;70.4;66.0
3619;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016 3e kwartaal;89;59;53;52;18;34;2;2;0;0;0;40;27;15;12;13;6;7;14;5;9.0;30;66.4;60.4
3620;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016 4e kwartaal;94;63;57;56;20;36;1;1;0;0;0;42;31;16;15;11;5;5;15;6;9.5;30;67.6;61.2
3621;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016;86;59;54;51;17;34;2;2;0;0;0;39;28;17;11;12;5;6;15;5;8.5;27;68.5;62.7
3622;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017 1e kwartaal;89;61;54;52;18;34;2;2;0;0;0;39;26;15;11;13;7;6;14;7;12.2;28;68.6;60.2
3623;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017 2e kwartaal;88;54;49;46;15;31;4;4;0;0;0;38;26;16;10;11;5;7;12;5;8.4;34;61.0;55.9
3624;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017 3e kwartaal;94;58;55;51;14;37;4;4;0;0;0;38;26;17;10;11;5;6;17;3;4.7;36;61.4;58.5
3625;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017 4e kwartaal;91;59;56;53;16;37;3;3;0;0;0;40;29;18;11;11;7;4;17;3;5.3;32;65.1;61.6
3626;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017;91;58;54;50;16;35;3;3;0;0;0;39;27;16;10;12;6;6;15;4;7.7;33;64.0;59.1
3627;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018 1e kwartaal;88;57;54;49;16;33;5;5;0;0;0;38;25;17;8;13;7;6;16;3;5.7;31;64.9;61.2
3628;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018 2e kwartaal;90;61;55;49;11;38;6;6;0;0;0;42;27;18;9;15;8;7;13;6;10.1;29;68.2;61.2
3629;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018 3e kwartaal;101;67;62;56;16;40;6;6;0;0;0;42;27;18;9;15;8;7;19;5;8.1;34;66.3;61.0
3630;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018 4e kwartaal;102;70;62;56;17;40;5;5;0;0;0;45;31;21;10;14;7;7;17;8;11.6;32;68.4;60.5
3631;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018;95;64;58;53;15;38;5;5;0;0;0;42;27;18;9;14;7;7;16;6;9.0;31;67.0;61.0
3632;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2019 1e kwartaal;100;64;59;53;18;35;6;5;0;0;0;42;30;23;8;11;6;5;17;5;8.0;36;64.0;58.9
3633;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2019 2e kwartaal;95;63;60;56;19;37;4;3;1;0;0;44;32;22;10;12;7;6;16;4;5.6;32;66.3;62.6
3634;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2019 3e kwartaal;98;65;60;55;19;36;5;4;1;0;0;41;29;22;7;12;8;5;19;5;8.2;32;66.9;61.4
3635;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2019 4e kwartaal;95;64;59;54;23;32;5;4;0;0;0;41;30;20;9;11;6;5;18;5;7.4;31;67.2;62.2
3636;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2019;97;64;59;55;20;35;5;4;0;0;0;42;30;22;9;12;7;5;17;5;7.3;33;66.1;61.2
3637;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2020 1e kwartaal;86;55;50;46;17;30;4;4;0;0;0;38;27;18;10;10;4;6;13;5;8.5;31;63.8;58.4
3638;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2020 2e kwartaal;97;59;51;48;16;32;3;3;0;0;0;40;29;21;8;11;4;7;11;8;13.6;38;60.8;52.5
3639;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2020 3e kwartaal;107;67;55;52;16;35;3;3;0;0;0;42;31;20;12;11;6;5;13;12;17.7;40;62.6;51.5
3640;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2020 4e kwartaal;105;64;57;53;17;36;4;4;0;0;0;45;32;21;12;13;6;6;12;7;11.4;41;61.3;54.4
3641;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2020;99;61;53;50;16;33;4;3;0;0;0;41;30;20;10;11;5;6;12;8;13.0;37;62.1;54.0
3642;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2021 1e kwartaal;123;94;79;71;14;58;8;7;0;1;0;58;45;27;18;13;7;7;21;15;15.6;29;76.2;64.3
3643;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2021 2e kwartaal;118;89;76;74;13;60;3;3;0;0;0;55;40;21;18;15;9;6;22;13;14.3;29;75.7;64.9
3644;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2021 3e kwartaal;106;86;77;72;9;63;5;4;1;0;0;54;35;18;17;19;12;8;23;9;10.1;21;80.6;72.5
3645;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2021 4e kwartaal;114;91;88;81;17;64;7;7;0;0;0;71;48;27;21;23;12;11;17;3;3.3;23;79.7;77.1
3646;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2021;115;90;80;75;13;61;5;5;0;0;0;60;42;23;18;18;10;8;21;10;10.9;25;77.9;69.5
3647;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2022 1e kwartaal;107;81;73;69;15;54;4;4;0;0;0;55;41;23;17;14;8;6;18;9;10.5;26;75.8;67.9
3648;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2003 1e kwartaal;80;42;37;35;19;15;2;2;0;0;0;27;22;16;5;5;2;4;10;5;12.0;38;52.4;46.1
3649;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2003 2e kwartaal;78;43;37;35;18;17;2;1;0;0;0;27;20;15;5;7;3;4;10;6;13.3;35;55.0;47.7
3650;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2003 3e kwartaal;79;45;37;36;17;19;1;0;0;0;0;25;17;14;3;8;3;5;12;8;18.7;34;57.2;46.5
3651;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2003 4e kwartaal;81;46;37;36;19;17;2;2;0;0;0;27;19;15;4;8;3;5;11;8;18.3;35;56.7;46.3
3652;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2003;79;44;37;35;18;17;2;1;0;0;0;26;19;15;4;7;3;5;11;7;15.7;35;55.3;46.7
3653;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2004 1e kwartaal;80;45;35;34;18;16;1;1;0;0;0;25;20;15;5;5;2;3;11;10;21.4;35;56.5;44.3
3654;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2004 2e kwartaal;76;45;36;36;17;19;1;1;0;0;0;26;21;17;4;5;2;3;11;9;19.5;31;59.7;48.0
3655;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2004 3e kwartaal;74;43;35;34;17;18;1;1;0;0;0;24;19;15;4;5;2;3;11;8;18.4;31;57.9;47.2
3656;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2004 4e kwartaal;78;44;33;32;15;17;1;1;0;0;0;24;20;16;4;4;1;3;9;11;24.4;34;56.3;42.6
3657;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2004;77;44;35;34;17;17;1;1;0;0;0;25;20;16;4;5;2;3;10;9;20.9;33;57.6;45.5
3658;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2005 1e kwartaal;76;39;31;30;14;16;1;1;0;0;0;23;19;14;4;4;1;3;8;8;19.7;37;51.2;41.1
3659;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2005 2e kwartaal;79;42;33;32;14;18;1;1;0;0;0;24;19;16;3;4;1;3;10;9;20.8;37;53.2;42.2
3660;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2005 3e kwartaal;77;45;38;38;16;22;1;1;0;0;0;26;19;16;3;7;4;3;12;7;15.8;32;58.9;49.5
3661;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2005 4e kwartaal;75;42;35;34;15;19;1;1;0;0;0;25;20;17;2;5;2;4;10;7;16.4;33;55.5;46.4
3662;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2005;77;42;34;34;15;19;1;1;0;0;0;25;19;16;3;5;2;3;10;8;18.1;35;54.7;44.8
3663;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2006 1e kwartaal;80;44;36;34;15;19;2;2;0;0;0;26;22;20;2;5;2;3;9;9;19.4;35;55.9;45.1
3664;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2006 2e kwartaal;80;45;40;38;17;21;2;1;0;0;0;30;25;20;4;6;2;3;9;6;12.6;35;56.3;49.2
3665;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2006 3e kwartaal;78;43;36;35;12;23;1;1;0;0;0;26;20;16;5;6;3;3;11;7;15.8;34;55.7;46.9
3666;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2006 4e kwartaal;77;45;36;34;13;21;2;2;0;1;0;27;23;18;4;4;2;2;10;8;18.4;32;57.9;47.2
3667;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2006;79;44;37;35;14;21;2;1;0;0;0;27;22;18;4;5;2;3;10;7;16.5;34;56.4;47.1
3668;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2007 1e kwartaal;81;47;40;38;15;23;2;2;0;0;0;32;26;20;6;6;3;3;8;7;15.1;34;57.7;48.9
3669;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2007 2e kwartaal;85;49;42;40;16;24;1;1;0;0;0;33;26;19;7;8;4;4;9;7;13.8;37;57.1;49.2
3670;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2007 3e kwartaal;78;43;39;38;15;23;1;1;0;0;0;31;26;20;6;6;3;3;7;5;10.6;34;55.7;49.8
3671;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2007 4e kwartaal;83;45;39;37;15;23;1;1;0;0;0;30;25;20;5;5;3;3;8;6;13.8;38;54.0;46.5
3672;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2007;82;46;40;38;15;23;1;1;0;0;0;32;25;20;6;6;3;3;8;6;13.4;36;56.1;48.6
3673;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2008 1e kwartaal;82;44;38;37;12;25;1;1;0;0;0;30;24;20;5;6;3;3;7;6;14.1;38;53.5;46.0
3674;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2008 2e kwartaal;87;49;40;38;13;26;1;1;0;0;0;29;24;19;5;6;2;4;10;9;19.1;38;56.5;45.7
3675;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2008 3e kwartaal;70;39;34;32;13;19;1;1;0;1;0;23;18;15;3;5;2;3;11;5;13.2;31;55.3;48.0
3676;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2008 4e kwartaal;79;41;33;32;12;20;1;1;0;0;0;26;21;16;4;5;2;3;7;8;19.2;38;52.2;42.1
3677;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2008;80;43;36;35;12;22;1;1;0;0;0;27;22;17;4;6;2;3;9;7;16.5;36;54.4;45.4
3678;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2009 1e kwartaal;84;45;38;36;16;21;2;1;0;0;0;29;23;19;4;6;2;3;10;7;15.3;39;53.7;45.5
3679;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2009 2e kwartaal;86;48;40;38;15;23;2;2;0;0;0;31;25;19;6;6;2;5;9;7;15.3;38;55.6;47.1
3680;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2009 3e kwartaal;80;46;39;37;15;22;2;1;0;0;0;30;23;18;5;7;3;4;8;7;15.5;34;57.0;48.2
3681;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2009 4e kwartaal;88;50;41;39;17;21;2;2;0;0;0;32;26;20;6;6;2;5;9;9;18.3;38;56.7;46.3
3682;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2009;85;47;40;38;16;22;2;2;0;0;0;31;24;19;5;6;2;4;9;8;16.2;37;55.8;46.7
3683;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2010 1e kwartaal;86;47;38;36;17;19;1;1;0;0;0;29;23;19;5;6;2;3;9;9;18.8;39;54.4;44.2
3684;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2010 2e kwartaal;84;43;35;34;12;22;1;1;0;0;0;28;22;18;4;6;3;3;7;7;17.3;41;51.0;42.2
3685;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2010 3e kwartaal;76;42;35;32;10;23;2;2;0;0;0;28;22;16;5;7;4;3;6;7;16.5;35;54.5;45.5
3686;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2010 4e kwartaal;81;41;36;33;12;21;2;2;0;0;0;28;22;18;5;6;2;4;8;5;13.2;40;50.6;44.0
3687;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2010;82;43;36;34;13;21;2;2;0;0;0;28;22;18;5;6;3;3;8;7;16.5;39;52.6;43.9
3688;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2011 1e kwartaal;81;41;33;31;11;21;2;2;0;0;0;26;20;17;3;6;2;4;8;8;18.9;39;51.1;41.4
3689;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2011 2e kwartaal;77;41;33;32;10;22;1;1;0;0;0;26;20;17;3;6;3;3;7;7;17.4;37;52.5;43.3
3690;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2011 3e kwartaal;75;41;33;32;8;24;1;1;0;0;0;26;21;16;5;5;2;3;7;8;18.9;35;53.9;43.7
3691;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2011 4e kwartaal;76;42;36;34;11;23;1;1;0;0;0;30;24;20;4;6;4;2;6;7;15.6;33;56.1;47.3
3692;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2011;77;41;34;32;10;22;1;1;0;0;0;27;21;18;4;6;3;3;7;7;17.7;36;53.4;43.9
3693;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2012 1e kwartaal;77;44;35;33;11;22;2;2;0;0;0;29;24;20;4;5;3;3;7;8;18.7;34;56.3;45.8
3694;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2012 2e kwartaal;76;40;33;32;10;21;2;1;0;0;0;27;22;18;5;5;2;3;6;7;17.4;36;52.8;43.6
3695;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2012 3e kwartaal;75;42;33;31;10;21;2;2;0;0;0;27;22;18;3;6;3;2;6;9;21.4;33;56.0;44.0
3696;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2012 4e kwartaal;73;40;31;30;9;21;1;1;0;0;0;26;22;18;4;4;2;2;5;9;23.2;32;55.6;42.7
3697;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2012;75;42;33;31;10;21;2;2;0;0;0;27;22;18;4;5;3;3;6;8;20.2;34;55.2;44.0
3698;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2013 1e kwartaal;78;42;34;32;9;23;2;2;0;0;0;30;27;22;5;3;1;2;4;7;17.5;37;53.0;43.7
3699;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2013 2e kwartaal;77;44;35;34;9;25;1;1;0;0;0;30;26;21;5;4;2;2;5;9;19.8;34;56.4;45.3
3700;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2013 3e kwartaal;78;46;37;36;9;26;2;1;0;0;0;30;24;19;6;6;3;3;7;9;19.8;32;59.3;47.5
3701;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2013 4e kwartaal;79;45;37;35;10;25;2;2;0;0;0;31;26;23;4;5;1;4;6;8;17.3;34;56.8;47.0
3702;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2013;78;44;36;34;9;25;1;1;0;0;0;30;26;21;5;5;2;3;5;8;18.6;34;56.4;45.9
3703;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2014 1e kwartaal;84;41;32;31;8;24;1;1;0;0;0;28;24;20;4;4;2;2;4;9;21.2;43;48.6;38.2
3704;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2014 2e kwartaal;85;42;33;32;7;25;2;1;0;0;0;29;24;18;6;5;3;2;4;9;20.4;43;49.3;39.3
3705;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2014 3e kwartaal;76;39;32;31;7;24;1;1;0;0;0;28;23;18;5;5;3;1;4;7;17.1;37;51.1;42.3
3706;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2014 4e kwartaal;78;39;32;29;7;23;3;3;0;0;0;28;23;19;5;5;4;1;4;7;18.2;38;50.5;41.3
3707;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2014;81;40;32;31;7;24;2;2;0;0;0;28;24;19;5;4;3;2;4;8;19.3;40;49.8;40.2
3708;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2015 1e kwartaal;85;44;35;34;8;26;1;1;0;0;0;33;28;24;5;5;3;2;2;9;19.5;41;51.9;41.8
3709;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2015 2e kwartaal;82;42;35;34;9;26;1;1;0;0;0;32;29;24;5;3;1;1;3;7;17.2;40;51.6;42.7
3710;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2015 3e kwartaal;73;38;29;27;6;21;2;2;0;0;0;25;21;17;4;4;2;2;4;9;23.1;35;51.6;39.7
3711;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2015 4e kwartaal;75;39;30;28;5;23;2;2;0;0;0;25;21;16;5;4;2;2;5;9;23.4;36;52.4;40.1
3712;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2015;79;41;32;31;7;24;2;1;0;0;0;29;25;20;5;4;2;2;4;8;20.7;38;51.8;41.1
3713;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2016 1e kwartaal;83;45;34;31;7;25;2;2;0;0;0;30;25;21;5;4;2;2;4;11;24.6;39;53.7;40.5
3714;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2016 2e kwartaal;78;43;33;31;7;24;2;2;0;0;0;29;24;19;5;5;3;2;4;10;22.9;35;55.4;42.7
3715;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2016 3e kwartaal;79;39;34;32;6;26;2;2;0;0;0;29;25;21;4;4;2;2;5;5;13.3;40;49.8;43.2
3716;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2016 4e kwartaal;78;35;29;28;6;22;2;2;0;0;0;27;23;20;3;3;2;1;3;5;15.2;44;44.3;37.5
3717;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2016;80;41;33;31;7;24;2;2;0;0;0;29;24;20;4;4;2;2;4;8;19.4;39;50.8;41.0
3718;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2017 1e kwartaal;80;40;32;30;6;25;2;2;0;0;0;28;25;20;5;3;2;1;4;8;19.0;41;49.2;39.9
3719;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Zonder startkwalificatie;2017 2e kwartaal;83;43;37;36;6;30;1;1;0;0;0;34;29;24;4;6;3;3;3;6;13.4;40;51.7;44.7
