ID;CoalAndCoalProducts;Periods;TotalEnergySupply_1;Production_2;RecoveredProducts_3;ImportsTotal_4;OfWhichFromOutsideEU_5;Exports_6;StocksBeginningOfPeriod_7;StocksEndOfPeriod_8;StockChange_9;StatisticalDifferences_10;TotalConsumption_11;TotalEnergyCompanies_12;CokeOvenPlants_13;IndustryTotal_14;OfWhichIronAndSteel_15;TotalOtherConsumers_16
949;Lignite and BKB (Braunkohlenbriketts);2016 4th quarter;22.0;;;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;;;20.0;;2.0
950;Lignite and BKB (Braunkohlenbriketts);2017 January;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
951;Lignite and BKB (Braunkohlenbriketts);2017 February;8.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
952;Lignite and BKB (Braunkohlenbriketts);2017 March;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
953;Lignite and BKB (Braunkohlenbriketts);2017 1st quarter;22.0;;;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;;;20.0;;2.0
954;Lignite and BKB (Braunkohlenbriketts);2017 April;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
955;Lignite and BKB (Braunkohlenbriketts);2017 May;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
956;Lignite and BKB (Braunkohlenbriketts);2017 June;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
957;Lignite and BKB (Braunkohlenbriketts);2017 2nd quarter;20.0;;;21.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;19.0;;1.0
958;Lignite and BKB (Braunkohlenbriketts);2017 July;9.0;;;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;;8.0;;0.0
959;Lignite and BKB (Braunkohlenbriketts);2017 August;10.0;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;10.0;;1.0
960;Lignite and BKB (Braunkohlenbriketts);2017 September;9.0;;;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;;9.0;;1.0
961;Lignite and BKB (Braunkohlenbriketts);2017 3rd quarter;28.0;;;28.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;;;26.0;;2.0
962;Lignite and BKB (Braunkohlenbriketts);2017 October;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
963;Lignite and BKB (Braunkohlenbriketts);2017 November;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
964;Lignite and BKB (Braunkohlenbriketts);2017 December;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
965;Lignite and BKB (Braunkohlenbriketts);2017 4th quarter;20.0;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;19.0;;2.0
966;Lignite and BKB (Braunkohlenbriketts);2018 January;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
967;Lignite and BKB (Braunkohlenbriketts);2018 February;8.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
968;Lignite and BKB (Braunkohlenbriketts);2018 March;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
969;Lignite and BKB (Braunkohlenbriketts);2018 1st quarter;22.0;;;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;;;20.0;;2.0
970;Lignite and BKB (Braunkohlenbriketts);2018 April;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
971;Lignite and BKB (Braunkohlenbriketts);2018 May;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
972;Lignite and BKB (Braunkohlenbriketts);2018 June;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
973;Lignite and BKB (Braunkohlenbriketts);2018 2nd quarter;20.0;;;21.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;19.0;;1.0
974;Lignite and BKB (Braunkohlenbriketts);2018 July;9.0;;;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;;8.0;;0.0
975;Lignite and BKB (Braunkohlenbriketts);2018 August;10.0;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;10.0;;1.0
976;Lignite and BKB (Braunkohlenbriketts);2018 September;9.0;;;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;;9.0;;1.0
977;Lignite and BKB (Braunkohlenbriketts);2018 3rd quarter;28.0;;;28.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;;;26.0;;2.0
978;Lignite and BKB (Braunkohlenbriketts);2018 October;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
979;Lignite and BKB (Braunkohlenbriketts);2018 November;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
980;Coke-oven cokes;1990;2339.0;2736.0;;360.0;2.0;829.0;670.0;598.0;72.0;-8.0;2347.0;;;2189.0;2131.0;
981;Coke-oven cokes;1991;2161.0;2932.0;;323.0;46.0;1089.0;598.0;603.0;-5.0;-5.0;2166.0;;;2030.0;1975.0;
982;Coke-oven cokes;1992;2079.0;2922.0;;341.0;42.0;1176.0;603.0;611.0;-8.0;0.0;2079.0;;;1944.0;1888.0;
983;Coke-oven cokes;1993;2290.0;2879.0;;231.0;50.0;920.0;611.0;511.0;100.0;0.0;2290.0;;;2167.0;2127.0;
984;Coke-oven cokes;1994;2351.0;2886.0;;531.0;214.0;986.0;511.0;591.0;-80.0;-1.0;2352.0;;;2225.0;2178.0;
985;Coke-oven cokes;1995;2454.0;2895.0;;722.0;430.0;1098.0;591.0;656.0;-65.0;-1.0;2455.0;;;2328.0;2283.0;
986;Coke-oven cokes;1996;2287.0;2921.0;;360.0;204.0;904.0;656.0;746.0;-90.0;-1.0;2288.0;;;2149.0;2107.0;
987;Coke-oven cokes;1997;2279.0;2905.0;;427.0;265.0;1017.0;746.0;782.0;-36.0;0.0;2279.0;;;2148.0;2106.0;
988;Coke-oven cokes;1998;2199.0;2837.0;;437.0;341.0;1134.0;782.0;723.0;59.0;0.0;2199.0;;;2130.0;2086.0;
989;Coke-oven cokes;1999;2134.0;2327.0;;528.0;426.0;838.0;723.0;606.0;117.0;0.0;2134.0;;;2059.0;2013.0;
990;Coke-oven cokes;2000;2027.0;2127.0;;515.0;419.0;562.0;606.0;659.0;-53.0;0.0;2027.0;;;1952.0;1907.0;
991;Coke-oven cokes;2001;2080.0;2214.0;;613.0;553.0;777.0;659.0;629.0;30.0;0.0;2080.0;;;2006.0;1961.0;
992;Coke-oven cokes;2002;2090.0;2127.0;;575.0;506.0;694.0;629.0;547.0;82.0;-1.0;2091.0;;;2014.0;1978.0;
993;Coke-oven cokes;2003;2198.0;2154.0;;604.0;341.0;567.0;547.0;540.0;7.0;-1.0;2199.0;;;2130.0;2089.0;
994;Coke-oven cokes;2004;2160.0;2216.0;;333.0;217.0;346.0;540.0;583.0;-43.0;-1.0;2161.0;;;2085.0;2044.0;
995;Coke-oven cokes;2005;2082.0;2249.0;;341.0;296.0;357.0;583.0;734.0;-151.0;0.0;2082.0;;;2005.0;1972.0;
996;Coke-oven cokes;2006;1903.0;2174.0;;430.0;273.0;738.0;734.0;697.0;37.0;0.0;1903.0;;;1830.0;1790.0;
997;Coke-oven cokes;2007;2149.0;2172.0;;513.0;309.0;569.0;697.0;664.0;33.0;-1.0;2150.0;;;2073.0;2021.0;
998;Coke-oven cokes;2008;2145.0;2099.0;;273.0;123.0;314.0;664.0;577.0;87.0;-1.0;2146.0;;;2068.0;2012.0;
999;Coke-oven cokes;2009;1759.0;1690.0;;78.0;10.0;134.0;577.0;452.0;125.0;0.0;1759.0;;;1719.0;1680.0;
1000;Coke-oven cokes;2010;2144.0;2030.0;;242.0;72.0;148.0;452.0;432.0;20.0;-1.0;2145.0;;;2112.0;2073.0;
1001;Coke-oven cokes;2011;2162.0;2015.0;;159.0;45.0;42.0;432.0;402.0;30.0;1.0;2161.0;;;2121.0;2083.0;
1002;Coke-oven cokes;2012;2105.0;1883.0;;233.0;62.0;92.0;402.0;321.0;81.0;-4.0;2109.0;;;2078.0;2039.0;
1003;Coke-oven cokes;2013;2025.0;1985.0;;153.0;86.0;318.0;321.0;116.0;205.0;-1.0;2026.0;;;2016.0;1983.0;
1004;Coke-oven cokes;2014;2004.0;2011.0;;468.0;316.0;535.0;116.0;56.0;60.0;1.0;2003.0;;;1998.0;1963.0;
1005;Coke-oven cokes;2015;1962.0;2035.0;;69.0;32.0;129.0;56.0;69.0;-13.0;0.0;1962.0;;;1962.0;1924.0;
1006;Coke-oven cokes;2016;1978.0;2034.0;;71.0;47.0;78.0;69.0;118.0;-49.0;0.0;1978.0;;;1978.0;1939.0;
1007;Coke-oven cokes;2017;1984.0;1964.0;;114.0;80.0;175.0;118.0;37.0;81.0;0.0;1984.0;;;1984.0;1938.0;
1008;Coke-oven cokes;1990 January;;;;;;;670.0;;;;;;;;;
1009;Coke-oven cokes;1990 February;;;;;;;;;;;;;;;;
1010;Coke-oven cokes;1990 March;;;;;;;;;;;;;;;;
1011;Coke-oven cokes;1990 1st quarter;;;;;;;670.0;;;;;;;;;
1012;Coke-oven cokes;1990 April;;;;;;;;;;;;;;;;
1013;Coke-oven cokes;1990 May;;;;;;;;;;;;;;;;
1014;Coke-oven cokes;1990 June;;;;;;;;;;;;;;;;
1015;Coke-oven cokes;1990 2nd quarter;;;;;;;;;;;;;;;;
1016;Coke-oven cokes;1990 July;;;;;;;;;;;;;;;;
1017;Coke-oven cokes;1990 August;;;;;;;;;;;;;;;;
1018;Coke-oven cokes;1990 September;;;;;;;;;;;;;;;;
1019;Coke-oven cokes;1990 3rd quarter;;;;;;;;;;;;;;;;
1020;Coke-oven cokes;1990 October;;;;;;;;;;;;;;;;
1021;Coke-oven cokes;1990 November;;;;;;;;;;;;;;;;
1022;Coke-oven cokes;1990 December;;;;;;;;598.0;;;;;;;;
1023;Coke-oven cokes;1990 4th quarter;;;;;;;;598.0;;;;;;;;
1024;Coke-oven cokes;1991 January;;;;;;;598.0;;;;;;;;;
1025;Coke-oven cokes;1991 February;;;;;;;;;;;;;;;;
1026;Coke-oven cokes;1991 March;;;;;;;;;;;;;;;;
1027;Coke-oven cokes;1991 1st quarter;;;;;;;598.0;;;;;;;;;
1028;Coke-oven cokes;1991 April;;;;;;;;;;;;;;;;
1029;Coke-oven cokes;1991 May;;;;;;;;;;;;;;;;
1030;Coke-oven cokes;1991 June;;;;;;;;;;;;;;;;
1031;Coke-oven cokes;1991 2nd quarter;;;;;;;;;;;;;;;;
1032;Coke-oven cokes;1991 July;;;;;;;;;;;;;;;;
1033;Coke-oven cokes;1991 August;;;;;;;;;;;;;;;;
1034;Coke-oven cokes;1991 September;;;;;;;;;;;;;;;;
1035;Coke-oven cokes;1991 3rd quarter;;;;;;;;;;;;;;;;
1036;Coke-oven cokes;1991 October;;;;;;;;;;;;;;;;
1037;Coke-oven cokes;1991 November;;;;;;;;;;;;;;;;
1038;Coke-oven cokes;1991 December;;;;;;;;603.0;;;;;;;;
1039;Coke-oven cokes;1991 4th quarter;;;;;;;;603.0;;;;;;;;
1040;Coke-oven cokes;1992 January;;;;;;;603.0;;;;;;;;;
1041;Coke-oven cokes;1992 February;;;;;;;;;;;;;;;;
1042;Coke-oven cokes;1992 March;;;;;;;;;;;;;;;;
1043;Coke-oven cokes;1992 1st quarter;;;;;;;603.0;;;;;;;;;
1044;Coke-oven cokes;1992 April;;;;;;;;;;;;;;;;
1045;Coke-oven cokes;1992 May;;;;;;;;;;;;;;;;
1046;Coke-oven cokes;1992 June;;;;;;;;;;;;;;;;
1047;Coke-oven cokes;1992 2nd quarter;;;;;;;;;;;;;;;;
1048;Coke-oven cokes;1992 July;;;;;;;;;;;;;;;;
1049;Coke-oven cokes;1992 August;;;;;;;;;;;;;;;;
1050;Coke-oven cokes;1992 September;;;;;;;;;;;;;;;;
1051;Coke-oven cokes;1992 3rd quarter;;;;;;;;;;;;;;;;
1052;Coke-oven cokes;1992 October;;;;;;;;;;;;;;;;
1053;Coke-oven cokes;1992 November;;;;;;;;;;;;;;;;
1054;Coke-oven cokes;1992 December;;;;;;;;611.0;;;;;;;;
1055;Coke-oven cokes;1992 4th quarter;;;;;;;;611.0;;;;;;;;
1056;Coke-oven cokes;1993 January;;;;;;;611.0;;;;;;;;;
1057;Coke-oven cokes;1993 February;;;;;;;;;;;;;;;;
1058;Coke-oven cokes;1993 March;;;;;;;;;;;;;;;;
1059;Coke-oven cokes;1993 1st quarter;;;;;;;611.0;;;;;;;;;
1060;Coke-oven cokes;1993 April;;;;;;;;;;;;;;;;
1061;Coke-oven cokes;1993 May;;;;;;;;;;;;;;;;
1062;Coke-oven cokes;1993 June;;;;;;;;;;;;;;;;
1063;Coke-oven cokes;1993 2nd quarter;;;;;;;;;;;;;;;;
1064;Coke-oven cokes;1993 July;;;;;;;;;;;;;;;;
1065;Coke-oven cokes;1993 August;;;;;;;;;;;;;;;;
1066;Coke-oven cokes;1993 September;;;;;;;;;;;;;;;;
1067;Coke-oven cokes;1993 3rd quarter;;;;;;;;;;;;;;;;
1068;Coke-oven cokes;1993 October;;;;;;;;;;;;;;;;
1069;Coke-oven cokes;1993 November;;;;;;;;;;;;;;;;
1070;Coke-oven cokes;1993 December;;;;;;;;511.0;;;;;;;;
1071;Coke-oven cokes;1993 4th quarter;;;;;;;;511.0;;;;;;;;
1072;Coke-oven cokes;1994 January;;;;;;;511.0;;;;;;;;;
1073;Coke-oven cokes;1994 February;;;;;;;;;;;;;;;;
1074;Coke-oven cokes;1994 March;;;;;;;;;;;;;;;;
1075;Coke-oven cokes;1994 1st quarter;;;;;;;511.0;;;;;;;;;
1076;Coke-oven cokes;1994 April;;;;;;;;;;;;;;;;
1077;Coke-oven cokes;1994 May;;;;;;;;;;;;;;;;
1078;Coke-oven cokes;1994 June;;;;;;;;;;;;;;;;
1079;Coke-oven cokes;1994 2nd quarter;;;;;;;;;;;;;;;;
1080;Coke-oven cokes;1994 July;;;;;;;;;;;;;;;;
1081;Coke-oven cokes;1994 August;;;;;;;;;;;;;;;;
1082;Coke-oven cokes;1994 September;;;;;;;;;;;;;;;;
1083;Coke-oven cokes;1994 3rd quarter;;;;;;;;;;;;;;;;
1084;Coke-oven cokes;1994 October;;;;;;;;;;;;;;;;
1085;Coke-oven cokes;1994 November;;;;;;;;;;;;;;;;
1086;Coke-oven cokes;1994 December;;;;;;;;591.0;;;;;;;;
1087;Coke-oven cokes;1994 4th quarter;;;;;;;;591.0;;;;;;;;
1088;Coke-oven cokes;1995 January;;;;;;;591.0;;;;;;;;;
1089;Coke-oven cokes;1995 February;;;;;;;;;;;;;;;;
1090;Coke-oven cokes;1995 March;;;;;;;;;;;;;;;;
1091;Coke-oven cokes;1995 1st quarter;;699.0;;126.0;;275.0;591.0;;;;;;;;;
1092;Coke-oven cokes;1995 April;;;;;;;;;;;;;;;;
1093;Coke-oven cokes;1995 May;;;;;;;;;;;;;;;;
1094;Coke-oven cokes;1995 June;;;;;;;;;;;;;;;;
1095;Coke-oven cokes;1995 2nd quarter;;739.0;;188.0;;308.0;;;;;;;;;;
1096;Coke-oven cokes;1995 July;;;;;;;;;;;;;;;;
1097;Coke-oven cokes;1995 August;;;;;;;;;;;;;;;;
1098;Coke-oven cokes;1995 September;;;;;;;;;;;;;;;;
1099;Coke-oven cokes;1995 3rd quarter;;739.0;;188.0;;240.0;;;;;;;;;;
1100;Coke-oven cokes;1995 October;;;;;;;;;;;;;;;;
1101;Coke-oven cokes;1995 November;;;;;;;;;;;;;;;;
1102;Coke-oven cokes;1995 December;;;;;;;;656.0;;;;;;;;
1103;Coke-oven cokes;1995 4th quarter;;719.0;;220.0;;275.0;;656.0;;;;;;;;
1104;Coke-oven cokes;1996 January;;;;;;;656.0;;;;;;;;;
1105;Coke-oven cokes;1996 February;;;;;;;;;;;;;;;;
1106;Coke-oven cokes;1996 March;;;;;;;;;;;;;;;;
1107;Coke-oven cokes;1996 1st quarter;;705.0;;78.0;;201.0;656.0;;;;;;;;;
1108;Coke-oven cokes;1996 April;;;;;;;;;;;;;;;;
1109;Coke-oven cokes;1996 May;;;;;;;;;;;;;;;;
1110;Coke-oven cokes;1996 June;;;;;;;;;;;;;;;;
1111;Coke-oven cokes;1996 2nd quarter;;725.0;;102.0;;201.0;;;;;;;;;;
1112;Coke-oven cokes;1996 July;;;;;;;;;;;;;;;;
1113;Coke-oven cokes;1996 August;;;;;;;;;;;;;;;;
1114;Coke-oven cokes;1996 September;;;;;;;;;;;;;;;;
1115;Coke-oven cokes;1996 3rd quarter;;745.0;;102.0;;234.0;;;;;;;;;;
1116;Coke-oven cokes;1996 October;;;;;;;;;;;;;;;;
1117;Coke-oven cokes;1996 November;;;;;;;;;;;;;;;;
1118;Coke-oven cokes;1996 December;;;;;;;;746.0;;;;;;;;
1119;Coke-oven cokes;1996 4th quarter;;745.0;;78.0;;268.0;;746.0;;;;;;;;
1120;Coke-oven cokes;1997 January;;;;;;;746.0;;;;;;;;;
1121;Coke-oven cokes;1997 February;;;;;;;;;;;;;;;;
1122;Coke-oven cokes;1997 March;;;;;;;;;;;;;;;;
1123;Coke-oven cokes;1997 1st quarter;;721.0;;61.0;;271.0;746.0;;;;;;;;;
1124;Coke-oven cokes;1997 April;;;;;;;;;;;;;;;;
1125;Coke-oven cokes;1997 May;;;;;;;;;;;;;;;;
1126;Coke-oven cokes;1997 June;;;;;;;;;;;;;;;;
1127;Coke-oven cokes;1997 2nd quarter;;721.0;;122.0;;271.0;;;;;;;;;;
1128;Coke-oven cokes;1997 July;;;;;;;;;;;;;;;;
1129;Coke-oven cokes;1997 August;;;;;;;;;;;;;;;;
1130;Coke-oven cokes;1997 September;;;;;;;;;;;;;;;;
1131;Coke-oven cokes;1997 3rd quarter;;721.0;;153.0;;271.0;;;;;;;;;;
1132;Coke-oven cokes;1997 October;;;;;;;;;;;;;;;;
1133;Coke-oven cokes;1997 November;;;;;;;;;;;;;;;;
1134;Coke-oven cokes;1997 December;;;;;;;;782.0;;;;;;;;
1135;Coke-oven cokes;1997 4th quarter;;741.0;;92.0;;203.0;;782.0;;;;;;;;
1136;Coke-oven cokes;1998 January;;;;;;;782.0;;;;;;;;;
1137;Coke-oven cokes;1998 February;;;;;;;;;;;;;;;;
1138;Coke-oven cokes;1998 March;;;;;;;;;;;;;;;;
1139;Coke-oven cokes;1998 1st quarter;;724.0;;125.0;;325.0;782.0;;;;;;;;;
1140;Coke-oven cokes;1998 April;;;;;;;;;;;;;;;;
1141;Coke-oven cokes;1998 May;;;;;;;;;;;;;;;;
1142;Coke-oven cokes;1998 June;;;;;;;;;;;;;;;;
1143;Coke-oven cokes;1998 2nd quarter;;724.0;;93.0;;350.0;;;;;;;;;;
1144;Coke-oven cokes;1998 July;;;;;;;;;;;;;;;;
1145;Coke-oven cokes;1998 August;;;;;;;;;;;;;;;;
1146;Coke-oven cokes;1998 September;;;;;;;;;;;;;;;;
1147;Coke-oven cokes;1998 3rd quarter;;724.0;;126.0;;199.0;;;;;;;;;;
1148;Coke-oven cokes;1998 October;;;;;;;;;;;;;;;;
1149;Coke-oven cokes;1998 November;;;;;;;;;;;;;;;;
1150;Coke-oven cokes;1998 December;;;;;;;;723.0;;;;;;;;
1151;Coke-oven cokes;1998 4th quarter;;664.0;;93.0;;260.0;;723.0;;;;;;;;
1152;Coke-oven cokes;1999 January;;;;;;;723.0;;;;;;;;;
1153;Coke-oven cokes;1999 February;;;;;;;;;;;;;;;;
1154;Coke-oven cokes;1999 March;;;;;;;;;;;;;;;;
1155;Coke-oven cokes;1999 1st quarter;;615.0;;132.0;;276.0;723.0;;;;;;;;;
1156;Coke-oven cokes;1999 April;;;;;;;;;;;;;;;;
1157;Coke-oven cokes;1999 May;;;;;;;;;;;;;;;;
1158;Coke-oven cokes;1999 June;;;;;;;;;;;;;;;;
1159;Coke-oven cokes;1999 2nd quarter;;615.0;;99.0;;212.0;;;;;;;;;;
1160;Coke-oven cokes;1999 July;;;;;;;;;;;;;;;;
1161;Coke-oven cokes;1999 August;;;;;;;;;;;;;;;;
1162;Coke-oven cokes;1999 September;;;;;;;;;;;;;;;;
1163;Coke-oven cokes;1999 3rd quarter;;558.0;;132.0;;175.0;;;;;;;;;;
1164;Coke-oven cokes;1999 October;;;;;;;;;;;;;;;;
1165;Coke-oven cokes;1999 November;;;;;;;;;;;;;;;;
1166;Coke-oven cokes;1999 December;;;;;;;;606.0;;;;;;;;
1167;Coke-oven cokes;1999 4th quarter;;538.0;;165.0;;175.0;;606.0;;;;;;;;
1168;Coke-oven cokes;2000 January;;;;;;;606.0;;;;;;;;;
1169;Coke-oven cokes;2000 February;;;;;;;;;;;;;;;;
1170;Coke-oven cokes;2000 March;;;;;;;;;;;;;;;;
1171;Coke-oven cokes;2000 1st quarter;;532.0;;200.0;;208.0;606.0;;;;;;;;;
1172;Coke-oven cokes;2000 April;;;;;;;;;;;;;;;;
1173;Coke-oven cokes;2000 May;;;;;;;;;;;;;;;;
1174;Coke-oven cokes;2000 June;;;;;;;;;;;;;;;;
1175;Coke-oven cokes;2000 2nd quarter;;513.0;;105.0;;136.0;;;;;;;;;;
1176;Coke-oven cokes;2000 July;;;;;;;;;;;;;;;;
1177;Coke-oven cokes;2000 August;;;;;;;;;;;;;;;;
1178;Coke-oven cokes;2000 September;;;;;;;;;;;;;;;;
1179;Coke-oven cokes;2000 3rd quarter;;551.0;;105.0;;72.0;;;;;;;;;;
1180;Coke-oven cokes;2000 October;;;;;;;;;;;;;;;;
1181;Coke-oven cokes;2000 November;;;;;;;;;;;;;;;;
1182;Coke-oven cokes;2000 December;;;;;;;;659.0;;;;;;;;
1183;Coke-oven cokes;2000 4th quarter;;532.0;;105.0;;146.0;;659.0;;;;;;;;
1184;Coke-oven cokes;2001 January;;;;;;;659.0;;;;;;;;;
1185;Coke-oven cokes;2001 February;;;;;;;;;;;;;;;;
1186;Coke-oven cokes;2001 March;;;;;;;;;;;;;;;;
1187;Coke-oven cokes;2001 1st quarter;;525.0;;90.0;;194.0;659.0;;;;;;;;;
1188;Coke-oven cokes;2001 April;;;;;;;;;;;;;;;;
1189;Coke-oven cokes;2001 May;;;;;;;;;;;;;;;;
1190;Coke-oven cokes;2001 June;;;;;;;;;;;;;;;;
1191;Coke-oven cokes;2001 2nd quarter;;545.0;;283.0;;291.0;;;;;;;;;;
1192;Coke-oven cokes;2001 July;;;;;;;;;;;;;;;;
1193;Coke-oven cokes;2001 August;;;;;;;;;;;;;;;;
1194;Coke-oven cokes;2001 September;;;;;;;;;;;;;;;;
1195;Coke-oven cokes;2001 3rd quarter;;572.0;;90.0;;130.0;;;;;;;;;;
1196;Coke-oven cokes;2001 October;;;;;;;;;;;;;;;;
1197;Coke-oven cokes;2001 November;;;;;;;;;;;;;;;;
1198;Coke-oven cokes;2001 December;;;;;;;;629.0;;;;;;;;
1199;Coke-oven cokes;2001 4th quarter;;572.0;;150.0;;162.0;;629.0;;;;;;;;
1200;Coke-oven cokes;2002 January;;188.0;;15.0;;42.0;629.0;;;;;;;;184.0;
1201;Coke-oven cokes;2002 February;;167.0;;107.0;;102.0;;;;;;;;;166.0;
1202;Coke-oven cokes;2002 March;;186.0;;47.0;;87.0;;;;;;;;;189.0;
1203;Coke-oven cokes;2002 1st quarter;;541.0;;170.0;;231.0;629.0;;;;;;;;540.0;
1204;Coke-oven cokes;2002 April;;166.0;;11.0;;31.0;;;;;;;;;142.0;
1205;Coke-oven cokes;2002 May;;173.0;;71.0;;84.0;;;;;;;;;106.0;
1206;Coke-oven cokes;2002 June;;165.0;;19.0;;50.0;;;;;;;;;141.0;
1207;Coke-oven cokes;2002 2nd quarter;;504.0;;100.0;;165.0;;;;;;;;;389.0;
1208;Coke-oven cokes;2002 July;;184.0;;91.0;;49.0;;;;;;;;;180.0;
1209;Coke-oven cokes;2002 August;;183.0;;18.0;;66.0;;;;;;;;;172.0;
1210;Coke-oven cokes;2002 September;;174.0;;61.0;;50.0;;;;;;;;;181.0;
1211;Coke-oven cokes;2002 3rd quarter;;541.0;;170.0;;165.0;;;;;;;;;533.0;
1212;Coke-oven cokes;2002 October;;180.0;;33.0;;40.0;;;;;;;;;180.0;
1213;Coke-oven cokes;2002 November;;176.0;;53.0;;61.0;;;;;;;;;164.0;
1214;Coke-oven cokes;2002 December;;185.0;;49.0;;31.0;;547.0;;;;;;;172.0;
1215;Coke-oven cokes;2002 4th quarter;;541.0;;135.0;;132.0;;547.0;;;;;;;516.0;
1216;Coke-oven cokes;2003 January;;179.0;;64.0;;95.0;547.0;;;;;;;;152.0;
1217;Coke-oven cokes;2003 February;;162.0;;132.0;;108.0;;;;;;;;;162.0;
1218;Coke-oven cokes;2003 March;;179.0;;27.0;;30.0;;;;;;;;;198.0;
1219;Coke-oven cokes;2003 1st quarter;;520.0;;223.0;;233.0;547.0;;;;;;;;511.0;
1220;Coke-oven cokes;2003 April;;177.0;;44.0;;46.0;;;;;;;;;174.0;
1221;Coke-oven cokes;2003 May;;180.0;;27.0;;35.0;;;;;;;;;173.0;
1222;Coke-oven cokes;2003 June;;177.0;;56.0;;52.0;;;;;;;;;158.0;
1223;Coke-oven cokes;2003 2nd quarter;;534.0;;127.0;;133.0;;;;;;;;;504.0;
1224;Coke-oven cokes;2003 July;;185.0;;48.0;;49.0;;;;;;;;;184.0;
1225;Coke-oven cokes;2003 August;;185.0;;27.0;;18.0;;;;;;;;;175.0;
1226;Coke-oven cokes;2003 September;;180.0;;52.0;;33.0;;;;;;;;;185.0;
1227;Coke-oven cokes;2003 3rd quarter;;550.0;;127.0;;100.0;;;;;;;;;544.0;
1228;Coke-oven cokes;2003 October;;183.0;;58.0;;44.0;;;;;;;;;186.0;
1229;Coke-oven cokes;2003 November;;180.0;;26.0;;6.0;;;;;;;;;168.0;
1230;Coke-oven cokes;2003 December;;187.0;;43.0;;50.0;;540.0;;;;;;;176.0;
1231;Coke-oven cokes;2003 4th quarter;;550.0;;127.0;;100.0;;540.0;;;;;;;530.0;
1232;Coke-oven cokes;2004 January;;184.0;;27.0;;28.0;540.0;;;;;;;;185.0;
1233;Coke-oven cokes;2004 February;;169.0;;30.0;;27.0;;;;;;;;;171.0;
1234;Coke-oven cokes;2004 March;;186.0;;34.0;;38.0;;;;;;;;;151.0;
1235;Coke-oven cokes;2004 1st quarter;;539.0;;91.0;;94.0;540.0;;;;;;;;507.0;
1236;Coke-oven cokes;2004 April;;185.0;;40.0;;47.0;;;;;;;;;171.0;
1237;Coke-oven cokes;2004 May;;193.0;;11.0;;42.0;;;;;;;;;154.0;
1238;Coke-oven cokes;2004 June;;181.0;;10.0;;5.0;;;;;;;;;167.0;
1239;Coke-oven cokes;2004 2nd quarter;;559.0;;61.0;;94.0;;;;;;;;;492.0;
1240;Coke-oven cokes;2004 July;;190.0;;66.0;;51.0;;;;;;;;;176.0;
1241;Coke-oven cokes;2004 August;;190.0;;11.0;;24.0;;;;;;;;;173.0;
1242;Coke-oven cokes;2004 September;;179.0;;14.0;;19.0;;;;;;;;;162.0;
1243;Coke-oven cokes;2004 3rd quarter;;559.0;;91.0;;94.0;;;;;;;;;511.0;
1244;Coke-oven cokes;2004 October;;187.0;;20.0;;0.0;;;;;;;;;173.0;
