ID;Marges;Geslacht;Leeftijd;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2019_4;GevaarlijkWerkVanaf2019_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
238;Bovengrens 95%-interval;Totaal mannen en vrouwen;55 tot 65 jaar;2021;22.8;6.4;13.1;;12.1;2.9;4.8;1.6;5.3;2.8;0.9;0.7;1.2;0.4;2.6;18.6;8.9;7.3;7.4;;;;;;;;;13.0;34.0;3.5
239;Bovengrens 95%-interval;Totaal mannen en vrouwen;55 tot 65 jaar;2023;26.0;6.1;13.4;;14.4;4.1;5.9;1.4;5.8;3.2;1.1;1.0;1.3;0.4;1.8;;;;;5.8;48.3;12.2;35.0;6.6;1.1;0.6;2.6;14.3;32.0;3.3
240;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2015;16.9;4.7;12.4;3.6;;;;;;;;;;;;14.4;7.2;8.5;7.4;;;;;;;;;8.3;25.9;2.7
241;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2017;15.4;3.6;12.3;2.8;;;;;;;;;;;;16.3;7.5;7.9;5.6;;;;;;;;;8.3;26.4;2.6
242;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2019;15.4;4.8;11.1;;9.6;2.9;4.1;2.0;3.3;3.1;1.6;;1.6;0.8;3.4;17.2;10.1;8.3;6.0;;;;;;;;;9.9;26.2;2.7
243;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2021;18.3;4.6;12.6;;8.7;2.1;4.0;1.5;3.7;2.3;1.6;0.8;1.0;;1.7;16.3;6.9;7.3;6.1;;;;;;;;;9.7;26.3;2.9
244;Bovengrens 95%-interval;Totaal mannen en vrouwen;65 jaar of ouder;2023;16.3;5.4;12.1;;9.8;1.9;3.6;1.3;3.4;4.0;0.9;1.1;1.4;0.7;2.1;;;;;4.8;45.0;10.0;33.3;7.5;1.6;0.5;2.5;9.8;22.6;2.8
245;Bovengrens 95%-interval;Mannen;Totaal;2015;28.2;9.0;20.0;3.9;;;;;;;;;;;;17.0;10.5;11.4;4.9;;;;;;;;;14.5;33.8;3.3
246;Bovengrens 95%-interval;Mannen;Totaal;2017;30.0;8.9;19.1;4.5;;;;;;;;;;;;18.8;10.7;11.5;3.9;;;;;;;;;15.9;37.2;3.4
247;Bovengrens 95%-interval;Mannen;Totaal;2019;30.6;9.9;19.7;;18.4;4.2;7.5;2.5;6.9;5.1;1.9;1.2;2.5;0.6;3.6;17.8;11.5;12.2;4.6;;;;;;;;;15.2;34.2;3.4
248;Bovengrens 95%-interval;Mannen;Totaal;2021;29.2;9.6;18.6;;18.4;4.7;7.7;2.4;8.4;4.8;1.9;1.1;2.3;0.6;3.0;18.0;10.8;10.4;6.4;;;;;;;;;16.2;34.7;3.7
249;Bovengrens 95%-interval;Mannen;Totaal;2023;29.7;10.1;18.3;;18.0;5.2;7.3;2.5;7.4;4.0;1.8;1.3;2.0;0.5;2.6;;;;;6.9;40.1;6.6;30.5;5.6;1.2;0.5;3.4;15.5;31.5;3.7
250;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2021;46.6;23.3;32.0;;29.1;7.9;18.5;10.8;14.9;14.2;8.6;8.0;10.1;6.7;9.0;22.3;19.7;18.1;18.7;;;;;;;;;26.1;44.0;4.1
254;Bovengrens 95%-interval;Mannen;15 tot 25 jaar;2023;41.6;22.3;35.6;;34.5;14.4;19.3;9.8;15.6;12.5;6.2;7.5;9.9;;10.7;;;;;9.1;31.3;9.4;22.5;9.4;;;7.1;27.3;42.9;3.9
255;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2015;36.8;15.8;27.8;8.2;;;;;;;;;;;;16.0;16.5;16.3;6.1;;;;;;;;;24.8;43.8;3.8
256;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2017;35.8;15.1;24.4;6.3;;;;;;;;;;;;19.9;14.4;15.8;6.7;;;;;;;;;19.5;45.0;4.4
257;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2019;36.6;15.8;28.4;;27.0;6.8;11.8;5.2;13.8;9.0;3.9;2.9;6.1;2.4;7.8;21.6;17.8;19.6;6.0;;;;;;;;;20.7;43.3;4.1
258;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2021;37.0;15.9;26.2;;25.3;7.7;12.0;4.7;12.0;7.7;3.4;2.6;4.4;2.4;5.4;22.4;16.5;16.8;8.3;;;;;;;;;25.1;41.6;4.3
259;Bovengrens 95%-interval;Mannen;25 tot 35 jaar;2023;35.0;12.6;22.4;;23.8;6.9;11.1;4.7;10.4;4.8;3.2;3.0;4.3;1.7;5.0;;;;;11.3;41.9;8.9;33.3;7.3;2.9;;3.6;16.7;32.5;4.4
260;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2015;32.9;12.6;25.2;5.4;;;;;;;;;;;;21.9;15.7;13.3;4.6;;;;;;;;;15.1;36.9;3.9
261;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2017;37.3;12.4;22.4;7.7;;;;;;;;;;;;22.4;14.1;13.8;3.9;;;;;;;;;20.1;44.4;3.9
262;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2019;34.3;14.0;24.4;;23.3;6.3;9.6;3.0;8.7;8.2;1.8;3.0;3.5;1.3;6.1;19.7;14.1;14.4;7.3;;;;;;;;;17.5;35.7;3.9
263;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2021;33.2;11.4;22.5;;24.5;7.8;11.0;3.3;13.2;7.3;4.1;1.8;3.8;1.4;3.3;20.2;12.7;11.2;7.1;;;;;;;;;19.2;36.6;4.2
264;Bovengrens 95%-interval;Mannen;35 tot 45 jaar;2023;32.6;13.8;20.4;;21.6;7.4;8.9;4.2;10.7;5.7;4.1;2.9;3.2;1.1;2.8;;;;;9.2;42.8;8.4;34.3;5.4;1.7;1.1;4.5;21.2;35.4;4.2
265;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2015;30.2;9.3;21.6;3.7;;;;;;;;;;;;20.0;10.3;14.8;6.8;;;;;;;;;16.2;34.2;3.3
266;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2017;33.0;10.0;22.7;5.5;;;;;;;;;;;;22.8;12.8;14.3;4.1;;;;;;;;;17.6;38.1;3.4
267;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2019;34.5;10.8;20.8;;19.2;4.8;8.9;3.3;7.7;4.6;3.7;1.5;3.2;1.1;3.2;19.4;12.8;13.4;5.5;;;;;;;;;18.3;36.9;3.6
268;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2021;30.8;10.6;18.2;;21.0;5.2;8.6;3.4;9.9;6.0;2.5;1.5;3.7;0.7;4.5;21.0;12.7;12.4;6.9;;;;;;;;;16.1;36.5;3.8
269;Bovengrens 95%-interval;Mannen;45 tot 55 jaar;2023;32.7;13.1;20.9;;18.9;6.6;8.1;3.5;8.8;4.3;2.4;1.1;2.8;1.1;4.4;;;;;7.9;43.5;6.8;33.2;6.6;2.0;1.3;6.4;15.7;35.6;3.9
270;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2015;27.0;7.3;17.0;4.8;;;;;;;;;;;;19.1;9.1;10.0;5.7;;;;;;;;;13.8;35.3;3.3
271;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2017;29.6;9.0;17.9;4.4;;;;;;;;;;;;20.1;10.7;11.3;5.6;;;;;;;;;18.2;38.5;3.1
272;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2019;33.7;9.0;20.0;;18.6;4.8;7.4;2.7;6.8;6.1;2.0;1.6;2.5;0.9;3.4;20.3;10.7;12.6;4.8;;;;;;;;;15.8;36.3;3.2
273;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2021;29.5;9.2;17.8;;15.8;4.6;6.6;2.2;7.1;3.8;1.5;0.9;1.6;0.7;3.1;17.2;9.7;9.1;7.6;;;;;;;;;16.3;37.1;3.6
274;Bovengrens 95%-interval;Mannen;55 tot 65 jaar;2023;34.4;8.8;19.4;;20.0;6.8;8.6;2.1;8.2;5.0;1.7;1.3;1.2;0.6;2.4;;;;;7.7;42.5;6.9;32.2;7.2;1.5;0.9;3.8;18.2;35.9;3.3
275;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2015;20.3;6.2;16.1;4.6;;;;;;;;;;;;12.1;7.9;9.2;8.6;;;;;;;;;10.2;27.7;2.7
276;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2017;16.8;3.6;14.4;3.7;;;;;;;;;;;;13.5;7.4;9.0;5.3;;;;;;;;;9.0;24.6;2.7
277;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2019;17.8;5.8;13.1;;11.8;3.3;5.2;2.4;3.9;3.9;2.1;;2.1;1.1;4.3;18.5;11.5;8.7;5.9;;;;;;;;;11.7;27.3;2.8
278;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2021;21.4;6.3;16.0;;10.8;2.9;5.2;2.0;4.5;3.0;2.2;1.1;0.9;;1.8;16.4;8.6;8.7;7.4;;;;;;;;;11.2;28.4;3.0
279;Bovengrens 95%-interval;Mannen;65 jaar of ouder;2023;18.9;6.8;14.7;;11.1;2.6;4.4;1.6;3.2;4.9;1.2;1.2;1.5;1.0;2.4;;;;;5.9;43.2;9.2;32.1;7.9;2.1;0.7;3.2;10.9;23.3;2.9
280;Bovengrens 95%-interval;Vrouwen;Totaal;2015;13.0;3.3;5.9;1.2;;;;;;;;;;;;23.0;9.8;5.9;6.0;;;;;;;;;8.7;31.8;3.4
281;Bovengrens 95%-interval;Vrouwen;Totaal;2017;14.4;3.6;5.9;1.4;;;;;;;;;;;;21.9;10.2;7.0;4.7;;;;;;;;;8.8;31.7;3.6
282;Bovengrens 95%-interval;Vrouwen;Totaal;2019;11.9;2.8;5.5;;6.9;0.6;2.1;0.5;3.6;1.3;0.6;0.6;1.3;0.1;1.6;21.9;9.8;7.3;6.6;;;;;;;;;10.6;29.4;3.5
283;Bovengrens 95%-interval;Vrouwen;Totaal;2021;12.8;2.6;5.7;;7.6;0.8;2.4;0.7;3.8;0.9;0.7;0.7;1.6;;2.1;20.4;9.5;5.8;9.6;;;;;;;;;10.0;30.5;3.9
284;Bovengrens 95%-interval;Vrouwen;Totaal;2023;14.1;3.0;5.5;;8.3;0.8;2.1;0.8;3.9;1.3;0.6;1.1;1.4;;2.0;;;;;5.3;56.1;21.1;38.4;5.2;1.4;0.6;1.3;11.3;27.1;3.8
285;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;Bovengrens 95%-interval;Vrouwen;15 tot 25 jaar;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2015;18.9;7.2;8.6;4.9;;;;;;;;;;;;27.8;12.6;11.0;6.8;;;;;;;;;12.0;39.0;4.4
291;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2017;21.0;11.3;7.6;3.5;;;;;;;;;;;;27.0;19.2;9.1;6.5;;;;;;;;;13.8;39.6;4.0
292;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2019;14.7;8.3;10.3;;12.2;2.3;6.2;;7.2;2.3;3.0;4.0;4.4;;3.1;31.1;16.8;13.1;11.6;;;;;;;;;18.9;38.5;4.3
293;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2021;17.4;6.1;6.6;;12.0;3.4;3.8;2.5;8.5;2.7;1.6;2.0;3.8;;3.1;25.0;16.0;10.1;18.0;;;;;;;;;16.8;37.3;4.6
294;Bovengrens 95%-interval;Vrouwen;25 tot 35 jaar;2023;19.4;5.4;11.9;;12.9;1.4;4.7;3.3;6.7;3.2;;3.6;3.1;;5.3;;;;;11.3;60.1;32.3;36.8;5.3;4.4;;;23.0;34.1;4.6
295;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2015;16.6;4.7;9.0;2.3;;;;;;;;;;;;25.8;12.9;7.1;6.9;;;;;;;;;13.2;36.6;3.9
296;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2017;16.2;3.6;6.5;2.7;;;;;;;;;;;;22.2;12.8;10.9;7.7;;;;;;;;;12.4;33.3;4.3
297;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2019;15.4;4.0;8.0;;8.7;2.1;3.4;;4.0;1.8;;;2.0;;4.6;22.3;11.6;9.8;9.0;;;;;;;;;12.0;31.0;4.1
298;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2021;12.3;2.9;7.1;;9.4;1.6;3.6;;4.5;1.3;2.2;1.7;2.7;;3.1;21.8;10.9;7.3;13.9;;;;;;;;;11.3;30.4;4.3
299;Bovengrens 95%-interval;Vrouwen;35 tot 45 jaar;2023;17.7;4.4;6.5;;12.3;2.4;3.3;2.2;6.0;2.2;1.8;2.5;3.0;;3.5;;;;;8.2;55.3;25.2;38.5;4.0;3.6;2.0;3.2;14.1;32.8;4.2
300;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2015;13.5;4.1;6.9;1.8;;;;;;;;;;;;23.0;11.0;5.9;7.3;;;;;;;;;10.2;35.0;3.5
301;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2017;14.6;2.7;7.0;1.8;;;;;;;;;;;;22.6;9.9;7.3;4.2;;;;;;;;;7.7;31.9;3.7
302;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2019;15.0;3.2;5.5;;8.9;;2.5;1.5;5.8;2.6;1.5;0.9;2.4;;1.9;24.0;10.9;7.5;6.9;;;;;;;;;10.4;32.4;3.7
303;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2021;15.8;3.5;7.5;;9.1;1.4;3.2;1.5;4.6;1.1;0.9;1.2;2.5;;3.4;21.9;11.1;6.4;9.1;;;;;;;;;11.7;35.2;4.1
304;Bovengrens 95%-interval;Vrouwen;45 tot 55 jaar;2023;14.2;3.6;5.1;;7.9;1.5;2.4;1.7;4.6;1.6;1.4;1.5;1.7;;2.3;;;;;5.9;61.5;20.5;44.7;7.6;1.7;1.1;2.2;10.0;25.8;4.0
305;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2015;15.7;4.7;8.1;1.2;;;;;;;;;;;;27.4;12.6;8.2;10.1;;;;;;;;;8.9;30.6;3.0
306;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2017;17.6;4.0;8.7;2.8;;;;;;;;;;;;25.6;10.0;8.0;5.9;;;;;;;;;10.6;34.5;3.4
307;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2019;11.1;3.3;6.3;;6.8;;2.6;1.4;3.8;2.6;;0.9;2.0;;1.6;25.5;10.5;7.9;6.5;;;;;;;;;12.7;29.7;3.1
308;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2021;13.9;3.1;6.8;;7.4;;3.1;1.4;3.6;2.0;;1.1;1.2;;2.5;22.9;9.1;5.7;8.4;;;;;;;;;9.1;31.3;3.6
309;Bovengrens 95%-interval;Vrouwen;55 tot 65 jaar;2023;14.9;3.1;5.6;;7.4;;2.8;0.8;3.3;1.2;1.1;1.1;2.2;;1.8;;;;;4.1;59.5;21.8;41.6;7.0;1.1;0.7;1.6;9.9;28.2;3.5
310;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2017;16.5;7.8;10.9;;;;;;;;;;;;;29.0;11.9;8.8;10.0;;;;;;;;;10.5;37.2;2.4
312;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2019;13.3;5.9;9.9;;7.0;5.1;4.4;4.4;4.8;4.4;;;;1.8;5.0;18.5;10.4;11.1;9.9;;;;;;;;;8.6;28.4;2.6
313;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2021;13.3;;6.5;;5.8;;3.7;;3.6;3.0;;;3.8;;3.3;19.7;4.7;6.1;4.7;;;;;;;;;8.7;24.7;2.7
314;Bovengrens 95%-interval;Vrouwen;65 jaar of ouder;2023;12.5;4.3;8.0;;9.6;;3.6;2.3;6.7;3.8;;3.4;2.9;;4.2;;;;;3.9;54.7;15.4;41.3;9.6;;;3.9;10.1;24.9;2.8
