ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
949;De Wolden;Pensioen;2.7;22.5
950;Delft;Totaal particulier huishouden;39.9;27.5
951;Delft;Loon;23.4;30.9
952;Delft;Winst;2.4;31.5
953;Delft;Werkloosheid,bijstand,arbeidsongeschikt;4.3;15.7
954;Delft;Pensioen;9.4;23.6
955;Delfzijl;Totaal particulier huishouden;12.0;26.1
956;Delfzijl;Loon;5.9;30.5
957;Delfzijl;Winst;0.9;31.0
958;Delfzijl;Werkloosheid,bijstand,arbeidsongeschikt;1.5;16.2
959;Delfzijl;Pensioen;3.6;21.8
960;Den Helder;Totaal particulier huishouden;26.1;25.9
961;Den Helder;Loon;14.0;29.6
962;Den Helder;Winst;1.4;27.6
963;Den Helder;Werkloosheid,bijstand,arbeidsongeschikt;3.1;16.5
964;Den Helder;Pensioen;7.3;22.9
965;Deurne;Totaal particulier huishouden;12.0;30.9
966;Deurne;Loon;6.7;35.0
967;Deurne;Winst;1.3;35.7
968;Deurne;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.4
969;Deurne;Pensioen;3.0;22.8
970;Deventer;Totaal particulier huishouden;39.5;27.3
971;Deventer;Loon;22.8;30.6
972;Deventer;Winst;2.7;31.7
973;Deventer;Werkloosheid,bijstand,arbeidsongeschikt;3.8;16.8
974;Deventer;Pensioen;9.5;23.0
975;Diemen;Totaal particulier huishouden;9.9;31.1
976;Diemen;Loon;5.7;36.2
977;Diemen;Winst;1.0;29.6
978;Diemen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;16.6
979;Diemen;Pensioen;2.3;24.2
980;Dinkelland;Totaal particulier huishouden;9.2;31.4
981;Dinkelland;Loon;4.9;36.1
982;Dinkelland;Winst;1.4;33.0
983;Dinkelland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.3
984;Dinkelland;Pensioen;2.5;21.8
985;Dirksland;Totaal particulier huishouden;3.1;30.1
986;Dirksland;Loon;1.7;35.1
987;Dirksland;Winst;0.4;30.9
988;Dirksland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.0
989;Dirksland;Pensioen;0.8;21.8
990;Doesburg;Totaal particulier huishouden;4.7;27.6
991;Doesburg;Loon;2.5;32.6
992;Doesburg;Winst;0.4;27.0
993;Doesburg;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.7
994;Doesburg;Pensioen;1.1;21.5
995;Doetinchem;Totaal particulier huishouden;23.1;28.3
996;Doetinchem;Loon;12.9;32.0
997;Doetinchem;Winst;2.0;31.6
998;Doetinchem;Werkloosheid,bijstand,arbeidsongeschikt;2.2;17.3
999;Doetinchem;Pensioen;5.9;23.1
1000;Dongen;Totaal particulier huishouden;10.1;29.8
1001;Dongen;Loon;6.0;33.8
1002;Dongen;Winst;0.9;32.1
1003;Dongen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.5
1004;Dongen;Pensioen;2.5;22.0
1005;Dongeradeel;Totaal particulier huishouden;10.1;25.2
1006;Dongeradeel;Loon;5.0;29.1
1007;Dongeradeel;Winst;1.2;26.9
1008;Dongeradeel;Werkloosheid,bijstand,arbeidsongeschikt;0.9;16.8
1009;Dongeradeel;Pensioen;2.8;20.5
1010;Doorn;Totaal particulier huishouden;4.2;35.4
1011;Doorn;Loon;2.0;41.3
1012;Doorn;Winst;0.4;35.5
1013;Doorn;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.6
1014;Doorn;Pensioen;1.6;30.9
1015;Dordrecht;Totaal particulier huishouden;51.3;27.1
1016;Dordrecht;Loon;28.4;31.4
1017;Dordrecht;Winst;3.5;30.7
1018;Dordrecht;Werkloosheid,bijstand,arbeidsongeschikt;6.4;15.2
1019;Dordrecht;Pensioen;12.4;22.3
1020;Drechterland;Totaal particulier huishouden;4.0;31.9
1021;Drechterland;Loon;2.3;35.5
1022;Drechterland;Winst;0.5;36.4
1023;Drechterland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.9
1024;Drechterland;Pensioen;1.0;23.2
1025;Driebergen-Rijsenburg;Totaal particulier huishouden;7.5;34.6
1026;Driebergen-Rijsenburg;Loon;3.7;40.0
1027;Driebergen-Rijsenburg;Winst;0.8;35.3
1028;Driebergen-Rijsenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.7
1029;Driebergen-Rijsenburg;Pensioen;2.4;28.6
1030;Drimmelen;Totaal particulier huishouden;10.3;31.1
1031;Drimmelen;Loon;5.9;36.3
1032;Drimmelen;Winst;1.1;32.3
1033;Drimmelen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.9
1034;Drimmelen;Pensioen;2.7;22.3
1035;Dronten;Totaal particulier huishouden;13.9;29.0
1036;Dronten;Loon;7.8;32.5
1037;Dronten;Winst;1.6;29.4
1038;Dronten;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.2
1039;Dronten;Pensioen;3.3;24.3
1040;Druten;Totaal particulier huishouden;6.7;30.5
1041;Druten;Loon;4.1;34.6
1042;Druten;Winst;0.6;35.2
1043;Druten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.1
1044;Druten;Pensioen;1.4;22.1
1045;Duiven;Totaal particulier huishouden;9.6;30.6
1046;Duiven;Loon;6.0;35.1
1047;Duiven;Winst;0.8;29.0
1048;Duiven;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.1
1049;Duiven;Pensioen;2.2;22.7
1050;Echt-Susteren;Totaal particulier huishouden;13.2;28.8
1051;Echt-Susteren;Loon;6.8;34.1
1052;Echt-Susteren;Winst;1.2;31.5
1053;Echt-Susteren;Werkloosheid,bijstand,arbeidsongeschikt;1.5;20.0
1054;Echt-Susteren;Pensioen;3.6;22.0
1055;Edam-Volendam;Totaal particulier huishouden;10.9;33.2
1056;Edam-Volendam;Loon;6.0;37.2
1057;Edam-Volendam;Winst;1.7;38.0
1058;Edam-Volendam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.8
1059;Edam-Volendam;Pensioen;2.4;22.7
1060;Ede;Totaal particulier huishouden;40.1;30.7
1061;Ede;Loon;22.5;34.0
1062;Ede;Winst;3.8;35.9
1063;Ede;Werkloosheid,bijstand,arbeidsongeschikt;2.9;17.8
1064;Ede;Pensioen;10.3;25.2
1065;Eemnes;Totaal particulier huishouden;3.4;34.2
1066;Eemnes;Loon;2.0;38.6
1067;Eemnes;Winst;0.4;34.7
1068;Eemnes;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.7
1069;Eemnes;Pensioen;0.7;26.4
1070;Eemsmond;Totaal particulier huishouden;6.8;24.8
1071;Eemsmond;Loon;3.4;29.3
1072;Eemsmond;Winst;0.7;23.7
1073;Eemsmond;Werkloosheid,bijstand,arbeidsongeschikt;0.7;16.9
1074;Eemsmond;Pensioen;1.7;20.1
1075;Eersel;Totaal particulier huishouden;6.8;33.5
1076;Eersel;Loon;3.7;37.4
1077;Eersel;Winst;0.8;36.6
1078;Eersel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.9
1079;Eersel;Pensioen;1.9;27.6
1080;Eijsden;Totaal particulier huishouden;4.4;32.0
1081;Eijsden;Loon;2.5;37.1
1082;Eijsden;Winst;0.5;36.3
1083;Eijsden;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.8
1084;Eijsden;Pensioen;1.2;23.0
1085;Eindhoven;Totaal particulier huishouden;93.0;27.1
1086;Eindhoven;Loon;50.9;31.1
1087;Eindhoven;Winst;6.2;28.4
1088;Eindhoven;Werkloosheid,bijstand,arbeidsongeschikt;11.0;16.3
1089;Eindhoven;Pensioen;23.7;23.7
1090;Elburg;Totaal particulier huishouden;7.9;31.2
1091;Elburg;Loon;4.6;33.8
1092;Elburg;Winst;0.8;30.6
1093;Elburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;26.8
1094;Elburg;Pensioen;2.0;24.8
1095;Emmen;Totaal particulier huishouden;45.0;26.3
1096;Emmen;Loon;23.0;30.8
1097;Emmen;Winst;3.4;27.3
1098;Emmen;Werkloosheid,bijstand,arbeidsongeschikt;5.2;17.3
1099;Emmen;Pensioen;12.7;21.5
1100;Enkhuizen;Totaal particulier huishouden;7.4;27.5
1101;Enkhuizen;Loon;4.1;30.8
1102;Enkhuizen;Winst;0.9;31.7
1103;Enkhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.1
1104;Enkhuizen;Pensioen;1.7;21.5
1105;Enschede;Totaal particulier huishouden;63.0;25.2
1106;Enschede;Loon;33.2;29.5
1107;Enschede;Winst;3.8;27.3
1108;Enschede;Werkloosheid,bijstand,arbeidsongeschikt;9.3;16.5
1109;Enschede;Pensioen;15.8;21.2
1110;Epe;Totaal particulier huishouden;13.1;30.0
1111;Epe;Loon;6.8;34.5
1112;Epe;Winst;1.2;31.4
1113;Epe;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.8
1114;Epe;Pensioen;4.1;25.2
1115;Ermelo;Totaal particulier huishouden;10.2;31.1
1116;Ermelo;Loon;5.2;35.6
1117;Ermelo;Winst;1.0;38.7
1118;Ermelo;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.7
1119;Ermelo;Pensioen;3.1;25.8
1120;Etten-Leur;Totaal particulier huishouden;15.8;30.3
1121;Etten-Leur;Loon;9.5;34.5
1122;Etten-Leur;Winst;1.2;32.7
1123;Etten-Leur;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.0
1124;Etten-Leur;Pensioen;3.6;23.1
1125;Ferwerderadiel;Totaal particulier huishouden;3.5;26.6
1126;Ferwerderadiel;Loon;1.9;29.1
1127;Ferwerderadiel;Winst;0.5;27.2
1128;Ferwerderadiel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.8
1129;Ferwerderadiel;Pensioen;0.9;23.6
1130;Franekeradeel;Totaal particulier huishouden;8.5;25.5
1131;Franekeradeel;Loon;4.7;29.1
1132;Franekeradeel;Winst;0.8;26.7
1133;Franekeradeel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;16.4
1134;Franekeradeel;Pensioen;2.2;20.6
1135;GaasterlÔn-Sleat;Totaal particulier huishouden;4.0;27.2
1136;GaasterlÔn-Sleat;Loon;1.8;31.1
1137;GaasterlÔn-Sleat;Winst;0.6;30.1
1138;GaasterlÔn-Sleat;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.5
1139;GaasterlÔn-Sleat;Pensioen;1.4;22.2
1140;Geertruidenberg;Totaal particulier huishouden;8.4;30.3
1141;Geertruidenberg;Loon;5.0;34.0
1142;Geertruidenberg;Winst;0.7;34.2
1143;Geertruidenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.8
1144;Geertruidenberg;Pensioen;2.1;22.3
1145;Geldermalsen;Totaal particulier huishouden;9.9;32.3
1146;Geldermalsen;Loon;5.6;37.1
1147;Geldermalsen;Winst;1.3;33.8
1148;Geldermalsen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.0
1149;Geldermalsen;Pensioen;2.3;22.9
1150;Geldrop-Mierlo;Totaal particulier huishouden;15.6;30.6
1151;Geldrop-Mierlo;Loon;8.6;34.5
1152;Geldrop-Mierlo;Winst;1.2;31.3
1153;Geldrop-Mierlo;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.9
1154;Geldrop-Mierlo;Pensioen;4.4;26.1
1155;Gemert-Bakel;Totaal particulier huishouden;10.4;29.9
1156;Gemert-Bakel;Loon;5.9;34.4
1157;Gemert-Bakel;Winst;1.2;31.8
1158;Gemert-Bakel;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.2
1159;Gemert-Bakel;Pensioen;2.3;22.1
1160;Gennep;Totaal particulier huishouden;6.4;30.2
1161;Gennep;Loon;3.7;34.2
1162;Gennep;Winst;0.6;29.0
1163;Gennep;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.6
1164;Gennep;Pensioen;1.6;24.6
1165;Giessenlanden;Totaal particulier huishouden;5.4;33.7
1166;Giessenlanden;Loon;3.0;39.0
1167;Giessenlanden;Winst;0.8;34.9
1168;Giessenlanden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.4
1169;Giessenlanden;Pensioen;1.4;22.8
1170;Gilze en Rijen;Totaal particulier huishouden;9.8;29.9
1171;Gilze en Rijen;Loon;5.6;34.5
1172;Gilze en Rijen;Winst;0.9;31.8
1173;Gilze en Rijen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.7
1174;Gilze en Rijen;Pensioen;2.5;22.1
1175;Goedereede;Totaal particulier huishouden;4.4;31.5
1176;Goedereede;Loon;2.4;36.0
1177;Goedereede;Winst;0.6;32.2
1178;Goedereede;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.8
1179;Goedereede;Pensioen;1.2;23.4
1180;Goes;Totaal particulier huishouden;15.6;28.9
1181;Goes;Loon;8.4;32.5
1182;Goes;Winst;1.3;32.8
1183;Goes;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.2
1184;Goes;Pensioen;4.6;23.3
1185;Goirle;Totaal particulier huishouden;8.7;33.4
1186;Goirle;Loon;5.2;37.4
1187;Goirle;Winst;0.8;39.7
1188;Goirle;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.6
1189;Goirle;Pensioen;2.2;24.9
1190;Gorinchem;Totaal particulier huishouden;14.6;28.2
1191;Gorinchem;Loon;8.6;31.9
1192;Gorinchem;Winst;1.0;32.3
1193;Gorinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.1;17.4
1194;Gorinchem;Pensioen;3.6;21.6
1195;Gouda;Totaal particulier huishouden;29.7;29.5
1196;Gouda;Loon;17.7;33.8
1197;Gouda;Winst;2.0;32.7
1198;Gouda;Werkloosheid,bijstand,arbeidsongeschikt;2.6;16.5
1199;Gouda;Pensioen;7.0;23.0
1200;Graafstroom;Totaal particulier huishouden;3.2;34.5
1201;Graafstroom;Loon;1.8;39.9
1202;Graafstroom;Winst;0.5;35.9
1203;Graafstroom;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.2
1204;Graafstroom;Pensioen;0.7;23.8
1205;Graft-De Rijp;Totaal particulier huishouden;2.5;33.3
1206;Graft-De Rijp;Loon;1.3;37.5
1207;Graft-De Rijp;Winst;0.4;34.6
1208;Graft-De Rijp;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.3
1209;Graft-De Rijp;Pensioen;0.6;24.9
1210;Grave;Totaal particulier huishouden;4.8;29.2
1211;Grave;Loon;2.8;32.8
1212;Grave;Winst;0.5;31.0
1213;Grave;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.6
1214;Grave;Pensioen;1.0;22.4
1215;Groenlo;Totaal particulier huishouden;11.2;29.9
1216;Groenlo;Loon;6.4;34.4
1217;Groenlo;Winst;1.3;29.5
1218;Groenlo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.5
1219;Groenlo;Pensioen;2.8;21.8
1220;Groesbeek;Totaal particulier huishouden;7.2;29.8
1221;Groesbeek;Loon;3.8;35.1
1222;Groesbeek;Winst;0.6;30.6
1223;Groesbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.8
1224;Groesbeek;Pensioen;2.1;22.6
1225;Groningen (gemeente);Totaal particulier huishouden;77.8;24.5
1226;Groningen (gemeente);Loon;43.7;28.1
1227;Groningen (gemeente);Winst;5.3;26.8
1228;Groningen (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;11.3;14.2
1229;Groningen (gemeente);Pensioen;15.9;21.6
1230;Grootegast;Totaal particulier huishouden;4.4;27.4
1231;Grootegast;Loon;2.4;30.2
1232;Grootegast;Winst;0.6;31.3
1233;Grootegast;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.1
1234;Grootegast;Pensioen;1.0;21.2
1235;Gulpen-Wittem;Totaal particulier huishouden;6.0;30.6
1236;Gulpen-Wittem;Loon;3.2;36.0
1237;Gulpen-Wittem;Winst;0.6;31.3
1238;Gulpen-Wittem;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
1239;Gulpen-Wittem;Pensioen;1.7;23.0
1240;Haaksbergen;Totaal particulier huishouden;9.3;30.3
1241;Haaksbergen;Loon;5.1;34.2
1242;Haaksbergen;Winst;1.0;32.5
1243;Haaksbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.4
1244;Haaksbergen;Pensioen;2.5;23.7
1245;Haaren;Totaal particulier huishouden;4.9;34.1
1246;Haaren;Loon;2.7;39.1
1247;Haaren;Winst;0.7;37.3
1248;Haaren;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
1249;Haaren;Pensioen;1.2;24.7
1250;Haarlem;Totaal particulier huishouden;66.9;28.1
1251;Haarlem;Loon;37.3;32.3
1252;Haarlem;Winst;5.6;30.0
1253;Haarlem;Werkloosheid,bijstand,arbeidsongeschikt;6.7;16.1
1254;Haarlem;Pensioen;16.7;23.1
1255;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;34.0
1256;Haarlemmerliede en Spaarnwoude;Loon;1.2;39.0
1257;Haarlemmerliede en Spaarnwoude;Winst;0.3;32.7
1258;Haarlemmerliede en Spaarnwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.4
1259;Haarlemmerliede en Spaarnwoude;Pensioen;0.6;27.1
1260;Haarlemmermeer;Totaal particulier huishouden;51.8;33.4
1261;Haarlemmermeer;Loon;33.2;36.8
1262;Haarlemmermeer;Winst;5.0;34.1
1263;Haarlemmermeer;Werkloosheid,bijstand,arbeidsongeschikt;2.8;19.1
1264;Haarlemmermeer;Pensioen;10.2;25.9
1265;Haelen;Totaal particulier huishouden;3.9;31.7
1266;Haelen;Loon;2.2;35.3
1267;Haelen;Winst;0.3;32.9
1268;Haelen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.5
1269;Haelen;Pensioen;1.1;25.5
1270;Halderberge;Totaal particulier huishouden;11.7;30.7
1271;Halderberge;Loon;6.4;35.7
1272;Halderberge;Winst;1.2;33.1
1273;Halderberge;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.8
1274;Halderberge;Pensioen;3.1;22.9
1275;Hardenberg;Totaal particulier huishouden;21.1;29.1
1276;Hardenberg;Loon;11.8;33.2
1277;Hardenberg;Winst;2.5;31.0
1278;Hardenberg;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.5
1279;Hardenberg;Pensioen;5.3;21.8
1280;Harderwijk;Totaal particulier huishouden;16.0;29.5
1281;Harderwijk;Loon;9.3;33.2
1282;Harderwijk;Winst;1.2;32.2
1283;Harderwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.4;17.8
1284;Harderwijk;Pensioen;3.9;23.9
1285;Hardinxveld-Giessendam;Totaal particulier huishouden;6.5;31.4
1286;Hardinxveld-Giessendam;Loon;3.8;36.3
1287;Hardinxveld-Giessendam;Winst;0.6;33.7
1288;Hardinxveld-Giessendam;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.4
1289;Hardinxveld-Giessendam;Pensioen;1.7;21.4
1290;Haren;Totaal particulier huishouden;8.0;34.7
1291;Haren;Loon;3.8;38.4
1292;Haren;Winst;0.8;38.6
1293;Haren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.5
1294;Haren;Pensioen;2.8;30.2
1295;Harenkarspel;Totaal particulier huishouden;6.1;30.2
1296;Harenkarspel;Loon;3.3;35.9
1297;Harenkarspel;Winst;0.9;26.2
1298;Harenkarspel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.6
1299;Harenkarspel;Pensioen;1.4;22.5
1300;Harlingen;Totaal particulier huishouden;6.8;24.8
1301;Harlingen;Loon;3.5;29.2
1302;Harlingen;Winst;0.7;24.0
1303;Harlingen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;15.3
1304;Harlingen;Pensioen;1.7;21.0
1305;Hattem;Totaal particulier huishouden;4.6;31.1
1306;Hattem;Loon;2.5;34.3
1307;Hattem;Winst;0.4;33.7
1308;Hattem;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.1
1309;Hattem;Pensioen;1.4;25.7
1310;Heel;Totaal particulier huishouden;3.1;31.5
1311;Heel;Loon;1.7;35.7
1312;Heel;Winst;0.3;36.0
1313;Heel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.5
1314;Heel;Pensioen;0.8;24.7
1315;Heemskerk;Totaal particulier huishouden;15.1;29.8
1316;Heemskerk;Loon;8.0;34.0
1317;Heemskerk;Winst;1.0;33.4
1318;Heemskerk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;16.8
1319;Heemskerk;Pensioen;4.6;25.4
1320;Heemstede;Totaal particulier huishouden;10.7;38.4
1321;Heemstede;Loon;5.1;45.3
1322;Heemstede;Winst;1.1;40.1
1323;Heemstede;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.5
1324;Heemstede;Pensioen;3.6;30.3
1325;Heerde;Totaal particulier huishouden;7.1;30.2
1326;Heerde;Loon;4.0;34.2
1327;Heerde;Winst;0.6;33.6
1328;Heerde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.6
1329;Heerde;Pensioen;2.1;23.3
1330;Heerenveen;Totaal particulier huishouden;18.2;27.3
1331;Heerenveen;Loon;9.5;31.0
1332;Heerenveen;Winst;1.4;29.6
1333;Heerenveen;Werkloosheid,bijstand,arbeidsongeschikt;1.6;16.9
1334;Heerenveen;Pensioen;5.3;23.5
1335;Heerhugowaard;Totaal particulier huishouden;18.7;30.6
1336;Heerhugowaard;Loon;11.7;34.1
1337;Heerhugowaard;Winst;1.6;30.7
1338;Heerhugowaard;Werkloosheid,bijstand,arbeidsongeschikt;1.5;18.1
1339;Heerhugowaard;Pensioen;3.7;24.5
1340;Heerlen;Totaal particulier huishouden;42.8;24.7
1341;Heerlen;Loon;20.9;29.1
1342;Heerlen;Winst;2.2;26.6
1343;Heerlen;Werkloosheid,bijstand,arbeidsongeschikt;7.0;15.4
1344;Heerlen;Pensioen;12.2;22.0
1345;Heeze-Leende;Totaal particulier huishouden;5.8;33.5
1346;Heeze-Leende;Loon;3.0;39.2
1347;Heeze-Leende;Winst;0.8;32.9
1348;Heeze-Leende;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.8
1349;Heeze-Leende;Pensioen;1.6;27.1
1350;Heiloo;Totaal particulier huishouden;9.1;34.1
1351;Heiloo;Loon;4.6;38.9
1352;Heiloo;Winst;0.8;34.2
1353;Heiloo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.1
1354;Heiloo;Pensioen;3.1;29.5
1355;Helden;Totaal particulier huishouden;7.3;30.2
1356;Helden;Loon;4.2;34.4
1357;Helden;Winst;0.7;32.9
1358;Helden;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.1
1359;Helden;Pensioen;1.7;23.2
1360;Hellendoorn;Totaal particulier huishouden;13.6;29.7
1361;Hellendoorn;Loon;7.9;33.6
1362;Hellendoorn;Winst;1.2;33.0
1363;Hellendoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.7
1364;Hellendoorn;Pensioen;3.6;22.5
1365;Hellevoetsluis;Totaal particulier huishouden;16.4;30.1
1366;Hellevoetsluis;Loon;10.1;34.4
1367;Hellevoetsluis;Winst;1.1;31.5
1368;Hellevoetsluis;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.6
1369;Hellevoetsluis;Pensioen;3.7;23.4
1370;Helmond;Totaal particulier huishouden;35.8;27.0
1371;Helmond;Loon;20.4;31.1
1372;Helmond;Winst;2.6;28.7
1373;Helmond;Werkloosheid,bijstand,arbeidsongeschikt;4.6;16.7
1374;Helmond;Pensioen;7.8;21.8
1375;Hendrik-Ido-Ambacht;Totaal particulier huishouden;8.9;32.1
1376;Hendrik-Ido-Ambacht;Loon;5.5;36.3
1377;Hendrik-Ido-Ambacht;Winst;0.7;32.5
1378;Hendrik-Ido-Ambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.8
1379;Hendrik-Ido-Ambacht;Pensioen;2.3;24.2
1380;Hengelo (O.);Totaal particulier huishouden;34.6;27.4
1381;Hengelo (O.);Loon;19.3;31.1
1382;Hengelo (O.);Winst;2.1;32.1
1383;Hengelo (O.);Werkloosheid,bijstand,arbeidsongeschikt;3.4;16.5
1384;Hengelo (O.);Pensioen;9.4;22.8
1385;het Bildt;Totaal particulier huishouden;4.4;25.1
1386;het Bildt;Loon;2.2;29.0
1387;het Bildt;Winst;0.5;25.1
1388;het Bildt;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.7
1389;het Bildt;Pensioen;1.2;20.5
1390;Heumen;Totaal particulier huishouden;6.3;33.1
1391;Heumen;Loon;3.6;38.6
1392;Heumen;Winst;0.7;27.4
1393;Heumen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
1394;Heumen;Pensioen;1.6;26.7
1395;Heusden;Totaal particulier huishouden;16.4;31.5
1396;Heusden;Loon;9.4;36.0
1397;Heusden;Winst;1.7;32.7
1398;Heusden;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.5
1399;Heusden;Pensioen;3.9;23.0
1400;Heythuysen;Totaal particulier huishouden;4.7;30.9
1401;Heythuysen;Loon;2.7;35.0
1402;Heythuysen;Winst;0.6;30.2
1403;Heythuysen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.5
1404;Heythuysen;Pensioen;1.1;24.8
1405;Hillegom;Totaal particulier huishouden;8.1;31.5
1406;Hillegom;Loon;4.7;35.5
1407;Hillegom;Winst;0.7;35.4
1408;Hillegom;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.4
1409;Hillegom;Pensioen;2.2;23.6
1410;Hilvarenbeek;Totaal particulier huishouden;5.6;32.9
1411;Hilvarenbeek;Loon;3.1;37.5
1412;Hilvarenbeek;Winst;0.8;35.1
1413;Hilvarenbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.6
1414;Hilvarenbeek;Pensioen;1.4;23.0
1415;Hilversum;Totaal particulier huishouden;37.4;30.5
1416;Hilversum;Loon;19.4;35.1
1417;Hilversum;Winst;3.6;34.0
1418;Hilversum;Werkloosheid,bijstand,arbeidsongeschikt;3.3;16.8
1419;Hilversum;Pensioen;10.5;25.1
1420;Hof van Twente;Totaal particulier huishouden;13.7;31.1
1421;Hof van Twente;Loon;6.8;35.8
1422;Hof van Twente;Winst;1.9;33.2
1423;Hof van Twente;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.2
1424;Hof van Twente;Pensioen;4.2;23.6
1425;Hoogeveen;Totaal particulier huishouden;21.8;27.3
1426;Hoogeveen;Loon;11.4;31.2
1427;Hoogeveen;Winst;1.7;31.5
1428;Hoogeveen;Werkloosheid,bijstand,arbeidsongeschikt;2.3;18.2
1429;Hoogeveen;Pensioen;6.1;22.3
1430;Hoogezand-Sappemeer;Totaal particulier huishouden;14.6;25.5
1431;Hoogezand-Sappemeer;Loon;7.5;29.5
1432;Hoogezand-Sappemeer;Winst;0.8;33.3
1433;Hoogezand-Sappemeer;Werkloosheid,bijstand,arbeidsongeschikt;2.1;16.4
1434;Hoogezand-Sappemeer;Pensioen;4.0;21.0
1435;Hoorn;Totaal particulier huishouden;28.6;28.7
1436;Hoorn;Loon;16.5;32.8
1437;Hoorn;Winst;2.4;31.3
1438;Hoorn;Werkloosheid,bijstand,arbeidsongeschikt;3.0;17.5
1439;Hoorn;Pensioen;6.3;23.0
1440;Horst aan de Maas;Totaal particulier huishouden;10.9;30.7
1441;Horst aan de Maas;Loon;6.3;34.6
1442;Horst aan de Maas;Winst;1.2;34.3
1443;Horst aan de Maas;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.9
1444;Horst aan de Maas;Pensioen;2.7;22.6
