ID;Geslacht;Leeftijd;Herkomstgroepering;Perioden;TotaleBevolking_1;PersonenMetArbeidTotaal_2;Werknemers_3;ZelfstandigenWinstUitOnderneming_4;ZelfstandigenOverigeArbeid_5;PersonenMetArbeidInBuitenland_6;PersonenMetEenUitkeringTotaal_7;PersonenMetEenAOUitkering_8;PersonenMetEenWWUitkering_9;PersonenMetEenBijstandsuitkering_10;PersonenMetEenAndereUitkering_11;PersonenMetPensioenTotaal_12;PersonenMetEenAOWUitkering_13;PersonenMetEenOverigPensioen_14
5619;Mannen;55 tot 60 jaar;Westerse allochtoon, 1e generatie;2010, vrijdag 24 september;22.1;15.4;12.8;2.0;0.6;0.7;5.5;2.6;1.1;1.5;0.7;1.6;0.0;1.6
5620;Mannen;55 tot 60 jaar;Westerse allochtoon, 1e generatie;2011, vrijdag 30 september;21.5;15.2;12.5;2.1;0.6;0.7;5.3;2.4;1.1;1.5;0.6;1.5;0.0;1.5
5621;Mannen;55 tot 60 jaar;Westerse allochtoon, 1e generatie;2012, vrijdag 28 september;21.2;14.9;12.1;2.3;0.6;0.7;5.3;2.2;1.1;1.6;0.7;1.4;0.0;1.4
5622;Mannen;55 tot 60 jaar;Westerse allochtoon, 1e generatie;2013. vrijdag 27 september;20.7;14.2;11.5;2.2;0.5;0.7;5.5;2.0;1.4;1.6;0.7;1.2;0.0;1.2
5623;Mannen;55 tot 60 jaar;Westerse allochtoon, 1e generatie;2014, vrijdag 26 september;20.5;14.1;11.2;2.2;0.5;0.7;5.4;1.9;1.4;1.7;0.6;1.1;0.0;1.1
5624;Mannen;55 tot 60 jaar;Westerse allochtoon, 1e generatie;2015, vrijdag 25 september;20.6;14.1;11.2;2.4;0.4;0.7;5.2;1.8;1.3;1.8;0.5;0.9;0.0;0.9
5625;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2001, vrijdag 28 september;26.2;19.1;16.3;3.0;0.8;0.3;8.5;6.3;0.9;0.9;1.0;3.8;0.0;3.8
5626;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2002, vrijdag 27 september;28.1;20.5;17.7;3.2;0.7;0.3;8.8;6.5;1.0;0.9;1.1;4.2;0.0;4.2
5627;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2003, vrijdag 26 september;29.4;21.6;18.6;3.3;0.8;0.3;9.0;6.5;1.3;0.9;1.1;4.4;0.0;4.4
5628;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2004, vrijdag 24 september;29.9;21.8;18.7;3.3;0.9;0.2;9.0;6.3;1.5;0.9;1.1;4.5;0.0;4.5
5629;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2005, vrijdag 30 september;30.5;22.3;19.0;3.4;0.9;0.3;9.0;6.0;1.6;1.0;1.2;4.8;0.0;4.8
5630;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2006, vrijdag 29 september;30.1;22.1;18.7;3.5;1.0;0.2;8.4;5.5;1.5;1.0;1.1;4.5;0.0;4.5
5631;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2007, vrijdag 28 september;29.5;22.5;19.3;3.2;0.9;0.3;7.5;5.0;1.3;0.9;1.1;3.8;0.0;3.8
5632;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2008, vrijdag 26 september;29.0;22.6;19.5;3.1;0.9;0.2;6.8;4.6;0.9;0.9;0.9;3.3;0.0;3.3
5633;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2009, vrijdag 25 september;29.0;22.9;19.6;3.3;0.9;0.2;6.7;4.3;1.1;1.0;0.8;3.1;0.0;3.1
5634;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2010, vrijdag 24 september;29.3;23.1;19.8;3.4;0.9;0.2;6.7;4.1;1.3;1.1;0.8;3.1;0.0;3.1
5635;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2011, vrijdag 30 september;29.0;23.2;19.8;3.5;0.9;0.2;6.7;3.9;1.3;1.1;0.8;2.9;0.0;2.9
5636;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2012, vrijdag 28 september;28.5;22.5;19.3;3.5;0.9;0.2;6.6;3.6;1.4;1.1;0.8;2.7;0.0;2.7
5637;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2013. vrijdag 27 september;28.8;22.4;19.0;3.6;0.8;0.2;6.9;3.5;1.8;1.2;0.8;2.6;0.0;2.6
5638;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2014, vrijdag 26 september;29.5;22.9;19.3;3.7;0.8;0.2;7.0;3.4;1.9;1.4;0.7;2.6;0.0;2.6
5639;Mannen;55 tot 60 jaar;Westerse allochtoon, 2e generatie;2015, vrijdag 25 september;29.8;23.3;19.6;4.0;0.8;0.2;7.0;3.3;1.8;1.5;0.7;2.3;0.0;2.3
5640;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2001, vrijdag 28 september;21.9;9.0;8.2;0.9;0.1;0.0;12.9;7.4;0.7;5.2;0.7;1.7;0.0;1.7
5641;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2002, vrijdag 27 september;22.5;9.9;9.0;1.0;0.2;0.0;12.6;7.3;0.8;5.0;0.7;1.9;0.0;1.9
5642;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2003, vrijdag 26 september;23.8;10.7;9.6;1.1;0.2;0.0;13.0;7.4;1.0;5.1;0.7;2.0;0.0;2.0
5643;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2004, vrijdag 24 september;24.6;11.2;10.1;1.2;0.2;0.0;13.1;7.3;1.2;5.2;0.6;2.0;0.0;2.0
5644;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2005, vrijdag 30 september;25.8;12.2;10.9;1.3;0.2;0.1;13.5;7.1;1.4;5.3;0.9;2.1;0.0;2.1
5645;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2006, vrijdag 29 september;26.5;13.0;11.5;1.5;0.3;0.1;13.3;6.7;1.5;5.1;0.8;2.1;0.0;2.1
5646;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2007, vrijdag 28 september;27.8;14.3;12.7;1.6;0.3;0.1;13.3;6.6;1.4;5.2;0.8;2.0;0.0;2.0
5647;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2008, vrijdag 26 september;29.2;15.8;14.0;1.8;0.3;0.1;13.1;6.5;1.1;5.3;0.8;2.0;0.0;2.0
5648;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2009, vrijdag 25 september;30.9;16.9;14.8;2.2;0.3;0.1;13.7;6.5;1.4;5.7;0.8;2.1;0.0;2.1
5649;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2010, vrijdag 24 september;32.5;17.9;15.5;2.4;0.4;0.1;14.4;6.4;1.5;6.1;0.9;2.3;0.0;2.3
5650;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2011, vrijdag 30 september;35.3;19.3;16.6;2.8;0.5;0.1;15.8;6.8;1.8;6.8;1.1;2.2;0.0;2.2
5651;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2012, vrijdag 28 september;37.4;20.3;17.3;3.0;0.5;0.1;16.9;7.0;2.1;7.3;1.2;2.4;0.0;2.4
5652;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2013. vrijdag 27 september;39.8;21.2;17.9;3.3;0.5;0.1;18.5;7.3;2.7;8.1;1.2;2.3;0.0;2.3
5653;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2014, vrijdag 26 september;42.8;22.6;19.0;3.6;0.6;0.1;19.9;7.6;2.9;9.0;1.1;2.3;0.0;2.3
5654;Mannen;55 tot 60 jaar;Niet-westerse allochtoon;2015, vrijdag 25 september;46.8;24.7;20.7;4.1;0.6;0.1;21.7;8.2;2.8;10.3;1.2;2.3;0.0;2.3
5655;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2001, vrijdag 28 september;21.5;8.7;8.0;0.8;0.1;0.0;12.8;7.4;0.7;5.2;0.7;1.6;0.0;1.6
5656;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2002, vrijdag 27 september;22.0;9.5;8.6;0.9;0.1;0.0;12.5;7.2;0.7;5.0;0.7;1.8;0.0;1.8
5657;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2003, vrijdag 26 september;23.2;10.3;9.3;1.0;0.2;0.0;12.8;7.3;1.0;5.0;0.7;1.9;0.0;1.9
5658;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2004, vrijdag 24 september;23.9;10.8;9.7;1.1;0.2;0.0;13.0;7.2;1.2;5.1;0.6;1.9;0.0;1.9
5659;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2005, vrijdag 30 september;25.1;11.7;10.4;1.3;0.2;0.1;13.3;7.0;1.3;5.3;0.9;2.1;0.0;2.1
5660;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2006, vrijdag 29 september;25.9;12.5;11.1;1.4;0.3;0.1;13.1;6.6;1.4;5.1;0.8;2.0;0.0;2.0
5661;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2007, vrijdag 28 september;27.1;13.8;12.3;1.5;0.3;0.1;13.1;6.5;1.4;5.2;0.8;2.0;0.0;2.0
5662;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2008, vrijdag 26 september;28.5;15.2;13.5;1.7;0.3;0.1;12.9;6.4;1.1;5.3;0.8;1.9;0.0;1.9
5663;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2009, vrijdag 25 september;30.2;16.3;14.3;2.1;0.3;0.1;13.5;6.4;1.4;5.6;0.8;2.1;0.0;2.1
5664;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2010, vrijdag 24 september;31.7;17.3;15.0;2.3;0.4;0.1;14.2;6.3;1.5;6.1;0.9;2.2;0.0;2.2
5665;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2011, vrijdag 30 september;34.5;18.7;16.1;2.6;0.4;0.1;15.6;6.7;1.7;6.8;1.1;2.1;0.0;2.1
5666;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2012, vrijdag 28 september;36.5;19.6;16.8;2.9;0.5;0.1;16.7;6.9;2.1;7.3;1.1;2.3;0.0;2.3
5667;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2013. vrijdag 27 september;38.8;20.4;17.3;3.2;0.4;0.1;18.2;7.1;2.6;8.1;1.2;2.2;0.0;2.2
5668;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2014, vrijdag 26 september;41.7;21.8;18.3;3.4;0.5;0.1;19.6;7.5;2.8;9.0;1.1;2.2;0.0;2.2
5669;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 1e generatie;2015, vrijdag 25 september;45.6;23.8;20.0;3.9;0.5;0.1;21.5;8.0;2.8;10.2;1.1;2.2;0.0;2.2
5670;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2001, vrijdag 28 september;0.5;0.3;0.3;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5671;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2002, vrijdag 27 september;0.6;0.4;0.3;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5672;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2003, vrijdag 26 september;0.6;0.4;0.4;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5673;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2004, vrijdag 24 september;0.6;0.5;0.4;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5674;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2005, vrijdag 30 september;0.7;0.5;0.4;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5675;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2006, vrijdag 29 september;0.7;0.5;0.4;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5676;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2007, vrijdag 28 september;0.7;0.5;0.4;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5677;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2008, vrijdag 26 september;0.7;0.5;0.4;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5678;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2009, vrijdag 25 september;0.7;0.6;0.5;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5679;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2010, vrijdag 24 september;0.8;0.6;0.5;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.1
5680;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2011, vrijdag 30 september;0.8;0.6;0.5;0.1;0.0;0.0;0.2;0.1;0.0;0.1;0.0;0.1;0.0;0.1
5681;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2012, vrijdag 28 september;0.9;0.7;0.5;0.1;0.0;0.0;0.2;0.1;0.0;0.1;0.0;0.1;0.0;0.1
5682;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2013. vrijdag 27 september;1.0;0.7;0.6;0.2;0.0;0.0;0.2;0.1;0.1;0.1;0.0;0.1;0.0;0.1
5683;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2014, vrijdag 26 september;1.1;0.8;0.6;0.2;0.0;0.0;0.3;0.1;0.1;0.1;0.0;0.1;0.0;0.1
5684;Mannen;55 tot 60 jaar;Niet-westerse allochtoon, 2e generatie;2015, vrijdag 25 september;1.2;0.9;0.7;0.2;0.0;0.0;0.3;0.1;0.1;0.1;0.0;0.1;0.0;0.1
5685;Mannen;55 tot 60 jaar;Marokko;2001, vrijdag 28 september;5.4;1.7;1.6;0.1;0.0;0.0;3.8;2.3;0.2;1.6;0.1;0.4;0.0;0.4
5686;Mannen;55 tot 60 jaar;Marokko;2002, vrijdag 27 september;5.0;1.8;1.7;0.1;0.0;0.0;3.5;2.2;0.2;1.4;0.1;0.4;0.0;0.4
5687;Mannen;55 tot 60 jaar;Marokko;2003, vrijdag 26 september;5.1;1.8;1.7;0.1;0.0;0.0;3.5;2.2;0.2;1.3;0.1;0.4;0.0;0.4
5688;Mannen;55 tot 60 jaar;Marokko;2004, vrijdag 24 september;4.9;1.7;1.6;0.1;0.0;0.0;3.2;2.0;0.2;1.2;0.1;0.3;0.0;0.3
5689;Mannen;55 tot 60 jaar;Marokko;2005, vrijdag 30 september;4.9;1.8;1.7;0.1;0.0;0.0;3.2;1.9;0.3;1.2;0.2;0.4;0.0;0.4
5690;Mannen;55 tot 60 jaar;Marokko;2006, vrijdag 29 september;4.6;1.7;1.6;0.1;0.0;0.0;3.0;1.8;0.3;1.1;0.2;0.4;0.0;0.4
5691;Mannen;55 tot 60 jaar;Marokko;2007, vrijdag 28 september;4.4;1.6;1.5;0.1;0.0;0.0;2.9;1.7;0.3;1.0;0.2;0.4;0.0;0.4
5692;Mannen;55 tot 60 jaar;Marokko;2008, vrijdag 26 september;4.2;1.6;1.5;0.1;0.0;0.0;2.6;1.5;0.2;1.0;0.1;0.3;0.0;0.3
5693;Mannen;55 tot 60 jaar;Marokko;2009, vrijdag 25 september;4.1;1.6;1.5;0.1;0.0;0.0;2.6;1.5;0.2;1.0;0.1;0.4;0.0;0.4
5694;Mannen;55 tot 60 jaar;Marokko;2010, vrijdag 24 september;4.1;1.6;1.5;0.1;0.0;0.0;2.5;1.4;0.1;1.0;0.1;0.4;0.0;0.4
5695;Mannen;55 tot 60 jaar;Marokko;2011, vrijdag 30 september;4.4;1.8;1.6;0.2;0.0;0.0;2.7;1.5;0.1;1.0;0.2;0.4;0.0;0.4
5696;Mannen;55 tot 60 jaar;Marokko;2012, vrijdag 28 september;4.5;1.9;1.7;0.2;0.0;0.0;2.7;1.5;0.2;1.0;0.2;0.4;0.0;0.4
5697;Mannen;55 tot 60 jaar;Marokko;2013. vrijdag 27 september;5.0;2.0;1.8;0.2;0.0;0.0;3.1;1.6;0.3;1.2;0.2;0.4;0.0;0.4
5698;Mannen;55 tot 60 jaar;Marokko;2014, vrijdag 26 september;5.6;2.3;2.1;0.2;0.0;0.0;3.4;1.7;0.3;1.4;0.2;0.4;0.0;0.4
5699;Mannen;55 tot 60 jaar;Marokko;2015, vrijdag 25 september;6.5;2.7;2.4;0.3;0.0;0.0;3.9;1.9;0.3;1.6;0.2;0.5;0.0;0.5
5700;Mannen;55 tot 60 jaar;Turkije;2001, vrijdag 28 september;5.0;1.1;1.0;0.1;0.0;0.0;4.0;2.8;0.2;1.3;0.2;0.4;0.0;0.4
5701;Mannen;55 tot 60 jaar;Turkije;2002, vrijdag 27 september;4.7;1.1;1.0;0.1;0.0;0.0;3.7;2.6;0.2;1.2;0.2;0.4;0.0;0.4
5702;Mannen;55 tot 60 jaar;Turkije;2003, vrijdag 26 september;4.6;1.1;1.0;0.1;0.0;0.0;3.6;2.5;0.2;1.1;0.2;0.4;0.0;0.4
5703;Mannen;55 tot 60 jaar;Turkije;2004, vrijdag 24 september;4.6;1.2;1.0;0.1;0.0;0.0;3.5;2.4;0.2;1.1;0.2;0.5;0.0;0.5
5704;Mannen;55 tot 60 jaar;Turkije;2005, vrijdag 30 september;4.6;1.2;1.1;0.1;0.0;0.0;3.5;2.4;0.2;1.1;0.2;0.5;0.0;0.5
5705;Mannen;55 tot 60 jaar;Turkije;2006, vrijdag 29 september;4.4;1.2;1.1;0.1;0.0;0.0;3.2;2.2;0.2;0.9;0.2;0.4;0.0;0.4
5706;Mannen;55 tot 60 jaar;Turkije;2007, vrijdag 28 september;4.4;1.3;1.2;0.1;0.0;0.0;3.1;2.0;0.2;0.9;0.2;0.4;0.0;0.4
5707;Mannen;55 tot 60 jaar;Turkije;2008, vrijdag 26 september;4.3;1.4;1.2;0.1;0.0;0.0;2.9;2.0;0.2;0.8;0.2;0.4;0.0;0.4
5708;Mannen;55 tot 60 jaar;Turkije;2009, vrijdag 25 september;4.2;1.4;1.3;0.2;0.0;0.0;2.8;1.8;0.2;0.8;0.2;0.4;0.0;0.4
5709;Mannen;55 tot 60 jaar;Turkije;2010, vrijdag 24 september;4.2;1.5;1.3;0.2;0.0;0.0;2.7;1.7;0.2;0.8;0.2;0.4;0.0;0.4
5710;Mannen;55 tot 60 jaar;Turkije;2011, vrijdag 30 september;5.1;2.0;1.7;0.3;0.0;0.0;3.3;2.0;0.2;0.9;0.3;0.4;0.0;0.4
5711;Mannen;55 tot 60 jaar;Turkije;2012, vrijdag 28 september;5.5;2.2;1.8;0.3;0.1;0.0;3.4;2.1;0.3;0.9;0.3;0.5;0.0;0.5
5712;Mannen;55 tot 60 jaar;Turkije;2013. vrijdag 27 september;6.1;2.4;2.0;0.4;0.0;0.0;3.8;2.2;0.4;1.0;0.4;0.5;0.0;0.5
5713;Mannen;55 tot 60 jaar;Turkije;2014, vrijdag 26 september;6.9;2.9;2.3;0.5;0.1;0.0;4.1;2.4;0.4;1.2;0.3;0.5;0.0;0.5
5714;Mannen;55 tot 60 jaar;Turkije;2015, vrijdag 25 september;8.3;3.6;2.9;0.7;0.1;0.0;4.7;2.7;0.5;1.4;0.3;0.6;0.0;0.6
5715;Mannen;55 tot 60 jaar;Suriname;2001, vrijdag 28 september;5.1;2.9;2.8;0.2;0.0;0.0;2.3;1.4;0.2;0.7;0.2;0.5;0.0;0.5
5716;Mannen;55 tot 60 jaar;Suriname;2002, vrijdag 27 september;5.5;3.2;3.0;0.2;0.1;0.0;2.4;1.5;0.2;0.7;0.2;0.6;0.0;0.6
5717;Mannen;55 tot 60 jaar;Suriname;2003, vrijdag 26 september;5.9;3.5;3.3;0.3;0.1;0.0;2.5;1.6;0.2;0.7;0.2;0.6;0.0;0.6
5718;Mannen;55 tot 60 jaar;Suriname;2004, vrijdag 24 september;6.2;3.7;3.4;0.3;0.1;0.0;2.6;1.6;0.3;0.7;0.2;0.6;0.0;0.6
5719;Mannen;55 tot 60 jaar;Suriname;2005, vrijdag 30 september;6.5;3.9;3.6;0.3;0.1;0.0;2.7;1.6;0.3;0.8;0.2;0.7;0.0;0.7
5720;Mannen;55 tot 60 jaar;Suriname;2006, vrijdag 29 september;7.0;4.2;3.9;0.3;0.1;0.0;2.8;1.5;0.4;0.8;0.2;0.7;0.0;0.7
5721;Mannen;55 tot 60 jaar;Suriname;2007, vrijdag 28 september;7.5;4.7;4.4;0.3;0.1;0.0;2.8;1.6;0.4;0.9;0.2;0.7;0.0;0.7
5722;Mannen;55 tot 60 jaar;Suriname;2008, vrijdag 26 september;8.1;5.3;5.0;0.4;0.1;0.0;2.9;1.6;0.3;0.9;0.2;0.7;0.0;0.7
5723;Mannen;55 tot 60 jaar;Suriname;2009, vrijdag 25 september;8.8;5.7;5.3;0.4;0.1;0.0;3.1;1.7;0.4;1.0;0.2;0.7;0.0;0.7
5724;Mannen;55 tot 60 jaar;Suriname;2010, vrijdag 24 september;9.4;6.0;5.6;0.5;0.2;0.0;3.4;1.7;0.5;1.1;0.2;0.8;0.0;0.8
5725;Mannen;55 tot 60 jaar;Suriname;2011, vrijdag 30 september;9.8;6.3;5.8;0.5;0.1;0.0;3.7;1.7;0.5;1.2;0.3;0.8;0.0;0.8
5726;Mannen;55 tot 60 jaar;Suriname;2012, vrijdag 28 september;10.1;6.3;5.8;0.6;0.2;0.0;3.8;1.7;0.7;1.3;0.3;0.8;0.0;0.8
5727;Mannen;55 tot 60 jaar;Suriname;2013. vrijdag 27 september;10.3;6.3;5.8;0.6;0.1;0.0;4.1;1.7;0.8;1.5;0.3;0.7;0.0;0.7
5728;Mannen;55 tot 60 jaar;Suriname;2014, vrijdag 26 september;10.7;6.5;5.9;0.7;0.2;0.0;4.1;1.6;0.8;1.6;0.3;0.7;0.0;0.7
5729;Mannen;55 tot 60 jaar;Suriname;2015, vrijdag 25 september;10.9;6.7;6.0;0.7;0.2;0.0;4.2;1.6;0.8;1.7;0.3;0.6;0.0;0.6
5730;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2001, vrijdag 28 september;1.7;1.1;1.0;0.1;0.0;0.0;0.6;0.2;0.1;0.3;0.1;0.1;0.0;0.1
5731;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2002, vrijdag 27 september;1.8;1.1;1.1;0.1;0.0;0.0;0.7;0.3;0.1;0.3;0.1;0.2;0.0;0.2
5732;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2003, vrijdag 26 september;2.0;1.3;1.2;0.1;0.0;0.0;0.7;0.3;0.1;0.3;0.1;0.2;0.0;0.2
5733;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2004, vrijdag 24 september;2.1;1.3;1.2;0.1;0.0;0.0;0.7;0.3;0.1;0.3;0.1;0.2;0.0;0.2
5734;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2005, vrijdag 30 september;2.1;1.4;1.3;0.1;0.0;0.0;0.7;0.2;0.1;0.3;0.1;0.2;0.0;0.2
5735;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2006, vrijdag 29 september;2.2;1.5;1.4;0.1;0.0;0.0;0.7;0.2;0.1;0.3;0.1;0.2;0.0;0.2
5736;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2007, vrijdag 28 september;2.3;1.6;1.5;0.1;0.0;0.0;0.8;0.3;0.1;0.3;0.1;0.2;0.0;0.2
5737;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2008, vrijdag 26 september;2.5;1.7;1.6;0.1;0.0;0.0;0.7;0.3;0.1;0.3;0.1;0.1;0.0;0.1
5738;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2009, vrijdag 25 september;2.7;1.8;1.7;0.1;0.0;0.0;0.9;0.3;0.2;0.4;0.1;0.1;0.0;0.1
5739;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2010, vrijdag 24 september;2.8;1.9;1.7;0.1;0.0;0.0;1.0;0.3;0.2;0.4;0.1;0.2;0.0;0.2
5740;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2011, vrijdag 30 september;2.9;1.9;1.8;0.1;0.0;0.0;1.0;0.3;0.2;0.5;0.1;0.1;0.0;0.1
5741;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2012, vrijdag 28 september;3.1;1.9;1.7;0.2;0.0;0.0;1.2;0.3;0.3;0.6;0.1;0.2;0.0;0.2
5742;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2013. vrijdag 27 september;3.2;1.9;1.7;0.2;0.0;0.0;1.3;0.3;0.3;0.7;0.1;0.1;0.0;0.1
5743;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2014, vrijdag 26 september;3.3;1.9;1.7;0.2;0.0;0.0;1.5;0.4;0.3;0.7;0.1;0.1;0.0;0.1
5744;Mannen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;2015, vrijdag 25 september;3.5;2.0;1.8;0.2;0.0;0.0;1.5;0.4;0.3;0.8;0.1;0.1;0.0;0.1
5745;Mannen;55 tot 60 jaar;Overig niet-westers;2001, vrijdag 28 september;4.8;2.3;1.9;0.4;0.1;0.0;2.1;0.6;0.1;1.4;0.1;0.3;0.0;0.3
5746;Mannen;55 tot 60 jaar;Overig niet-westers;2002, vrijdag 27 september;5.5;2.6;2.2;0.5;0.1;0.0;2.4;0.8;0.2;1.5;0.1;0.3;0.0;0.3
5747;Mannen;55 tot 60 jaar;Overig niet-westers;2003, vrijdag 26 september;6.2;3.0;2.5;0.6;0.1;0.0;2.7;0.9;0.3;1.6;0.2;0.4;0.0;0.4
5748;Mannen;55 tot 60 jaar;Overig niet-westers;2004, vrijdag 24 september;6.9;3.4;2.8;0.7;0.1;0.0;3.0;1.0;0.3;1.8;0.1;0.4;0.0;0.4
5749;Mannen;55 tot 60 jaar;Overig niet-westers;2005, vrijdag 30 september;7.6;3.9;3.1;0.8;0.1;0.0;3.3;1.0;0.4;1.9;0.2;0.4;0.0;0.4
5750;Mannen;55 tot 60 jaar;Overig niet-westers;2006, vrijdag 29 september;8.3;4.5;3.5;0.9;0.1;0.0;3.5;1.0;0.4;2.0;0.2;0.4;0.0;0.4
5751;Mannen;55 tot 60 jaar;Overig niet-westers;2007, vrijdag 28 september;9.2;5.1;4.1;1.0;0.1;0.0;3.7;1.1;0.5;2.1;0.2;0.4;0.0;0.4
5752;Mannen;55 tot 60 jaar;Overig niet-westers;2008, vrijdag 26 september;10.0;5.7;4.6;1.1;0.1;0.0;3.8;1.1;0.4;2.3;0.2;0.4;0.0;0.4
5753;Mannen;55 tot 60 jaar;Overig niet-westers;2009, vrijdag 25 september;11.1;6.3;5.0;1.3;0.1;0.0;4.3;1.2;0.5;2.5;0.2;0.5;0.0;0.5
