ID;Geslacht;Persoonskenmerken;Arbeidsmarktpositie;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;TotaalSchoolverlaters_1;TotaalVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6;VoortijdigSchoolverlaters_7;TotaalVo_8;TotaalMbo_9;BeroepsopleidendeLeerwegBol_10;BeroepbegeleidendeLeerwegBbl_11;Extranei_12;SchoolverlatersMetStartkwalificatie_13;TotaalVo_14;TotaalMbo_15;BeroepsopleidendeLeerwegBol_16;BeroepbegeleidendeLeerwegBbl_17;Extranei_18
4510;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2008/'09;73470.0;11920.0;61560.0;37060.0;21500.0;3000.0;22590.0;5360.0;17230.0;10150.0;6470.0;610.0;50880.0;6550.0;44330.0;26910.0;15030.0;2390.0
4511;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2009/'10;74670.0;11980.0;62690.0;38590.0;21280.0;2820.0;21880.0;5280.0;16590.0;10350.0;5620.0;620.0;52790.0;6700.0;46090.0;28240.0;15660.0;2190.0
4512;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2010/'11;71620.0;11280.0;60340.0;38780.0;18800.0;2770.0;19360.0;4410.0;14950.0;9860.0;4470.0;620.0;52260.0;6860.0;45400.0;28910.0;14330.0;2150.0
4513;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2011/'12;72220.0;11820.0;60400.0;38740.0;18870.0;2780.0;17930.0;4390.0;13540.0;8910.0;4090.0;540.0;54290.0;7430.0;46860.0;29840.0;14780.0;2240.0
4514;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2012/'13;66210.0;8240.0;57970.0;37740.0;17480.0;2750.0;14930.0;3020.0;11910.0;7970.0;3430.0;510.0;51280.0;5220.0;46060.0;29770.0;14050.0;2240.0
4515;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2013/'14;65360.0;7150.0;58210.0;39630.0;15840.0;2740.0;14110.0;2950.0;11160.0;8030.0;2670.0;460.0;51250.0;4200.0;47050.0;31600.0;13170.0;2280.0
4516;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2014/'15;72570.0;9790.0;62780.0;45590.0;14580.0;2610.0;14410.0;3090.0;11320.0;8530.0;2310.0;480.0;58160.0;6710.0;51450.0;37060.0;12270.0;2130.0
4517;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Een jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4518;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2007/'08;79840.0;13860.0;65980.0;42450.0;20450.0;3090.0;26820.0;6820.0;20010.0;12900.0;6330.0;780.0;53020.0;7050.0;45980.0;29550.0;14120.0;2300.0
4519;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2008/'09;75080.0;12850.0;62230.0;37600.0;21600.0;3030.0;23310.0;5850.0;17460.0;10350.0;6480.0;630.0;51770.0;7000.0;44770.0;27250.0;15120.0;2390.0
4520;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2009/'10;73610.0;12560.0;61050.0;37700.0;20600.0;2750.0;21440.0;5500.0;15940.0;9960.0;5370.0;610.0;52170.0;7060.0;45110.0;27740.0;15230.0;2140.0
4521;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2010/'11;70660.0;11870.0;58790.0;37740.0;18400.0;2650.0;19150.0;4740.0;14420.0;9500.0;4330.0;590.0;51510.0;7140.0;44370.0;28250.0;14060.0;2060.0
4522;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2011/'12;74300.0;13310.0;60990.0;39160.0;19000.0;2840.0;19080.0;5170.0;13910.0;9200.0;4160.0;550.0;55230.0;8150.0;47080.0;29960.0;14830.0;2290.0
4523;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2012/'13;67310.0;8530.0;58780.0;38270.0;17670.0;2830.0;15460.0;3230.0;12230.0;8250.0;3460.0;520.0;51840.0;5300.0;46540.0;30020.0;14210.0;2310.0
4524;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2013/'14;67260.0;7670.0;59580.0;40630.0;16150.0;2810.0;15060.0;3260.0;11800.0;8520.0;2800.0;480.0;52200.0;4420.0;47790.0;32110.0;13350.0;2320.0
4525;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
4526;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Twee jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4527;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2007/'08;80650.0;14730.0;65920.0;42430.0;20380.0;3110.0;27200.0;7290.0;19910.0;12830.0;6290.0;780.0;53450.0;7430.0;46020.0;29600.0;14090.0;2330.0
4528;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2008/'09;73770.0;13220.0;60550.0;36640.0;20940.0;2970.0;22800.0;5960.0;16840.0;10060.0;6180.0;600.0;50970.0;7260.0;43710.0;26580.0;14760.0;2370.0
4529;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2009/'10;71800.0;12790.0;59010.0;36320.0;20020.0;2670.0;20660.0;5590.0;15070.0;9390.0;5110.0;570.0;51150.0;7200.0;43950.0;26940.0;14910.0;2100.0
4530;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2010/'11;72040.0;12950.0;59090.0;38080.0;18350.0;2660.0;19860.0;5260.0;14600.0;9690.0;4320.0;590.0;52190.0;7690.0;44500.0;28390.0;14040.0;2070.0
4531;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2011/'12;75910.0;14080.0;61830.0;39660.0;19290.0;2890.0;19860.0;5590.0;14270.0;9420.0;4290.0;560.0;56050.0;8490.0;47560.0;30240.0;15000.0;2330.0
4532;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2012/'13;69800.0;9200.0;60600.0;39660.0;18100.0;2840.0;16410.0;3510.0;12900.0;8710.0;3660.0;530.0;53390.0;5690.0;47710.0;30960.0;14440.0;2310.0
4533;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2013/'14;;;;;;;;;;;;;;;;;;
4534;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
4535;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Drie jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4536;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2007/'08;77430.0;14910.0;62520.0;40430.0;19180.0;2910.0;25410.0;7050.0;18360.0;11890.0;5750.0;710.0;52020.0;7850.0;44160.0;28540.0;13430.0;2200.0
4537;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2008/'09;72890.0;13950.0;58940.0;35770.0;20330.0;2850.0;22400.0;6070.0;16330.0;9750.0;6000.0;590.0;50490.0;7880.0;42610.0;26020.0;14330.0;2260.0
4538;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2009/'10;74740.0;14070.0;60670.0;37600.0;20370.0;2700.0;22010.0;6060.0;15950.0;10050.0;5320.0;580.0;52730.0;8010.0;44720.0;27540.0;15060.0;2120.0
4539;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2010/'11;76410.0;14410.0;62010.0;40110.0;19100.0;2800.0;21990.0;5880.0;16110.0;10740.0;4730.0;640.0;54420.0;8530.0;45900.0;29380.0;14370.0;2160.0
4540;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2011/'12;;;;;;;;;;;;;;;;;;
4541;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2012/'13;;;;;;;;;;;;;;;;;;
4542;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2013/'14;;;;;;;;;;;;;;;;;;
4543;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
4544;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Totaal schoolverlaters;Vijf jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4545;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2007/'08;55070.0;7830.0;47240.0;30240.0;14580.0;2420.0;0.0;0.0;0.0;0.0;0.0;0.0;55070.0;7830.0;47240.0;30240.0;14580.0;2420.0
4546;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2008/'09;51460.0;7640.0;43820.0;26610.0;14820.0;2390.0;0.0;0.0;0.0;0.0;0.0;0.0;51460.0;7640.0;43820.0;26610.0;14820.0;2390.0
4547;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2009/'10;53630.0;7990.0;45640.0;27950.0;15460.0;2230.0;0.0;0.0;0.0;0.0;0.0;0.0;53630.0;7990.0;45640.0;27950.0;15460.0;2230.0
4548;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2010/'11;55000.0;8650.0;46350.0;29520.0;14620.0;2200.0;0.0;0.0;0.0;0.0;0.0;0.0;55000.0;8650.0;46350.0;29520.0;14620.0;2200.0
4549;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2011/'12;56920.0;9300.0;47620.0;30600.0;14670.0;2350.0;0.0;0.0;0.0;0.0;0.0;0.0;56920.0;9300.0;47620.0;30600.0;14670.0;2350.0
4550;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2012/'13;51410.0;6040.0;45370.0;29610.0;13510.0;2260.0;0.0;0.0;0.0;0.0;0.0;0.0;51410.0;6040.0;45370.0;29610.0;13510.0;2260.0
4551;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2013/'14;50980.0;4790.0;46190.0;31200.0;12760.0;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;50980.0;4790.0;46190.0;31200.0;12760.0;2240.0
4552;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2014/'15;58700.0;8170.0;50520.0;36450.0;11930.0;2140.0;0.0;0.0;0.0;0.0;0.0;0.0;58700.0;8170.0;50520.0;36450.0;11930.0;2140.0
4553;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Direct na schoolverlaten;2015/'16;59070.0;9400.0;49660.0;36800.0;11210.0;1650.0;0.0;0.0;0.0;0.0;0.0;0.0;59070.0;9400.0;49660.0;36800.0;11210.0;1650.0
4554;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2007/'08;53010.0;6700.0;46310.0;29670.0;14300.0;2340.0;830.0;240.0;600.0;390.0;160.0;40.0;52180.0;6470.0;45720.0;29270.0;14140.0;2300.0
4555;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2008/'09;51660.0;6790.0;44870.0;27220.0;15230.0;2420.0;780.0;230.0;540.0;310.0;200.0;40.0;50880.0;6550.0;44330.0;26910.0;15030.0;2390.0
4556;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2009/'10;53450.0;6940.0;46510.0;28490.0;15790.0;2230.0;660.0;240.0;420.0;250.0;130.0;30.0;52790.0;6700.0;46090.0;28240.0;15660.0;2190.0
4557;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2010/'11;52640.0;6880.0;45750.0;29110.0;14460.0;2190.0;380.0;20.0;360.0;190.0;130.0;40.0;52260.0;6860.0;45400.0;28910.0;14330.0;2150.0
4558;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2011/'12;54610.0;7450.0;47160.0;30000.0;14880.0;2280.0;320.0;20.0;300.0;170.0;110.0;30.0;54290.0;7430.0;46860.0;29840.0;14780.0;2240.0
4559;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2012/'13;51530.0;5220.0;46310.0;29920.0;14130.0;2260.0;260.0;10.0;250.0;150.0;80.0;30.0;51280.0;5220.0;46060.0;29770.0;14050.0;2240.0
4560;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2013/'14;51480.0;4210.0;47270.0;31740.0;13230.0;2300.0;230.0;10.0;220.0;140.0;60.0;20.0;51250.0;4200.0;47050.0;31600.0;13170.0;2280.0
4561;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2014/'15;58340.0;6720.0;51620.0;37180.0;12310.0;2140.0;180.0;10.0;170.0;120.0;30.0;20.0;58160.0;6710.0;51450.0;37060.0;12270.0;2130.0
4562;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Een jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4563;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2007/'08;54950.0;7680.0;47270.0;30440.0;14470.0;2370.0;1930.0;640.0;1300.0;880.0;350.0;70.0;53020.0;7050.0;45980.0;29550.0;14120.0;2300.0
4564;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2008/'09;53490.0;7560.0;45930.0;27950.0;15520.0;2460.0;1720.0;560.0;1160.0;700.0;400.0;60.0;51770.0;7000.0;44770.0;27250.0;15120.0;2390.0
4565;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2009/'10;53750.0;7590.0;46160.0;28400.0;15550.0;2210.0;1580.0;530.0;1050.0;660.0;320.0;70.0;52170.0;7060.0;45110.0;27740.0;15230.0;2140.0
4566;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2010/'11;52650.0;7370.0;45280.0;28860.0;14300.0;2120.0;1150.0;230.0;910.0;610.0;240.0;60.0;51510.0;7140.0;44370.0;28250.0;14060.0;2060.0
4567;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2011/'12;56310.0;8370.0;47940.0;30520.0;15090.0;2340.0;1080.0;220.0;860.0;550.0;250.0;50.0;55230.0;8150.0;47080.0;29960.0;14830.0;2290.0
4568;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2012/'13;52710.0;5430.0;47280.0;30530.0;14390.0;2360.0;860.0;130.0;730.0;510.0;180.0;50.0;51840.0;5300.0;46540.0;30020.0;14210.0;2310.0
4569;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2013/'14;53020.0;4570.0;48450.0;32590.0;13500.0;2360.0;820.0;150.0;660.0;480.0;150.0;40.0;52200.0;4420.0;47790.0;32110.0;13350.0;2320.0
4570;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
4571;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Twee jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4572;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2007/'08;57060.0;8660.0;48400.0;31270.0;14710.0;2420.0;3610.0;1230.0;2390.0;1670.0;620.0;100.0;53450.0;7430.0;46020.0;29600.0;14090.0;2330.0
4573;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2008/'09;54120.0;8240.0;45880.0;27970.0;15460.0;2450.0;3150.0;980.0;2180.0;1390.0;700.0;80.0;50970.0;7260.0;43710.0;26580.0;14760.0;2370.0
4574;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2009/'10;54140.0;8180.0;45950.0;28280.0;15480.0;2200.0;2990.0;980.0;2010.0;1340.0;570.0;100.0;51150.0;7200.0;43950.0;26940.0;14910.0;2100.0
4575;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2010/'11;54720.0;8310.0;46420.0;29780.0;14480.0;2150.0;2540.0;620.0;1920.0;1400.0;450.0;80.0;52190.0;7690.0;44500.0;28390.0;14040.0;2070.0
4576;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2011/'12;58510.0;9110.0;49400.0;31550.0;15460.0;2390.0;2460.0;620.0;1840.0;1310.0;470.0;70.0;56050.0;8490.0;47560.0;30240.0;15000.0;2330.0
4577;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2012/'13;55420.0;6060.0;49370.0;32190.0;14800.0;2380.0;2030.0;370.0;1660.0;1230.0;370.0;70.0;53390.0;5690.0;47710.0;30960.0;14440.0;2310.0
4578;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2013/'14;;;;;;;;;;;;;;;;;;
4579;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
4580;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Drie jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4581;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2007/'08;58380.0;10090.0;48290.0;31520.0;14460.0;2320.0;6360.0;2230.0;4130.0;2980.0;1030.0;120.0;52020.0;7850.0;44160.0;28540.0;13430.0;2200.0
4582;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2008/'09;56230.0;9750.0;46480.0;28620.0;15480.0;2380.0;5740.0;1880.0;3870.0;2600.0;1160.0;120.0;50490.0;7880.0;42610.0;26020.0;14330.0;2260.0
4583;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2009/'10;58580.0;10010.0;48570.0;30270.0;16060.0;2240.0;5850.0;2000.0;3850.0;2730.0;1000.0;120.0;52730.0;8010.0;44720.0;27540.0;15060.0;2120.0
4584;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2010/'11;59860.0;10090.0;49760.0;32270.0;15210.0;2290.0;5430.0;1570.0;3870.0;2890.0;840.0;130.0;54420.0;8530.0;45900.0;29380.0;14370.0;2160.0
4585;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2011/'12;;;;;;;;;;;;;;;;;;
4586;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2012/'13;;;;;;;;;;;;;;;;;;
4587;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2013/'14;;;;;;;;;;;;;;;;;;
4588;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2014/'15;;;;;;;;;;;;;;;;;;
4589;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Met startkwalificatie;Vijf jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4590;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2007/'08;27680.0;5860.0;21820.0;14190.0;6820.0;810.0;27680.0;5860.0;21820.0;14190.0;6820.0;810.0;;;;;;
4591;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2008/'09;21810.0;4620.0;17190.0;10320.0;6240.0;640.0;21810.0;4620.0;17190.0;10320.0;6240.0;640.0;;;;;;
4592;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2009/'10;21040.0;4550.0;16480.0;10400.0;5480.0;600.0;21040.0;4550.0;16480.0;10400.0;5480.0;600.0;;;;;;
4593;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2010/'11;19880.0;4050.0;15840.0;10500.0;4680.0;650.0;19880.0;4050.0;15840.0;10500.0;4680.0;650.0;;;;;;
4594;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2011/'12;17810.0;3990.0;13820.0;9200.0;4060.0;560.0;17810.0;3990.0;13820.0;9200.0;4060.0;560.0;;;;;;
4595;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2012/'13;14430.0;2810.0;11630.0;7900.0;3220.0;510.0;14430.0;2810.0;11630.0;7900.0;3220.0;510.0;;;;;;
4596;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2013/'14;13740.0;2760.0;10980.0;8020.0;2520.0;440.0;13740.0;2760.0;10980.0;8020.0;2520.0;440.0;;;;;;
4597;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2014/'15;13840.0;2880.0;10950.0;8330.0;2140.0;480.0;13840.0;2880.0;10950.0;8330.0;2140.0;480.0;;;;;;
4598;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Direct na schoolverlaten;2015/'16;14230.0;3060.0;11170.0;8540.0;2210.0;430.0;14230.0;3060.0;11170.0;8540.0;2210.0;430.0;;;;;;
4599;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2007/'08;25360.0;6010.0;19350.0;12480.0;6120.0;750.0;25360.0;6010.0;19350.0;12480.0;6120.0;750.0;;;;;;
4600;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2008/'09;21820.0;5130.0;16690.0;9850.0;6260.0;580.0;21820.0;5130.0;16690.0;9850.0;6260.0;580.0;;;;;;
4601;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2009/'10;21210.0;5040.0;16180.0;10100.0;5490.0;590.0;21210.0;5040.0;16180.0;10100.0;5490.0;590.0;;;;;;
4602;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2010/'11;18980.0;4390.0;14590.0;9670.0;4340.0;580.0;18980.0;4390.0;14590.0;9670.0;4340.0;580.0;;;;;;
4603;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2011/'12;17610.0;4370.0;13230.0;8740.0;3990.0;510.0;17610.0;4370.0;13230.0;8740.0;3990.0;510.0;;;;;;
4604;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2012/'13;14670.0;3010.0;11660.0;7820.0;3350.0;490.0;14670.0;3010.0;11660.0;7820.0;3350.0;490.0;;;;;;
4605;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2013/'14;13890.0;2940.0;10940.0;7890.0;2610.0;440.0;13890.0;2940.0;10940.0;7890.0;2610.0;440.0;;;;;;
4606;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2014/'15;14230.0;3070.0;11160.0;8410.0;2280.0;470.0;14230.0;3070.0;11160.0;8410.0;2280.0;470.0;;;;;;
4607;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Een jaar na schoolverlaten;2015/'16;;;;;;;;;;;;;;;;;;
4608;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2007/'08;24890.0;6180.0;18710.0;12010.0;5980.0;720.0;24890.0;6180.0;18710.0;12010.0;5980.0;720.0;;;;;;
4609;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2008/'09;21590.0;5290.0;16300.0;9650.0;6080.0;570.0;21590.0;5290.0;16300.0;9650.0;6080.0;570.0;;;;;;
4610;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2009/'10;19860.0;4970.0;14890.0;9300.0;5050.0;540.0;19860.0;4970.0;14890.0;9300.0;5050.0;540.0;;;;;;
4611;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2010/'11;18010.0;4500.0;13510.0;8890.0;4100.0;520.0;18010.0;4500.0;13510.0;8890.0;4100.0;520.0;;;;;;
4612;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2011/'12;17990.0;4940.0;13050.0;8640.0;3910.0;500.0;17990.0;4940.0;13050.0;8640.0;3910.0;500.0;;;;;;
4613;Totaal mannen en vrouwen;41420;Met werk, zonder uitkering;Zonder startkwalificatie;Twee jaar na schoolverlaten;2012/'13;14600.0;3100.0;11500.0;7740.0;3280.0;480.0;14600.0;3100.0;11500.0;7740.0;3280.0;480.0;;;;;;
