ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
5857;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2005;23.0
5858;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
5859;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
5860;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
5861;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
5862;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
5863;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
5864;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
5865;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
5866;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
5867;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
5868;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
5869;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2017;0.0
5870;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2018;0.0
5871;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2019;0.0
5872;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2020;0.0
5873;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
5874;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
5875;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;1998;0.0
5876;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;1999;0.0
5877;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2000;0.0
5878;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2001;0.0
5879;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2002;0.0
5880;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2003;0.0
5881;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2004;0.0
5882;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2005;0.0
5883;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2006;0.0
5884;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2007;0.0
5885;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2008;0.0
5886;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2009;0.0
5887;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2010;0.0
5888;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2011;0.0
5889;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2012;0.0
5890;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2013;0.0
5891;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2014;0.0
5892;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2015;0.0
5893;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2016;0.0
5894;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2017;0.0
5895;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2018;0.0
5896;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2019;0.0
5897;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2020;0.0
5898;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2021;0.0
5899;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2022;0.0
5900;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;1998;56.0
5901;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;1999;86.0
5902;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2000;68.0
5903;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2001;102.0
5904;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2002;129.0
5905;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2003;133.0
5906;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2004;129.0
5907;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2005;154.0
5908;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2006;157.0
5909;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2007;162.0
5910;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2008;164.0
5911;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2009;179.0
5912;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2010;177.0
5913;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2011;177.0
5914;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2012;192.0
5915;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2013;178.0
5916;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2014;210.0
5917;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2015;326.0
5918;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2016;320.0
5919;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2017;322.0
5920;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2018;374.0
5921;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2019;377.0
5922;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2020;409.0
5923;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2021;383.0
5924;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2022;393.0
5925;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;1998;0.0
5926;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;1999;0.0
5927;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2000;0.0
5928;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2001;0.0
5929;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2002;0.0
5930;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2003;0.0
5931;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2004;0.0
5932;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2005;0.0
5933;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2006;0.0
5934;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2007;0.0
5935;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2008;22.0
5936;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2009;33.0
5937;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2010;48.0
5938;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2011;66.0
5939;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2012;104.0
5940;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2013;154.0
5941;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2014;140.0
5942;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2015;56.0
5943;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2016;13.0
5944;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2017;27.0
5945;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2018;21.0
5946;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2019;30.0
5947;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2020;28.0
5948;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2021;27.0
5949;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2022;10.0
5950;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;1998;0.0
5951;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;1999;0.0
5952;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2000;0.0
5953;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2001;0.0
5954;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2002;0.0
5955;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2003;0.0
5956;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2004;0.0
5957;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2005;0.0
5958;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2006;0.0
5959;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2007;0.0
5960;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2008;0.0
5961;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2009;0.0
5962;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2010;0.0
5963;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2011;0.0
5964;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2012;0.0
5965;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2013;0.0
5966;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2014;0.0
5967;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2015;0.0
5968;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2016;0.0
5969;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2017;0.0
5970;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2018;0.0
5971;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2019;0.0
5972;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2020;15.0
5973;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2021;14.0
5974;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2022;0.0
5975;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;1998;0.0
5976;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;1999;0.0
5977;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2000;0.0
5978;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2001;0.0
5979;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2002;0.0
5980;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2003;0.0
5981;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2004;0.0
5982;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2005;0.0
5983;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2006;0.0
5984;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2007;0.0
5985;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2008;22.0
5986;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2009;33.0
5987;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2010;48.0
5988;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2011;66.0
5989;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2012;104.0
5990;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2013;154.0
5991;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2014;140.0
5992;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2015;56.0
5993;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2016;13.0
5994;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2017;27.0
5995;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2018;21.0
5996;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2019;30.0
5997;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2020;13.0
5998;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2021;13.0
5999;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2022;10.0
6000;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;1998;4920.0
6001;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;1999;5327.0
6002;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2000;5657.0
6003;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2001;6168.0
6004;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2002;6630.0
6005;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2003;7108.0
6006;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2004;7370.0
6007;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2005;7596.0
6008;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2006;7727.0
6009;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2007;8228.0
6010;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2008;8501.0
6011;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2009;8300.0
6012;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2010;8578.0
6013;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2011;8880.0
6014;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2012;8444.0
6015;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2013;8074.0
6016;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2014;8110.0
6017;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2015;8209.0
6018;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2016;8203.0
6019;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2017;8332.0
6020;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2018;8408.0
6021;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2019;8805.0
6022;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2020;9000.0
6023;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2021;9600.0
6024;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2022;9819.0
6025;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;1998;2552.0
6026;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;1999;2739.0
6027;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2000;2892.0
6028;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2001;3199.0
6029;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2002;3454.0
6030;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2003;3746.0
6031;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2004;3777.0
6032;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2005;3887.0
6033;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2006;5555.0
6034;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2007;5998.0
6035;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2008;5641.0
6036;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2009;5762.0
6037;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2010;5894.0
6038;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2011;5898.0
6039;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2012;5262.0
6040;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2013;4720.0
6041;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2014;4755.0
6042;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2015;4760.0
6043;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2016;4758.0
6044;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2017;4929.0
6045;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2018;4931.0
6046;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2019;5243.0
6047;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2020;5376.0
6048;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2021;5667.0
6049;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2022;5813.0
6050;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;1998;113.0
6051;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;1999;118.0
6052;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2000;115.0
6053;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2001;123.0
6054;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2002;142.0
6055;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2003;150.0
6056;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2004;150.0
6057;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2005;135.0
6058;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2006;131.0
6059;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2007;125.0
6060;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2008;130.0
6061;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2009;150.0
6062;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2010;141.0
6063;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2011;137.0
6064;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2012;127.0
6065;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2013;111.0
6066;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2014;103.0
6067;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2015;69.0
6068;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2016;70.0
6069;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2017;76.0
6070;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2018;76.0
6071;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2019;93.0
6072;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2020;122.0
6073;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2021;460.0
6074;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2022;255.0
6075;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;1998;2438.0
6076;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;1999;2620.0
6077;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2000;2777.0
6078;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2001;3076.0
6079;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2002;3311.0
6080;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2003;3597.0
6081;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2004;3627.0
6082;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2005;3752.0
6083;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2006;5424.0
6084;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2007;5873.0
6085;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2008;5511.0
6086;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2009;5612.0
6087;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2010;5753.0
6088;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2011;5761.0
6089;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2012;5135.0
6090;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2013;4610.0
6091;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2014;4652.0
6092;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2015;4691.0
6093;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2016;4688.0
6094;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2017;4853.0
6095;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2018;4855.0
6096;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2019;5150.0
6097;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2020;5254.0
6098;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2021;5207.0
6099;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2022;5559.0
6100;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;1998;0.0
6101;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;1999;0.0
6102;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2000;0.0
6103;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2001;0.0
6104;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2002;0.0
6105;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2003;0.0
6106;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2004;0.0
6107;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2005;0.0
6108;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2006;0.0
6109;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2007;0.0
6110;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2008;0.0
6111;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2009;0.0
6112;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2010;0.0
6113;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2011;0.0
6114;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2012;0.0
6115;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2013;0.0
6116;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2014;0.0
6117;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2015;0.0
6118;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2016;0.0
6119;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2017;0.0
6120;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2018;0.0
6121;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2019;0.0
6122;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2020;0.0
6123;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2021;0.0
6124;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2022;0.0
6125;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;1998;2438.0
6126;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;1999;2620.0
6127;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2000;2777.0
6128;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2001;3076.0
6129;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2002;3311.0
6130;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2003;3597.0
6131;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2004;3627.0
6132;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2005;3752.0
6133;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2006;
6134;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2007;
6135;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2008;
6136;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2009;
6137;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2010;
6138;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2011;
6139;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2012;
6140;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2013;
6141;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2014;
6142;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2015;
6143;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2016;
6144;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2017;
