ID;Vervoerwijzen;Populatie;Marges;RegioS;Perioden;Vervoersprestatie_1
3209;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Friesland (PV);2023;
3210;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2018;0.1
3211;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2019;
3212;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2020;
3213;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2021;
3214;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2022;
3215;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2023;
3216;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2018;0.1
3217;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2019;
3218;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2020;
3219;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2021;
3220;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2022;0.1
3221;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2023;
3222;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2018;0.2
3223;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2019;0.2
3224;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2020;0.1
3225;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2021;0.1
3226;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2022;
3227;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2023;0.1
3228;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2018;0.4
3229;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2019;0.4
3230;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2020;0.2
3231;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2021;0.2
3232;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2022;0.4
3233;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2023;0.4
3234;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2018;0.4
3235;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2019;0.4
3236;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2020;0.2
3237;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2021;0.3
3238;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2022;0.4
3239;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2023;0.4
3240;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2018;1.7
3241;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2019;1.6
3242;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2020;0.7
3243;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2021;0.8
3244;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2022;1.1
3245;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2023;1.2
3246;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2018;2.0
3247;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2019;2.2
3248;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2020;0.9
3249;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2021;1.1
3250;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2022;1.6
3251;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2023;1.8
3252;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2018;
3253;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2019;
3254;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2020;
3255;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2021;
3256;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2022;
3257;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2023;
3258;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2018;0.6
3259;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2019;0.6
3260;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2020;0.3
3261;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2021;0.2
3262;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2022;0.5
3263;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2023;0.5
3264;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2018;0.2
3265;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2019;0.1
3266;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2020;
3267;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2021;0.1
3268;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2022;0.1
3269;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2023;0.1
3270;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2018;2.6
3271;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2019;2.5
3272;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2020;1.2
3273;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2021;1.4
3274;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2022;1.9
3275;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2023;2.2
3276;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2018;1.7
3277;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2019;1.8
3278;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2020;0.8
3279;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2021;0.9
3280;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2022;1.3
3281;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2023;1.2
3282;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2018;0.7
3283;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2019;0.7
3284;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2020;0.4
3285;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2021;0.2
3286;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2022;0.6
3287;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2023;0.6
3288;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2018;1.0
3289;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2019;1.0
3290;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2020;0.4
3291;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2021;0.8
3292;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2022;0.9
3293;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Weinig stedelijk;2023;0.7
3294;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2018;0.4
3295;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2019;0.4
3296;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2020;0.2
3297;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2021;0.2
3298;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2022;0.4
3299;Bus/tram/metro;Populatie: 6 jaar of ouder;Waarde;Niet stedelijk;2023;0.3
3300;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2018;6.1
3301;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2019;6.1
3302;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2020;2.7
3303;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2021;3.2
3304;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2022;4.7
3305;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Nederland;2023;4.8
3306;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2018;0.5
3307;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2019;0.5
3308;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2020;0.2
3309;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2021;0.3
3310;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2022;0.4
3311;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);2023;0.4
3312;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2018;0.7
3313;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2019;0.6
3314;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2020;0.3
3315;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2021;0.3
3316;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2022;0.5
3317;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);2023;0.5
3318;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2018;4.0
3319;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2019;4.0
3320;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2020;1.7
3321;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2021;2.1
3322;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2022;3.0
3323;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);2023;3.2
3324;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;0.7
3325;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;0.6
3326;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;0.2
3327;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;0.2
3328;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;0.5
3329;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;0.5
3330;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2018;0.1
3331;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2019;0.1
3332;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2020;
3333;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2021;
3334;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2022;0.1
3335;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);2023;0.1
3336;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2018;0.2
3337;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2019;0.1
3338;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2020;
3339;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2021;
3340;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2022;
3341;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Friesland (PV);2023;
3342;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2018;0.1
3343;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2019;
3344;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2020;
3345;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2021;
3346;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2022;
3347;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);2023;
3348;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2018;0.1
3349;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2019;
3350;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2020;
3351;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2021;
3352;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2022;0.1
3353;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);2023;
3354;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2018;0.1
3355;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2019;0.1
3356;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2020;0.1
3357;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2021;0.1
3358;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2022;
3359;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);2023;0.1
3360;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2018;0.4
3361;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2019;0.4
3362;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2020;0.2
3363;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2021;0.1
3364;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2022;0.3
3365;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);2023;0.3
3366;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2018;0.3
3367;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2019;0.2
3368;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2020;0.2
3369;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2021;0.2
3370;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2022;0.3
3371;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);2023;0.3
3372;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2018;1.5
3373;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2019;1.4
3374;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2020;0.6
3375;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2021;0.7
3376;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2022;1.0
3377;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);2023;1.1
3378;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2018;1.8
3379;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2019;2.0
3380;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2020;0.8
3381;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2021;1.0
3382;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2022;1.5
3383;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);2023;1.6
3384;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2018;
3385;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2019;
3386;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2020;
3387;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2021;
3388;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2022;
3389;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);2023;
3390;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2018;0.4
3391;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2019;0.5
3392;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2020;0.2
3393;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2021;0.2
3394;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2022;0.4
3395;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);2023;0.4
3396;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2018;0.2
3397;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2019;0.1
3398;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2020;
3399;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2021;0.1
3400;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2022;0.1
3401;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);2023;0.1
3402;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;2.4
3403;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;2.3
3404;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;1.1
3405;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;1.2
3406;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;1.7
3407;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;2.1
3408;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2018;1.5
3409;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2019;1.5
3410;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2020;0.6
3411;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2021;0.7
3412;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2022;1.1
3413;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Sterk stedelijk;2023;1.1
3414;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2018;0.6
3415;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2019;0.6
3416;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2020;0.2
3417;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2021;0.2
3418;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2022;0.4
3419;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2023;0.5
3420;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2018;0.9
3421;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2019;0.8
3422;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2020;0.3
3423;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2021;0.6
3424;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2022;0.7
3425;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2023;0.6
3426;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2018;0.3
3427;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2019;0.3
3428;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2020;0.1
3429;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2021;0.2
3430;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2022;0.3
3431;Bus/tram/metro;Populatie: 6 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2023;0.2
3432;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2018;6.8
3433;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2019;6.9
3434;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2020;3.2
3435;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2021;3.7
3436;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2022;5.4
3437;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Nederland;2023;5.4
3438;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2018;0.8
3439;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2019;0.8
3440;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2020;0.3
3441;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2021;0.6
3442;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2022;0.7
3443;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2023;0.7
3444;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2018;0.9
3445;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2019;0.9
3446;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2020;0.5
3447;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2021;0.5
3448;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2022;0.8
3449;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2023;0.7
3450;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2018;4.5
3451;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2019;4.7
3452;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2020;2.0
3453;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2021;2.5
3454;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2022;3.4
3455;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2023;3.6
3456;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;0.9
3457;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;0.9
3458;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;0.6
3459;Bus/tram/metro;Populatie: 6 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;0.4
