ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;OnderwijsVertragingInSchoolloopbaan;Perioden;AantalLeerlingenVoortgezetOnderwijs_1;AantalVsvErsVoorgezetOnderwijs_2;AantalNietVsvErsVoortgezetOnderwijs_3;PercentageVsvErsVoortgezetOnderwijs_4
5936;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2014/'15;201650.0;1930.0;199720.0;1.0
5937;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2015/'16;206640.0;2110.0;204540.0;1.0
5938;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2016/'17;213450.0;2420.0;211030.0;1.1
5939;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Totaal;2017/'18;217630.0;2450.0;215180.0;1.1
5940;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2004/'05;103130.0;1370.0;101760.0;1.3
5941;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2005/'06;105980.0;1380.0;104600.0;1.3
5942;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2006/'07;106800.0;1260.0;105540.0;1.2
5943;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2007/'08;106850.0;1090.0;105760.0;1.0
5944;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2008/'09;107030.0;850.0;106180.0;0.8
5945;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2009/'10;108970.0;920.0;108050.0;0.8
5946;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2010/'11;110870.0;930.0;109930.0;0.8
5947;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2011/'12;113600.0;950.0;112660.0;0.8
5948;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2012/'13 Oude methode;117840.0;950.0;116890.0;0.8
5949;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2012/'13 Nieuwe methode;117100.0;450.0;116660.0;0.4
5950;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2013/'14;121530.0;480.0;121050.0;0.4
5951;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2014/'15;126670.0;410.0;126260.0;0.3
5952;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2015/'16;131610.0;420.0;131190.0;0.3
5953;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2016/'17;136280.0;420.0;135870.0;0.3
5954;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Geen vertraging;2017/'18;140330.0;400.0;139920.0;0.3
5955;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2004/'05;77590.0;4370.0;73220.0;5.6
5956;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2005/'06;78630.0;3560.0;75070.0;4.5
5957;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2006/'07;78300.0;3130.0;75160.0;4.0
5958;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2007/'08;77770.0;2760.0;75010.0;3.5
5959;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2008/'09;76930.0;2280.0;74650.0;3.0
5960;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2009/'10;77160.0;2470.0;74680.0;3.2
5961;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2010/'11;78210.0;2670.0;75550.0;3.4
5962;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2011/'12;78240.0;2470.0;75770.0;3.2
5963;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2012/'13 Oude methode;77620.0;2230.0;75390.0;2.9
5964;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2012/'13 Nieuwe methode;76420.0;1490.0;74930.0;1.9
5965;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2013/'14;75740.0;1500.0;74250.0;2.0
5966;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2014/'15;74980.0;1520.0;73460.0;2.0
5967;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2015/'16;75040.0;1690.0;73350.0;2.3
5968;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2016/'17;77160.0;2000.0;75160.0;2.6
5969;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Wel vertraging;2017/'18;77300.0;2050.0;75260.0;2.6
5970;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2004/'05;61790.0;2590.0;59200.0;4.2
5971;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2005/'06;63630.0;2240.0;61390.0;3.5
5972;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2006/'07;64220.0;1990.0;62230.0;3.1
5973;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2007/'08;64090.0;1700.0;62390.0;2.7
5974;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2008/'09;63770.0;1390.0;62380.0;2.2
5975;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2009/'10;63470.0;1380.0;62090.0;2.2
5976;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2010/'11;63610.0;1380.0;62240.0;2.2
5977;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2011/'12;63470.0;1300.0;62180.0;2.0
5978;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2012/'13 Oude methode;63000.0;1180.0;61820.0;1.9
5979;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;62200.0;640.0;61560.0;1.0
5980;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2013/'14;61520.0;680.0;60840.0;1.1
5981;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2014/'15;60450.0;610.0;59840.0;1.0
5982;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2015/'16;59540.0;590.0;58960.0;1.0
5983;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2016/'17;58970.0;550.0;58420.0;0.9
5984;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;1 jaar vertraging;2017/'18;58450.0;550.0;57910.0;0.9
5985;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2004/'05;15790.0;1770.0;14020.0;11.2
5986;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2005/'06;15000.0;1320.0;13680.0;8.8
5987;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2006/'07;14080.0;1140.0;12940.0;8.1
5988;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2007/'08;13670.0;1060.0;12620.0;7.7
5989;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2008/'09;13160.0;880.0;12270.0;6.7
5990;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2009/'10;13690.0;1090.0;12600.0;8.0
5991;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2010/'11;14600.0;1290.0;13310.0;8.8
5992;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2011/'12;14770.0;1180.0;13590.0;8.0
5993;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;14620.0;1050.0;13570.0;7.2
5994;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;14220.0;850.0;13370.0;5.9
5995;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2013/'14;14220.0;820.0;13410.0;5.7
5996;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2014/'15;14530.0;910.0;13620.0;6.3
5997;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2015/'16;15500.0;1110.0;14390.0;7.1
5998;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2016/'17;18190.0;1460.0;16740.0;8.0
5999;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;2 jaar of meer vertraging;2017/'18;18850.0;1500.0;17350.0;8.0
6000;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2004/'05;40.0;30.0;10.0;71.8
6001;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2005/'06;50.0;30.0;10.0;70.2
6002;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2006/'07;40.0;20.0;20.0;48.8
6003;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2007/'08;20.0;10.0;;58.8
6004;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2008/'09;;;;
6005;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2009/'10;;;;
6006;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2010/'11;;;0.0;
6007;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2011/'12;20.0;10.0;;63.2
6008;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2012/'13 Oude methode;30.0;20.0;10.0;68.8
6009;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2012/'13 Nieuwe methode;30.0;20.0;10.0;68.8
6010;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2013/'14;70.0;30.0;40.0;47.1
6011;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2014/'15;100.0;60.0;30.0;66.3
6012;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2015/'16;70.0;40.0;30.0;56.5
6013;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2016/'17;80.0;60.0;20.0;71.3
6014;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Totaal;2017/'18;70.0;30.0;30.0;50.8
6015;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2004/'05;0.0;0.0;0.0;0.0
6016;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2005/'06;0.0;0.0;0.0;0.0
6017;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2006/'07;0.0;0.0;0.0;0.0
6018;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2007/'08;0.0;0.0;0.0;0.0
6019;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2008/'09;0.0;0.0;0.0;0.0
6020;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2009/'10;0.0;0.0;0.0;0.0
6021;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2010/'11;0.0;0.0;0.0;0.0
6022;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2011/'12;0.0;0.0;0.0;0.0
6023;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
6024;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
6025;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2013/'14;0.0;0.0;0.0;0.0
6026;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2014/'15;0.0;0.0;0.0;0.0
6027;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2015/'16;0.0;0.0;0.0;0.0
6028;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2016/'17;0.0;0.0;0.0;0.0
6029;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Geen vertraging;2017/'18;0.0;0.0;0.0;0.0
6030;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2004/'05;40.0;30.0;10.0;71.8
6031;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2005/'06;50.0;30.0;10.0;70.2
6032;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2006/'07;40.0;20.0;20.0;48.8
6033;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2007/'08;20.0;10.0;;58.8
6034;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2008/'09;;;;
6035;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2009/'10;;;;
6036;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2010/'11;;;0.0;
6037;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2011/'12;20.0;10.0;;63.2
6038;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2012/'13 Oude methode;30.0;20.0;10.0;68.8
6039;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2012/'13 Nieuwe methode;30.0;20.0;10.0;68.8
6040;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2013/'14;70.0;30.0;40.0;47.1
6041;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2014/'15;100.0;60.0;30.0;66.3
6042;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2015/'16;70.0;40.0;30.0;56.5
6043;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2016/'17;80.0;60.0;20.0;71.3
6044;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;Wel vertraging;2017/'18;70.0;30.0;30.0;50.8
6045;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2004/'05;0.0;0.0;0.0;0.0
6046;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2005/'06;0.0;0.0;0.0;0.0
6047;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2006/'07;0.0;0.0;0.0;0.0
6048;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2007/'08;0.0;0.0;0.0;0.0
6049;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2008/'09;0.0;0.0;0.0;0.0
6050;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2009/'10;0.0;0.0;0.0;0.0
6051;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2010/'11;0.0;0.0;0.0;0.0
6052;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2011/'12;0.0;0.0;0.0;0.0
6053;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
6054;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
6055;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2013/'14;0.0;0.0;0.0;0.0
6056;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2014/'15;0.0;0.0;0.0;0.0
6057;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2015/'16;0.0;0.0;0.0;0.0
6058;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2016/'17;0.0;0.0;0.0;0.0
6059;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;1 jaar vertraging;2017/'18;0.0;0.0;0.0;0.0
6060;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2004/'05;40.0;30.0;10.0;71.8
6061;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2005/'06;50.0;30.0;10.0;70.2
6062;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2006/'07;40.0;20.0;20.0;48.8
6063;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2007/'08;20.0;10.0;;58.8
6064;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2008/'09;;;;
6065;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2009/'10;;;;
6066;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2010/'11;;;0.0;
6067;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2011/'12;20.0;10.0;;63.2
6068;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2012/'13 Oude methode;30.0;20.0;10.0;68.8
6069;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2012/'13 Nieuwe methode;30.0;20.0;10.0;68.8
6070;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2013/'14;70.0;30.0;40.0;47.1
6071;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2014/'15;100.0;60.0;30.0;66.3
6072;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2015/'16;70.0;40.0;30.0;56.5
6073;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2016/'17;80.0;60.0;20.0;71.3
6074;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal voortgezet onderwijs (vo);23 jaar of ouder;2 jaar of meer vertraging;2017/'18;70.0;30.0;30.0;50.8
6075;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2004/'05;82410.0;1780.0;80630.0;2.2
6076;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2005/'06;82370.0;1540.0;80830.0;1.9
6077;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2006/'07;81210.0;1280.0;79930.0;1.6
6078;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2007/'08;80700.0;1160.0;79540.0;1.4
6079;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2008/'09;80450.0;980.0;79470.0;1.2
6080;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2009/'10;82600.0;1110.0;81490.0;1.3
6081;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2010/'11;85570.0;1430.0;84150.0;1.7
6082;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2011/'12;87080.0;1300.0;85790.0;1.5
6083;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2012/'13 Oude methode;88730.0;1190.0;87530.0;1.3
6084;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2012/'13 Nieuwe methode;87450.0;490.0;86970.0;0.6
6085;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2013/'14;89580.0;520.0;89060.0;0.6
6086;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2014/'15;91640.0;600.0;91040.0;0.7
6087;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2015/'16;93330.0;730.0;92600.0;0.8
6088;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2016/'17;97250.0;1160.0;96090.0;1.2
6089;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Totaal;2017/'18;99340.0;1200.0;98140.0;1.2
6090;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2004/'05;50050.0;510.0;49540.0;1.0
6091;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2005/'06;50240.0;540.0;49700.0;1.1
6092;Totaal mannen en vrouwen;Met migratieachtergrond;Leerjaar 1-2;Totaal;Geen vertraging;2006/'07;49940.0;460.0;49480.0;0.9
