ID;Geslacht;WelGeenInternationaleStudent;UitstromersHoMetEnZonderDiploma;Uitkeringen;Studierichting;Peilmoment;Perioden;UitstromersHo_1
3892;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2010/'11;130.0
3893;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2011/'12;150.0
3894;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2012/'13;100.0
3895;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2013/'14;110.0
3896;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2014/'15;120.0
3897;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2015/'16;100.0
3898;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2016/'17;110.0
3899;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2017/'18;
3900;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2018/'19;
3901;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2019/'20;
3902;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2020/'21;
3903;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;5 jaar na verlaten onderwijs;2021/'22;
3904;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2006/'07;180.0
3905;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2007/'08;160.0
3906;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2008/'09;160.0
3907;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2009/'10;170.0
3908;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2010/'11;160.0
3909;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2011/'12;200.0
3910;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2012/'13;
3911;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2013/'14;
3912;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2014/'15;
3913;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2015/'16;
3914;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2016/'17;
3915;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2017/'18;
3916;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2018/'19;
3917;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2019/'20;
3918;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2020/'21;
3919;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Onderwijs;10 jaar na verlaten onderwijs;2021/'22;
3920;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2006/'07;20.0
3921;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2007/'08;10.0
3922;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2008/'09;10.0
3923;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2009/'10;10.0
3924;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2010/'11;10.0
3925;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2011/'12;10.0
3926;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2012/'13;10.0
3927;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2013/'14;10.0
3928;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2014/'15;10.0
3929;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2015/'16;10.0
3930;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2016/'17;10.0
3931;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2017/'18;10.0
3932;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2018/'19;0.0
3933;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2019/'20;20.0
3934;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2020/'21;20.0
3935;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2021/'22;20.0
3936;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2006/'07;10.0
3937;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2007/'08;10.0
3938;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2008/'09;10.0
3939;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2009/'10;10.0
3940;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2010/'11;10.0
3941;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2011/'12;10.0
3942;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2012/'13;10.0
3943;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2013/'14;10.0
3944;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2014/'15;20.0
3945;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2015/'16;20.0
3946;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2016/'17;10.0
3947;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2017/'18;20.0
3948;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2018/'19;30.0
3949;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2019/'20;20.0
3950;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2020/'21;20.0
3951;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2021/'22;
3952;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2006/'07;10.0
3953;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2007/'08;20.0
3954;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2008/'09;10.0
3955;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2009/'10;10.0
3956;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2010/'11;10.0
3957;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2011/'12;10.0
3958;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2012/'13;20.0
3959;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2013/'14;20.0
3960;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2014/'15;20.0
3961;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2015/'16;10.0
3962;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2016/'17;20.0
3963;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2017/'18;30.0
3964;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2018/'19;20.0
3965;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2019/'20;30.0
3966;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2020/'21;
3967;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2021/'22;
3968;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2006/'07;10.0
3969;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2007/'08;10.0
3970;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2008/'09;20.0
3971;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2009/'10;10.0
3972;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2010/'11;10.0
3973;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2011/'12;10.0
3974;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2012/'13;20.0
3975;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2013/'14;20.0
3976;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2014/'15;20.0
3977;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2015/'16;20.0
3978;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2016/'17;20.0
3979;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2017/'18;40.0
3980;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2018/'19;40.0
3981;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2019/'20;
3982;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2020/'21;
3983;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2021/'22;
3984;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2006/'07;10.0
3985;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2007/'08;20.0
3986;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2008/'09;10.0
3987;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2009/'10;20.0
3988;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2010/'11;10.0
3989;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2011/'12;10.0
3990;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2012/'13;10.0
3991;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2013/'14;20.0
3992;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2014/'15;20.0
3993;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2015/'16;30.0
3994;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2016/'17;20.0
3995;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2017/'18;40.0
3996;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2018/'19;
3997;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2019/'20;
3998;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2020/'21;
3999;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2021/'22;
4000;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2006/'07;20.0
4001;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2007/'08;10.0
4002;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2008/'09;20.0
4003;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2009/'10;10.0
4004;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2010/'11;20.0
4005;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2011/'12;30.0
4006;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2012/'13;20.0
4007;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2013/'14;20.0
4008;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2014/'15;40.0
4009;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2015/'16;40.0
4010;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2016/'17;50.0
4011;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2017/'18;
4012;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2018/'19;
4013;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2019/'20;
4014;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2020/'21;
4015;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2021/'22;
4016;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2006/'07;20.0
4017;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2007/'08;20.0
4018;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2008/'09;20.0
4019;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2009/'10;30.0
4020;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2010/'11;40.0
4021;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2011/'12;80.0
4022;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2012/'13;
4023;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2013/'14;
4024;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2014/'15;
4025;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2015/'16;
4026;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2016/'17;
4027;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2017/'18;
4028;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2018/'19;
4029;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2019/'20;
4030;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2020/'21;
4031;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2021/'22;
4032;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2006/'07;10.0
4033;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2007/'08;10.0
4034;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2008/'09;10.0
4035;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2009/'10;10.0
4036;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2010/'11;10.0
4037;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2011/'12;10.0
4038;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2012/'13;0.0
4039;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2013/'14;0.0
4040;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2014/'15;10.0
4041;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2015/'16;10.0
4042;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2016/'17;10.0
4043;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2017/'18;10.0
4044;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2018/'19;10.0
4045;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2019/'20;10.0
4046;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2020/'21;10.0
4047;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;Direct na verlaten onderwijs;2021/'22;20.0
4048;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2006/'07;10.0
4049;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2007/'08;10.0
4050;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2008/'09;10.0
4051;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2009/'10;10.0
4052;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2010/'11;10.0
4053;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2011/'12;10.0
4054;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2012/'13;10.0
4055;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2013/'14;10.0
4056;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2014/'15;10.0
4057;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2015/'16;10.0
4058;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2016/'17;10.0
4059;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2017/'18;10.0
4060;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2018/'19;10.0
4061;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2019/'20;10.0
4062;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2020/'21;20.0
4063;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;1 jaar na verlaten onderwijs;2021/'22;
4064;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;2 jaar na verlaten onderwijs;2006/'07;0.0
4065;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;2 jaar na verlaten onderwijs;2007/'08;10.0
4066;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;2 jaar na verlaten onderwijs;2008/'09;10.0
4067;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;2 jaar na verlaten onderwijs;2009/'10;10.0
4068;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;2 jaar na verlaten onderwijs;2010/'11;20.0
4069;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;2 jaar na verlaten onderwijs;2011/'12;10.0
4070;Totaal;Totaal;Totaal;Alleen arbeidsongeschiktheidsuitkering;Natuur;2 jaar na verlaten onderwijs;2012/'13;0.0
