ID;Zorgfuncties;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
1985;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2008;0.0
1986;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2009;0.0
1987;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2010;0.0
1988;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2011;0.0
1989;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2012;0.0
1990;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2013;0.0
1991;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2014;0.0
1992;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2015;0.0
1993;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2016;0.0
1994;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2017;0.0
1995;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2018;0.0
1996;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2019;0.0
1997;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2020;0.0
1998;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2021;0.0
1999;Totaal gezondheidsverwante uitgaven;HF22: Financiering door IZWH;2022;0.0
2000;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;1998;48.0
2001;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;1999;57.0
2002;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2000;63.0
2003;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2001;82.0
2004;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2002;108.0
2005;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2003;91.0
2006;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2004;92.0
2007;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2005;79.0
2008;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2006;45.0
2009;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2007;48.0
2010;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2008;56.0
2011;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2009;57.0
2012;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2010;66.0
2013;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2011;62.0
2014;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2012;61.0
2015;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2013;58.0
2016;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2014;110.0
2017;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2015;104.0
2018;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2016;112.0
2019;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2017;118.0
2020;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2018;104.0
2021;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2019;112.0
2022;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2020;120.0
2023;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2021;144.0
2024;Totaal gezondheidsverwante uitgaven;HF23: Financiering door ondernemingen;2022;153.0
2025;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;1998;269.0
2026;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;1999;277.0
2027;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2000;277.0
2028;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2001;274.0
2029;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2002;282.0
2030;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2003;290.0
2031;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2004;343.0
2032;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2005;364.0
2033;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2006;254.0
2034;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2007;377.0
2035;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2008;387.0
2036;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2009;422.0
2037;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2010;502.0
2038;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2011;566.0
2039;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2012;573.0
2040;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2013;605.0
2041;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2014;615.0
2042;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2015;681.0
2043;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2016;622.0
2044;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2017;559.0
2045;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2018;555.0
2046;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2019;508.0
2047;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2020;554.0
2048;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2021;546.0
2049;Totaal gezondheidsverwante uitgaven;HF3: Eigen betalingen;2022;569.0
2050;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;1998;0.0
2051;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;1999;0.0
2052;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2000;0.0
2053;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2001;0.0
2054;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2002;0.0
2055;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2003;0.0
2056;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2004;0.0
2057;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2005;0.0
2058;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2006;0.0
2059;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2007;0.0
2060;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2008;0.0
2061;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2009;0.0
2062;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2010;0.0
2063;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2011;0.0
2064;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2012;0.0
2065;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2013;0.0
2066;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2014;0.0
2067;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2015;0.0
2068;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2016;0.0
2069;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2017;0.0
2070;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2018;0.0
2071;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2019;0.0
2072;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2020;0.0
2073;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2021;0.0
2074;Totaal gezondheidsverwante uitgaven;HF31: Directe eigen betalingen;2022;0.0
2075;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;1998;269.0
2076;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;1999;277.0
2077;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2000;277.0
2078;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2001;274.0
2079;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2002;282.0
2080;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2003;290.0
2081;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2004;343.0
2082;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2005;364.0
2083;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2006;254.0
2084;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2007;377.0
2085;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2008;387.0
2086;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2009;422.0
2087;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2010;502.0
2088;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2011;566.0
2089;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2012;573.0
2090;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2013;605.0
2091;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2014;615.0
2092;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2015;681.0
2093;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2016;622.0
2094;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2017;559.0
2095;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2018;555.0
2096;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2019;508.0
2097;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2020;554.0
2098;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2021;546.0
2099;Totaal gezondheidsverwante uitgaven;HF32: Eigen risico en bijdragen;2022;569.0
2100;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";1998;0.0
2101;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";1999;0.0
2102;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2000;0.0
2103;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2001;0.0
2104;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2002;0.0
2105;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2003;0.0
2106;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2004;0.0
2107;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2005;0.0
2108;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2006;0.0
2109;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2007;0.0
2110;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2008;0.0
2111;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2009;0.0
2112;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2010;0.0
2113;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2011;0.0
2114;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2012;0.0
2115;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2013;0.0
2116;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2014;0.0
2117;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2015;0.0
2118;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2016;0.0
2119;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2017;0.0
2120;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2018;0.0
2121;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2019;0.0
2122;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2020;0.0
2123;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2021;0.0
2124;Totaal gezondheidsverwante uitgaven;"Buitenland; uitvoer";2022;0.0
2125;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;1998;3106.0
2126;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;1999;3311.0
2127;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2000;3598.0
2128;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2001;4041.0
2129;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2002;4604.0
2130;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2003;5135.0
2131;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2004;5458.0
2132;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2005;5889.0
2133;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2006;5981.0
2134;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2007;6335.0
2135;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2008;6253.0
2136;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2009;7233.0
2137;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2010;7778.0
2138;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2011;8091.0
2139;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2012;8499.0
2140;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2013;8243.0
2141;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2014;8302.0
2142;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2015;9068.0
2143;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2016;8984.0
2144;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2017;9002.0
2145;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2018;9500.0
2146;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2019;9995.0
2147;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2020;10830.0
2148;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2021;10884.0
2149;HCR1: Langdurige zorg (welzijn);Totaal alle financieringsvormen;2022;11169.0
2150;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;1998;3106.0
2151;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;1999;3311.0
2152;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2000;3598.0
2153;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2001;4041.0
2154;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2002;4604.0
2155;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2003;5135.0
2156;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2004;5458.0
2157;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2005;5889.0
2158;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2006;5981.0
2159;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2007;6335.0
2160;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2008;6253.0
2161;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2009;7233.0
2162;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2010;7778.0
2163;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2011;8091.0
2164;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2012;8499.0
2165;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2013;8243.0
2166;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2014;8302.0
2167;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2015;9068.0
2168;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2016;8984.0
2169;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2017;9002.0
2170;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2018;9500.0
2171;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2019;9995.0
2172;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2020;10830.0
2173;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2021;10884.0
2174;HCR1: Langdurige zorg (welzijn);Totaal financiering van ingezetenen;2022;11169.0
2175;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;1998;2837.0
2176;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;1999;3033.0
2177;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2000;3321.0
2178;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2001;3767.0
2179;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2002;4322.0
2180;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2003;4844.0
2181;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2004;5115.0
2182;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2005;5525.0
2183;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2006;5727.0
2184;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2007;5958.0
2185;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2008;5865.0
2186;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2009;6811.0
2187;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2010;7276.0
2188;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2011;7526.0
2189;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2012;7926.0
2190;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2013;7638.0
2191;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2014;7687.0
2192;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2015;8387.0
2193;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2016;8361.0
2194;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2017;8442.0
2195;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2018;8945.0
2196;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2019;9487.0
2197;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2020;10276.0
2198;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2021;10338.0
2199;HCR1: Langdurige zorg (welzijn);HF1: Overheid en soc. verzekering;2022;10600.0
2200;HCR1: Langdurige zorg (welzijn);HF11: Overheid;1998;57.0
2201;HCR1: Langdurige zorg (welzijn);HF11: Overheid;1999;62.0
2202;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2000;64.0
2203;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2001;111.0
2204;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2002;119.0
2205;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2003;128.0
2206;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2004;108.0
2207;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2005;156.0
2208;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2006;219.0
2209;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2007;1139.0
2210;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2008;1152.0
2211;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2009;1249.0
2212;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2010;1377.0
2213;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2011;1464.0
2214;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2012;1402.0
2215;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2013;1377.0
2216;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2014;1295.0
2217;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2015;4658.0
2218;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2016;4443.0
2219;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2017;4664.0
2220;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2018;5019.0
2221;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2019;5313.0
2222;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2020;5806.0
2223;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2021;5148.0
2224;HCR1: Langdurige zorg (welzijn);HF11: Overheid;2022;4998.0
2225;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;1998;2780.0
2226;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;1999;2972.0
2227;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2000;3257.0
2228;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2001;3656.0
2229;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2002;4204.0
2230;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2003;4716.0
2231;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2004;5007.0
2232;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2005;5369.0
2233;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2006;5508.0
2234;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2007;4820.0
2235;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2008;4713.0
2236;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2009;5563.0
2237;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2010;5899.0
2238;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2011;6062.0
2239;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2012;6525.0
2240;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2013;6260.0
2241;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2014;6392.0
2242;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2015;3729.0
2243;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2016;3919.0
2244;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2017;3779.0
2245;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2018;3926.0
2246;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2019;4173.0
2247;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2020;4470.0
2248;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2021;5190.0
2249;HCR1: Langdurige zorg (welzijn);HF12: Verplichte premiegeb verzekeringen;2022;5602.0
2250;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;1998;2780.0
2251;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;1999;2972.0
2252;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2000;3257.0
2253;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2001;3656.0
2254;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2002;4204.0
2255;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2003;4716.0
2256;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2004;5007.0
2257;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2005;5369.0
2258;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2006;5507.0
2259;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2007;4818.0
2260;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2008;4713.0
2261;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2009;5563.0
2262;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2010;5899.0
2263;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2011;6062.0
2264;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2012;6525.0
2265;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2013;6260.0
2266;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2014;6392.0
2267;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2015;3584.0
2268;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2016;3754.0
2269;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2017;3596.0
2270;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2018;3731.0
2271;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2019;3973.0
2272;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2020;4287.0
2273;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2021;5032.0
2274;HCR1: Langdurige zorg (welzijn);HF121a: Wlz, AWBZ;2022;5462.0
2275;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;1998;0.0
2276;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;1999;0.0
2277;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2000;0.0
2278;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2001;0.0
2279;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2002;0.0
2280;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2003;0.0
2281;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2004;0.0
2282;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2005;0.0
2283;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2006;
2284;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2007;
2285;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2008;
2286;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2009;
2287;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2010;
2288;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2011;
2289;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2012;
2290;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2013;
2291;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2014;
2292;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2015;
2293;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2016;
2294;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2017;
2295;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2018;
2296;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2019;
2297;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2020;
2298;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2021;
2299;HCR1: Langdurige zorg (welzijn);HF121b: Ziekenfonds;2022;
