ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;PersonenMetAansprakenPartnerpensioen_1;PartnerOntvangtTotAOWDatum_2;PartnerOntvangtVanafAOWDatum_3;PartnerOntvangtTotAOWDatum_4;PartnerOntvangtVanafAOWDatum_5
3635;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2017;249980;944054.0;703232.0;424887.0;596954.0
3636;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2018;254170;1042135.0;774187.0;469674.0;666414.0
3637;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2019;264330;1242660.0;892390.0;564179.0;778699.0
3638;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2020;269760;1263564.0;909819.0;590751.0;837615.0
3639;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Nederlandse achtergrond;2021;277820;1397665.0;975274.0;882971.0;900962.0
3640;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2017;73080;183843.0;145092.0;94147.0;123879.0
3641;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2018;75160;212869.0;168550.0;108028.0;144893.0
3642;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2019;80970;286420.0;213509.0;150617.0;190194.0
3643;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2020;82400;297556.0;220397.0;150054.0;196856.0
3644;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Met migratieachtergrond;2021;90720;323880.0;232270.0;221745.0;223553.0
3645;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2017;30760;71043.0;61166.0;38938.0;52575.0
3646;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2018;29900;79038.0;69157.0;43318.0;59426.0
3647;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2019;31870;112624.0;88101.0;65231.0;80070.0
3648;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2020;32080;114307.0;89313.0;62662.0;80114.0
3649;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2021;35870;122972.0;91739.0;90027.0;90834.0
3650;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2017;42330;112800.0;83926.0;55209.0;71305.0
3651;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2018;45260;133831.0;99394.0;64710.0;85467.0
3652;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2019;49100;173796.0;125409.0;85386.0;110124.0
3653;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2020;50310;183249.0;131085.0;87392.0;116742.0
3654;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2021;54860;200908.0;140531.0;131718.0;132720.0
3655;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2017;40;58.0;89.0;52.0;85.0
3656;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2018;20;20.0;70.0;24.0;59.0
3657;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
3658;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
3659;Vrouwen;Jonger dan 25 jaar;Niet-gehuwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
3660;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2017;322530;1125674.0;846679.0;517996.0;719473.0
3661;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2018;328780;1252075.0;940568.0;576285.0;809471.0
3662;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2019;344740;1525907.0;1103554.0;713180.0;966876.0
3663;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2020;351620;1557791.0;1127845.0;739232.0;1032418.0
3664;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Totaal;2021;368030;1718548.0;1205387.0;1102831.0;1122539.0
3665;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2017;249690;942632.0;702149.0;424244.0;596059.0
3666;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2018;253850;1040318.0;772823.0;468756.0;665247.0
3667;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2019;264020;1240562.0;890836.0;563100.0;777368.0
3668;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2020;269480;1261498.0;908365.0;589755.0;836362.0
3669;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Nederlandse achtergrond;2021;277570;1395980.0;974077.0;881962.0;899895.0
3670;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2017;72810;182983.0;144442.0;93699.0;123329.0
3671;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2018;74900;211738.0;167675.0;107504.0;144165.0
3672;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2019;80730;285345.0;212718.0;150081.0;189507.0
3673;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2020;82140;296292.0;219480.0;149477.0;196056.0
3674;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Met migratieachtergrond;2021;90460;322568.0;231311.0;220870.0;222644.0
3675;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2017;30700;70866.0;61013.0;38839.0;52438.0
3676;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2018;29850;78870.0;69025.0;43235.0;59314.0
3677;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2019;31830;112504.0;87999.0;65158.0;79980.0
3678;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2020;32060;114226.0;89240.0;62598.0;80048.0
3679;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Westerse migratieachtergrond;2021;35820;122802.0;91602.0;89899.0;90706.0
3680;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2017;42100;112117.0;83429.0;54860.0;70891.0
3681;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2018;45050;132867.0;98650.0;64270.0;84851.0
3682;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2019;48900;172841.0;124719.0;84922.0;109528.0
3683;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2020;50090;182066.0;130240.0;86880.0;116009.0
3684;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Niet-westerse migratieachtergrond;2021;54640;199766.0;139709.0;130971.0;131938.0
3685;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2017;40;58.0;89.0;52.0;85.0
3686;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2018;20;20.0;70.0;24.0;59.0
3687;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
3688;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
3689;Vrouwen;Jonger dan 25 jaar;Ongehuwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
3690;Vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2017;10;49.0;28.0;19.0;21.0
3691;Vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2018;10;46.0;31.0;13.0;27.0
3692;Vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2019;10;39.0;33.0;25.0;26.0
3693;Vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2020;20;88.0;71.0;33.0;68.0
3694;Vrouwen;Jonger dan 25 jaar;Verweduwd;Totaal;2021;20;99.0;75.0;61.0;69.0
3695;Vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2017;10;41.0;24.0;16.0;18.0
3696;Vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2018;10;46.0;31.0;13.0;27.0
3697;Vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2019;10;39.0;33.0;25.0;25.0
3698;Vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2020;10;88.0;71.0;27.0;62.0
3699;Vrouwen;Jonger dan 25 jaar;Verweduwd;Nederlandse achtergrond;2021;10;88.0;69.0;57.0;64.0
3700;Vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2017;0;;;;
3701;Vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
3702;Vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
3703;Vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2020;0;;;;
3704;Vrouwen;Jonger dan 25 jaar;Verweduwd;Met migratieachtergrond;2021;0;;;;
3705;Vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
3706;Vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
3707;Vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
3708;Vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2020;0;;;;
3709;Vrouwen;Jonger dan 25 jaar;Verweduwd;Westerse migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
3710;Vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2017;0;;;;
3711;Vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
3712;Vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
3713;Vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
3714;Vrouwen;Jonger dan 25 jaar;Verweduwd;Niet-westerse migratieachtergrond;2021;0;;;;
3715;Vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
3716;Vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
3717;Vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
3718;Vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
3719;Vrouwen;Jonger dan 25 jaar;Verweduwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
3720;Vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2017;550;2233.0;1705.0;1072.0;1424.0
3721;Vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2018;560;2903.0;2209.0;1428.0;1868.0
3722;Vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2019;540;3133.0;2313.0;1590.0;1991.0
3723;Vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2020;520;3240.0;2301.0;1540.0;1985.0
3724;Vrouwen;Jonger dan 25 jaar;Gescheiden;Totaal;2021;490;2898.0;2082.0;1824.0;1908.0
3725;Vrouwen;Jonger dan 25 jaar;Gescheiden;Nederlandse achtergrond;2017;280;1381.0;1060.0;628.0;877.0
3726;Vrouwen;Jonger dan 25 jaar;Gescheiden;Nederlandse achtergrond;2018;310;1771.0;1333.0;905.0;1141.0
3727;Vrouwen;Jonger dan 25 jaar;Gescheiden;Nederlandse achtergrond;2019;300;2059.0;1521.0;1055.0;1305.0
3728;Vrouwen;Jonger dan 25 jaar;Gescheiden;Nederlandse achtergrond;2020;270;1977.0;1384.0;969.0;1191.0
3729;Vrouwen;Jonger dan 25 jaar;Gescheiden;Nederlandse achtergrond;2021;230;1598.0;1129.0;953.0;1003.0
3730;Vrouwen;Jonger dan 25 jaar;Gescheiden;Met migratieachtergrond;2017;270;852.0;646.0;444.0;547.0
3731;Vrouwen;Jonger dan 25 jaar;Gescheiden;Met migratieachtergrond;2018;260;1132.0;876.0;523.0;728.0
3732;Vrouwen;Jonger dan 25 jaar;Gescheiden;Met migratieachtergrond;2019;240;1075.0;792.0;536.0;686.0
3733;Vrouwen;Jonger dan 25 jaar;Gescheiden;Met migratieachtergrond;2020;250;1263.0;917.0;571.0;794.0
3734;Vrouwen;Jonger dan 25 jaar;Gescheiden;Met migratieachtergrond;2021;260;1300.0;953.0;871.0;905.0
3735;Vrouwen;Jonger dan 25 jaar;Gescheiden;Westerse migratieachtergrond;2017;50;177.0;153.0;99.0;137.0
3736;Vrouwen;Jonger dan 25 jaar;Gescheiden;Westerse migratieachtergrond;2018;50;168.0;132.0;83.0;111.0
3737;Vrouwen;Jonger dan 25 jaar;Gescheiden;Westerse migratieachtergrond;2019;40;120.0;102.0;73.0;91.0
3738;Vrouwen;Jonger dan 25 jaar;Gescheiden;Westerse migratieachtergrond;2020;30;81.0;73.0;59.0;61.0
3739;Vrouwen;Jonger dan 25 jaar;Gescheiden;Westerse migratieachtergrond;2021;40;170.0;137.0;128.0;128.0
3740;Vrouwen;Jonger dan 25 jaar;Gescheiden;Niet-westerse migratieachtergrond;2017;220;675.0;493.0;345.0;411.0
3741;Vrouwen;Jonger dan 25 jaar;Gescheiden;Niet-westerse migratieachtergrond;2018;210;964.0;744.0;440.0;617.0
3742;Vrouwen;Jonger dan 25 jaar;Gescheiden;Niet-westerse migratieachtergrond;2019;210;955.0;690.0;463.0;596.0
3743;Vrouwen;Jonger dan 25 jaar;Gescheiden;Niet-westerse migratieachtergrond;2020;220;1182.0;845.0;512.0;733.0
3744;Vrouwen;Jonger dan 25 jaar;Gescheiden;Niet-westerse migratieachtergrond;2021;220;1130.0;816.0;743.0;777.0
3745;Vrouwen;Jonger dan 25 jaar;Gescheiden;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
3746;Vrouwen;Jonger dan 25 jaar;Gescheiden;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
3747;Vrouwen;Jonger dan 25 jaar;Gescheiden;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
3748;Vrouwen;Jonger dan 25 jaar;Gescheiden;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
3749;Vrouwen;Jonger dan 25 jaar;Gescheiden;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
3750;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Totaal;2017;8860;5089.0;5905.0;3897.0;5284.0
3751;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Totaal;2018;8680;6420.0;7616.0;4844.0;6737.0
3752;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Totaal;2019;9000;13776.0;12606.0;11507.0;11992.0
3753;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Totaal;2020;9970;18722.0;16886.0;12120.0;12705.0
3754;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Totaal;2021;11420;12210.0;9523.0;17139.0;17071.0
3755;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2017;10;44.0;37.0;23.0;40.0
3756;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2018;20;55.0;48.0;33.0;48.0
3757;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2019;20;79.0;61.0;36.0;64.0
3758;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2020;20;67.0;63.0;29.0;56.0
3759;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Nederlandse achtergrond;2021;30;154.0;107.0;99.0;99.0
3760;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2017;8680;4915.0;5735.0;3770.0;5121.0
3761;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2018;8540;6264.0;7467.0;4724.0;6601.0
3762;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2019;8970;13690.0;12539.0;11467.0;11923.0
3763;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2020;9940;18646.0;16816.0;12083.0;12643.0
3764;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Met migratieachtergrond;2021;11380;12045.0;9404.0;17027.0;16959.0
3765;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2017;8650;4856.0;5683.0;3718.0;5069.0
3766;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2018;8490;6247.0;7450.0;4707.0;6584.0
3767;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2019;8910;13589.0;12455.0;11432.0;11891.0
3768;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2020;9880;18536.0;16728.0;12027.0;12568.0
3769;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Westerse migratieachtergrond;2021;11230;11969.0;9327.0;16777.0;16708.0
3770;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2017;30;60.0;51.0;52.0;52.0
3771;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2018;50;17.0;17.0;17.0;17.0
3772;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2019;60;101.0;84.0;35.0;33.0
3773;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2020;60;109.0;87.0;57.0;75.0
3774;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2021;150;77.0;77.0;251.0;251.0
3775;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2017;170;130.0;133.0;105.0;122.0
3776;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2018;120;101.0;101.0;86.0;88.0
3777;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2019;10;6.0;6.0;5.0;5.0
3778;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2020;10;10.0;7.0;8.0;5.0
3779;Vrouwen;Jonger dan 25 jaar;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2021;10;11.0;11.0;12.0;12.0
3780;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Totaal;2017;968870;7247886.0;6147297.0;3051941.0;5268138.0
3781;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Totaal;2018;986070;7682959.0;6570584.0;3311211.0;5672982.0
3782;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Totaal;2019;1004980;8949852.0;7066866.0;3798216.0;6272463.0
3783;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Totaal;2020;1018440;9300691.0;7344014.0;4149759.0;6873378.0
3784;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Totaal;2021;1042990;10119495.0;7936887.0;6346072.0;7184361.0
3785;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2017;662930;5714182.0;4777751.0;2282009.0;4099784.0
3786;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2018;669050;5970332.0;5027346.0;2431523.0;4361401.0
3787;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2019;675080;6762192.0;5324697.0;2710157.0;4730076.0
3788;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2020;677330;6996924.0;5514930.0;2938203.0;5139787.0
3789;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2021;680650;7535792.0;5892175.0;4598742.0;5314194.0
3790;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2017;288040;1520903.0;1358099.0;762040.0;1158138.0
3791;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2018;301660;1701993.0;1533077.0;872102.0;1302071.0
3792;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2019;329780;2187532.0;1742074.0;1088005.0;1542331.0
3793;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2020;341030;2303670.0;1829004.0;1211473.0;1733505.0
3794;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2021;362250;2583625.0;2044652.0;1747259.0;1870096.0
3795;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2017;149810;731275.0;675168.0;389778.0;575741.0
3796;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2018;158420;814555.0;762698.0;448345.0;645606.0
3797;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2019;180130;1069961.0;859841.0;572665.0;766052.0
3798;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2020;186630;1109941.0;891612.0;633734.0;853024.0
3799;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Westerse migratieachtergrond;2021;198400;1223105.0;976109.0;849415.0;896451.0
3800;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2017;138240;789627.0;682931.0;372262.0;582397.0
3801;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2018;143240;887438.0;770379.0;423757.0;656465.0
3802;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2019;149650;1117571.0;882233.0;515340.0;776278.0
3803;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2020;154400;1193728.0;937392.0;577738.0;880482.0
3804;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2021;163850;1360520.0;1068544.0;897845.0;973645.0
3805;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2017;17910;12802.0;11447.0;7892.0;10216.0
3806;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2018;15360;10634.0;10162.0;7585.0;9509.0
3807;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2019;120;128.0;95.0;54.0;56.0
3808;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2020;90;97.0;80.0;83.0;86.0
3809;Vrouwen;25 tot 35 jaar;Totaal burgerlijke staat;Onbekende migratieachtergrond;2021;80;78.0;59.0;71.0;71.0
3810;Vrouwen;25 tot 35 jaar;Gehuwd;Totaal;2017;290240;2510605.0;2087771.0;787121.0;1733736.0
3811;Vrouwen;25 tot 35 jaar;Gehuwd;Totaal;2018;291830;2617700.0;2197992.0;836057.0;1850713.0
3812;Vrouwen;25 tot 35 jaar;Gehuwd;Totaal;2019;294950;2958206.0;2298090.0;932931.0;1995437.0
3813;Vrouwen;25 tot 35 jaar;Gehuwd;Totaal;2020;289070;2977743.0;2315800.0;983695.0;2112055.0
3814;Vrouwen;25 tot 35 jaar;Gehuwd;Totaal;2021;291480;3219444.0;2491761.0;1592692.0;2204089.0
3815;Vrouwen;25 tot 35 jaar;Gehuwd;Nederlandse achtergrond;2017;211720;1990046.0;1628075.0;567126.0;1357881.0
3816;Vrouwen;25 tot 35 jaar;Gehuwd;Nederlandse achtergrond;2018;211840;2050591.0;1691754.0;590328.0;1435974.0
3817;Vrouwen;25 tot 35 jaar;Gehuwd;Nederlandse achtergrond;2019;212070;2260619.0;1752177.0;639220.0;1523536.0
3818;Vrouwen;25 tot 35 jaar;Gehuwd;Nederlandse achtergrond;2020;207040;2275362.0;1768230.0;669757.0;1603041.0
3819;Vrouwen;25 tot 35 jaar;Gehuwd;Nederlandse achtergrond;2021;205460;2421583.0;1869953.0;1131839.0;1651092.0
3820;Vrouwen;25 tot 35 jaar;Gehuwd;Met migratieachtergrond;2017;78530;520560.0;459695.0;219995.0;375855.0
3821;Vrouwen;25 tot 35 jaar;Gehuwd;Met migratieachtergrond;2018;79990;567109.0;506238.0;245729.0;414740.0
3822;Vrouwen;25 tot 35 jaar;Gehuwd;Met migratieachtergrond;2019;82880;697587.0;545913.0;293711.0;471901.0
3823;Vrouwen;25 tot 35 jaar;Gehuwd;Met migratieachtergrond;2020;82040;702381.0;547570.0;313938.0;509014.0
3824;Vrouwen;25 tot 35 jaar;Gehuwd;Met migratieachtergrond;2021;86020;797862.0;621808.0;460854.0;552996.0
3825;Vrouwen;25 tot 35 jaar;Gehuwd;Westerse migratieachtergrond;2017;30910;214997.0;194435.0;98311.0;157406.0
3826;Vrouwen;25 tot 35 jaar;Gehuwd;Westerse migratieachtergrond;2018;31200;229834.0;211712.0;108781.0;170846.0
3827;Vrouwen;25 tot 35 jaar;Gehuwd;Westerse migratieachtergrond;2019;32110;283685.0;222105.0;130759.0;191162.0
3828;Vrouwen;25 tot 35 jaar;Gehuwd;Westerse migratieachtergrond;2020;31110;274298.0;214126.0;135979.0;200458.0
3829;Vrouwen;25 tot 35 jaar;Gehuwd;Westerse migratieachtergrond;2021;32120;304359.0;237290.0;180385.0;209430.0
3830;Vrouwen;25 tot 35 jaar;Gehuwd;Niet-westerse migratieachtergrond;2017;47620;305562.0;265261.0;121684.0;218449.0
3831;Vrouwen;25 tot 35 jaar;Gehuwd;Niet-westerse migratieachtergrond;2018;48790;337275.0;294525.0;136947.0;243893.0
3832;Vrouwen;25 tot 35 jaar;Gehuwd;Niet-westerse migratieachtergrond;2019;50780;413902.0;323808.0;162952.0;280739.0
3833;Vrouwen;25 tot 35 jaar;Gehuwd;Niet-westerse migratieachtergrond;2020;50920;428084.0;333444.0;177959.0;308556.0
3834;Vrouwen;25 tot 35 jaar;Gehuwd;Niet-westerse migratieachtergrond;2021;53890;493503.0;384518.0;280469.0;343566.0
3835;Vrouwen;25 tot 35 jaar;Gehuwd;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
3836;Vrouwen;25 tot 35 jaar;Gehuwd;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
3837;Vrouwen;25 tot 35 jaar;Gehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
