ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonend_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersoonInInstitutioneelHuishouden_12;TotaalPersonenInHuishoudens_13;TotaalPersonenInParticuliereHuish_14;PersoonInEenpersoonshuishouden_15;TotaalPersonenInMeerpersoonshuisho_16;ZonderKinderen_17;MetKinderen_18;TotaalPersonenInNietGehuwdPaar_19;ZonderKinderen_20;MetKinderen_21;TotaalPersonenInGehuwdPaar_22;ZonderKinderen_23;MetKinderen_24;PersoonInEenouderhuishouden_25;PersoonInOverigHuishouden_26;PersoonInInstitutioneelHuishouden_27
425;Mannen;21600;1988;268;228;0;50.0;158.0;7.0;137.0;0.0;14.0;7.0;14;40;268;228;50.0;179;151;28;7;7.0;0;161;139.0;21;7;4;40
426;Mannen;21600;1989;274;235;0;52.0;163.0;7.0;142.0;0.0;14.0;7.0;13;38;274;235;52.0;183;156;28;7;7.0;0;165;144.0;21;7;4;38
427;Mannen;21600;1990;277;241;0;54.0;167.0;7.0;146.0;0.0;14.0;7.0;12;37;277;241;54.0;186;159;27;7;7.0;0;168;148.0;20;7;4;37
428;Mannen;21600;1991;281;246;0;56.0;172.0;8.0;151.0;0.0;14.0;6.0;12;34;281;246;56.0;190;164;26;8;8.0;0;172;152.0;20;6;4;34
429;Mannen;21600;1992;284;251;0;58.0;176.0;8.0;155.0;0.0;13.0;6.0;11;32;284;251;58.0;194;169;25;8;8.0;0;176;157.0;18;6;3;32
430;Mannen;21600;1993;287;256;0;60.0;180.0;9.0;158.0;0.0;13.0;6.0;11;31;287;256;60.0;196;173;23;9;9.0;0;178;161.0;17;6;3;31
431;Mannen;21600;1994;288;257;0;61.0;180.0;9.0;159.0;0.0;12.0;6.0;10;31;288;257;61.0;196;174;22;9;9.0;0;178;162.0;16;6;3;31
432;Vrouwen;10000;1971;6570;6379;2494;427.0;3064.0;54.0;883.0;16.0;2112.0;162.0;232;191;6570;6379;427.0;5952;1060;4892;86;56.0;29;5430;911.0;4519;344;93;191
433;Vrouwen;10000;1972;6645;6454;2490;455.0;3112.0;53.0;906.0;18.0;2135.0;164.0;233;191;6645;6454;455.0;5999;1086;4914;95;60.0;35;5470;935.0;4535;343;91;191
434;Vrouwen;10000;1973;6712;6521;2481;483.0;3157.0;53.0;928.0;20.0;2155.0;167.0;233;191;6712;6521;483.0;6038;1110;4927;104;63.0;41;5502;959.0;4544;343;88;191
435;Vrouwen;10000;1974;6769;6577;2464;511.0;3199.0;54.0;951.0;22.0;2173.0;169.0;233;192;6769;6577;511.0;6066;1135;4931;112;67.0;45;5525;982.0;4543;344;86;192
436;Vrouwen;10000;1975;6827;6636;2444;539.0;3246.0;56.0;974.0;22.0;2194.0;174.0;233;192;6827;6636;539.0;6096;1161;4935;120;72.0;48;5547;1007.0;4540;346;83;192
437;Vrouwen;10000;1976;6897;6705;2423;569.0;3300.0;61.0;1000.0;21.0;2218.0;180.0;233;192;6897;6705;569.0;6136;1192;4944;128;79.0;49;5575;1034.0;4542;353;80;192
438;Vrouwen;10000;1977;6943;6751;2392;597.0;3345.0;66.0;1023.0;20.0;2236.0;186.0;231;192;6943;6751;597.0;6153;1219;4934;137;86.0;50;5580;1056.0;4524;360;77;192
439;Vrouwen;10000;1978;6991;6798;2363;629.0;3386.0;75.0;1044.0;20.0;2247.0;193.0;227;193;6991;6798;629.0;6169;1246;4923;148;95.0;52;5579;1076.0;4503;368;75;193
440;Vrouwen;10000;1979;7040;6847;2341;663.0;3419.0;85.0;1063.0;21.0;2251.0;201.0;221;193;7040;6847;663.0;6184;1271;4912;161;106.0;55;5572;1093.0;4479;378;73;193
441;Vrouwen;10000;1980;7097;6903;2323;700.0;3457.0;97.0;1080.0;23.0;2256.0;211.0;213;193;7097;6903;700.0;6204;1297;4907;176;118.0;58;5564;1108.0;4456;392;71;193
442;Vrouwen;10000;1981;7160;6967;2312;738.0;3492.0;113.0;1096.0;26.0;2257.0;222.0;202;194;7160;6967;738.0;6228;1323;4905;194;133.0;61;5555;1121.0;4434;409;70;194
443;Vrouwen;10000;1982;7204;7012;2292;777.0;3521.0;131.0;1106.0;28.0;2255.0;236.0;187;192;7204;7012;777.0;6235;1345;4890;212;148.0;64;5524;1128.0;4396;430;69;192
444;Vrouwen;10000;1983;7237;7046;2267;814.0;3542.0;151.0;1113.0;31.0;2247.0;249.0;173;191;7237;7046;814.0;6232;1365;4867;231;165.0;66;5482;1133.0;4349;451;68;191
445;Vrouwen;10000;1984;7270;7080;2241;850.0;3557.0;171.0;1118.0;34.0;2234.0;263.0;169;191;7270;7080;850.0;6230;1387;4842;251;182.0;70;5440;1139.0;4301;472;67;191
446;Vrouwen;10000;1985;7304;7114;2215;885.0;3572.0;191.0;1126.0;38.0;2218.0;274.0;168;190;7304;7114;885.0;6229;1414;4815;274;199.0;75;5399;1147.0;4252;489;67;190
447;Vrouwen;10000;1986;7345;7156;2194;921.0;3593.0;212.0;1142.0;43.0;2196.0;283.0;166;189;7345;7156;921.0;6236;1447;4788;300;218.0;81;5369;1163.0;4206;501;66;189
448;Vrouwen;10000;1987;7391;7204;2176;955.0;3621.0;233.0;1164.0;49.0;2175.0;288.0;163;187;7391;7204;955.0;6249;1488;4761;328;238.0;90;5347;1185.0;4162;510;64;187
449;Vrouwen;10000;1988;7441;7257;2158;989.0;3658.0;255.0;1193.0;56.0;2155.0;292.0;159;185;7441;7257;989.0;6268;1537;4731;359;260.0;99;5332;1214.0;4118;514;63;185
450;Vrouwen;10000;1989;7489;7307;2138;1021.0;3701.0;279.0;1225.0;62.0;2135.0;293.0;154;182;7489;7307;1021.0;6286;1591;4695;391;283.0;108;5319;1247.0;4071;516;60;182
451;Vrouwen;10000;1990;7534;7355;2118;1049.0;3746.0;301.0;1262.0;67.0;2115.0;294.0;147;180;7534;7355;1049.0;6305;1646;4659;422;306.0;116;5308;1283.0;4025;518;57;180
452;Vrouwen;10000;1991;7591;7419;2104;1077.0;3802.0;328.0;1303.0;73.0;2098.0;295.0;141;172;7591;7419;1077.0;6342;1711;4631;458;332.0;125;5311;1324.0;3986;520;54;172
453;Vrouwen;10000;1992;7649;7485;2095;1103.0;3857.0;351.0;1341.0;80.0;2084.0;295.0;134;163;7649;7485;1103.0;6382;1769;4613;496;357.0;140;5312;1361.0;3951;522;51;163
454;Vrouwen;10000;1993;7704;7540;2088;1124.0;3900.0;374.0;1371.0;90.0;2065.0;298.0;130;164;7704;7540;1124.0;6415;1820;4595;537;380.0;157;5303;1393.0;3910;528;47;164
455;Vrouwen;10000;1994;7756;7591;2086;1144.0;3936.0;398.0;1396.0;100.0;2041.0;300.0;126;164;7756;7591;1144.0;6448;1868;4580;580;403.0;176;5291;1420.0;3871;533;44;164
456;Vrouwen;41100;1971;1741;1731;1697;;;;;;;;34;10;1741;1731;;1731;4;1727;7;;7;1658;;1658;61;4;10
457;Vrouwen;41100;1972;1744;1734;1701;;;;;;;;33;10;1744;1734;;1734;6;1728;10;;10;1661;;1661;57;6;10
458;Vrouwen;41100;1973;1738;1729;1696;;;;;;;;32;9;1738;1729;;1729;7;1722;13;;13;1656;;1656;52;7;9
459;Vrouwen;41100;1974;1722;1713;1682;;;;;;;;32;9;1722;1713;;1713;7;1706;15;;15;1641;;1641;50;7;9
460;Vrouwen;41100;1975;1700;1692;1662;;;;;;;;30;9;1700;1692;;1692;7;1685;17;;17;1618;;1618;49;7;9
461;Vrouwen;41100;1976;1681;1673;1644;;;;;;;;29;8;1681;1673;;1673;6;1667;18;;18;1596;;1596;53;6;8
462;Vrouwen;41100;1977;1650;1642;1614;;;;;;;;28;8;1650;1642;;1642;4;1638;19;;19;1562;;1562;57;4;8
463;Vrouwen;41100;1978;1617;1610;1584;;;;;;;;26;7;1617;1610;;1610;3;1607;20;;20;1528;;1528;59;3;7
464;Vrouwen;41100;1979;1590;1583;1558;;;;;;;;25;7;1590;1583;;1583;3;1579;20;;20;1497;;1497;62;3;7
465;Vrouwen;41100;1980;1555;1548;1525;;;;;;;;23;7;1555;1548;;1548;3;1545;21;;21;1459;;1459;65;3;7
466;Vrouwen;41100;1981;1531;1525;1503;;;;;;;;22;6;1531;1525;;1525;3;1521;21;;21;1431;;1431;70;3;6
467;Vrouwen;41100;1982;1503;1497;1476;;;;;;;;20;6;1503;1497;;1497;3;1494;21;;21;1396;;1396;77;3;6
468;Vrouwen;41100;1983;1470;1464;1445;;;;;;;;19;6;1470;1464;;1464;3;1461;20;;20;1356;;1356;85;3;6
469;Vrouwen;41100;1984;1434;1428;1411;;;;;;;;18;6;1434;1428;;1428;3;1426;20;;20;1312;;1312;94;3;6
470;Vrouwen;41100;1985;1396;1390;1372;;;;;;;;17;6;1396;1390;;1390;3;1387;20;;20;1267;;1267;100;3;6
471;Vrouwen;41100;1986;1366;1360;1343;;;;;;;;17;6;1366;1360;;1360;3;1357;21;;21;1233;;1233;103;3;6
472;Vrouwen;41100;1987;1346;1340;1324;;;;;;;;17;6;1346;1340;;1340;4;1336;23;;23;1210;;1210;103;4;6
473;Vrouwen;41100;1988;1332;1326;1310;;;;;;;;16;5;1332;1326;;1326;4;1322;26;;26;1194;;1194;103;4;5
474;Vrouwen;41100;1989;1327;1322;1306;;;;;;;;16;5;1327;1322;;1322;4;1318;29;;29;1188;;1188;102;4;5
475;Vrouwen;41100;1990;1330;1325;1310;;;;;;;;15;5;1330;1325;;1325;4;1321;32;;32;1186;;1186;103;4;5
476;Vrouwen;41100;1991;1341;1337;1322;;;;;;;;15;4;1341;1337;;1337;4;1333;36;;36;1190;;1190;107;4;4
477;Vrouwen;41100;1992;1354;1351;1336;;;;;;;;14;3;1354;1351;;1351;4;1347;43;;43;1193;;1193;111;4;3
478;Vrouwen;41100;1993;1366;1363;1348;;;;;;;;15;3;1366;1363;;1363;4;1359;51;;51;1193;;1193;115;4;3
479;Vrouwen;41100;1994;1378;1375;1360;;;;;;;;15;3;1378;1375;;1375;4;1371;59;;59;1194;;1194;118;4;3
480;Vrouwen;53050;1971;1129;1085;700;45.0;300.0;5.0;129.0;1.0;165.0;3.0;37;44;1129;1085;45.0;1040;149;891;12;5.0;6;946;135.0;811;74;9;44
481;Vrouwen;53050;1972;1115;1074;693;49.0;288.0;6.0;131.0;2.0;148.0;4.0;40;41;1115;1074;49.0;1025;156;870;17;9.0;8;926;137.0;789;73;9;41
482;Vrouwen;53050;1973;1108;1068;690;53.0;279.0;8.0;134.0;3.0;134.0;4.0;43;39;1108;1068;53.0;1015;163;853;22;14.0;9;912;140.0;772;72;9;39
483;Vrouwen;53050;1974;1109;1072;689;57.0;274.0;10.0;138.0;3.0;123.0;5.0;46;37;1109;1072;57.0;1014;171;843;27;18.0;9;905;143.0;761;72;10;37
484;Vrouwen;53050;1975;1119;1084;692;62.0;276.0;13.0;143.0;3.0;116.0;6.0;49;35;1119;1084;62.0;1022;181;840;34;23.0;10;905;148.0;757;73;10;35
485;Vrouwen;53050;1976;1134;1101;692;68.0;284.0;18.0;148.0;3.0;114.0;6.0;52;33;1134;1101;68.0;1033;194;839;41;30.0;11;908;154.0;754;74;10;33
486;Vrouwen;53050;1977;1149;1118;691;73.0;293.0;25.0;153.0;3.0;112.0;7.0;54;31;1149;1118;73.0;1045;206;839;48;36.0;12;910;159.0;751;76;11;31
487;Vrouwen;53050;1978;1161;1131;695;78.0;296.0;31.0;155.0;3.0;108.0;8.0;55;30;1161;1131;78.0;1053;215;839;55;43.0;13;909;160.0;749;77;11;30
488;Vrouwen;53050;1979;1177;1145;702;83.0;297.0;37.0;155.0;3.0;102.0;8.0;55;32;1177;1145;83.0;1062;221;841;63;49.0;14;908;160.0;748;79;12;32
489;Vrouwen;53050;1980;1194;1168;717;89.0;298.0;45.0;154.0;3.0;97.0;9.0;55;26;1194;1168;89.0;1079;227;852;71;56.0;15;914;159.0;755;82;12;26
490;Vrouwen;53050;1981;1210;1185;729;94.0;299.0;53.0;151.0;3.0;92.0;10.0;53;25;1210;1185;94.0;1090;230;860;78;63.0;15;913;155.0;758;86;13;25
491;Vrouwen;53050;1982;1216;1193;736;100.0;298.0;63.0;144.0;3.0;87.0;10.0;49;24;1216;1193;100.0;1093;231;862;86;70.0;16;905;148.0;757;89;13;24
492;Vrouwen;53050;1983;1220;1197;742;105.0;295.0;73.0;135.0;4.0;84.0;11.0;44;22;1220;1197;105.0;1093;229;864;93;77.0;17;894;139.0;755;92;13;22
493;Vrouwen;53050;1984;1221;1200;750;109.0;287.0;80.0;124.0;4.0;79.0;11.0;43;21;1221;1200;109.0;1091;224;867;100;82.0;18;884;128.0;756;94;14;21
494;Vrouwen;53050;1985;1225;1205;761;114.0;277.0;86.0;113.0;4.0;74.0;12.0;42;20;1225;1205;114.0;1091;219;872;106;87.0;18;876;118.0;759;95;14;20
495;Vrouwen;53050;1986;1227;1209;769;119.0;267.0;91.0;104.0;5.0;67.0;12.0;41;19;1227;1209;119.0;1090;215;875;112;92.0;20;867;108.0;759;97;14;19
496;Vrouwen;53050;1987;1221;1204;770;124.0;259.0;96.0;96.0;6.0;61.0;11.0;40;17;1221;1204;124.0;1080;212;869;118;97.0;21;851;100.0;751;97;14;17
497;Vrouwen;53050;1988;1211;1194;765;128.0;252.0;102.0;89.0;7.0;55.0;11.0;38;16;1211;1194;128.0;1066;210;856;124;102.0;22;831;94.0;737;97;14;16
498;Vrouwen;53050;1989;1189;1174;746;132.0;249.0;107.0;83.0;7.0;52.0;10.0;36;15;1189;1174;132.0;1041;210;831;130;108.0;22;802;88.0;713;95;14;15
499;Vrouwen;53050;1990;1161;1147;723;135.0;247.0;112.0;78.0;8.0;49.0;9.0;33;14;1161;1147;135.0;1012;209;803;135;113.0;22;770;83.0;687;93;14;14
500;Vrouwen;53050;1991;1133;1122;697;137.0;248.0;119.0;73.0;9.0;47.0;9.0;31;11;1133;1122;137.0;985;211;774;142;119.0;23;738;78.0;660;91;13;11
501;Vrouwen;53050;1992;1107;1099;673;140.0;249.0;124.0;68.0;10.0;47.0;8.0;29;8;1107;1099;140.0;959;209;750;148;125.0;23;708;71.0;637;90;13;8
502;Vrouwen;53050;1993;1080;1072;654;139.0;242.0;126.0;62.0;10.0;45.0;8.0;27;8;1080;1072;139.0;932;205;727;150;126.0;24;681;66.0;614;89;12;8
503;Vrouwen;53050;1994;1052;1044;641;138.0;230.0;125.0;56.0;9.0;40.0;9.0;26;8;1052;1044;138.0;906;197;708;149;125.0;24;656;60.0;596;89;12;8
504;Vrouwen;53500;1971;838;831;52;30.0;721.0;4.0;100.0;2.0;615.0;13.0;15;7;838;831;30.0;802;111;690;8;5.0;3;760;102.0;658;29;5;7
505;Vrouwen;53500;1972;892;884;53;36.0;765.0;4.0;115.0;3.0;643.0;14.0;17;7;892;884;36.0;849;127;722;8;4.0;4;805;118.0;687;31;5;7
506;Vrouwen;53500;1973;941;933;54;42.0;804.0;3.0;130.0;4.0;668.0;15.0;18;7;941;933;42.0;891;142;750;8;3.0;5;846;133.0;712;33;5;7
507;Vrouwen;53500;1974;977;970;54;48.0;833.0;3.0;141.0;4.0;685.0;16.0;19;8;977;970;48.0;922;153;768;8;3.0;5;875;145.0;729;34;5;8
508;Vrouwen;53500;1975;1009;1001;54;54.0;857.0;3.0;149.0;4.0;700.0;17.0;20;8;1009;1001;54.0;947;162;785;9;3.0;5;899;154.0;745;35;5;8
509;Vrouwen;53500;1976;1037;1030;53;60.0;877.0;4.0;151.0;4.0;718.0;19.0;20;8;1037;1030;60.0;970;166;804;9;4.0;5;919;157.0;762;36;5;8
510;Vrouwen;53500;1977;1066;1058;53;66.0;897.0;3.0;154.0;4.0;735.0;21.0;21;8;1066;1058;66.0;992;170;822;10;5.0;6;938;159.0;779;38;6;8
511;Vrouwen;53500;1978;1095;1087;53;74.0;915.0;6.0;160.0;5.0;745.0;24.0;21;8;1095;1087;74.0;1013;178;835;13;7.0;6;954;165.0;789;40;6;8
512;Vrouwen;53500;1979;1115;1107;52;83.0;925.0;9.0;166.0;5.0;744.0;27.0;21;8;1115;1107;83.0;1024;188;836;18;11.0;7;959;171.0;788;42;6;8
513;Vrouwen;53500;1980;1133;1126;52;92.0;931.0;13.0;173.0;6.0;739.0;30.0;20;7;1133;1126;92.0;1034;200;834;23;16.0;7;960;178.0;782;45;6;7
514;Vrouwen;53500;1981;1159;1151;53;104.0;942.0;18.0;181.0;7.0;735.0;35.0;19;7;1159;1151;104.0;1048;214;834;30;22.0;8;963;186.0;777;49;6;7
515;Vrouwen;53500;1982;1146;1140;52;114.0;918.0;24.0;182.0;8.0;705.0;39.0;16;7;1146;1140;114.0;1026;220;806;37;29.0;9;930;186.0;745;52;6;7
516;Vrouwen;53500;1983;1139;1132;53;124.0;898.0;31.0;181.0;9.0;677.0;44.0;14;7;1139;1132;124.0;1009;227;782;46;36.0;10;901;185.0;716;56;6;7
517;Vrouwen;53500;1984;1141;1135;55;133.0;886.0;40.0;181.0;10.0;655.0;47.0;14;6;1141;1135;133.0;1002;235;766;56;45.0;11;880;184.0;696;60;6;6
518;Vrouwen;53500;1985;1151;1145;57;143.0;881.0;51.0;182.0;12.0;636.0;50.0;13;6;1151;1145;143.0;1002;246;756;67;54.0;13;866;186.0;680;63;6;6
519;Vrouwen;53500;1986;1162;1157;59;151.0;882.0;62.0;187.0;14.0;619.0;52.0;13;6;1162;1157;151.0;1006;260;746;79;64.0;15;854;189.0;665;66;6;6
520;Vrouwen;53500;1987;1179;1173;61;159.0;888.0;73.0;193.0;17.0;605.0;53.0;13;5;1179;1173;159.0;1015;276;739;93;75.0;18;848;195.0;653;68;7;5
521;Vrouwen;53500;1988;1194;1188;62;166.0;895.0;85.0;199.0;20.0;592.0;53.0;12;6;1194;1188;166.0;1022;292;731;106;85.0;21;841;200.0;641;69;7;6
522;Vrouwen;53500;1989;1210;1204;63;172.0;904.0;97.0;202.0;23.0;583.0;53.0;12;6;1210;1204;172.0;1032;307;726;121;97.0;24;836;203.0;632;69;7;6
523;Vrouwen;53500;1990;1225;1220;64;178.0;913.0;108.0;206.0;25.0;574.0;53.0;12;6;1225;1220;178.0;1042;322;720;134;108.0;26;831;208.0;623;70;6;6
524;Vrouwen;53500;1991;1240;1234;64;181.0;924.0;121.0;210.0;28.0;566.0;54.0;11;6;1240;1234;181.0;1053;339;714;150;121.0;29;827;211.0;615;70;6;6
525;Vrouwen;53500;1992;1252;1246;64;184.0;933.0;132.0;209.0;31.0;560.0;54.0;11;6;1252;1246;184.0;1062;350;712;165;133.0;32;821;211.0;609;70;6;6
526;Vrouwen;53500;1993;1261;1255;63;186.0;940.0;146.0;212.0;36.0;547.0;54.0;11;6;1261;1255;186.0;1069;365;703;184;147.0;37;809;213.0;596;71;6;6
527;Vrouwen;53500;1994;1270;1264;63;188.0;945.0;163.0;204.0;40.0;537.0;56.0;11;6;1270;1264;188.0;1075;376;699;205;164.0;42;792;207.0;585;72;6;6
528;Vrouwen;53700;1971;756;748;24;22.0;668.0;4.0;56.0;3.0;605.0;21.0;12;7;756;748;22.0;726;68;658;8;5.0;4;676;57.0;619;36;6;7
529;Vrouwen;53700;1972;758;750;23;24.0;671.0;4.0;55.0;4.0;608.0;21.0;12;7;758;750;24.0;727;67;659;8;4.0;4;676;57.0;620;36;6;7
530;Vrouwen;53700;1973;759;753;22;25.0;672.0;4.0;55.0;4.0;610.0;21.0;12;7;759;753;25.0;727;67;661;8;4.0;4;677;57.0;620;37;6;7
531;Vrouwen;53700;1974;763;756;20;27.0;675.0;3.0;55.0;4.0;614.0;22.0;12;7;763;756;27.0;730;66;664;8;4.0;4;679;57.0;623;37;5;7
532;Vrouwen;53700;1975;769;763;19;28.0;680.0;3.0;55.0;3.0;619.0;23.0;12;6;769;763;28.0;735;66;669;8;4.0;3;684;57.0;627;38;5;6
533;Vrouwen;53700;1976;778;772;18;30.0;686.0;3.0;55.0;3.0;625.0;26.0;12;6;778;772;30.0;742;66;676;7;4.0;3;691;57.0;634;40;5;6
534;Vrouwen;53700;1977;782;777;17;31.0;688.0;3.0;55.0;2.0;628.0;29.0;12;6;782;777;31.0;746;65;680;6;4.0;2;694;57.0;637;41;5;6
535;Vrouwen;53700;1978;790;784;15;33.0;692.0;3.0;55.0;2.0;633.0;32.0;12;6;790;784;33.0;752;65;687;6;4.0;2;698;57.0;642;43;4;6
536;Vrouwen;53700;1979;808;802;15;35.0;705.0;3.0;55.0;2.0;645.0;35.0;12;6;808;802;35.0;767;66;701;7;4.0;2;711;57.0;654;46;4;6
537;Vrouwen;53700;1980;831;826;14;38.0;723.0;3.0;56.0;2.0;661.0;39.0;11;5;831;826;38.0;787;67;721;7;5.0;3;727;58.0;669;49;4;5
538;Vrouwen;53700;1981;849;844;13;42.0;735.0;4.0;57.0;3.0;671.0;43.0;11;5;849;844;42.0;803;68;735;8;5.0;3;738;59.0;679;52;4;5
539;Vrouwen;53700;1982;901;896;13;47.0;776.0;5.0;60.0;4.0;707.0;50.0;10;5;901;896;47.0;849;72;777;10;6.0;4;777;62.0;715;59;4;5
540;Vrouwen;53700;1983;947;942;13;52.0;810.0;6.0;64.0;5.0;735.0;57.0;10;4;947;942;52.0;890;76;814;12;7.0;6;809;65.0;743;65;4;4
541;Vrouwen;53700;1984;982;978;13;57.0;834.0;7.0;67.0;7.0;752.0;64.0;9;4;982;978;57.0;921;81;840;15;8.0;7;830;69.0;761;71;4;4
542;Vrouwen;53700;1985;1012;1008;13;62.0;853.0;9.0;72.0;9.0;763.0;71.0;9;4;1012;1008;62.0;946;87;859;19;10.0;9;846;73.0;773;77;4;4
543;Vrouwen;53700;1986;1039;1035;13;67.0;870.0;11.0;75.0;12.0;772.0;76.0;9;4;1039;1035;67.0;968;92;876;23;12.0;12;859;77.0;782;82;4;4
544;Vrouwen;53700;1987;1067;1063;13;71.0;891.0;14.0;80.0;14.0;783.0;80.0;9;4;1067;1063;71.0;992;99;894;29;14.0;14;874;81.0;793;86;3;4
545;Vrouwen;53700;1988;1096;1092;13;75.0;912.0;16.0;85.0;17.0;794.0;83.0;9;4;1096;1092;75.0;1017;106;911;34;17.0;17;889;86.0;803;90;3;4
546;Vrouwen;53700;1989;1117;1113;14;78.0;928.0;20.0;89.0;20.0;800.0;85.0;8;4;1117;1113;78.0;1035;113;922;40;20.0;20;898;90.0;808;93;3;4
547;Vrouwen;53700;1990;1134;1130;14;81.0;941.0;23.0;93.0;23.0;802.0;86.0;8;4;1134;1130;81.0;1049;121;928;46;23.0;23;905;95.0;810;95;3;4
548;Vrouwen;53700;1991;1158;1153;14;83.0;959.0;26.0;98.0;25.0;810.0;89.0;7;5;1158;1153;83.0;1069;129;941;52;27.0;25;917;99.0;817;98;3;5
549;Vrouwen;53700;1992;1149;1143;14;85.0;950.0;29.0;99.0;28.0;794.0;88.0;7;6;1149;1143;85.0;1059;133;926;57;29.0;28;901;101.0;800;97;3;6
550;Vrouwen;53700;1993;1146;1140;13;86.0;945.0;32.0;99.0;31.0;782.0;89.0;6;6;1146;1140;86.0;1053;135;918;64;32.0;31;890;101.0;789;98;2;6
551;Vrouwen;53700;1994;1152;1145;13;88.0;948.0;35.0;100.0;35.0;778.0;90.0;6;7;1152;1145;88.0;1057;139;918;71;36.0;36;885;101.0;784;98;2;7
552;Vrouwen;53800;1971;722;712;15;36.0;605.0;8.0;127.0;4.0;465.0;38.0;18;10;722;712;36.0;676;150;526;13;8.0;4;601;129.0;472;49;12;10
553;Vrouwen;53800;1972;730;720;15;38.0;610.0;8.0;124.0;5.0;473.0;39.0;18;10;730;720;38.0;682;147;535;14;8.0;5;605;127.0;478;51;12;10
554;Vrouwen;53800;1973;737;727;14;40.0;616.0;7.0;122.0;6.0;481.0;40.0;18;10;737;727;40.0;687;144;544;14;8.0;6;609;125.0;485;53;11;10
555;Vrouwen;53800;1974;748;739;14;42.0;625.0;7.0;121.0;7.0;490.0;41.0;18;9;748;739;42.0;697;142;554;15;8.0;7;617;124.0;493;54;10;9
556;Vrouwen;53800;1975;757;748;13;43.0;633.0;7.0;122.0;7.0;498.0;41.0;17;9;757;748;43.0;705;143;562;15;8.0;7;625;125.0;500;55;10;9
557;Vrouwen;53800;1976;758;749;12;44.0;635.0;6.0;124.0;7.0;498.0;41.0;17;8;758;749;44.0;705;143;562;15;8.0;7;628;127.0;501;54;9;8
558;Vrouwen;53800;1977;756;748;11;44.0;635.0;6.0;126.0;7.0;496.0;41.0;16;8;756;748;44.0;703;144;559;15;7.0;7;628;129.0;500;52;8;8
559;Vrouwen;53800;1978;756;748;10;45.0;636.0;6.0;127.0;7.0;496.0;42.0;15;8;756;748;45.0;703;143;560;15;7.0;7;629;129.0;500;52;8;8
560;Vrouwen;53800;1979;752;744;10;46.0;631.0;6.0;125.0;7.0;492.0;42.0;14;8;752;744;46.0;697;141;556;15;7.0;8;623;127.0;496;52;7;8
561;Vrouwen;53800;1980;750;743;9;48.0;629.0;6.0;125.0;8.0;491.0;43.0;14;7;750;743;48.0;695;139;556;15;7.0;8;621;126.0;495;53;6;7
562;Vrouwen;53800;1981;750;744;9;50.0;629.0;6.0;126.0;8.0;489.0;44.0;13;7;750;744;50.0;694;140;555;16;7.0;9;619;127.0;493;53;6;7
563;Vrouwen;53800;1982;752;745;8;51.0;629.0;6.0;129.0;8.0;485.0;45.0;12;6;752;745;51.0;694;142;552;16;7.0;9;618;130.0;489;54;6;6
564;Vrouwen;53800;1983;755;748;8;53.0;630.0;7.0;132.0;9.0;482.0;47.0;11;6;755;748;53.0;695;146;550;17;8.0;9;619;133.0;486;55;5;6
565;Vrouwen;53800;1984;758;752;7;55.0;632.0;7.0;134.0;9.0;482.0;48.0;11;6;758;752;55.0;698;148;550;17;8.0;9;620;135.0;485;56;5;6
566;Vrouwen;53800;1985;764;759;6;57.0;635.0;8.0;136.0;9.0;482.0;50.0;11;6;764;759;57.0;702;150;551;18;9.0;9;623;137.0;486;57;4;6
567;Vrouwen;53800;1986;770;765;5;59.0;638.0;9.0;139.0;9.0;481.0;52.0;11;5;770;765;59.0;706;154;551;19;10.0;9;625;140.0;484;58;4;5
568;Vrouwen;53800;1987;775;770;5;61.0;640.0;10.0;144.0;8.0;477.0;54.0;10;5;775;770;61.0;709;160;548;20;11.0;9;626;145.0;480;59;4;5
569;Vrouwen;53800;1988;783;778;5;64.0;645.0;12.0;152.0;8.0;473.0;55.0;10;5;783;778;64.0;714;170;545;21;13.0;9;629;154.0;476;60;3;5
570;Vrouwen;53800;1989;800;795;5;67.0;657.0;13.0;165.0;8.0;471.0;56.0;10;5;800;795;67.0;729;184;544;23;15.0;8;641;167.0;474;61;3;5
571;Vrouwen;53800;1990;822;817;5;71.0;675.0;16.0;180.0;8.0;471.0;57.0;10;4;822;817;71.0;746;201;546;25;17.0;8;656;181.0;475;62;3;4
572;Vrouwen;53800;1991;839;834;5;74.0;688.0;18.0;195.0;8.0;467.0;57.0;9;5;839;834;74.0;759;218;541;27;19.0;8;668;197.0;471;62;2;5
573;Vrouwen;53800;1992;890;885;5;80.0;731.0;21.0;218.0;8.0;483.0;59.0;9;5;890;885;80.0;805;244;561;31;22.0;9;707;220.0;487;65;2;5
574;Vrouwen;53800;1993;937;932;5;86.0;768.0;23.0;236.0;10.0;498.0;63.0;10;5;937;932;86.0;846;265;581;35;25.0;11;740;238.0;502;69;2;5
575;Vrouwen;53800;1994;973;968;5;91.0;796.0;26.0;256.0;12.0;502.0;65.0;10;5;973;968;91.0;877;288;589;40;28.0;12;764;259.0;505;71;2;5
