ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
5784;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2013;61;51.0;36.6;31.2;26.7;9.0
5785;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2014;38;33.0;37.9;32.2;28.4;6.0
5786;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2015;33;29.0;35.2;30.6;27.4;3.0
5787;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2016;42;37.0;37.7;32.4;30.8;4.0
5788;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2017;48;42.0;35.7;31.1;29.6;6.0
5789;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2018;50;44.0;38.6;32.8;30.4;6.0
5790;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2019;55;46.0;40.1;34.3;32.0;9.0
5791;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2020;52;45.0;43.3;36.3;33.7;7.0
5792;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2021;186;162.0;50.6;43.4;38.9;25.0
5793;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2022;234;208.0;55.3;45.9;41.6;26.0
5794;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2023;249;220.0;57.6;48.0;44.7;29.0
5795;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Beroepsbevolking;2024;240;;;;;
5796;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2013;55;46.0;36.4;31.1;27.3;9.0
5797;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2014;35;30.0;38.1;32.3;29.1;5.0
5798;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2015;30;27.0;34.8;30.3;27.9;3.0
5799;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2016;39;35.0;37.9;32.5;31.6;4.0
5800;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2017;45;39.0;35.5;31.0;29.9;6.0
5801;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2018;49;43.0;38.7;32.9;30.5;6.0
5802;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2019;53;44.0;39.9;34.2;32.1;9.0
5803;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2020;49;43.0;44.0;36.7;34.2;7.0
5804;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2021;180;156.0;50.3;42.3;38.9;24.0
5805;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2022;230;204.0;54.3;45.0;41.4;25.0
5806;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2023;244;216.0;57.7;48.0;44.8;28.0
5807;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkzame beroepsbevolking;2024;236;;;;;
5808;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2013;5;5.0;;;;0.0
5809;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2014;3;3.0;;;;0.0
5810;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2015;3;3.0;;;;0.0
5811;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2016;3;3.0;;;;0.0
5812;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2017;3;3.0;;;;0.0
5813;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2018;1;1.0;;;;0.0
5814;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2019;2;2.0;;;;0.0
5815;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2020;2;2.0;;;;0.0
5816;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2021;6;6.0;;;;1.0
5817;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2022;4;4.0;;;;0.0
5818;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2023;5;4.0;;;;1.0
5819;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2024;5;;;;;
5820;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2013;12;11.0;;;;2.0
5821;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2014;9;8.0;;;;2.0
5822;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2015;10;9.0;;;;1.0
5823;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2016;13;12.0;;;;1.0
5824;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2017;16;14.0;;;;2.0
5825;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2018;14;12.0;;;;1.0
5826;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2019;13;12.0;;;;1.0
5827;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2020;15;13.0;;;;2.0
5828;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2021;40;37.0;46.9;42.6;28.3;4.0
5829;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2022;44;40.0;53.4;47.4;31.2;4.0
5830;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2023;50;45.0;61.3;53.7;34.6;5.0
5831;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Arb.pos.: Niet-beroepsbevolking;2024;45;;;;;
5832;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2013;48;40.0;35.6;30.6;27.0;0.0
5833;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2014;30;26.0;36.1;30.9;28.2;0.0
5834;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2015;27;24.0;33.0;28.6;27.1;0.0
5835;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2016;33;29.0;38.5;33.1;30.9;0.0
5836;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2017;40;35.0;36.7;32.0;30.6;0.0
5837;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2018;45;40.0;38.6;32.8;29.9;0.0
5838;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2019;48;41.0;40.4;34.6;31.7;0.0
5839;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2020;42;37.0;44.5;37.1;34.2;0.0
5840;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2021;158;137.0;51.0;42.7;38.6;0.0
5841;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2022;202;180.0;54.1;44.7;40.9;0.0
5842;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2023;213;189.0;57.9;48.1;43.7;0.0
5843;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: werknemer;2024;207;;;;;
5844;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2013;32;26.0;35.9;30.9;28.2;0.0
5845;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2014;21;18.0;34.7;29.8;29.0;0.0
5846;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2015;18;16.0;34.3;29.7;28.4;0.0
5847;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2016;24;22.0;38.7;33.3;32.2;0.0
5848;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2017;29;25.0;36.6;32.0;31.6;0.0
5849;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2018;35;31.0;38.3;32.6;30.7;0.0
5850;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2019;34;28.0;39.9;33.8;32.8;0.0
5851;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2020;35;31.0;42.6;35.3;34.4;0.0
5852;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2021;125;110.0;50.9;42.4;39.2;0.0
5853;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2022;158;142.0;53.2;43.7;41.7;0.0
5854;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2023;162;145.0;57.5;47.6;44.7;0.0
5855;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: vaste arbeidsrelatie;2024;157;;;;;
5856;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2013;16;13.0;;;;0.0
5857;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2014;9;7.0;;;;0.0
5858;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2015;9;8.0;;;;0.0
5859;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2016;9;8.0;;;;0.0
5860;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2017;11;9.0;;;;0.0
5861;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2018;11;9.0;;;;0.0
5862;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2019;14;13.0;;;;0.0
5863;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2020;7;6.0;;;;0.0
5864;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2021;33;27.0;51.4;44.3;35.8;0.0
5865;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2022;44;38.0;57.4;48.1;38.1;0.0
5866;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2023;51;44.0;59.2;49.6;40.1;0.0
5867;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: flexibele arbeidsrelatie;2024;51;;;;;
5868;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2013;8;7.0;;;;0.0
5869;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2014;4;4.0;;;;0.0
5870;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2015;3;3.0;;;;0.0
5871;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2016;6;5.0;;;;0.0
5872;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2017;5;5.0;;;;0.0
5873;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2018;3;3.0;;;;0.0
5874;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2019;5;3.0;;;;0.0
5875;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2020;7;6.0;;;;0.0
5876;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2021;21;19.0;45.4;38.9;41.2;0.0
5877;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2022;27;24.0;56.4;47.5;45.5;0.0
5878;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2023;31;27.0;56.0;47.7;53.1;0.0
5879;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfstandige;2024;28;;;;;
5880;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2013;0;0.0;;;;0.0
5881;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2014;0;0.0;;;;0.0
5882;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2015;0;0.0;;;;0.0
5883;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2016;0;0.0;;;;0.0
5884;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2017;0;0.0;;;;0.0
5885;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2018;0;0.0;;;;0.0
5886;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2019;0;0.0;;;;0.0
5887;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2020;0;0.0;;;;0.0
5888;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2021;0;0.0;;;;0.0
5889;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2022;0;0.0;;;;0.0
5890;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2023;0;0.0;;;;0.0
5891;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: meewerkend gezinslid;2024;0;;;;;
5892;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2013;2;1.0;;;;0.0
5893;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2014;1;1.0;;;;0.0
5894;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2015;0;0.0;;;;0.0
5895;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2016;1;1.0;;;;0.0
5896;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2017;1;1.0;;;;0.0
5897;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2018;1;1.0;;;;0.0
5898;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2019;1;1.0;;;;0.0
5899;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2020;2;1.0;;;;0.0
5900;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2021;6;5.0;;;;0.0
5901;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2022;7;6.0;;;;0.0
5902;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2023;7;6.0;;;;0.0
5903;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. met personeel (zmp);2024;6;;;;;
5904;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2013;6;5.0;;;;0.0
5905;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2014;4;3.0;;;;0.0
5906;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2015;2;2.0;;;;0.0
5907;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2016;4;4.0;;;;0.0
5908;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2017;4;3.0;;;;0.0
5909;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2018;3;2.0;;;;0.0
5910;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2019;3;2.0;;;;0.0
5911;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2020;5;4.0;;;;0.0
5912;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2021;16;14.0;;;;0.0
5913;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2022;20;18.0;58.4;48.9;44.8;0.0
5914;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2023;24;20.0;59.3;50.5;52.9;0.0
5915;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2024;21;;;;;
5916;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
5917;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
5918;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2015;0;0.0;;;;0.0
5919;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2016;0;0.0;;;;0.0
5920;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2017;0;0.0;;;;0.0
5921;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2018;0;0.0;;;;0.0
5922;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2019;0;0.0;;;;0.0
5923;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2020;0;0.0;;;;0.0
5924;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2021;0;0.0;;;;0.0
5925;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2022;0;0.0;;;;0.0
5926;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2023;1;0.0;;;;0.0
5927;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer;Werkkring: positie onbekend;2024;1;;;;;
5928;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2013;50;43.0;41.6;34.9;28.0;7.0
5929;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2014;33;28.0;42.2;35.1;28.5;5.0
5930;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2015;29;27.0;39.1;33.8;27.3;3.0
5931;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2016;39;35.0;41.9;35.4;29.6;4.0
5932;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2017;43;39.0;40.6;34.6;29.0;4.0
5933;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2018;46;41.0;42.8;35.7;29.8;5.0
5934;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2019;46;40.0;45.9;38.1;31.6;6.0
5935;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2020;51;44.0;47.3;39.0;33.5;7.0
5936;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2021;170;151.0;54.4;46.4;38.6;19.0
5937;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2022;207;186.0;59.4;49.4;40.9;21.0
5938;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2023;228;203.0;62.1;51.7;44.5;25.0
5939;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Totaal personen;2024;212;;;;;
5940;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2013;42;36.0;41.4;34.5;28.7;5.0
5941;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2014;26;23.0;42.4;35.2;29.7;4.0
5942;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2015;23;21.0;39.8;34.1;28.6;2.0
5943;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2016;30;27.0;41.5;35.0;31.7;3.0
5944;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2017;32;29.0;40.7;34.8;31.6;3.0
5945;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2018;37;33.0;41.9;35.0;31.3;4.0
5946;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2019;37;32.0;45.0;37.5;32.8;5.0
5947;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2020;41;35.0;47.7;39.3;34.6;6.0
5948;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2021;144;127.0;54.6;46.6;40.2;17.0
5949;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2022;175;157.0;59.4;49.1;42.4;18.0
5950;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2023;193;171.0;60.9;50.3;45.9;22.0
5951;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2024;179;;;;;
