ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
6054;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2014 3e kwartaal;2.0
6055;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2014 4e kwartaal;3.0
6056;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2015 1e kwartaal;2.0
6057;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2015 2e kwartaal;2.0
6058;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2015 3e kwartaal;4.0
6059;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2015 4e kwartaal;4.0
6060;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2016 1e kwartaal;5.0
6061;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2016 2e kwartaal;4.0
6062;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2016 3e kwartaal;4.0
6063;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2016 4e kwartaal;6.0
6064;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2017 1e kwartaal;4.0
6065;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2017 2e kwartaal;4.0
6066;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2017 3e kwartaal;3.0
6067;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2017 4e kwartaal;6.0
6068;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2018 1e kwartaal;3.0
6069;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2018 2e kwartaal;6.0
6070;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2018 3e kwartaal;2.0
6071;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2018 4e kwartaal;4.0
6072;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2019 1e kwartaal;2.0
6073;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2019 2e kwartaal;4.0
6074;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2019 3e kwartaal;4.0
6075;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2019 4e kwartaal;4.0
6076;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2020 1e kwartaal;5.0
6077;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2020 2e kwartaal;3.0
6078;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2020 3e kwartaal;7.0
6079;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2020 4e kwartaal;5.0
6080;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2021 1e kwartaal;
6081;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2021 2e kwartaal;5.0
6082;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2021 3e kwartaal;1.0
6083;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2021 4e kwartaal;4.0
6084;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2022 1e kwartaal;1.0
6085;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2022 2e kwartaal;3.0
6086;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2022 3e kwartaal;2.0
6087;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2022 4e kwartaal;2.0
6088;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2023 1e kwartaal;1.0
6089;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2023 2e kwartaal;2.0
6090;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2023 3e kwartaal;3.0
6091;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2023 4e kwartaal;3.0
6092;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2024 1e kwartaal;3.0
6093;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2024 2e kwartaal;1.0
6094;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2024 3e kwartaal;1.0
6095;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Onderwijsniveau: onbekend;2024 4e kwartaal;1.0
6096;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;25.0
6097;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;25.0
6098;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;27.0
6099;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;23.0
6100;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;27.0
6101;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;27.0
6102;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;25.0
6103;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;26.0
6104;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;24.0
6105;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;26.0
6106;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;21.0
6107;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;36.0
6108;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;24.0
6109;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;31.0
6110;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;28.0
6111;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;30.0
6112;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;29.0
6113;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;30.0
6114;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;32.0
6115;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;31.0
6116;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;24.0
6117;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;30.0
6118;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;34.0
6119;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;43.0
6120;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;31.0
6121;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;35.0
6122;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;30.0
6123;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;31.0
6124;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;21.0
6125;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;25.0
6126;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;35.0
6127;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;34.0
6128;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
6129;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;10.0
6130;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;9.0
6131;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;9.0
6132;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;6.0
6133;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;7.0
6134;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;14.0
6135;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;19.0
6136;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;10.0
6137;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;11.0
6138;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;11.0
6139;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;13.0
6140;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;14.0
6141;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;12.0
6142;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;12.0
6143;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;14.0
6144;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;26.0
6145;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;25.0
6146;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;19.0
6147;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;21.0
6148;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;25.0
6149;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;25.0
6150;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;22.0
6151;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;24.0
6152;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;19.0
6153;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;18.0
6154;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;23.0
6155;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;21.0
6156;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;21.0
6157;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;23.0
6158;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;27.0
6159;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;32.0
6160;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;30.0
6161;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;33.0
6162;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;33.0
6163;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;27.0
6164;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;33.0
6165;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;28.0
6166;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;33.0
6167;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;24.0
6168;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;24.0
6169;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;27.0
6170;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;32.0
6171;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;25.0
6172;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;22.0
6173;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;36.0
6174;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;25.0
6175;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;27.0
6176;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
6177;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;47.0
6178;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;15.0
6179;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;30.0
6180;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;29.0
6181;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;33.0
6182;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;27.0
6183;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;23.0
6184;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;23.0
6185;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;28.0
6186;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;29.0
6187;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;28.0
6188;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;25.0
6189;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;21.0
6190;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;26.0
6191;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;21.0
6192;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;175.0
6193;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;148.0
6194;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;142.0
6195;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;154.0
6196;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;169.0
6197;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;178.0
6198;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;165.0
6199;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;150.0
6200;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;138.0
6201;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;149.0
6202;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;150.0
6203;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;145.0
6204;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;142.0
6205;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;164.0
6206;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;158.0
6207;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;150.0
6208;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;153.0
6209;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;139.0
6210;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;141.0
6211;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;143.0
6212;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;131.0
6213;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;132.0
6214;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;139.0
6215;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;125.0
6216;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;142.0
6217;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;136.0
6218;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;129.0
6219;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;132.0
6220;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;120.0
6221;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;133.0
6222;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;133.0
6223;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;117.0
6224;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
6225;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;67.0
6226;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;56.0
6227;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;59.0
6228;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;57.0
6229;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;46.0
6230;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;51.0
6231;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;52.0
6232;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;39.0
6233;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;56.0
6234;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;56.0
6235;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;55.0
6236;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;52.0
6237;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;50.0
6238;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;50.0
6239;Beroeps- en niet beroepsbevolking;Vanwege andere redenen;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;50.0
6240;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2013 1e kwartaal;158.0
6241;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2013 2e kwartaal;169.0
6242;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2013 3e kwartaal;191.0
6243;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2013 4e kwartaal;180.0
6244;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2014 1e kwartaal;144.0
6245;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2014 2e kwartaal;180.0
6246;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2014 3e kwartaal;210.0
6247;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2014 4e kwartaal;198.0
6248;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2015 1e kwartaal;158.0
6249;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2015 2e kwartaal;169.0
6250;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2015 3e kwartaal;201.0
6251;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2015 4e kwartaal;175.0
6252;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2016 1e kwartaal;163.0
6253;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2016 2e kwartaal;199.0
6254;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2016 3e kwartaal;223.0
6255;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2016 4e kwartaal;199.0
6256;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2017 1e kwartaal;177.0
6257;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2017 2e kwartaal;189.0
6258;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2017 3e kwartaal;236.0
6259;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2017 4e kwartaal;202.0
6260;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2018 1e kwartaal;184.0
6261;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2018 2e kwartaal;210.0
6262;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2018 3e kwartaal;246.0
6263;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2018 4e kwartaal;225.0
6264;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2019 1e kwartaal;196.0
6265;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2019 2e kwartaal;215.0
6266;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2019 3e kwartaal;236.0
6267;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2019 4e kwartaal;234.0
6268;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2020 1e kwartaal;202.0
6269;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2020 2e kwartaal;149.0
6270;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2020 3e kwartaal;247.0
6271;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2020 4e kwartaal;234.0
6272;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2021 1e kwartaal;
6273;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2021 2e kwartaal;190.0
6274;Werkzame beroepsbevolking;Niet-beroepsbevolking;Totaal personen;2021 3e kwartaal;244.0
