ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;Instromers_1;HerinstromersBinnenEenJaar_2;Uitstromers_3
2858;Mannen;Totaal;Niet-westerse migratieachtergrond;2018 3e kwartaal;5700.0;2150.0;9660.0
2859;Mannen;Totaal;Niet-westerse migratieachtergrond;2018 4e kwartaal;6090.0;2180.0;7000.0
2860;Mannen;Totaal;Niet-westerse migratieachtergrond;2019 1e kwartaal;5990.0;2170.0;6880.0
2861;Mannen;Totaal;Niet-westerse migratieachtergrond;2019 2e kwartaal;5120.0;1830.0;6880.0
2862;Mannen;Totaal;Niet-westerse migratieachtergrond;2019 3e kwartaal;5460.0;1950.0;8450.0
2863;Mannen;Totaal;Niet-westerse migratieachtergrond;2019 4e kwartaal;5930.0;2060.0;5950.0
2864;Mannen;Totaal;Niet-westerse migratieachtergrond;2020 1e kwartaal;7510.0;2330.0;5400.0
2865;Mannen;Totaal;Niet-westerse migratieachtergrond;2020 2e kwartaal;7240.0;1870.0;3880.0
2866;Mannen;Totaal;Niet-westerse migratieachtergrond;2020 3e kwartaal;6250.0;1580.0;7220.0
2867;Mannen;Totaal;Niet-westerse migratieachtergrond;2020 4e kwartaal;7500.0;1780.0;5350.0
2868;Mannen;Totaal;Niet-westerse migratieachtergrond;2021 1e kwartaal;7660.0;1710.0;5750.0
2869;Mannen;Totaal;Niet-westerse migratieachtergrond;2021 2e kwartaal;5920.0;1280.0;6860.0
2870;Mannen;Totaal;Niet-westerse migratieachtergrond;2021 3e kwartaal;5590.0;1600.0;8280.0
2871;Mannen;Totaal;Niet-westerse migratieachtergrond;2021 4e kwartaal;6260.0;1600.0;6070.0
2872;Mannen;Totaal;Niet-westerse migratieachtergrond;2022 1e kwartaal;5690.0;1630.0;6010.0
2873;Mannen;Totaal;Niet-westerse migratieachtergrond;2022 2e kwartaal;5390.0;1350.0;5550.0
2874;Mannen;Totaal;Niet-westerse migratieachtergrond;2022 3e kwartaal;6220.0;1590.0;6520.0
2875;Mannen;Totaal;Niet-westerse migratieachtergrond;2022 4e kwartaal;6580.0;1520.0;5000.0
2876;Mannen;Totaal;Niet-westerse migratieachtergrond;2023 1e kwartaal;6810.0;1450.0;4970.0
2877;Mannen;Totaal;Niet-westerse migratieachtergrond;2023 2e kwartaal;6400.0;1190.0;5030.0
2878;Mannen;Totaal;Niet-westerse migratieachtergrond;2023 3e kwartaal;;;
2879;Mannen;Totaal;Niet-westerse migratieachtergrond;2023 4e kwartaal;;;
2880;Mannen;Jonger dan 25 jaar;Totaal;2008 1e kwartaal;2050.0;350.0;1490.0
2881;Mannen;Jonger dan 25 jaar;Totaal;2008 2e kwartaal;1540.0;270.0;1470.0
2882;Mannen;Jonger dan 25 jaar;Totaal;2008 3e kwartaal;1540.0;320.0;1560.0
2883;Mannen;Jonger dan 25 jaar;Totaal;2008 4e kwartaal;1930.0;330.0;1210.0
2884;Mannen;Jonger dan 25 jaar;Totaal;2009 1e kwartaal;2910.0;400.0;1230.0
2885;Mannen;Jonger dan 25 jaar;Totaal;2009 2e kwartaal;3050.0;350.0;1610.0
2886;Mannen;Jonger dan 25 jaar;Totaal;2009 3e kwartaal;2850.0;340.0;2070.0
2887;Mannen;Jonger dan 25 jaar;Totaal;2009 4e kwartaal;3210.0;400.0;1800.0
2888;Mannen;Jonger dan 25 jaar;Totaal;2010 1e kwartaal;5260.0;570.0;2250.0
2889;Mannen;Jonger dan 25 jaar;Totaal;2010 2e kwartaal;3550.0;530.0;3080.0
2890;Mannen;Jonger dan 25 jaar;Totaal;2010 3e kwartaal;3500.0;680.0;3490.0
2891;Mannen;Jonger dan 25 jaar;Totaal;2010 4e kwartaal;3990.0;810.0;2700.0
2892;Mannen;Jonger dan 25 jaar;Totaal;2011 1e kwartaal;4660.0;850.0;3210.0
2893;Mannen;Jonger dan 25 jaar;Totaal;2011 2e kwartaal;3140.0;670.0;3110.0
2894;Mannen;Jonger dan 25 jaar;Totaal;2011 3e kwartaal;3010.0;730.0;3480.0
2895;Mannen;Jonger dan 25 jaar;Totaal;2011 4e kwartaal;3400.0;780.0;2480.0
2896;Mannen;Jonger dan 25 jaar;Totaal;2012 1e kwartaal;2480.0;690.0;2610.0
2897;Mannen;Jonger dan 25 jaar;Totaal;2012 2e kwartaal;2350.0;630.0;2070.0
2898;Mannen;Jonger dan 25 jaar;Totaal;2012 3e kwartaal;2760.0;670.0;2710.0
2899;Mannen;Jonger dan 25 jaar;Totaal;2012 4e kwartaal;3560.0;760.0;1950.0
2900;Mannen;Jonger dan 25 jaar;Totaal;2013 1e kwartaal;4190.0;670.0;2150.0
2901;Mannen;Jonger dan 25 jaar;Totaal;2013 2e kwartaal;3420.0;760.0;2400.0
2902;Mannen;Jonger dan 25 jaar;Totaal;2013 3e kwartaal;3180.0;690.0;3860.0
2903;Mannen;Jonger dan 25 jaar;Totaal;2013 4e kwartaal;3780.0;810.0;2210.0
2904;Mannen;Jonger dan 25 jaar;Totaal;2014 1e kwartaal;4250.0;860.0;2330.0
2905;Mannen;Jonger dan 25 jaar;Totaal;2014 2e kwartaal;3130.0;730.0;2450.0
2906;Mannen;Jonger dan 25 jaar;Totaal;2014 3e kwartaal;2930.0;700.0;3790.0
2907;Mannen;Jonger dan 25 jaar;Totaal;2014 4e kwartaal;3440.0;750.0;2060.0
2908;Mannen;Jonger dan 25 jaar;Totaal;2015 1e kwartaal;3970.0;670.0;2010.0
2909;Mannen;Jonger dan 25 jaar;Totaal;2015 2e kwartaal;3110.0;610.0;2080.0
2910;Mannen;Jonger dan 25 jaar;Totaal;2015 3e kwartaal;3480.0;580.0;3180.0
2911;Mannen;Jonger dan 25 jaar;Totaal;2015 4e kwartaal;3950.0;720.0;1860.0
2912;Mannen;Jonger dan 25 jaar;Totaal;2016 1e kwartaal;4090.0;730.0;1950.0
2913;Mannen;Jonger dan 25 jaar;Totaal;2016 2e kwartaal;3510.0;600.0;2020.0
2914;Mannen;Jonger dan 25 jaar;Totaal;2016 3e kwartaal;4170.0;610.0;3230.0
2915;Mannen;Jonger dan 25 jaar;Totaal;2016 4e kwartaal;4260.0;680.0;1910.0
2916;Mannen;Jonger dan 25 jaar;Totaal;2017 1e kwartaal;4080.0;710.0;2040.0
2917;Mannen;Jonger dan 25 jaar;Totaal;2017 2e kwartaal;2850.0;540.0;2330.0
2918;Mannen;Jonger dan 25 jaar;Totaal;2017 3e kwartaal;3070.0;610.0;3800.0
2919;Mannen;Jonger dan 25 jaar;Totaal;2017 4e kwartaal;2970.0;650.0;2250.0
2920;Mannen;Jonger dan 25 jaar;Totaal;2018 1e kwartaal;2950.0;690.0;2400.0
2921;Mannen;Jonger dan 25 jaar;Totaal;2018 2e kwartaal;2240.0;520.0;2200.0
2922;Mannen;Jonger dan 25 jaar;Totaal;2018 3e kwartaal;2530.0;590.0;3700.0
2923;Mannen;Jonger dan 25 jaar;Totaal;2018 4e kwartaal;2580.0;590.0;1940.0
2924;Mannen;Jonger dan 25 jaar;Totaal;2019 1e kwartaal;2660.0;660.0;1970.0
2925;Mannen;Jonger dan 25 jaar;Totaal;2019 2e kwartaal;2030.0;470.0;1970.0
2926;Mannen;Jonger dan 25 jaar;Totaal;2019 3e kwartaal;2350.0;460.0;3020.0
2927;Mannen;Jonger dan 25 jaar;Totaal;2019 4e kwartaal;2390.0;530.0;1630.0
2928;Mannen;Jonger dan 25 jaar;Totaal;2020 1e kwartaal;3400.0;710.0;1660.0
2929;Mannen;Jonger dan 25 jaar;Totaal;2020 2e kwartaal;3350.0;540.0;1410.0
2930;Mannen;Jonger dan 25 jaar;Totaal;2020 3e kwartaal;2990.0;480.0;3510.0
2931;Mannen;Jonger dan 25 jaar;Totaal;2020 4e kwartaal;3390.0;580.0;1930.0
2932;Mannen;Jonger dan 25 jaar;Totaal;2021 1e kwartaal;3310.0;560.0;2150.0
2933;Mannen;Jonger dan 25 jaar;Totaal;2021 2e kwartaal;2300.0;440.0;2370.0
2934;Mannen;Jonger dan 25 jaar;Totaal;2021 3e kwartaal;2300.0;470.0;3060.0
2935;Mannen;Jonger dan 25 jaar;Totaal;2021 4e kwartaal;2350.0;480.0;1750.0
2936;Mannen;Jonger dan 25 jaar;Totaal;2022 1e kwartaal;2250.0;500.0;1820.0
2937;Mannen;Jonger dan 25 jaar;Totaal;2022 2e kwartaal;2080.0;370.0;1630.0
2938;Mannen;Jonger dan 25 jaar;Totaal;2022 3e kwartaal;2410.0;390.0;2300.0
2939;Mannen;Jonger dan 25 jaar;Totaal;2022 4e kwartaal;2410.0;430.0;1440.0
2940;Mannen;Jonger dan 25 jaar;Totaal;2023 1e kwartaal;2650.0;430.0;1520.0
2941;Mannen;Jonger dan 25 jaar;Totaal;2023 2e kwartaal;2300.0;340.0;1450.0
2942;Mannen;Jonger dan 25 jaar;Totaal;2023 3e kwartaal;2480.0;330.0;2030.0
2943;Mannen;Jonger dan 25 jaar;Totaal;2023 4e kwartaal;2680.0;400.0;1310.0
2944;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2008 1e kwartaal;740.0;160.0;640.0
2945;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2008 2e kwartaal;570.0;120.0;670.0
2946;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2008 3e kwartaal;670.0;140.0;650.0
2947;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2008 4e kwartaal;900.0;140.0;480.0
2948;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2009 1e kwartaal;1410.0;180.0;570.0
2949;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2009 2e kwartaal;1420.0;150.0;870.0
2950;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2009 3e kwartaal;1420.0;170.0;1060.0
2951;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2009 4e kwartaal;1730.0;220.0;930.0
2952;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2010 1e kwartaal;2610.0;280.0;1260.0
2953;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2010 2e kwartaal;1720.0;270.0;1700.0
2954;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2010 3e kwartaal;1730.0;340.0;1820.0
2955;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2010 4e kwartaal;1890.0;390.0;1320.0
2956;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2011 1e kwartaal;2130.0;400.0;1640.0
2957;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2011 2e kwartaal;1320.0;300.0;1630.0
2958;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2011 3e kwartaal;1370.0;330.0;1600.0
2959;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2011 4e kwartaal;1590.0;370.0;1120.0
2960;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2012 1e kwartaal;1010.0;270.0;1210.0
2961;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2012 2e kwartaal;1040.0;280.0;1020.0
2962;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2012 3e kwartaal;1350.0;310.0;1260.0
2963;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2012 4e kwartaal;1790.0;380.0;930.0
2964;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2013 1e kwartaal;2110.0;330.0;1110.0
2965;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2013 2e kwartaal;1650.0;360.0;1290.0
2966;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2013 3e kwartaal;1560.0;360.0;1890.0
2967;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2013 4e kwartaal;1800.0;420.0;1050.0
2968;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2014 1e kwartaal;2020.0;420.0;1200.0
2969;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2014 2e kwartaal;1320.0;340.0;1310.0
2970;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2014 3e kwartaal;1220.0;300.0;1750.0
2971;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2014 4e kwartaal;1400.0;350.0;950.0
2972;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2015 1e kwartaal;1670.0;320.0;930.0
2973;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2015 2e kwartaal;1200.0;260.0;1040.0
2974;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2015 3e kwartaal;1440.0;260.0;1400.0
2975;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2015 4e kwartaal;1480.0;320.0;790.0
2976;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2016 1e kwartaal;1580.0;310.0;850.0
2977;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2016 2e kwartaal;1180.0;250.0;970.0
2978;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2016 3e kwartaal;1490.0;280.0;1300.0
2979;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2016 4e kwartaal;1450.0;310.0;810.0
2980;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2017 1e kwartaal;1510.0;300.0;840.0
2981;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2017 2e kwartaal;1020.0;210.0;960.0
2982;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2017 3e kwartaal;1290.0;210.0;1350.0
2983;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2017 4e kwartaal;1180.0;260.0;840.0
2984;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2018 1e kwartaal;1230.0;290.0;870.0
2985;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2018 2e kwartaal;870.0;190.0;890.0
2986;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2018 3e kwartaal;1160.0;230.0;1120.0
2987;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2018 4e kwartaal;1120.0;220.0;700.0
2988;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2019 1e kwartaal;1220.0;260.0;750.0
2989;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2019 2e kwartaal;920.0;200.0;810.0
2990;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2019 3e kwartaal;1150.0;190.0;1040.0
2991;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2019 4e kwartaal;1180.0;220.0;730.0
2992;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2020 1e kwartaal;1580.0;320.0;750.0
2993;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2020 2e kwartaal;1540.0;230.0;730.0
2994;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2020 3e kwartaal;1480.0;220.0;1490.0
2995;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2020 4e kwartaal;1530.0;290.0;940.0
2996;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2021 1e kwartaal;1470.0;260.0;1030.0
2997;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2021 2e kwartaal;940.0;200.0;1120.0
2998;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2021 3e kwartaal;1070.0;230.0;1290.0
2999;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2021 4e kwartaal;980.0;250.0;810.0
3000;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2022 1e kwartaal;980.0;220.0;830.0
3001;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2022 2e kwartaal;910.0;180.0;810.0
3002;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2022 3e kwartaal;1030.0;190.0;990.0
3003;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2022 4e kwartaal;920.0;210.0;690.0
3004;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2023 1e kwartaal;1020.0;190.0;690.0
3005;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2023 2e kwartaal;810.0;150.0;660.0
3006;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2023 3e kwartaal;;;
3007;Mannen;Jonger dan 25 jaar;Nederlandse achtergrond;2023 4e kwartaal;;;
3008;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2008 1e kwartaal;1300.0;190.0;850.0
3009;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2008 2e kwartaal;960.0;150.0;790.0
3010;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2008 3e kwartaal;850.0;180.0;910.0
3011;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2008 4e kwartaal;1020.0;190.0;720.0
3012;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2009 1e kwartaal;1470.0;220.0;650.0
3013;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2009 2e kwartaal;1600.0;200.0;730.0
3014;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2009 3e kwartaal;1390.0;170.0;1000.0
3015;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2009 4e kwartaal;1430.0;180.0;860.0
3016;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2010 1e kwartaal;2600.0;280.0;970.0
3017;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2010 2e kwartaal;1810.0;260.0;1250.0
3018;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2010 3e kwartaal;1750.0;340.0;1670.0
3019;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2010 4e kwartaal;2080.0;420.0;1370.0
3020;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2011 1e kwartaal;2520.0;440.0;1520.0
3021;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2011 2e kwartaal;1800.0;370.0;1470.0
3022;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2011 3e kwartaal;1630.0;400.0;1860.0
3023;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2011 4e kwartaal;1810.0;410.0;1360.0
3024;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2012 1e kwartaal;1470.0;420.0;1390.0
3025;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2012 2e kwartaal;1310.0;350.0;1050.0
3026;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2012 3e kwartaal;1410.0;360.0;1450.0
3027;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2012 4e kwartaal;1780.0;380.0;1020.0
3028;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2013 1e kwartaal;2080.0;340.0;1040.0
3029;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2013 2e kwartaal;1760.0;410.0;1110.0
3030;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2013 3e kwartaal;1620.0;330.0;1970.0
3031;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2013 4e kwartaal;1990.0;400.0;1170.0
3032;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2014 1e kwartaal;2240.0;440.0;1120.0
3033;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2014 2e kwartaal;1820.0;390.0;1140.0
3034;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2014 3e kwartaal;1710.0;400.0;2030.0
3035;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2014 4e kwartaal;2030.0;400.0;1110.0
3036;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2015 1e kwartaal;2300.0;350.0;1090.0
3037;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2015 2e kwartaal;1910.0;350.0;1040.0
3038;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2015 3e kwartaal;2040.0;320.0;1780.0
3039;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2015 4e kwartaal;2480.0;410.0;1070.0
3040;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2016 1e kwartaal;2520.0;420.0;1100.0
3041;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2016 2e kwartaal;2340.0;340.0;1050.0
3042;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2016 3e kwartaal;2680.0;330.0;1930.0
3043;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2016 4e kwartaal;2810.0;370.0;1100.0
3044;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2017 1e kwartaal;2580.0;420.0;1200.0
3045;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2017 2e kwartaal;1820.0;330.0;1380.0
3046;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2017 3e kwartaal;1780.0;400.0;2440.0
3047;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2017 4e kwartaal;1790.0;390.0;1410.0
3048;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2018 1e kwartaal;1720.0;400.0;1530.0
3049;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2018 2e kwartaal;1370.0;330.0;1310.0
3050;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2018 3e kwartaal;1370.0;360.0;2580.0
3051;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2018 4e kwartaal;1460.0;370.0;1230.0
3052;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2019 1e kwartaal;1440.0;400.0;1220.0
3053;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2019 2e kwartaal;1110.0;270.0;1160.0
3054;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2019 3e kwartaal;1200.0;270.0;1980.0
3055;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2019 4e kwartaal;1220.0;310.0;900.0
3056;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2020 1e kwartaal;1820.0;390.0;910.0
3057;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2020 2e kwartaal;1820.0;310.0;690.0
3058;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2020 3e kwartaal;1510.0;260.0;2010.0
3059;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2020 4e kwartaal;1860.0;300.0;990.0
3060;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2021 1e kwartaal;1850.0;300.0;1120.0
3061;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2021 2e kwartaal;1360.0;240.0;1250.0
3062;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2021 3e kwartaal;1240.0;240.0;1770.0
3063;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2021 4e kwartaal;1370.0;230.0;940.0
3064;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2022 1e kwartaal;1270.0;280.0;990.0
3065;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2022 2e kwartaal;1170.0;190.0;820.0
3066;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2022 3e kwartaal;1380.0;200.0;1300.0
3067;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2022 4e kwartaal;1480.0;220.0;750.0
3068;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2023 1e kwartaal;1630.0;230.0;830.0
3069;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2023 2e kwartaal;1500.0;190.0;790.0
3070;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2023 3e kwartaal;;;
3071;Mannen;Jonger dan 25 jaar;Met migratieachtergrond;2023 4e kwartaal;;;
3072;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008 1e kwartaal;210.0;40.0;120.0
3073;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008 2e kwartaal;130.0;20.0;160.0
3074;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008 3e kwartaal;120.0;30.0;140.0
3075;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008 4e kwartaal;150.0;30.0;100.0
3076;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009 1e kwartaal;240.0;40.0;100.0
3077;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009 2e kwartaal;240.0;40.0;110.0
3078;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009 3e kwartaal;250.0;30.0;180.0
3079;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009 4e kwartaal;260.0;30.0;160.0
3080;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010 1e kwartaal;440.0;60.0;210.0
3081;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010 2e kwartaal;270.0;50.0;240.0
3082;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010 3e kwartaal;240.0;60.0;270.0
3083;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010 4e kwartaal;320.0;70.0;230.0
3084;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011 1e kwartaal;330.0;60.0;260.0
3085;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011 2e kwartaal;200.0;50.0;250.0
3086;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011 3e kwartaal;220.0;60.0;260.0
3087;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011 4e kwartaal;250.0;60.0;170.0
3088;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012 1e kwartaal;200.0;50.0;200.0
3089;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012 2e kwartaal;190.0;70.0;180.0
3090;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012 3e kwartaal;190.0;40.0;210.0
3091;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012 4e kwartaal;270.0;70.0;150.0
3092;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013 1e kwartaal;320.0;50.0;160.0
3093;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013 2e kwartaal;240.0;50.0;180.0
3094;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013 3e kwartaal;230.0;50.0;290.0
3095;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013 4e kwartaal;300.0;50.0;160.0
3096;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014 1e kwartaal;340.0;70.0;170.0
3097;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014 2e kwartaal;230.0;40.0;190.0
3098;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014 3e kwartaal;190.0;50.0;290.0
3099;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014 4e kwartaal;240.0;60.0;170.0
3100;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015 1e kwartaal;300.0;60.0;150.0
3101;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015 2e kwartaal;210.0;50.0;170.0
3102;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015 3e kwartaal;210.0;50.0;220.0
3103;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015 4e kwartaal;240.0;60.0;140.0
3104;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016 1e kwartaal;230.0;50.0;150.0
3105;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016 2e kwartaal;180.0;50.0;140.0
3106;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016 3e kwartaal;190.0;40.0;230.0
3107;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016 4e kwartaal;210.0;40.0;120.0
3108;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2017 1e kwartaal;250.0;50.0;140.0
3109;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2017 2e kwartaal;170.0;50.0;160.0
3110;Mannen;Jonger dan 25 jaar;Westerse migratieachtergrond;2017 3e kwartaal;200.0;40.0;210.0
