ID;Reismotieven;Populatie;Vervoerwijzen;Marges;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
5695;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2019;0.41;0.88;10.53;149.0;321.0;64.1
5696;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2020;0.52;1.11;14.75;191.0;407.0;90.0
5697;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2021;0.62;1.39;18.8;226.0;508.0;114.4
5698;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2022;0.58;1.22;16.13;212.0;446.0;98.1
5699;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;West-Nederland (LD);2023;0.55;1.15;15.12;202.0;421.0;92.0
5700;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;0.41;0.86;11.07;151.0;315.0;67.3
5701;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;0.39;0.83;10.37;143.0;303.0;63.1
5702;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;0.51;1.14;15.01;185.0;418.0;91.6
5703;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;0.59;1.41;19.1;215.0;516.0;116.2
5704;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;0.55;1.18;15.76;200.0;431.0;95.9
5705;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;0.53;1.13;15.36;192.0;412.0;93.5
5706;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2018;0.36;0.65;7.39;130.0;236.0;45.0
5707;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2019;0.36;0.75;8.64;131.0;273.0;52.5
5708;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2020;0.4;0.93;11.61;148.0;339.0;70.8
5709;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2021;0.49;1.15;14.72;178.0;418.0;89.5
5710;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2022;0.47;0.97;12.02;173.0;353.0;73.1
5711;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Groningen (PV);2023;0.52;1.05;13.41;191.0;382.0;81.6
5712;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2018;0.3;0.65;8.14;108.0;236.0;49.5
5713;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2019;0.29;0.64;7.68;105.0;235.0;46.7
5714;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2020;0.4;1.02;12.51;148.0;374.0;76.3
5715;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2021;0.41;1.04;13.15;150.0;381.0;80.0
5716;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2022;0.44;1.02;12.79;162.0;373.0;77.8
5717;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Fryslân (PV);2023;0.46;0.99;12.83;169.0;363.0;78.1
5718;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2018;0.28;0.62;7.29;102.0;225.0;44.3
5719;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2019;0.29;0.75;7.98;106.0;275.0;48.5
5720;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2020;0.35;0.86;10.75;127.0;314.0;65.6
5721;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2021;0.43;1.08;13.9;156.0;395.0;84.5
5722;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2022;0.44;1.03;13.45;161.0;375.0;81.8
5723;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Drenthe (PV);2023;0.39;0.93;11.83;141.0;339.0;72.0
5724;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2018;0.32;0.72;8.61;116.0;261.0;52.4
5725;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2019;0.31;0.68;7.47;113.0;250.0;45.4
5726;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2020;0.39;0.94;11.17;143.0;344.0;68.1
5727;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2021;0.48;1.17;14.5;175.0;429.0;88.2
5728;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2022;0.52;1.12;14.46;189.0;410.0;88.0
5729;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Overijssel (PV);2023;0.47;0.96;12.41;170.0;351.0;75.5
5730;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2018;0.31;0.66;6.85;112.0;240.0;41.7
5731;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2019;0.31;0.67;7.45;113.0;246.0;45.3
5732;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2020;0.39;0.82;10.55;142.0;300.0;64.3
5733;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2021;0.45;1.06;13.4;166.0;387.0;81.5
5734;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2022;0.43;0.93;12.19;157.0;339.0;74.1
5735;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Flevoland (PV);2023;0.43;0.93;11.84;157.0;340.0;72.0
5736;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2018;0.36;0.76;9.17;130.0;278.0;55.8
5737;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2019;0.33;0.75;8.95;120.0;275.0;54.5
5738;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2020;0.48;1.04;13.26;176.0;382.0;80.9
5739;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2021;0.55;1.31;16.68;202.0;478.0;101.5
5740;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2022;0.52;1.1;14.15;190.0;401.0;86.1
5741;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Gelderland (PV);2023;0.5;1.06;13.36;181.0;387.0;81.3
5742;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2018;0.41;0.81;9.29;148.0;295.0;56.5
5743;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2019;0.36;0.74;8.35;132.0;268.0;50.8
5744;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2020;0.53;1.08;13.97;194.0;395.0;85.2
5745;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2021;0.61;1.36;17.84;222.0;497.0;108.5
5746;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2022;0.57;1.17;15.1;210.0;427.0;91.8
5747;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Utrecht (PV);2023;0.53;1.07;13.52;194.0;392.0;82.2
5748;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2018;0.42;0.89;10.19;153.0;325.0;62.0
5749;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2019;0.4;0.89;10.94;146.0;325.0;66.6
5750;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2020;0.51;1.12;14.82;185.0;411.0;90.4
5751;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2021;0.62;1.41;19.19;228.0;514.0;116.8
5752;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2022;0.59;1.26;16.66;214.0;458.0;101.3
5753;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Holland (PV);2023;0.54;1.14;15.27;196.0;415.0;92.9
5754;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2018;0.44;0.92;10.99;162.0;337.0;66.9
5755;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2019;0.42;0.89;10.44;152.0;327.0;63.5
5756;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2020;0.52;1.07;14.38;191.0;392.0;87.7
5757;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2021;0.61;1.36;18.39;223.0;495.0;111.9
5758;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2022;0.56;1.17;15.35;206.0;426.0;93.4
5759;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zuid-Holland (PV);2023;0.56;1.17;15.09;206.0;425.0;91.8
5760;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2018;0.34;0.66;8.55;123.0;240.0;52.0
5761;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2019;0.29;0.56;7.29;107.0;205.0;44.3
5762;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2020;0.38;0.97;12.32;140.0;356.0;75.2
5763;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2021;0.46;1.1;14.36;169.0;400.0;87.4
5764;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2022;0.49;1.09;14.25;178.0;397.0;86.7
5765;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeeland (PV);2023;0.4;0.88;11.52;145.0;320.0;70.1
5766;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2018;0.4;0.79;10.05;145.0;290.0;61.2
5767;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2019;0.39;0.77;9.42;142.0;282.0;57.3
5768;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2020;0.5;1.11;14.2;184.0;405.0;86.6
5769;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2021;0.57;1.35;18.09;207.0;494.0;110.1
5770;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2022;0.53;1.11;14.66;193.0;406.0;89.2
5771;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Noord-Brabant (PV);2023;0.5;1.06;13.97;181.0;387.0;85.0
5772;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2018;0.43;0.95;12.37;157.0;348.0;75.3
5773;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2019;0.37;0.89;11.49;136.0;326.0;69.9
5774;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2020;0.49;1.15;15.89;180.0;422.0;96.9
5775;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2021;0.61;1.47;20.23;222.0;538.0;123.0
5776;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2022;0.56;1.27;17.18;204.0;462.0;104.5
5777;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Limburg (PV);2023;0.56;1.22;17.47;206.0;445.0;106.3
5778;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;0.51;1.02;12.01;186.0;373.0;73.1
5779;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;0.48;1.0;12.17;176.0;366.0;74.1
5780;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;0.57;1.17;15.94;209.0;428.0;97.3
5781;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;0.69;1.52;21.1;254.0;553.0;128.3
5782;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;0.62;1.29;17.63;228.0;472.0;107.3
5783;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;0.63;1.24;16.8;229.0;454.0;102.2
5784;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2018;0.42;0.87;10.71;152.0;317.0;65.1
5785;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2019;0.38;0.84;9.89;139.0;306.0;60.2
5786;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2020;0.52;1.12;14.63;189.0;410.0;89.2
5787;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2021;0.58;1.32;17.49;212.0;483.0;106.4
5788;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2022;0.57;1.18;15.34;209.0;432.0;93.3
5789;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Sterk stedelijk;2023;0.54;1.14;14.76;196.0;415.0;89.8
5790;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2018;0.36;0.8;9.57;132.0;293.0;58.2
5791;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2019;0.35;0.76;9.13;129.0;278.0;55.5
5792;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2020;0.46;1.01;12.95;167.0;369.0;79.0
5793;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2021;0.52;1.24;16.0;190.0;454.0;97.3
5794;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2022;0.52;1.15;15.08;190.0;419.0;91.7
5795;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Matig stedelijk;2023;0.48;1.05;13.55;175.0;384.0;82.4
5796;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2018;0.33;0.71;8.76;122.0;260.0;53.3
5797;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2019;0.32;0.73;8.71;116.0;266.0;53.0
5798;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2020;0.43;1.01;12.59;156.0;369.0;76.8
5799;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2021;0.51;1.28;16.44;186.0;467.0;100.0
5800;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2022;0.49;1.1;14.03;179.0;401.0;85.4
5801;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Weinig stedelijk;2023;0.45;1.01;13.23;164.0;369.0;80.5
5802;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2018;0.28;0.61;7.39;102.0;223.0;45.0
5803;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2019;0.27;0.64;7.68;100.0;232.0;46.7
5804;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2020;0.39;1.0;12.2;142.0;368.0;74.4
5805;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2021;0.46;1.18;15.19;168.0;431.0;92.4
5806;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2022;0.42;0.93;11.77;152.0;341.0;71.6
5807;Totaal;Populatie: 12 jaar of ouder;Lopen;Ondergrens 95%-interval;Niet stedelijk;2023;0.41;0.93;11.58;151.0;340.0;70.4
5808;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2018;0.43;0.91;11.16;157.0;333.0;67.9
5809;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2019;0.41;0.9;11.01;149.0;329.0;67.0
5810;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2020;0.52;1.16;15.1;190.0;423.0;92.1
5811;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2021;0.61;1.42;18.95;221.0;518.0;115.3
5812;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2022;0.58;1.25;16.5;212.0;455.0;100.3
5813;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Nederland;2023;0.56;1.18;15.62;203.0;432.0;95.0
5814;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2018;0.39;0.81;10.09;142.0;296.0;61.4
5815;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2019;0.39;0.94;12.15;144.0;342.0;73.9
5816;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2020;0.47;1.16;14.57;171.0;426.0;88.9
5817;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2021;0.52;1.3;17.07;190.0;476.0;103.8
5818;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2022;0.54;1.23;15.78;198.0;448.0;96.0
5819;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Noord-Nederland (LD);2023;0.55;1.21;15.67;200.0;441.0;95.3
5820;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2018;0.39;0.86;10.49;142.0;313.0;63.8
5821;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2019;0.37;0.85;10.08;135.0;310.0;61.3
5822;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2020;0.49;1.12;14.05;181.0;410.0;85.7
5823;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2021;0.57;1.38;17.5;209.0;503.0;106.5
5824;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2022;0.57;1.22;15.99;206.0;447.0;97.2
5825;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Oost-Nederland (LD);2023;0.53;1.15;14.67;195.0;418.0;89.3
5826;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2018;0.47;0.98;11.68;170.0;357.0;71.1
5827;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2019;0.43;0.95;11.49;159.0;346.0;69.9
5828;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2020;0.55;1.18;15.69;200.0;431.0;95.7
5829;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2021;0.65;1.46;19.79;236.0;532.0;120.4
5830;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2022;0.61;1.29;17.12;222.0;470.0;104.2
5831;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;West-Nederland (LD);2023;0.58;1.21;16.05;211.0;443.0;97.6
5832;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;0.46;0.97;12.55;167.0;353.0;76.3
5833;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;0.43;0.93;11.89;159.0;341.0;72.3
5834;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;0.55;1.25;16.47;201.0;456.0;100.5
5835;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;0.63;1.54;20.95;231.0;561.0;127.4
5836;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;0.59;1.3;17.5;216.0;474.0;106.5
5837;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;0.57;1.24;17.03;208.0;451.0;103.6
5838;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2018;0.46;0.85;9.96;168.0;310.0;60.6
5839;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2019;0.46;1.03;14.21;169.0;375.0;86.4
5840;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2020;0.5;1.2;15.45;184.0;438.0;94.2
5841;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2021;0.59;1.4;18.16;217.0;510.0;110.5
5842;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2022;0.59;1.24;15.63;216.0;453.0;95.1
5843;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Groningen (PV);2023;0.64;1.32;17.4;233.0;482.0;105.8
5844;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2018;0.39;0.87;11.43;141.0;316.0;69.5
5845;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2019;0.38;0.86;11.15;139.0;315.0;67.8
5846;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2020;0.51;1.3;15.8;185.0;474.0;96.4
5847;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2021;0.5;1.31;17.43;184.0;478.0;106.0
5848;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2022;0.55;1.3;16.38;202.0;473.0;99.7
5849;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Fryslân (PV);2023;0.57;1.27;16.31;208.0;462.0;99.2
5850;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2018;0.38;0.85;10.75;137.0;310.0;65.4
5851;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2019;0.4;1.13;14.69;148.0;413.0;89.4
5852;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2020;0.45;1.16;14.59;165.0;426.0;89.0
5853;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2021;0.53;1.39;18.21;195.0;506.0;110.8
5854;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2022;0.56;1.32;18.0;205.0;483.0;109.5
5855;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Drenthe (PV);2023;0.49;1.2;15.48;179.0;439.0;94.1
5856;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2018;0.38;0.89;11.18;138.0;325.0;68.0
5857;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2019;0.38;0.85;9.34;137.0;309.0;56.8
5858;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2020;0.46;1.13;13.74;167.0;413.0;83.8
5859;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2021;0.55;1.36;17.09;200.0;497.0;104.0
5860;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2022;0.6;1.32;17.27;220.0;483.0;105.0
5861;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Overijssel (PV);2023;0.54;1.13;14.85;198.0;414.0;90.3
5862;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2018;0.41;0.88;9.84;150.0;322.0;59.8
5863;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2019;0.43;0.92;11.29;155.0;337.0;68.7
5864;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2020;0.5;1.08;13.88;182.0;396.0;84.7
5865;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2021;0.56;1.32;17.14;203.0;483.0;104.3
5866;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2022;0.53;1.16;15.47;193.0;422.0;94.1
5867;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Flevoland (PV);2023;0.53;1.19;15.21;195.0;433.0;92.6
5868;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2018;0.41;0.89;10.95;150.0;323.0;66.6
5869;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2019;0.38;0.89;10.97;138.0;325.0;66.7
5870;Totaal;Populatie: 12 jaar of ouder;Lopen;Bovengrens 95%-interval;Gelderland (PV);2020;0.54;1.18;14.99;197.0;431.0;91.5
