ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangLeren;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
4338;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2009;
4339;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2010;
4340;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2011;11.0
4341;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2012;12.0
4342;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2013;18.0
4343;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2014;17.0
4344;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2015;22.0
4345;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2016;19.0
4346;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2017;19.0
4347;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2018;20.0
4348;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2019;21.0
4349;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2020;23.0
4350;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2021;0.0
4351;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2003;
4352;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2004;
4353;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2005;
4354;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2006;
4355;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2007;
4356;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2008;
4357;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2009;
4358;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2010;
4359;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2011;2.0
4360;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2012;3.0
4361;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2013;3.0
4362;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2014;3.0
4363;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2015;5.0
4364;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2016;4.0
4365;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2017;3.0
4366;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2018;3.0
4367;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2019;3.0
4368;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2020;4.0
4369;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2021;0.0
4370;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2003;
4371;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2004;
4372;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2005;
4373;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2006;
4374;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2007;
4375;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2008;
4376;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2009;
4377;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2010;
4378;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2011;1.0
4379;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2012;2.0
4380;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2013;1.0
4381;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2014;2.0
4382;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2015;3.0
4383;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2016;2.0
4384;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2017;2.0
4385;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2018;2.0
4386;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2019;2.0
4387;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2020;3.0
4388;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2021;0.0
4389;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2003;
4390;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2004;
4391;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2005;
4392;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2006;
4393;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2007;
4394;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2008;
4395;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2009;
4396;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2010;
4397;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2011;1.0
4398;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2012;1.0
4399;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2013;1.0
4400;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2014;1.0
4401;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2015;2.0
4402;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2016;1.0
4403;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2017;1.0
4404;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2018;2.0
4405;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2019;1.0
4406;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2020;1.0
4407;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2021;0.0
4408;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2003;
4409;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2004;
4410;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2005;
4411;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2006;
4412;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2007;
4413;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2008;
4414;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2009;
4415;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2010;
4416;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2011;10.0
4417;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2012;10.0
4418;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2013;17.0
4419;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2014;16.0
4420;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2015;19.0
4421;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2016;17.0
4422;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2017;17.0
4423;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2018;18.0
4424;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2019;19.0
4425;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2020;20.0
4426;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt geen formeel onderwijs;2021;0.0
4427;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2003;
4428;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2004;
4429;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2005;
4430;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2006;
4431;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2007;
4432;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2008;
4433;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2009;
4434;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2010;
4435;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2011;9.0
4436;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2012;9.0
4437;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2013;16.0
4438;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2014;14.0
4439;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2015;17.0
4440;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2016;15.0
4441;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2017;16.0
4442;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2018;16.0
4443;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2019;18.0
4444;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2020;19.0
4445;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Geen deelname leven lang leren;2021;0.0
4446;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2003;
4447;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2004;
4448;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2005;
4449;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2006;
4450;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2007;
4451;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2008;
4452;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2009;
4453;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2010;
4454;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2011;742.0
4455;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2012;732.0
4456;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2013;680.0
4457;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2014;666.0
4458;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2015;649.0
4459;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2016;671.0
4460;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2017;715.0
4461;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2018;789.0
4462;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2019;845.0
4463;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2020;912.0
4464;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2021;935.0
4465;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2003;
4466;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2004;
4467;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2005;
4468;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2006;
4469;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2007;
4470;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2008;
4471;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2009;
4472;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2010;
4473;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2011;221.0
4474;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2012;210.0
4475;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2013;210.0
4476;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2014;205.0
4477;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2015;198.0
4478;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2016;200.0
4479;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2017;208.0
4480;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2018;230.0
4481;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2019;250.0
4482;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2020;267.0
4483;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang leren;2021;336.0
4484;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2003;
4485;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2004;
4486;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2005;
4487;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2006;
4488;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2007;
4489;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2008;
4490;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2009;
4491;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2010;
4492;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2011;129.0
4493;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2012;124.0
4494;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2013;117.0
4495;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2014;110.0
4496;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2015;109.0
4497;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2016;102.0
4498;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2017;108.0
4499;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2018;121.0
4500;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2019;137.0
4501;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2020;148.0
4502;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2021;149.0
4503;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2003;
4504;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2004;
4505;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2005;
4506;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2006;
4507;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2007;
4508;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2008;
4509;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2009;
4510;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2010;
4511;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2011;92.0
4512;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2012;86.0
4513;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2013;93.0
4514;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2014;95.0
4515;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2015;89.0
4516;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2016;98.0
4517;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2017;100.0
4518;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2018;109.0
4519;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2019;113.0
4520;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2020;119.0
4521;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2021;187.0
4522;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2003;
4523;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2004;
4524;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2005;
4525;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2006;
4526;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2007;
4527;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2008;
4528;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2009;
4529;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2010;
4530;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2011;613.0
4531;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2012;608.0
4532;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2013;564.0
4533;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2014;557.0
4534;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2015;539.0
4535;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2016;569.0
4536;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2017;607.0
4537;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2018;668.0
4538;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2019;708.0
4539;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2020;764.0
4540;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2021;786.0
4541;Totaal mannen en vrouwen;25 tot 35 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang leren;2003;
