ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;RegioS;Perioden;Bevolking_1
4513;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rijssen-Holten;2023;34791.0
4514;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rijssen-Holten;2024;34828.0
4515;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rijswijk (ZH.);2022;34189.0
4516;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rijswijk (ZH.);2023;33966.0
4517;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rijswijk (ZH.);2024;34135.0
4518;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roerdalen;2022;16794.0
4519;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roerdalen;2023;16767.0
4520;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roerdalen;2024;16739.0
4521;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roermond;2022;40596.0
4522;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roermond;2023;40476.0
4523;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roermond;2024;40426.0
4524;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;De Ronde Venen;2022;36526.0
4525;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;De Ronde Venen;2023;36540.0
4526;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;De Ronde Venen;2024;36400.0
4527;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roosendaal;2022;55803.0
4528;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roosendaal;2023;55334.0
4529;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Roosendaal;2024;54579.0
4530;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rotterdam;2022;299087.0
4531;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rotterdam;2023;294895.0
4532;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rotterdam;2024;291899.0
4533;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rozendaal;2022;1447.0
4534;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rozendaal;2023;1428.0
4535;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rozendaal;2024;1435.0
4536;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rucphen;2022;20614.0
4537;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rucphen;2023;20686.0
4538;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Rucphen;2024;20784.0
4539;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schagen;2022;40941.0
4540;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schagen;2023;41075.0
4541;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schagen;2024;41053.0
4542;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Scherpenzeel;2022;9445.0
4543;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Scherpenzeel;2023;9449.0
4544;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Scherpenzeel;2024;9391.0
4545;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schiedam;2022;43161.0
4546;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schiedam;2023;42672.0
4547;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schiedam;2024;42241.0
4548;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schiermonnikoog;2022;816.0
4549;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schiermonnikoog;2023;814.0
4550;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schiermonnikoog;2024;797.0
4551;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schouwen-Duiveland;2022;30394.0
4552;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schouwen-Duiveland;2023;30388.0
4553;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Schouwen-Duiveland;2024;30236.0
4554;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Simpelveld;2022;8471.0
4555;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Simpelveld;2023;8391.0
4556;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Simpelveld;2024;8273.0
4557;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sint-Michielsgestel;2022;26785.0
4558;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sint-Michielsgestel;2023;26952.0
4559;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sint-Michielsgestel;2024;26864.0
4560;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sittard-Geleen;2022;70379.0
4561;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sittard-Geleen;2023;70019.0
4562;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sittard-Geleen;2024;69517.0
4563;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sliedrecht;2022;21576.0
4564;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sliedrecht;2023;21558.0
4565;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sliedrecht;2024;21510.0
4566;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sluis;2022;14745.0
4567;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sluis;2023;14572.0
4568;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Sluis;2024;14362.0
4569;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Smallingerland;2022;48742.0
4570;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Smallingerland;2023;48566.0
4571;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Smallingerland;2024;48489.0
4572;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Soest;2022;36231.0
4573;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Soest;2023;36239.0
4574;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Soest;2024;36121.0
4575;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Someren;2022;17491.0
4576;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Someren;2023;17630.0
4577;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Someren;2024;17674.0
4578;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Son en Breugel;2022;15037.0
4579;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Son en Breugel;2023;15054.0
4580;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Son en Breugel;2024;14917.0
4581;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stadskanaal;2022;28797.0
4582;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stadskanaal;2023;28686.0
4583;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stadskanaal;2024;28463.0
4584;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Staphorst;2022;16367.0
4585;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Staphorst;2023;16504.0
4586;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Staphorst;2024;16489.0
4587;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stede Broec;2022;18619.0
4588;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stede Broec;2023;18607.0
4589;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stede Broec;2024;18558.0
4590;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Steenbergen;2022;20575.0
4591;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Steenbergen;2023;20678.0
4592;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Steenbergen;2024;20570.0
4593;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Steenwijkerland;2022;40169.0
4594;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Steenwijkerland;2023;40263.0
4595;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Steenwijkerland;2024;40057.0
4596;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stein (L.);2022;21119.0
4597;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stein (L.);2023;20958.0
4598;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stein (L.);2024;20816.0
4599;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stichtse Vecht;2022;51697.0
4600;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stichtse Vecht;2023;51281.0
4601;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Stichtse Vecht;2024;50922.0
4602;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Súdwest-Fryslân;2022;80803.0
4603;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Súdwest-Fryslân;2023;80597.0
4604;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Súdwest-Fryslân;2024;79933.0
4605;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Terneuzen;2022;37812.0
4606;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Terneuzen;2023;37487.0
4607;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Terneuzen;2024;37161.0
4608;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Terschelling;2022;4509.0
4609;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Terschelling;2023;4454.0
4610;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Terschelling;2024;4410.0
4611;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Texel;2022;12001.0
4612;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Texel;2023;11983.0
4613;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Texel;2024;11781.0
4614;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Teylingen;2022;31066.0
4615;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Teylingen;2023;31200.0
4616;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Teylingen;2024;31005.0
4617;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tholen;2022;23563.0
4618;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tholen;2023;23629.0
4619;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tholen;2024;23597.0
4620;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tiel;2022;30136.0
4621;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tiel;2023;29908.0
4622;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tiel;2024;29721.0
4623;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tilburg;2022;155218.0
4624;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tilburg;2023;154634.0
4625;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tilburg;2024;154429.0
4626;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tubbergen;2022;20221.0
4627;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tubbergen;2023;20175.0
4628;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tubbergen;2024;20100.0
4629;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Twenterand;2022;31757.0
4630;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Twenterand;2023;31759.0
4631;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Twenterand;2024;31711.0
4632;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tynaarlo;2022;30790.0
4633;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tynaarlo;2023;30788.0
4634;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tynaarlo;2024;30796.0
4635;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tytsjerksteradiel;2022;29810.0
4636;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tytsjerksteradiel;2023;29752.0
4637;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Tytsjerksteradiel;2024;29809.0
4638;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Uitgeest;2022;11651.0
4639;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Uitgeest;2023;11509.0
4640;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Uitgeest;2024;11386.0
4641;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Uithoorn;2022;21243.0
4642;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Uithoorn;2023;20960.0
4643;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Uithoorn;2024;20741.0
4644;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Urk;2022;20394.0
4645;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Urk;2023;20587.0
4646;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Urk;2024;20724.0
4647;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Utrecht (gemeente);2022;223454.0
4648;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Utrecht (gemeente);2023;222298.0
4649;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Utrecht (gemeente);2024;223593.0
4650;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Utrechtse Heuvelrug;2022;41171.0
4651;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Utrechtse Heuvelrug;2023;41149.0
4652;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Utrechtse Heuvelrug;2024;41126.0
4653;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vaals;2022;4693.0
4654;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vaals;2023;4617.0
4655;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vaals;2024;4602.0
4656;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Valkenburg aan de Geul;2022;13548.0
4657;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Valkenburg aan de Geul;2023;13548.0
4658;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Valkenburg aan de Geul;2024;13480.0
4659;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Valkenswaard;2022;26226.0
4660;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Valkenswaard;2023;26101.0
4661;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Valkenswaard;2024;25989.0
4662;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veendam;2022;23585.0
4663;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veendam;2023;23568.0
4664;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veendam;2024;23392.0
4665;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veenendaal;2022;54168.0
4666;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veenendaal;2023;54328.0
4667;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veenendaal;2024;54551.0
4668;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veere;2022;19680.0
4669;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veere;2023;19636.0
4670;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veere;2024;19563.0
4671;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veldhoven;2022;36113.0
4672;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veldhoven;2023;35721.0
4673;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Veldhoven;2024;35355.0
4674;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Velsen;2022;54028.0
4675;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Velsen;2023;53676.0
4676;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Velsen;2024;53405.0
4677;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Venlo;2022;70891.0
4678;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Venlo;2023;70475.0
4679;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Venlo;2024;69904.0
4680;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Venray;2022;34175.0
4681;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Venray;2023;34214.0
4682;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Venray;2024;34071.0
4683;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vijfheerenlanden;2022;47900.0
4684;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vijfheerenlanden;2023;48387.0
4685;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vijfheerenlanden;2024;49108.0
4686;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlaardingen;2022;48576.0
4687;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlaardingen;2023;48163.0
4688;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlaardingen;2024;47658.0
4689;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlieland;2022;996.0
4690;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlieland;2023;1005.0
4691;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlieland;2024;975.0
4692;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlissingen;2022;31898.0
4693;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlissingen;2023;31782.0
4694;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vlissingen;2024;31604.0
4695;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voerendaal;2022;10604.0
4696;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voerendaal;2023;10528.0
4697;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voerendaal;2024;10462.0
4698;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorne aan Zee;2022;
4699;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorne aan Zee;2023;59794.0
4700;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorne aan Zee;2024;59718.0
4701;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorschoten;2022;19366.0
4702;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorschoten;2023;19147.0
4703;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorschoten;2024;18968.0
4704;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorst;2022;22649.0
4705;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorst;2023;22732.0
4706;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Voorst;2024;22787.0
4707;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vught;2022;27088.0
4708;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vught;2023;27127.0
4709;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Vught;2024;27173.0
4710;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waadhoeke;2022;41630.0
4711;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waadhoeke;2023;41706.0
4712;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waadhoeke;2024;41598.0
4713;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waalre;2022;14092.0
4714;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waalre;2023;14148.0
4715;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waalre;2024;14011.0
4716;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waalwijk;2022;39035.0
4717;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waalwijk;2023;38964.0
4718;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waalwijk;2024;38807.0
4719;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waddinxveen;2022;25165.0
4720;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waddinxveen;2023;25709.0
4721;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waddinxveen;2024;26508.0
4722;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wageningen;2022;27812.0
4723;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wageningen;2023;27875.0
4724;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wageningen;2024;28551.0
4725;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wassenaar;2022;16711.0
4726;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wassenaar;2023;16513.0
4727;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wassenaar;2024;16312.0
4728;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waterland;2022;14749.0
4729;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waterland;2023;14657.0
4730;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Waterland;2024;14473.0
4731;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weert;2022;38549.0
4732;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weert;2023;38315.0
4733;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weert;2024;38232.0
4734;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weesp;2022;14460.0
4735;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weesp;2023;
4736;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weesp;2024;
4737;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;West Betuwe;2022;46235.0
4738;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;West Betuwe;2023;46328.0
4739;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;West Betuwe;2024;46360.0
4740;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;West Maas en Waal;2022;17800.0
4741;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;West Maas en Waal;2023;17904.0
4742;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;West Maas en Waal;2024;17976.0
4743;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerkwartier;2022;58894.0
4744;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerkwartier;2023;59015.0
4745;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerkwartier;2024;58749.0
4746;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerveld;2022;18340.0
4747;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerveld;2023;18271.0
4748;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerveld;2024;18230.0
4749;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westervoort;2022;11910.0
4750;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westervoort;2023;11935.0
4751;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westervoort;2024;11849.0
4752;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerwolde;2022;22248.0
4753;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerwolde;2023;22229.0
4754;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westerwolde;2024;22098.0
4755;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westland;2022;92922.0
4756;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westland;2023;93187.0
4757;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westland;2024;93294.0
4758;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weststellingwerf;2022;23905.0
4759;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weststellingwerf;2023;23943.0
4760;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Weststellingwerf;2024;23882.0
4761;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westvoorne;2022;13029.0
4762;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westvoorne;2023;
4763;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Westvoorne;2024;
4764;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wierden;2022;22665.0
4765;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wierden;2023;22736.0
4766;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wierden;2024;22703.0
4767;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijchen;2022;35633.0
4768;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijchen;2023;35564.0
4769;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijchen;2024;35401.0
4770;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijdemeren;2022;20626.0
4771;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijdemeren;2023;20575.0
4772;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijdemeren;2024;20428.0
4773;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijk bij Duurstede;2022;20840.0
4774;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijk bij Duurstede;2023;20760.0
4775;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wijk bij Duurstede;2024;20603.0
4776;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Winterswijk;2022;24434.0
4777;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Winterswijk;2023;24323.0
4778;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Winterswijk;2024;24178.0
4779;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woensdrecht;2022;16334.0
4780;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woensdrecht;2023;16258.0
4781;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woensdrecht;2024;16170.0
4782;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woerden;2022;43706.0
4783;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woerden;2023;43506.0
4784;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woerden;2024;43573.0
4785;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;De Wolden;2022;23020.0
4786;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;De Wolden;2023;22963.0
4787;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;De Wolden;2024;22836.0
4788;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wormerland;2022;13872.0
4789;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wormerland;2023;13892.0
4790;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Wormerland;2024;13735.0
4791;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woudenberg;2022;12169.0
4792;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woudenberg;2023;12352.0
4793;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Woudenberg;2024;12518.0
4794;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zaanstad;2022;101587.0
4795;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zaanstad;2023;100467.0
4796;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zaanstad;2024;99710.0
4797;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zaltbommel;2022;25243.0
4798;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zaltbommel;2023;25316.0
4799;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zaltbommel;2024;25161.0
4800;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zandvoort;2022;12793.0
4801;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zandvoort;2023;12881.0
4802;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zandvoort;2024;12729.0
4803;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zeewolde;2022;18631.0
4804;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zeewolde;2023;18714.0
4805;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zeewolde;2024;18700.0
4806;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zeist;2022;49107.0
4807;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zeist;2023;48955.0
4808;Totaal mannen en vrouwen;Totaal;Nederland;Totaal;Zeist;2024;48790.0
