ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
4849;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-Q Overheid en zorg;2021;29.6
4850;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-Q Overheid en zorg;2022;30.1
4851;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2012;29.7
4852;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2013;33.2
4853;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2014;34.0
4854;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2015;41.0
4855;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2016;38.7
4856;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2017;37.2
4857;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2018;36.2
4858;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2019;37.0
4859;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2020;46.8
4860;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2021;39.4
4861;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O-U Niet-commerciële dienstverlening;2022;39.8
4862;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2012;6.1
4863;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2013;6.4
4864;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2014;6.3
4865;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2015;6.6
4866;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2016;7.1
4867;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2017;7.0
4868;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2018;7.5
4869;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2019;8.2
4870;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2020;10.7
4871;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2021;9.8
4872;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R-U Cultuur, recreatie, overige diensten;2022;9.6
4873;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2012;3.7
4874;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2013;3.7
4875;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2014;3.2
4876;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2015;3.3
4877;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2016;3.0
4878;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2017;2.8
4879;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2018;3.0
4880;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2019;3.0
4881;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2020;3.3
4882;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2021;3.2
4883;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;A Landbouw, bosbouw en visserij;2022;3.7
4884;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2012;0.0
4885;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2013;0.0
4886;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2014;0.0
4887;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2015;0.0
4888;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2016;0.0
4889;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2017;0.0
4890;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2018;0.0
4891;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2019;0.0
4892;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2020;0.0
4893;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2021;0.0
4894;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;B Delfstoffenwinning;2022;0.0
4895;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2012;2.5
4896;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2013;2.6
4897;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2014;2.2
4898;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2015;2.2
4899;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2016;2.4
4900;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2017;2.3
4901;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2018;2.3
4902;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2019;2.5
4903;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2020;2.9
4904;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2021;2.8
4905;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;C Industrie;2022;3.0
4906;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2012;0.0
4907;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2013;0.0
4908;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2014;0.1
4909;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2015;0.1
4910;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2016;0.1
4911;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2017;0.0
4912;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2018;0.0
4913;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2019;0.0
4914;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2020;1.5
4915;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2021;0.8
4916;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;D Energievoorziening;2022;1.4
4917;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2012;0.0
4918;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2013;0.0
4919;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2014;0.0
4920;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2015;0.1
4921;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2016;0.1
4922;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2017;0.1
4923;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2018;0.0
4924;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2019;0.0
4925;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2020;0.0
4926;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2021;0.0
4927;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;E Waterbedrijven en afvalbeheer;2022;0.0
4928;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2012;6.2
4929;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2013;7.3
4930;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2014;6.0
4931;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2015;5.5
4932;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2016;5.7
4933;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2017;6.0
4934;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2018;5.8
4935;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2019;6.1
4936;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2020;7.0
4937;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2021;7.1
4938;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;F Bouwnijverheid;2022;8.1
4939;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2012;12.9
4940;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2013;13.8
4941;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2014;12.5
4942;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2015;12.0
4943;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2016;12.8
4944;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2017;11.7
4945;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2018;11.8
4946;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2019;12.4
4947;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2020;12.7
4948;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2021;12.4
4949;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;G Handel;2022;12.9
4950;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2012;3.4
4951;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2013;4.8
4952;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2014;3.2
4953;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2015;3.0
4954;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2016;2.9
4955;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2017;3.0
4956;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2018;4.0
4957;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2019;2.7
4958;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2020;2.7
4959;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2021;2.9
4960;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;H Vervoer en opslag;2022;2.5
4961;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2012;3.6
4962;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2013;3.8
4963;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2014;3.7
4964;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2015;3.6
4965;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2016;3.7
4966;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2017;3.8
4967;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2018;3.8
4968;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2019;4.1
4969;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2020;4.7
4970;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2021;4.4
4971;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;I Horeca;2022;4.5
4972;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2012;3.3
4973;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2013;3.6
4974;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2014;3.5
4975;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2015;3.4
4976;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2016;4.3
4977;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2017;4.0
4978;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2018;4.0
4979;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2019;4.2
4980;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2020;4.7
4981;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2021;5.3
4982;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;J Informatie en communicatie;2022;5.8
4983;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2012;4.5
4984;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2013;4.8
4985;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2014;4.5
4986;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2015;5.3
4987;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2016;3.8
4988;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2017;4.5
4989;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2018;4.0
4990;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2019;3.7
4991;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2020;3.8
4992;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2021;3.5
4993;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;K Financiële dienstverlening;2022;3.1
4994;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2012;1.1
4995;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2013;1.1
4996;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2014;1.0
4997;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2015;0.8
4998;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2016;0.8
4999;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2017;0.8
5000;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2018;0.8
5001;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2019;0.8
5002;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2020;1.2
5003;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2021;1.0
5004;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;L Verhuur en handel van onroerend goed;2022;1.1
5005;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2012;12.0
5006;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2013;13.4
5007;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2014;12.8
5008;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2015;13.8
5009;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2016;14.9
5010;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2017;15.2
5011;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2018;14.9
5012;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2019;16.0
5013;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2020;20.0
5014;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2021;18.6
5015;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;M Specialistische zakelijke diensten;2022;18.8
5016;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2012;4.7
5017;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2013;4.5
5018;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2014;5.0
5019;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2015;5.1
5020;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2016;4.8
5021;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2017;4.9
5022;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2018;5.1
5023;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2019;5.7
5024;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2020;6.0
5025;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2021;6.8
5026;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;N Verhuur en overige zakelijke diensten;2022;8.0
5027;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2012;2.5
5028;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2013;4.7
5029;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2014;1.2
5030;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2015;3.5
5031;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2016;3.2
5032;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2017;2.2
5033;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2018;2.4
5034;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2019;2.2
5035;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2020;6.2
5036;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2021;1.0
5037;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;O Openbaar bestuur en overheidsdiensten;2022;2.4
5038;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2012;5.0
5039;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2013;5.5
5040;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2014;5.6
5041;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2015;6.4
5042;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2016;6.5
5043;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2017;7.2
5044;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2018;7.6
5045;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2019;7.9
5046;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2020;11.7
5047;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2021;11.4
5048;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;P Onderwijs;2022;11.8
5049;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2012;16.1
5050;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2013;16.7
5051;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2014;20.9
5052;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2015;24.5
5053;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2016;22.0
5054;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2017;20.8
5055;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2018;18.8
5056;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2019;18.7
5057;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2020;18.2
5058;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2021;17.2
5059;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;Q Gezondheids- en welzijnszorg;2022;15.9
5060;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2012;2.7
5061;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2013;2.8
5062;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2014;2.7
5063;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2015;3.0
5064;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2016;3.3
5065;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2017;3.3
5066;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2018;3.5
5067;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2019;3.6
5068;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2020;5.7
5069;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2021;4.6
5070;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;R Cultuur, sport en recreatie;2022;4.5
5071;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2012;3.4
5072;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2013;3.5
5073;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2014;3.6
5074;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2015;3.5
5075;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2016;3.7
5076;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2017;3.7
5077;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2018;4.0
5078;Totaal mannen en vrouwen;Zelfstandige;Totaal;Positie: partner in paar;S Overige dienstverlening;2019;4.5
