ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Perioden;MedischGeschoolden_1;TotaalWerkzaam_2;TotaalWerkzaamInDeZorg_3;Ziekenhuis_4;GeestelijkeGezondheidszorg_5;Gehandicaptenzorg_6;VerplegingVerzorgingEnThuiszorg_7;Huisartszorg_8;OverigeZorg_9;TotaalWerkzaamElders_10;WerkzaamInZorgverwanteTakken_11;Uitzendbranche_12;WerkzaamBuitenDeZorg_13;WerkkringOnbekend_14;TotaalNietWerkzaam_15;Arbeidsongeschikt_16;Uitkering_17;Pensioen_18;GeenInkomen_19;Werknemer_20;Zelfstandige_21;WerknemerEnZelfstandige_22;NietWerkzaam_23;EenArbeidsbetrekking_24;TweeArbeidsbetrekkingen_25;DrieOfMeerArbeidsbetrekkingen_26;NietWerkzaam_27;DeeltijdfactorLoondienst_28
3507;Totaal mannen en vrouwen;25 tot 30 jaar;Totaal overige artsen;2010;100.0;95.0;90.0;5.0;0.0;0.0;5.0;80.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;5.0;20.0;65.0;10.0;5.0;80.0;15.0;5.0;5.0;0.8011
3508;Totaal mannen en vrouwen;25 tot 30 jaar;Totaal overige artsen;2011;120.0;110.0;105.0;5.0;5.0;5.0;10.0;90.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;5.0;25.0;80.0;5.0;5.0;100.0;5.0;5.0;5.0;0.7821
3509;Totaal mannen en vrouwen;25 tot 30 jaar;Totaal overige artsen;2012;135.0;125.0;125.0;5.0;0.0;5.0;5.0;110.0;5.0;5.0;0.0;0.0;5.0;5.0;10.0;5.0;5.0;0.0;5.0;20.0;100.0;5.0;10.0;115.0;10.0;5.0;10.0;0.8112
3510;Totaal mannen en vrouwen;25 tot 30 jaar;Totaal overige artsen;2013;185.0;170.0;170.0;5.0;0.0;5.0;10.0;145.0;5.0;5.0;0.0;0.0;5.0;5.0;10.0;5.0;5.0;0.0;10.0;20.0;140.0;10.0;10.0;155.0;15.0;5.0;10.0;0.8409
3511;Totaal mannen en vrouwen;25 tot 30 jaar;Totaal overige artsen;2014;190.0;185.0;170.0;5.0;5.0;5.0;15.0;145.0;5.0;15.0;0.0;0.0;5.0;15.0;5.0;5.0;0.0;0.0;5.0;30.0;150.0;5.0;5.0;175.0;10.0;5.0;5.0;0.8467
3512;Totaal mannen en vrouwen;25 tot 30 jaar;Totaal overige artsen;2015;160.0;155.0;150.0;0.0;0.0;5.0;10.0;135.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;5.0;5.0;0.0;5.0;20.0;130.0;5.0;10.0;145.0;5.0;0.0;10.0;0.9114
3513;Totaal mannen en vrouwen;25 tot 30 jaar;Totaal overige artsen;2016;150.0;140.0;135.0;5.0;5.0;5.0;5.0;120.0;5.0;10.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;5.0;20.0;115.0;5.0;5.0;135.0;10.0;0.0;5.0;0.8023
3514;Totaal mannen en vrouwen;25 tot 30 jaar;Totaal overige artsen;2017;140.0;115.0;110.0;5.0;0.0;5.0;15.0;90.0;5.0;5.0;0.0;0.0;0.0;5.0;25.0;5.0;20.0;0.0;5.0;25.0;80.0;10.0;25.0;105.0;10.0;0.0;25.0;0.7038
3515;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";1999;10.0;10.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;0.0;10.0;5.0;0.0;0.0;
3516;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2000;15.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0;5.0;
3517;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2001;35.0;30.0;25.0;0.0;0.0;0.0;5.0;20.0;5.0;5.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;10.0;15.0;5.0;5.0;20.0;10.0;0.0;5.0;0.7392
3518;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2002;30.0;30.0;20.0;5.0;0.0;0.0;5.0;15.0;5.0;10.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;5.0;5.0;15.0;10.0;5.0;15.0;10.0;5.0;5.0;0.7768
3519;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2003;50.0;50.0;40.0;5.0;0.0;0.0;5.0;35.0;5.0;10.0;0.0;0.0;5.0;10.0;5.0;5.0;0.0;0.0;5.0;10.0;20.0;20.0;5.0;25.0;15.0;5.0;5.0;0.7648
3520;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2004;45.0;40.0;30.0;5.0;5.0;0.0;0.0;25.0;5.0;10.0;0.0;0.0;5.0;10.0;5.0;0.0;5.0;0.0;5.0;10.0;20.0;10.0;5.0;25.0;15.0;5.0;5.0;0.7706
3521;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2005;65.0;65.0;35.0;5.0;5.0;0.0;0.0;30.0;5.0;25.0;0.0;0.0;15.0;10.0;5.0;0.0;0.0;0.0;5.0;5.0;20.0;35.0;5.0;25.0;30.0;5.0;5.0;0.6877
3522;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2006;65.0;65.0;45.0;5.0;5.0;0.0;5.0;35.0;10.0;15.0;0.0;0.0;5.0;15.0;5.0;5.0;0.0;0.0;0.0;10.0;30.0;25.0;5.0;40.0;20.0;5.0;5.0;0.7345
3523;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2007;65.0;65.0;55.0;5.0;5.0;0.0;0.0;45.0;5.0;10.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;10.0;35.0;20.0;5.0;40.0;15.0;5.0;5.0;0.7658
3524;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2008;60.0;60.0;60.0;0.0;0.0;0.0;0.0;55.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;15.0;35.0;10.0;5.0;45.0;10.0;5.0;5.0;0.788
3525;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2009;75.0;75.0;70.0;5.0;0.0;0.0;0.0;65.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;15.0;50.0;10.0;5.0;60.0;10.0;5.0;5.0;0.8581
3526;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2010;95.0;85.0;80.0;5.0;0.0;0.0;0.0;80.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;5.0;10.0;65.0;10.0;5.0;75.0;10.0;5.0;5.0;0.7831
3527;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2011;105.0;100.0;95.0;5.0;0.0;0.0;0.0;90.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;5.0;15.0;80.0;5.0;5.0;90.0;5.0;5.0;5.0;0.7146
3528;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2012;125.0;115.0;115.0;5.0;0.0;0.0;0.0;110.0;5.0;5.0;0.0;0.0;5.0;5.0;10.0;5.0;5.0;0.0;5.0;10.0;100.0;5.0;10.0;105.0;10.0;5.0;10.0;0.7301
3529;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2013;170.0;160.0;155.0;5.0;0.0;0.0;5.0;145.0;5.0;5.0;0.0;0.0;5.0;5.0;10.0;5.0;5.0;0.0;10.0;10.0;140.0;10.0;10.0;140.0;15.0;5.0;10.0;0.7717
3530;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2014;170.0;165.0;150.0;0.0;5.0;0.0;5.0;145.0;5.0;15.0;0.0;0.0;5.0;15.0;5.0;5.0;0.0;0.0;5.0;10.0;150.0;5.0;5.0;160.0;5.0;0.0;5.0;0.7911
3531;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2015;150.0;140.0;135.0;0.0;0.0;0.0;5.0;135.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;5.0;5.0;0.0;5.0;10.0;130.0;5.0;10.0;135.0;5.0;0.0;10.0;0.8574
3532;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2016;135.0;130.0;120.0;5.0;0.0;0.0;0.0;120.0;5.0;10.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;5.0;10.0;115.0;5.0;5.0;120.0;10.0;0.0;5.0;0.6576
3533;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; huisartsgeneeskunde";2017;125.0;100.0;100.0;5.0;0.0;0.0;5.0;90.0;5.0;5.0;0.0;0.0;0.0;5.0;25.0;5.0;20.0;0.0;5.0;15.0;80.0;5.0;25.0;95.0;5.0;0.0;25.0;0.5831
3534;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3535;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3536;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3537;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3538;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3539;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3540;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3541;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3542;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3543;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3544;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3545;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3546;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3547;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3548;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3549;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3550;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3551;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3552;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; klinische chemie";2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3553;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3554;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3555;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2001;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0
3556;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3557;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3558;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2004;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.8889
3559;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3560;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3561;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2007;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0
3562;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2008;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;0.9411
3563;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2009;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.9757
3564;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3565;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2011;5.0;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.876
3566;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2012;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.9385
3567;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2013;5.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.949
3568;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2014;5.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.8401
3569;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2015;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.9367
3570;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2016;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0
3571;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; verstandelijk gehandicapten";2017;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.9002
3572;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";1999;10.0;10.0;10.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;10.0;5.0;0.0;5.0;
3573;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2000;15.0;10.0;10.0;5.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0;5.0;
3574;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2001;10.0;10.0;10.0;0.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.8515
3575;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2002;20.0;20.0;20.0;0.0;5.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;5.0;0.0;20.0;5.0;0.0;0.0;0.8417
3576;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2003;15.0;15.0;15.0;5.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;15.0;5.0;0.0;0.0;0.7725
3577;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2004;15.0;15.0;15.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;15.0;0.0;5.0;5.0;15.0;5.0;0.0;5.0;0.761
3578;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2005;15.0;15.0;15.0;5.0;5.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;15.0;5.0;0.0;0.0;0.8632
3579;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2006;15.0;15.0;15.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.8896
3580;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2007;20.0;20.0;20.0;5.0;0.0;0.0;15.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;15.0;5.0;5.0;0.0;0.8852
3581;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2008;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.9473
3582;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2009;20.0;20.0;20.0;5.0;5.0;0.0;15.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;15.0;0.0;5.0;5.0;15.0;5.0;0.0;5.0;0.8891
3583;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2010;10.0;10.0;10.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.846
3584;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2011;10.0;10.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;10.0;0.0;5.0;0.0;0.8754
3585;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2012;5.0;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.9239
3586;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2013;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.9552
3587;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2014;15.0;15.0;15.0;5.0;0.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;15.0;0.0;5.0;5.0;15.0;5.0;0.0;5.0;0.8934
3588;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2015;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.963
3589;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2016;10.0;10.0;10.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.9494
3590;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; ouderengeneeskunde";2017;15.0;10.0;10.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;0.0;5.0;5.0;10.0;5.0;0.0;5.0;0.8985
3591;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; sportgeneeskunde";1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3592;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; sportgeneeskunde";2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3593;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; sportgeneeskunde";2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3594;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; sportgeneeskunde";2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3595;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; sportgeneeskunde";2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3596;Totaal mannen en vrouwen;25 tot 30 jaar;"Arts; sportgeneeskunde";2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;
