ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
800;Haaksbergen;Totaal particulier huishouden;9.2;29.8;19.6
801;Haaksbergen;Eenpersoonshuishouden;2.0;16.4;16.4
802;Haaksbergen;Paar zonder kinderen;3.1;29.4;21.4
803;Haaksbergen;Paar met kinderen;3.3;36.8;19.7
804;Haaksbergen;Eenoudergezin;0.4;28.3;18.9
805;Hardenberg;Totaal particulier huishouden;20.9;28.9;18.8
806;Hardenberg;Eenpersoonshuishouden;4.6;16.6;16.6
807;Hardenberg;Paar zonder kinderen;6.3;27.8;20.3
808;Hardenberg;Paar met kinderen;8.3;35.0;18.3
809;Hardenberg;Eenoudergezin;0.9;30.4;20.7
810;Hellendoorn;Totaal particulier huishouden;13.6;29.4;19.3
811;Hellendoorn;Eenpersoonshuishouden;3.0;16.5;16.5
812;Hellendoorn;Paar zonder kinderen;4.3;28.9;21.1
813;Hellendoorn;Paar met kinderen;5.1;36.7;19.4
814;Hellendoorn;Eenoudergezin;0.6;26.3;17.9
815;Hengelo (O.);Totaal particulier huishouden;34.5;27.4;19.3
816;Hengelo (O.);Eenpersoonshuishouden;11.2;17.1;17.1
817;Hengelo (O.);Paar zonder kinderen;10.6;30.3;22.1
818;Hengelo (O.);Paar met kinderen;9.8;35.7;19.2
819;Hengelo (O.);Eenoudergezin;1.8;24.0;16.5
820;Kampen;Totaal particulier huishouden;18.6;27.3;18.2
821;Kampen;Eenpersoonshuishouden;5.1;16.0;16.0
822;Kampen;Paar zonder kinderen;5.3;28.5;20.8
823;Kampen;Paar met kinderen;6.9;34.6;18.0
824;Kampen;Eenoudergezin;0.8;24.0;16.2
825;Losser;Totaal particulier huishouden;8.3;29.3;19.1
826;Losser;Eenpersoonshuishouden;1.8;15.9;15.9
827;Losser;Paar zonder kinderen;2.7;29.0;21.1
828;Losser;Paar met kinderen;3.1;36.2;19.3
829;Losser;Eenoudergezin;0.4;23.9;16.1
830;Noordoostpolder;Totaal particulier huishouden;17.7;26.7;18.1
831;Noordoostpolder;Eenpersoonshuishouden;4.8;16.6;16.6
832;Noordoostpolder;Paar zonder kinderen;5.5;28.3;20.6
833;Noordoostpolder;Paar met kinderen;6.3;33.4;17.6
834;Noordoostpolder;Eenoudergezin;0.9;21.6;14.8
835;Oldenzaal;Totaal particulier huishouden;12.7;29.0;19.8
836;Oldenzaal;Eenpersoonshuishouden;3.4;17.3;17.3
837;Oldenzaal;Paar zonder kinderen;4.2;30.3;22.1
838;Oldenzaal;Paar met kinderen;4.2;37.5;20.1
839;Oldenzaal;Eenoudergezin;0.6;23.7;16.2
840;Ommen;Totaal particulier huishouden;6.3;30.6;20.2
841;Ommen;Eenpersoonshuishouden;1.5;17.9;17.9
842;Ommen;Paar zonder kinderen;1.9;31.2;22.8
843;Ommen;Paar met kinderen;2.3;37.5;19.6
844;Ommen;Eenoudergezin;0.3;26.5;17.9
845;Raalte;Totaal particulier huishouden;14.0;29.5;19.5
846;Raalte;Eenpersoonshuishouden;3.3;17.3;17.3
847;Raalte;Paar zonder kinderen;4.3;29.7;21.7
848;Raalte;Paar met kinderen;5.3;36.6;19.3
849;Raalte;Eenoudergezin;0.6;27.0;17.9
850;Staphorst;Totaal particulier huishouden;4.8;32.0;19.3
851;Staphorst;Eenpersoonshuishouden;0.8;17.5;17.5
852;Staphorst;Paar zonder kinderen;1.2;28.5;20.8
853;Staphorst;Paar met kinderen;2.4;38.3;18.8
854;Staphorst;Eenoudergezin;0.2;30.8;20.2
855;Tubbergen;Totaal particulier huishouden;6.7;32.4;20.1
856;Tubbergen;Eenpersoonshuishouden;1.2;17.4;17.4
857;Tubbergen;Paar zonder kinderen;1.7;29.6;21.6
858;Tubbergen;Paar met kinderen;3.0;38.0;19.9
859;Tubbergen;Eenoudergezin;0.3;33.2;22.1
860;Urk;Totaal particulier huishouden;4.6;31.5;17.9
861;Urk;Eenpersoonshuishouden;0.8;15.7;15.7
862;Urk;Paar zonder kinderen;0.8;26.1;19.0
863;Urk;Paar met kinderen;2.7;37.3;18.0
864;Urk;Eenoudergezin;0.2;30.4;18.6
865;Wierden;Totaal particulier huishouden;8.3;32.0;20.5
866;Wierden;Eenpersoonshuishouden;1.6;18.1;18.1
867;Wierden;Paar zonder kinderen;2.5;29.8;21.8
868;Wierden;Paar met kinderen;3.4;38.5;20.3
869;Wierden;Eenoudergezin;0.3;32.0;21.4
870;Zwolle;Totaal particulier huishouden;46.7;28.3;20.1
871;Zwolle;Eenpersoonshuishouden;16.3;17.9;17.9
872;Zwolle;Paar zonder kinderen;13.6;32.3;23.6
873;Zwolle;Paar met kinderen;12.9;37.8;20.2
874;Zwolle;Eenoudergezin;2.7;22.5;15.4
875;Rijnwaarden;Totaal particulier huishouden;4.4;27.6;18.4
876;Rijnwaarden;Eenpersoonshuishouden;0.9;15.6;15.6
877;Rijnwaarden;Paar zonder kinderen;1.5;27.5;20.1
878;Rijnwaarden;Paar met kinderen;1.6;33.5;18.1
879;Rijnwaarden;Eenoudergezin;0.2;27.5;18.6
880;Aalten;Totaal particulier huishouden;7.2;28.0;18.7
881;Aalten;Eenpersoonshuishouden;1.9;17.0;17.0
882;Aalten;Paar zonder kinderen;2.3;27.5;20.0
883;Aalten;Paar met kinderen;2.5;35.5;18.7
884;Aalten;Eenoudergezin;0.3;26.6;17.7
885;Angerlo;Totaal particulier huishouden;1.9;31.3;20.3
886;Angerlo;Eenpersoonshuishouden;0.4;17.1;17.1
887;Angerlo;Paar zonder kinderen;0.6;29.4;21.5
888;Angerlo;Paar met kinderen;0.8;39.3;21.1
889;Angerlo;Eenoudergezin;0.1;22.9;15.7
890;Apeldoorn;Totaal particulier huishouden;64.5;29.3;20.4
891;Apeldoorn;Eenpersoonshuishouden;20.0;17.9;17.9
892;Apeldoorn;Paar zonder kinderen;20.0;32.4;23.6
893;Apeldoorn;Paar met kinderen;18.9;38.0;20.3
894;Apeldoorn;Eenoudergezin;3.6;23.9;16.3
895;Arnhem;Totaal particulier huishouden;63.6;25.6;18.8
896;Arnhem;Eenpersoonshuishouden;25.9;16.7;16.7
897;Arnhem;Paar zonder kinderen;16.9;31.4;22.9
898;Arnhem;Paar met kinderen;14.1;35.2;19.1
899;Arnhem;Eenoudergezin;4.6;21.8;15.0
900;Barneveld;Totaal particulier huishouden;16.9;31.8;20.1
901;Barneveld;Eenpersoonshuishouden;3.8;17.0;17.0
902;Barneveld;Paar zonder kinderen;4.7;31.6;23.0
903;Barneveld;Paar met kinderen;7.0;38.9;19.9
904;Barneveld;Eenoudergezin;0.7;28.4;18.9
905;Bergh;Totaal particulier huishouden;7.2;29.1;19.5
906;Bergh;Eenpersoonshuishouden;1.7;17.2;17.2
907;Bergh;Paar zonder kinderen;2.4;29.6;21.6
908;Bergh;Paar met kinderen;2.5;34.6;18.7
909;Bergh;Eenoudergezin;0.3;27.3;19.0
910;Beuningen;Totaal particulier huishouden;9.5;31.4;20.6
911;Beuningen;Eenpersoonshuishouden;2.0;17.0;17.0
912;Beuningen;Paar zonder kinderen;2.8;32.3;23.6
913;Beuningen;Paar met kinderen;3.9;38.6;20.7
914;Beuningen;Eenoudergezin;0.5;23.3;16.1
915;Borculo;Totaal particulier huishouden;4.0;28.8;19.3
916;Borculo;Eenpersoonshuishouden;0.9;16.8;16.8
917;Borculo;Paar zonder kinderen;1.4;29.4;21.4
918;Borculo;Paar met kinderen;1.3;35.2;18.8
919;Borculo;Eenoudergezin;0.2;25.7;17.3
920;Brummen;Totaal particulier huishouden;8.3;30.7;20.5
921;Brummen;Eenpersoonshuishouden;1.9;17.1;17.1
922;Brummen;Paar zonder kinderen;2.9;32.0;23.4
923;Brummen;Paar met kinderen;2.8;37.7;20.3
924;Brummen;Eenoudergezin;0.4;25.5;17.0
925;Buren;Totaal particulier huishouden;9.7;32.1;21.0
926;Buren;Eenpersoonshuishouden;2.0;17.1;17.1
927;Buren;Paar zonder kinderen;3.2;32.4;23.7
928;Buren;Paar met kinderen;3.8;38.8;20.8
929;Buren;Eenoudergezin;0.3;27.0;18.0
930;Culemborg;Totaal particulier huishouden;10.5;30.8;20.7
931;Culemborg;Eenpersoonshuishouden;2.9;17.6;17.6
932;Culemborg;Paar zonder kinderen;2.9;32.9;24.0
933;Culemborg;Paar met kinderen;3.7;39.3;21.1
934;Culemborg;Eenoudergezin;0.6;25.7;17.5
935;Didam;Totaal particulier huishouden;6.4;30.1;19.8
936;Didam;Eenpersoonshuishouden;1.3;17.4;17.4
937;Didam;Paar zonder kinderen;2.1;28.7;21.0
938;Didam;Paar met kinderen;2.4;36.8;19.9
939;Didam;Eenoudergezin;0.3;27.0;18.3
940;Dinxperlo;Totaal particulier huishouden;3.4;29.3;19.7
941;Dinxperlo;Eenpersoonshuishouden;0.8;16.3;16.3
942;Dinxperlo;Paar zonder kinderen;1.2;30.2;22.0
943;Dinxperlo;Paar met kinderen;1.2;36.6;19.5
944;Dinxperlo;Eenoudergezin;0.2;25.6;17.7
945;Doesburg;Totaal particulier huishouden;4.7;27.5;18.9
946;Doesburg;Eenpersoonshuishouden;1.3;17.1;17.1
947;Doesburg;Paar zonder kinderen;1.4;28.6;20.9
948;Doesburg;Paar met kinderen;1.5;35.1;18.9
949;Doesburg;Eenoudergezin;0.2;22.9;15.9
950;Doetinchem;Totaal particulier huishouden;20.7;28.2;19.6
951;Doetinchem;Eenpersoonshuishouden;6.1;17.0;17.0
952;Doetinchem;Paar zonder kinderen;6.7;30.6;22.3
953;Doetinchem;Paar met kinderen;6.3;36.4;19.5
954;Doetinchem;Eenoudergezin;1.1;25.0;17.1
955;Druten;Totaal particulier huishouden;6.7;30.3;20.0
956;Druten;Eenpersoonshuishouden;1.4;16.7;16.7
957;Druten;Paar zonder kinderen;2.1;31.4;22.9
958;Druten;Paar met kinderen;2.6;36.4;19.6
959;Druten;Eenoudergezin;0.3;27.5;18.9
960;Duiven;Totaal particulier huishouden;9.7;30.8;20.3
961;Duiven;Eenpersoonshuishouden;2.0;17.6;17.6
962;Duiven;Paar zonder kinderen;3.0;31.4;22.9
963;Duiven;Paar met kinderen;4.0;37.0;19.9
964;Duiven;Eenoudergezin;0.5;26.0;16.9
965;Ede;Totaal particulier huishouden;39.8;30.5;20.5
966;Ede;Eenpersoonshuishouden;10.8;18.1;18.1
967;Ede;Paar zonder kinderen;11.7;32.1;23.4
968;Ede;Paar met kinderen;13.6;38.2;20.0
969;Ede;Eenoudergezin;2.0;25.9;17.5
970;Eibergen;Totaal particulier huishouden;6.2;28.9;18.9
971;Eibergen;Eenpersoonshuishouden;1.5;15.5;15.5
972;Eibergen;Paar zonder kinderen;1.9;28.1;20.5
973;Eibergen;Paar met kinderen;2.2;36.7;19.5
974;Eibergen;Eenoudergezin;0.3;27.7;18.5
975;Elburg;Totaal particulier huishouden;7.8;30.3;19.6
976;Elburg;Eenpersoonshuishouden;1.6;17.1;17.1
977;Elburg;Paar zonder kinderen;2.4;30.1;22.0
978;Elburg;Paar met kinderen;3.1;36.5;19.1
979;Elburg;Eenoudergezin;0.4;25.6;17.5
980;Epe;Totaal particulier huishouden;13.2;29.8;20.1
981;Epe;Eenpersoonshuishouden;3.4;17.2;17.2
982;Epe;Paar zonder kinderen;4.3;30.9;22.5
983;Epe;Paar met kinderen;4.3;37.0;19.7
984;Epe;Eenoudergezin;0.6;27.7;18.4
985;Ermelo;Totaal particulier huishouden;10.1;30.8;20.5
986;Ermelo;Eenpersoonshuishouden;2.8;16.6;16.6
987;Ermelo;Paar zonder kinderen;3.0;32.4;23.6
988;Ermelo;Paar met kinderen;3.3;39.9;20.8
989;Ermelo;Eenoudergezin;0.5;29.5;19.8
990;Geldermalsen;Totaal particulier huishouden;9.7;32.3;21.2
991;Geldermalsen;Eenpersoonshuishouden;2.2;17.3;17.3
992;Geldermalsen;Paar zonder kinderen;3.0;32.5;23.7
993;Geldermalsen;Paar met kinderen;3.8;40.5;21.5
994;Geldermalsen;Eenoudergezin;0.4;30.1;20.6
995;Gendringen;Totaal particulier huishouden;8.0;28.0;18.5
996;Gendringen;Eenpersoonshuishouden;1.8;15.4;15.4
997;Gendringen;Paar zonder kinderen;2.6;27.7;20.2
998;Gendringen;Paar met kinderen;2.9;34.7;18.7
999;Gendringen;Eenoudergezin;0.4;26.3;17.7
1000;Gorssel;Totaal particulier huishouden;5.5;33.0;23.0
1001;Gorssel;Eenpersoonshuishouden;1.4;21.7;21.7
1002;Gorssel;Paar zonder kinderen;2.1;35.0;25.5
1003;Gorssel;Paar met kinderen;1.6;38.8;21.0
1004;Gorssel;Eenoudergezin;0.1;30.5;20.7
1005;Groenlo;Totaal particulier huishouden;3.8;29.2;20.0
1006;Groenlo;Eenpersoonshuishouden;1.0;18.4;18.4
1007;Groenlo;Paar zonder kinderen;1.3;29.0;21.2
1008;Groenlo;Paar met kinderen;1.2;38.7;20.6
1009;Groenlo;Eenoudergezin;0.2;25.3;17.1
1010;Groesbeek;Totaal particulier huishouden;7.4;29.6;20.1
1011;Groesbeek;Eenpersoonshuishouden;1.9;17.6;17.6
1012;Groesbeek;Paar zonder kinderen;2.4;30.0;21.9
1013;Groesbeek;Paar met kinderen;2.5;36.9;19.9
1014;Groesbeek;Eenoudergezin;0.3;26.5;18.3
1015;Harderwijk;Totaal particulier huishouden;15.8;29.7;20.0
1016;Harderwijk;Eenpersoonshuishouden;4.4;17.8;17.8
1017;Harderwijk;Paar zonder kinderen;4.6;31.3;22.8
1018;Harderwijk;Paar met kinderen;5.4;37.4;19.9
1019;Harderwijk;Eenoudergezin;0.9;25.0;16.9
1020;Hattem;Totaal particulier huishouden;4.6;31.4;21.1
1021;Hattem;Eenpersoonshuishouden;1.1;18.0;18.0
1022;Hattem;Paar zonder kinderen;1.6;33.2;24.2
1023;Hattem;Paar met kinderen;1.6;37.8;20.1
1024;Hattem;Eenoudergezin;0.1;30.1;20.3
1025;Heerde;Totaal particulier huishouden;7.2;30.1;20.3
1026;Heerde;Eenpersoonshuishouden;1.9;18.5;18.5
1027;Heerde;Paar zonder kinderen;2.3;30.4;22.2
1028;Heerde;Paar met kinderen;2.6;37.1;19.7
1029;Heerde;Eenoudergezin;0.2;30.5;20.6
1030;Hengelo (Gld.);Totaal particulier huishouden;3.2;30.2;19.7
1031;Hengelo (Gld.);Eenpersoonshuishouden;0.7;16.6;16.6
1032;Hengelo (Gld.);Paar zonder kinderen;1.0;28.9;21.1
1033;Hengelo (Gld.);Paar met kinderen;1.3;37.5;20.0
1034;Hengelo (Gld.);Eenoudergezin;0.1;32.9;21.1
1035;Heumen;Totaal particulier huishouden;6.3;33.3;22.0
1036;Heumen;Eenpersoonshuishouden;1.3;19.2;19.2
1037;Heumen;Paar zonder kinderen;2.0;33.7;24.6
1038;Heumen;Paar met kinderen;2.4;39.9;21.3
1039;Heumen;Eenoudergezin;0.3;29.5;19.6
1040;Hummelo en Keppel;Totaal particulier huishouden;1.8;32.2;22.1
1041;Hummelo en Keppel;Eenpersoonshuishouden;0.5;20.3;20.3
1042;Hummelo en Keppel;Paar zonder kinderen;0.7;33.2;24.2
1043;Hummelo en Keppel;Paar met kinderen;0.6;39.8;21.4
1044;Hummelo en Keppel;Eenoudergezin;0.1;23.0;16.0
1045;Lichtenvoorde;Totaal particulier huishouden;7.1;29.8;19.5
1046;Lichtenvoorde;Eenpersoonshuishouden;1.6;16.6;16.6
1047;Lichtenvoorde;Paar zonder kinderen;2.2;29.0;21.2
1048;Lichtenvoorde;Paar met kinderen;2.8;37.2;19.6
1049;Lichtenvoorde;Eenoudergezin;0.3;27.0;18.2
1050;Lochem;Totaal particulier huishouden;7.7;31.2;21.2
1051;Lochem;Eenpersoonshuishouden;2.0;18.4;18.4
1052;Lochem;Paar zonder kinderen;2.6;33.4;24.4
1053;Lochem;Paar met kinderen;2.4;38.1;20.3
1054;Lochem;Eenoudergezin;0.3;29.0;20.0
1055;Maasdriel;Totaal particulier huishouden;8.8;31.3;20.4
1056;Maasdriel;Eenpersoonshuishouden;1.9;17.7;17.7
1057;Maasdriel;Paar zonder kinderen;2.6;30.3;22.1
1058;Maasdriel;Paar met kinderen;3.5;38.4;20.4
1059;Maasdriel;Eenoudergezin;0.5;26.4;18.0
1060;Millingen aan de Rijn;Totaal particulier huishouden;2.3;28.4;19.1
1061;Millingen aan de Rijn;Eenpersoonshuishouden;0.6;16.0;16.0
1062;Millingen aan de Rijn;Paar zonder kinderen;0.7;30.3;22.1
1063;Millingen aan de Rijn;Paar met kinderen;0.8;34.7;18.7
1064;Millingen aan de Rijn;Eenoudergezin;0.1;24.6;16.7
1065;Neede;Totaal particulier huishouden;4.4;29.2;19.4
1066;Neede;Eenpersoonshuishouden;1.0;16.0;16.0
1067;Neede;Paar zonder kinderen;1.6;28.0;20.4
1068;Neede;Paar met kinderen;1.4;39.3;21.2
1069;Neede;Eenoudergezin;0.2;24.9;16.1
1070;Nijkerk;Totaal particulier huishouden;14.3;31.9;21.0
1071;Nijkerk;Eenpersoonshuishouden;3.4;17.5;17.5
1072;Nijkerk;Paar zonder kinderen;4.4;33.2;24.2
1073;Nijkerk;Paar met kinderen;5.5;39.1;20.6
1074;Nijkerk;Eenoudergezin;0.6;28.1;18.9
1075;Nijmegen;Totaal particulier huishouden;68.8;25.9;19.1
1076;Nijmegen;Eenpersoonshuishouden;29.1;16.8;16.8
1077;Nijmegen;Paar zonder kinderen;18.0;31.3;22.8
1078;Nijmegen;Paar met kinderen;15.0;37.0;20.0
1079;Nijmegen;Eenoudergezin;4.8;23.0;15.9
1080;Oldebroek;Totaal particulier huishouden;7.7;31.9;20.1
1081;Oldebroek;Eenpersoonshuishouden;1.5;18.9;18.9
1082;Oldebroek;Paar zonder kinderen;2.2;30.0;21.9
1083;Oldebroek;Paar met kinderen;3.3;37.2;19.3
1084;Oldebroek;Eenoudergezin;0.3;28.5;18.3
1085;Putten;Totaal particulier huishouden;8.6;31.5;20.5
1086;Putten;Eenpersoonshuishouden;2.1;17.9;17.9
1087;Putten;Paar zonder kinderen;2.5;31.6;23.1
1088;Putten;Paar met kinderen;3.2;39.5;20.4
1089;Putten;Eenoudergezin;0.4;26.5;17.5
1090;Renkum;Totaal particulier huishouden;13.5;32.0;22.8
1091;Renkum;Eenpersoonshuishouden;4.4;20.5;20.5
1092;Renkum;Paar zonder kinderen;4.5;36.0;26.3
1093;Renkum;Paar met kinderen;3.5;41.8;22.4
1094;Renkum;Eenoudergezin;0.7;26.0;17.8
1095;Rheden;Totaal particulier huishouden;19.2;29.4;21.0
1096;Rheden;Eenpersoonshuishouden;6.3;18.9;18.9
1097;Rheden;Paar zonder kinderen;6.6;32.6;23.8
1098;Rheden;Paar met kinderen;5.0;38.5;20.8
1099;Rheden;Eenoudergezin;0.9;24.9;17.2
1100;Rozendaal;Totaal particulier huishouden;0.6;44.4;30.4
1101;Rozendaal;Eenpersoonshuishouden;0.1;25.4;25.4
1102;Rozendaal;Paar zonder kinderen;0.3;47.6;34.7
1103;Rozendaal;Paar met kinderen;0.2;50.5;27.1
1104;Rozendaal;Eenoudergezin;;;
1105;Ruurlo;Totaal particulier huishouden;3.4;29.1;19.6
1106;Ruurlo;Eenpersoonshuishouden;0.7;17.0;17.0
1107;Ruurlo;Paar zonder kinderen;1.3;30.2;22.0
1108;Ruurlo;Paar met kinderen;1.2;34.4;18.5
1109;Ruurlo;Eenoudergezin;0.1;29.6;20.4
1110;Scherpenzeel;Totaal particulier huishouden;3.3;32.0;20.9
1111;Scherpenzeel;Eenpersoonshuishouden;0.8;19.5;19.5
1112;Scherpenzeel;Paar zonder kinderen;1.0;31.9;23.3
1113;Scherpenzeel;Paar met kinderen;1.3;39.6;20.2
1114;Scherpenzeel;Eenoudergezin;0.2;27.7;17.8
1115;Steenderen;Totaal particulier huishouden;1.9;30.0;19.5
1116;Steenderen;Eenpersoonshuishouden;0.4;16.4;16.4
1117;Steenderen;Paar zonder kinderen;0.6;28.9;21.1
1118;Steenderen;Paar met kinderen;0.7;37.9;20.1
1119;Steenderen;Eenoudergezin;0.1;29.2;20.0
1120;Tiel;Totaal particulier huishouden;16.2;28.5;19.4
1121;Tiel;Eenpersoonshuishouden;4.5;17.0;17.0
1122;Tiel;Paar zonder kinderen;4.7;30.3;22.1
1123;Tiel;Paar met kinderen;5.6;36.0;19.4
1124;Tiel;Eenoudergezin;0.9;23.7;16.1
1125;Ubbergen;Totaal particulier huishouden;3.9;29.7;20.8
1126;Ubbergen;Eenpersoonshuishouden;1.2;18.5;18.5
1127;Ubbergen;Paar zonder kinderen;1.4;31.7;23.2
1128;Ubbergen;Paar met kinderen;1.1;37.8;20.4
1129;Ubbergen;Eenoudergezin;0.2;26.8;18.9
1130;Voorst;Totaal particulier huishouden;8.8;30.9;20.4
1131;Voorst;Eenpersoonshuishouden;2.0;17.0;17.0
1132;Voorst;Paar zonder kinderen;3.0;31.0;22.7
1133;Voorst;Paar met kinderen;3.1;38.8;20.4
1134;Voorst;Eenoudergezin;0.4;29.0;19.8
1135;Vorden;Totaal particulier huishouden;3.3;29.8;20.1
1136;Vorden;Eenpersoonshuishouden;0.8;18.5;18.5
1137;Vorden;Paar zonder kinderen;1.2;30.3;22.1
1138;Vorden;Paar met kinderen;1.1;35.4;18.9
1139;Vorden;Eenoudergezin;0.1;28.9;19.2
1140;Wageningen;Totaal particulier huishouden;13.6;28.0;20.5
1141;Wageningen;Eenpersoonshuishouden;5.6;18.0;18.0
1142;Wageningen;Paar zonder kinderen;3.8;33.5;24.5
1143;Wageningen;Paar met kinderen;3.2;39.2;21.1
1144;Wageningen;Eenoudergezin;0.7;25.0;17.2
1145;Warnsveld;Totaal particulier huishouden;3.5;31.6;21.2
1146;Warnsveld;Eenpersoonshuishouden;0.7;20.0;20.0
1147;Warnsveld;Paar zonder kinderen;1.2;32.3;23.6
1148;Warnsveld;Paar met kinderen;1.3;37.3;20.0
1149;Warnsveld;Eenoudergezin;0.2;25.0;16.6
1150;Wehl;Totaal particulier huishouden;2.3;29.7;19.0
1151;Wehl;Eenpersoonshuishouden;0.4;16.6;16.6
1152;Wehl;Paar zonder kinderen;0.7;28.5;20.8
1153;Wehl;Paar met kinderen;1.0;34.9;18.6
1154;Wehl;Eenoudergezin;0.1;28.0;18.6
1155;Westervoort;Totaal particulier huishouden;6.1;29.7;19.6
1156;Westervoort;Eenpersoonshuishouden;1.3;17.9;17.9
1157;Westervoort;Paar zonder kinderen;1.8;30.7;22.4
1158;Westervoort;Paar met kinderen;2.4;36.2;19.4
1159;Westervoort;Eenoudergezin;0.5;23.2;15.7
1160;Winterswijk;Totaal particulier huishouden;11.7;27.3;18.5
1161;Winterswijk;Eenpersoonshuishouden;3.3;15.5;15.5
1162;Winterswijk;Paar zonder kinderen;3.8;28.2;20.5
1163;Winterswijk;Paar met kinderen;3.8;35.7;19.1
1164;Winterswijk;Eenoudergezin;0.5;25.0;17.2
1165;Wisch;Totaal particulier huishouden;7.8;28.7;19.4
1166;Wisch;Eenpersoonshuishouden;2.0;15.9;15.9
1167;Wisch;Paar zonder kinderen;2.5;30.5;22.3
1168;Wisch;Paar met kinderen;2.6;35.4;19.1
1169;Wisch;Eenoudergezin;0.3;27.6;18.8
1170;Wijchen;Totaal particulier huishouden;15.5;30.6;20.4
1171;Wijchen;Eenpersoonshuishouden;3.7;17.2;17.2
1172;Wijchen;Paar zonder kinderen;4.6;32.1;23.4
1173;Wijchen;Paar met kinderen;5.8;38.6;20.7
1174;Wijchen;Eenoudergezin;0.9;25.1;17.0
1175;Zaltbommel;Totaal particulier huishouden;9.5;31.3;20.3
1176;Zaltbommel;Eenpersoonshuishouden;2.1;17.8;17.8
1177;Zaltbommel;Paar zonder kinderen;2.9;30.7;22.4
1178;Zaltbommel;Paar met kinderen;3.8;38.2;20.0
1179;Zaltbommel;Eenoudergezin;0.4;27.3;18.5
1180;Zelhem;Totaal particulier huishouden;4.3;29.3;19.3
1181;Zelhem;Eenpersoonshuishouden;0.9;16.6;16.6
1182;Zelhem;Paar zonder kinderen;1.5;28.0;20.4
1183;Zelhem;Paar met kinderen;1.6;36.4;19.5
1184;Zelhem;Eenoudergezin;0.2;26.8;18.6
1185;Zevenaar;Totaal particulier huishouden;11.0;28.7;19.9
1186;Zevenaar;Eenpersoonshuishouden;3.1;18.0;18.0
1187;Zevenaar;Paar zonder kinderen;3.7;30.4;22.2
1188;Zevenaar;Paar met kinderen;3.3;37.0;19.8
1189;Zevenaar;Eenoudergezin;0.6;22.6;15.4
1190;Zutphen;Totaal particulier huishouden;16.0;26.5;18.9
1191;Zutphen;Eenpersoonshuishouden;5.7;17.1;17.1
1192;Zutphen;Paar zonder kinderen;4.5;30.0;21.9
1193;Zutphen;Paar met kinderen;4.3;35.2;19.0
1194;Zutphen;Eenoudergezin;1.1;22.5;15.5
1195;Nunspeet;Totaal particulier huishouden;9.4;31.4;20.3
1196;Nunspeet;Eenpersoonshuishouden;2.3;17.8;17.8
1197;Nunspeet;Paar zonder kinderen;2.7;31.4;22.9
1198;Nunspeet;Paar met kinderen;3.7;38.6;19.9
1199;Nunspeet;Eenoudergezin;0.4;28.1;19.0
1200;Dronten;Totaal particulier huishouden;14.1;28.7;19.2
1201;Dronten;Eenpersoonshuishouden;3.3;17.0;17.0
1202;Dronten;Paar zonder kinderen;4.6;30.4;22.2
1203;Dronten;Paar met kinderen;5.1;34.8;18.5
1204;Dronten;Eenoudergezin;0.7;23.1;15.5
1205;Neerijnen;Totaal particulier huishouden;4.2;31.5;20.6
1206;Neerijnen;Eenpersoonshuishouden;0.9;19.0;19.0
1207;Neerijnen;Paar zonder kinderen;1.3;30.3;22.1
1208;Neerijnen;Paar met kinderen;1.7;38.3;20.3
1209;Neerijnen;Eenoudergezin;0.2;29.2;19.8
1210;Abcoude;Totaal particulier huishouden;3.3;40.9;27.2
1211;Abcoude;Eenpersoonshuishouden;0.8;21.5;21.5
1212;Abcoude;Paar zonder kinderen;1.0;44.5;32.4
1213;Abcoude;Paar met kinderen;1.2;52.3;28.0
1214;Abcoude;Eenoudergezin;0.2;26.4;18.2
1215;Amerongen;Totaal particulier huishouden;2.8;32.0;21.7
1216;Amerongen;Eenpersoonshuishouden;0.7;20.0;20.0
1217;Amerongen;Paar zonder kinderen;0.9;33.7;24.6
1218;Amerongen;Paar met kinderen;0.9;38.6;20.4
1219;Amerongen;Eenoudergezin;0.1;26.0;18.1
1220;Amersfoort;Totaal particulier huishouden;55.2;30.6;21.3
1221;Amersfoort;Eenpersoonshuishouden;18.2;18.8;18.8
1222;Amersfoort;Paar zonder kinderen;15.2;34.6;25.3
1223;Amersfoort;Paar met kinderen;16.8;40.4;21.7
1224;Amersfoort;Eenoudergezin;3.4;23.5;16.0
1225;Baarn;Totaal particulier huishouden;10.4;31.4;22.5
1226;Baarn;Eenpersoonshuishouden;3.7;20.4;20.4
1227;Baarn;Paar zonder kinderen;3.1;35.4;25.8
1228;Baarn;Paar met kinderen;2.8;41.7;22.5
1229;Baarn;Eenoudergezin;0.6;25.2;17.4
1230;De Bilt;Totaal particulier huishouden;17.8;35.2;24.8
1231;De Bilt;Eenpersoonshuishouden;5.9;21.4;21.4
1232;De Bilt;Paar zonder kinderen;5.6;40.4;29.5
1233;De Bilt;Paar met kinderen;5.0;45.7;24.3
1234;De Bilt;Eenoudergezin;1.0;28.6;19.6
1235;Breukelen;Totaal particulier huishouden;5.7;33.5;22.6
1236;Breukelen;Eenpersoonshuishouden;1.6;18.7;18.7
1237;Breukelen;Paar zonder kinderen;1.8;34.8;25.4
1238;Breukelen;Paar met kinderen;2.0;44.8;23.8
1239;Breukelen;Eenoudergezin;0.3;27.5;18.6
