ID;Omvang;Bedrijfstak;VerliesOfWinst;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
203;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;1997;39002;42649.0;376.2;13934.0;1195.4;2335.2;5360.2;13352.0;6096.4;12862.9;;;5053.8;7780.6;16952.1;61207.9;-16508.2;-2382.6;-39068.0;3249.1;-159.7;286.9;167.4;-753.3;139.3;279.0;623.4;-344.4;3368.4;-1077.1;;2291.3;728.7;1562.6
204;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;1998;40089;44638.3;404.6;14605.4;1331.3;2685.9;5494.4;13846.8;6270.4;13468.2;;;5234.2;8351.5;17584.8;63387.5;-17325.5;-2466.0;-40500.1;3095.8;-147.8;376.2;166.4;-787.9;97.6;354.8;701.0;-346.2;3302.9;-1055.6;;2247.3;778.6;1468.7
205;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;1999;39289;44860.1;377.5;14444.2;1340.4;2663.0;5388.5;14323.4;6323.6;13436.3;;;5096.9;8400.5;17926.6;62845.7;-17265.3;-2461.3;-39920.8;3198.3;-87.2;390.4;150.3;-752.5;124.7;352.3;671.0;-318.8;3463.4;-1088.8;;2374.6;989.5;1385.1
206;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;2000;38620;44707.4;400.2;14005.6;1443.2;2823.5;5006.7;14844.4;6184.2;13252.0;;;4802.5;8547.6;18105.6;61380.1;-16656.2;-2419.3;-39196.9;3107.6;-12.9;512.2;152.1;-761.2;84.1;399.8;743.0;-343.3;3494.4;-1052.0;;2442.4;974.2;1468.2
207;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;2001;43786;62878.8;630.9;19476.2;2748.5;3982.3;7329.2;20334.3;8377.6;19494.4;;;5931.1;13481.3;23972.0;84914.2;-21874.5;-3356.2;-55693.2;3990.2;-162.1;741.1;228.1;-1135.1;3.8;393.7;808.7;-415.0;4221.8;-1313.9;;2907.9;1604.1;1303.8
208;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Alle ondernemingen;2002;44487;64389.8;691.1;20289.9;2740.0;4011.2;7686.2;20318.9;8652.0;19810.3;;;6015.4;14796.4;23767.7;87234.7;-22988.9;-3506.6;-56804.5;3934.7;-375.9;665.1;217.5;-1183.0;-75.6;373.6;747.5;-373.9;3932.8;-1292.7;;2640.1;1495.6;1144.5
209;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;1992;10886;9434.4;135.2;3818.0;211.0;252.1;1445.8;2855.6;716.6;1093.5;;;1125.7;2455.9;4759.4;13323.8;-4312.9;-676.5;-8720.6;-386.3;-355.2;;;;;-123.5;;;-864.9;104.5;;-760.4;47.7;-808.1
210;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;1993;13053;11360.7;155.3;4521.9;246.0;318.4;1719.9;3422.6;976.8;1479.3;;;1508.9;2924.3;5448.4;15618.7;-5253.3;-816.0;-10094.5;-545.2;-405.8;;;;;-151.4;;;-1102.3;130.2;;-972.1;32.3;-1004.4
211;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;1994;12462;10126.7;124.1;3854.5;240.4;421.7;1464.1;3103.1;919.0;1083.0;;;1604.7;2610.2;4828.9;13534.5;-4410.7;-676.7;-8910.6;-463.5;-313.6;;;;;-169.7;70.4;-240.1;-946.8;93.1;;-853.7;36.0;-889.7
212;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;1995;10962;8818.8;115.2;3304.0;200.7;360.9;1433.1;2702.7;702.3;604.8;;;1165.0;2410.2;4638.9;12358.8;-3801.1;-584.0;-8408.4;-434.7;-269.2;-19.7;26.6;-262.2;-14.0;-120.1;94.2;-214.3;-824.0;66.6;;-757.4;34.8;-792.2
213;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;1996;10940;8721.2;124.1;3307.7;224.6;373.8;1349.0;2640.5;701.5;641.0;;;1156.3;2396.9;4527.0;12021.2;-3742.4;-595.8;-8125.2;-442.1;-256.1;-21.3;22.3;-242.4;-14.8;-72.5;100.9;-173.4;-770.8;68.4;;-702.3;28.8;-731.1
214;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;1997;11185;8821.1;137.0;3197.2;261.1;417.9;1318.1;2756.5;733.4;676.3;;;1205.1;2294.4;4645.4;12206.1;-3765.0;-595.4;-8354.3;-508.6;-249.3;-29.3;20.6;-226.3;-14.4;-68.8;107.3;-176.1;-826.8;68.2;;-758.6;49.7;-808.3
215;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;1998;12189;10007.4;155.7;3685.6;275.2;512.6;1354.4;3151.4;872.6;718.7;;;1428.3;2749.8;5110.7;13639.4;-4355.5;-656.6;-9290.9;-663.5;-313.2;-52.0;23.9;-250.8;-34.3;-78.2;103.5;-181.7;-1055.0;95.2;;-959.8;48.2;-1008.0
216;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;1999;11276;9538.8;138.9;3525.5;254.6;537.7;1251.9;3016.8;813.6;640.1;;;1300.1;2702.0;4896.8;12485.0;-3989.0;-639.6;-8492.1;-635.8;-283.2;-45.8;21.4;-236.1;-22.8;-73.8;92.6;-166.4;-992.8;84.7;;-908.1;42.2;-950.3
217;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;2000;11215;10170.8;153.5;3678.4;261.4;591.2;1305.4;3356.5;824.5;553.2;;;1285.7;3036.3;5295.7;12950.9;-4073.7;-692.3;-8823.1;-638.2;-310.2;-33.7;22.0;-261.2;-37.4;-80.1;103.7;-183.8;-1028.5;77.5;;-951.0;63.4;-1014.4
218;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;2001;13920;15702.9;255.4;5562.6;625.4;959.0;1991.0;4976.5;1333.0;1495.7;;;1788.0;4999.1;7420.1;19306.2;-5826.6;-1053.6;-13370.7;-944.7;-610.5;-65.8;37.8;-410.2;-172.3;-133.5;115.5;-248.9;-1688.7;138.3;;-1550.4;131.1;-1681.5
219;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Verlieslijdend;2002;15232;17388.5;300.3;6243.4;700.3;1053.5;2266.0;5349.4;1475.4;1895.2;;;2055.2;5797.3;7640.7;20872.6;-6472.7;-1144.7;-14334.2;-1079.0;-662.6;-76.1;42.2;-451.1;-177.6;-112.6;110.1;-222.7;-1854.1;139.7;;-1714.5;137.5;-1852.0
220;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;1992;20781;23406.3;194.3;7950.0;552.7;875.9;3124.4;6823.1;3886.2;8598.1;;;2422.5;3659.0;8726.9;35264.3;-9422.1;-1379.8;-21984.9;2477.5;-23.2;;;;;36.7;;;2491.0;-782.8;;1708.2;368.7;1339.5
221;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;1993;19877;22729.7;204.4;7530.3;626.2;922.0;3010.7;6524.3;3912.3;8362.9;;;2527.8;3622.1;8217.0;33387.8;-8909.6;-1301.8;-20918.3;2258.1;-8.1;;;;;48.2;;;2298.2;-702.9;;1595.4;321.0;1274.4
222;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;1994;22224;25578.5;178.6;8336.2;631.0;1254.0;3396.0;7608.2;4174.8;9073.9;;;2893.2;4116.9;9494.7;37318.8;-10015.1;-1435.8;-23234.5;2633.4;-40.3;;;;;68.8;220.6;-151.7;2661.9;-787.8;;1874.0;337.3;1536.7
223;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;1995;24175;28061.9;194.0;9134.7;718.6;1447.6;3675.3;8445.3;4446.6;9820.3;;;3391.1;4470.5;10380.1;40042.4;-10750.2;-1560.7;-24787.1;2944.4;-24.5;209.7;148.7;-477.7;94.7;210.6;361.7;-151.1;3130.5;-911.2;;2219.3;334.9;1884.4
224;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;1996;26094;30890.8;224.3;10014.1;831.2;1635.0;3850.9;9364.9;4970.8;10945.7;;;3681.9;4965.3;11298.0;44361.3;-11695.1;-1677.7;-27627.1;3361.4;-13.5;242.3;146.5;-503.5;101.2;262.5;414.5;-152.0;3610.4;-1026.5;;2583.9;447.0;2136.9
225;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;1997;27817;33827.9;239.2;10736.8;934.3;1917.3;4042.1;10595.4;5363.0;12186.5;;;3848.7;5486.2;12306.7;49001.8;-12743.2;-1787.2;-30713.7;3757.7;89.6;316.2;146.8;-527.0;153.7;347.8;516.1;-168.3;4195.2;-1145.3;;3049.9;679.0;2370.9
226;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;1998;27900;34631.0;249.0;10919.8;1056.2;2173.3;4140.0;10695.4;5397.8;12749.5;;;3805.9;5601.7;12474.1;49748.1;-12970.1;-1809.3;-31209.3;3759.4;165.4;428.2;142.4;-537.1;131.9;433.0;597.5;-164.5;4357.8;-1150.8;;3207.1;730.4;2476.7
227;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;1999;28013;35321.2;238.6;10918.6;1085.7;2125.3;4136.6;11306.6;5510.0;12796.2;;;3796.8;5698.6;13029.7;50360.7;-13276.3;-1821.7;-31428.6;3834.1;196.0;436.1;128.8;-516.5;147.4;426.1;578.4;-152.3;4456.1;-1173.5;;3282.6;947.3;2335.3
228;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;2000;27406;34536.6;246.6;10327.2;1181.9;2232.3;3701.3;11488.0;5359.7;12698.8;;;3516.7;5511.3;12809.9;48429.1;-12582.6;-1727.0;-30373.8;3745.8;297.3;545.8;130.1;-500.0;121.4;479.8;639.3;-159.5;4523.0;-1129.6;;3393.4;910.8;2482.6
229;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;2001;29866;47176.0;375.5;13913.6;2123.0;3023.3;5338.3;15357.8;7044.6;17998.7;;;4143.1;8482.3;16551.9;65608.0;-16048.0;-2302.6;-42322.5;4934.9;448.5;806.9;190.2;-724.8;176.1;527.2;693.2;-166.0;5910.5;-1452.2;;4458.3;1473.0;2985.3
230;"Kleine ondernemingen; < 23 mln euro";Nijverheid;Winstgevend;2002;29254;47001.3;390.9;14046.4;2039.8;2957.7;5420.2;14969.5;7176.6;17915.1;;;3960.2;8999.1;16126.9;66362.0;-16516.2;-2361.8;-42470.3;5013.7;286.7;741.2;175.3;-731.9;102.0;486.2;637.4;-151.2;5786.9;-1432.4;;4354.5;1358.1;2996.4
231;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;1992;44851;40502.9;365.9;11077.5;1110.9;1465.6;9198.1;11833.0;5452.6;11273.8;;;4009.1;7160.1;18060.3;79653.0;-9806.0;-1673.2;-65435.3;2738.5;-593.1;;;;;-97.2;;;2048.2;-840.8;;1207.4;577.3;630.1
232;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;1993;47054;42299.5;394.3;11434.0;1202.0;1666.8;9429.9;12409.6;5763.4;11327.0;;;4562.1;7930.5;18480.2;81320.5;-10300.9;-1764.0;-66710.0;2545.7;-563.8;;;;;-164.5;;;1817.4;-812.7;;1004.7;550.1;454.6
233;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;1994;50053;44281.6;310.8;11808.9;1248.4;2151.1;9685.0;12981.2;6096.8;11567.6;;;5243.1;8280.6;19190.7;84734.7;-10722.2;-1804.7;-69355.0;2852.7;-571.0;;;;;-179.7;428.8;-608.5;2101.9;-876.7;;1225.2;447.7;777.5
234;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;1995;51275;46048.1;341.5;12136.5;1356.0;2431.1;9970.8;13542.4;6270.3;12152.7;;;5339.3;8559.3;19997.0;88925.3;-10688.4;-1825.4;-73028.3;3383.2;-521.9;207.1;209.2;-1058.7;120.5;12.9;579.9;-567.0;2874.1;-1093.3;;1780.8;512.2;1268.6
235;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;1996;53924;49135.3;380.0;12783.8;1527.6;2763.5;10479.2;14358.8;6843.0;13543.1;;;5595.5;9065.6;20931.4;95079.6;-11218.6;-1906.3;-78262.4;3692.3;-380.9;300.5;195.0;-1049.2;172.9;107.1;610.6;-503.5;3418.5;-1175.0;;2243.5;579.3;1664.2
236;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;1997;57215;53486.3;458.2;13625.7;1576.0;3139.5;11091.7;16220.2;7375.6;15168.4;;;5942.1;9463.6;22912.6;103892.5;-12105.7;-2029.5;-85692.4;4064.8;-351.1;361.4;193.6;-1080.5;174.4;202.0;753.1;-551.1;3915.7;-1292.5;;2623.2;794.0;1829.2
237;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;1998;57759;55728.0;484.1;13973.3;1756.4;3498.9;11468.6;16830.4;7717.0;16253.3;;;6143.5;9773.8;23557.8;107214.3;-12630.2;-2136.7;-88098.6;4348.8;-254.8;465.8;192.4;-1093.5;180.4;317.3;859.6;-542.2;4411.4;-1388.9;;3022.5;977.3;2045.2
238;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;1999;57180;56408.7;489.8;13811.4;1657.3;3548.9;11556.8;17320.1;8024.9;16420.8;;;6108.5;9954.2;23925.5;107269.3;-12902.7;-2157.2;-87775.2;4434.2;-154.7;475.7;180.9;-1063.8;252.5;270.1;834.6;-564.4;4549.7;-1470.7;;3079.0;1071.4;2007.6
239;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;2000;56280;55860.2;578.5;13562.2;1733.9;3710.6;10969.2;17623.6;7682.8;16067.0;;;5777.7;10262.6;23753.2;106549.6;-12637.7;-2145.9;-86822.4;4943.6;-214.3;530.2;179.0;-1087.4;163.9;-600.3;911.8;-1512.1;4129.2;-1378.9;;2750.3;1182.8;1567.5
240;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;2001;62204;76153.5;868.8;18164.9;3144.8;5182.4;14480.1;23876.7;10436.1;23042.3;;;6876.7;16382.8;29851.7;141025.9;-16501.7;-2855.9;-116345.7;5322.7;-183.8;998.2;262.8;-1548.9;104.0;466.0;974.7;-508.7;5604.8;-1781.1;;3823.7;2283.0;1540.7
241;"Kleine ondernemingen; < 23 mln euro";Handel;Alle ondernemingen;2002;63153;77455.5;919.2;19017.1;3264.8;4966.7;15079.2;23644.6;10563.2;23232.0;;;7071.0;17574.4;29578.1;146220.5;-17492.2;-2992.2;-120353.7;5382.4;-586.2;742.2;241.0;-1565.9;-3.5;342.8;801.0;-458.3;5138.4;-1752.3;;3386.1;2242.6;1143.5
242;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;1992;15682;10915.1;132.4;3365.9;287.1;305.2;2730.3;3152.6;941.8;957.0;;;1231.5;2708.7;6018.0;20246.6;-2951.9;-539.1;-17172.3;-416.7;-474.2;;;;;-165.2;;;-1056.1;107.3;;-948.8;35.6;-984.4
243;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;1993;18118;12518.3;142.7;3819.1;328.7;431.2;3036.5;3679.1;1081.2;905.8;;;1583.1;3254.8;6774.7;22676.4;-3442.5;-614.7;-19158.4;-539.1;-509.1;;;;;-219.5;;;-1267.7;124.3;;-1143.4;55.3;-1198.7
244;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;1994;19376;12208.0;111.4;3661.4;354.3;531.6;2867.6;3492.4;1189.5;770.1;;;1888.3;3172.5;6377.3;21650.3;-3398.6;-589.1;-18226.1;-563.5;-476.5;;;;;-234.4;99.2;-333.6;-1274.5;104.0;;-1170.5;54.4;-1224.9
245;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;1995;17656;10702.0;124.4;3230.8;318.4;458.5;2593.9;3047.1;929.3;230.7;;;1334.8;3043.9;6092.6;19681.0;-2823.3;-514.4;-16872.9;-529.7;-402.9;-40.3;29.9;-363.8;-28.7;-162.9;127.5;-290.4;-1095.5;68.9;;-1026.6;46.8;-1073.4
246;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;1996;17628;10626.8;132.7;3279.9;321.9;460.5;2536.4;2974.6;921.0;230.8;;;1343.7;3078.0;5974.3;19397.7;-2799.1;-515.8;-16640.4;-557.7;-371.6;-41.9;24.9;-334.2;-20.4;-146.8;95.2;-241.9;-1076.1;76.7;;-999.4;46.1;-1045.5
247;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;1997;18437;11072.9;153.9;3159.8;331.5;547.4;2580.1;3272.4;1027.9;241.9;;;1470.9;2905.9;6454.3;19814.4;-2832.7;-517.6;-17089.7;-625.6;-383.2;-54.2;23.8;-322.8;-30.0;-130.8;111.9;-242.7;-1139.6;74.5;;-1065.0;41.1;-1106.1
248;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;1998;18066;11707.4;172.3;3278.1;363.7;643.6;2547.6;3613.8;1088.4;353.6;;;1558.7;3103.8;6691.4;21679.2;-2943.0;-570.4;-18849.9;-684.2;-392.3;-58.9;25.3;-324.7;-34.1;-158.4;113.7;-272.2;-1234.8;85.4;;-1149.4;55.5;-1204.9
249;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;1999;17052;10982.6;157.8;3022.4;343.4;646.9;2361.9;3359.1;1091.2;318.1;;;1473.3;2979.9;6211.3;18864.7;-2818.7;-531.6;-16214.8;-700.4;-337.7;-51.6;23.0;-285.5;-23.6;-167.6;102.1;-269.7;-1205.8;77.7;;-1128.1;50.2;-1178.3
250;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;2000;18295;12686.6;231.8;3512.3;375.9;745.4;2642.9;3972.3;1206.2;622.1;;;1570.6;3488.4;7005.6;21855.4;-3274.6;-616.9;-18829.3;-865.5;-411.9;-67.1;28.0;-343.0;-29.9;-132.4;120.4;-252.8;-1409.7;67.2;;-1342.5;103.5;-1446.0
251;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;2001;20699;17964.9;359.2;4919.1;762.5;1125.6;3583.0;5514.3;1701.4;1362.8;;;2096.4;5368.5;9137.2;29075.4;-4331.8;-861.5;-24987.9;-1105.8;-680.3;-82.7;42.9;-500.0;-140.5;-144.6;137.8;-282.4;-1930.7;114.0;;-1816.7;627.1;-2443.8
252;"Kleine ondernemingen; < 23 mln euro";Handel;Verlieslijdend;2002;21501;19405.3;379.8;5474.7;867.3;1196.7;3842.7;5838.1;1805.6;1728.3;;;2370.7;5958.1;9348.2;30835.3;-4847.7;-947.1;-26191.4;-1150.9;-838.1;-186.7;43.9;-518.0;-177.3;-129.4;114.4;-243.8;-2118.7;117.3;;-2001.4;659.1;-2660.5
253;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;1992;29170;29587.8;233.5;7711.6;823.8;1160.4;6467.7;8680.3;4510.8;10316.8;;;2777.6;4451.4;12042.3;59406.4;-6854.0;-1134.1;-48263.0;3155.2;-118.9;;;;;68.0;;;3104.3;-948.1;;2156.2;541.7;1614.5
254;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;1993;28936;29781.2;251.6;7615.0;873.3;1235.6;6393.3;8730.4;4682.2;10421.2;;;2979.1;4675.8;11705.5;58644.2;-6858.4;-1149.3;-47551.7;3084.8;-54.7;;;;;55.0;;;3085.1;-937.0;;2148.1;494.8;1653.3
255;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;1994;30677;32073.6;199.4;8147.5;894.1;1619.5;6817.4;9488.8;4907.2;10797.5;;;3354.7;5108.1;12813.5;63084.5;-7323.7;-1215.6;-51128.9;3416.3;-94.5;;;;;54.7;329.6;-274.9;3376.5;-980.8;;2395.7;393.3;2002.4
256;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;1995;33619;35346.0;217.1;8905.7;1037.6;1972.6;7376.9;10495.3;5341.1;11922.0;;;4004.5;5515.4;13904.4;69244.3;-7865.1;-1311.0;-56155.4;3912.9;-119.0;247.4;179.3;-694.8;149.1;175.7;452.3;-276.6;3969.6;-1162.2;;2807.4;465.4;2342.0
257;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;1996;36296;38508.5;247.4;9503.9;1205.7;2303.0;7942.8;11384.1;5922.1;13312.3;;;4251.8;5987.6;14957.1;75681.9;-8419.5;-1390.4;-61622.0;4250.0;-9.3;342.4;170.1;-715.0;193.2;253.8;515.4;-261.6;4494.6;-1251.7;;3242.9;533.2;2709.7
258;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;1997;38778;42413.3;304.3;10465.9;1244.4;2592.1;8511.6;12947.8;6347.7;14926.5;;;4471.1;6557.7;16458.3;84078.1;-9273.0;-1512.0;-68602.7;4690.4;32.2;415.6;169.9;-757.8;204.4;332.9;641.3;-308.4;5055.3;-1367.0;;3688.3;752.9;2935.4
259;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;1998;39693;44020.6;311.7;10695.2;1392.7;2855.3;8920.9;13216.6;6628.6;15899.7;;;4584.7;6670.0;16866.5;85535.1;-9687.2;-1566.2;-69248.7;5033.0;137.5;524.7;167.1;-768.8;214.5;475.8;745.9;-270.1;5646.2;-1474.3;;4171.9;921.8;3250.1
260;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;1999;40128;45426.1;332.1;10789.0;1313.8;2902.0;9194.9;13960.9;6933.7;16102.7;;;4635.2;6974.3;17714.2;88404.6;-10084.0;-1625.6;-71560.4;5134.6;183.0;527.3;157.9;-778.3;276.1;437.8;732.5;-294.7;5755.5;-1548.4;;4207.1;1021.2;3185.9
261;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;2000;37985;43173.6;346.7;10049.9;1358.1;2965.2;8326.2;13651.3;6476.6;15445.0;;;4207.1;6774.2;16747.6;84694.3;-9363.0;-1528.9;-67993.2;5809.1;197.6;597.3;151.0;-744.4;193.8;-468.0;791.3;-1259.3;5538.9;-1446.1;;4092.8;1079.2;3013.6
262;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;2001;41505;58188.5;509.6;13245.8;2382.3;4056.8;10897.1;18362.3;8734.7;21679.5;;;4780.3;11014.3;20714.5;111950.5;-12169.9;-1994.4;-91357.8;6428.5;496.5;1081.0;219.9;-1048.9;244.4;610.6;836.9;-226.3;7535.5;-1895.1;;5640.4;1655.9;3984.5
263;"Kleine ondernemingen; < 23 mln euro";Handel;Winstgevend;2002;41652;58050.1;539.4;13542.4;2397.5;3770.0;11236.6;17806.6;8757.6;21503.7;;;4700.3;11616.3;20229.9;115385.2;-12644.5;-2045.1;-94162.3;6533.2;251.9;929.0;197.1;-1047.9;173.8;472.2;686.7;-214.5;7257.1;-1869.6;;5387.5;1583.6;3803.9
264;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1992;6406;7131.9;60.5;3492.2;212.0;231.2;111.0;2159.8;865.4;1855.2;;;599.2;1838.7;2838.8;8928.9;-2587.2;-629.9;-5338.8;373.0;-122.7;;;;;-8.7;;;241.6;-107.9;;133.7;83.1;50.6
265;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1993;6661;7429.0;65.9;3494.4;222.3;257.6;127.2;2309.2;952.5;1839.0;;;700.3;1941.7;2948.0;9249.8;-2697.2;-646.2;-5593.4;313.0;-133.0;;;;;-27.9;;;152.0;-98.1;;53.9;100.8;-46.9
266;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1994;7080;7661.3;59.3;3494.9;230.8;351.1;114.3;2423.4;987.6;1864.2;;;796.8;1940.6;3059.7;9999.5;-2845.3;-644.6;-6059.5;450.2;-137.5;;;;;-27.4;57.4;-84.8;285.3;-127.0;;158.3;60.5;97.8
267;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1995;7186;7875.3;56.5;3539.0;224.6;379.2;127.4;2528.6;1020.1;1860.2;;;793.2;2022.7;3199.2;10518.2;-2884.4;-621.4;-6546.4;466.0;-112.3;41.9;31.6;-197.6;11.7;20.2;95.1;-74.9;373.9;-151.9;;222.0;72.5;149.5
268;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1996;7631;8505.9;62.6;3822.6;253.9;382.6;131.4;2758.2;1094.7;2051.7;;;852.0;2175.5;3426.8;11333.7;-3107.6;-666.8;-7094.7;464.6;-94.1;58.1;30.5;-195.0;12.2;43.1;119.6;-76.5;413.6;-153.5;;260.1;92.8;167.3
269;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1997;8158;9152.4;85.4;3867.3;273.3;459.3;132.4;3125.2;1209.6;2264.6;;;897.5;2211.8;3778.6;12543.2;-3297.2;-678.9;-8001.0;566.2;-101.0;50.1;30.8;-193.9;11.9;31.9;130.4;-98.5;497.1;-170.4;;326.7;103.7;223.0
270;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1998;8316;9430.7;76.3;3945.0;269.9;490.5;146.4;3221.4;1281.4;2442.1;;;893.4;2245.7;3849.6;13193.1;-3483.1;-696.8;-8427.7;585.6;-95.3;55.3;31.8;-190.5;8.1;47.9;138.7;-90.8;538.1;-182.6;;355.5;146.7;208.8
271;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1999;8349;9619.4;74.9;4001.3;263.8;497.3;147.9;3357.6;1276.6;2523.4;;;880.1;2252.7;3963.3;13613.9;-3610.7;-711.6;-8763.8;527.8;-65.7;70.2;29.5;-184.8;19.4;57.7;135.9;-78.3;519.7;-181.1;;338.6;153.6;185.0
272;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;2000;8303;9782.2;73.7;3986.3;277.7;519.2;146.8;3549.9;1228.6;2418.6;;;832.1;2365.8;4165.8;14039.4;-3710.4;-719.9;-9114.0;495.2;-84.5;71.8;29.8;-197.3;11.2;77.4;152.8;-75.5;488.1;-174.4;;313.6;145.2;168.4
273;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;2001;9373;13593.8;136.0;5578.3;512.0;767.1;201.2;4696.3;1703.0;3329.8;;;1065.4;3605.5;5593.1;19174.3;-4849.2;-1040.4;-12638.0;646.6;-148.6;135.8;56.0;-303.5;-36.9;91.1;186.3;-95.2;589.2;-234.7;;354.5;290.9;63.6
