ID;Geslacht;Leeftijd;Herkomst;Perioden;Totaal_1;TotaalBestuursrecht_2;TotaalCivielRecht_3;TotaalStrafrecht_4;LichtAdviesTotaal_5;LichtAdviesBestuursrecht_6;LichtAdviesCivielRecht_7;LichtAdviesStrafrecht_8;MediationTotaal_9;MediationBestuursrecht_10;MediationCivielRecht_11;MediationStrafrecht_12;RegulierTotaal_13;RegulierBestuursrecht_14;RegulierCivielRecht_15;RegulierStrafrecht_16
1913;Mannen;40 tot 50 jaar;Overige westerse migratieachtergrond;2016;2810;540;1630;930.0;110.0;30.0;70.0;20.0;200.0;0.0;200.0;0.0;2590.0;520.0;1410.0;920.0
1914;Mannen;40 tot 50 jaar;Overige westerse migratieachtergrond;2017;2660;430;1540;910.0;80.0;10.0;50.0;20.0;200.0;0.0;200.0;0.0;2450.0;430.0;1330.0;900.0
1915;Mannen;40 tot 50 jaar;Overige westerse migratieachtergrond;2018;2740;420;1510;1040.0;90.0;10.0;60.0;20.0;190.0;0.0;190.0;0.0;2530.0;410.0;1300.0;1040.0
1916;Mannen;40 tot 50 jaar;Overige westerse migratieachtergrond;2019;2660;410;1420;1040.0;90.0;20.0;50.0;20.0;190.0;0.0;190.0;0.0;2450.0;410.0;1210.0;1040.0
1917;Mannen;40 tot 50 jaar;Overige westerse migratieachtergrond;2020;2640;370;1440;1060.0;60.0;10.0;30.0;10.0;170.0;0.0;170.0;0.0;2480.0;370.0;1280.0;1060.0
1918;Mannen;40 tot 50 jaar;Overige westerse migratieachtergrond;2021;2700;400;1270;1260.0;70.0;20.0;40.0;20.0;150.0;0.0;150.0;0.0;2530.0;390.0;1110.0;1250.0
1919;Mannen;40 tot 50 jaar;Overige westerse migratieachtergrond;2022;2820;380;1330;1330.0;80.0;20.0;30.0;30.0;160.0;0.0;160.0;0.0;2650.0;360.0;1170.0;1320.0
1920;Mannen;50 tot 65 jaar;Totaal;2007;15980;4780;9620;3330.0;;;;;;;;;;;;
1921;Mannen;50 tot 65 jaar;Totaal;2008;16850;4840;10260;3630.0;;;;;;;;;;;;
1922;Mannen;50 tot 65 jaar;Totaal;2009;17570;4950;11020;3680.0;;;;;;;;;;;;
1923;Mannen;50 tot 65 jaar;Totaal;2010;17480;4700;11130;3670.0;;;;;;;;;;;;
1924;Mannen;50 tot 65 jaar;Totaal;2011;17160;4560;10670;3810.0;;;;;;;;;;;;
1925;Mannen;50 tot 65 jaar;Totaal;2012;18990;5040;11900;4360.0;1030.0;330.0;660.0;60.0;420.0;10.0;410.0;0.0;18100.0;4820.0;11120.0;4330.0
1926;Mannen;50 tot 65 jaar;Totaal;2013;20300;5470;12550;4740.0;990.0;350.0;610.0;60.0;540.0;0.0;540.0;0.0;19370.0;5270.0;11720.0;4710.0
1927;Mannen;50 tot 65 jaar;Totaal;2014;21460;5950;12770;5250.0;1030.0;330.0;650.0;80.0;770.0;0.0;770.0;0.0;20300.0;5770.0;11710.0;5200.0
1928;Mannen;50 tot 65 jaar;Totaal;2015;22930;6030;13190;6050.0;970.0;310.0;600.0;80.0;980.0;0.0;980.0;0.0;21600.0;5850.0;11970.0;6020.0
1929;Mannen;50 tot 65 jaar;Totaal;2016;22650;5860;13290;5760.0;1010.0;290.0;620.0;100.0;1090.0;10.0;1080.0;0.0;21210.0;5680.0;11950.0;5710.0
1930;Mannen;50 tot 65 jaar;Totaal;2017;21310;5280;12370;5630.0;810.0;200.0;520.0;100.0;1130.0;10.0;1130.0;0.0;19910.0;5160.0;11030.0;5590.0
1931;Mannen;50 tot 65 jaar;Totaal;2018;21510;5150;12280;5970.0;850.0;210.0;510.0;130.0;1120.0;0.0;1120.0;0.0;20100.0;5030.0;10940.0;5910.0
1932;Mannen;50 tot 65 jaar;Totaal;2019;20910;5060;11700;5990.0;710.0;190.0;410.0;110.0;1130.0;0.0;1130.0;0.0;19560.0;4960.0;10420.0;5940.0
1933;Mannen;50 tot 65 jaar;Totaal;2020;19880;4430;11500;5640.0;670.0;190.0;370.0;120.0;1090.0;0.0;1090.0;0.0;18620.0;4340.0;10270.0;5610.0
1934;Mannen;50 tot 65 jaar;Totaal;2021;18960;4250;10230;6020.0;650.0;150.0;350.0;150.0;890.0;0.0;890.0;0.0;17850.0;4160.0;9190.0;5950.0
1935;Mannen;50 tot 65 jaar;Totaal;2022;19180;4030;10480;6190.0;760.0;260.0;290.0;230.0;900.0;0.0;900.0;0.0;18020.0;3870.0;9480.0;6090.0
1936;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2007;8970;1890;5920;2090.0;;;;;;;;;;;;
1937;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2008;9340;1850;6200;2220.0;;;;;;;;;;;;
1938;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2009;9670;1860;6590;2180.0;;;;;;;;;;;;
1939;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2010;9660;1750;6710;2210.0;;;;;;;;;;;;
1940;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2011;9350;1660;6400;2220.0;;;;;;;;;;;;
1941;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2012;10140;1750;6930;2490.0;440.0;110.0;320.0;20.0;300.0;0.0;290.0;0.0;9650.0;1670.0;6480.0;2480.0
1942;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2013;10930;1970;7410;2700.0;430.0;110.0;290.0;40.0;410.0;0.0;410.0;0.0;10380.0;1890.0;6910.0;2680.0
1943;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2014;11300;2000;7390;3050.0;410.0;90.0;300.0;30.0;570.0;0.0;570.0;0.0;10610.0;1950.0;6720.0;3030.0
1944;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2015;12330;2040;7920;3520.0;440.0;110.0;290.0;50.0;730.0;0.0;730.0;0.0;11490.0;1970.0;7120.0;3500.0
1945;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2016;11900;2010;7670;3290.0;480.0;110.0;320.0;60.0;810.0;10.0;810.0;0.0;10960.0;1930.0;6770.0;3260.0
1946;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2017;11090;1700;7070;3190.0;380.0;70.0;260.0;50.0;840.0;0.0;840.0;0.0;10150.0;1660.0;6160.0;3170.0
1947;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2018;10930;1610;6870;3370.0;380.0;70.0;240.0;80.0;830.0;0.0;830.0;0.0;10010.0;1570.0;5970.0;3340.0
1948;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2019;10490;1530;6490;3340.0;320.0;60.0;200.0;60.0;780.0;0.0;780.0;0.0;9620.0;1500.0;5660.0;3310.0
1949;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2020;9790;1330;6170;3090.0;320.0;60.0;200.0;70.0;760.0;0.0;760.0;0.0;8950.0;1300.0;5340.0;3070.0
1950;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2021;9070;1170;5330;3270.0;290.0;50.0;170.0;70.0;610.0;0.0;610.0;0.0;8360.0;1140.0;4640.0;3230.0
1951;Mannen;50 tot 65 jaar;Nederlandse achtergrond;2022;9060;990;5420;3320.0;300.0;50.0;140.0;110.0;580.0;0.0;580.0;0.0;8400.0;960.0;4790.0;3280.0
1952;Mannen;50 tot 65 jaar;Met migratieachtergrond;2007;7010;2890;3700;1230.0;;;;;;;;;;;;
1953;Mannen;50 tot 65 jaar;Met migratieachtergrond;2008;7520;2990;4060;1420.0;;;;;;;;;;;;
1954;Mannen;50 tot 65 jaar;Met migratieachtergrond;2009;7900;3080;4430;1490.0;;;;;;;;;;;;
1955;Mannen;50 tot 65 jaar;Met migratieachtergrond;2010;7830;2960;4420;1470.0;;;;;;;;;;;;
1956;Mannen;50 tot 65 jaar;Met migratieachtergrond;2011;7810;2900;4270;1600.0;;;;;;;;;;;;
1957;Mannen;50 tot 65 jaar;Met migratieachtergrond;2012;8850;3290;4970;1870.0;580.0;220.0;350.0;30.0;120.0;10.0;120.0;0.0;8450.0;3150.0;4650.0;1850.0
1958;Mannen;50 tot 65 jaar;Met migratieachtergrond;2013;9370;3500;5140;2040.0;560.0;230.0;320.0;20.0;130.0;0.0;130.0;0.0;9000.0;3380.0;4810.0;2030.0
1959;Mannen;50 tot 65 jaar;Met migratieachtergrond;2014;10160;3960;5380;2200.0;620.0;240.0;350.0;50.0;200.0;0.0;200.0;0.0;9690.0;3830.0;4990.0;2180.0
1960;Mannen;50 tot 65 jaar;Met migratieachtergrond;2015;10600;3990;5270;2530.0;530.0;190.0;320.0;30.0;250.0;0.0;250.0;0.0;10110.0;3880.0;4850.0;2520.0
1961;Mannen;50 tot 65 jaar;Met migratieachtergrond;2016;10750;3850;5630;2470.0;530.0;180.0;310.0;40.0;280.0;0.0;280.0;0.0;10250.0;3740.0;5180.0;2450.0
1962;Mannen;50 tot 65 jaar;Met migratieachtergrond;2017;10220;3580;5300;2440.0;440.0;130.0;260.0;50.0;290.0;0.0;290.0;0.0;9750.0;3510.0;4880.0;2420.0
1963;Mannen;50 tot 65 jaar;Met migratieachtergrond;2018;10540;3530;5390;2590.0;460.0;140.0;270.0;50.0;290.0;0.0;290.0;0.0;10050.0;3450.0;4950.0;2570.0
1964;Mannen;50 tot 65 jaar;Met migratieachtergrond;2019;10400;3520;5200;2650.0;390.0;130.0;210.0;50.0;350.0;0.0;350.0;0.0;9920.0;3450.0;4750.0;2630.0
1965;Mannen;50 tot 65 jaar;Met migratieachtergrond;2020;10090;3100;5330;2560.0;350.0;130.0;170.0;50.0;330.0;0.0;330.0;0.0;9660.0;3040.0;4930.0;2540.0
1966;Mannen;50 tot 65 jaar;Met migratieachtergrond;2021;9890;3070;4900;2750.0;360.0;110.0;170.0;80.0;280.0;0.0;280.0;0.0;9490.0;3020.0;4550.0;2720.0
1967;Mannen;50 tot 65 jaar;Met migratieachtergrond;2022;10110;3040;5070;2860.0;470.0;210.0;150.0;120.0;320.0;0.0;320.0;0.0;9610.0;2910.0;4690.0;2810.0
1968;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2007;4910;2220;2450;820.0;;;;;;;;;;;;
1969;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2008;5420;2420;2730;940.0;;;;;;;;;;;;
1970;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2009;5740;2510;3020;1060.0;;;;;;;;;;;;
1971;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2010;5810;2450;3080;1060.0;;;;;;;;;;;;
1972;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2011;5790;2370;2970;1170.0;;;;;;;;;;;;
1973;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2012;6680;2730;3560;1410.0;440.0;170.0;250.0;30.0;70.0;10.0;60.0;0.0;6410.0;2620.0;3340.0;1390.0
1974;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2013;7050;2880;3680;1520.0;440.0;190.0;240.0;20.0;70.0;0.0;70.0;0.0;6780.0;2780.0;3450.0;1510.0
1975;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2014;7800;3340;3900;1680.0;480.0;200.0;260.0;30.0;110.0;0.0;110.0;0.0;7470.0;3220.0;3650.0;1660.0
1976;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2015;8240;3420;3860;1940.0;430.0;170.0;250.0;20.0;130.0;0.0;130.0;0.0;7900.0;3320.0;3580.0;1930.0
1977;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2016;8320;3300;4170;1830.0;420.0;160.0;240.0;30.0;160.0;0.0;160.0;0.0;7980.0;3200.0;3890.0;1810.0
1978;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2017;7940;3040;3940;1850.0;360.0;110.0;210.0;40.0;170.0;0.0;170.0;0.0;7630.0;2970.0;3670.0;1830.0
1979;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2018;8180;3010;4040;1900.0;360.0;120.0;200.0;50.0;180.0;0.0;180.0;0.0;7850.0;2950.0;3760.0;1880.0
1980;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2019;8190;3050;3940;1990.0;290.0;110.0;150.0;40.0;220.0;0.0;220.0;0.0;7870.0;3000.0;3650.0;1970.0
1981;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2020;7880;2660;4000;1930.0;290.0;110.0;130.0;40.0;210.0;0.0;210.0;0.0;7590.0;2610.0;3750.0;1920.0
1982;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2021;7790;2670;3770;2050.0;280.0;80.0;130.0;60.0;190.0;0.0;190.0;0.0;7510.0;2630.0;3530.0;2020.0
1983;Mannen;50 tot 65 jaar;Niet-westerse migratieachtergrond;2022;8080;2670;3990;2130.0;390.0;180.0;120.0;100.0;230.0;0.0;230.0;0.0;7690.0;2560.0;3710.0;2080.0
1984;Mannen;50 tot 65 jaar;Marokko;2007;1130;560;570;140.0;;;;;;;;;;;;
1985;Mannen;50 tot 65 jaar;Marokko;2008;1190;570;630;130.0;;;;;;;;;;;;
1986;Mannen;50 tot 65 jaar;Marokko;2009;1240;630;680;150.0;;;;;;;;;;;;
1987;Mannen;50 tot 65 jaar;Marokko;2010;1270;610;670;150.0;;;;;;;;;;;;
1988;Mannen;50 tot 65 jaar;Marokko;2011;1230;600;620;160.0;;;;;;;;;;;;
1989;Mannen;50 tot 65 jaar;Marokko;2012;1380;650;750;200.0;100.0;50.0;50.0;0.0;10.0;0.0;10.0;0.0;1320.0;610.0;710.0;200.0
1990;Mannen;50 tot 65 jaar;Marokko;2013;1390;630;750;210.0;90.0;40.0;50.0;0.0;10.0;0.0;10.0;0.0;1340.0;600.0;710.0;200.0
1991;Mannen;50 tot 65 jaar;Marokko;2014;1510;710;760;230.0;90.0;50.0;40.0;0.0;20.0;0.0;20.0;0.0;1450.0;690.0;720.0;220.0
1992;Mannen;50 tot 65 jaar;Marokko;2015;1510;690;740;250.0;100.0;40.0;60.0;0.0;20.0;0.0;20.0;0.0;1450.0;670.0;700.0;250.0
1993;Mannen;50 tot 65 jaar;Marokko;2016;1550;710;790;230.0;90.0;40.0;40.0;10.0;20.0;0.0;20.0;0.0;1500.0;680.0;750.0;230.0
1994;Mannen;50 tot 65 jaar;Marokko;2017;1480;620;770;250.0;70.0;20.0;50.0;0.0;30.0;0.0;30.0;0.0;1440.0;610.0;730.0;250.0
1995;Mannen;50 tot 65 jaar;Marokko;2018;1510;620;800;230.0;80.0;30.0;40.0;10.0;30.0;0.0;30.0;0.0;1450.0;600.0;750.0;230.0
1996;Mannen;50 tot 65 jaar;Marokko;2019;1540;630;780;270.0;40.0;10.0;30.0;0.0;30.0;0.0;30.0;0.0;1500.0;620.0;740.0;260.0
1997;Mannen;50 tot 65 jaar;Marokko;2020;1560;560;860;280.0;70.0;20.0;40.0;10.0;30.0;0.0;30.0;0.0;1510.0;550.0;810.0;270.0
1998;Mannen;50 tot 65 jaar;Marokko;2021;1490;520;810;320.0;60.0;20.0;40.0;10.0;30.0;0.0;30.0;0.0;1430.0;510.0;760.0;310.0
1999;Mannen;50 tot 65 jaar;Marokko;2022;1580;610;790;330.0;80.0;40.0;30.0;20.0;30.0;0.0;30.0;0.0;1530.0;590.0;750.0;320.0
2000;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;330;70;190;110.0;;;;;;;;;;;;
2001;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;390;80;240;120.0;;;;;;;;;;;;
2002;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;440;100;270;150.0;;;;;;;;;;;;
2003;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;410;100;220;150.0;;;;;;;;;;;;
2004;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;460;90;240;190.0;;;;;;;;;;;;
2005;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;540;120;270;230.0;30.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;520.0;120.0;250.0;230.0
2006;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;600;140;290;270.0;30.0;10.0;20.0;10.0;10.0;0.0;10.0;0.0;580.0;130.0;270.0;260.0
2007;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;640;130;290;310.0;30.0;10.0;20.0;10.0;10.0;0.0;10.0;0.0;610.0;130.0;270.0;300.0
2008;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;760;150;360;350.0;40.0;10.0;30.0;0.0;10.0;0.0;10.0;0.0;740.0;150.0;340.0;350.0
2009;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;720;160;360;300.0;40.0;10.0;30.0;0.0;10.0;0.0;10.0;0.0;690.0;150.0;340.0;300.0
2010;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;700;120;320;340.0;30.0;0.0;20.0;10.0;20.0;0.0;20.0;0.0;680.0;120.0;300.0;330.0
2011;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;720;110;330;350.0;30.0;0.0;20.0;10.0;20.0;0.0;20.0;0.0;690.0;110.0;300.0;350.0
2012;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;730;110;330;390.0;30.0;10.0;20.0;10.0;20.0;0.0;20.0;0.0;700.0;100.0;300.0;390.0
2013;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;730;80;320;400.0;20.0;0.0;10.0;10.0;20.0;0.0;20.0;0.0;710.0;80.0;300.0;390.0
2014;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;640;80;280;360.0;20.0;0.0;10.0;10.0;10.0;0.0;10.0;0.0;610.0;80.0;260.0;350.0
2015;Mannen;50 tot 65 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;720;90;350;350.0;30.0;10.0;10.0;10.0;30.0;0.0;30.0;0.0;680.0;80.0;330.0;350.0
2016;Mannen;50 tot 65 jaar;Suriname;2007;960;300;520;270.0;;;;;;;;;;;;
2017;Mannen;50 tot 65 jaar;Suriname;2008;1110;360;600;320.0;;;;;;;;;;;;
2018;Mannen;50 tot 65 jaar;Suriname;2009;1130;340;600;380.0;;;;;;;;;;;;
2019;Mannen;50 tot 65 jaar;Suriname;2010;1110;340;630;320.0;;;;;;;;;;;;
2020;Mannen;50 tot 65 jaar;Suriname;2011;1120;300;610;360.0;;;;;;;;;;;;
2021;Mannen;50 tot 65 jaar;Suriname;2012;1280;370;710;440.0;70.0;20.0;50.0;10.0;10.0;0.0;10.0;0.0;1240.0;360.0;670.0;430.0
2022;Mannen;50 tot 65 jaar;Suriname;2013;1380;400;760;470.0;70.0;30.0;50.0;10.0;10.0;0.0;10.0;0.0;1330.0;390.0;720.0;470.0
2023;Mannen;50 tot 65 jaar;Suriname;2014;1400;420;740;480.0;80.0;30.0;40.0;10.0;30.0;0.0;30.0;0.0;1350.0;400.0;700.0;470.0
2024;Mannen;50 tot 65 jaar;Suriname;2015;1520;380;760;570.0;80.0;20.0;50.0;10.0;30.0;0.0;30.0;0.0;1460.0;370.0;710.0;560.0
2025;Mannen;50 tot 65 jaar;Suriname;2016;1570;420;810;540.0;80.0;20.0;50.0;10.0;30.0;0.0;30.0;0.0;1500.0;400.0;750.0;540.0
2026;Mannen;50 tot 65 jaar;Suriname;2017;1470;350;790;510.0;70.0;10.0;40.0;10.0;30.0;0.0;30.0;0.0;1410.0;340.0;740.0;500.0
2027;Mannen;50 tot 65 jaar;Suriname;2018;1440;310;770;520.0;70.0;20.0;40.0;10.0;30.0;0.0;30.0;0.0;1390.0;310.0;720.0;520.0
2028;Mannen;50 tot 65 jaar;Suriname;2019;1440;310;740;570.0;50.0;0.0;40.0;10.0;30.0;0.0;30.0;0.0;1390.0;310.0;680.0;560.0
2029;Mannen;50 tot 65 jaar;Suriname;2020;1310;270;690;510.0;50.0;10.0;20.0;20.0;30.0;0.0;30.0;0.0;1270.0;260.0;650.0;510.0
2030;Mannen;50 tot 65 jaar;Suriname;2021;1290;260;620;530.0;40.0;10.0;20.0;10.0;30.0;0.0;30.0;0.0;1240.0;250.0;580.0;530.0
2031;Mannen;50 tot 65 jaar;Suriname;2022;1330;250;670;540.0;50.0;10.0;10.0;30.0;30.0;0.0;30.0;0.0;1280.0;240.0;640.0;530.0
2032;Mannen;50 tot 65 jaar;Turkije;2007;780;410;360;100.0;;;;;;;;;;;;
2033;Mannen;50 tot 65 jaar;Turkije;2008;850;480;330;130.0;;;;;;;;;;;;
2034;Mannen;50 tot 65 jaar;Turkije;2009;840;460;370;130.0;;;;;;;;;;;;
2035;Mannen;50 tot 65 jaar;Turkije;2010;910;470;420;130.0;;;;;;;;;;;;
2036;Mannen;50 tot 65 jaar;Turkije;2011;980;510;430;140.0;;;;;;;;;;;;
2037;Mannen;50 tot 65 jaar;Turkije;2012;1170;580;540;190.0;60.0;20.0;30.0;10.0;10.0;0.0;10.0;0.0;1140.0;570.0;520.0;180.0
2038;Mannen;50 tot 65 jaar;Turkije;2013;1190;630;540;200.0;70.0;40.0;40.0;0.0;10.0;0.0;10.0;0.0;1160.0;610.0;510.0;200.0
2039;Mannen;50 tot 65 jaar;Turkije;2014;1460;770;660;230.0;80.0;40.0;40.0;0.0;20.0;0.0;20.0;0.0;1410.0;740.0;620.0;230.0
2040;Mannen;50 tot 65 jaar;Turkije;2015;1630;900;620;290.0;70.0;30.0;30.0;0.0;20.0;0.0;20.0;0.0;1590.0;890.0;580.0;290.0
2041;Mannen;50 tot 65 jaar;Turkije;2016;1680;870;700;290.0;80.0;30.0;40.0;10.0;30.0;0.0;30.0;0.0;1630.0;850.0;660.0;280.0
2042;Mannen;50 tot 65 jaar;Turkije;2017;1560;790;650;300.0;50.0;20.0;20.0;10.0;20.0;0.0;20.0;0.0;1530.0;780.0;630.0;300.0
2043;Mannen;50 tot 65 jaar;Turkije;2018;1510;720;630;300.0;60.0;30.0;20.0;10.0;20.0;0.0;20.0;0.0;1470.0;700.0;590.0;300.0
2044;Mannen;50 tot 65 jaar;Turkije;2019;1510;700;650;300.0;50.0;20.0;20.0;10.0;30.0;0.0;30.0;0.0;1460.0;690.0;610.0;290.0
2045;Mannen;50 tot 65 jaar;Turkije;2020;1440;630;640;300.0;30.0;10.0;10.0;10.0;30.0;0.0;30.0;0.0;1400.0;620.0;610.0;300.0
2046;Mannen;50 tot 65 jaar;Turkije;2021;1480;640;610;330.0;50.0;10.0;20.0;20.0;20.0;0.0;20.0;0.0;1440.0;630.0;580.0;330.0
2047;Mannen;50 tot 65 jaar;Turkije;2022;1490;620;650;360.0;50.0;30.0;20.0;10.0;30.0;0.0;30.0;0.0;1440.0;600.0;620.0;350.0
2048;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2007;1710;880;810;210.0;;;;;;;;;;;;
2049;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2008;1890;930;940;240.0;;;;;;;;;;;;
2050;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2009;2090;980;1100;260.0;;;;;;;;;;;;
2051;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2010;2100;930;1150;310.0;;;;;;;;;;;;
2052;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2011;2000;870;1060;320.0;;;;;;;;;;;;
2053;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2012;2310;1000;1290;360.0;180.0;70.0;100.0;10.0;30.0;0.0;30.0;0.0;2200.0;960.0;1200.0;350.0
2054;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2013;2480;1080;1340;380.0;180.0;90.0;100.0;0.0;30.0;0.0;30.0;0.0;2370.0;1040.0;1240.0;380.0
2055;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2014;2780;1300;1440;440.0;200.0;70.0;110.0;10.0;50.0;0.0;50.0;0.0;2640.0;1260.0;1330.0;440.0
2056;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2015;2820;1290;1370;480.0;160.0;70.0;80.0;10.0;60.0;0.0;60.0;0.0;2670.0;1240.0;1260.0;480.0
2057;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2016;2810;1150;1510;470.0;150.0;50.0;90.0;10.0;70.0;0.0;70.0;0.0;2670.0;1120.0;1390.0;460.0
2058;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2017;2730;1150;1400;460.0;140.0;50.0;80.0;10.0;80.0;0.0;80.0;0.0;2590.0;1120.0;1280.0;460.0
2059;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2018;3000;1250;1510;490.0;120.0;50.0;70.0;10.0;90.0;0.0;90.0;0.0;2860.0;1230.0;1390.0;490.0
2060;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2019;2980;1310;1440;470.0;120.0;70.0;50.0;10.0;110.0;0.0;110.0;0.0;2830.0;1280.0;1320.0;470.0
2061;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2020;2840;1120;1510;450.0;120.0;60.0;50.0;10.0;110.0;0.0;110.0;0.0;2700.0;1100.0;1390.0;440.0
2062;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2021;2900;1180;1450;510.0;100.0;40.0;50.0;10.0;90.0;0.0;90.0;0.0;2790.0;1160.0;1350.0;500.0
2063;Mannen;50 tot 65 jaar;Overige niet-westerse migratieachterg...;2022;2970;1110;1530;550.0;170.0;100.0;50.0;30.0;120.0;0.0;120.0;0.0;2760.0;1050.0;1380.0;540.0
2064;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2007;2110;670;1260;410.0;;;;;;;;;;;;
2065;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2008;2100;570;1330;480.0;;;;;;;;;;;;
2066;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2009;2160;570;1420;430.0;;;;;;;;;;;;
2067;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2010;2020;500;1340;410.0;;;;;;;;;;;;
2068;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2011;2030;540;1300;420.0;;;;;;;;;;;;
2069;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2012;2170;570;1410;460.0;140.0;50.0;100.0;0.0;60.0;0.0;60.0;0.0;2040.0;530.0;1300.0;460.0
2070;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2013;2320;620;1460;520.0;120.0;40.0;80.0;10.0;70.0;0.0;60.0;0.0;2220.0;600.0;1360.0;520.0
2071;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2014;2360;620;1480;520.0;140.0;40.0;90.0;10.0;90.0;0.0;90.0;0.0;2230.0;600.0;1350.0;520.0
2072;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2015;2360;580;1410;600.0;100.0;30.0;70.0;0.0;120.0;0.0;120.0;0.0;2200.0;560.0;1270.0;590.0
2073;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2016;2430;560;1450;640.0;100.0;20.0;70.0;10.0;120.0;0.0;120.0;0.0;2270.0;540.0;1290.0;640.0
2074;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2017;2280;540;1360;580.0;80.0;20.0;50.0;10.0;130.0;0.0;130.0;0.0;2120.0;530.0;1210.0;580.0
2075;Mannen;50 tot 65 jaar;Overige westerse migratieachtergrond;2018;2360;520;1350;690.0;100.0;20.0;80.0;10.0;120.0;0.0;120.0;0.0;2190.0;500.0;1190.0;690.0
