ID;KenmerkenVanPersonenEnHuishoudens;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageMetInkomensdaling_8
820;132;2011;-0.3;-19;-6.9;-0.3;7.1;24;2;51
821;132;2012;-1.6;-21;-9.1;-1.6;5.7;21;2;58
822;132;2013;-1.4;-22;-9.2;-1.4;5.8;22;2;57
823;132;2014;2.2;-17;-4.7;2.2;10.4;27;2;38
824;132;2015;2.2;-18;-4.1;2.2;11.2;26;2;38
825;133;2001;5.9;-21;-5.0;5.9;17.9;38;2;33
826;133;2002;2.8;-21;-7.1;2.8;14.3;35;2;40
827;133;2003;0.6;-23;-9.0;0.6;10.8;30;2;47
828;133;2004;1.4;-21;-8.2;1.4;12.1;31;2;44
829;133;2005;0.2;-24;-9.0;0.2;11.7;33;3;49
830;133;2006;4.4;-19;-5.4;4.4;16.1;39;3;35
831;133;2007;4.0;-19;-4.1;4.0;15.7;36;3;35
832;133;2008;2.0;-20;-7.0;2.0;12.6;33;3;43
833;133;2009;2.3;-24;-7.4;2.3;13.1;38;3;41
834;133;2010;0.2;-26;-9.8;0.2;10.6;38;3;49
835;133;2011;-0.2;-23;-8.4;-0.2;8.8;30;3;51
836;133;2012;-1.3;-24;-9.5;-1.3;8.6;31;3;55
837;133;2013;-0.4;-23;-8.5;-0.4;9.8;33;3;52
838;133;2014;3.0;-20;-4.4;3.0;14.2;39;3;34
839;133;2015;2.3;-21;-4.9;2.3;13.2;37;3;38
840;142;2001;5.0;-15;-2.6;5.0;14.8;31;83;32
841;142;2002;1.6;-19;-5.0;1.6;8.6;22;83;40
842;142;2003;0.1;-19;-6.0;0.1;6.5;19;83;49
843;142;2004;0.7;-17;-5.1;0.7;8.0;23;83;46
844;142;2005;-0.3;-19;-6.3;-0.3;7.4;22;82;52
845;142;2006;2.9;-15;-3.5;2.9;11.7;27;82;36
846;142;2007;3.1;-13;-2.2;3.1;11.3;28;82;32
847;142;2008;1.4;-17;-4.4;1.4;8.8;22;82;42
848;142;2009;1.9;-18;-5.0;1.9;8.9;22;81;41
849;142;2010;-0.6;-20;-7.2;-0.6;5.6;20;81;55
850;142;2011;-0.8;-19;-6.2;-0.8;5.9;20;81;54
851;142;2012;-1.1;-19;-7.0;-1.1;4.7;18;81;58
852;142;2013;-1.2;-19;-7.0;-1.2;5.4;19;80;56
853;142;2014;1.7;-17;-4.0;1.7;8.8;25;80;38
854;142;2015;1.0;-18;-4.2;1.0;7.5;21;80;43
855;143;2001;4.9;-16;-3.0;4.9;15.5;35;9;32
856;143;2002;1.5;-22;-6.3;1.5;8.8;24;9;41
857;143;2003;0.1;-21;-7.0;0.1;7.2;21;9;49
858;143;2004;0.7;-19;-5.5;0.7;7.9;24;8;46
859;143;2005;-0.6;-20;-6.6;-0.6;8.3;25;8;53
860;143;2006;2.7;-17;-4.3;2.7;12.1;31;9;37
861;143;2007;2.8;-15;-3.1;2.8;11.5;30;9;34
862;143;2008;1.3;-17;-4.6;1.3;9.5;26;9;42
863;143;2009;1.9;-20;-5.4;1.9;9.7;27;9;41
864;143;2010;-0.4;-23;-7.6;-0.4;6.6;27;9;54
865;143;2011;-0.8;-21;-6.6;-0.8;7.0;25;9;54
866;143;2012;-1.1;-21;-7.3;-1.1;6.0;24;9;57
867;143;2013;-1.4;-21;-7.5;-1.4;6.0;24;9;56
868;143;2014;2.0;-19;-4.4;2.0;10.7;32;9;38
869;143;2015;1.1;-21;-4.7;1.1;8.5;26;9;42
870;144;2001;4.6;-16;-3.3;4.6;15.7;36;4;33
871;144;2002;1.4;-22;-6.6;1.4;9.0;25;4;41
872;144;2003;0.0;-21;-7.3;0.0;7.7;23;4;50
873;144;2004;0.7;-21;-5.8;0.7;8.4;26;4;45
874;144;2005;-0.9;-22;-7.8;-0.9;8.4;27;3;54
875;144;2006;2.7;-17;-4.3;2.7;12.4;32;3;37
876;144;2007;2.7;-15;-3.1;2.7;11.7;31;3;35
877;144;2008;1.0;-18;-4.9;1.0;9.2;27;3;43
878;144;2009;1.9;-20;-6.0;1.9;10.3;32;4;42
879;144;2010;-0.3;-24;-8.1;-0.3;7.5;30;4;53
880;144;2011;-0.7;-22;-6.3;-0.7;9.2;31;4;53
881;144;2012;-1.2;-23;-8.2;-1.2;6.6;28;4;57
882;144;2013;-0.9;-22;-7.3;-0.9;7.9;30;4;55
883;144;2014;2.2;-20;-4.8;2.2;12.4;38;4;38
884;144;2015;1.2;-24;-5.7;1.2;9.5;30;4;42
885;145;2001;5.1;-16;-2.8;5.1;15.3;34;5;32
886;145;2002;1.5;-22;-5.9;1.5;8.7;24;5;40
887;145;2003;0.1;-21;-6.8;0.1;6.8;19;5;49
888;145;2004;0.6;-19;-5.2;0.6;7.6;22;5;46
889;145;2005;-0.4;-19;-6.2;-0.4;8.2;24;5;52
890;145;2006;2.7;-16;-4.3;2.7;11.9;31;5;37
891;145;2007;2.9;-15;-3.2;2.9;11.3;29;5;34
892;145;2008;1.4;-17;-4.4;1.4;9.7;26;5;42
893;145;2009;2.0;-19;-5.1;2.0;9.3;25;5;41
894;145;2010;-0.5;-22;-7.2;-0.5;6.1;24;5;54
895;145;2011;-1.0;-20;-6.9;-1.0;5.8;20;5;55
896;145;2012;-1.0;-19;-6.6;-1.0;5.6;22;5;57
897;145;2013;-1.6;-20;-7.6;-1.6;4.9;19;5;58
898;145;2014;1.8;-18;-4.2;1.8;9.7;27;5;38
899;145;2015;1.0;-18;-4.2;1.0;7.9;23;5;43
900;146;2001;5.4;-20;-5.5;5.4;17.3;39;8;34
901;146;2002;2.3;-22;-7.5;2.3;13.3;32;9;41
902;146;2003;0.4;-24;-9.5;0.4;9.6;27;9;48
903;146;2004;1.0;-22;-8.3;1.0;11.2;29;9;46
904;146;2005;-0.1;-23;-9.0;-0.1;10.1;29;9;50
905;146;2006;4.1;-19;-5.0;4.1;15.6;36;9;36
906;146;2007;3.7;-18;-4.3;3.7;14.5;35;9;36
907;146;2008;1.8;-20;-6.7;1.8;12.2;31;10;44
908;146;2009;1.9;-23;-7.8;1.9;11.8;33;10;43
909;146;2010;-0.2;-26;-10.4;-0.2;9.3;32;10;51
910;146;2011;-0.4;-23;-8.3;-0.4;8.6;28;10;51
911;146;2012;-1.5;-24;-9.9;-1.5;7.2;27;11;57
912;146;2013;-0.8;-23;-8.8;-0.8;8.2;29;11;54
913;146;2014;2.3;-21;-5.4;2.3;12.3;34;11;38
914;146;2015;2.1;-21;-5.5;2.1;12.0;33;11;39
915;147;2001;5.3;-20;-5.5;5.3;16.9;38;8;34
916;147;2002;2.2;-22;-7.4;2.2;13.0;31;8;41
917;147;2003;0.4;-24;-9.4;0.4;9.4;26;8;48
918;147;2004;1.1;-21;-8.0;1.1;11.1;28;8;45
919;147;2005;-0.3;-23;-9.0;-0.3;9.6;28;8;51
920;147;2006;3.9;-19;-5.0;3.9;15.1;34;8;37
921;147;2007;3.5;-18;-4.3;3.5;14.1;33;8;36
922;147;2008;1.7;-20;-6.5;1.7;11.7;29;8;44
923;147;2009;1.7;-22;-7.6;1.7;10.8;30;9;44
924;147;2010;-0.2;-26;-10.2;-0.2;8.6;29;9;51
925;147;2011;-0.5;-22;-8.2;-0.5;8.0;25;9;52
926;147;2012;-1.7;-23;-9.7;-1.7;6.4;24;9;58
927;147;2013;-1.0;-23;-8.8;-1.0;7.4;26;9;55
928;147;2014;2.3;-20;-5.1;2.3;11.6;31;9;38
929;147;2015;2.0;-20;-5.3;2.0;11.3;30;9;39
930;148;2001;6.1;-20;-6.0;6.1;24.4;67;1;34
931;148;2002;3.1;-26;-8.8;3.1;18.4;45;1;40
932;148;2003;0.9;-25;-10.5;0.9;13.1;47;1;46
933;148;2004;0.8;-29;-11.5;0.8;13.8;43;1;48
934;148;2005;1.5;-24;-9.1;1.5;15.5;45;1;46
935;148;2006;6.4;-21;-4.7;6.4;21.4;50;1;33
936;148;2007;5.4;-20;-4.4;5.4;19.3;52;1;35
937;148;2008;2.4;-24;-8.8;2.4;15.3;43;1;44
938;148;2009;3.6;-27;-8.5;3.6;17.7;53;1;40
939;148;2010;0.4;-27;-11.6;0.4;14.3;64;2;49
940;148;2011;1.0;-26;-9.3;1.0;12.9;45;2;48
941;148;2012;0.1;-27;-11.1;0.1;12.3;51;2;50
942;148;2013;0.3;-24;-9.2;0.3;12.2;47;2;48
943;148;2014;3.0;-24;-6.7;3.0;16.1;53;2;39
944;148;2015;2.6;-23;-6.3;2.6;15.4;49;2;39
945;161;2001;3.9;-10;-1.2;3.9;14.6;44;14;28
946;161;2002;1.7;-12;-1.3;1.7;9.0;33;14;30
947;161;2003;0.3;-13;-2.5;0.3;6.7;30;14;45
948;161;2004;0.4;-12;-2.7;0.4;7.1;32;15;46
949;161;2005;-0.8;-13;-3.8;-0.8;6.4;33;15;56
950;161;2006;2.6;-9;-1.1;2.6;11.6;39;15;30
951;161;2007;2.2;-9;-0.6;2.2;10.5;37;15;28
952;161;2008;1.0;-10;-2.0;1.0;9.3;34;15;41
953;161;2009;2.5;-13;-2.2;2.5;11.4;48;15;35
954;161;2010;-0.1;-16;-4.0;-0.1;8.3;47;16;52
955;161;2011;-1.0;-13;-3.7;-1.0;7.6;44;16;57
956;161;2012;-0.8;-15;-3.7;-0.8;6.6;38;16;57
957;161;2013;-1.0;-14;-4.7;-1.0;6.8;42;16;57
958;161;2014;2.0;-11;-1.0;2.0;10.6;46;16;30
959;161;2015;0.9;-14;-2.2;0.9;7.2;35;16;38
960;162;2001;3.6;-16;-3.1;3.6;12.0;28;29;34
961;162;2002;1.2;-19;-5.0;1.2;6.1;18;29;41
962;162;2003;-0.2;-20;-6.0;-0.2;4.5;16;29;52
963;162;2004;-0.2;-18;-5.7;-0.2;4.8;17;29;52
964;162;2005;-0.8;-19;-6.1;-0.8;5.5;19;29;55
965;162;2006;1.2;-16;-4.8;1.2;7.8;22;29;43
966;162;2007;2.0;-15;-2.8;2.0;8.3;23;29;35
967;162;2008;0.7;-17;-4.4;0.7;6.7;19;29;44
968;162;2009;0.8;-17;-5.1;0.8;6.8;19;29;45
969;162;2010;-1.2;-21;-7.8;-1.2;3.3;15;30;61
970;162;2011;-1.4;-19;-6.8;-1.4;3.5;16;30;61
971;162;2012;-1.5;-19;-7.0;-1.5;2.9;15;30;63
972;162;2013;-2.5;-19;-7.5;-2.5;2.9;16;30;65
973;162;2014;0.9;-17;-4.3;0.9;6.4;21;30;42
974;162;2015;0.1;-18;-4.6;0.1;5.0;18;31;49
975;163;2001;5.2;-20;-4.9;5.2;15.4;33;17;35
976;163;2002;0.8;-23;-9.3;0.8;9.0;23;17;47
977;163;2003;-0.7;-24;-10.5;-0.7;6.8;20;17;53
978;163;2004;0.2;-22;-8.8;0.2;8.2;24;17;49
979;163;2005;-1.2;-24;-10.3;-1.2;7.2;23;17;55
980;163;2006;3.0;-20;-6.1;3.0;12.6;29;17;40
981;163;2007;2.8;-18;-5.2;2.8;11.9;29;17;39
982;163;2008;1.0;-22;-7.9;1.0;9.3;24;17;46
983;163;2009;1.1;-23;-8.2;1.1;9.0;23;17;46
984;163;2010;-1.2;-26;-10.3;-1.2;6.4;21;16;55
985;163;2011;-1.0;-24;-9.3;-1.0;6.3;20;16;55
986;163;2012;-1.7;-24;-10.3;-1.7;5.4;19;17;58
987;163;2013;-1.3;-24;-10.0;-1.3;6.2;20;17;55
988;163;2014;1.6;-22;-7.1;1.6;10.0;27;17;43
989;163;2015;1.5;-22;-7.1;1.5;9.7;23;17;43
990;164;2001;7.0;-14;-1.8;7.0;16.7;31;25;29
991;164;2002;2.4;-18;-5.0;2.4;9.9;21;25;39
992;164;2003;0.8;-19;-6.1;0.8;7.6;19;25;46
993;164;2004;2.0;-17;-4.9;2.0;9.6;23;25;41
994;164;2005;0.6;-19;-6.5;0.6;8.8;22;25;47
995;164;2006;5.3;-14;-2.2;5.3;14.1;29;25;30
996;164;2007;4.7;-12;-1.8;4.7;13.3;28;25;31
997;164;2008;2.4;-16;-4.3;2.4;10.0;22;24;40
998;164;2009;2.9;-19;-4.7;2.9;10.0;21;24;38
999;164;2010;-0.1;-20;-6.9;-0.1;6.6;19;24;51
1000;164;2011;0.4;-18;-6.1;0.4;7.1;19;24;48
1001;164;2012;-0.5;-20;-7.3;-0.5;5.8;17;24;53
1002;164;2013;0.2;-20;-6.5;0.2;6.9;19;24;49
1003;164;2014;2.9;-17;-4.0;2.9;10.2;25;24;37
1004;164;2015;2.5;-18;-4.0;2.5;9.3;22;23;38
1005;165;2001;6.5;-17;-3.4;6.5;17.4;33;15;32
1006;165;2002;3.3;-21;-5.6;3.3;12.2;26;15;38
1007;165;2003;1.4;-22;-7.2;1.4;8.9;20;15;44
1008;165;2004;3.2;-19;-5.0;3.2;12.5;28;15;38
1009;165;2005;1.9;-20;-6.4;1.9;11.4;26;15;44
1010;165;2006;5.3;-18;-3.5;5.3;15.1;30;15;33
1011;165;2007;5.5;-15;-1.9;5.5;15.4;33;15;30
1012;165;2008;2.9;-21;-5.3;2.9;11.7;25;15;39
1013;165;2009;2.7;-25;-6.9;2.7;10.7;24;14;40
1014;165;2010;0.3;-24;-8.0;0.3;8.5;23;14;49
1015;165;2011;1.1;-22;-6.5;1.1;8.8;23;14;45
1016;165;2012;-1.0;-23;-8.8;-1.0;6.4;19;13;55
1017;165;2013;0.0;-24;-7.8;0.0;7.6;21;13;50
1018;165;2014;3.2;-20;-4.8;3.2;11.9;29;13;37
1019;165;2015;2.8;-20;-4.4;2.8;10.4;23;13;37
1020;171;2001;4.7;-11;-1.6;4.7;15.2;40;29;29
1021;171;2002;1.9;-13;-2.4;1.9;9.4;29;29;34
1022;171;2003;0.5;-14;-3.2;0.5;7.5;27;29;44
1023;171;2004;0.8;-13;-3.1;0.8;8.5;31;29;44
1024;171;2005;1.0;-13;-3.2;1.0;11.0;32;29;45
1025;171;2006;2.5;-11;-2.7;2.5;11.4;35;28;35
1026;171;2007;2.8;-9;-1.0;2.8;11.4;35;28;29
1027;171;2008;1.5;-11;-2.4;1.5;10.0;32;27;40
1028;171;2009;2.3;-14;-3.1;2.3;10.9;40;27;37
1029;171;2010;0.0;-16;-4.6;0.0;8.1;39;27;51
1030;171;2011;-0.6;-14;-4.1;-0.6;8.2;38;26;54
1031;171;2012;-0.8;-15;-4.5;-0.8;7.0;36;26;56
1032;171;2013;-0.8;-15;-5.2;-0.8;7.2;36;26;55
1033;171;2014;2.1;-12;-1.5;2.1;11.1;43;26;32
1034;171;2015;1.1;-14;-2.5;1.1;8.5;33;25;38
1035;172;2001;4.6;-16;-3.1;4.6;14.0;30;50;33
1036;172;2002;1.3;-21;-6.3;1.3;7.5;19;50;43
1037;172;2003;-0.3;-20;-7.4;-0.3;5.5;16;50;52
1038;172;2004;0.4;-19;-6.2;0.4;6.9;20;51;48
1039;172;2005;-1.1;-20;-7.5;-1.1;5.6;19;51;56
1040;172;2006;2.9;-16;-3.7;2.9;11.3;26;52;37
1041;172;2007;2.8;-14;-2.9;2.8;10.3;25;52;35
1042;172;2008;1.0;-18;-5.3;1.0;7.6;20;52;44
1043;172;2009;1.6;-18;-5.2;1.6;8.2;20;52;42
1044;172;2010;-1.0;-20;-7.8;-1.0;4.6;16;53;57
1045;172;2011;-1.0;-19;-6.9;-1.0;4.8;17;53;56
1046;172;2012;-1.3;-19;-7.4;-1.3;3.9;15;53;59
1047;172;2013;-1.6;-19;-7.4;-1.6;4.4;16;54;58
1048;172;2014;1.4;-17;-4.5;1.4;7.8;22;54;40
1049;172;2015;0.7;-18;-4.7;0.7;6.5;19;53;45
1050;173;2001;6.4;-21;-4.0;6.4;16.9;31;13;32
1051;173;2002;2.3;-24;-6.9;2.3;11.4;24;13;41
1052;173;2003;0.5;-26;-8.5;0.5;8.5;20;13;48
1053;173;2004;1.6;-22;-6.9;1.6;10.4;24;12;44
1054;173;2005;-0.3;-25;-9.2;-0.3;8.2;21;12;51
1055;173;2006;4.2;-21;-4.9;4.2;13.9;28;12;36
1056;173;2007;4.4;-18;-3.5;4.4;14.3;30;12;34
1057;173;2008;2.6;-24;-6.2;2.6;11.2;24;12;41
1058;173;2009;1.6;-28;-8.8;1.6;9.8;22;13;45
1059;173;2010;-0.6;-30;-10.6;-0.6;7.7;21;13;52
1060;173;2011;-0.2;-27;-8.9;-0.2;7.9;19;12;51
1061;173;2012;-1.3;-27;-10.3;-1.3;6.4;18;12;55
1062;173;2013;-0.7;-28;-9.9;-0.7;7.2;20;12;53
1063;173;2014;2.3;-25;-6.8;2.3;11.5;27;12;42
1064;173;2015;2.3;-24;-6.5;2.3;10.6;23;13;41
1065;174;2001;7.3;-22;-4.4;7.3;17.9;30;8;32
1066;174;2002;3.2;-24;-7.2;3.2;12.0;23;8;40
1067;174;2003;1.5;-26;-9.2;1.5;9.2;20;8;45
1068;174;2004;2.4;-24;-8.1;2.4;11.4;24;8;43
1069;174;2005;0.8;-25;-9.2;0.8;9.4;22;8;47
1070;174;2006;5.0;-23;-5.6;5.0;14.9;28;8;36
1071;174;2007;6.1;-21;-3.8;6.1;15.9;30;8;33
1072;174;2008;3.4;-25;-6.7;3.4;12.8;24;8;40
1073;174;2009;2.0;-31;-10.4;2.0;10.8;21;8;44
1074;174;2010;0.0;-31;-10.7;0.0;8.7;20;8;50
1075;174;2011;1.0;-28;-8.5;1.0;9.5;20;8;47
1076;174;2012;-1.4;-30;-12.0;-1.4;6.5;17;8;55
1077;174;2013;0.3;-29;-9.9;0.3;9.3;20;8;49
1078;174;2014;3.3;-28;-7.5;3.3;13.0;27;8;40
1079;174;2015;3.3;-27;-6.5;3.3;12.1;24;9;39
1080;182;2001;6.6;-13;-1.8;6.6;16.2;31;64;29
1081;182;2002;1.9;-18;-5.4;1.9;9.2;21;64;41
1082;182;2003;0.4;-19;-6.5;0.4;7.1;18;63;48
1083;182;2004;1.1;-18;-5.7;1.1;8.3;21;62;45
1084;182;2005;-0.1;-19;-6.9;-0.1;7.6;20;62;50
1085;182;2006;4.0;-14;-3.1;4.0;12.5;27;61;34
1086;182;2007;3.7;-13;-2.5;3.7;11.6;26;61;33
1087;182;2008;1.9;-16;-4.5;1.9;9.3;22;61;41
1088;182;2009;2.9;-16;-4.1;2.9;10.0;22;61;37
1089;182;2010;-0.3;-19;-7.1;-0.3;6.1;18;61;52
1090;182;2011;0.0;-17;-6.1;0.0;6.3;18;60;50
1091;182;2012;-0.9;-18;-7.0;-0.9;5.1;17;59;55
1092;182;2013;0.0;-18;-6.2;0.0;6.4;19;58;50
1093;182;2014;2.6;-16;-3.9;2.6;9.5;24;58;37
1094;182;2015;2.4;-16;-3.5;2.4;8.9;22;56;37
1095;183;2001;7.1;-13;-1.4;7.1;16.5;31;54;28
1096;183;2002;1.8;-18;-5.5;1.8;9.1;21;54;42
1097;183;2003;0.3;-19;-6.7;0.3;7.0;18;54;48
1098;183;2004;1.2;-18;-5.7;1.2;8.4;21;53;44
1099;183;2005;-0.1;-19;-6.9;-0.1;7.5;20;52;50
1100;183;2006;4.0;-14;-3.0;4.0;12.5;27;52;34
1101;183;2007;3.7;-13;-2.6;3.7;11.4;25;52;33
1102;183;2008;1.9;-16;-4.5;1.9;9.3;22;52;41
1103;183;2009;2.9;-16;-4.2;2.9;10.0;22;52;38
1104;183;2010;-0.4;-19;-7.2;-0.4;6.0;18;51;52
1105;183;2011;0.2;-17;-5.9;0.2;6.6;18;50;49
1106;183;2012;-0.9;-18;-7.1;-0.9;5.2;16;49;55
1107;183;2013;0.2;-17;-5.8;0.2;6.6;19;48;49
1108;183;2014;2.4;-16;-4.2;2.4;9.1;23;47;38
1109;183;2015;2.3;-16;-3.5;2.3;9.1;22;46;37
1110;184;2001;3.0;-13;-4.0;3.0;10.5;23;7;38
1111;184;2002;2.3;-14;-3.9;2.3;8.6;18;7;38
1112;184;2003;0.8;-14;-4.6;0.8;6.8;16;8;45
1113;184;2004;-0.3;-16;-6.1;-0.3;5.8;15;8;52
1114;184;2005;-0.1;-16;-6.2;-0.1;7.3;17;8;51
1115;184;2006;4.2;-13;-2.9;4.2;12.2;24;7;33
1116;184;2007;3.8;-11;-1.6;3.8;10.3;21;7;31
1117;184;2008;2.6;-12;-3.1;2.6;8.9;18;7;37
1118;184;2009;3.8;-11;-1.9;3.8;9.7;18;7;32
1119;184;2010;0.2;-15;-5.5;0.2;5.5;14;7;49
1120;184;2011;-1.0;-15;-6.0;-1.0;4.0;12;7;56
1121;184;2012;-0.9;-15;-5.8;-0.9;3.9;12;7;56
1122;184;2013;-0.3;-14;-5.5;-0.3;5.0;15;8;52
1123;184;2014;3.6;-12;-2.1;3.6;9.4;19;8;32
1124;184;2015;3.1;-13;-1.8;3.1;8.3;17;8;32
1125;185;2001;14.7;-28;-3.0;14.7;38.5;92;2;30
1126;185;2002;1.9;-32;-12.4;1.9;18.7;52;2;46
1127;185;2003;-0.3;-36;-14.0;-0.3;10.6;38;2;51
1128;185;2004;6.2;-26;-6.5;6.2;23.2;74;2;36
1129;185;2005;-0.3;-28;-10.9;-0.3;14.0;42;2;51
1130;185;2006;3.5;-26;-8.0;3.5;18.5;44;2;42
1131;185;2007;6.4;-17;-3.2;6.4;43.3;176;2;35
1132;185;2008;-0.3;-38;-12.8;-0.3;13.2;38;2;51
1133;185;2009;1.1;-33;-11.7;1.1;13.3;46;3;47
1134;185;2010;-0.3;-32;-11.3;-0.3;12.1;51;3;51
1135;185;2011;-1.2;-33;-12.5;-1.2;10.8;40;3;54
1136;185;2012;-1.2;-31;-11.7;-1.2;11.3;47;3;54
1137;185;2013;-4.3;-36;-15.4;-4.3;6.2;33;3;64
1138;185;2014;4.5;-27;-6.1;4.5;30.6;134;3;38
1139;185;2015;1.0;-28;-6.6;1.0;10.0;31;3;44
1140;186;2001;2.9;-38;-16.8;2.9;23.6;54;13;46
1141;186;2002;-1.0;-40;-18.9;-1.0;15.2;40;13;52
1142;186;2003;-2.6;-38;-18.4;-2.6;11.9;34;13;55
1143;186;2004;2.1;-33;-13.9;2.1;21.7;61;13;46
1144;186;2005;1.1;-37;-15.3;1.1;20.1;57;13;48
1145;186;2006;3.2;-38;-13.9;3.2;20.4;49;14;45
1146;186;2007;5.8;-28;-8.2;5.8;24.6;54;14;39
1147;186;2008;0.4;-39;-16.2;0.4;15.6;40;14;49
1148;186;2009;-2.8;-43;-20.8;-2.8;12.5;38;15;55
1149;186;2010;-1.9;-39;-17.9;-1.9;14.9;45;15;54
1150;186;2011;-1.0;-38;-16.2;-1.0;15.0;46;15;52
1151;186;2012;-3.1;-38;-17.7;-3.1;11.6;37;15;57
1152;186;2013;-2.7;-37;-17.5;-2.7;11.8;37;16;55
1153;186;2014;2.1;-33;-13.0;2.1;18.7;47;16;46
1154;186;2015;-0.2;-33;-13.6;-0.2;13.3;35;16;50
1155;187;2001;3.0;-10;-1.9;3.0;8.6;22;24;32
1156;187;2002;1.6;-9;-0.9;1.6;6.1;19;23;30
1157;187;2003;0.1;-11;-2.2;0.1;4.1;15;23;48
1158;187;2004;0.1;-11;-2.6;0.1;4.1;16;24;48
1159;187;2005;-0.8;-11;-3.5;-0.8;4.4;17;25;57
1160;187;2006;1.6;-10;-2.5;1.6;7.2;21;25;37
1161;187;2007;1.8;-9;-0.9;1.8;7.0;21;25;30
1162;187;2008;0.8;-9;-1.9;0.8;6.0;18;24;41
1163;187;2009;0.9;-11;-3.3;0.9;4.9;18;24;43
1164;187;2010;-0.6;-15;-5.0;-0.6;2.6;17;24;61
1165;187;2011;-1.3;-13;-4.3;-1.3;2.5;17;25;65
1166;187;2012;-1.2;-13;-4.0;-1.2;2.5;16;26;64
1167;187;2013;-2.5;-14;-6.1;-2.5;1.0;14;26;71
1168;187;2014;1.0;-11;-2.0;1.0;4.9;20;27;37
1169;187;2015;0.1;-13;-3.0;0.1;3.3;16;28;48
1170;188;2001;2.7;-10;-2.2;2.7;7.3;19;19;34
1171;188;2002;1.5;-9;-0.9;1.5;5.1;16;19;30
1172;188;2003;0.0;-11;-2.2;0.0;3.2;13;19;49
1173;188;2004;0.0;-11;-2.7;0.0;3.2;13;20;49
1174;188;2005;-0.8;-11;-3.5;-0.8;3.6;15;20;58
1175;188;2006;1.3;-10;-2.8;1.3;6.0;18;21;39
1176;188;2007;1.7;-8;-0.8;1.7;6.0;17;20;30
1177;188;2008;0.7;-9;-1.8;0.7;5.2;16;20;41
1178;188;2009;0.6;-11;-3.4;0.6;4.0;13;20;45
1179;188;2010;-0.9;-14;-5.1;-0.9;1.4;11;20;65
1180;188;2011;-1.5;-13;-4.4;-1.5;1.2;11;21;69
1181;188;2012;-1.2;-12;-3.7;-1.2;1.6;11;21;67
1182;188;2013;-3.0;-14;-6.2;-3.0;0.0;8;21;75
1183;188;2014;0.8;-11;-2.1;0.8;3.5;14;22;40
1184;188;2015;-0.1;-13;-3.1;-0.1;2.4;12;23;51
1185;189;2001;4.1;-18;-6.0;4.1;17.7;39;1;40
1186;189;2002;2.0;-17;-7.1;2.0;15.9;33;1;42
1187;189;2003;0.5;-22;-8.1;0.5;12.5;33;1;49
1188;189;2004;1.9;-19;-7.2;1.9;16.8;38;1;44
1189;189;2005;1.9;-22;-8.3;1.9;15.5;41;1;44
1190;189;2006;6.5;-15;-4.1;6.5;23.4;50;1;33
1191;189;2007;5.1;-19;-5.3;5.1;19.3;38;1;36
1192;189;2008;2.6;-21;-7.3;2.6;15.0;37;1;41
1193;189;2009;1.7;-24;-8.5;1.7;11.8;38;1;45
1194;189;2010;1.4;-24;-9.6;1.4;13.4;34;1;47
1195;189;2011;1.5;-25;-9.6;1.5;14.1;38;1;45
1196;189;2012;0.6;-25;-10.0;0.6;12.5;37;1;48
1197;189;2013;-0.8;-26;-11.5;-0.8;11.8;31;1;53
1198;189;2014;2.0;-22;-8.3;2.0;16.0;43;1;44
1199;189;2015;2.9;-27;-8.6;2.9;17.2;37;1;42
1200;190;2001;4.2;-13;-1.2;4.2;13.9;32;3;28
1201;190;2002;2.1;-14;-2.0;2.1;10.5;26;3;33
1202;190;2003;0.5;-17;-4.3;0.5;7.8;24;3;46
1203;190;2004;0.0;-17;-5.0;0.0;7.5;22;3;50
1204;190;2005;-0.5;-15;-5.4;-0.5;8.0;24;3;52
1205;190;2006;2.7;-13;-4.0;2.7;11.2;27;3;38
1206;190;2007;3.7;-13;-2.3;3.7;11.8;29;3;32
1207;190;2008;2.3;-14;-2.9;2.3;10.1;25;3;37
1208;190;2009;1.0;-15;-5.2;1.0;7.3;20;3;44
1209;190;2010;-0.1;-19;-5.9;-0.1;5.2;22;3;52
1210;190;2011;-1.2;-17;-6.0;-1.2;5.4;22;3;58
1211;190;2012;-1.1;-17;-6.4;-1.1;5.0;19;3;60
1212;190;2013;-1.7;-18;-7.5;-1.7;3.8;18;3;64
1213;190;2014;1.2;-15;-4.0;1.2;8.2;25;3;39
1214;190;2015;0.6;-17;-4.7;0.6;8.2;24;3;45
1215;191;2001;2.4;-9;-2.2;2.4;6.1;15;15;35
1216;191;2002;1.5;-8;-0.6;1.5;4.2;13;15;29
1217;191;2003;0.0;-9;-1.9;0.0;2.4;10;15;50
1218;191;2004;0.0;-9;-2.3;0.0;2.5;10;15;50
1219;191;2005;-0.9;-9;-3.1;-0.9;2.6;11;16;60
1220;191;2006;1.1;-9;-2.5;1.1;4.5;13;16;40
1221;191;2007;1.6;-7;-0.6;1.6;4.8;14;16;29
1222;191;2008;0.6;-7;-1.6;0.6;4.3;13;16;42
1223;191;2009;0.6;-10;-3.1;0.6;3.6;11;16;45
1224;191;2010;-1.0;-13;-4.8;-1.0;0.8;8;17;68
1225;191;2011;-1.5;-11;-4.1;-1.5;0.5;8;17;72
