ID;MaatwerkvoorzieningenType;RegioS;Perioden;BegroteUitgaven_1;BegroteUitgavenPer1000Inwoners_2;GerealiseerdeUitgaven_3;GerealiseerdeUitgavenPer1000Inwoners_4
5825;Ondersteuning thuis, totaal;Arnhem;2018;12814.0;82.0;23157.0;147.0
5826;Ondersteuning thuis, totaal;Arnhem;2019;16441.0;103.0;25022.0;157.0
5827;Ondersteuning thuis, totaal;Arnhem;2020;26114.0;162.0;24978.0;155.0
5828;Ondersteuning thuis, totaal;Arnhem;2021;24275.0;149.0;22756.0;140.0
5829;Ondersteuning thuis, totaal;Arnhem;2022;22701.0;139.0;22274.0;136.0
5830;Ondersteuning thuis, totaal;Arnhem;2023;24572.0;148.0;22195.0;134.0
5831;Ondersteuning thuis, totaal;Assen;2017;;;;
5832;Ondersteuning thuis, totaal;Assen;2018;15134.0;224.0;14080.0;208.0
5833;Ondersteuning thuis, totaal;Assen;2019;11196.0;165.0;12238.0;180.0
5834;Ondersteuning thuis, totaal;Assen;2020;12505.0;182.0;11791.0;172.0
5835;Ondersteuning thuis, totaal;Assen;2021;3122.0;45.0;11878.0;173.0
5836;Ondersteuning thuis, totaal;Assen;2022;12687.0;184.0;11940.0;173.0
5837;Ondersteuning thuis, totaal;Assen;2023;11923.0;172.0;12439.0;179.0
5838;Ondersteuning thuis, totaal;Asten;2017;1171.0;70.0;1189.0;71.0
5839;Ondersteuning thuis, totaal;Asten;2018;1208.0;72.0;1394.0;83.0
5840;Ondersteuning thuis, totaal;Asten;2019;1371.0;82.0;1519.0;91.0
5841;Ondersteuning thuis, totaal;Asten;2020;1599.0;96.0;1429.0;85.0
5842;Ondersteuning thuis, totaal;Asten;2021;1503.0;89.0;1366.0;81.0
5843;Ondersteuning thuis, totaal;Asten;2022;1438.0;84.0;1492.0;87.0
5844;Ondersteuning thuis, totaal;Asten;2023;1538.0;89.0;1499.0;87.0
5845;Ondersteuning thuis, totaal;Baarle-Nassau;2017;;;;
5846;Ondersteuning thuis, totaal;Baarle-Nassau;2018;380.0;56.0;416.0;61.0
5847;Ondersteuning thuis, totaal;Baarle-Nassau;2019;708.0;103.0;561.0;82.0
5848;Ondersteuning thuis, totaal;Baarle-Nassau;2020;509.0;74.0;547.0;80.0
5849;Ondersteuning thuis, totaal;Baarle-Nassau;2021;511.0;74.0;523.0;76.0
5850;Ondersteuning thuis, totaal;Baarle-Nassau;2022;616.0;89.0;570.0;82.0
5851;Ondersteuning thuis, totaal;Baarle-Nassau;2023;589.0;83.0;513.0;73.0
5852;Ondersteuning thuis, totaal;Baarn;2017;1005.0;41.0;1531.0;62.0
5853;Ondersteuning thuis, totaal;Baarn;2018;1005.0;41.0;1531.0;62.0
5854;Ondersteuning thuis, totaal;Baarn;2019;1005.0;41.0;1828.0;74.0
5855;Ondersteuning thuis, totaal;Baarn;2020;;;1465.0;59.0
5856;Ondersteuning thuis, totaal;Baarn;2021;;;1533.0;62.0
5857;Ondersteuning thuis, totaal;Baarn;2022;;;1541.0;62.0
5858;Ondersteuning thuis, totaal;Baarn;2023;;;1547.0;62.0
5859;Ondersteuning thuis, totaal;Barendrecht;2017;;;;
5860;Ondersteuning thuis, totaal;Barendrecht;2018;;;2417.0;50.0
5861;Ondersteuning thuis, totaal;Barendrecht;2019;2444.0;50.0;2567.0;53.0
5862;Ondersteuning thuis, totaal;Barendrecht;2020;2550.0;52.0;2699.0;55.0
5863;Ondersteuning thuis, totaal;Barendrecht;2021;2808.0;58.0;2372.0;49.0
5864;Ondersteuning thuis, totaal;Barendrecht;2022;2399.0;49.0;2169.0;45.0
5865;Ondersteuning thuis, totaal;Barendrecht;2023;1959.0;40.0;1886.0;39.0
5866;Ondersteuning thuis, totaal;Barneveld;2017;;;;
5867;Ondersteuning thuis, totaal;Barneveld;2018;3170.0;55.0;3408.0;59.0
5868;Ondersteuning thuis, totaal;Barneveld;2019;4431.0;76.0;4439.0;77.0
5869;Ondersteuning thuis, totaal;Barneveld;2020;4009.0;68.0;4030.0;68.0
5870;Ondersteuning thuis, totaal;Barneveld;2021;3700.0;62.0;3714.0;62.0
5871;Ondersteuning thuis, totaal;Barneveld;2022;3800.0;63.0;3799.0;63.0
5872;Ondersteuning thuis, totaal;Barneveld;2023;4145.0;67.0;4519.0;73.0
5873;Ondersteuning thuis, totaal;Bedum;2017;638.0;61.0;706.0;67.0
5874;Ondersteuning thuis, totaal;Bedum;2018;610.0;58.0;768.0;73.0
5875;Ondersteuning thuis, totaal;Bedum;2019;;;;
5876;Ondersteuning thuis, totaal;Bedum;2020;;;;
5877;Ondersteuning thuis, totaal;Bedum;2021;;;;
5878;Ondersteuning thuis, totaal;Bedum;2022;;;;
5879;Ondersteuning thuis, totaal;Bedum;2023;;;;
5880;Ondersteuning thuis, totaal;Beek (L.);2017;;;;
5881;Ondersteuning thuis, totaal;Beek (L.);2018;1235.0;78.0;1448.0;91.0
5882;Ondersteuning thuis, totaal;Beek (L.);2019;1198.0;75.0;1377.0;86.0
5883;Ondersteuning thuis, totaal;Beek (L.);2020;1426.0;90.0;1510.0;95.0
5884;Ondersteuning thuis, totaal;Beek (L.);2021;1795.0;113.0;1732.0;109.0
5885;Ondersteuning thuis, totaal;Beek (L.);2022;1236.0;78.0;1210.0;77.0
5886;Ondersteuning thuis, totaal;Beek (L.);2023;1284.0;80.0;1320.0;82.0
5887;Ondersteuning thuis, totaal;Beekdaelen;2017;;;;
5888;Ondersteuning thuis, totaal;Beekdaelen;2018;;;;
5889;Ondersteuning thuis, totaal;Beekdaelen;2019;3593.0;101.0;2343.0;66.0
5890;Ondersteuning thuis, totaal;Beekdaelen;2020;2715.0;76.0;2444.0;68.0
5891;Ondersteuning thuis, totaal;Beekdaelen;2021;2644.0;73.0;2267.0;63.0
5892;Ondersteuning thuis, totaal;Beekdaelen;2022;2389.0;66.0;2384.0;66.0
5893;Ondersteuning thuis, totaal;Beekdaelen;2023;2443.0;68.0;2409.0;67.0
5894;Ondersteuning thuis, totaal;Beemster;2017;572.0;62.0;428.0;46.0
5895;Ondersteuning thuis, totaal;Beemster;2018;567.0;59.0;371.0;39.0
5896;Ondersteuning thuis, totaal;Beemster;2019;;;;
5897;Ondersteuning thuis, totaal;Beemster;2020;425.0;42.0;518.0;52.0
5898;Ondersteuning thuis, totaal;Beemster;2021;456.0;45.0;484.0;48.0
5899;Ondersteuning thuis, totaal;Beemster;2022;;;;
5900;Ondersteuning thuis, totaal;Beemster;2023;;;;
5901;Ondersteuning thuis, totaal;Beesel;2017;;;;
5902;Ondersteuning thuis, totaal;Beesel;2018;;;;
5903;Ondersteuning thuis, totaal;Beesel;2019;1064.0;79.0;948.0;70.0
5904;Ondersteuning thuis, totaal;Beesel;2020;1114.0;83.0;862.0;64.0
5905;Ondersteuning thuis, totaal;Beesel;2021;1121.0;83.0;987.0;73.0
5906;Ondersteuning thuis, totaal;Beesel;2022;841.0;63.0;872.0;65.0
5907;Ondersteuning thuis, totaal;Beesel;2023;925.0;69.0;1027.0;76.0
5908;Ondersteuning thuis, totaal;Bellingwedde;2017;;;;
5909;Ondersteuning thuis, totaal;Bellingwedde;2018;;;;
5910;Ondersteuning thuis, totaal;Bellingwedde;2019;;;;
5911;Ondersteuning thuis, totaal;Bellingwedde;2020;;;;
5912;Ondersteuning thuis, totaal;Bellingwedde;2021;;;;
5913;Ondersteuning thuis, totaal;Bellingwedde;2022;;;;
5914;Ondersteuning thuis, totaal;Bellingwedde;2023;;;;
5915;Ondersteuning thuis, totaal;Berg en Dal;2017;2654.0;76.0;2768.0;80.0
5916;Ondersteuning thuis, totaal;Berg en Dal;2018;3107.0;89.0;3008.0;87.0
5917;Ondersteuning thuis, totaal;Berg en Dal;2019;3320.0;95.0;3226.0;93.0
5918;Ondersteuning thuis, totaal;Berg en Dal;2020;3629.0;104.0;3470.0;99.0
5919;Ondersteuning thuis, totaal;Berg en Dal;2021;3666.0;105.0;3354.0;96.0
5920;Ondersteuning thuis, totaal;Berg en Dal;2022;3425.0;98.0;3152.0;90.0
5921;Ondersteuning thuis, totaal;Berg en Dal;2023;3508.0;99.0;3268.0;92.0
5922;Ondersteuning thuis, totaal;Bergeijk;2017;;;;
5923;Ondersteuning thuis, totaal;Bergeijk;2018;1055.0;57.0;1094.0;59.0
5924;Ondersteuning thuis, totaal;Bergeijk;2019;1216.0;66.0;1430.0;77.0
5925;Ondersteuning thuis, totaal;Bergeijk;2020;1607.0;86.0;1561.0;84.0
5926;Ondersteuning thuis, totaal;Bergeijk;2021;1660.0;89.0;1714.0;91.0
5927;Ondersteuning thuis, totaal;Bergeijk;2022;1850.0;98.0;1628.0;86.0
5928;Ondersteuning thuis, totaal;Bergeijk;2023;1675.0;88.0;1368.0;72.0
5929;Ondersteuning thuis, totaal;Bergen (L.);2017;;;;
5930;Ondersteuning thuis, totaal;Bergen (L.);2018;;;;
5931;Ondersteuning thuis, totaal;Bergen (L.);2019;;;864.0;66.0
5932;Ondersteuning thuis, totaal;Bergen (L.);2020;833.0;64.0;806.0;62.0
5933;Ondersteuning thuis, totaal;Bergen (L.);2021;1005.0;77.0;1012.0;77.0
5934;Ondersteuning thuis, totaal;Bergen (L.);2022;925.0;71.0;985.0;75.0
5935;Ondersteuning thuis, totaal;Bergen (L.);2023;1021.0;78.0;1140.0;87.0
5936;Ondersteuning thuis, totaal;Bergen (NH.);2017;1881.0;63.0;1605.0;54.0
5937;Ondersteuning thuis, totaal;Bergen (NH.);2018;2998.0;100.0;1339.0;45.0
5938;Ondersteuning thuis, totaal;Bergen (NH.);2019;1588.0;53.0;1674.0;56.0
5939;Ondersteuning thuis, totaal;Bergen (NH.);2020;1613.0;54.0;1696.0;57.0
5940;Ondersteuning thuis, totaal;Bergen (NH.);2021;1574.0;53.0;1450.0;49.0
5941;Ondersteuning thuis, totaal;Bergen (NH.);2022;1499.0;50.0;1424.0;48.0
5942;Ondersteuning thuis, totaal;Bergen (NH.);2023;1547.0;51.0;1436.0;48.0
5943;Ondersteuning thuis, totaal;Bergen op Zoom;2017;;;;
5944;Ondersteuning thuis, totaal;Bergen op Zoom;2018;7821.0;118.0;8587.0;129.0
5945;Ondersteuning thuis, totaal;Bergen op Zoom;2019;9749.0;146.0;9131.0;137.0
5946;Ondersteuning thuis, totaal;Bergen op Zoom;2020;9050.0;134.0;9164.0;136.0
5947;Ondersteuning thuis, totaal;Bergen op Zoom;2021;9584.0;142.0;9521.0;141.0
5948;Ondersteuning thuis, totaal;Bergen op Zoom;2022;10277.0;151.0;10521.0;155.0
5949;Ondersteuning thuis, totaal;Bergen op Zoom;2023;10355.0;150.0;7143.0;104.0
5950;Ondersteuning thuis, totaal;Berkelland;2017;;;;
5951;Ondersteuning thuis, totaal;Berkelland;2018;;;3820.0;87.0
5952;Ondersteuning thuis, totaal;Berkelland;2019;3702.0;84.0;4077.0;93.0
5953;Ondersteuning thuis, totaal;Berkelland;2020;4024.0;92.0;4030.0;92.0
5954;Ondersteuning thuis, totaal;Berkelland;2021;4354.0;99.0;4308.0;98.0
5955;Ondersteuning thuis, totaal;Berkelland;2022;4254.0;97.0;4718.0;108.0
5956;Ondersteuning thuis, totaal;Berkelland;2023;4562.0;104.0;4805.0;109.0
5957;Ondersteuning thuis, totaal;Bernheze;2017;1476.0;49.0;1446.0;48.0
5958;Ondersteuning thuis, totaal;Bernheze;2018;1596.0;52.0;1565.0;51.0
5959;Ondersteuning thuis, totaal;Bernheze;2019;1738.0;56.0;1732.0;56.0
5960;Ondersteuning thuis, totaal;Bernheze;2020;1845.0;59.0;1933.0;62.0
5961;Ondersteuning thuis, totaal;Bernheze;2021;2145.0;68.0;2172.0;69.0
5962;Ondersteuning thuis, totaal;Bernheze;2022;2372.0;75.0;2400.0;76.0
5963;Ondersteuning thuis, totaal;Bernheze;2023;2807.0;87.0;2851.0;88.0
5964;Ondersteuning thuis, totaal;Best;2017;2643.0;91.0;1700.0;58.0
5965;Ondersteuning thuis, totaal;Best;2018;2557.0;87.0;1789.0;61.0
5966;Ondersteuning thuis, totaal;Best;2019;2888.0;97.0;1892.0;63.0
5967;Ondersteuning thuis, totaal;Best;2020;2889.0;96.0;2476.0;83.0
5968;Ondersteuning thuis, totaal;Best;2021;2983.0;99.0;2602.0;86.0
5969;Ondersteuning thuis, totaal;Best;2022;2921.0;95.0;2219.0;73.0
5970;Ondersteuning thuis, totaal;Best;2023;2599.0;84.0;2067.0;67.0
5971;Ondersteuning thuis, totaal;Beuningen;2017;;;;
5972;Ondersteuning thuis, totaal;Beuningen;2018;;;;
5973;Ondersteuning thuis, totaal;Beuningen;2019;;;;
5974;Ondersteuning thuis, totaal;Beuningen;2020;;;;
5975;Ondersteuning thuis, totaal;Beuningen;2021;1654.0;63.0;1725.0;66.0
5976;Ondersteuning thuis, totaal;Beuningen;2022;2184.0;83.0;2250.0;86.0
5977;Ondersteuning thuis, totaal;Beuningen;2023;2418.0;91.0;2335.0;88.0
5978;Ondersteuning thuis, totaal;Beverwijk;2017;;;;
5979;Ondersteuning thuis, totaal;Beverwijk;2018;2094.0;51.0;2019.0;49.0
5980;Ondersteuning thuis, totaal;Beverwijk;2019;2298.0;56.0;2144.0;52.0
5981;Ondersteuning thuis, totaal;Beverwijk;2020;2311.0;56.0;2271.0;55.0
5982;Ondersteuning thuis, totaal;Beverwijk;2021;2900.0;69.0;3064.0;73.0
5983;Ondersteuning thuis, totaal;Beverwijk;2022;3165.0;75.0;3249.0;77.0
5984;Ondersteuning thuis, totaal;Beverwijk;2023;3242.0;76.0;2956.0;69.0
5985;Ondersteuning thuis, totaal;het Bildt;2017;996.0;95.0;905.0;86.0
5986;Ondersteuning thuis, totaal;het Bildt;2018;;;;
5987;Ondersteuning thuis, totaal;het Bildt;2019;;;;
5988;Ondersteuning thuis, totaal;het Bildt;2020;;;;
5989;Ondersteuning thuis, totaal;het Bildt;2021;;;;
5990;Ondersteuning thuis, totaal;het Bildt;2022;;;;
5991;Ondersteuning thuis, totaal;het Bildt;2023;;;;
5992;Ondersteuning thuis, totaal;De Bilt;2017;;;;
5993;Ondersteuning thuis, totaal;De Bilt;2018;2495.0;58.0;2581.0;60.0
5994;Ondersteuning thuis, totaal;De Bilt;2019;3160.0;74.0;3351.0;78.0
5995;Ondersteuning thuis, totaal;De Bilt;2020;3527.0;82.0;3240.0;75.0
5996;Ondersteuning thuis, totaal;De Bilt;2021;3449.0;79.0;3449.0;79.0
5997;Ondersteuning thuis, totaal;De Bilt;2022;3494.0;80.0;3222.0;74.0
5998;Ondersteuning thuis, totaal;De Bilt;2023;3467.0;79.0;3527.0;80.0
5999;Ondersteuning thuis, totaal;Binnenmaas;2017;1248.0;43.0;1449.0;50.0
6000;Ondersteuning thuis, totaal;Binnenmaas;2018;1298.0;45.0;1570.0;54.0
6001;Ondersteuning thuis, totaal;Binnenmaas;2019;;;;
6002;Ondersteuning thuis, totaal;Binnenmaas;2020;;;;
6003;Ondersteuning thuis, totaal;Binnenmaas;2021;;;;
6004;Ondersteuning thuis, totaal;Binnenmaas;2022;;;;
6005;Ondersteuning thuis, totaal;Binnenmaas;2023;;;;
6006;Ondersteuning thuis, totaal;Bladel;2017;;;;
6007;Ondersteuning thuis, totaal;Bladel;2018;1660.0;82.0;1752.0;87.0
6008;Ondersteuning thuis, totaal;Bladel;2019;2032.0;101.0;2118.0;105.0
6009;Ondersteuning thuis, totaal;Bladel;2020;2325.0;114.0;2416.0;118.0
6010;Ondersteuning thuis, totaal;Bladel;2021;2660.0;130.0;2764.0;135.0
6011;Ondersteuning thuis, totaal;Bladel;2022;2920.0;141.0;2617.0;126.0
6012;Ondersteuning thuis, totaal;Bladel;2023;2830.0;135.0;2353.0;112.0
6013;Ondersteuning thuis, totaal;Blaricum;2017;;;;
6014;Ondersteuning thuis, totaal;Blaricum;2018;274.0;25.0;345.0;32.0
6015;Ondersteuning thuis, totaal;Blaricum;2019;341.0;30.0;470.0;42.0
6016;Ondersteuning thuis, totaal;Blaricum;2020;496.0;43.0;444.0;38.0
6017;Ondersteuning thuis, totaal;Blaricum;2021;447.0;37.0;421.0;35.0
6018;Ondersteuning thuis, totaal;Blaricum;2022;558.0;45.0;364.0;29.0
6019;Ondersteuning thuis, totaal;Blaricum;2023;553.0;44.0;385.0;31.0
6020;Ondersteuning thuis, totaal;Bloemendaal;2017;932.0;41.0;1113.0;49.0
6021;Ondersteuning thuis, totaal;Bloemendaal;2018;870.0;37.0;1058.0;46.0
6022;Ondersteuning thuis, totaal;Bloemendaal;2019;1350.0;58.0;1365.0;58.0
6023;Ondersteuning thuis, totaal;Bloemendaal;2020;;;;
6024;Ondersteuning thuis, totaal;Bloemendaal;2021;1544.0;66.0;1616.0;69.0
6025;Ondersteuning thuis, totaal;Bloemendaal;2022;1854.0;78.0;1696.0;71.0
6026;Ondersteuning thuis, totaal;Bloemendaal;2023;1773.0;74.0;1720.0;72.0
6027;Ondersteuning thuis, totaal;Bodegraven-Reeuwijk;2017;;;;
6028;Ondersteuning thuis, totaal;Bodegraven-Reeuwijk;2018;1408.0;41.0;1909.0;56.0
6029;Ondersteuning thuis, totaal;Bodegraven-Reeuwijk;2019;1408.0;41.0;1933.0;56.0
6030;Ondersteuning thuis, totaal;Bodegraven-Reeuwijk;2020;1443.0;41.0;1764.0;51.0
6031;Ondersteuning thuis, totaal;Bodegraven-Reeuwijk;2021;1654.0;47.0;1640.0;46.0
6032;Ondersteuning thuis, totaal;Bodegraven-Reeuwijk;2022;1575.0;44.0;1647.0;46.0
6033;Ondersteuning thuis, totaal;Bodegraven-Reeuwijk;2023;;;;
6034;Ondersteuning thuis, totaal;Boekel;2017;;;;
6035;Ondersteuning thuis, totaal;Boekel;2018;650.0;62.0;666.0;63.0
6036;Ondersteuning thuis, totaal;Boekel;2019;700.0;66.0;693.0;65.0
6037;Ondersteuning thuis, totaal;Boekel;2020;740.0;69.0;793.0;74.0
6038;Ondersteuning thuis, totaal;Boekel;2021;840.0;77.0;815.0;74.0
6039;Ondersteuning thuis, totaal;Boekel;2022;825.0;75.0;813.0;74.0
6040;Ondersteuning thuis, totaal;Boekel;2023;955.0;86.0;997.0;89.0
6041;Ondersteuning thuis, totaal;Ten Boer;2017;;;;
6042;Ondersteuning thuis, totaal;Ten Boer;2018;318.0;44.0;271.0;37.0
6043;Ondersteuning thuis, totaal;Ten Boer;2019;;;;
6044;Ondersteuning thuis, totaal;Ten Boer;2020;;;;
6045;Ondersteuning thuis, totaal;Ten Boer;2021;;;;
6046;Ondersteuning thuis, totaal;Ten Boer;2022;;;;
6047;Ondersteuning thuis, totaal;Ten Boer;2023;;;;
6048;Ondersteuning thuis, totaal;Borger-Odoorn;2017;1539.0;61.0;2384.0;94.0
6049;Ondersteuning thuis, totaal;Borger-Odoorn;2018;2450.0;97.0;2588.0;102.0
6050;Ondersteuning thuis, totaal;Borger-Odoorn;2019;2525.0;99.0;2827.0;111.0
6051;Ondersteuning thuis, totaal;Borger-Odoorn;2020;2522.0;99.0;2397.0;94.0
6052;Ondersteuning thuis, totaal;Borger-Odoorn;2021;2573.0;101.0;2247.0;88.0
6053;Ondersteuning thuis, totaal;Borger-Odoorn;2022;2152.0;84.0;1657.0;65.0
6054;Ondersteuning thuis, totaal;Borger-Odoorn;2023;1810.0;70.0;1817.0;70.0
6055;Ondersteuning thuis, totaal;Borne;2017;;;;
6056;Ondersteuning thuis, totaal;Borne;2018;1786.0;77.0;1755.0;76.0
6057;Ondersteuning thuis, totaal;Borne;2019;;;1770.0;76.0
6058;Ondersteuning thuis, totaal;Borne;2020;2365.0;101.0;1949.0;84.0
6059;Ondersteuning thuis, totaal;Borne;2021;2031.0;86.0;1904.0;80.0
6060;Ondersteuning thuis, totaal;Borne;2022;2084.0;87.0;2040.0;85.0
6061;Ondersteuning thuis, totaal;Borne;2023;2087.0;85.0;2269.0;93.0
6062;Ondersteuning thuis, totaal;Borsele;2017;;;1286.0;57.0
6063;Ondersteuning thuis, totaal;Borsele;2018;1319.0;58.0;1633.0;72.0
6064;Ondersteuning thuis, totaal;Borsele;2019;1502.0;66.0;1827.0;80.0
6065;Ondersteuning thuis, totaal;Borsele;2020;;;1640.0;72.0
6066;Ondersteuning thuis, totaal;Borsele;2021;;;1867.0;82.0
6067;Ondersteuning thuis, totaal;Borsele;2022;;;1935.0;85.0
6068;Ondersteuning thuis, totaal;Borsele;2023;;;2314.0;100.0
6069;Ondersteuning thuis, totaal;Boxmeer;2017;2043.0;71.0;2135.0;74.0
6070;Ondersteuning thuis, totaal;Boxmeer;2018;2410.0;84.0;2342.0;81.0
6071;Ondersteuning thuis, totaal;Boxmeer;2019;2410.0;83.0;2463.0;85.0
6072;Ondersteuning thuis, totaal;Boxmeer;2020;2572.0;88.0;2306.0;79.0
6073;Ondersteuning thuis, totaal;Boxmeer;2021;2609.0;88.0;2688.0;91.0
6074;Ondersteuning thuis, totaal;Boxmeer;2022;;;;
6075;Ondersteuning thuis, totaal;Boxmeer;2023;;;;
6076;Ondersteuning thuis, totaal;Boxtel;2017;;;;
6077;Ondersteuning thuis, totaal;Boxtel;2018;3270.0;107.0;3256.0;106.0
6078;Ondersteuning thuis, totaal;Boxtel;2019;3311.0;108.0;3395.0;110.0
6079;Ondersteuning thuis, totaal;Boxtel;2020;3976.0;129.0;3710.0;120.0
6080;Ondersteuning thuis, totaal;Boxtel;2021;4682.0;142.0;4222.0;128.0
6081;Ondersteuning thuis, totaal;Boxtel;2022;4523.0;137.0;3336.0;101.0
6082;Ondersteuning thuis, totaal;Boxtel;2023;4675.0;139.0;3640.0;108.0
6083;Ondersteuning thuis, totaal;Breda;2017;;;11750.0;64.0
6084;Ondersteuning thuis, totaal;Breda;2018;;;13274.0;72.0
6085;Ondersteuning thuis, totaal;Breda;2019;;;15410.0;84.0
6086;Ondersteuning thuis, totaal;Breda;2020;15329.0;83.0;16122.0;88.0
6087;Ondersteuning thuis, totaal;Breda;2021;14661.0;80.0;17436.0;95.0
6088;Ondersteuning thuis, totaal;Breda;2022;14250.0;77.0;17140.0;93.0
6089;Ondersteuning thuis, totaal;Breda;2023;16519.0;89.0;17066.0;92.0
6090;Ondersteuning thuis, totaal;Brielle;2017;400.0;24.0;436.0;26.0
6091;Ondersteuning thuis, totaal;Brielle;2018;395.0;23.0;425.0;25.0
6092;Ondersteuning thuis, totaal;Brielle;2019;635.0;37.0;660.0;38.0
6093;Ondersteuning thuis, totaal;Brielle;2020;750.0;43.0;602.0;35.0
6094;Ondersteuning thuis, totaal;Brielle;2021;692.0;40.0;566.0;32.0
6095;Ondersteuning thuis, totaal;Brielle;2022;692.0;39.0;472.0;27.0
6096;Ondersteuning thuis, totaal;Brielle;2023;;;;
6097;Ondersteuning thuis, totaal;Bronckhorst;2017;3377.0;93.0;2834.0;78.0
6098;Ondersteuning thuis, totaal;Bronckhorst;2018;2787.0;77.0;3193.0;88.0
6099;Ondersteuning thuis, totaal;Bronckhorst;2019;3238.0;89.0;3359.0;93.0
6100;Ondersteuning thuis, totaal;Bronckhorst;2020;3211.0;89.0;3292.0;91.0
6101;Ondersteuning thuis, totaal;Bronckhorst;2021;3243.0;90.0;3195.0;89.0
6102;Ondersteuning thuis, totaal;Bronckhorst;2022;3892.0;108.0;3919.0;109.0
6103;Ondersteuning thuis, totaal;Bronckhorst;2023;3639.0;100.0;3730.0;103.0
6104;Ondersteuning thuis, totaal;Brummen;2017;;;;
6105;Ondersteuning thuis, totaal;Brummen;2018;2000.0;96.0;2048.0;99.0
6106;Ondersteuning thuis, totaal;Brummen;2019;2101.0;102.0;2705.0;131.0
6107;Ondersteuning thuis, totaal;Brummen;2020;2388.0;115.0;2398.0;116.0
6108;Ondersteuning thuis, totaal;Brummen;2021;2409.0;115.0;2269.0;109.0
6109;Ondersteuning thuis, totaal;Brummen;2022;2302.0;110.0;2049.0;98.0
6110;Ondersteuning thuis, totaal;Brummen;2023;2283.0;108.0;1953.0;93.0
6111;Ondersteuning thuis, totaal;Brunssum;2017;;;;
6112;Ondersteuning thuis, totaal;Brunssum;2018;5388.0;191.0;5086.0;180.0
6113;Ondersteuning thuis, totaal;Brunssum;2019;5178.0;184.0;5090.0;181.0
6114;Ondersteuning thuis, totaal;Brunssum;2020;;;;
6115;Ondersteuning thuis, totaal;Brunssum;2021;3011.0;109.0;2788.0;101.0
6116;Ondersteuning thuis, totaal;Brunssum;2022;3109.0;112.0;3036.0;110.0
6117;Ondersteuning thuis, totaal;Brunssum;2023;3168.0;114.0;3242.0;117.0
6118;Ondersteuning thuis, totaal;Bunnik;2017;;;;
6119;Ondersteuning thuis, totaal;Bunnik;2018;876.0;58.0;931.0;61.0
6120;Ondersteuning thuis, totaal;Bunnik;2019;978.0;64.0;999.0;66.0
6121;Ondersteuning thuis, totaal;Bunnik;2020;999.0;66.0;869.0;57.0
6122;Ondersteuning thuis, totaal;Bunnik;2021;984.0;64.0;973.0;63.0
6123;Ondersteuning thuis, totaal;Bunnik;2022;1039.0;67.0;919.0;59.0
6124;Ondersteuning thuis, totaal;Bunnik;2023;1124.0;70.0;1134.0;71.0
6125;Ondersteuning thuis, totaal;Bunschoten;2017;576.0;27.0;757.0;36.0
6126;Ondersteuning thuis, totaal;Bunschoten;2018;868.0;41.0;894.0;42.0
6127;Ondersteuning thuis, totaal;Bunschoten;2019;1075.0;50.0;998.0;46.0
6128;Ondersteuning thuis, totaal;Bunschoten;2020;;;947.0;43.0
6129;Ondersteuning thuis, totaal;Bunschoten;2021;;;1002.0;45.0
6130;Ondersteuning thuis, totaal;Bunschoten;2022;;;1010.0;45.0
6131;Ondersteuning thuis, totaal;Bunschoten;2023;1070.0;48.0;1116.0;50.0
6132;Ondersteuning thuis, totaal;Buren;2017;1198.0;45.0;;
6133;Ondersteuning thuis, totaal;Buren;2018;932.0;35.0;955.0;36.0
6134;Ondersteuning thuis, totaal;Buren;2019;945.0;36.0;1303.0;49.0
6135;Ondersteuning thuis, totaal;Buren;2020;1035.0;39.0;1158.0;43.0
6136;Ondersteuning thuis, totaal;Buren;2021;1429.0;53.0;1608.0;60.0
6137;Ondersteuning thuis, totaal;Buren;2022;1480.0;54.0;1574.0;58.0
6138;Ondersteuning thuis, totaal;Buren;2023;1425.0;51.0;1807.0;65.0
6139;Ondersteuning thuis, totaal;Capelle aan den IJssel;2017;3869.0;58.0;3939.0;59.0
6140;Ondersteuning thuis, totaal;Capelle aan den IJssel;2018;2936.0;44.0;2633.0;39.0
6141;Ondersteuning thuis, totaal;Capelle aan den IJssel;2019;4474.0;67.0;5112.0;77.0
6142;Ondersteuning thuis, totaal;Capelle aan den IJssel;2020;5155.0;77.0;4901.0;73.0
6143;Ondersteuning thuis, totaal;Capelle aan den IJssel;2021;5073.0;75.0;4720.0;70.0
6144;Ondersteuning thuis, totaal;Capelle aan den IJssel;2022;4585.0;68.0;4799.0;71.0
6145;Ondersteuning thuis, totaal;Capelle aan den IJssel;2023;5242.0;78.0;5077.0;75.0
6146;Ondersteuning thuis, totaal;Castricum;2017;2513.0;71.0;1714.0;49.0
6147;Ondersteuning thuis, totaal;Castricum;2018;2733.0;77.0;2819.0;79.0
6148;Ondersteuning thuis, totaal;Castricum;2019;2178.0;61.0;2063.0;58.0
6149;Ondersteuning thuis, totaal;Castricum;2020;2125.0;59.0;1902.0;53.0
6150;Ondersteuning thuis, totaal;Castricum;2021;2183.0;60.0;1904.0;53.0
6151;Ondersteuning thuis, totaal;Castricum;2022;1811.0;50.0;1872.0;52.0
6152;Ondersteuning thuis, totaal;Castricum;2023;1921.0;53.0;2014.0;55.0
6153;Ondersteuning thuis, totaal;Coevorden;2017;2134.0;60.0;2349.0;67.0
6154;Ondersteuning thuis, totaal;Coevorden;2018;2425.0;69.0;2812.0;80.0
