ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
4446;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2009 1e kwartaal;568
4447;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2009 2e kwartaal;568
4448;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2009 3e kwartaal;589
4449;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2009 4e kwartaal;594
4450;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2009;580
4451;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2010 1e kwartaal;576
4452;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2010 2e kwartaal;586
4453;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2010 3e kwartaal;615
4454;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2010 4e kwartaal;632
4455;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2010;602
4456;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2011 1e kwartaal;626
4457;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2011 2e kwartaal;638
4458;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2011 3e kwartaal;625
4459;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2011 4e kwartaal;627
4460;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2011;629
4461;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2012 1e kwartaal;619
4462;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2012 2e kwartaal;621
4463;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2012 3e kwartaal;607
4464;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2012 4e kwartaal;590
4465;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2012;609
4466;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2013 1e kwartaal;590
4467;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2013 2e kwartaal;589
4468;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2013 3e kwartaal;581
4469;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2013 4e kwartaal;578
4470;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2013;585
4471;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2014 1e kwartaal;585
4472;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2014 2e kwartaal;576
4473;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2014 3e kwartaal;575
4474;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2014 4e kwartaal;575
4475;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2014;578
4476;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2015 1e kwartaal;589
4477;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2015 2e kwartaal;583
4478;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2015 3e kwartaal;579
4479;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2015 4e kwartaal;596
4480;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2015;587
4481;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2016 1e kwartaal;594
4482;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2016 2e kwartaal;582
4483;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2016 3e kwartaal;590
4484;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2016 4e kwartaal;593
4485;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2016;590
4486;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2017 1e kwartaal;586
4487;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2017 2e kwartaal;592
4488;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2017 3e kwartaal;593
4489;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2017 4e kwartaal;597
4490;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2017;592
4491;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2018 1e kwartaal;593
4492;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2018 2e kwartaal;617
4493;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2018 3e kwartaal;635
4494;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2018 4e kwartaal;644
4495;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2018;622
4496;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2019 1e kwartaal;638
4497;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2019 2e kwartaal;638
4498;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2019 3e kwartaal;641
4499;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2019 4e kwartaal;653
4500;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2019;643
4501;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2020 1e kwartaal;635
4502;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2020 2e  kwartaal;641
4503;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2020 3e kwartaal;648
4504;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2020 4e kwartaal;672
4505;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2020;649
4506;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2021 1e kwartaal;698
4507;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2021 2e kwartaal;686
4508;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2021 3e kwartaal;726
4509;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2021 4e kwartaal;738
4510;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2021;712
4511;Totaal mannen en vrouwen;Totaal personen;86 Gezondheidszorg;2022 1e kwartaal;746
4512;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2003 1e kwartaal;703
4513;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2003 2e kwartaal;695
4514;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2003 3e kwartaal;713
4515;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2003 4e kwartaal;725
4516;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2003;709
4517;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2004 1e kwartaal;692
4518;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2004 2e kwartaal;686
4519;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2004 3e kwartaal;704
4520;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2004 4e kwartaal;687
4521;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2004;692
4522;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2005 1e kwartaal;672
4523;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2005 2e kwartaal;671
4524;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2005 3e kwartaal;700
4525;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2005 4e kwartaal;702
4526;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2005;686
4527;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2006 1e kwartaal;717
4528;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2006 2e kwartaal;718
4529;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2006 3e kwartaal;731
4530;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2006 4e kwartaal;731
4531;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2006;724
4532;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2007 1e kwartaal;736
4533;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2007 2e kwartaal;749
4534;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2007 3e kwartaal;771
4535;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2007 4e kwartaal;784
4536;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2007;760
4537;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2008 1e kwartaal;783
4538;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2008 2e kwartaal;773
4539;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2008 3e kwartaal;794
4540;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2008 4e kwartaal;787
4541;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2008;784
4542;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2009 1e kwartaal;778
4543;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2009 2e kwartaal;791
4544;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2009 3e kwartaal;801
4545;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2009 4e kwartaal;786
4546;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2009;789
4547;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2010 1e kwartaal;780
4548;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2010 2e kwartaal;788
4549;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2010 3e kwartaal;797
4550;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2010 4e kwartaal;788
4551;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2010;788
4552;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2011 1e kwartaal;769
4553;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2011 2e kwartaal;773
4554;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2011 3e kwartaal;799
4555;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2011 4e kwartaal;806
4556;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2011;787
4557;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2012 1e kwartaal;789
4558;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2012 2e kwartaal;799
4559;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2012 3e kwartaal;829
4560;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2012 4e kwartaal;808
4561;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2012;806
4562;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2013 1e kwartaal;801
4563;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2013 2e kwartaal;794
4564;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2013 3e kwartaal;773
4565;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2013 4e kwartaal;765
4566;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2013;783
4567;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2014 1e kwartaal;744
4568;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2014 2e kwartaal;742
4569;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2014 3e kwartaal;744
4570;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2014 4e kwartaal;748
4571;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2014;745
4572;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2015 1e kwartaal;733
4573;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2015 2e kwartaal;729
4574;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2015 3e kwartaal;744
4575;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2015 4e kwartaal;751
4576;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2015;739
4577;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2016 1e kwartaal;730
4578;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2016 2e kwartaal;742
4579;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2016 3e kwartaal;746
4580;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2016 4e kwartaal;728
4581;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2016;737
4582;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2017 1e kwartaal;726
4583;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2017 2e kwartaal;694
4584;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2017 3e kwartaal;705
4585;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2017 4e kwartaal;708
4586;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2017;708
4587;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2018 1e kwartaal;717
4588;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2018 2e kwartaal;730
4589;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2018 3e kwartaal;735
4590;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2018 4e kwartaal;746
4591;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2018;732
4592;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2019 1e kwartaal;755
4593;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2019 2e kwartaal;760
4594;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2019 3e kwartaal;783
4595;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2019 4e kwartaal;788
4596;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2019;771
4597;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2020 1e kwartaal;796
4598;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2020 2e  kwartaal;776
4599;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2020 3e kwartaal;790
4600;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2020 4e kwartaal;791
4601;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2020;788
4602;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2021 1e kwartaal;837
4603;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2021 2e kwartaal;852
4604;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2021 3e kwartaal;865
4605;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2021 4e kwartaal;867
4606;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2021;855
4607;Totaal mannen en vrouwen;Totaal personen;87-88 Verzorging en welzijn;2022 1e kwartaal;866
4608;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2003 1e kwartaal;140
4609;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2003 2e kwartaal;142
4610;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2003 3e kwartaal;147
4611;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2003 4e kwartaal;149
4612;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2003;145
4613;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2004 1e kwartaal;148
4614;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2004 2e kwartaal;162
4615;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2004 3e kwartaal;164
4616;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2004 4e kwartaal;159
4617;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2004;158
4618;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2005 1e kwartaal;160
4619;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2005 2e kwartaal;166
4620;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2005 3e kwartaal;160
4621;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2005 4e kwartaal;159
4622;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2005;161
4623;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2006 1e kwartaal;163
4624;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2006 2e kwartaal;166
4625;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2006 3e kwartaal;172
4626;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2006 4e kwartaal;173
4627;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2006;168
4628;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2007 1e kwartaal;181
4629;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2007 2e kwartaal;191
4630;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2007 3e kwartaal;188
4631;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2007 4e kwartaal;189
4632;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2007;187
4633;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2008 1e kwartaal;183
4634;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2008 2e kwartaal;179
4635;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2008 3e kwartaal;182
4636;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2008 4e kwartaal;173
4637;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2008;179
4638;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2009 1e kwartaal;178
4639;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2009 2e kwartaal;175
4640;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2009 3e kwartaal;184
4641;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2009 4e kwartaal;179
4642;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2009;179
4643;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2010 1e kwartaal;174
4644;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2010 2e kwartaal;187
4645;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2010 3e kwartaal;182
4646;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2010 4e kwartaal;182
4647;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2010;181
4648;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2011 1e kwartaal;193
4649;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2011 2e kwartaal;187
4650;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2011 3e kwartaal;181
4651;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2011 4e kwartaal;186
4652;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2011;187
4653;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2012 1e kwartaal;189
4654;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2012 2e kwartaal;187
4655;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2012 3e kwartaal;182
4656;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2012 4e kwartaal;176
4657;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2012;184
4658;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2013 1e kwartaal;169
4659;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2013 2e kwartaal;169
4660;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2013 3e kwartaal;161
4661;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2013 4e kwartaal;162
4662;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2013;165
4663;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2014 1e kwartaal;157
4664;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2014 2e kwartaal;160
4665;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2014 3e kwartaal;167
4666;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2014 4e kwartaal;169
4667;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2014;163
4668;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2015 1e kwartaal;178
4669;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2015 2e kwartaal;176
4670;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2015 3e kwartaal;173
4671;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2015 4e kwartaal;168
4672;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2015;174
4673;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2016 1e kwartaal;167
4674;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2016 2e kwartaal;175
4675;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2016 3e kwartaal;180
4676;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2016 4e kwartaal;175
4677;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2016;174
4678;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2017 1e kwartaal;179
4679;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2017 2e kwartaal;178
4680;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2017 3e kwartaal;182
4681;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2017 4e kwartaal;175
4682;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2017;178
4683;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2018 1e kwartaal;180
4684;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2018 2e kwartaal;179
4685;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2018 3e kwartaal;184
4686;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2018 4e kwartaal;185
4687;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2018;182
4688;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2019 1e kwartaal;197
4689;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2019 2e kwartaal;199
4690;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2019 3e kwartaal;202
4691;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2019 4e kwartaal;198
4692;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2019;199
4693;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2020 1e kwartaal;197
4694;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2020 2e  kwartaal;189
4695;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2020 3e kwartaal;183
4696;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2020 4e kwartaal;176
4697;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2020;186
4698;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2021 1e kwartaal;202
4699;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2021 2e kwartaal;203
4700;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2021 3e kwartaal;209
4701;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2021 4e kwartaal;219
4702;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2021;208
4703;Totaal mannen en vrouwen;Totaal personen;R Cultuur, sport en recreatie;2022 1e kwartaal;223
4704;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2003 1e kwartaal;175
4705;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2003 2e kwartaal;177
4706;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2003 3e kwartaal;167
4707;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2003 4e kwartaal;171
4708;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2003;173
4709;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2004 1e kwartaal;166
4710;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2004 2e kwartaal;167
4711;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2004 3e kwartaal;162
4712;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2004 4e kwartaal;163
4713;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2004;164
4714;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2005 1e kwartaal;154
4715;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2005 2e kwartaal;155
4716;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2005 3e kwartaal;158
4717;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2005 4e kwartaal;158
4718;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2005;156
4719;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2006 1e kwartaal;147
4720;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2006 2e kwartaal;147
4721;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2006 3e kwartaal;153
4722;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2006 4e kwartaal;155
4723;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2006;151
4724;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2007 1e kwartaal;161
4725;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2007 2e kwartaal;164
4726;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2007 3e kwartaal;167
4727;Totaal mannen en vrouwen;Totaal personen;S Overige dienstverlening;2007 4e kwartaal;168
