ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
5428;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;VWO;Cohort 2000;250.0;0.0;63.0;83.0;88.0;;;;0.0;62.0;79.0;83.0;;;;0.0;61.0;76.0;79.0;;;;0.0;1.0;3.0;4.0;;;;0.0;0.0;3.0;5.0;;;;2.0;2.0;3.0;2.0;3.0;3.0;;;98.0;97.0;96.0;35.0;15.0;9.0;;;90.0;89.0;89.0;28.0;11.0;7.0;;;86.0;83.0;83.0;22.0;7.0;5.0;;;4.0;5.0;6.0;5.0;3.0;2.0;;;8.0;9.0;8.0;7.0;4.0;2.0;;
5429;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;VWO;Cohort 2001;320.0;1.0;55.0;74.0;;;;;1.0;52.0;69.0;;;;;1.0;51.0;67.0;;;;;0.0;1.0;2.0;;;;;0.0;3.0;5.0;;;;;8.0;10.0;10.0;10.0;10.0;;;;92.0;90.0;90.0;34.0;16.0;;;;84.0;80.0;81.0;29.0;12.0;;;;81.0;75.0;75.0;24.0;8.0;;;;3.0;5.0;6.0;5.0;4.0;;;;8.0;10.0;9.0;6.0;3.0;;;
5430;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;VWO;Cohort 2002;340.0;2.0;55.0;;;;;;2.0;52.0;;;;;;2.0;51.0;;;;;;0.0;1.0;;;;;;0.0;3.0;;;;;;7.0;8.0;8.0;9.0;;;;;93.0;92.0;90.0;37.0;;;;;85.0;83.0;80.0;31.0;;;;;81.0;78.0;75.0;26.0;;;;;4.0;5.0;5.0;5.0;;;;;8.0;9.0;9.0;6.0;;;;
5431;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;VWO;Cohort 2003;350.0;3.0;;;;;;;3.0;;;;;;;3.0;;;;;;;0.0;;;;;;;0.0;;;;;;;7.0;5.0;6.0;;;;;;93.0;95.0;91.0;;;;;;86.0;85.0;81.0;;;;;;81.0;77.0;74.0;;;;;;5.0;8.0;8.0;;;;;;8.0;10.0;9.0;;;;;
5432;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;VWO;Cohort 2004;390.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;5.0;;;;;;;96.0;95.0;;;;;;;88.0;84.0;;;;;;;84.0;79.0;;;;;;;4.0;5.0;;;;;;;7.0;11.0;;;;;;
5433;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;VWO;Cohort 2005;380.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;95.0;;;;;;;;87.0;;;;;;;;81.0;;;;;;;;6.0;;;;;;;;8.0;;;;;;;
5434;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 1995;80.0;39.0;56.0;62.0;63.0;65.0;65.0;65.0;39.0;56.0;62.0;62.0;63.0;63.0;63.0;39.0;56.0;59.0;59.0;61.0;61.0;61.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;9.0;13.0;13.0;13.0;18.0;33.0;33.0;35.0;71.0;51.0;48.0;32.0;20.0;4.0;3.0;0.0;70.0;49.0;47.0;30.0;19.0;4.0;3.0;0.0;66.0;47.0;44.0;28.0;19.0;4.0;3.0;0.0;4.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
5435;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 1996;70.0;25.0;45.0;49.0;51.0;54.0;55.0;57.0;25.0;45.0;49.0;51.0;54.0;54.0;55.0;25.0;45.0;48.0;49.0;52.0;52.0;54.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;12.0;18.0;15.0;20.0;42.0;42.0;43.0;43.0;69.0;60.0;60.0;35.0;9.0;8.0;3.0;2.0;68.0;58.0;58.0;34.0;8.0;6.0;2.0;2.0;63.0;55.0;55.0;31.0;6.0;5.0;2.0;2.0;5.0;3.0;3.0;3.0;2.0;2.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0
5436;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 1997;80.0;25.0;42.0;51.0;53.0;56.0;57.0;57.0;25.0;42.0;51.0;53.0;56.0;57.0;57.0;24.0;41.0;48.0;49.0;52.0;53.0;53.0;1.0;1.0;3.0;4.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;23.0;23.0;43.0;43.0;42.0;39.0;41.0;68.0;62.0;52.0;15.0;6.0;5.0;5.0;3.0;68.0;62.0;52.0;15.0;6.0;5.0;5.0;3.0;59.0;56.0;46.0;13.0;4.0;3.0;3.0;0.0;9.0;6.0;6.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5437;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 1998;80.0;25.0;44.0;48.0;48.0;50.0;52.0;;25.0;44.0;48.0;48.0;50.0;52.0;;25.0;44.0;48.0;48.0;49.0;51.0;;0.0;0.0;0.0;0.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;;31.0;36.0;43.0;40.0;42.0;43.0;43.0;44.0;48.0;42.0;32.0;15.0;11.0;10.0;7.0;4.0;48.0;42.0;32.0;15.0;11.0;10.0;7.0;4.0;46.0;38.0;30.0;12.0;8.0;7.0;6.0;2.0;1.0;4.0;2.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5438;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 1999;100.0;31.0;45.0;52.0;53.0;53.0;;;31.0;45.0;51.0;52.0;52.0;;;31.0;45.0;50.0;51.0;51.0;;;0.0;0.0;1.0;1.0;1.0;;;0.0;0.0;1.0;1.0;1.0;;;32.0;36.0;40.0;39.0;41.0;43.0;43.0;;50.0;37.0;29.0;16.0;7.0;4.0;4.0;;49.0;35.0;27.0;14.0;6.0;3.0;3.0;;47.0;34.0;26.0;12.0;5.0;3.0;3.0;;2.0;1.0;1.0;2.0;1.0;0.0;0.0;;1.0;2.0;2.0;2.0;1.0;1.0;1.0;
5439;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 2000;110.0;39.0;59.0;70.0;73.0;;;;39.0;59.0;70.0;71.0;;;;39.0;59.0;68.0;69.0;;;;0.0;0.0;2.0;2.0;;;;0.0;0.0;0.0;2.0;;;;14.0;20.0;19.0;19.0;20.0;21.0;;;63.0;47.0;42.0;22.0;10.0;7.0;;;62.0;45.0;40.0;19.0;8.0;6.0;;;59.0;43.0;37.0;15.0;6.0;4.0;;;3.0;2.0;3.0;4.0;2.0;2.0;;;1.0;2.0;3.0;3.0;3.0;1.0;;
5440;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 2001;180.0;13.0;40.0;52.0;;;;;13.0;40.0;51.0;;;;;13.0;39.0;48.0;;;;;0.0;1.0;3.0;;;;;0.0;1.0;1.0;;;;;27.0;31.0;33.0;34.0;35.0;;;;70.0;61.0;53.0;26.0;13.0;;;;69.0;60.0;52.0;25.0;12.0;;;;65.0;54.0;46.0;20.0;8.0;;;;4.0;6.0;6.0;6.0;4.0;;;;1.0;1.0;1.0;1.0;1.0;;;
5441;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 2002;230.0;31.0;46.0;;;;;;30.0;45.0;;;;;;30.0;45.0;;;;;;0.0;0.0;;;;;;0.0;1.0;;;;;;20.0;25.0;27.0;29.0;;;;;68.0;53.0;42.0;25.0;;;;;65.0;51.0;40.0;23.0;;;;;61.0;45.0;34.0;18.0;;;;;4.0;6.0;6.0;4.0;;;;;2.0;2.0;2.0;2.0;;;;
5442;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 2003;270.0;28.0;;;;;;;28.0;;;;;;;28.0;;;;;;;0.0;;;;;;;0.0;;;;;;;17.0;23.0;26.0;;;;;;68.0;56.0;46.0;;;;;;67.0;54.0;45.0;;;;;;62.0;48.0;40.0;;;;;;4.0;6.0;5.0;;;;;;1.0;1.0;1.0;;;;;
5443;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 2004;350.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;26.0;;;;;;;70.0;59.0;;;;;;;68.0;58.0;;;;;;;64.0;53.0;;;;;;;4.0;5.0;;;;;;;2.0;2.0;;;;;;
5444;Totaal mannen en vrouwen;812 Toerisme en vrijetijdsbesteding;Overige vooropleidingen;Cohort 2005;460.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;;;;;;;;73.0;;;;;;;;72.0;;;;;;;;68.0;;;;;;;;4.0;;;;;;;;1.0;;;;;;;
5445;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5446;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5447;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5448;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 1998;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5449;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 1999;80.0;2.0;55.0;66.0;68.0;71.0;;;2.0;55.0;66.0;68.0;71.0;;;2.0;50.0;55.0;55.0;55.0;;;0.0;5.0;11.0;13.0;16.0;;;0.0;0.0;0.0;0.0;0.0;;;11.0;18.0;17.0;18.0;23.0;21.0;21.0;;89.0;80.0;80.0;27.0;11.0;11.0;9.0;;88.0;80.0;80.0;27.0;11.0;11.0;9.0;;73.0;63.0;61.0;12.0;5.0;4.0;4.0;;15.0;17.0;20.0;15.0;6.0;7.0;5.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;
5450;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 2000;130.0;4.0;50.0;60.0;71.0;;;;4.0;50.0;60.0;71.0;;;;4.0;48.0;55.0;61.0;;;;0.0;2.0;5.0;9.0;;;;0.0;0.0;0.0;1.0;;;;9.0;15.0;16.0;16.0;16.0;17.0;;;91.0;85.0;80.0;34.0;23.0;12.0;;;89.0;83.0;78.0;31.0;21.0;10.0;;;81.0;68.0;63.0;19.0;12.0;4.0;;;8.0;15.0;15.0;12.0;9.0;6.0;;;2.0;2.0;2.0;3.0;2.0;2.0;;
5451;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 2001;140.0;2.0;42.0;62.0;;;;;2.0;41.0;59.0;;;;;2.0;39.0;55.0;;;;;0.0;1.0;4.0;;;;;0.0;1.0;2.0;;;;;9.0;9.0;10.0;10.0;9.0;;;;91.0;91.0;88.0;48.0;29.0;;;;87.0;88.0;86.0;47.0;29.0;;;;83.0;74.0;67.0;30.0;14.0;;;;4.0;14.0;18.0;17.0;15.0;;;;4.0;3.0;2.0;1.0;0.0;;;
5452;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 2002;320.0;5.0;39.0;;;;;;5.0;38.0;;;;;;4.0;30.0;;;;;;1.0;8.0;;;;;;0.0;0.0;;;;;;9.0;13.0;13.0;12.0;;;;;91.0;87.0;82.0;49.0;;;;;90.0;84.0;78.0;47.0;;;;;70.0;62.0;57.0;31.0;;;;;19.0;22.0;21.0;16.0;;;;;2.0;3.0;4.0;2.0;;;;
5453;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 2003;450.0;2.0;;;;;;;2.0;;;;;;;1.0;;;;;;;0.0;;;;;;;0.0;;;;;;;12.0;14.0;15.0;;;;;;88.0;86.0;83.0;;;;;;87.0;84.0;81.0;;;;;;61.0;48.0;46.0;;;;;;27.0;36.0;35.0;;;;;;1.0;2.0;2.0;;;;;
5454;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 2004;410.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;15.0;;;;;;;87.0;84.0;;;;;;;85.0;82.0;;;;;;;71.0;63.0;;;;;;;13.0;19.0;;;;;;;2.0;2.0;;;;;;
5455;Totaal mannen en vrouwen;813 Sport;Totaal vooropleidingen;Cohort 2005;520.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;;;;;;;;87.0;;;;;;;;86.0;;;;;;;;68.0;;;;;;;;18.0;;;;;;;;2.0;;;;;;;
5456;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5457;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5458;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5459;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5460;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 1999;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5461;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 2000;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5462;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 2001;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5463;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 2002;70.0;20.0;51.0;;;;;;20.0;51.0;;;;;;16.0;42.0;;;;;;4.0;9.0;;;;;;0.0;0.0;;;;;;8.0;11.0;12.0;14.0;;;;;92.0;88.0;68.0;35.0;;;;;92.0;88.0;68.0;35.0;;;;;78.0;73.0;55.0;28.0;;;;;14.0;15.0;12.0;7.0;;;;;0.0;0.0;0.0;0.0;;;;
5464;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 2003;70.0;7.0;;;;;;;7.0;;;;;;;7.0;;;;;;;0.0;;;;;;;0.0;;;;;;;13.0;15.0;15.0;;;;;;88.0;85.0;78.0;;;;;;88.0;85.0;78.0;;;;;;78.0;68.0;61.0;;;;;;10.0;17.0;17.0;;;;;;0.0;0.0;0.0;;;;;
5465;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 2004;110.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.0;18.0;;;;;;;84.0;82.0;;;;;;;84.0;82.0;;;;;;;78.0;73.0;;;;;;;7.0;9.0;;;;;;;0.0;0.0;;;;;;
5466;Totaal mannen en vrouwen;813 Sport;MBO;Cohort 2005;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0;;;;;;;;82.0;;;;;;;;82.0;;;;;;;;78.0;;;;;;;;4.0;;;;;;;;0.0;;;;;;;
5467;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5468;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5469;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5470;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5471;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 1999;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5472;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 2000;70.0;2.0;41.0;53.0;67.0;;;;2.0;41.0;53.0;65.0;;;;2.0;41.0;50.0;58.0;;;;0.0;0.0;3.0;8.0;;;;0.0;0.0;0.0;2.0;;;;9.0;14.0;15.0;17.0;15.0;15.0;;;91.0;86.0;83.0;42.0;32.0;18.0;;;91.0;85.0;82.0;39.0;29.0;17.0;;;82.0;67.0;64.0;23.0;14.0;5.0;;;9.0;18.0;18.0;17.0;15.0;12.0;;;0.0;2.0;2.0;3.0;3.0;2.0;;
5473;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 2001;70.0;0.0;38.0;58.0;;;;;0.0;37.0;56.0;;;;;0.0;36.0;52.0;;;;;0.0;1.0;4.0;;;;;0.0;1.0;1.0;;;;;14.0;11.0;12.0;12.0;10.0;;;;86.0;89.0;88.0;49.0;33.0;;;;85.0;88.0;86.0;49.0;33.0;;;;79.0;71.0;68.0;32.0;16.0;;;;5.0;16.0;18.0;18.0;16.0;;;;1.0;1.0;1.0;0.0;0.0;;;
5474;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 2002;180.0;0.0;31.0;;;;;;0.0;31.0;;;;;;0.0;24.0;;;;;;0.0;7.0;;;;;;0.0;0.0;;;;;;10.0;14.0;14.0;12.0;;;;;90.0;86.0;86.0;57.0;;;;;89.0;83.0;83.0;53.0;;;;;67.0;60.0;59.0;33.0;;;;;22.0;23.0;24.0;20.0;;;;;1.0;2.0;3.0;3.0;;;;
5475;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 2003;280.0;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;0.0;;;;;;;12.0;15.0;17.0;;;;;;88.0;85.0;83.0;;;;;;87.0;84.0;81.0;;;;;;57.0;43.0;42.0;;;;;;30.0;40.0;39.0;;;;;;0.0;1.0;2.0;;;;;
5476;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 2004;220.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;17.0;;;;;;;87.0;83.0;;;;;;;87.0;82.0;;;;;;;70.0;60.0;;;;;;;17.0;22.0;;;;;;;0.0;1.0;;;;;;
5477;Totaal mannen en vrouwen;813 Sport;HAVO;Cohort 2005;330.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;88.0;;;;;;;;88.0;;;;;;;;64.0;;;;;;;;25.0;;;;;;;;0.0;;;;;;;
5478;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5479;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5480;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5481;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 1998;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5482;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 1999;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5483;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 2000;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5484;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 2001;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5485;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 2002;50.0;0.0;44.0;;;;;;0.0;43.0;;;;;;0.0;33.0;;;;;;0.0;9.0;;;;;;0.0;2.0;;;;;;4.0;7.0;9.0;9.0;;;;;96.0;93.0;91.0;46.0;;;;;89.0;83.0;81.0;43.0;;;;;67.0;57.0;56.0;26.0;;;;;22.0;26.0;26.0;17.0;;;;;7.0;9.0;9.0;4.0;;;;
5486;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 2003;70.0;1.0;;;;;;;1.0;;;;;;;0.0;;;;;;;1.0;;;;;;;0.0;;;;;;;6.0;4.0;4.0;;;;;;94.0;96.0;94.0;;;;;;90.0;90.0;88.0;;;;;;56.0;47.0;44.0;;;;;;35.0;43.0;43.0;;;;;;4.0;6.0;7.0;;;;;
5487;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 2004;60.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;3.0;;;;;;;92.0;97.0;;;;;;;81.0;86.0;;;;;;;69.0;64.0;;;;;;;12.0;22.0;;;;;;;10.0;10.0;;;;;;
5488;Totaal mannen en vrouwen;813 Sport;VWO;Cohort 2005;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;91.0;;;;;;;;82.0;;;;;;;;71.0;;;;;;;;11.0;;;;;;;;9.0;;;;;;;
5489;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5490;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5491;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5492;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5493;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 1999;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5494;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5495;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 2001;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5496;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 2002;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5497;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 2003;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5498;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 2004;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5499;Totaal mannen en vrouwen;813 Sport;Overige vooropleidingen;Cohort 2005;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
