ID;Persoonskenmerken;RegioS;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpZonderVerblijf_2;AlleenJeugdhulpZonderVerblijf_3;JHzvEnJeugdhulpMetVerblijf_4;JHzvEnJeugdbeschermingJB_5;JHzvEnJeugdreclasseringJR_6;JHzvEnJBEnJR_7;JHzvEnAndereJeugdzorg_8;TotaalJeugdhulpMetVerblijf_9;AlleenJeugdhulpMetVerblijf_10;JHmvEnJeugdhulpZonderVerblijf_11;JHmvEnJeugdbeschermingJB_12;JHmvEnJeugdreclasseringJR_13;JHmvEnJBEnJR_14;JHmvEnAndereJeugdzorg_15;TotaalJeugdbescherming_16;AlleenJeugdbescherming_17;JBEnJeugdhulp_18;JBEnJeugdreclasseringJR_19;JBEnJeugdhulpEnJR_20;JBEnAndereJeugdzorg_21;TotaalJeugdreclassering_22;AlleenJeugdreclassering_23;JREnJeugdhulp_24;JREnJeugdbeschermingJB_25;JREnJeugdhulpEnJB_26;JREnAndereJeugdzorg_27
3045;Leeftijd: 12 tot 18 jaar;Flevoland (PV);2e halfjaar 2016;3725;3115.0;2675.0;200.0;60.0;40.0;10.0;130.0;785.0;265.0;200.0;175.0;10.0;;130.0;455.0;85.0;340.0;;30.0;;165.0;70.0;65.0;;30.0;
3046;Leeftijd: 12 tot 18 jaar;Flevoland (PV);2016;4295;3660.0;3075.0;275.0;75.0;50.0;10.0;175.0;900.0;250.0;275.0;185.0;10.0;10.0;175.0;550.0;115.0;395.0;;35.0;;185.0;65.0;80.0;;35.0;
3047;Leeftijd: 12 tot 18 jaar;Flevoland (PV);1e halfjaar 2017;3910;3190.0;2705.0;250.0;60.0;30.0;;140.0;940.0;350.0;250.0;185.0;10.0;10.0;140.0;485.0;100.0;355.0;;25.0;;150.0;55.0;60.0;;25.0;
3048;Leeftijd: 12 tot 18 jaar;Flevoland (PV);2e halfjaar 2017;3885;3155.0;2695.0;245.0;55.0;35.0;;120.0;950.0;390.0;245.0;160.0;20.0;15.0;120.0;435.0;90.0;310.0;;30.0;;155.0;50.0;70.0;;30.0;
3049;Leeftijd: 12 tot 18 jaar;Flevoland (PV);2017;4520;3775.0;3145.0;325.0;70.0;40.0;10.0;185.0;1095.0;375.0;325.0;180.0;20.0;10.0;185.0;530.0;100.0;390.0;;35.0;;190.0;60.0;85.0;;35.0;
3050;Leeftijd: 12 tot 18 jaar;Gelderland (PV);1e kwartaal 2015;12955;10950.0;9385.0;540.0;365.0;135.0;10.0;515.0;2270.0;525.0;540.0;665.0;10.0;15.0;515.0;2105.0;540.0;1500.0;25.0;45.0;;470.0;230.0;175.0;25.0;45.0;
3051;Leeftijd: 12 tot 18 jaar;Gelderland (PV);1e halfjaar 2015;14575;12590.0;10730.0;650.0;405.0;170.0;20.0;615.0;2475.0;545.0;650.0;630.0;10.0;25.0;615.0;2180.0;510.0;1585.0;25.0;60.0;;550.0;240.0;225.0;25.0;60.0;
3052;Leeftijd: 12 tot 18 jaar;Gelderland (PV);2e halfjaar 2015;15125;13210.0;11345.0;700.0;345.0;190.0;20.0;610.0;2485.0;570.0;700.0;570.0;20.0;15.0;610.0;1945.0;415.0;1435.0;20.0;80.0;;665.0;305.0;260.0;20.0;80.0;
3053;Leeftijd: 12 tot 18 jaar;Gelderland (PV);2015;17235;15280.0;12960.0;845.0;440.0;225.0;25.0;785.0;2785.0;540.0;845.0;580.0;10.0;25.0;785.0;2290.0;480.0;1680.0;25.0;105.0;;730.0;290.0;305.0;25.0;105.0;
3054;Leeftijd: 12 tot 18 jaar;Gelderland (PV);1e halfjaar 2016;15790;13650.0;12000.0;665.0;345.0;160.0;15.0;470.0;2560.0;650.0;665.0;725.0;25.0;25.0;470.0;2025.0;460.0;1485.0;20.0;65.0;;535.0;235.0;215.0;20.0;65.0;
3055;Leeftijd: 12 tot 18 jaar;Gelderland (PV);2e halfjaar 2016;16220;14185.0;12490.0;710.0;305.0;180.0;25.0;475.0;2555.0;675.0;710.0;650.0;30.0;25.0;475.0;1800.0;350.0;1365.0;15.0;70.0;;635.0;295.0;255.0;15.0;70.0;
3056;Leeftijd: 12 tot 18 jaar;Gelderland (PV);2016;18450;16345.0;14215.0;885.0;380.0;200.0;30.0;640.0;2880.0;620.0;885.0;670.0;20.0;40.0;640.0;2160.0;450.0;1595.0;20.0;95.0;;685.0;280.0;290.0;20.0;95.0;
3057;Leeftijd: 12 tot 18 jaar;Gelderland (PV);1e halfjaar 2017;17020;15010.0;13205.0;780.0;355.0;145.0;30.0;500.0;2770.0;730.0;780.0;705.0;35.0;25.0;500.0;1900.0;310.0;1500.0;15.0;75.0;;495.0;190.0;215.0;15.0;75.0;
3058;Leeftijd: 12 tot 18 jaar;Gelderland (PV);2e halfjaar 2017;16940;14880.0;13030.0;820.0;350.0;185.0;25.0;465.0;2785.0;785.0;820.0;640.0;40.0;25.0;465.0;1770.0;285.0;1400.0;15.0;70.0;;615.0;270.0;260.0;15.0;70.0;
3059;Leeftijd: 12 tot 18 jaar;Gelderland (PV);2017;19450;17490.0;15180.0;1030.0;395.0;210.0;35.0;640.0;3085.0;690.0;1030.0;660.0;35.0;35.0;640.0;2015.0;300.0;1595.0;15.0;105.0;;655.0;235.0;305.0;15.0;105.0;
3060;Leeftijd: 12 tot 18 jaar;Utrecht (PV);1e kwartaal 2015;7305;6045.0;5350.0;225.0;170.0;50.0;35.0;220.0;1155.0;370.0;225.0;315.0;15.0;15.0;220.0;1170.0;400.0;685.0;30.0;55.0;;280.0;120.0;70.0;30.0;55.0;
3061;Leeftijd: 12 tot 18 jaar;Utrecht (PV);1e halfjaar 2015;8260;7015.0;6170.0;295.0;180.0;60.0;40.0;270.0;1255.0;360.0;295.0;305.0;10.0;15.0;270.0;1210.0;385.0;725.0;30.0;70.0;;330.0;145.0;85.0;30.0;70.0;
3062;Leeftijd: 12 tot 18 jaar;Utrecht (PV);2e halfjaar 2015;8275;7115.0;6230.0;360.0;155.0;75.0;25.0;270.0;1280.0;380.0;360.0;240.0;15.0;15.0;270.0;1020.0;305.0;635.0;20.0;60.0;;370.0;185.0;105.0;20.0;60.0;
3063;Leeftijd: 12 tot 18 jaar;Utrecht (PV);2015;9745;8495.0;7380.0;430.0;210.0;85.0;40.0;345.0;1440.0;370.0;430.0;270.0;15.0;15.0;345.0;1265.0;375.0;770.0;30.0;90.0;;415.0;180.0;120.0;30.0;90.0;
3064;Leeftijd: 12 tot 18 jaar;Utrecht (PV);1e halfjaar 2016;9910;8850.0;7950.0;375.0;205.0;65.0;15.0;240.0;1315.0;340.0;375.0;330.0;10.0;20.0;240.0;1020.0;215.0;740.0;10.0;55.0;;285.0;135.0;90.0;10.0;55.0;
3065;Leeftijd: 12 tot 18 jaar;Utrecht (PV);2e halfjaar 2016;10190;9245.0;8260.0;405.0;190.0;105.0;15.0;270.0;1305.0;320.0;405.0;280.0;10.0;15.0;270.0;920.0;160.0;700.0;10.0;50.0;;340.0;150.0;135.0;10.0;50.0;
3066;Leeftijd: 12 tot 18 jaar;Utrecht (PV);2016;11710;10705.0;9480.0;510.0;235.0;110.0;20.0;350.0;1490.0;305.0;510.0;300.0;;20.0;350.0;1115.0;210.0;820.0;10.0;75.0;;380.0;155.0;140.0;10.0;75.0;
3067;Leeftijd: 12 tot 18 jaar;Utrecht (PV);1e halfjaar 2017;10840;9920.0;8955.0;360.0;220.0;85.0;20.0;280.0;1245.0;295.0;360.0;295.0;;10.0;280.0;1025.0;200.0;765.0;20.0;40.0;;265.0;100.0;105.0;20.0;40.0;
3068;Leeftijd: 12 tot 18 jaar;Utrecht (PV);2e halfjaar 2017;10835;9895.0;8905.0;385.0;200.0;95.0;20.0;285.0;1265.0;310.0;385.0;270.0;;;285.0;970.0;180.0;725.0;20.0;45.0;;330.0;150.0;115.0;20.0;45.0;
3069;Leeftijd: 12 tot 18 jaar;Utrecht (PV);2017;12840;11915.0;10665.0;470.0;260.0;120.0;25.0;370.0;1410.0;270.0;470.0;285.0;;10.0;370.0;1150.0;200.0;870.0;15.0;65.0;;365.0;140.0;145.0;15.0;65.0;
3070;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);1e kwartaal 2015;16480;14220.0;12385.0;550.0;400.0;235.0;90.0;560.0;2330.0;640.0;550.0;540.0;15.0;30.0;560.0;2265.0;610.0;1405.0;70.0;175.0;;890.0;355.0;290.0;70.0;175.0;
3071;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);1e halfjaar 2015;18530;16275.0;14060.0;690.0;440.0;300.0;105.0;680.0;2560.0;630.0;690.0;515.0;15.0;30.0;680.0;2385.0;585.0;1510.0;75.0;215.0;;1055.0;400.0;360.0;75.0;215.0;
3072;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);2e halfjaar 2015;18550;16430.0;14115.0;795.0;370.0;340.0;90.0;720.0;2645.0;645.0;795.0;435.0;20.0;25.0;720.0;2080.0;465.0;1360.0;40.0;210.0;;1170.0;490.0;430.0;40.0;210.0;
3073;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);2015;21395;19185.0;16330.0;940.0;485.0;395.0;125.0;910.0;2975.0;605.0;940.0;470.0;15.0;30.0;910.0;2595.0;565.0;1660.0;80.0;290.0;;1290.0;445.0;480.0;80.0;290.0;
3074;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);1e halfjaar 2016;21160;18970.0;16685.0;815.0;390.0;360.0;75.0;645.0;2865.0;810.0;815.0;550.0;15.0;35.0;645.0;2085.0;425.0;1425.0;35.0;195.0;;995.0;325.0;440.0;35.0;195.0;
3075;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);2e halfjaar 2016;21070;18875.0;16545.0;810.0;380.0;405.0;60.0;670.0;2910.0;880.0;810.0;495.0;25.0;30.0;670.0;1920.0;330.0;1375.0;25.0;185.0;;1125.0;410.0;505.0;25.0;185.0;
3076;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);2016;24530;22375.0;19400.0;1070.0;465.0;450.0;90.0;905.0;3310.0;800.0;1070.0;500.0;10.0;30.0;905.0;2320.0;405.0;1620.0;35.0;265.0;;1245.0;380.0;565.0;35.0;265.0;
3077;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);1e halfjaar 2017;20870;18730.0;16350.0;950.0;440.0;345.0;50.0;590.0;2945.0;770.0;950.0;575.0;20.0;35.0;590.0;2070.0;395.0;1470.0;40.0;160.0;;935.0;305.0;425.0;40.0;160.0;
3078;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);2e halfjaar 2017;20445;18330.0;15900.0;965.0;430.0;375.0;50.0;615.0;2945.0;785.0;965.0;525.0;30.0;25.0;615.0;1940.0;345.0;1410.0;40.0;145.0;;1040.0;365.0;490.0;40.0;145.0;
3079;Leeftijd: 12 tot 18 jaar;Noord-Holland (PV);2017;23955;21880.0;18780.0;1230.0;525.0;445.0;75.0;830.0;3360.0;720.0;1230.0;530.0;20.0;35.0;830.0;2310.0;385.0;1675.0;45.0;210.0;;1170.0;345.0;575.0;45.0;210.0;
3080;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);1e kwartaal 2015;25870;22510.0;19210.0;980.0;730.0;410.0;125.0;1055.0;3690.0;725.0;980.0;850.0;25.0;50.0;1055.0;3765.0;920.0;2510.0;85.0;250.0;;1525.0;705.0;485.0;85.0;250.0;
3081;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);1e halfjaar 2015;29345;26070.0;22145.0;1200.0;795.0;515.0;150.0;1260.0;4050.0;705.0;1200.0;805.0;25.0;55.0;1260.0;3960.0;865.0;2690.0;95.0;310.0;;1740.0;725.0;610.0;95.0;310.0;
3082;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);2e halfjaar 2015;30690;27650.0;23565.0;1375.0;700.0;640.0;140.0;1230.0;4000.0;650.0;1375.0;670.0;25.0;55.0;1230.0;3480.0;695.0;2425.0;70.0;290.0;;1980.0;880.0;740.0;70.0;290.0;
3083;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);2015;34730;31530.0;26580.0;1570.0;915.0;685.0;190.0;1590.0;4625.0;675.0;1570.0;710.0;25.0;60.0;1590.0;4270.0;815.0;2955.0;95.0;410.0;;2135.0;820.0;815.0;95.0;410.0;
3084;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);1e halfjaar 2016;30745;27430.0;23785.0;1275.0;695.0;490.0;135.0;1050.0;4115.0;765.0;1275.0;940.0;25.0;60.0;1050.0;3665.0;770.0;2535.0;65.0;290.0;;1610.0;685.0;565.0;65.0;290.0;
3085;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);2e halfjaar 2016;31300;28060.0;24200.0;1355.0;705.0;590.0;145.0;1065.0;4150.0;790.0;1355.0;840.0;40.0;60.0;1065.0;3475.0;655.0;2475.0;55.0;290.0;;1825.0;805.0;680.0;55.0;290.0;
3086;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);2016;36115;32920.0;28110.0;1670.0;835.0;660.0;175.0;1475.0;4755.0;700.0;1670.0;825.0;30.0;60.0;1475.0;4110.0;745.0;2890.0;70.0;400.0;;2005.0;765.0;765.0;70.0;400.0;
3087;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);1e halfjaar 2017;32875;29895.0;25750.0;1490.0;835.0;510.0;145.0;1165.0;4380.0;800.0;1490.0;855.0;25.0;55.0;1165.0;3705.0;625.0;2735.0;60.0;280.0;;1475.0;565.0;570.0;60.0;280.0;
3088;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);2e halfjaar 2017;32375;29365.0;25165.0;1530.0;780.0;550.0;140.0;1200.0;4415.0;840.0;1530.0;770.0;35.0;45.0;1200.0;3475.0;545.0;2590.0;50.0;290.0;;1705.0;730.0;640.0;50.0;290.0;
3089;Leeftijd: 12 tot 18 jaar;Zuid-Holland (PV);2017;37900;35005.0;29775.0;1890.0;910.0;665.0;190.0;1575.0;5060.0;740.0;1890.0;780.0;25.0;50.0;1575.0;4090.0;590.0;3040.0;60.0;400.0;;1870.0;650.0;760.0;60.0;400.0;
3090;Leeftijd: 12 tot 18 jaar;Zeeland (PV);1e kwartaal 2015;2350;1930.0;1680.0;120.0;40.0;20.0;;70.0;495.0;185.0;120.0;115.0;;;70.0;290.0;60.0;215.0;;10.0;;95.0;45.0;35.0;;10.0;
3091;Leeftijd: 12 tot 18 jaar;Zeeland (PV);1e halfjaar 2015;2695;2275.0;1955.0;165.0;45.0;30.0;;80.0;545.0;185.0;165.0;110.0;;;80.0;295.0;65.0;220.0;;10.0;;110.0;50.0;45.0;;10.0;
3092;Leeftijd: 12 tot 18 jaar;Zeeland (PV);2e halfjaar 2015;2740;2325.0;2015.0;160.0;35.0;30.0;;80.0;535.0;195.0;160.0;95.0;;;80.0;265.0;50.0;205.0;;;;115.0;65.0;40.0;;;
3093;Leeftijd: 12 tot 18 jaar;Zeeland (PV);2015;3145;2725.0;2320.0;205.0;50.0;40.0;;105.0;605.0;180.0;205.0;105.0;;;105.0;315.0;60.0;240.0;;15.0;;140.0;65.0;60.0;;15.0;
3094;Leeftijd: 12 tot 18 jaar;Zeeland (PV);1e halfjaar 2016;2990;2575.0;2265.0;130.0;55.0;35.0;;85.0;525.0;185.0;130.0;120.0;;;85.0;320.0;60.0;250.0;;;;100.0;40.0;50.0;;;
3095;Leeftijd: 12 tot 18 jaar;Zeeland (PV);2e halfjaar 2016;2995;2595.0;2250.0;175.0;55.0;40.0;;75.0;550.0;175.0;175.0;120.0;;;75.0;290.0;45.0;240.0;;;;110.0;45.0;55.0;;;
3096;Leeftijd: 12 tot 18 jaar;Zeeland (PV);2016;3485;3095.0;2655.0;205.0;75.0;50.0;;110.0;605.0;165.0;205.0;115.0;10.0;;110.0;345.0;55.0;280.0;;10.0;;125.0;40.0;70.0;;10.0;
3097;Leeftijd: 12 tot 18 jaar;Zeeland (PV);1e halfjaar 2017;3125;2645.0;2235.0;225.0;55.0;35.0;;95.0;705.0;250.0;225.0;125.0;;;95.0;320.0;50.0;255.0;;10.0;;110.0;35.0;55.0;;10.0;
3098;Leeftijd: 12 tot 18 jaar;Zeeland (PV);2e halfjaar 2017;3110;2650.0;2250.0;225.0;50.0;30.0;;90.0;675.0;235.0;225.0;110.0;10.0;;90.0;295.0;45.0;240.0;;10.0;;115.0;55.0;50.0;;10.0;
3099;Leeftijd: 12 tot 18 jaar;Zeeland (PV);2017;3620;3170.0;2630.0;305.0;70.0;40.0;;125.0;780.0;230.0;305.0;115.0;10.0;;125.0;350.0;45.0;285.0;;15.0;;130.0;45.0;65.0;;15.0;
3100;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);1e kwartaal 2015;15160;13295.0;11335.0;655.0;450.0;160.0;40.0;650.0;2340.0;535.0;655.0;460.0;15.0;20.0;650.0;2170.0;545.0;1500.0;35.0;90.0;;590.0;255.0;210.0;35.0;90.0;
3101;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);1e halfjaar 2015;17010;15140.0;12850.0;795.0;500.0;185.0;55.0;760.0;2570.0;535.0;795.0;440.0;15.0;25.0;760.0;2290.0;520.0;1600.0;40.0;130.0;;715.0;300.0;245.0;40.0;130.0;
3102;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);2e halfjaar 2015;17580;15825.0;13460.0;875.0;450.0;225.0;55.0;755.0;2590.0;545.0;875.0;380.0;20.0;20.0;755.0;2045.0;400.0;1490.0;35.0;120.0;;810.0;365.0;295.0;35.0;120.0;
3103;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);2015;20205;18345.0;15445.0;1045.0;570.0;255.0;65.0;960.0;2950.0;515.0;1045.0;380.0;15.0;30.0;960.0;2490.0;510.0;1765.0;45.0;170.0;;920.0;360.0;345.0;45.0;170.0;
3104;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);1e halfjaar 2016;18130;15820.0;13920.0;725.0;410.0;195.0;45.0;520.0;2820.0;870.0;725.0;645.0;30.0;35.0;520.0;2075.0;415.0;1515.0;30.0;110.0;;685.0;295.0;250.0;30.0;110.0;
3105;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);2e halfjaar 2016;18365;16115.0;14175.0;765.0;415.0;215.0;40.0;500.0;2800.0;910.0;765.0;565.0;30.0;30.0;500.0;1885.0;340.0;1400.0;40.0;105.0;;775.0;340.0;290.0;40.0;105.0;
3106;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);2016;21285;19030.0;16540.0;995.0;490.0;255.0;60.0;690.0;3160.0;820.0;995.0;590.0;25.0;35.0;690.0;2250.0;400.0;1650.0;40.0;160.0;;880.0;340.0;340.0;40.0;160.0;
3107;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);1e halfjaar 2017;18500;16275.0;14325.0;795.0;480.0;145.0;35.0;495.0;2845.0;870.0;795.0;635.0;25.0;25.0;495.0;2055.0;380.0;1545.0;35.0;95.0;;590.0;260.0;200.0;35.0;95.0;
3108;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);2e halfjaar 2017;18785;16575.0;14545.0;870.0;440.0;190.0;40.0;485.0;2860.0;900.0;870.0;550.0;30.0;25.0;485.0;1885.0;355.0;1405.0;30.0;95.0;;705.0;320.0;260.0;30.0;95.0;
3109;Leeftijd: 12 tot 18 jaar;Noord-Brabant (PV);2017;21845;19685.0;17070.0;1105.0;550.0;215.0;55.0;685.0;3240.0;815.0;1105.0;575.0;25.0;30.0;685.0;2230.0;360.0;1695.0;35.0;140.0;;800.0;315.0;305.0;35.0;140.0;
3110;Leeftijd: 12 tot 18 jaar;Limburg (PV);1e kwartaal 2015;7680;6595.0;5685.0;280.0;245.0;60.0;30.0;295.0;1095.0;215.0;280.0;285.0;;15.0;295.0;1265.0;370.0;790.0;35.0;70.0;;340.0;160.0;75.0;35.0;70.0;
3111;Leeftijd: 12 tot 18 jaar;Limburg (PV);1e halfjaar 2015;8600;7525.0;6440.0;340.0;275.0;75.0;40.0;360.0;1195.0;210.0;340.0;255.0;10.0;20.0;360.0;1315.0;355.0;840.0;30.0;90.0;;415.0;190.0;105.0;30.0;90.0;
3112;Leeftijd: 12 tot 18 jaar;Limburg (PV);2e halfjaar 2015;8955;7975.0;6795.0;400.0;295.0;105.0;35.0;345.0;1220.0;205.0;400.0;235.0;15.0;15.0;345.0;1170.0;240.0;825.0;20.0;80.0;;485.0;250.0;140.0;20.0;80.0;
3113;Leeftijd: 12 tot 18 jaar;Limburg (PV);2015;10170;9130.0;7715.0;460.0;320.0;120.0;45.0;470.0;1410.0;200.0;460.0;245.0;10.0;20.0;470.0;1415.0;315.0;955.0;30.0;115.0;;525.0;215.0;160.0;30.0;115.0;
3114;Leeftijd: 12 tot 18 jaar;Limburg (PV);1e halfjaar 2016;9280;8240.0;7195.0;320.0;295.0;125.0;25.0;275.0;1260.0;310.0;320.0;315.0;;30.0;275.0;1165.0;220.0;845.0;20.0;75.0;;390.0;140.0;155.0;20.0;75.0;
3115;Leeftijd: 12 tot 18 jaar;Limburg (PV);2e halfjaar 2016;9235;8255.0;7180.0;360.0;260.0;130.0;25.0;305.0;1270.0;300.0;360.0;280.0;10.0;20.0;305.0;1060.0;180.0;790.0;15.0;75.0;;430.0;180.0;160.0;15.0;75.0;
3116;Leeftijd: 12 tot 18 jaar;Limburg (PV);2016;10610;9625.0;8270.0;435.0;320.0;155.0;30.0;410.0;1440.0;280.0;435.0;280.0;10.0;25.0;410.0;1275.0;215.0;935.0;20.0;105.0;;475.0;160.0;195.0;20.0;105.0;
3117;Leeftijd: 12 tot 18 jaar;Limburg (PV);1e halfjaar 2017;9715;8735.0;7550.0;430.0;330.0;90.0;20.0;315.0;1365.0;315.0;430.0;270.0;15.0;20.0;315.0;1185.0;225.0;875.0;20.0;65.0;;320.0;120.0;115.0;20.0;65.0;
3118;Leeftijd: 12 tot 18 jaar;Limburg (PV);2e halfjaar 2017;9670;8690.0;7515.0;430.0;335.0;100.0;25.0;285.0;1340.0;325.0;430.0;270.0;15.0;15.0;285.0;1105.0;185.0;850.0;15.0;55.0;;365.0;150.0;140.0;15.0;55.0;
3119;Leeftijd: 12 tot 18 jaar;Limburg (PV);2017;11020;10075.0;8585.0;540.0;370.0;125.0;25.0;425.0;1540.0;285.0;540.0;250.0;15.0;25.0;425.0;1295.0;210.0;975.0;15.0;90.0;;420.0;145.0;170.0;15.0;90.0;
3120;Leeftijd: 12 tot 18 jaar;Groningen (JZ);1e kwartaal 2015;5690;5225.0;4575.0;205.0;135.0;95.0;10.0;200.0;695.0;135.0;205.0;140.0;10.0;;200.0;590.0;115.0;445.0;;30.0;;215.0;60.0;125.0;;30.0;
3121;Leeftijd: 12 tot 18 jaar;Groningen (JZ);1e halfjaar 2015;6105;5650.0;4900.0;240.0;140.0;115.0;15.0;240.0;760.0;130.0;240.0;135.0;10.0;;240.0;615.0;110.0;470.0;;35.0;;260.0;65.0;155.0;;35.0;
3122;Leeftijd: 12 tot 18 jaar;Groningen (JZ);2e halfjaar 2015;6135;5685.0;4930.0;245.0;145.0;130.0;15.0;220.0;735.0;125.0;245.0;130.0;;10.0;220.0;585.0;90.0;450.0;;35.0;;290.0;80.0;170.0;;35.0;
3123;Leeftijd: 12 tot 18 jaar;Groningen (JZ);2015;6730;6265.0;5375.0;285.0;165.0;135.0;20.0;280.0;850.0;135.0;285.0;125.0;10.0;10.0;280.0;665.0;100.0;505.0;;55.0;;325.0;75.0;185.0;;55.0;
3124;Leeftijd: 12 tot 18 jaar;Groningen (JZ);1e halfjaar 2016;5685;5165.0;4470.0;255.0;125.0;85.0;10.0;215.0;835.0;170.0;255.0;170.0;15.0;10.0;215.0;600.0;90.0;480.0;;25.0;;220.0;65.0;125.0;;25.0;
3125;Leeftijd: 12 tot 18 jaar;Groningen (JZ);2e halfjaar 2016;5725;5220.0;4475.0;275.0;135.0;110.0;10.0;215.0;830.0;175.0;275.0;140.0;10.0;10.0;215.0;565.0;75.0;455.0;10.0;25.0;;265.0;80.0;155.0;10.0;25.0;
3126;Leeftijd: 12 tot 18 jaar;Groningen (JZ);2016;6325;5825.0;4965.0;325.0;145.0;115.0;10.0;260.0;925.0;165.0;325.0;155.0;10.0;10.0;260.0;635.0;80.0;510.0;;35.0;;275.0;70.0;165.0;;35.0;
3127;Leeftijd: 12 tot 18 jaar;Groningen (JZ);1e halfjaar 2017;6230;5815.0;5000.0;305.0;140.0;110.0;15.0;250.0;860.0;160.0;305.0;140.0;;;250.0;580.0;65.0;485.0;;25.0;;215.0;40.0;150.0;;25.0;
3128;Leeftijd: 12 tot 18 jaar;Groningen (JZ);2e halfjaar 2017;6335;5910.0;5055.0;320.0;130.0;130.0;15.0;265.0;890.0;170.0;320.0;120.0;10.0;;265.0;550.0;55.0;465.0;;25.0;;265.0;60.0;180.0;;25.0;
3129;Leeftijd: 12 tot 18 jaar;Groningen (JZ);2017;6945;6535.0;5555.0;360.0;145.0;145.0;20.0;310.0;960.0;155.0;360.0;130.0;;;310.0;620.0;65.0;520.0;;35.0;;290.0;50.0;200.0;;35.0;
3130;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);1e kwartaal 2015;4755;4145.0;3600.0;155.0;165.0;40.0;15.0;170.0;705.0;180.0;155.0;190.0;;;170.0;715.0;170.0;505.0;10.0;30.0;;145.0;50.0;55.0;10.0;30.0;
3131;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);1e halfjaar 2015;5325;4735.0;4085.0;190.0;165.0;50.0;15.0;225.0;775.0;165.0;190.0;175.0;10.0;10.0;225.0;740.0;160.0;530.0;10.0;40.0;;190.0;60.0;80.0;10.0;40.0;
3132;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);2e halfjaar 2015;5410;4860.0;4165.0;220.0;160.0;70.0;;235.0;790.0;165.0;220.0;150.0;15.0;;235.0;665.0;130.0;495.0;;35.0;;235.0;80.0;115.0;;35.0;
3133;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);2015;6160;5595.0;4775.0;260.0;175.0;75.0;15.0;295.0;890.0;155.0;260.0;160.0;10.0;10.0;295.0;775.0;155.0;560.0;;55.0;;255.0;75.0;120.0;;55.0;
3134;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);1e halfjaar 2016;5160;4580.0;3870.0;230.0;170.0;55.0;10.0;240.0;855.0;190.0;230.0;180.0;10.0;;240.0;725.0;130.0;550.0;;40.0;;190.0;60.0;85.0;;40.0;
3135;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);2e halfjaar 2016;5155;4575.0;3870.0;240.0;160.0;65.0;;240.0;865.0;200.0;240.0;170.0;10.0;;240.0;680.0;115.0;525.0;;40.0;;210.0;70.0;95.0;;40.0;
3136;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);2016;5900;5335.0;4465.0;290.0;180.0;75.0;15.0;310.0;970.0;180.0;290.0;165.0;10.0;10.0;310.0;780.0;125.0;595.0;;55.0;;240.0;70.0;110.0;;55.0;
3137;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);1e halfjaar 2017;6105;5575.0;4785.0;265.0;215.0;50.0;10.0;250.0;885.0;180.0;265.0;180.0;;;250.0;765.0;120.0;610.0;;35.0;;150.0;40.0;70.0;;35.0;
3138;Leeftijd: 12 tot 18 jaar;Friesland (Fryslân) (JZ);2e halfjaar 2017;6005;5480.0;4715.0;270.0;185.0;50.0;15.0;240.0;880.0;205.0;270.0;155.0;;;240.0;690.0;105.0;550.0;10.0;30.0;;160.0;45.0;75.0;10.0;30.0;
