ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
800;Haaksbergen;Totaal particulier huishouden;9.1;31.8;20.8
801;Haaksbergen;Eenpersoonshuishouden;2.0;17.0;17.0
802;Haaksbergen;Paar zonder kinderen;3.2;31.3;22.8
803;Haaksbergen;Paar met kinderen;3.2;39.3;20.9
804;Haaksbergen;Eenoudergezin;0.3;29.6;19.5
805;Hardenberg;Totaal particulier huishouden;20.9;30.4;19.7
806;Hardenberg;Eenpersoonshuishouden;4.6;17.3;17.3
807;Hardenberg;Paar zonder kinderen;6.3;28.9;21.1
808;Hardenberg;Paar met kinderen;8.1;37.5;19.6
809;Hardenberg;Eenoudergezin;0.8;28.3;19.0
810;Hellendoorn;Totaal particulier huishouden;13.5;31.2;20.3
811;Hellendoorn;Eenpersoonshuishouden;3.0;17.5;17.5
812;Hellendoorn;Paar zonder kinderen;4.3;30.0;21.9
813;Hellendoorn;Paar met kinderen;5.0;39.4;20.7
814;Hellendoorn;Eenoudergezin;0.5;26.8;18.2
815;Hengelo (O.);Totaal particulier huishouden;34.6;28.6;20.1
816;Hengelo (O.);Eenpersoonshuishouden;11.5;17.6;17.6
817;Hengelo (O.);Paar zonder kinderen;11.0;31.4;22.9
818;Hengelo (O.);Paar met kinderen;9.4;38.4;20.5
819;Hengelo (O.);Eenoudergezin;1.5;23.4;15.9
820;Kampen;Totaal particulier huishouden;18.7;28.6;19.1
821;Kampen;Eenpersoonshuishouden;5.3;16.5;16.5
822;Kampen;Paar zonder kinderen;5.6;29.4;21.5
823;Kampen;Paar met kinderen;6.6;37.3;19.4
824;Kampen;Eenoudergezin;0.7;24.1;16.2
825;Losser;Totaal particulier huishouden;8.3;30.9;20.1
826;Losser;Eenpersoonshuishouden;1.7;16.3;16.3
827;Losser;Paar zonder kinderen;2.8;30.3;22.1
828;Losser;Paar met kinderen;3.0;38.3;20.4
829;Losser;Eenoudergezin;0.3;24.8;16.6
830;Noordoostpolder;Totaal particulier huishouden;17.4;29.3;19.7
831;Noordoostpolder;Eenpersoonshuishouden;4.6;17.3;17.3
832;Noordoostpolder;Paar zonder kinderen;5.6;30.2;22.0
833;Noordoostpolder;Paar met kinderen;6.0;37.8;19.9
834;Noordoostpolder;Eenoudergezin;0.7;21.7;14.7
835;Oldenzaal;Totaal particulier huishouden;12.7;30.2;20.6
836;Oldenzaal;Eenpersoonshuishouden;3.5;18.1;18.1
837;Oldenzaal;Paar zonder kinderen;4.3;31.1;22.7
838;Oldenzaal;Paar met kinderen;4.0;39.6;21.1
839;Oldenzaal;Eenoudergezin;0.5;26.1;17.5
840;Ommen;Totaal particulier huishouden;6.4;31.0;20.5
841;Ommen;Eenpersoonshuishouden;1.7;17.7;17.7
842;Ommen;Paar zonder kinderen;1.8;32.6;23.8
843;Ommen;Paar met kinderen;2.3;38.2;20.0
844;Ommen;Eenoudergezin;0.2;27.8;18.5
845;Raalte;Totaal particulier huishouden;13.8;30.7;20.2
846;Raalte;Eenpersoonshuishouden;3.2;17.1;17.1
847;Raalte;Paar zonder kinderen;4.3;30.9;22.5
848;Raalte;Paar met kinderen;5.1;38.7;20.4
849;Raalte;Eenoudergezin;0.5;25.7;16.9
850;Rijssen;Totaal particulier huishouden;12.5;32.6;20.7
851;Rijssen;Eenpersoonshuishouden;2.7;18.5;18.5
852;Rijssen;Paar zonder kinderen;3.7;30.6;22.3
853;Rijssen;Paar met kinderen;5.1;40.0;20.5
854;Rijssen;Eenoudergezin;0.5;31.8;20.4
855;Staphorst;Totaal particulier huishouden;4.8;33.8;20.4
856;Staphorst;Eenpersoonshuishouden;0.9;16.8;16.8
857;Staphorst;Paar zonder kinderen;1.2;31.7;23.1
858;Staphorst;Paar met kinderen;2.4;40.0;19.8
859;Staphorst;Eenoudergezin;0.2;32.1;21.0
860;Tubbergen;Totaal particulier huishouden;6.7;34.2;20.9
861;Tubbergen;Eenpersoonshuishouden;1.2;17.6;17.6
862;Tubbergen;Paar zonder kinderen;1.7;30.2;22.1
863;Tubbergen;Paar met kinderen;2.9;40.5;21.1
864;Tubbergen;Eenoudergezin;0.3;33.4;21.9
865;Urk;Totaal particulier huishouden;4.5;33.0;18.6
866;Urk;Eenpersoonshuishouden;0.8;16.2;16.2
867;Urk;Paar zonder kinderen;0.7;26.6;19.4
868;Urk;Paar met kinderen;2.7;39.1;18.8
869;Urk;Eenoudergezin;0.2;29.6;18.9
870;Wierden;Totaal particulier huishouden;8.3;34.0;21.8
871;Wierden;Eenpersoonshuishouden;1.6;21.7;21.7
872;Wierden;Paar zonder kinderen;2.5;29.9;21.8
873;Wierden;Paar met kinderen;3.4;41.3;21.6
874;Wierden;Eenoudergezin;0.3;31.3;20.6
875;Zwolle;Totaal particulier huishouden;46.9;29.1;20.7
876;Zwolle;Eenpersoonshuishouden;17.0;18.0;18.0
877;Zwolle;Paar zonder kinderen;14.1;33.2;24.2
878;Zwolle;Paar met kinderen;12.1;40.2;21.4
879;Zwolle;Eenoudergezin;2.1;21.9;14.8
880;Rijnwaarden;Totaal particulier huishouden;4.3;29.6;19.5
881;Rijnwaarden;Eenpersoonshuishouden;0.9;16.3;16.3
882;Rijnwaarden;Paar zonder kinderen;1.5;28.6;20.8
883;Rijnwaarden;Paar met kinderen;1.6;36.7;19.7
884;Rijnwaarden;Eenoudergezin;0.2;27.6;18.6
885;Aalten;Totaal particulier huishouden;7.1;29.9;19.9
886;Aalten;Eenpersoonshuishouden;1.9;17.7;17.7
887;Aalten;Paar zonder kinderen;2.2;28.8;21.0
888;Aalten;Paar met kinderen;2.4;38.8;20.4
889;Aalten;Eenoudergezin;0.2;29.5;19.6
890;Angerlo;Totaal particulier huishouden;1.9;32.3;21.0
891;Angerlo;Eenpersoonshuishouden;0.4;17.0;17.0
892;Angerlo;Paar zonder kinderen;0.6;30.2;22.1
893;Angerlo;Paar met kinderen;0.7;41.0;22.1
894;Angerlo;Eenoudergezin;0.1;27.7;18.8
895;Apeldoorn;Totaal particulier huishouden;64.6;30.7;21.3
896;Apeldoorn;Eenpersoonshuishouden;20.5;18.5;18.5
897;Apeldoorn;Paar zonder kinderen;20.3;33.3;24.3
898;Apeldoorn;Paar met kinderen;18.3;40.7;21.7
899;Apeldoorn;Eenoudergezin;3.0;24.8;16.7
900;Arnhem;Totaal particulier huishouden;64.3;26.6;19.6
901;Arnhem;Eenpersoonshuishouden;27.2;17.4;17.4
902;Arnhem;Paar zonder kinderen;17.8;32.2;23.5
903;Arnhem;Paar met kinderen;13.0;38.0;20.5
904;Arnhem;Eenoudergezin;3.6;20.8;14.1
905;Barneveld;Totaal particulier huishouden;16.5;33.8;21.2
906;Barneveld;Eenpersoonshuishouden;3.5;18.4;18.4
907;Barneveld;Paar zonder kinderen;4.7;31.8;23.2
908;Barneveld;Paar met kinderen;6.8;41.8;21.2
909;Barneveld;Eenoudergezin;0.7;28.6;19.0
910;Bergh;Totaal particulier huishouden;7.2;30.4;20.2
911;Bergh;Eenpersoonshuishouden;1.6;17.4;17.4
912;Bergh;Paar zonder kinderen;2.5;29.7;21.7
913;Bergh;Paar met kinderen;2.4;37.1;20.0
914;Bergh;Eenoudergezin;0.3;26.6;18.5
915;Beuningen;Totaal particulier huishouden;9.5;33.4;21.8
916;Beuningen;Eenpersoonshuishouden;2.1;18.3;18.3
917;Beuningen;Paar zonder kinderen;3.0;33.2;24.3
918;Beuningen;Paar met kinderen;3.7;41.9;22.3
919;Beuningen;Eenoudergezin;0.3;23.1;15.4
920;Borculo;Totaal particulier huishouden;4.0;29.5;19.8
921;Borculo;Eenpersoonshuishouden;0.9;16.8;16.8
922;Borculo;Paar zonder kinderen;1.5;30.7;22.4
923;Borculo;Paar met kinderen;1.3;36.4;19.4
924;Borculo;Eenoudergezin;0.1;23.2;15.9
925;Brummen;Totaal particulier huishouden;8.4;32.7;21.8
926;Brummen;Eenpersoonshuishouden;1.9;17.3;17.3
927;Brummen;Paar zonder kinderen;3.0;34.5;25.2
928;Brummen;Paar met kinderen;2.7;40.3;21.5
929;Brummen;Eenoudergezin;0.3;27.1;18.1
930;Buren;Totaal particulier huishouden;9.7;34.0;22.1
931;Buren;Eenpersoonshuishouden;2.2;17.9;17.9
932;Buren;Paar zonder kinderen;3.1;33.2;24.2
933;Buren;Paar met kinderen;3.7;42.3;22.6
934;Buren;Eenoudergezin;0.3;28.2;18.9
935;Culemborg;Totaal particulier huishouden;10.3;33.1;22.0
936;Culemborg;Eenpersoonshuishouden;2.8;18.2;18.2
937;Culemborg;Paar zonder kinderen;3.0;34.3;25.0
938;Culemborg;Paar met kinderen;3.5;43.1;23.0
939;Culemborg;Eenoudergezin;0.5;27.4;18.3
940;Didam;Totaal particulier huishouden;6.3;32.3;20.9
941;Didam;Eenpersoonshuishouden;1.3;17.4;17.4
942;Didam;Paar zonder kinderen;2.0;30.4;22.2
943;Didam;Paar met kinderen;2.3;40.0;21.4
944;Didam;Eenoudergezin;0.3;27.1;18.4
945;Dinxperlo;Totaal particulier huishouden;3.4;30.4;20.3
946;Dinxperlo;Eenpersoonshuishouden;0.8;16.5;16.5
947;Dinxperlo;Paar zonder kinderen;1.2;30.8;22.5
948;Dinxperlo;Paar met kinderen;1.2;39.3;21.0
949;Dinxperlo;Eenoudergezin;0.1;24.1;16.5
950;Doesburg;Totaal particulier huishouden;4.7;28.8;19.9
951;Doesburg;Eenpersoonshuishouden;1.3;18.9;18.9
952;Doesburg;Paar zonder kinderen;1.5;29.0;21.2
953;Doesburg;Paar met kinderen;1.5;37.1;20.0
954;Doesburg;Eenoudergezin;0.2;21.9;15.4
955;Doetinchem;Totaal particulier huishouden;20.3;29.5;20.3
956;Doetinchem;Eenpersoonshuishouden;6.0;17.5;17.5
957;Doetinchem;Paar zonder kinderen;6.6;31.5;23.0
958;Doetinchem;Paar met kinderen;6.0;38.8;20.7
959;Doetinchem;Eenoudergezin;0.9;23.7;16.1
960;Druten;Totaal particulier huishouden;6.7;32.1;21.1
961;Druten;Eenpersoonshuishouden;1.6;17.1;17.1
962;Druten;Paar zonder kinderen;2.1;32.2;23.5
963;Druten;Paar met kinderen;2.4;40.4;21.5
964;Druten;Eenoudergezin;0.3;26.3;17.9
965;Duiven;Totaal particulier huishouden;9.7;32.4;21.1
966;Duiven;Eenpersoonshuishouden;2.0;17.7;17.7
967;Duiven;Paar zonder kinderen;3.2;32.2;23.5
968;Duiven;Paar met kinderen;3.8;39.3;20.9
969;Duiven;Eenoudergezin;0.3;25.3;16.3
970;Ede;Totaal particulier huishouden;39.5;32.4;21.6
971;Ede;Eenpersoonshuishouden;11.1;18.9;18.9
972;Ede;Paar zonder kinderen;11.5;33.3;24.3
973;Ede;Paar met kinderen;13.3;41.7;21.7
974;Ede;Eenoudergezin;1.7;26.4;17.6
975;Eibergen;Totaal particulier huishouden;6.2;30.1;19.5
976;Eibergen;Eenpersoonshuishouden;1.5;15.7;15.7
977;Eibergen;Paar zonder kinderen;1.9;28.7;20.9
978;Eibergen;Paar met kinderen;2.2;38.7;20.4
979;Eibergen;Eenoudergezin;0.2;28.5;19.0
980;Elburg;Totaal particulier huishouden;7.7;32.1;20.6
981;Elburg;Eenpersoonshuishouden;1.7;17.4;17.4
982;Elburg;Paar zonder kinderen;2.3;31.5;23.0
983;Elburg;Paar met kinderen;3.1;39.2;20.5
984;Elburg;Eenoudergezin;0.3;26.8;18.3
985;Epe;Totaal particulier huishouden;12.9;31.7;21.0
986;Epe;Eenpersoonshuishouden;3.3;17.5;17.5
987;Epe;Paar zonder kinderen;4.2;32.1;23.4
988;Epe;Paar met kinderen;4.2;39.5;21.0
989;Epe;Eenoudergezin;0.5;30.4;20.0
990;Ermelo;Totaal particulier huishouden;10.6;31.5;21.3
991;Ermelo;Eenpersoonshuishouden;3.6;17.0;17.0
992;Ermelo;Paar zonder kinderen;3.0;34.4;25.1
993;Ermelo;Paar met kinderen;3.3;43.0;22.4
994;Ermelo;Eenoudergezin;0.4;27.6;18.4
995;Geldermalsen;Totaal particulier huishouden;9.8;33.6;22.0
996;Geldermalsen;Eenpersoonshuishouden;2.5;17.3;17.3
997;Geldermalsen;Paar zonder kinderen;3.0;33.6;24.5
998;Geldermalsen;Paar met kinderen;3.7;43.2;22.8
999;Geldermalsen;Eenoudergezin;0.3;30.1;20.5
1000;Gendringen;Totaal particulier huishouden;8.0;29.5;19.3
1001;Gendringen;Eenpersoonshuishouden;1.9;16.1;16.1
1002;Gendringen;Paar zonder kinderen;2.4;28.9;21.1
1003;Gendringen;Paar met kinderen;3.0;37.0;19.8
1004;Gendringen;Eenoudergezin;0.3;26.5;17.8
1005;Gorssel;Totaal particulier huishouden;5.4;34.5;23.8
1006;Gorssel;Eenpersoonshuishouden;1.3;22.1;22.1
1007;Gorssel;Paar zonder kinderen;2.1;35.7;26.1
1008;Gorssel;Paar met kinderen;1.6;42.3;22.8
1009;Gorssel;Eenoudergezin;0.1;25.8;17.6
1010;Groenlo;Totaal particulier huishouden;3.9;29.6;20.3
1011;Groenlo;Eenpersoonshuishouden;1.1;17.8;17.8
1012;Groenlo;Paar zonder kinderen;1.3;30.6;22.4
1013;Groenlo;Paar met kinderen;1.2;38.3;20.5
1014;Groenlo;Eenoudergezin;0.1;25.9;17.6
1015;Groesbeek;Totaal particulier huishouden;7.2;31.0;20.6
1016;Groesbeek;Eenpersoonshuishouden;1.8;17.8;17.8
1017;Groesbeek;Paar zonder kinderen;2.4;29.3;21.4
1018;Groesbeek;Paar met kinderen;2.4;40.3;21.6
1019;Groesbeek;Eenoudergezin;0.3;29.2;19.8
1020;Harderwijk;Totaal particulier huishouden;15.8;31.4;21.0
1021;Harderwijk;Eenpersoonshuishouden;4.5;18.6;18.6
1022;Harderwijk;Paar zonder kinderen;4.5;31.9;23.3
1023;Harderwijk;Paar met kinderen;5.3;40.7;21.5
1024;Harderwijk;Eenoudergezin;0.9;25.4;16.9
1025;Hattem;Totaal particulier huishouden;4.6;32.7;21.9
1026;Hattem;Eenpersoonshuishouden;1.1;18.6;18.6
1027;Hattem;Paar zonder kinderen;1.6;33.6;24.5
1028;Hattem;Paar met kinderen;1.6;41.2;21.7
1029;Hattem;Eenoudergezin;0.1;30.7;20.6
1030;Heerde;Totaal particulier huishouden;7.0;31.9;21.0
1031;Heerde;Eenpersoonshuishouden;1.6;17.5;17.5
1032;Heerde;Paar zonder kinderen;2.3;31.5;23.0
1033;Heerde;Paar met kinderen;2.6;40.1;21.2
1034;Heerde;Eenoudergezin;0.2;29.9;19.7
1035;Hengelo (Gld.);Totaal particulier huishouden;3.2;31.6;20.7
1036;Hengelo (Gld.);Eenpersoonshuishouden;0.7;16.9;16.9
1037;Hengelo (Gld.);Paar zonder kinderen;1.1;30.2;22.0
1038;Hengelo (Gld.);Paar met kinderen;1.2;40.4;21.5
1039;Hengelo (Gld.);Eenoudergezin;0.1;27.6;18.1
1040;Heumen;Totaal particulier huishouden;6.2;34.8;22.9
1041;Heumen;Eenpersoonshuishouden;1.4;19.4;19.4
1042;Heumen;Paar zonder kinderen;2.0;34.9;25.5
1043;Heumen;Paar met kinderen;2.4;43.3;23.1
1044;Heumen;Eenoudergezin;0.3;27.7;18.8
1045;Hummelo en Keppel;Totaal particulier huishouden;1.8;33.6;22.9
1046;Hummelo en Keppel;Eenpersoonshuishouden;0.5;20.2;20.2
1047;Hummelo en Keppel;Paar zonder kinderen;0.7;34.2;25.0
1048;Hummelo en Keppel;Paar met kinderen;0.5;41.6;22.4
1049;Hummelo en Keppel;Eenoudergezin;;;
1050;Kesteren;Totaal particulier huishouden;7.5;33.3;20.8
1051;Kesteren;Eenpersoonshuishouden;1.5;16.7;16.7
1052;Kesteren;Paar zonder kinderen;2.1;31.2;22.8
1053;Kesteren;Paar met kinderen;3.2;41.5;21.2
1054;Kesteren;Eenoudergezin;0.3;28.9;19.4
1055;Lichtenvoorde;Totaal particulier huishouden;7.1;31.8;20.6
1056;Lichtenvoorde;Eenpersoonshuishouden;1.6;17.3;17.3
1057;Lichtenvoorde;Paar zonder kinderen;2.3;29.9;21.8
1058;Lichtenvoorde;Paar met kinderen;2.7;40.6;21.3
1059;Lichtenvoorde;Eenoudergezin;0.2;27.8;18.6
1060;Lochem;Totaal particulier huishouden;7.6;32.7;22.0
1061;Lochem;Eenpersoonshuishouden;2.0;18.5;18.5
1062;Lochem;Paar zonder kinderen;2.6;33.8;24.7
1063;Lochem;Paar met kinderen;2.3;41.3;22.0
1064;Lochem;Eenoudergezin;0.3;29.3;20.1
1065;Maasdriel;Totaal particulier huishouden;8.7;33.6;21.8
1066;Maasdriel;Eenpersoonshuishouden;1.9;18.7;18.7
1067;Maasdriel;Paar zonder kinderen;2.5;31.9;23.3
1068;Maasdriel;Paar met kinderen;3.4;42.0;22.3
1069;Maasdriel;Eenoudergezin;0.4;28.7;19.6
1070;Millingen aan de Rijn;Totaal particulier huishouden;2.3;31.1;20.6
1071;Millingen aan de Rijn;Eenpersoonshuishouden;0.5;18.0;18.0
1072;Millingen aan de Rijn;Paar zonder kinderen;0.7;31.5;23.0
1073;Millingen aan de Rijn;Paar met kinderen;0.9;37.4;20.2
1074;Millingen aan de Rijn;Eenoudergezin;0.1;24.3;15.9
1075;Neede;Totaal particulier huishouden;4.4;29.9;19.9
1076;Neede;Eenpersoonshuishouden;1.1;16.6;16.6
1077;Neede;Paar zonder kinderen;1.5;29.3;21.4
1078;Neede;Paar met kinderen;1.4;39.0;20.9
1079;Neede;Eenoudergezin;0.2;26.3;17.2
1080;Nijkerk;Totaal particulier huishouden;14.1;33.8;22.1
1081;Nijkerk;Eenpersoonshuishouden;3.3;18.0;18.0
1082;Nijkerk;Paar zonder kinderen;4.4;34.4;25.1
1083;Nijkerk;Paar met kinderen;5.4;42.2;22.2
1084;Nijkerk;Eenoudergezin;0.6;29.2;19.6
1085;Nijmegen;Totaal particulier huishouden;69.1;26.8;19.8
1086;Nijmegen;Eenpersoonshuishouden;30.7;17.4;17.4
1087;Nijmegen;Paar zonder kinderen;18.3;32.3;23.6
1088;Nijmegen;Paar met kinderen;13.9;39.5;21.3
1089;Nijmegen;Eenoudergezin;4.0;22.2;15.2
1090;Oldebroek;Totaal particulier huishouden;7.5;34.1;20.9
1091;Oldebroek;Eenpersoonshuishouden;1.3;18.1;18.1
1092;Oldebroek;Paar zonder kinderen;2.0;30.7;22.4
1093;Oldebroek;Paar met kinderen;3.4;39.7;20.6
1094;Oldebroek;Eenoudergezin;0.3;31.6;20.2
1095;Putten;Totaal particulier huishouden;8.4;33.9;21.8
1096;Putten;Eenpersoonshuishouden;2.0;18.6;18.6
1097;Putten;Paar zonder kinderen;2.5;33.4;24.4
1098;Putten;Paar met kinderen;3.2;42.4;21.9
1099;Putten;Eenoudergezin;0.3;29.4;19.2
1100;Renkum;Totaal particulier huishouden;13.8;32.6;23.3
1101;Renkum;Eenpersoonshuishouden;4.8;21.0;21.0
1102;Renkum;Paar zonder kinderen;4.6;36.2;26.4
1103;Renkum;Paar met kinderen;3.4;43.6;23.3
1104;Renkum;Eenoudergezin;0.6;26.5;18.0
1105;Rheden;Totaal particulier huishouden;19.3;30.4;21.8
1106;Rheden;Eenpersoonshuishouden;6.4;19.4;19.4
1107;Rheden;Paar zonder kinderen;6.8;33.6;24.5
1108;Rheden;Paar met kinderen;4.8;40.4;21.7
1109;Rheden;Eenoudergezin;0.7;23.7;16.2
1110;Rozendaal;Totaal particulier huishouden;0.6;42.8;29.5
1111;Rozendaal;Eenpersoonshuishouden;0.1;23.7;23.7
1112;Rozendaal;Paar zonder kinderen;0.3;48.0;35.1
1113;Rozendaal;Paar met kinderen;0.2;46.1;24.6
1114;Rozendaal;Eenoudergezin;;;
1115;Ruurlo;Totaal particulier huishouden;3.3;30.8;20.5
1116;Ruurlo;Eenpersoonshuishouden;0.7;16.9;16.9
1117;Ruurlo;Paar zonder kinderen;1.3;30.9;22.5
1118;Ruurlo;Paar met kinderen;1.2;37.7;20.1
1119;Ruurlo;Eenoudergezin;0.1;30.0;20.7
1120;Scherpenzeel;Totaal particulier huishouden;3.3;33.8;22.0
1121;Scherpenzeel;Eenpersoonshuishouden;0.7;19.9;19.9
1122;Scherpenzeel;Paar zonder kinderen;1.1;32.8;23.9
1123;Scherpenzeel;Paar met kinderen;1.3;42.3;21.6
1124;Scherpenzeel;Eenoudergezin;0.1;29.8;19.3
1125;Steenderen;Totaal particulier huishouden;1.9;30.3;19.4
1126;Steenderen;Eenpersoonshuishouden;0.4;12.7;12.7
1127;Steenderen;Paar zonder kinderen;0.6;29.8;21.7
1128;Steenderen;Paar met kinderen;0.7;39.6;21.0
1129;Steenderen;Eenoudergezin;;;
1130;Tiel;Totaal particulier huishouden;16.2;30.0;20.3
1131;Tiel;Eenpersoonshuishouden;4.6;17.2;17.2
1132;Tiel;Paar zonder kinderen;4.8;31.8;23.2
1133;Tiel;Paar met kinderen;5.3;38.9;20.9
1134;Tiel;Eenoudergezin;0.8;23.9;16.1
1135;Ubbergen;Totaal particulier huishouden;3.9;30.9;21.6
1136;Ubbergen;Eenpersoonshuishouden;1.2;19.1;19.1
1137;Ubbergen;Paar zonder kinderen;1.3;31.9;23.3
1138;Ubbergen;Paar met kinderen;1.1;40.4;21.9
1139;Ubbergen;Eenoudergezin;0.1;29.5;20.5
1140;Voorst;Totaal particulier huishouden;8.7;32.3;21.1
1141;Voorst;Eenpersoonshuishouden;2.0;17.1;17.1
1142;Voorst;Paar zonder kinderen;3.0;31.9;23.3
1143;Voorst;Paar met kinderen;3.1;41.0;21.6
1144;Voorst;Eenoudergezin;0.3;28.5;19.3
1145;Vorden;Totaal particulier huishouden;3.3;31.4;21.0
1146;Vorden;Eenpersoonshuishouden;0.8;18.6;18.6
1147;Vorden;Paar zonder kinderen;1.2;31.3;22.8
1148;Vorden;Paar met kinderen;1.0;38.9;20.7
1149;Vorden;Eenoudergezin;0.1;25.0;16.2
1150;Wageningen;Totaal particulier huishouden;13.4;29.2;21.3
1151;Wageningen;Eenpersoonshuishouden;5.6;18.4;18.4
1152;Wageningen;Paar zonder kinderen;3.8;34.4;25.1
1153;Wageningen;Paar met kinderen;2.9;42.6;22.8
1154;Wageningen;Eenoudergezin;0.6;24.1;16.4
1155;Warnsveld;Totaal particulier huishouden;3.4;33.4;22.1
1156;Warnsveld;Eenpersoonshuishouden;0.7;20.0;20.0
1157;Warnsveld;Paar zonder kinderen;1.2;33.1;24.2
1158;Warnsveld;Paar met kinderen;1.2;40.5;21.5
1159;Warnsveld;Eenoudergezin;0.1;23.4;15.7
1160;Wehl;Totaal particulier huishouden;2.3;31.6;20.0
1161;Wehl;Eenpersoonshuishouden;0.4;16.7;16.7
1162;Wehl;Paar zonder kinderen;0.7;28.8;21.0
1163;Wehl;Paar met kinderen;1.0;37.8;20.2
1164;Wehl;Eenoudergezin;0.1;30.3;20.2
1165;Westervoort;Totaal particulier huishouden;6.1;31.3;20.6
1166;Westervoort;Eenpersoonshuishouden;1.4;18.4;18.4
1167;Westervoort;Paar zonder kinderen;1.8;31.6;23.1
1168;Westervoort;Paar met kinderen;2.4;39.0;20.8
1169;Westervoort;Eenoudergezin;0.4;23.0;15.7
1170;Winterswijk;Totaal particulier huishouden;11.7;28.6;19.3
1171;Winterswijk;Eenpersoonshuishouden;3.4;16.4;16.4
1172;Winterswijk;Paar zonder kinderen;3.9;28.7;21.0
1173;Winterswijk;Paar met kinderen;3.5;38.5;20.5
1174;Winterswijk;Eenoudergezin;0.4;25.2;16.9
1175;Wisch;Totaal particulier huishouden;7.6;30.0;20.0
1176;Wisch;Eenpersoonshuishouden;1.9;16.5;16.5
1177;Wisch;Paar zonder kinderen;2.5;30.6;22.4
1178;Wisch;Paar met kinderen;2.5;37.8;20.2
1179;Wisch;Eenoudergezin;0.2;28.1;19.0
1180;Wijchen;Totaal particulier huishouden;15.2;32.1;21.2
1181;Wijchen;Eenpersoonshuishouden;3.6;17.1;17.1
1182;Wijchen;Paar zonder kinderen;4.7;32.9;24.0
1183;Wijchen;Paar met kinderen;5.6;40.8;21.8
1184;Wijchen;Eenoudergezin;0.7;24.8;16.5
1185;Zaltbommel;Totaal particulier huishouden;9.5;32.8;21.3
1186;Zaltbommel;Eenpersoonshuishouden;2.1;17.7;17.7
1187;Zaltbommel;Paar zonder kinderen;2.9;32.6;23.8
1188;Zaltbommel;Paar met kinderen;3.7;41.0;21.4
1189;Zaltbommel;Eenoudergezin;0.4;27.2;18.5
1190;Zelhem;Totaal particulier huishouden;4.3;30.9;20.3
1191;Zelhem;Eenpersoonshuishouden;0.9;16.9;16.9
1192;Zelhem;Paar zonder kinderen;1.5;30.1;22.0
1193;Zelhem;Paar met kinderen;1.5;38.4;20.6
1194;Zelhem;Eenoudergezin;0.1;27.7;19.1
1195;Zevenaar;Totaal particulier huishouden;10.9;30.2;20.8
1196;Zevenaar;Eenpersoonshuishouden;3.1;18.6;18.6
1197;Zevenaar;Paar zonder kinderen;3.7;31.2;22.8
1198;Zevenaar;Paar met kinderen;3.2;40.0;21.4
1199;Zevenaar;Eenoudergezin;0.6;23.4;16.0
1200;Zutphen;Totaal particulier huishouden;16.0;27.6;19.6
1201;Zutphen;Eenpersoonshuishouden;5.7;17.5;17.5
1202;Zutphen;Paar zonder kinderen;4.6;31.0;22.6
1203;Zutphen;Paar met kinderen;4.0;37.2;20.0
1204;Zutphen;Eenoudergezin;0.9;21.4;14.5
1205;Nunspeet;Totaal particulier huishouden;9.5;32.1;20.8
1206;Nunspeet;Eenpersoonshuishouden;2.4;18.1;18.1
1207;Nunspeet;Paar zonder kinderen;2.7;31.7;23.2
1208;Nunspeet;Paar met kinderen;3.6;40.1;20.6
1209;Nunspeet;Eenoudergezin;0.4;27.7;18.6
1210;Dronten;Totaal particulier huishouden;13.7;31.3;20.7
1211;Dronten;Eenpersoonshuishouden;3.1;18.0;18.0
1212;Dronten;Paar zonder kinderen;4.6;32.1;23.4
1213;Dronten;Paar met kinderen;4.9;38.8;20.5
1214;Dronten;Eenoudergezin;0.6;24.2;16.2
1215;Neerijnen;Totaal particulier huishouden;4.1;34.1;21.8
1216;Neerijnen;Eenpersoonshuishouden;0.9;17.2;17.2
1217;Neerijnen;Paar zonder kinderen;1.3;33.0;24.1
1218;Neerijnen;Paar met kinderen;1.7;42.1;22.2
1219;Neerijnen;Eenoudergezin;0.1;31.5;20.9
1220;Abcoude;Totaal particulier huishouden;3.3;42.8;28.9
1221;Abcoude;Eenpersoonshuishouden;0.9;25.4;25.4
1222;Abcoude;Paar zonder kinderen;1.0;47.0;34.3
1223;Abcoude;Paar met kinderen;1.2;53.2;28.5
1224;Abcoude;Eenoudergezin;0.2;25.1;17.3
1225;Amerongen;Totaal particulier huishouden;2.8;34.8;23.6
1226;Amerongen;Eenpersoonshuishouden;0.7;21.5;21.5
1227;Amerongen;Paar zonder kinderen;0.9;37.0;27.0
1228;Amerongen;Paar met kinderen;0.9;42.3;22.2
1229;Amerongen;Eenoudergezin;0.1;29.7;20.6
1230;Amersfoort;Totaal particulier huishouden;54.9;31.9;22.3
1231;Amersfoort;Eenpersoonshuishouden;18.8;19.6;19.6
1232;Amersfoort;Paar zonder kinderen;15.7;36.0;26.2
1233;Amersfoort;Paar met kinderen;15.6;42.9;22.9
1234;Amersfoort;Eenoudergezin;2.7;23.5;16.0
1235;Baarn;Totaal particulier huishouden;10.4;33.2;23.7
1236;Baarn;Eenpersoonshuishouden;3.7;21.0;21.0
1237;Baarn;Paar zonder kinderen;3.2;37.5;27.4
1238;Baarn;Paar met kinderen;2.8;44.2;23.7
1239;Baarn;Eenoudergezin;0.5;26.1;17.6
1240;De Bilt;Totaal particulier huishouden;18.0;36.4;25.6
