ID;Geslacht;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Banen_2;Arbeidsjaren_3;GewerkteUren_4
5496;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;1993;;;;
5497;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;1994;;;;
5498;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;1995;6.0;6.0;6.0;10.0
5499;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;1996;6.0;6.0;6.0;11.0
5500;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;1997;6.0;6.0;6.0;11.0
5501;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;1998;6.0;6.0;6.0;11.0
5502;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;1999;6.0;6.0;6.0;10.0
5503;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2000;5.0;5.0;5.0;10.0
5504;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2001;6.0;6.0;5.0;10.0
5505;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2002;6.0;6.0;6.0;10.0
5506;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2003;6.0;6.0;6.0;10.0
5507;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2004;6.0;6.0;6.0;10.0
5508;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2005;6.0;6.0;6.0;10.0
5509;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2006;6.0;6.0;5.0;10.0
5510;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2007;6.0;6.0;6.0;10.0
5511;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2008;6.0;6.0;6.0;10.0
5512;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2009;6.0;6.0;6.0;10.0
5513;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2010;6.0;6.0;6.0;10.0
5514;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2011;6.0;6.0;5.0;9.0
5515;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2012;6.0;6.0;6.0;9.0
5516;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2013;6.0;6.0;5.0;9.0
5517;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2014;6.0;6.0;6.0;9.0
5518;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2015;6.0;6.0;6.0;9.0
5519;Totaal mannen en vrouwen;Werknemers;19 Aardolie-industrie;2016;6.0;6.0;6.0;10.0
5520;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1969;;;;
5521;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1970;;;;
5522;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1971;;;;
5523;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1972;;;;
5524;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1973;;;;
5525;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1974;;;;
5526;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1975;;;;
5527;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1976;;;;
5528;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1977;;;;
5529;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1978;;;;
5530;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1979;;;;
5531;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1980;;;;
5532;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1981;;;;
5533;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1982;;;;
5534;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1983;;;;
5535;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1984;;;;
5536;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1985;;;;
5537;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1986;;;;
5538;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1987;;;;
5539;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1988;;;;
5540;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1989;;;;
5541;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1990;;;;
5542;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1991;;;;
5543;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1992;;;;
5544;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1993;;;;
5545;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1994;;;;
5546;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1995;57.0;57.0;55.0;94.0
5547;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1996;56.0;56.0;53.0;93.0
5548;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1997;56.0;56.0;53.0;92.0
5549;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1998;55.0;56.0;53.0;91.0
5550;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;1999;53.0;54.0;50.0;88.0
5551;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2000;53.0;53.0;50.0;87.0
5552;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2001;53.0;53.0;50.0;87.0
5553;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2002;53.0;53.0;50.0;87.0
5554;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2003;51.0;52.0;49.0;85.0
5555;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2004;49.0;50.0;46.0;83.0
5556;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2005;47.0;48.0;45.0;79.0
5557;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2006;47.0;48.0;45.0;79.0
5558;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2007;47.0;47.0;44.0;77.0
5559;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2008;46.0;46.0;43.0;76.0
5560;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2009;44.0;44.0;41.0;71.0
5561;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2010;44.0;44.0;42.0;73.0
5562;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2011;44.0;45.0;42.0;73.0
5563;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2012;44.0;45.0;42.0;73.0
5564;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2013;44.0;45.0;42.0;73.0
5565;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2014;43.0;44.0;41.0;72.0
5566;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2015;43.0;44.0;41.0;72.0
5567;Totaal mannen en vrouwen;Werknemers;20 Chemische industrie;2016;44.0;44.0;41.0;73.0
5568;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1969;;;;
5569;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1970;;;;
5570;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1971;;;;
5571;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1972;;;;
5572;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1973;;;;
5573;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1974;;;;
5574;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1975;;;;
5575;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1976;;;;
5576;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1977;;;;
5577;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1978;;;;
5578;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1979;;;;
5579;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1980;;;;
5580;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1981;;;;
5581;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1982;;;;
5582;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1983;;;;
5583;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1984;;;;
5584;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1985;;;;
5585;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1986;;;;
5586;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1987;;;;
5587;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1988;;;;
5588;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1989;;;;
5589;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1990;;;;
5590;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1991;;;;
5591;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1992;;;;
5592;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1993;;;;
5593;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1994;;;;
5594;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1995;15.0;15.0;14.0;25.0
5595;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1996;15.0;15.0;14.0;25.0
5596;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1997;15.0;15.0;14.0;25.0
5597;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1998;15.0;15.0;14.0;25.0
5598;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;1999;16.0;16.0;14.0;26.0
5599;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2000;16.0;16.0;15.0;26.0
5600;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2001;16.0;16.0;15.0;27.0
5601;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2002;17.0;17.0;16.0;28.0
5602;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2003;17.0;17.0;16.0;28.0
5603;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2004;17.0;17.0;16.0;27.0
5604;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2005;17.0;17.0;16.0;28.0
5605;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2006;17.0;17.0;16.0;27.0
5606;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2007;17.0;17.0;16.0;27.0
5607;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2008;16.0;17.0;15.0;26.0
5608;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2009;17.0;17.0;15.0;26.0
5609;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2010;16.0;17.0;15.0;26.0
5610;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2011;15.0;15.0;13.0;23.0
5611;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2012;12.0;13.0;11.0;20.0
5612;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2013;12.0;12.0;11.0;20.0
5613;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2014;12.0;12.0;11.0;20.0
5614;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2015;13.0;13.0;11.0;20.0
5615;Totaal mannen en vrouwen;Werknemers;21 Farmaceutische industrie;2016;13.0;13.0;11.0;20.0
5616;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1969;;;;
5617;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1970;;;;
5618;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1971;;;;
5619;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1972;;;;
5620;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1973;;;;
5621;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1974;;;;
5622;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1975;;;;
5623;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1976;;;;
5624;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1977;;;;
5625;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1978;;;;
5626;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1979;;;;
5627;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1980;;;;
5628;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1981;;;;
5629;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1982;;;;
5630;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1983;;;;
5631;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1984;;;;
5632;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1985;;;;
5633;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1986;;;;
5634;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1987;;;;
5635;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1988;;;;
5636;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1989;;;;
5637;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1990;;;;
5638;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1991;;;;
5639;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1992;;;;
5640;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1993;;;;
5641;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1994;;;;
5642;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1995;72.0;72.0;68.0;119.0
5643;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1996;71.0;71.0;67.0;119.0
5644;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1997;71.0;71.0;67.0;117.0
5645;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1998;70.0;71.0;67.0;117.0
5646;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;1999;69.0;69.0;65.0;114.0
5647;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2000;69.0;69.0;65.0;113.0
5648;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2001;69.0;69.0;65.0;114.0
5649;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2002;70.0;70.0;66.0;115.0
5650;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2003;68.0;69.0;64.0;113.0
5651;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2004;66.0;67.0;62.0;110.0
5652;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2005;65.0;65.0;61.0;107.0
5653;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2006;64.0;65.0;60.0;106.0
5654;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2007;64.0;64.0;59.0;104.0
5655;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2008;62.0;63.0;58.0;102.0
5656;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2009;60.0;61.0;56.0;97.0
5657;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2010;60.0;61.0;56.0;99.0
5658;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2011;59.0;59.0;55.0;96.0
5659;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2012;57.0;57.0;53.0;93.0
5660;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2013;56.0;57.0;53.0;93.0
5661;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2014;56.0;56.0;52.0;92.0
5662;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2015;56.0;56.0;53.0;92.0
5663;Totaal mannen en vrouwen;Werknemers;20-21 Chemie en farmaceutische industrie;2016;56.0;57.0;53.0;93.0
5664;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1969;;;;
5665;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1970;;;;
5666;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1971;;;;
5667;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1972;;;;
5668;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1973;;;;
5669;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1974;;;;
5670;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1975;;;;
5671;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1976;;;;
5672;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1977;;;;
5673;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1978;;;;
5674;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1979;;;;
5675;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1980;;;;
5676;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1981;;;;
5677;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1982;;;;
5678;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1983;;;;
5679;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1984;;;;
5680;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1985;;;;
5681;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1986;;;;
5682;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1987;;;;
5683;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1988;;;;
5684;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1989;;;;
5685;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1990;;;;
5686;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1991;;;;
5687;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1992;;;;
5688;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1993;;;;
5689;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1994;;;;
5690;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1995;29.0;30.0;29.0;51.0
5691;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1996;29.0;30.0;29.0;52.0
5692;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1997;30.0;31.0;30.0;53.0
5693;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1998;31.0;32.0;30.0;55.0
5694;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;1999;33.0;34.0;31.0;56.0
5695;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2000;34.0;35.0;32.0;57.0
5696;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2001;35.0;35.0;32.0;58.0
5697;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2002;34.0;34.0;32.0;57.0
5698;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2003;33.0;33.0;31.0;55.0
5699;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2004;32.0;33.0;30.0;55.0
5700;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2005;32.0;33.0;30.0;53.0
5701;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2006;32.0;32.0;30.0;52.0
5702;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2007;32.0;33.0;30.0;53.0
5703;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2008;33.0;33.0;30.0;54.0
5704;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2009;31.0;31.0;29.0;50.0
5705;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2010;29.0;30.0;28.0;49.0
5706;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2011;30.0;30.0;27.0;49.0
5707;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2012;30.0;30.0;28.0;49.0
5708;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2013;29.0;30.0;27.0;49.0
5709;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2014;29.0;30.0;27.0;49.0
5710;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2015;30.0;31.0;28.0;50.0
5711;Totaal mannen en vrouwen;Werknemers;22 Rubber- en kunststofproductindustrie;2016;31.0;32.0;29.0;52.0
5712;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1969;;;;
5713;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1970;;;;
5714;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1971;;;;
5715;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1972;;;;
5716;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1973;;;;
5717;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1974;;;;
5718;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1975;;;;
5719;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1976;;;;
5720;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1977;;;;
5721;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1978;;;;
5722;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1979;;;;
5723;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1980;;;;
5724;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1981;;;;
5725;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1982;;;;
5726;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1983;;;;
5727;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1984;;;;
5728;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1985;;;;
5729;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1986;;;;
5730;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1987;;;;
5731;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1988;;;;
5732;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1989;;;;
5733;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1990;;;;
5734;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1991;;;;
5735;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1992;;;;
5736;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1993;;;;
5737;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1994;;;;
5738;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1995;60.0;61.0;57.0;103.0
5739;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1996;60.0;61.0;57.0;105.0
5740;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1997;62.0;63.0;59.0;106.0
5741;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1998;63.0;64.0;60.0;108.0
5742;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;1999;65.0;66.0;61.0;110.0
5743;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2000;66.0;68.0;63.0;112.0
5744;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2001;67.0;68.0;63.0;112.0
5745;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2002;65.0;66.0;62.0;109.0
5746;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2003;62.0;63.0;59.0;105.0
5747;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2004;61.0;62.0;57.0;103.0
5748;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2005;60.0;61.0;56.0;100.0
5749;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2006;60.0;60.0;56.0;99.0
5750;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2007;60.0;61.0;56.0;99.0
5751;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2008;60.0;61.0;56.0;100.0
5752;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2009;57.0;58.0;54.0;94.0
5753;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2010;54.0;55.0;51.0;90.0
5754;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2011;54.0;55.0;51.0;90.0
5755;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2012;53.0;54.0;50.0;89.0
5756;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2013;51.0;52.0;48.0;86.0
5757;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2014;49.0;50.0;46.0;84.0
5758;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2015;50.0;51.0;47.0;84.0
5759;Totaal mannen en vrouwen;Werknemers;22-23 Kunststof- en bouwmateriaalindustr;2016;51.0;51.0;48.0;86.0
5760;Totaal mannen en vrouwen;Werknemers;23 Bouwmaterialenindustrie;1969;;;;
5761;Totaal mannen en vrouwen;Werknemers;23 Bouwmaterialenindustrie;1970;;;;
