ID;Huishoudenkenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
742;Paar met kinderen;2013 4e kwartaal;-19.0;-47.0;3.0;-24.0;-2.0;-23.0;-22.0;-47.0;3.0;-17.0;-24.0;-2.0;-23.0;100.0;1.0;8.0;33.0;21.0;35.0;2.0;100.0;4.0;27.0;38.0;14.0;14.0;4.0;100.0;6.0;7.0;50.0;18.0;19.0;1.0;100.0;6.0;10.0;61.0;10.0;8.0;5.0;100.0;19.0;34.0;42.0;5.0;100.0;15.0;32.0;7.0;40.0;3.0;2.0;100.0;16.0;25.0;8.0;43.0;5.0;3.0;100.0;38.0;29.0;18.0;13.0;1.0;2.0;100.0;3.0;6.0;43.0;35.0;12.0;1.0;100.0;51.0;15.0;11.0;22.0;2.0;100.0;75.0;6.0;5.0;12.0;3.0;100.0;3.0;5.0;62.0;13.0;15.0;2.0;100.0;13.0;10.0;17.0;60.0;1.0;100.0;5.0;6.0;6.0;83.0;1.0;100.0;24.0;8.0;8.0;59.0;1.0;;;;;;;;;100.0;13.0;9.0;13.0;19.0;15.0;17.0;7.0;8.0
743;Paar met kinderen;2013;-27.0;-64.0;-23.0;-22.0;-7.0;-20.0;-44.0;-64.0;-23.0;-16.0;-22.0;-7.0;-20.0;100.0;1.0;4.0;26.0;25.0;43.0;1.0;100.0;3.0;16.0;37.0;21.0;21.0;3.0;100.0;5.0;8.0;51.0;17.0;18.0;1.0;100.0;5.0;9.0;61.0;12.0;8.0;4.0;100.0;20.0;35.0;40.0;5.0;100.0;18.0;35.0;7.0;36.0;2.0;2.0;100.0;16.0;27.0;8.0;42.0;4.0;3.0;100.0;51.0;29.0;12.0;6.0;1.0;1.0;100.0;2.0;5.0;43.0;36.0;12.0;1.0;100.0;52.0;15.0;11.0;20.0;2.0;100.0;74.0;7.0;6.0;12.0;2.0;100.0;3.0;5.0;61.0;14.0;16.0;2.0;100.0;14.0;10.0;17.0;58.0;1.0;100.0;4.0;6.0;6.0;84.0;1.0;100.0;28.0;8.0;8.0;57.0;1.0;;;;;;;;;100.0;12.0;8.0;13.0;21.0;15.0;16.0;8.0;8.0
744;Paar met kinderen;2014 1e kwartaal;-2.0;-18.0;23.0;-9.0;7.0;-13.0;2.0;-18.0;23.0;-5.0;-9.0;7.0;-13.0;100.0;2.0;19.0;38.0;18.0;22.0;2.0;100.0;6.0;36.0;36.0;12.0;8.0;2.0;100.0;8.0;10.0;55.0;13.0;13.0;0.0;100.0;6.0;15.0;61.0;8.0;5.0;5.0;100.0;20.0;40.0;33.0;7.0;100.0;13.0;37.0;8.0;36.0;4.0;2.0;100.0;16.0;29.0;8.0;42.0;2.0;3.0;100.0;31.0;31.0;20.0;16.0;2.0;1.0;100.0;2.0;5.0;43.0;36.0;13.0;2.0;100.0;55.0;14.0;10.0;18.0;3.0;100.0;74.0;5.0;6.0;14.0;1.0;100.0;3.0;7.0;63.0;10.0;15.0;2.0;100.0;15.0;12.0;17.0;55.0;2.0;100.0;4.0;6.0;5.0;84.0;1.0;100.0;33.0;7.0;6.0;53.0;1.0;;;;;;;;;100.0;13.0;9.0;13.0;20.0;15.0;15.0;8.0;7.0
745;Paar met kinderen;2014 2e kwartaal;4.0;-2.0;33.0;-10.0;11.0;-10.0;15.0;-2.0;33.0;-3.0;-10.0;11.0;-10.0;100.0;4.0;22.0;44.0;13.0;16.0;1.0;100.0;11.0;34.0;40.0;7.0;5.0;3.0;100.0;6.0;11.0;54.0;13.0;15.0;0.0;100.0;8.0;15.0;60.0;7.0;5.0;4.0;100.0;23.0;38.0;33.0;5.0;100.0;10.0;33.0;7.0;44.0;2.0;4.0;100.0;19.0;24.0;6.0;44.0;3.0;4.0;100.0;24.0;27.0;26.0;18.0;3.0;1.0;100.0;2.0;5.0;41.0;38.0;12.0;2.0;100.0;55.0;15.0;9.0;18.0;3.0;100.0;75.0;6.0;4.0;14.0;1.0;100.0;4.0;7.0;60.0;12.0;14.0;2.0;100.0;14.0;11.0;17.0;56.0;1.0;100.0;3.0;4.0;8.0;83.0;1.0;100.0;32.0;8.0;8.0;51.0;1.0;;;;;;;;;100.0;14.0;8.0;12.0;23.0;14.0;16.0;7.0;8.0
746;Paar met kinderen;2014 3e kwartaal;4.0;8.0;22.0;-7.0;6.0;-11.0;15.0;8.0;22.0;-4.0;-7.0;6.0;-11.0;100.0;4.0;28.0;42.0;10.0;14.0;2.0;100.0;6.0;32.0;41.0;10.0;7.0;3.0;100.0;8.0;11.0;56.0;13.0;12.0;0.0;100.0;6.0;14.0;63.0;8.0;5.0;4.0;100.0;21.0;38.0;33.0;8.0;100.0;11.0;32.0;8.0;43.0;3.0;3.0;100.0;20.0;24.0;6.0;41.0;4.0;4.0;100.0;18.0;21.0;28.0;28.0;3.0;2.0;100.0;3.0;4.0;39.0;40.0;13.0;1.0;100.0;56.0;15.0;8.0;18.0;3.0;100.0;71.0;6.0;5.0;15.0;2.0;100.0;4.0;8.0;60.0;10.0;16.0;2.0;100.0;12.0;11.0;19.0;56.0;2.0;100.0;4.0;7.0;5.0;82.0;2.0;100.0;29.0;8.0;7.0;56.0;0.0;;;;;;;;;100.0;14.0;8.0;16.0;19.0;14.0;15.0;8.0;6.0
747;Paar met kinderen;2014 4e kwartaal;0.0;-2.0;9.0;-7.0;6.0;-7.0;4.0;-2.0;9.0;-3.0;-7.0;6.0;-7.0;100.0;4.0;22.0;44.0;13.0;16.0;1.0;100.0;5.0;26.0;43.0;12.0;10.0;3.0;100.0;7.0;12.0;55.0;12.0;14.0;0.0;100.0;7.0;14.0;60.0;9.0;7.0;4.0;100.0;24.0;38.0;31.0;7.0;100.0;8.0;30.0;8.0;47.0;4.0;3.0;100.0;21.0;22.0;6.0;44.0;5.0;3.0;100.0;18.0;23.0;28.0;25.0;4.0;2.0;100.0;2.0;6.0;39.0;37.0;15.0;1.0;100.0;56.0;15.0;10.0;17.0;3.0;100.0;67.0;8.0;7.0;17.0;2.0;100.0;3.0;8.0;60.0;12.0;15.0;2.0;100.0;14.0;11.0;19.0;54.0;2.0;100.0;4.0;7.0;6.0;81.0;1.0;100.0;29.0;8.0;7.0;56.0;0.0;;;;;;;;;100.0;16.0;8.0;13.0;19.0;15.0;16.0;8.0;6.0
748;Paar met kinderen;2014;1.0;-4.0;22.0;-8.0;8.0;-10.0;9.0;-4.0;22.0;-4.0;-8.0;8.0;-10.0;100.0;4.0;23.0;42.0;13.0;17.0;2.0;100.0;7.0;32.0;40.0;10.0;8.0;3.0;100.0;7.0;11.0;55.0;13.0;14.0;0.0;100.0;7.0;14.0;61.0;8.0;6.0;4.0;100.0;22.0;38.0;33.0;7.0;100.0;11.0;33.0;8.0;42.0;3.0;3.0;100.0;19.0;25.0;7.0;43.0;4.0;3.0;100.0;23.0;26.0;26.0;22.0;3.0;2.0;100.0;2.0;5.0;40.0;38.0;13.0;1.0;100.0;56.0;15.0;9.0;18.0;3.0;100.0;72.0;6.0;5.0;15.0;1.0;100.0;4.0;7.0;61.0;11.0;15.0;2.0;100.0;14.0;11.0;18.0;55.0;2.0;100.0;4.0;6.0;6.0;82.0;1.0;100.0;31.0;8.0;7.0;54.0;1.0;;;;;;;;;100.0;14.0;8.0;14.0;20.0;15.0;15.0;8.0;7.0
749;Paar met kinderen;2015 1e kwartaal;7.0;0.0;20.0;3.0;7.0;2.0;10.0;0.0;20.0;4.0;3.0;7.0;2.0;100.0;4.0;24.0;43.0;12.0;15.0;1.0;100.0;5.0;31.0;44.0;9.0;8.0;3.0;100.0;9.0;14.0;56.0;11.0;10.0;0.0;100.0;5.0;15.0;63.0;8.0;5.0;4.0;100.0;26.0;44.0;24.0;6.0;100.0;7.0;26.0;7.0;51.0;6.0;2.0;100.0;22.0;20.0;5.0;45.0;5.0;4.0;100.0;19.0;22.0;27.0;26.0;4.0;2.0;100.0;1.0;4.0;37.0;40.0;15.0;2.0;100.0;60.0;16.0;7.0;14.0;3.0;100.0;66.0;7.0;8.0;17.0;2.0;100.0;5.0;7.0;59.0;11.0;16.0;2.0;100.0;15.0;11.0;19.0;54.0;1.0;100.0;5.0;7.0;7.0;80.0;1.0;100.0;33.0;8.0;7.0;51.0;1.0;;;;;;;;;100.0;14.0;8.0;12.0;20.0;16.0;16.0;7.0;7.0
750;Paar met kinderen;2015 2e kwartaal;13.0;22.0;35.0;-1.0;6.0;1.0;29.0;22.0;35.0;2.0;-1.0;6.0;1.0;100.0;7.0;31.0;42.0;7.0;10.0;2.0;100.0;9.0;36.0;42.0;6.0;4.0;3.0;100.0;10.0;11.0;56.0;11.0;12.0;0.0;100.0;5.0;14.0;63.0;8.0;5.0;4.0;100.0;25.0;45.0;23.0;7.0;100.0;8.0;27.0;7.0;51.0;4.0;4.0;100.0;22.0;21.0;5.0;45.0;3.0;4.0;100.0;14.0;18.0;28.0;32.0;6.0;1.0;100.0;2.0;4.0;36.0;39.0;17.0;2.0;100.0;56.0;15.0;9.0;18.0;2.0;100.0;59.0;8.0;9.0;23.0;1.0;100.0;4.0;6.0;63.0;10.0;15.0;2.0;100.0;16.0;11.0;17.0;55.0;2.0;100.0;4.0;7.0;5.0;83.0;1.0;100.0;32.0;9.0;6.0;53.0;0.0;;;;;;;;;100.0;13.0;7.0;11.0;22.0;17.0;14.0;9.0;7.0
751;Paar met kinderen;2015 3e kwartaal;17.0;30.0;31.0;1.0;13.0;7.0;31.0;30.0;31.0;7.0;1.0;13.0;7.0;100.0;10.0;37.0;36.0;7.0;9.0;1.0;100.0;9.0;36.0;38.0;7.0;6.0;4.0;100.0;8.0;15.0;56.0;11.0;10.0;1.0;100.0;8.0;17.0;61.0;7.0;4.0;3.0;100.0;28.0;45.0;21.0;6.0;100.0;7.0;25.0;8.0;54.0;3.0;3.0;100.0;25.0;20.0;4.0;45.0;3.0;3.0;100.0;11.0;16.0;28.0;35.0;8.0;2.0;100.0;1.0;5.0;37.0;40.0;16.0;1.0;100.0;62.0;14.0;7.0;15.0;2.0;100.0;63.0;7.0;7.0;21.0;2.0;100.0;4.0;7.0;63.0;11.0;13.0;2.0;100.0;14.0;13.0;19.0;53.0;1.0;100.0;4.0;6.0;7.0;82.0;1.0;100.0;31.0;9.0;9.0;50.0;1.0;;;;;;;;;100.0;13.0;6.0;14.0;21.0;18.0;16.0;6.0;7.0
752;Paar met kinderen;2015 4e kwartaal;15.0;29.0;18.0;5.0;14.0;9.0;24.0;29.0;18.0;9.0;5.0;14.0;9.0;100.0;9.0;36.0;36.0;7.0;9.0;2.0;100.0;7.0;30.0;40.0;11.0;8.0;4.0;100.0;9.0;14.0;57.0;9.0;10.0;1.0;100.0;8.0;17.0;60.0;8.0;3.0;4.0;100.0;28.0;45.0;19.0;8.0;100.0;7.0;26.0;8.0;51.0;5.0;3.0;100.0;28.0;23.0;3.0;38.0;3.0;4.0;100.0;15.0;17.0;30.0;29.0;5.0;3.0;100.0;2.0;5.0;37.0;39.0;16.0;2.0;100.0;59.0;16.0;8.0;14.0;3.0;100.0;62.0;8.0;8.0;19.0;2.0;100.0;4.0;7.0;63.0;10.0;13.0;3.0;100.0;14.0;13.0;20.0;52.0;2.0;100.0;5.0;7.0;7.0;80.0;2.0;100.0;32.0;9.0;8.0;50.0;1.0;;;;;;;;;100.0;15.0;8.0;12.0;16.0;16.0;17.0;8.0;8.0
753;Paar met kinderen;2015;13.0;20.0;26.0;2.0;10.0;5.0;23.0;20.0;26.0;6.0;2.0;10.0;5.0;100.0;8.0;32.0;40.0;9.0;11.0;2.0;100.0;7.0;33.0;41.0;8.0;6.0;4.0;100.0;9.0;14.0;56.0;10.0;10.0;1.0;100.0;6.0;16.0;62.0;8.0;4.0;4.0;100.0;27.0;45.0;22.0;7.0;100.0;7.0;26.0;7.0;52.0;5.0;3.0;100.0;24.0;21.0;5.0;43.0;4.0;4.0;100.0;15.0;18.0;28.0;31.0;6.0;2.0;100.0;2.0;4.0;37.0;39.0;16.0;2.0;100.0;59.0;15.0;8.0;16.0;3.0;100.0;62.0;8.0;8.0;20.0;2.0;100.0;4.0;7.0;62.0;11.0;14.0;2.0;100.0;15.0;12.0;19.0;53.0;2.0;100.0;5.0;7.0;6.0;81.0;1.0;100.0;32.0;9.0;8.0;51.0;1.0;;;;;;;;;100.0;14.0;7.0;12.0;20.0;17.0;16.0;7.0;7.0
754;Paar met kinderen;2016 1e kwartaal;13.0;20.0;11.0;10.0;13.0;10.0;15.0;20.0;11.0;11.0;10.0;13.0;10.0;100.0;9.0;33.0;34.0;11.0;11.0;3.0;100.0;5.0;26.0;46.0;11.0;9.0;3.0;100.0;10.0;18.0;55.0;8.0;9.0;0.0;100.0;7.0;17.0;61.0;6.0;4.0;4.0;100.0;27.0;48.0;17.0;9.0;100.0;6.0;26.0;6.0;53.0;5.0;4.0;100.0;24.0;20.0;3.0;46.0;4.0;2.0;100.0;25.0;20.0;22.0;26.0;4.0;3.0;100.0;1.0;5.0;34.0;44.0;15.0;2.0;100.0;62.0;15.0;8.0;12.0;3.0;100.0;61.0;7.0;10.0;20.0;2.0;100.0;5.0;8.0;63.0;10.0;14.0;1.0;100.0;15.0;12.0;19.0;53.0;1.0;100.0;6.0;7.0;6.0;80.0;0.0;100.0;33.0;8.0;7.0;51.0;1.0;;;;;;;;;100.0;15.0;8.0;13.0;21.0;17.0;13.0;7.0;7.0
755;Paar met kinderen;2016 2e kwartaal;15.0;26.0;19.0;9.0;10.0;13.0;22.0;26.0;19.0;11.0;9.0;10.0;13.0;100.0;11.0;32.0;38.0;8.0;9.0;2.0;100.0;6.0;29.0;46.0;9.0;7.0;4.0;100.0;11.0;19.0;49.0;9.0;11.0;1.0;100.0;8.0;14.0;62.0;8.0;5.0;3.0;100.0;32.0;41.0;19.0;9.0;100.0;7.0;30.0;8.0;49.0;3.0;3.0;100.0;24.0;25.0;5.0;39.0;3.0;3.0;100.0;18.0;18.0;28.0;29.0;6.0;2.0;100.0;2.0;3.0;34.0;43.0;17.0;2.0;100.0;60.0;13.0;8.0;15.0;3.0;100.0;56.0;8.0;9.0;25.0;2.0;100.0;6.0;8.0;61.0;11.0;13.0;1.0;100.0;16.0;12.0;19.0;52.0;2.0;100.0;7.0;6.0;7.0;79.0;1.0;100.0;34.0;8.0;7.0;50.0;1.0;;;;;;;;;100.0;16.0;6.0;12.0;21.0;17.0;13.0;7.0;8.0
756;Paar met kinderen;2016 3e kwartaal;17.0;31.0;17.0;9.0;11.0;16.0;24.0;31.0;17.0;12.0;9.0;11.0;16.0;100.0;13.0;34.0;35.0;10.0;6.0;2.0;100.0;5.0;27.0;49.0;10.0;5.0;5.0;100.0;11.0;15.0;55.0;9.0;8.0;0.0;100.0;8.0;13.0;67.0;6.0;4.0;1.0;100.0;32.0;44.0;16.0;7.0;100.0;6.0;25.0;7.0;55.0;5.0;3.0;100.0;25.0;21.0;4.0;44.0;3.0;3.0;100.0;11.0;14.0;32.0;34.0;7.0;2.0;100.0;2.0;4.0;38.0;38.0;17.0;1.0;100.0;63.0;14.0;7.0;14.0;2.0;100.0;58.0;7.0;8.0;25.0;2.0;100.0;4.0;10.0;58.0;12.0;13.0;2.0;100.0;15.0;12.0;19.0;53.0;1.0;100.0;7.0;7.0;8.0;77.0;1.0;100.0;34.0;9.0;8.0;49.0;1.0;;;;;;;;;100.0;14.0;7.0;12.0;23.0;19.0;12.0;7.0;6.0
757;Paar met kinderen;2016 4e kwartaal;21.0;27.0;17.0;4.0;9.0;9.0;33.0;27.0;17.0;13.0;4.0;9.0;9.0;100.0;16.0;35.0;35.0;6.0;5.0;3.0;100.0;9.0;30.0;43.0;8.0;5.0;6.0;100.0;9.0;16.0;57.0;8.0;10.0;1.0;100.0;7.0;18.0;61.0;7.0;4.0;4.0;100.0;31.0;47.0;16.0;7.0;100.0;8.0;25.0;9.0;52.0;2.0;4.0;100.0;30.0;24.0;4.0;36.0;3.0;4.0;100.0;9.0;12.0;28.0;36.0;11.0;5.0;100.0;2.0;5.0;30.0;46.0;15.0;2.0;100.0;60.0;16.0;8.0;12.0;4.0;100.0;61.0;8.0;10.0;20.0;2.0;100.0;6.0;9.0;61.0;11.0;11.0;2.0;100.0;16.0;13.0;17.0;53.0;1.0;100.0;6.0;9.0;6.0;78.0;2.0;100.0;33.0;6.0;9.0;51.0;1.0;;;;;;;;;100.0;16.0;8.0;11.0;18.0;19.0;13.0;8.0;6.0
758;Paar met kinderen;2016;17.0;26.0;16.0;8.0;11.0;12.0;24.0;26.0;16.0;12.0;8.0;11.0;12.0;100.0;12.0;33.0;36.0;9.0;8.0;2.0;100.0;6.0;28.0;46.0;9.0;7.0;4.0;100.0;10.0;17.0;54.0;9.0;10.0;1.0;100.0;8.0;16.0;63.0;7.0;4.0;3.0;100.0;30.0;45.0;17.0;8.0;100.0;7.0;27.0;7.0;52.0;4.0;3.0;100.0;26.0;22.0;4.0;42.0;3.0;3.0;100.0;16.0;16.0;27.0;31.0;7.0;3.0;100.0;2.0;4.0;34.0;43.0;16.0;2.0;100.0;61.0;15.0;8.0;14.0;3.0;100.0;58.0;7.0;9.0;23.0;2.0;100.0;5.0;9.0;61.0;11.0;13.0;2.0;100.0;15.0;12.0;19.0;53.0;1.0;100.0;6.0;7.0;7.0;79.0;1.0;100.0;33.0;8.0;7.0;50.0;1.0;;;;;;;;;100.0;15.0;7.0;12.0;21.0;18.0;13.0;7.0;7.0
759;Paar met kinderen;2017 1e kwartaal;28.0;49.0;37.0;15.0;15.0;24.0;43.0;49.0;37.0;18.0;15.0;15.0;24.0;100.0;18.0;38.0;35.0;4.0;4.0;1.0;100.0;11.0;34.0;41.0;6.0;2.0;7.0;100.0;10.0;18.0;57.0;7.0;7.0;1.0;100.0;7.0;18.0;62.0;7.0;3.0;3.0;100.0;36.0;44.0;12.0;8.0;100.0;9.0;27.0;10.0;50.0;1.0;3.0;100.0;27.0;26.0;4.0;36.0;1.0;4.0;100.0;4.0;7.0;26.0;41.0;18.0;3.0;100.0;1.0;4.0;34.0;41.0;18.0;2.0;100.0;63.0;15.0;6.0;13.0;3.0;100.0;62.0;6.0;7.0;23.0;2.0;100.0;6.0;8.0;64.0;9.0;11.0;2.0;100.0;16.0;14.0;17.0;51.0;2.0;100.0;6.0;8.0;9.0;77.0;1.0;100.0;34.0;10.0;8.0;47.0;1.0;;;;;;;;;100.0;15.0;8.0;11.0;21.0;15.0;14.0;9.0;7.0
760;Alleenstaande man;2002 1e kwartaal;1.0;-35.0;12.0;5.0;20.0;0.0;-11.0;-35.0;12.0;9.0;5.0;20.0;0.0;100.0;3.0;6.0;43.0;27.0;16.0;6.0;100.0;6.0;27.0;39.0;12.0;8.0;8.0;100.0;13.0;11.0;55.0;10.0;9.0;2.0;100.0;13.0;17.0;55.0;7.0;3.0;4.0;100.0;24.0;37.0;24.0;14.0;100.0;33.0;40.0;12.0;13.0;0.0;2.0;100.0;19.0;22.0;13.0;38.0;2.0;4.0;100.0;13.0;29.0;40.0;10.0;2.0;7.0;100.0;2.0;3.0;41.0;35.0;17.0;2.0;100.0;58.0;12.0;6.0;20.0;5.0;100.0;69.0;7.0;4.0;16.0;3.0;100.0;6.0;8.0;54.0;9.0;19.0;5.0;100.0;16.0;11.0;13.0;59.0;1.0;100.0;5.0;5.0;7.0;80.0;3.0;100.0;15.0;4.0;3.0;76.0;1.0;100.0;8.0;4.0;10.0;21.0;14.0;30.0;14.0;;;;;;;;;
761;Alleenstaande man;2002 2e kwartaal;-14.0;-52.0;-6.0;-6.0;13.0;-18.0;-29.0;-52.0;-6.0;-4.0;-6.0;13.0;-18.0;100.0;1.0;5.0;31.0;35.0;23.0;5.0;100.0;3.0;18.0;41.0;18.0;10.0;9.0;100.0;10.0;12.0;47.0;16.0;12.0;1.0;100.0;10.0;16.0;57.0;9.0;5.0;3.0;100.0;10.0;45.0;28.0;16.0;100.0;55.0;34.0;4.0;4.0;0.0;2.0;100.0;10.0;20.0;17.0;46.0;2.0;5.0;100.0;12.0;38.0;37.0;6.0;2.0;5.0;100.0;1.0;3.0;41.0;35.0;17.0;3.0;100.0;53.0;14.0;8.0;21.0;5.0;100.0;65.0;10.0;3.0;18.0;4.0;100.0;5.0;10.0;57.0;11.0;15.0;3.0;100.0;14.0;9.0;15.0;60.0;1.0;100.0;5.0;8.0;10.0;76.0;1.0;100.0;18.0;4.0;8.0;70.0;0.0;100.0;8.0;3.0;10.0;19.0;20.0;24.0;15.0;;;;;;;;;
762;Alleenstaande man;2002 3e kwartaal;-21.0;-66.0;-18.0;-10.0;9.0;-22.0;-42.0;-66.0;-18.0;-8.0;-10.0;9.0;-22.0;100.0;0.0;1.0;27.0;32.0;36.0;4.0;100.0;4.0;14.0;39.0;21.0;14.0;8.0;100.0;9.0;10.0;52.0;14.0;15.0;0.0;100.0;10.0;14.0;58.0;10.0;4.0;4.0;100.0;11.0;44.0;33.0;11.0;100.0;61.0;30.0;3.0;4.0;0.0;1.0;100.0;6.0;19.0;19.0;47.0;5.0;4.0;100.0;22.0;43.0;22.0;3.0;2.0;8.0;100.0;3.0;6.0;39.0;34.0;18.0;1.0;100.0;62.0;9.0;6.0;23.0;1.0;100.0;70.0;10.0;2.0;15.0;3.0;100.0;8.0;6.0;56.0;8.0;17.0;4.0;100.0;16.0;7.0;14.0;61.0;2.0;100.0;4.0;10.0;6.0;78.0;2.0;100.0;19.0;5.0;5.0;70.0;0.0;100.0;5.0;4.0;9.0;18.0;16.0;25.0;22.0;;;;;;;;;
763;Alleenstaande man;2002 4e kwartaal;-28.0;-70.0;-23.0;-19.0;-1.0;-26.0;-46.0;-70.0;-23.0;-15.0;-19.0;-1.0;-26.0;100.0;1.0;1.0;21.0;33.0;39.0;5.0;100.0;3.0;14.0;34.0;23.0;16.0;10.0;100.0;6.0;9.0;51.0;16.0;17.0;1.0;100.0;7.0;12.0;57.0;13.0;7.0;5.0;100.0;12.0;40.0;38.0;10.0;100.0;62.0;27.0;4.0;5.0;0.0;2.0;100.0;11.0;15.0;23.0;45.0;3.0;4.0;100.0;38.0;35.0;14.0;5.0;0.0;8.0;100.0;5.0;3.0;42.0;32.0;18.0;1.0;100.0;52.0;9.0;8.0;26.0;5.0;100.0;67.0;7.0;2.0;21.0;2.0;100.0;3.0;8.0;53.0;9.0;23.0;4.0;100.0;12.0;9.0;16.0;62.0;1.0;100.0;3.0;5.0;6.0;86.0;1.0;100.0;18.0;7.0;5.0;69.0;2.0;100.0;5.0;1.0;12.0;13.0;18.0;27.0;24.0;;;;;;;;;
764;Alleenstaande man;2002;-15.0;-55.0;-8.0;-7.0;11.0;-16.0;-31.0;-55.0;-8.0;-4.0;-7.0;11.0;-16.0;100.0;1.0;3.0;31.0;32.0;28.0;5.0;100.0;4.0;18.0;39.0;18.0;12.0;9.0;100.0;10.0;10.0;51.0;14.0;13.0;1.0;100.0;10.0;15.0;57.0;10.0;5.0;4.0;100.0;15.0;42.0;31.0;13.0;100.0;52.0;33.0;6.0;6.0;0.0;2.0;100.0;12.0;19.0;18.0;44.0;3.0;4.0;100.0;20.0;36.0;29.0;6.0;2.0;7.0;100.0;3.0;4.0;40.0;34.0;17.0;2.0;100.0;56.0;11.0;7.0;22.0;4.0;100.0;68.0;9.0;3.0;17.0;3.0;100.0;6.0;8.0;55.0;9.0;18.0;4.0;100.0;15.0;9.0;15.0;60.0;1.0;100.0;5.0;7.0;7.0;80.0;2.0;100.0;17.0;5.0;5.0;72.0;1.0;100.0;7.0;3.0;10.0;18.0;17.0;27.0;18.0;;;;;;;;;
