ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGedetineerden_1;GedetineerdenInVanTotaal_2
2233;Mannen;Overige leeftijden;Westerse migratieachtergrond;2006;30;0.1
2234;Mannen;Overige leeftijden;Westerse migratieachtergrond;2007;20;0.0
2235;Mannen;Overige leeftijden;Westerse migratieachtergrond;2008;10;0.0
2236;Mannen;Overige leeftijden;Westerse migratieachtergrond;2009;10;0.0
2237;Mannen;Overige leeftijden;Westerse migratieachtergrond;2010;40;0.1
2238;Mannen;Overige leeftijden;Westerse migratieachtergrond;2011;50;0.1
2239;Mannen;Overige leeftijden;Westerse migratieachtergrond;2012;10;0.0
2240;Mannen;Overige leeftijden;Westerse migratieachtergrond;2013;10;0.0
2241;Mannen;Overige leeftijden;Westerse migratieachtergrond;2014;10;0.0
2242;Mannen;Overige leeftijden;Westerse migratieachtergrond;2015;40;0.1
2243;Mannen;Overige leeftijden;Westerse migratieachtergrond;2016;30;0.1
2244;Mannen;Overige leeftijden;Westerse migratieachtergrond;2017;10;0.0
2245;Mannen;Overige leeftijden;Westerse migratieachtergrond;2018;0;0.0
2246;Mannen;Overige leeftijden;Westerse migratieachtergrond;2019;0;0.0
2247;Mannen;Overige leeftijden;Westerse migratieachtergrond;2020;0;0.0
2248;Mannen;Overige leeftijden;Westerse migratieachtergrond;2021;0;0.0
2249;Mannen;Overige leeftijden;Westerse migratieachtergrond;2022;0;0.0
2250;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2005;100;0.2
2251;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2006;100;0.2
2252;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2007;90;0.2
2253;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2008;30;0.1
2254;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2009;40;0.1
2255;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2010;50;0.1
2256;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2011;80;0.2
2257;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2012;40;0.1
2258;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2013;160;0.4
2259;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2014;40;0.1
2260;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2015;40;0.1
2261;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2016;50;0.1
2262;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2017;20;0.1
2263;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2018;20;0.1
2264;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2019;20;0.1
2265;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2020;20;0.1
2266;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2021;10;0.0
2267;Mannen;Overige leeftijden;Niet-westerse migratieachtergrond;2022;30;0.1
2268;Mannen;Overige leeftijden;Marokko;2005;30;0.1
2269;Mannen;Overige leeftijden;Marokko;2006;40;0.1
2270;Mannen;Overige leeftijden;Marokko;2007;40;0.1
2271;Mannen;Overige leeftijden;Marokko;2008;0;0.0
2272;Mannen;Overige leeftijden;Marokko;2009;10;0.0
2273;Mannen;Overige leeftijden;Marokko;2010;0;0.0
2274;Mannen;Overige leeftijden;Marokko;2011;0;0.0
2275;Mannen;Overige leeftijden;Marokko;2012;10;0.0
2276;Mannen;Overige leeftijden;Marokko;2013;90;0.2
2277;Mannen;Overige leeftijden;Marokko;2014;10;0.0
2278;Mannen;Overige leeftijden;Marokko;2015;10;0.0
2279;Mannen;Overige leeftijden;Marokko;2016;0;0.0
2280;Mannen;Overige leeftijden;Marokko;2017;10;0.0
2281;Mannen;Overige leeftijden;Marokko;2018;10;0.0
2282;Mannen;Overige leeftijden;Marokko;2019;10;0.0
2283;Mannen;Overige leeftijden;Marokko;2020;10;0.0
2284;Mannen;Overige leeftijden;Marokko;2021;0;0.0
2285;Mannen;Overige leeftijden;Marokko;2022;20;0.1
2286;Mannen;Overige leeftijden;Turkije;2005;0;0.0
2287;Mannen;Overige leeftijden;Turkije;2006;0;0.0
2288;Mannen;Overige leeftijden;Turkije;2007;10;0.0
2289;Mannen;Overige leeftijden;Turkije;2008;0;0.0
2290;Mannen;Overige leeftijden;Turkije;2009;0;0.0
2291;Mannen;Overige leeftijden;Turkije;2010;0;0.0
2292;Mannen;Overige leeftijden;Turkije;2011;0;0.0
2293;Mannen;Overige leeftijden;Turkije;2012;0;0.0
2294;Mannen;Overige leeftijden;Turkije;2013;0;0.0
2295;Mannen;Overige leeftijden;Turkije;2014;0;0.0
2296;Mannen;Overige leeftijden;Turkije;2015;0;0.0
2297;Mannen;Overige leeftijden;Turkije;2016;0;0.0
2298;Mannen;Overige leeftijden;Turkije;2017;0;0.0
2299;Mannen;Overige leeftijden;Turkije;2018;0;0.0
2300;Mannen;Overige leeftijden;Turkije;2019;0;0.0
2301;Mannen;Overige leeftijden;Turkije;2020;0;0.0
2302;Mannen;Overige leeftijden;Turkije;2021;0;0.0
2303;Mannen;Overige leeftijden;Turkije;2022;0;0.0
2304;Mannen;Overige leeftijden;Suriname;2005;10;0.0
2305;Mannen;Overige leeftijden;Suriname;2006;10;0.0
2306;Mannen;Overige leeftijden;Suriname;2007;10;0.0
2307;Mannen;Overige leeftijden;Suriname;2008;0;0.0
2308;Mannen;Overige leeftijden;Suriname;2009;0;0.0
2309;Mannen;Overige leeftijden;Suriname;2010;0;0.0
2310;Mannen;Overige leeftijden;Suriname;2011;0;0.0
2311;Mannen;Overige leeftijden;Suriname;2012;0;0.0
2312;Mannen;Overige leeftijden;Suriname;2013;0;0.0
2313;Mannen;Overige leeftijden;Suriname;2014;0;0.0
2314;Mannen;Overige leeftijden;Suriname;2015;0;0.0
2315;Mannen;Overige leeftijden;Suriname;2016;0;0.0
2316;Mannen;Overige leeftijden;Suriname;2017;0;0.0
2317;Mannen;Overige leeftijden;Suriname;2018;0;0.0
2318;Mannen;Overige leeftijden;Suriname;2019;0;0.0
2319;Mannen;Overige leeftijden;Suriname;2020;0;0.0
2320;Mannen;Overige leeftijden;Suriname;2021;0;0.0
2321;Mannen;Overige leeftijden;Suriname;2022;0;0.0
2322;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2005;0;0.0
2323;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2006;10;0.0
2324;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2007;20;0.0
2325;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2008;0;0.0
2326;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2009;10;0.0
2327;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2010;0;0.0
2328;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2011;0;0.0
2329;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2012;0;0.0
2330;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2013;0;0.0
2331;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2014;0;0.0
2332;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2015;0;0.0
2333;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2016;0;0.0
2334;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2017;0;0.0
2335;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2018;0;0.0
2336;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2019;0;0.0
2337;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2020;0;0.0
2338;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2021;0;0.0
2339;Mannen;Overige leeftijden;(voormalige) Nederlandse Antillen, Aruba;2022;0;0.0
2340;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2005;60;0.1
2341;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2006;40;0.1
2342;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2007;20;0.0
2343;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2008;20;0.0
2344;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2009;20;0.0
2345;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2010;40;0.1
2346;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2011;70;0.2
2347;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2012;20;0.1
2348;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2013;60;0.1
2349;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2014;20;0.1
2350;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2015;40;0.1
2351;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2016;40;0.1
2352;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2017;10;0.0
2353;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2018;10;0.0
2354;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2019;10;0.0
2355;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2020;10;0.0
2356;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2021;10;0.0
2357;Mannen;Overige leeftijden;Overige niet-westerse migratieachterg...;2022;10;0.0
2358;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2005;0;0.0
2359;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2006;10;0.0
2360;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2007;50;0.1
2361;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2008;30;0.1
2362;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2009;10;0.0
2363;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2010;10;0.0
2364;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2011;0;0.0
2365;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2012;0;0.0
2366;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2013;0;0.0
2367;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2014;0;0.0
2368;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2015;10;0.0
2369;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2016;10;0.0
2370;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2017;0;0.0
2371;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2018;0;0.0
2372;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2019;0;0.0
2373;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2020;0;0.0
2374;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2021;0;0.0
2375;Mannen;Overige leeftijden;Onbekende migratieachtergrond;2022;0;0.0
2376;Vrouwen;Totaal;Totaal;2005;3990;7.9
2377;Vrouwen;Totaal;Totaal;2006;4220;8.4
2378;Vrouwen;Totaal;Totaal;2007;3970;8.3
2379;Vrouwen;Totaal;Totaal;2008;3930;8.7
2380;Vrouwen;Totaal;Totaal;2009;3670;8.3
2381;Vrouwen;Totaal;Totaal;2010;3640;8.3
2382;Vrouwen;Totaal;Totaal;2011;3680;8.4
2383;Vrouwen;Totaal;Totaal;2012;3310;7.8
2384;Vrouwen;Totaal;Totaal;2013;3520;8.2
2385;Vrouwen;Totaal;Totaal;2014;3550;8.2
2386;Vrouwen;Totaal;Totaal;2015;3210;8.1
2387;Vrouwen;Totaal;Totaal;2016;2750;7.8
2388;Vrouwen;Totaal;Totaal;2017;2470;7.4
2389;Vrouwen;Totaal;Totaal;2018;2420;7.3
2390;Vrouwen;Totaal;Totaal;2019;2430;7.2
2391;Vrouwen;Totaal;Totaal;2020;1650;6.0
2392;Vrouwen;Totaal;Totaal;2021;1830;6.2
2393;Vrouwen;Totaal;Totaal;2022;1930;6.4
2394;Vrouwen;Totaal;Nederlandse achtergrond;2005;1620;3.2
2395;Vrouwen;Totaal;Nederlandse achtergrond;2006;1710;3.4
2396;Vrouwen;Totaal;Nederlandse achtergrond;2007;1620;3.4
2397;Vrouwen;Totaal;Nederlandse achtergrond;2008;1570;3.5
2398;Vrouwen;Totaal;Nederlandse achtergrond;2009;1380;3.1
2399;Vrouwen;Totaal;Nederlandse achtergrond;2010;1350;3.1
2400;Vrouwen;Totaal;Nederlandse achtergrond;2011;1390;3.2
2401;Vrouwen;Totaal;Nederlandse achtergrond;2012;1250;2.9
2402;Vrouwen;Totaal;Nederlandse achtergrond;2013;1340;3.1
2403;Vrouwen;Totaal;Nederlandse achtergrond;2014;1420;3.3
2404;Vrouwen;Totaal;Nederlandse achtergrond;2015;1220;3.1
2405;Vrouwen;Totaal;Nederlandse achtergrond;2016;1030;2.9
2406;Vrouwen;Totaal;Nederlandse achtergrond;2017;920;2.7
2407;Vrouwen;Totaal;Nederlandse achtergrond;2018;920;2.8
2408;Vrouwen;Totaal;Nederlandse achtergrond;2019;850;2.5
2409;Vrouwen;Totaal;Nederlandse achtergrond;2020;570;2.1
2410;Vrouwen;Totaal;Nederlandse achtergrond;2021;690;2.4
2411;Vrouwen;Totaal;Nederlandse achtergrond;2022;700;2.3
2412;Vrouwen;Totaal;Met migratieachtergrond;2005;2340;4.6
2413;Vrouwen;Totaal;Met migratieachtergrond;2006;2490;5.0
2414;Vrouwen;Totaal;Met migratieachtergrond;2007;2300;4.8
2415;Vrouwen;Totaal;Met migratieachtergrond;2008;2330;5.2
2416;Vrouwen;Totaal;Met migratieachtergrond;2009;2260;5.1
2417;Vrouwen;Totaal;Met migratieachtergrond;2010;2250;5.1
2418;Vrouwen;Totaal;Met migratieachtergrond;2011;2270;5.2
2419;Vrouwen;Totaal;Met migratieachtergrond;2012;2050;4.8
2420;Vrouwen;Totaal;Met migratieachtergrond;2013;2160;5.1
2421;Vrouwen;Totaal;Met migratieachtergrond;2014;2090;4.8
2422;Vrouwen;Totaal;Met migratieachtergrond;2015;1960;4.9
2423;Vrouwen;Totaal;Met migratieachtergrond;2016;1690;4.8
2424;Vrouwen;Totaal;Met migratieachtergrond;2017;1530;4.6
2425;Vrouwen;Totaal;Met migratieachtergrond;2018;1500;4.5
2426;Vrouwen;Totaal;Met migratieachtergrond;2019;1570;4.6
2427;Vrouwen;Totaal;Met migratieachtergrond;2020;1070;3.9
2428;Vrouwen;Totaal;Met migratieachtergrond;2021;1130;3.9
2429;Vrouwen;Totaal;Met migratieachtergrond;2022;1230;4.0
2430;Vrouwen;Totaal;Westerse migratieachtergrond;2005;730;1.4
2431;Vrouwen;Totaal;Westerse migratieachtergrond;2006;810;1.6
2432;Vrouwen;Totaal;Westerse migratieachtergrond;2007;740;1.6
2433;Vrouwen;Totaal;Westerse migratieachtergrond;2008;730;1.6
2434;Vrouwen;Totaal;Westerse migratieachtergrond;2009;720;1.6
2435;Vrouwen;Totaal;Westerse migratieachtergrond;2010;740;1.7
2436;Vrouwen;Totaal;Westerse migratieachtergrond;2011;780;1.8
2437;Vrouwen;Totaal;Westerse migratieachtergrond;2012;730;1.7
2438;Vrouwen;Totaal;Westerse migratieachtergrond;2013;860;2.0
2439;Vrouwen;Totaal;Westerse migratieachtergrond;2014;810;1.9
2440;Vrouwen;Totaal;Westerse migratieachtergrond;2015;740;1.9
2441;Vrouwen;Totaal;Westerse migratieachtergrond;2016;690;2.0
2442;Vrouwen;Totaal;Westerse migratieachtergrond;2017;640;1.9
2443;Vrouwen;Totaal;Westerse migratieachtergrond;2018;560;1.7
2444;Vrouwen;Totaal;Westerse migratieachtergrond;2019;630;1.9
2445;Vrouwen;Totaal;Westerse migratieachtergrond;2020;450;1.7
2446;Vrouwen;Totaal;Westerse migratieachtergrond;2021;440;1.5
2447;Vrouwen;Totaal;Westerse migratieachtergrond;2022;510;1.7
2448;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2005;1610;3.2
2449;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2006;1680;3.4
2450;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2007;1560;3.3
2451;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2008;1600;3.5
2452;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2009;1550;3.5
2453;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2010;1520;3.5
2454;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2011;1490;3.4
2455;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2012;1320;3.1
2456;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2013;1300;3.0
2457;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2014;1280;3.0
2458;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2015;1220;3.1
2459;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2016;1010;2.9
2460;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2017;900;2.7
2461;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2018;940;2.8
2462;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2019;940;2.8
2463;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2020;620;2.3
2464;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2021;690;2.3
2465;Vrouwen;Totaal;Niet-westerse migratieachtergrond;2022;720;2.4
2466;Vrouwen;Totaal;Marokko;2005;130;0.2
2467;Vrouwen;Totaal;Marokko;2006;150;0.3
2468;Vrouwen;Totaal;Marokko;2007;160;0.3
2469;Vrouwen;Totaal;Marokko;2008;140;0.3
2470;Vrouwen;Totaal;Marokko;2009;130;0.3
2471;Vrouwen;Totaal;Marokko;2010;140;0.3
2472;Vrouwen;Totaal;Marokko;2011;160;0.4
2473;Vrouwen;Totaal;Marokko;2012;110;0.3
2474;Vrouwen;Totaal;Marokko;2013;140;0.3
2475;Vrouwen;Totaal;Marokko;2014;140;0.3
2476;Vrouwen;Totaal;Marokko;2015;120;0.3
2477;Vrouwen;Totaal;Marokko;2016;110;0.3
2478;Vrouwen;Totaal;Marokko;2017;110;0.3
2479;Vrouwen;Totaal;Marokko;2018;100;0.3
2480;Vrouwen;Totaal;Marokko;2019;110;0.3
2481;Vrouwen;Totaal;Marokko;2020;60;0.2
2482;Vrouwen;Totaal;Marokko;2021;80;0.3
2483;Vrouwen;Totaal;Marokko;2022;110;0.3
2484;Vrouwen;Totaal;Turkije;2005;90;0.2
2485;Vrouwen;Totaal;Turkije;2006;70;0.1
2486;Vrouwen;Totaal;Turkije;2007;70;0.1
2487;Vrouwen;Totaal;Turkije;2008;50;0.1
2488;Vrouwen;Totaal;Turkije;2009;60;0.1
2489;Vrouwen;Totaal;Turkije;2010;60;0.1
2490;Vrouwen;Totaal;Turkije;2011;60;0.1
2491;Vrouwen;Totaal;Turkije;2012;50;0.1
2492;Vrouwen;Totaal;Turkije;2013;50;0.1
2493;Vrouwen;Totaal;Turkije;2014;50;0.1
2494;Vrouwen;Totaal;Turkije;2015;50;0.1
2495;Vrouwen;Totaal;Turkije;2016;40;0.1
2496;Vrouwen;Totaal;Turkije;2017;40;0.1
2497;Vrouwen;Totaal;Turkije;2018;50;0.1
2498;Vrouwen;Totaal;Turkije;2019;40;0.1
2499;Vrouwen;Totaal;Turkije;2020;30;0.1
2500;Vrouwen;Totaal;Turkije;2021;50;0.2
2501;Vrouwen;Totaal;Turkije;2022;50;0.2
2502;Vrouwen;Totaal;Suriname;2005;560;1.1
2503;Vrouwen;Totaal;Suriname;2006;590;1.2
2504;Vrouwen;Totaal;Suriname;2007;550;1.1
2505;Vrouwen;Totaal;Suriname;2008;540;1.2
2506;Vrouwen;Totaal;Suriname;2009;480;1.1
2507;Vrouwen;Totaal;Suriname;2010;530;1.2
2508;Vrouwen;Totaal;Suriname;2011;480;1.1
2509;Vrouwen;Totaal;Suriname;2012;410;1.0
2510;Vrouwen;Totaal;Suriname;2013;400;0.9
2511;Vrouwen;Totaal;Suriname;2014;380;0.9
2512;Vrouwen;Totaal;Suriname;2015;380;1.0
2513;Vrouwen;Totaal;Suriname;2016;320;0.9
2514;Vrouwen;Totaal;Suriname;2017;250;0.8
2515;Vrouwen;Totaal;Suriname;2018;270;0.8
2516;Vrouwen;Totaal;Suriname;2019;240;0.7
2517;Vrouwen;Totaal;Suriname;2020;150;0.6
2518;Vrouwen;Totaal;Suriname;2021;160;0.5
2519;Vrouwen;Totaal;Suriname;2022;170;0.6
2520;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2005;400;0.8
2521;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2006;360;0.7
2522;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2007;290;0.6
2523;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2008;290;0.6
2524;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2009;340;0.8
2525;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2010;270;0.6
2526;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2011;300;0.7
2527;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2012;360;0.9
2528;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2013;350;0.8
2529;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2014;360;0.8
2530;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2015;340;0.8
2531;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2016;240;0.7
2532;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2017;220;0.7
2533;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2018;250;0.8
2534;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2019;250;0.7
2535;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2020;150;0.5
2536;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2021;180;0.6
2537;Vrouwen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2022;130;0.4
2538;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2005;440;0.9
2539;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2006;510;1.0
2540;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2007;500;1.0
2541;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2008;590;1.3
2542;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2009;540;1.2
2543;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2010;520;1.2
2544;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2011;490;1.1
2545;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2012;380;0.9
2546;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2013;360;0.8
2547;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2014;350;0.8
2548;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2015;330;0.8
2549;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2016;310;0.9
2550;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2017;270;0.8
2551;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2018;270;0.8
2552;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2019;300;0.9
2553;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2020;230;0.8
2554;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2021;230;0.8
2555;Vrouwen;Totaal;Overige niet-westerse migratieachterg...;2022;270;0.9
2556;Vrouwen;Totaal;Onbekende migratieachtergrond;2005;30;0.1
2557;Vrouwen;Totaal;Onbekende migratieachtergrond;2006;20;0.0
2558;Vrouwen;Totaal;Onbekende migratieachtergrond;2007;40;0.1
2559;Vrouwen;Totaal;Onbekende migratieachtergrond;2008;30;0.1
2560;Vrouwen;Totaal;Onbekende migratieachtergrond;2009;30;0.1
2561;Vrouwen;Totaal;Onbekende migratieachtergrond;2010;40;0.1
2562;Vrouwen;Totaal;Onbekende migratieachtergrond;2011;20;0.1
2563;Vrouwen;Totaal;Onbekende migratieachtergrond;2012;20;0.0
2564;Vrouwen;Totaal;Onbekende migratieachtergrond;2013;20;0.0
2565;Vrouwen;Totaal;Onbekende migratieachtergrond;2014;40;0.1
2566;Vrouwen;Totaal;Onbekende migratieachtergrond;2015;40;0.1
2567;Vrouwen;Totaal;Onbekende migratieachtergrond;2016;30;0.1
2568;Vrouwen;Totaal;Onbekende migratieachtergrond;2017;10;0.0
2569;Vrouwen;Totaal;Onbekende migratieachtergrond;2018;10;0.0
2570;Vrouwen;Totaal;Onbekende migratieachtergrond;2019;10;0.0
2571;Vrouwen;Totaal;Onbekende migratieachtergrond;2020;10;0.0
2572;Vrouwen;Totaal;Onbekende migratieachtergrond;2021;0;0.0
2573;Vrouwen;Totaal;Onbekende migratieachtergrond;2022;10;0.0
2574;Vrouwen;18 tot 25 jaar;Totaal;2005;740;1.5
2575;Vrouwen;18 tot 25 jaar;Totaal;2006;780;1.6
2576;Vrouwen;18 tot 25 jaar;Totaal;2007;780;1.6
2577;Vrouwen;18 tot 25 jaar;Totaal;2008;770;1.7
2578;Vrouwen;18 tot 25 jaar;Totaal;2009;730;1.7
2579;Vrouwen;18 tot 25 jaar;Totaal;2010;720;1.6
2580;Vrouwen;18 tot 25 jaar;Totaal;2011;740;1.7
2581;Vrouwen;18 tot 25 jaar;Totaal;2012;670;1.6
2582;Vrouwen;18 tot 25 jaar;Totaal;2013;630;1.5
2583;Vrouwen;18 tot 25 jaar;Totaal;2014;610;1.4
2584;Vrouwen;18 tot 25 jaar;Totaal;2015;520;1.3
2585;Vrouwen;18 tot 25 jaar;Totaal;2016;400;1.1
2586;Vrouwen;18 tot 25 jaar;Totaal;2017;360;1.1
2587;Vrouwen;18 tot 25 jaar;Totaal;2018;310;0.9
2588;Vrouwen;18 tot 25 jaar;Totaal;2019;300;0.9
2589;Vrouwen;18 tot 25 jaar;Totaal;2020;230;0.8
2590;Vrouwen;18 tot 25 jaar;Totaal;2021;210;0.7
2591;Vrouwen;18 tot 25 jaar;Totaal;2022;220;0.7
2592;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2005;230;0.5
2593;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2006;250;0.5
2594;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2007;280;0.6
2595;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2008;260;0.6
2596;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2009;210;0.5
2597;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2010;230;0.5
2598;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2011;220;0.5
2599;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2012;200;0.5
2600;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2013;170;0.4
2601;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2014;160;0.4
2602;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2015;130;0.3
2603;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2016;100;0.3
2604;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2017;90;0.3
2605;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2018;70;0.2
2606;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2019;60;0.2
2607;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2020;60;0.2
2608;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2021;70;0.2
2609;Vrouwen;18 tot 25 jaar;Nederlandse achtergrond;2022;70;0.2
