ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;BanenVanWerknemersInDecember_1
6425;62-63 IT- en informatiedienstverlening;10  tot 50 werkzame personen;2023 december;65.1
6426;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2010 december;14.0
6427;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2011 december ;15.1
6428;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2012 december;15.0
6429;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2013 december;15.8
6430;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2014 december;18.1
6431;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2015 december;20.1
6432;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2016 december;18.8
6433;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2017 december;21.1
6434;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2018 december;22.39
6435;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2019 december;24.7
6436;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2020 december;27.4
6437;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2021 december;28.3
6438;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2022 december;29.7
6439;62-63 IT- en informatiedienstverlening;50  tot 100 werkzame personens;2023 december;28.0
6440;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2010 december;24.1
6441;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2011 december ;25.2
6442;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2012 december;25.4
6443;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2013 december;26.6
6444;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2014 december;27.1
6445;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2015 december;28.6
6446;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2016 december;34.7
6447;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2017 december;37.6
6448;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2018 december;42.64
6449;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2019 december;42.6
6450;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2020 december;46.2
6451;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2021 december;53.8
6452;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2022 december;57.5
6453;62-63 IT- en informatiedienstverlening;100  tot 500 werkzame personen;2023 december;57.5
6454;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2010 december;39.8
6455;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2011 december ;40.1
6456;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2012 december;38.4
6457;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2013 december;35.0
6458;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2014 december;38.0
6459;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2015 december;38.4
6460;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2016 december;37.3
6461;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2017 december;40.1
6462;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2018 december;40.94
6463;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2019 december;44.8
6464;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2020 december;46.8
6465;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2021 december;47.0
6466;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2022 december;54.4
6467;62-63 IT- en informatiedienstverlening;500 werkzame personen of meer;2023 december;61.6
6468;62 IT-dienstverlening;Totaal;2010 december;131.4
6469;62 IT-dienstverlening;Totaal;2011 december ;134.8
6470;62 IT-dienstverlening;Totaal;2012 december;135.4
6471;62 IT-dienstverlening;Totaal;2013 december;134.8
6472;62 IT-dienstverlening;Totaal;2014 december;144.2
6473;62 IT-dienstverlening;Totaal;2015 december;153.9
6474;62 IT-dienstverlening;Totaal;2016 december;162.0
6475;62 IT-dienstverlening;Totaal;2017 december;173.8
6476;62 IT-dienstverlening;Totaal;2018 december;185.25
6477;62 IT-dienstverlening;Totaal;2019 december;193.5
6478;62 IT-dienstverlening;Totaal;2020 december;201.9
6479;62 IT-dienstverlening;Totaal;2021 december;216.7
6480;62 IT-dienstverlening;Totaal;2022 december;232.4
6481;62 IT-dienstverlening;Totaal;2023 december;236.3
6482;62 IT-dienstverlening;0  tot 10 werkzame personen;2010 december;25.3
6483;62 IT-dienstverlening;0  tot 10 werkzame personen;2011 december ;24.6
6484;62 IT-dienstverlening;0  tot 10 werkzame personen;2012 december;24.8
6485;62 IT-dienstverlening;0  tot 10 werkzame personen;2013 december;25.8
6486;62 IT-dienstverlening;0  tot 10 werkzame personen;2014 december;28.1
6487;62 IT-dienstverlening;0  tot 10 werkzame personen;2015 december;30.6
6488;62 IT-dienstverlening;0  tot 10 werkzame personen;2016 december;32.5
6489;62 IT-dienstverlening;0  tot 10 werkzame personen;2017 december;33.8
6490;62 IT-dienstverlening;0  tot 10 werkzame personen;2018 december;35.96
6491;62 IT-dienstverlening;0  tot 10 werkzame personen;2019 december;36.2
6492;62 IT-dienstverlening;0  tot 10 werkzame personen;2020 december;36.6
6493;62 IT-dienstverlening;0  tot 10 werkzame personen;2021 december;40.1
6494;62 IT-dienstverlening;0  tot 10 werkzame personen;2022 december;42.6
6495;62 IT-dienstverlening;0  tot 10 werkzame personen;2023 december;42.6
6496;62 IT-dienstverlening;10  tot 50 werkzame personen;2010 december;30.5
6497;62 IT-dienstverlening;10  tot 50 werkzame personen;2011 december ;32.2
6498;62 IT-dienstverlening;10  tot 50 werkzame personen;2012 december;34.0
6499;62 IT-dienstverlening;10  tot 50 werkzame personen;2013 december;33.9
6500;62 IT-dienstverlening;10  tot 50 werkzame personen;2014 december;35.5
6501;62 IT-dienstverlening;10  tot 50 werkzame personen;2015 december;39.2
6502;62 IT-dienstverlening;10  tot 50 werkzame personen;2016 december;42.4
6503;62 IT-dienstverlening;10  tot 50 werkzame personen;2017 december;46.3
6504;62 IT-dienstverlening;10  tot 50 werkzame personen;2018 december;47.9
6505;62 IT-dienstverlening;10  tot 50 werkzame personen;2019 december;50.9
6506;62 IT-dienstverlening;10  tot 50 werkzame personen;2020 december;52.9
6507;62 IT-dienstverlening;10  tot 50 werkzame personen;2021 december;57.5
6508;62 IT-dienstverlening;10  tot 50 werkzame personen;2022 december;58.9
6509;62 IT-dienstverlening;10  tot 50 werkzame personen;2023 december;57.8
6510;62 IT-dienstverlening;50  tot 100 werkzame personens;2010 december;13.1
6511;62 IT-dienstverlening;50  tot 100 werkzame personens;2011 december ;14.1
6512;62 IT-dienstverlening;50  tot 100 werkzame personens;2012 december;14.1
6513;62 IT-dienstverlening;50  tot 100 werkzame personens;2013 december;15.0
6514;62 IT-dienstverlening;50  tot 100 werkzame personens;2014 december;17.1
6515;62 IT-dienstverlening;50  tot 100 werkzame personens;2015 december;18.7
6516;62 IT-dienstverlening;50  tot 100 werkzame personens;2016 december;17.6
6517;62 IT-dienstverlening;50  tot 100 werkzame personens;2017 december;19.3
6518;62 IT-dienstverlening;50  tot 100 werkzame personens;2018 december;20.66
6519;62 IT-dienstverlening;50  tot 100 werkzame personens;2019 december;
6520;62 IT-dienstverlening;50  tot 100 werkzame personens;2020 december;
6521;62 IT-dienstverlening;50  tot 100 werkzame personens;2021 december;
6522;62 IT-dienstverlening;50  tot 100 werkzame personens;2022 december;
6523;62 IT-dienstverlening;50  tot 100 werkzame personens;2023 december;
6524;62 IT-dienstverlening;100  tot 500 werkzame personen;2010 december;22.8
6525;62 IT-dienstverlening;100  tot 500 werkzame personen;2011 december ;23.8
6526;62 IT-dienstverlening;100  tot 500 werkzame personen;2012 december;24.2
6527;62 IT-dienstverlening;100  tot 500 werkzame personen;2013 december;25.1
6528;62 IT-dienstverlening;100  tot 500 werkzame personen;2014 december;25.5
6529;62 IT-dienstverlening;100  tot 500 werkzame personen;2015 december;27.1
6530;62 IT-dienstverlening;100  tot 500 werkzame personen;2016 december;32.2
6531;62 IT-dienstverlening;100  tot 500 werkzame personen;2017 december;34.4
6532;62 IT-dienstverlening;100  tot 500 werkzame personen;2018 december;39.78
6533;62 IT-dienstverlening;100  tot 500 werkzame personen;2019 december;39.9
6534;62 IT-dienstverlening;100  tot 500 werkzame personen;2020 december;42.4
6535;62 IT-dienstverlening;100  tot 500 werkzame personen;2021 december;49.2
6536;62 IT-dienstverlening;100  tot 500 werkzame personen;2022 december;52.1
6537;62 IT-dienstverlening;100  tot 500 werkzame personen;2023 december;51.5
6538;62 IT-dienstverlening;500 werkzame personen of meer;2010 december;39.8
6539;62 IT-dienstverlening;500 werkzame personen of meer;2011 december ;40.1
6540;62 IT-dienstverlening;500 werkzame personen of meer;2012 december;38.4
6541;62 IT-dienstverlening;500 werkzame personen of meer;2013 december;35.0
6542;62 IT-dienstverlening;500 werkzame personen of meer;2014 december;38.0
6543;62 IT-dienstverlening;500 werkzame personen of meer;2015 december;38.4
6544;62 IT-dienstverlening;500 werkzame personen of meer;2016 december;37.3
6545;62 IT-dienstverlening;500 werkzame personen of meer;2017 december;40.1
6546;62 IT-dienstverlening;500 werkzame personen of meer;2018 december;40.94
6547;62 IT-dienstverlening;500 werkzame personen of meer;2019 december;
6548;62 IT-dienstverlening;500 werkzame personen of meer;2020 december;
6549;62 IT-dienstverlening;500 werkzame personen of meer;2021 december;
6550;62 IT-dienstverlening;500 werkzame personen of meer;2022 december;
6551;62 IT-dienstverlening;500 werkzame personen of meer;2023 december;
6552;63 Diensten op het gebied van informatie;Totaal;2010 december;10.3
6553;63 Diensten op het gebied van informatie;Totaal;2011 december ;9.9
6554;63 Diensten op het gebied van informatie;Totaal;2012 december;12.3
6555;63 Diensten op het gebied van informatie;Totaal;2013 december;13.2
6556;63 Diensten op het gebied van informatie;Totaal;2014 december;14.7
6557;63 Diensten op het gebied van informatie;Totaal;2015 december;13.0
6558;63 Diensten op het gebied van informatie;Totaal;2016 december;14.5
6559;63 Diensten op het gebied van informatie;Totaal;2017 december;15.5
6560;63 Diensten op het gebied van informatie;Totaal;2018 december;16.21
6561;63 Diensten op het gebied van informatie;Totaal;2019 december;17.9
6562;63 Diensten op het gebied van informatie;Totaal;2020 december;20.3
6563;63 Diensten op het gebied van informatie;Totaal;2021 december;22.5
6564;63 Diensten op het gebied van informatie;Totaal;2022 december;24.2
6565;63 Diensten op het gebied van informatie;Totaal;2023 december;24.7
6566;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2010 december;5.5
6567;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2011 december ;4.2
6568;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2012 december;6.6
6569;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2013 december;6.9
6570;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2014 december;7.3
6571;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2015 december;4.5
6572;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2016 december;4.7
6573;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2017 december;5.0
6574;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2018 december;5.19
6575;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2019 december;5.4
6576;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2020 december;5.6
6577;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2021 december;6.1
6578;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2022 december;6.1
6579;63 Diensten op het gebied van informatie;0  tot 10 werkzame personen;2023 december;6.1
6580;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2010 december;2.7
6581;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2011 december ;3.2
6582;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2012 december;3.7
6583;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2013 december;3.9
6584;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2014 december;4.7
6585;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2015 december;5.5
6586;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2016 december;6.1
6587;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2017 december;5.5
6588;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2018 december;6.43
6589;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2019 december;6.7
6590;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2020 december;6.7
6591;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2021 december;6.4
6592;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2022 december;7.5
6593;63 Diensten op het gebied van informatie;10  tot 50 werkzame personen;2023 december;7.3
6594;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2010 december;0.9
6595;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2011 december ;1.0
6596;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2012 december;0.9
6597;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2013 december;0.8
6598;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2014 december;1.0
6599;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2015 december;1.5
6600;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2016 december;1.2
6601;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2017 december;1.8
6602;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2018 december;1.73
6603;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2019 december;
6604;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2020 december;
6605;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2021 december;
6606;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2022 december;
6607;63 Diensten op het gebied van informatie;50  tot 100 werkzame personens;2023 december;
6608;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2010 december;1.3
6609;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2011 december ;1.4
6610;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2012 december;1.2
6611;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2013 december;1.6
6612;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2014 december;1.6
6613;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2015 december;1.6
6614;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2016 december;2.5
6615;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2017 december;3.2
6616;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2018 december;2.86
6617;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2019 december;2.7
6618;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2020 december;3.8
6619;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2021 december;4.6
6620;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2022 december;5.4
6621;63 Diensten op het gebied van informatie;100  tot 500 werkzame personen;2023 december;6.0
6622;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2010 december;0.0
6623;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2011 december ;0.0
6624;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2012 december;0.0
6625;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2013 december;0.0
6626;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2014 december;0.0
6627;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2015 december;0.0
6628;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2016 december;0.0
6629;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2017 december;0.0
6630;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2018 december;0.0
6631;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2019 december;
6632;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2020 december;
6633;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2021 december;
6634;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2022 december;
6635;63 Diensten op het gebied van informatie;500 werkzame personen of meer;2023 december;
6636;K Financiële dienstverlening;Totaal;2010 december;276.1
6637;K Financiële dienstverlening;Totaal;2011 december ;307.6
6638;K Financiële dienstverlening;Totaal;2012 december;260.5
6639;K Financiële dienstverlening;Totaal;2013 december;250.6
6640;K Financiële dienstverlening;Totaal;2014 december;242.7
6641;K Financiële dienstverlening;Totaal;2015 december;282.8
6642;K Financiële dienstverlening;Totaal;2016 december;276.9
6643;K Financiële dienstverlening;Totaal;2017 december;267.9
6644;K Financiële dienstverlening;Totaal;2018 december;267.84
6645;K Financiële dienstverlening;Totaal;2019 december;269.0
6646;K Financiële dienstverlening;Totaal;2020 december;276.1
6647;K Financiële dienstverlening;Totaal;2021 december;281.2
6648;K Financiële dienstverlening;Totaal;2022 december;290.0
6649;K Financiële dienstverlening;Totaal;2023 december;297.6
6650;K Financiële dienstverlening;0  tot 10 werkzame personen;2010 december;54.5
6651;K Financiële dienstverlening;0  tot 10 werkzame personen;2011 december ;85.6
6652;K Financiële dienstverlening;0  tot 10 werkzame personen;2012 december;49.1
6653;K Financiële dienstverlening;0  tot 10 werkzame personen;2013 december;47.0
6654;K Financiële dienstverlening;0  tot 10 werkzame personen;2014 december;47.7
6655;K Financiële dienstverlening;0  tot 10 werkzame personen;2015 december;89.6
6656;K Financiële dienstverlening;0  tot 10 werkzame personen;2016 december;90.9
6657;K Financiële dienstverlening;0  tot 10 werkzame personen;2017 december;97.5
6658;K Financiële dienstverlening;0  tot 10 werkzame personen;2018 december;96.34
6659;K Financiële dienstverlening;0  tot 10 werkzame personen;2019 december;98.5
6660;K Financiële dienstverlening;0  tot 10 werkzame personen;2020 december;100.0
6661;K Financiële dienstverlening;0  tot 10 werkzame personen;2021 december;103.4
6662;K Financiële dienstverlening;0  tot 10 werkzame personen;2022 december;106.7
6663;K Financiële dienstverlening;0  tot 10 werkzame personen;2023 december;106.9
6664;K Financiële dienstverlening;10  tot 50 werkzame personen;2010 december;19.2
6665;K Financiële dienstverlening;10  tot 50 werkzame personen;2011 december ;22.6
6666;K Financiële dienstverlening;10  tot 50 werkzame personen;2012 december;18.5
6667;K Financiële dienstverlening;10  tot 50 werkzame personen;2013 december;18.2
6668;K Financiële dienstverlening;10  tot 50 werkzame personen;2014 december;18.1
6669;K Financiële dienstverlening;10  tot 50 werkzame personen;2015 december;20.0
6670;K Financiële dienstverlening;10  tot 50 werkzame personen;2016 december;20.0
6671;K Financiële dienstverlening;10  tot 50 werkzame personen;2017 december;24.7
6672;K Financiële dienstverlening;10  tot 50 werkzame personen;2018 december;21.37
6673;K Financiële dienstverlening;10  tot 50 werkzame personen;2019 december;21.5
6674;K Financiële dienstverlening;10  tot 50 werkzame personen;2020 december;21.5
6675;K Financiële dienstverlening;10  tot 50 werkzame personen;2021 december;21.3
6676;K Financiële dienstverlening;10  tot 50 werkzame personen;2022 december;22.3
6677;K Financiële dienstverlening;10  tot 50 werkzame personen;2023 december;21.1
6678;K Financiële dienstverlening;50  tot 100 werkzame personens;2010 december;7.9
6679;K Financiële dienstverlening;50  tot 100 werkzame personens;2011 december ;7.2
6680;K Financiële dienstverlening;50  tot 100 werkzame personens;2012 december;6.6
6681;K Financiële dienstverlening;50  tot 100 werkzame personens;2013 december;6.3
6682;K Financiële dienstverlening;50  tot 100 werkzame personens;2014 december;5.6
6683;K Financiële dienstverlening;50  tot 100 werkzame personens;2015 december;7.4
6684;K Financiële dienstverlening;50  tot 100 werkzame personens;2016 december;7.1
6685;K Financiële dienstverlening;50  tot 100 werkzame personens;2017 december;7.6
6686;K Financiële dienstverlening;50  tot 100 werkzame personens;2018 december;7.27
6687;K Financiële dienstverlening;50  tot 100 werkzame personens;2019 december;8.9
6688;K Financiële dienstverlening;50  tot 100 werkzame personens;2020 december;8.0
6689;K Financiële dienstverlening;50  tot 100 werkzame personens;2021 december;7.7
6690;K Financiële dienstverlening;50  tot 100 werkzame personens;2022 december;10.0
6691;K Financiële dienstverlening;50  tot 100 werkzame personens;2023 december;10.4
6692;K Financiële dienstverlening;100  tot 500 werkzame personen;2010 december;22.6
6693;K Financiële dienstverlening;100  tot 500 werkzame personen;2011 december ;23.6
6694;K Financiële dienstverlening;100  tot 500 werkzame personen;2012 december;22.8
6695;K Financiële dienstverlening;100  tot 500 werkzame personen;2013 december;22.1
6696;K Financiële dienstverlening;100  tot 500 werkzame personen;2014 december;23.1
6697;K Financiële dienstverlening;100  tot 500 werkzame personen;2015 december;22.8
6698;K Financiële dienstverlening;100  tot 500 werkzame personen;2016 december;22.4
6699;K Financiële dienstverlening;100  tot 500 werkzame personen;2017 december;26.6
6700;K Financiële dienstverlening;100  tot 500 werkzame personen;2018 december;30.88
6701;K Financiële dienstverlening;100  tot 500 werkzame personen;2019 december;29.2
6702;K Financiële dienstverlening;100  tot 500 werkzame personen;2020 december;31.4
6703;K Financiële dienstverlening;100  tot 500 werkzame personen;2021 december;32.4
6704;K Financiële dienstverlening;100  tot 500 werkzame personen;2022 december;34.6
6705;K Financiële dienstverlening;100  tot 500 werkzame personen;2023 december;36.8
6706;K Financiële dienstverlening;500 werkzame personen of meer;2010 december;171.9
6707;K Financiële dienstverlening;500 werkzame personen of meer;2011 december ;168.7
6708;K Financiële dienstverlening;500 werkzame personen of meer;2012 december;163.5
6709;K Financiële dienstverlening;500 werkzame personen of meer;2013 december;157.0
6710;K Financiële dienstverlening;500 werkzame personen of meer;2014 december;148.2
6711;K Financiële dienstverlening;500 werkzame personen of meer;2015 december;143.1
6712;K Financiële dienstverlening;500 werkzame personen of meer;2016 december;136.4
6713;K Financiële dienstverlening;500 werkzame personen of meer;2017 december;111.5
6714;K Financiële dienstverlening;500 werkzame personen of meer;2018 december;111.98
6715;K Financiële dienstverlening;500 werkzame personen of meer;2019 december;110.8
6716;K Financiële dienstverlening;500 werkzame personen of meer;2020 december;115.3
6717;K Financiële dienstverlening;500 werkzame personen of meer;2021 december;116.5
6718;K Financiële dienstverlening;500 werkzame personen of meer;2022 december;116.5
6719;K Financiële dienstverlening;500 werkzame personen of meer;2023 december;122.4
6720;64 Bankwezen;Totaal;2010 december;145.8
6721;64 Bankwezen;Totaal;2011 december ;185.8
6722;64 Bankwezen;Totaal;2012 december;139.5
6723;64 Bankwezen;Totaal;2013 december;131.9
6724;64 Bankwezen;Totaal;2014 december;125.9
6725;64 Bankwezen;Totaal;2015 december;166.9
6726;64 Bankwezen;Totaal;2016 december;162.4
6727;64 Bankwezen;Totaal;2017 december;159.1
6728;64 Bankwezen;Totaal;2018 december;159.29
6729;64 Bankwezen;Totaal;2019 december;165.8
6730;64 Bankwezen;Totaal;2020 december;166.7
6731;64 Bankwezen;Totaal;2021 december;169.9
6732;64 Bankwezen;Totaal;2022 december;177.8
6733;64 Bankwezen;Totaal;2023 december;183.8
6734;64 Bankwezen;0  tot 10 werkzame personen;2010 december;27.1
6735;64 Bankwezen;0  tot 10 werkzame personen;2011 december ;63.2
6736;64 Bankwezen;0  tot 10 werkzame personen;2012 december;24.8
6737;64 Bankwezen;0  tot 10 werkzame personen;2013 december;23.5
6738;64 Bankwezen;0  tot 10 werkzame personen;2014 december;23.9
6739;64 Bankwezen;0  tot 10 werkzame personen;2015 december;68.6
6740;64 Bankwezen;0  tot 10 werkzame personen;2016 december;70.3
6741;64 Bankwezen;0  tot 10 werkzame personen;2017 december;72.5
6742;64 Bankwezen;0  tot 10 werkzame personen;2018 december;75.98
6743;64 Bankwezen;0  tot 10 werkzame personen;2019 december;78.1
6744;64 Bankwezen;0  tot 10 werkzame personen;2020 december;80.0
6745;64 Bankwezen;0  tot 10 werkzame personen;2021 december;83.3
6746;64 Bankwezen;0  tot 10 werkzame personen;2022 december;87.0
6747;64 Bankwezen;0  tot 10 werkzame personen;2023 december;88.4
6748;64 Bankwezen;10  tot 50 werkzame personen;2010 december;6.0
6749;64 Bankwezen;10  tot 50 werkzame personen;2011 december ;9.1
6750;64 Bankwezen;10  tot 50 werkzame personen;2012 december;5.7
6751;64 Bankwezen;10  tot 50 werkzame personen;2013 december;5.4
6752;64 Bankwezen;10  tot 50 werkzame personen;2014 december;5.4
6753;64 Bankwezen;10  tot 50 werkzame personen;2015 december;7.7
6754;64 Bankwezen;10  tot 50 werkzame personen;2016 december;7.9
6755;64 Bankwezen;10  tot 50 werkzame personen;2017 december;8.3
6756;64 Bankwezen;10  tot 50 werkzame personen;2018 december;8.4
6757;64 Bankwezen;10  tot 50 werkzame personen;2019 december;9.0
6758;64 Bankwezen;10  tot 50 werkzame personen;2020 december;8.7
6759;64 Bankwezen;10  tot 50 werkzame personen;2021 december;8.4
6760;64 Bankwezen;10  tot 50 werkzame personen;2022 december;8.2
6761;64 Bankwezen;10  tot 50 werkzame personen;2023 december;9.0
6762;64 Bankwezen;50  tot 100 werkzame personens;2010 december;2.0
6763;64 Bankwezen;50  tot 100 werkzame personens;2011 december ;2.4
6764;64 Bankwezen;50  tot 100 werkzame personens;2012 december;2.2
6765;64 Bankwezen;50  tot 100 werkzame personens;2013 december;2.2
6766;64 Bankwezen;50  tot 100 werkzame personens;2014 december;1.7
6767;64 Bankwezen;50  tot 100 werkzame personens;2015 december;2.7
6768;64 Bankwezen;50  tot 100 werkzame personens;2016 december;2.4
6769;64 Bankwezen;50  tot 100 werkzame personens;2017 december;2.3
6770;64 Bankwezen;50  tot 100 werkzame personens;2018 december;2.15
6771;64 Bankwezen;50  tot 100 werkzame personens;2019 december;3.4
6772;64 Bankwezen;50  tot 100 werkzame personens;2020 december;3.1
6773;64 Bankwezen;50  tot 100 werkzame personens;2021 december;2.5
6774;64 Bankwezen;50  tot 100 werkzame personens;2022 december;3.8
6775;64 Bankwezen;50  tot 100 werkzame personens;2023 december;3.4
6776;64 Bankwezen;100  tot 500 werkzame personen;2010 december;7.9
6777;64 Bankwezen;100  tot 500 werkzame personen;2011 december ;6.0
6778;64 Bankwezen;100  tot 500 werkzame personen;2012 december;5.7
6779;64 Bankwezen;100  tot 500 werkzame personen;2013 december;5.8
6780;64 Bankwezen;100  tot 500 werkzame personen;2014 december;5.4
6781;64 Bankwezen;100  tot 500 werkzame personen;2015 december;5.4
6782;64 Bankwezen;100  tot 500 werkzame personen;2016 december;5.4
6783;64 Bankwezen;100  tot 500 werkzame personen;2017 december;6.0
6784;64 Bankwezen;100  tot 500 werkzame personen;2018 december;8.26
6785;64 Bankwezen;100  tot 500 werkzame personen;2019 december;8.6
6786;64 Bankwezen;100  tot 500 werkzame personen;2020 december;7.3
6787;64 Bankwezen;100  tot 500 werkzame personen;2021 december;7.6
6788;64 Bankwezen;100  tot 500 werkzame personen;2022 december;6.5
6789;64 Bankwezen;100  tot 500 werkzame personen;2023 december;7.2
6790;64 Bankwezen;500 werkzame personen of meer;2010 december;102.7
6791;64 Bankwezen;500 werkzame personen of meer;2011 december ;105.2
6792;64 Bankwezen;500 werkzame personen of meer;2012 december;101.2
6793;64 Bankwezen;500 werkzame personen of meer;2013 december;95.1
6794;64 Bankwezen;500 werkzame personen of meer;2014 december;89.5
6795;64 Bankwezen;500 werkzame personen of meer;2015 december;82.5
6796;64 Bankwezen;500 werkzame personen of meer;2016 december;76.4
6797;64 Bankwezen;500 werkzame personen of meer;2017 december;69.8
6798;64 Bankwezen;500 werkzame personen of meer;2018 december;64.51
6799;64 Bankwezen;500 werkzame personen of meer;2019 december;66.7
