ID;Geslacht;Onderwijssoort;Studierichting;Opleidingsvorm;Herkomstgroepering;Perioden;AssociateDegree_1;Bachelor_2;Doctoraal_3;WoMaster_4;Vervolgopleidingen_5
5365;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2005/'06;0;0;;;0
5366;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2006/'07;0;0;;;1
5367;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2007/'08;0;0;;;0
5368;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2008/'09;0;0;;;0
5369;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2009/'10;0;0;;;0
5370;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2010/'11;0;0;;;0
5371;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2011/'12;0;0;;;0
5372;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2012/'13;0;0;;;0
5373;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2013/'14;0;0;;;0
5374;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2014/'15;0;0;;;0
5375;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 1e generatie;2015/'16;0;0;;;0
5376;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;1995/'96;0;0;;;0
5377;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;1996/'97;0;0;;;0
5378;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;1997/'98;0;0;;;2
5379;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;1998/'99;0;0;;;1
5380;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;1999/'00;0;0;;;0
5381;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2000/'01;0;0;;;0
5382;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2001/'02;0;0;;;0
5383;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2002/'03;0;0;;;0
5384;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2003/'04;0;0;;;0
5385;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2004/'05;0;0;;;0
5386;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2005/'06;0;0;;;0
5387;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2006/'07;0;0;;;0
5388;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2007/'08;0;0;;;1
5389;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2008/'09;0;0;;;2
5390;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2009/'10;0;0;;;0
5391;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2010/'11;0;0;;;1
5392;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2011/'12;0;0;;;0
5393;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2012/'13;0;0;;;0
5394;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2013/'14;0;0;;;1
5395;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2014/'15;0;0;;;1
5396;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Suriname, 2e generatie;2015/'16;0;0;;;0
5397;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;1995/'96;0;0;;;1
5398;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;1996/'97;0;0;;;1
5399;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;1997/'98;0;0;;;1
5400;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;1998/'99;0;0;;;3
5401;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;1999/'00;0;0;;;1
5402;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2000/'01;0;0;;;0
5403;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2001/'02;0;0;;;0
5404;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2002/'03;0;0;;;0
5405;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2003/'04;0;0;;;1
5406;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2004/'05;0;0;;;0
5407;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2005/'06;0;0;;;1
5408;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0;0;;;0
5409;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2007/'08;0;0;;;0
5410;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2008/'09;0;0;;;1
5411;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2009/'10;0;0;;;0
5412;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2010/'11;0;0;;;1
5413;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2011/'12;0;0;;;0
5414;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2012/'13;0;0;;;1
5415;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2013/'14;0;0;;;2
5416;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2014/'15;0;0;;;4
5417;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0;0;;;0
5418;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;1995/'96;0;0;;;0
5419;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;1996/'97;0;0;;;0
5420;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;1997/'98;0;0;;;1
5421;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;1998/'99;0;0;;;2
5422;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;1999/'00;0;0;;;0
5423;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2000/'01;0;0;;;0
5424;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2001/'02;0;0;;;0
5425;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2002/'03;0;0;;;0
5426;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2003/'04;0;0;;;1
5427;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2004/'05;0;0;;;0
5428;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2005/'06;0;0;;;1
5429;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2006/'07;0;0;;;0
5430;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2007/'08;0;0;;;0
5431;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2008/'09;0;0;;;1
5432;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2009/'10;0;0;;;0
5433;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2010/'11;0;0;;;1
5434;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2011/'12;0;0;;;0
5435;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2012/'13;0;0;;;1
5436;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2013/'14;0;0;;;0
5437;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2014/'15;0;0;;;2
5438;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 1e generatie;2015/'16;0;0;;;0
5439;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;1995/'96;0;0;;;1
5440;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;1996/'97;0;0;;;1
5441;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;1997/'98;0;0;;;0
5442;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;1998/'99;0;0;;;1
5443;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;1999/'00;0;0;;;1
5444;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2000/'01;0;0;;;0
5445;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2001/'02;0;0;;;0
5446;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2002/'03;0;0;;;0
5447;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2003/'04;0;0;;;0
5448;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2004/'05;0;0;;;0
5449;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2005/'06;0;0;;;0
5450;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2006/'07;0;0;;;0
5451;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2007/'08;0;0;;;0
5452;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2008/'09;0;0;;;0
5453;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2009/'10;0;0;;;0
5454;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2010/'11;0;0;;;0
5455;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2011/'12;0;0;;;0
5456;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2012/'13;0;0;;;0
5457;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2013/'14;0;0;;;2
5458;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2014/'15;0;0;;;2
5459;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;(vm) Ned Antillen, Aruba, 2e generatie;2015/'16;0;0;;;0
5460;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;1995/'96;0;0;;;1
5461;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;1996/'97;0;0;;;0
5462;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;1997/'98;0;0;;;0
5463;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;1998/'99;0;0;;;1
5464;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;1999/'00;0;0;;;1
5465;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2000/'01;0;0;;;0
5466;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2001/'02;0;0;;;0
5467;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2002/'03;0;0;;;2
5468;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2003/'04;0;0;;;0
5469;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2004/'05;0;0;;;3
5470;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2005/'06;0;0;;;2
5471;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2006/'07;0;0;;;0
5472;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2007/'08;0;0;;;2
5473;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2008/'09;0;0;;;0
5474;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2009/'10;0;0;;;1
5475;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2010/'11;0;0;;;0
5476;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2011/'12;0;0;;;1
5477;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2012/'13;0;0;;;0
5478;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2013/'14;0;0;;;0
5479;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2014/'15;0;0;;;1
5480;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Overige niet-westerse allochtoon;2015/'16;0;0;;;1
5481;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;1995/'96;0;0;;;0
5482;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;1996/'97;0;0;;;0
5483;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;1997/'98;0;0;;;0
5484;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;1998/'99;0;0;;;0
5485;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;1999/'00;0;0;;;0
5486;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2000/'01;0;0;;;0
5487;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2001/'02;0;0;;;0
5488;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2002/'03;0;0;;;0
5489;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2003/'04;0;0;;;0
5490;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2004/'05;0;0;;;0
5491;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2005/'06;0;0;;;1
5492;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2006/'07;0;0;;;0
5493;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2007/'08;0;0;;;1
5494;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2008/'09;0;0;;;0
5495;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2009/'10;0;0;;;0
5496;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2010/'11;0;0;;;0
5497;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2011/'12;0;0;;;0
5498;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2012/'13;0;0;;;0
5499;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2013/'14;0;0;;;0
5500;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2014/'15;0;0;;;0
5501;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,1e generatie;2015/'16;0;0;;;1
5502;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;1995/'96;0;0;;;1
5503;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;1996/'97;0;0;;;0
5504;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;1997/'98;0;0;;;0
5505;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;1998/'99;0;0;;;1
5506;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;1999/'00;0;0;;;1
5507;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2000/'01;0;0;;;0
5508;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2001/'02;0;0;;;0
5509;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2002/'03;0;0;;;2
5510;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2003/'04;0;0;;;0
5511;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2004/'05;0;0;;;3
5512;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2005/'06;0;0;;;1
5513;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2006/'07;0;0;;;0
5514;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2007/'08;0;0;;;1
5515;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2008/'09;0;0;;;0
5516;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2009/'10;0;0;;;1
5517;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2010/'11;0;0;;;0
5518;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2011/'12;0;0;;;1
5519;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2012/'13;0;0;;;0
5520;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2013/'14;0;0;;;0
5521;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2014/'15;0;0;;;1
5522;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Ov niet-westerse allochtoon,2e generatie;2015/'16;0;0;;;0
5523;Totaal mannen en vrouwen;Hoger beroepsonderwijs;140 Lerarenopleidingen algemeen;Voltijd;Herkomst onbekend;1995/'96;0;0;;;0
