ID;Geslacht;Kenmerken;Perioden;SlachtoffersMoordEnDoodslag_1;SlachtoffersMoordEnDoodslagRelatief_2
750;Mannen;Wijze: Steek- of slagwapen;2018;29;
751;Mannen;Wijze: Steek- of slagwapen;2019;39;
752;Mannen;Wijze: Steek- of slagwapen;2020;31;
753;Mannen;Wijze: Steek- of slagwapen;2021;41;
754;Mannen;Wijze: Steek- of slagwapen;2022;38;
755;Mannen;Wijze: Steek- of slagwapen;2023;41;
756;Mannen;Wijze: Overige of onbekend;1996;18;
757;Mannen;Wijze: Overige of onbekend;1997;27;
758;Mannen;Wijze: Overige of onbekend;1998;22;
759;Mannen;Wijze: Overige of onbekend;1999;12;
760;Mannen;Wijze: Overige of onbekend;2000;20;
761;Mannen;Wijze: Overige of onbekend;2001;25;
762;Mannen;Wijze: Overige of onbekend;2002;19;
763;Mannen;Wijze: Overige of onbekend;2003;25;
764;Mannen;Wijze: Overige of onbekend;2004;16;
765;Mannen;Wijze: Overige of onbekend;2005;18;
766;Mannen;Wijze: Overige of onbekend;2006;14;
767;Mannen;Wijze: Overige of onbekend;2007;13;
768;Mannen;Wijze: Overige of onbekend;2008;14;
769;Mannen;Wijze: Overige of onbekend;2009;11;
770;Mannen;Wijze: Overige of onbekend;2010;8;
771;Mannen;Wijze: Overige of onbekend;2011;8;
772;Mannen;Wijze: Overige of onbekend;2012;11;
773;Mannen;Wijze: Overige of onbekend;2013;12;
774;Mannen;Wijze: Overige of onbekend;2014;7;
775;Mannen;Wijze: Overige of onbekend;2015;3;
776;Mannen;Wijze: Overige of onbekend;2016;2;
777;Mannen;Wijze: Overige of onbekend;2017;5;
778;Mannen;Wijze: Overige of onbekend;2018;2;
779;Mannen;Wijze: Overige of onbekend;2019;3;
780;Mannen;Wijze: Overige of onbekend;2020;3;
781;Mannen;Wijze: Overige of onbekend;2021;5;
782;Mannen;Wijze: Overige of onbekend;2022;6;
783;Mannen;Wijze: Overige of onbekend;2023;4;
784;Mannen;Pleeglocatie: Woning slachtoffer/anderen;1996;58;
785;Mannen;Pleeglocatie: Woning slachtoffer/anderen;1997;37;
786;Mannen;Pleeglocatie: Woning slachtoffer/anderen;1998;44;
787;Mannen;Pleeglocatie: Woning slachtoffer/anderen;1999;65;
788;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2000;54;
789;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2001;68;
790;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2002;71;
791;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2003;59;
792;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2004;66;
793;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2005;62;
794;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2006;49;
795;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2007;53;
796;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2008;50;
797;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2009;66;
798;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2010;47;
799;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2011;51;
800;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2012;43;
801;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2013;42;
802;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2014;46;
803;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2015;30;
804;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2016;32;
805;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2017;44;
806;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2018;39;
807;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2019;28;
808;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2020;32;
809;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2021;50;
810;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2022;36;
811;Mannen;Pleeglocatie: Woning slachtoffer/anderen;2023;38;
812;Mannen;Pleeglocatie: Voor handel en dienstverl.;1996;15;
813;Mannen;Pleeglocatie: Voor handel en dienstverl.;1997;14;
814;Mannen;Pleeglocatie: Voor handel en dienstverl.;1998;8;
815;Mannen;Pleeglocatie: Voor handel en dienstverl.;1999;10;
816;Mannen;Pleeglocatie: Voor handel en dienstverl.;2000;20;
817;Mannen;Pleeglocatie: Voor handel en dienstverl.;2001;12;
818;Mannen;Pleeglocatie: Voor handel en dienstverl.;2002;12;
819;Mannen;Pleeglocatie: Voor handel en dienstverl.;2003;18;
820;Mannen;Pleeglocatie: Voor handel en dienstverl.;2004;14;
821;Mannen;Pleeglocatie: Voor handel en dienstverl.;2005;16;
822;Mannen;Pleeglocatie: Voor handel en dienstverl.;2006;8;
823;Mannen;Pleeglocatie: Voor handel en dienstverl.;2007;14;
824;Mannen;Pleeglocatie: Voor handel en dienstverl.;2008;8;
825;Mannen;Pleeglocatie: Voor handel en dienstverl.;2009;8;
826;Mannen;Pleeglocatie: Voor handel en dienstverl.;2010;8;
827;Mannen;Pleeglocatie: Voor handel en dienstverl.;2011;13;
828;Mannen;Pleeglocatie: Voor handel en dienstverl.;2012;10;
829;Mannen;Pleeglocatie: Voor handel en dienstverl.;2013;6;
830;Mannen;Pleeglocatie: Voor handel en dienstverl.;2014;11;
831;Mannen;Pleeglocatie: Voor handel en dienstverl.;2015;4;
832;Mannen;Pleeglocatie: Voor handel en dienstverl.;2016;10;
833;Mannen;Pleeglocatie: Voor handel en dienstverl.;2017;10;
834;Mannen;Pleeglocatie: Voor handel en dienstverl.;2018;11;
835;Mannen;Pleeglocatie: Voor handel en dienstverl.;2019;5;
836;Mannen;Pleeglocatie: Voor handel en dienstverl.;2020;2;
837;Mannen;Pleeglocatie: Voor handel en dienstverl.;2021;4;
838;Mannen;Pleeglocatie: Voor handel en dienstverl.;2022;13;
839;Mannen;Pleeglocatie: Voor handel en dienstverl.;2023;7;
840;Mannen;Pleeglocatie: Openbare weg;1996;38;
841;Mannen;Pleeglocatie: Openbare weg;1997;46;
842;Mannen;Pleeglocatie: Openbare weg;1998;44;
843;Mannen;Pleeglocatie: Openbare weg;1999;50;
844;Mannen;Pleeglocatie: Openbare weg;2000;36;
845;Mannen;Pleeglocatie: Openbare weg;2001;60;
846;Mannen;Pleeglocatie: Openbare weg;2002;54;
847;Mannen;Pleeglocatie: Openbare weg;2003;54;
848;Mannen;Pleeglocatie: Openbare weg;2004;60;
849;Mannen;Pleeglocatie: Openbare weg;2005;42;
850;Mannen;Pleeglocatie: Openbare weg;2006;24;
851;Mannen;Pleeglocatie: Openbare weg;2007;31;
852;Mannen;Pleeglocatie: Openbare weg;2008;46;
853;Mannen;Pleeglocatie: Openbare weg;2009;37;
854;Mannen;Pleeglocatie: Openbare weg;2010;34;
855;Mannen;Pleeglocatie: Openbare weg;2011;30;
856;Mannen;Pleeglocatie: Openbare weg;2012;31;
857;Mannen;Pleeglocatie: Openbare weg;2013;20;
858;Mannen;Pleeglocatie: Openbare weg;2014;39;
859;Mannen;Pleeglocatie: Openbare weg;2015;32;
860;Mannen;Pleeglocatie: Openbare weg;2016;27;
861;Mannen;Pleeglocatie: Openbare weg;2017;42;
862;Mannen;Pleeglocatie: Openbare weg;2018;21;
863;Mannen;Pleeglocatie: Openbare weg;2019;37;
864;Mannen;Pleeglocatie: Openbare weg;2020;33;
865;Mannen;Pleeglocatie: Openbare weg;2021;25;
866;Mannen;Pleeglocatie: Openbare weg;2022;26;
867;Mannen;Pleeglocatie: Openbare weg;2023;28;
868;Mannen;Pleeglocatie: Overige of onbekend;1996;60;
869;Mannen;Pleeglocatie: Overige of onbekend;1997;73;
870;Mannen;Pleeglocatie: Overige of onbekend;1998;62;
871;Mannen;Pleeglocatie: Overige of onbekend;1999;43;
872;Mannen;Pleeglocatie: Overige of onbekend;2000;43;
873;Mannen;Pleeglocatie: Overige of onbekend;2001;38;
874;Mannen;Pleeglocatie: Overige of onbekend;2002;22;
875;Mannen;Pleeglocatie: Overige of onbekend;2003;28;
876;Mannen;Pleeglocatie: Overige of onbekend;2004;24;
877;Mannen;Pleeglocatie: Overige of onbekend;2005;10;
878;Mannen;Pleeglocatie: Overige of onbekend;2006;22;
879;Mannen;Pleeglocatie: Overige of onbekend;2007;15;
880;Mannen;Pleeglocatie: Overige of onbekend;2008;22;
881;Mannen;Pleeglocatie: Overige of onbekend;2009;15;
882;Mannen;Pleeglocatie: Overige of onbekend;2010;12;
883;Mannen;Pleeglocatie: Overige of onbekend;2011;17;
884;Mannen;Pleeglocatie: Overige of onbekend;2012;20;
885;Mannen;Pleeglocatie: Overige of onbekend;2013;21;
886;Mannen;Pleeglocatie: Overige of onbekend;2014;17;
887;Mannen;Pleeglocatie: Overige of onbekend;2015;11;
888;Mannen;Pleeglocatie: Overige of onbekend;2016;5;
889;Mannen;Pleeglocatie: Overige of onbekend;2017;16;
890;Mannen;Pleeglocatie: Overige of onbekend;2018;5;
891;Mannen;Pleeglocatie: Overige of onbekend;2019;11;
892;Mannen;Pleeglocatie: Overige of onbekend;2020;10;
893;Mannen;Pleeglocatie: Overige of onbekend;2021;9;
894;Mannen;Pleeglocatie: Overige of onbekend;2022;20;
895;Mannen;Pleeglocatie: Overige of onbekend;2023;11;
896;Vrouwen;Totaal;1996;69;8.8
897;Vrouwen;Totaal;1997;67;8.5
898;Vrouwen;Totaal;1998;50;6.3
899;Vrouwen;Totaal;1999;62;7.8
900;Vrouwen;Totaal;2000;70;8.7
901;Vrouwen;Totaal;2001;86;10.6
902;Vrouwen;Totaal;2002;65;8.0
903;Vrouwen;Totaal;2003;88;10.7
904;Vrouwen;Totaal;2004;59;7.2
905;Vrouwen;Totaal;2005;67;8.1
906;Vrouwen;Totaal;2006;56;6.8
907;Vrouwen;Totaal;2007;51;6.2
908;Vrouwen;Totaal;2008;50;6.0
909;Vrouwen;Totaal;2009;49;5.9
910;Vrouwen;Totaal;2010;57;6.8
911;Vrouwen;Totaal;2011;54;6.4
912;Vrouwen;Totaal;2012;53;6.3
913;Vrouwen;Totaal;2013;58;6.8
914;Vrouwen;Totaal;2014;31;3.6
915;Vrouwen;Totaal;2015;43;5.0
916;Vrouwen;Totaal;2016;34;4.0
917;Vrouwen;Totaal;2017;46;5.3
918;Vrouwen;Totaal;2018;43;5.0
919;Vrouwen;Totaal;2019;44;5.0
920;Vrouwen;Totaal;2020;44;5.0
921;Vrouwen;Totaal;2021;38;4.3
922;Vrouwen;Totaal;2022;48;5.4
923;Vrouwen;Totaal;2023;41;4.6
924;Vrouwen;Leeftijd: jonger dan 20 jaar;1996;13;7.0
925;Vrouwen;Leeftijd: jonger dan 20 jaar;1997;13;7.0
926;Vrouwen;Leeftijd: jonger dan 20 jaar;1998;8;4.3
927;Vrouwen;Leeftijd: jonger dan 20 jaar;1999;11;5.8
928;Vrouwen;Leeftijd: jonger dan 20 jaar;2000;12;6.3
929;Vrouwen;Leeftijd: jonger dan 20 jaar;2001;13;6.8
930;Vrouwen;Leeftijd: jonger dan 20 jaar;2002;12;6.2
931;Vrouwen;Leeftijd: jonger dan 20 jaar;2003;8;4.1
932;Vrouwen;Leeftijd: jonger dan 20 jaar;2004;5;2.6
933;Vrouwen;Leeftijd: jonger dan 20 jaar;2005;13;6.7
934;Vrouwen;Leeftijd: jonger dan 20 jaar;2006;12;6.2
935;Vrouwen;Leeftijd: jonger dan 20 jaar;2007;11;5.7
936;Vrouwen;Leeftijd: jonger dan 20 jaar;2008;9;4.7
937;Vrouwen;Leeftijd: jonger dan 20 jaar;2009;9;4.7
938;Vrouwen;Leeftijd: jonger dan 20 jaar;2010;9;4.7
939;Vrouwen;Leeftijd: jonger dan 20 jaar;2011;8;4.2
940;Vrouwen;Leeftijd: jonger dan 20 jaar;2012;10;5.3
941;Vrouwen;Leeftijd: jonger dan 20 jaar;2013;8;4.2
942;Vrouwen;Leeftijd: jonger dan 20 jaar;2014;4;2.1
943;Vrouwen;Leeftijd: jonger dan 20 jaar;2015;6;3.2
944;Vrouwen;Leeftijd: jonger dan 20 jaar;2016;3;1.6
945;Vrouwen;Leeftijd: jonger dan 20 jaar;2017;8;4.3
946;Vrouwen;Leeftijd: jonger dan 20 jaar;2018;3;1.6
947;Vrouwen;Leeftijd: jonger dan 20 jaar;2019;5;2.7
948;Vrouwen;Leeftijd: jonger dan 20 jaar;2020;7;3.8
949;Vrouwen;Leeftijd: jonger dan 20 jaar;2021;4;2.2
950;Vrouwen;Leeftijd: jonger dan 20 jaar;2022;6;3.3
951;Vrouwen;Leeftijd: jonger dan 20 jaar;2023;3;1.6
952;Vrouwen;Leeftijd: 20 tot 30 jaar;1996;18;15.6
953;Vrouwen;Leeftijd: 20 tot 30 jaar;1997;20;17.8
954;Vrouwen;Leeftijd: 20 tot 30 jaar;1998;9;8.2
955;Vrouwen;Leeftijd: 20 tot 30 jaar;1999;16;15.0
956;Vrouwen;Leeftijd: 20 tot 30 jaar;2000;21;20.1
957;Vrouwen;Leeftijd: 20 tot 30 jaar;2001;17;16.6
958;Vrouwen;Leeftijd: 20 tot 30 jaar;2002;22;21.9
959;Vrouwen;Leeftijd: 20 tot 30 jaar;2003;20;20.3
960;Vrouwen;Leeftijd: 20 tot 30 jaar;2004;12;12.3
961;Vrouwen;Leeftijd: 20 tot 30 jaar;2005;11;11.3
962;Vrouwen;Leeftijd: 20 tot 30 jaar;2006;7;7.2
963;Vrouwen;Leeftijd: 20 tot 30 jaar;2007;10;10.3
964;Vrouwen;Leeftijd: 20 tot 30 jaar;2008;9;9.2
965;Vrouwen;Leeftijd: 20 tot 30 jaar;2009;5;5.0
966;Vrouwen;Leeftijd: 20 tot 30 jaar;2010;4;4.0
967;Vrouwen;Leeftijd: 20 tot 30 jaar;2011;15;14.8
968;Vrouwen;Leeftijd: 20 tot 30 jaar;2012;3;2.9
969;Vrouwen;Leeftijd: 20 tot 30 jaar;2013;8;7.7
970;Vrouwen;Leeftijd: 20 tot 30 jaar;2014;5;4.8
971;Vrouwen;Leeftijd: 20 tot 30 jaar;2015;4;3.8
972;Vrouwen;Leeftijd: 20 tot 30 jaar;2016;4;3.8
973;Vrouwen;Leeftijd: 20 tot 30 jaar;2017;6;5.6
974;Vrouwen;Leeftijd: 20 tot 30 jaar;2018;9;8.3
975;Vrouwen;Leeftijd: 20 tot 30 jaar;2019;7;6.4
976;Vrouwen;Leeftijd: 20 tot 30 jaar;2020;6;5.5
977;Vrouwen;Leeftijd: 20 tot 30 jaar;2021;8;7.2
978;Vrouwen;Leeftijd: 20 tot 30 jaar;2022;4;3.5
979;Vrouwen;Leeftijd: 20 tot 30 jaar;2023;4;3.5
980;Vrouwen;Leeftijd: 30 tot 40 jaar;1996;13;10.3
981;Vrouwen;Leeftijd: 30 tot 40 jaar;1997;9;7.1
982;Vrouwen;Leeftijd: 30 tot 40 jaar;1998;13;10.2
983;Vrouwen;Leeftijd: 30 tot 40 jaar;1999;15;11.7
984;Vrouwen;Leeftijd: 30 tot 40 jaar;2000;12;9.3
985;Vrouwen;Leeftijd: 30 tot 40 jaar;2001;23;17.7
986;Vrouwen;Leeftijd: 30 tot 40 jaar;2002;12;9.3
987;Vrouwen;Leeftijd: 30 tot 40 jaar;2003;23;18.0
988;Vrouwen;Leeftijd: 30 tot 40 jaar;2004;17;13.6
989;Vrouwen;Leeftijd: 30 tot 40 jaar;2005;22;18.0
990;Vrouwen;Leeftijd: 30 tot 40 jaar;2006;16;13.4
991;Vrouwen;Leeftijd: 30 tot 40 jaar;2007;12;10.3
992;Vrouwen;Leeftijd: 30 tot 40 jaar;2008;8;7.1
993;Vrouwen;Leeftijd: 30 tot 40 jaar;2009;9;8.2
994;Vrouwen;Leeftijd: 30 tot 40 jaar;2010;16;14.9
995;Vrouwen;Leeftijd: 30 tot 40 jaar;2011;7;6.7
996;Vrouwen;Leeftijd: 30 tot 40 jaar;2012;14;13.6
997;Vrouwen;Leeftijd: 30 tot 40 jaar;2013;9;8.9
998;Vrouwen;Leeftijd: 30 tot 40 jaar;2014;5;5.0
999;Vrouwen;Leeftijd: 30 tot 40 jaar;2015;4;4.0
1000;Vrouwen;Leeftijd: 30 tot 40 jaar;2016;10;9.8
1001;Vrouwen;Leeftijd: 30 tot 40 jaar;2017;4;3.9
1002;Vrouwen;Leeftijd: 30 tot 40 jaar;2018;7;6.7
1003;Vrouwen;Leeftijd: 30 tot 40 jaar;2019;7;6.6
1004;Vrouwen;Leeftijd: 30 tot 40 jaar;2020;13;12.1
1005;Vrouwen;Leeftijd: 30 tot 40 jaar;2021;8;7.3
1006;Vrouwen;Leeftijd: 30 tot 40 jaar;2022;15;13.5
1007;Vrouwen;Leeftijd: 30 tot 40 jaar;2023;8;7.0
1008;Vrouwen;Leeftijd: 40 tot 50 jaar;1996;13;11.3
1009;Vrouwen;Leeftijd: 40 tot 50 jaar;1997;3;2.6
1010;Vrouwen;Leeftijd: 40 tot 50 jaar;1998;7;6.1
1011;Vrouwen;Leeftijd: 40 tot 50 jaar;1999;6;5.2
1012;Vrouwen;Leeftijd: 40 tot 50 jaar;2000;7;6.0
1013;Vrouwen;Leeftijd: 40 tot 50 jaar;2001;20;16.9
1014;Vrouwen;Leeftijd: 40 tot 50 jaar;2002;8;6.7
1015;Vrouwen;Leeftijd: 40 tot 50 jaar;2003;13;10.7
1016;Vrouwen;Leeftijd: 40 tot 50 jaar;2004;9;7.3
1017;Vrouwen;Leeftijd: 40 tot 50 jaar;2005;6;4.8
1018;Vrouwen;Leeftijd: 40 tot 50 jaar;2006;7;5.6
1019;Vrouwen;Leeftijd: 40 tot 50 jaar;2007;8;6.3
1020;Vrouwen;Leeftijd: 40 tot 50 jaar;2008;9;7.1
1021;Vrouwen;Leeftijd: 40 tot 50 jaar;2009;11;8.6
1022;Vrouwen;Leeftijd: 40 tot 50 jaar;2010;11;8.6
1023;Vrouwen;Leeftijd: 40 tot 50 jaar;2011;10;7.8
1024;Vrouwen;Leeftijd: 40 tot 50 jaar;2012;12;9.4
1025;Vrouwen;Leeftijd: 40 tot 50 jaar;2013;12;9.5
1026;Vrouwen;Leeftijd: 40 tot 50 jaar;2014;3;2.4
1027;Vrouwen;Leeftijd: 40 tot 50 jaar;2015;10;8.2
1028;Vrouwen;Leeftijd: 40 tot 50 jaar;2016;5;4.2
1029;Vrouwen;Leeftijd: 40 tot 50 jaar;2017;9;7.7
1030;Vrouwen;Leeftijd: 40 tot 50 jaar;2018;9;7.9
1031;Vrouwen;Leeftijd: 40 tot 50 jaar;2019;7;6.2
1032;Vrouwen;Leeftijd: 40 tot 50 jaar;2020;4;3.6
1033;Vrouwen;Leeftijd: 40 tot 50 jaar;2021;4;3.7
1034;Vrouwen;Leeftijd: 40 tot 50 jaar;2022;6;5.6
1035;Vrouwen;Leeftijd: 40 tot 50 jaar;2023;7;6.6
1036;Vrouwen;Leeftijd: 50 tot 60 jaar;1996;3;3.5
1037;Vrouwen;Leeftijd: 50 tot 60 jaar;1997;7;7.8
1038;Vrouwen;Leeftijd: 50 tot 60 jaar;1998;0;0.0
1039;Vrouwen;Leeftijd: 50 tot 60 jaar;1999;3;3.1
1040;Vrouwen;Leeftijd: 50 tot 60 jaar;2000;9;9.0
1041;Vrouwen;Leeftijd: 50 tot 60 jaar;2001;7;6.8
1042;Vrouwen;Leeftijd: 50 tot 60 jaar;2002;4;3.8
1043;Vrouwen;Leeftijd: 50 tot 60 jaar;2003;11;10.2
1044;Vrouwen;Leeftijd: 50 tot 60 jaar;2004;5;4.6
1045;Vrouwen;Leeftijd: 50 tot 60 jaar;2005;6;5.4
1046;Vrouwen;Leeftijd: 50 tot 60 jaar;2006;6;5.4
1047;Vrouwen;Leeftijd: 50 tot 60 jaar;2007;6;5.4
1048;Vrouwen;Leeftijd: 50 tot 60 jaar;2008;9;8.1
1049;Vrouwen;Leeftijd: 50 tot 60 jaar;2009;6;5.4
1050;Vrouwen;Leeftijd: 50 tot 60 jaar;2010;3;2.7
1051;Vrouwen;Leeftijd: 50 tot 60 jaar;2011;4;3.5
1052;Vrouwen;Leeftijd: 50 tot 60 jaar;2012;3;2.6
1053;Vrouwen;Leeftijd: 50 tot 60 jaar;2013;10;8.5
1054;Vrouwen;Leeftijd: 50 tot 60 jaar;2014;3;2.5
1055;Vrouwen;Leeftijd: 50 tot 60 jaar;2015;6;4.9
1056;Vrouwen;Leeftijd: 50 tot 60 jaar;2016;5;4.1
1057;Vrouwen;Leeftijd: 50 tot 60 jaar;2017;8;6.5
1058;Vrouwen;Leeftijd: 50 tot 60 jaar;2018;8;6.4
1059;Vrouwen;Leeftijd: 50 tot 60 jaar;2019;9;7.2
1060;Vrouwen;Leeftijd: 50 tot 60 jaar;2020;7;5.5
1061;Vrouwen;Leeftijd: 50 tot 60 jaar;2021;7;5.5
1062;Vrouwen;Leeftijd: 50 tot 60 jaar;2022;4;3.1
1063;Vrouwen;Leeftijd: 50 tot 60 jaar;2023;7;5.5
1064;Vrouwen;Leeftijd: 60 jaar of ouder;1996;9;5.7
1065;Vrouwen;Leeftijd: 60 jaar of ouder;1997;15;9.4
1066;Vrouwen;Leeftijd: 60 jaar of ouder;1998;13;8.0
1067;Vrouwen;Leeftijd: 60 jaar of ouder;1999;11;6.7
1068;Vrouwen;Leeftijd: 60 jaar of ouder;2000;9;5.5
1069;Vrouwen;Leeftijd: 60 jaar of ouder;2001;6;3.6
1070;Vrouwen;Leeftijd: 60 jaar of ouder;2002;7;4.2
1071;Vrouwen;Leeftijd: 60 jaar of ouder;2003;13;7.7
1072;Vrouwen;Leeftijd: 60 jaar of ouder;2004;11;6.4
1073;Vrouwen;Leeftijd: 60 jaar of ouder;2005;9;5.2
1074;Vrouwen;Leeftijd: 60 jaar of ouder;2006;8;4.5
1075;Vrouwen;Leeftijd: 60 jaar of ouder;2007;4;2.2
1076;Vrouwen;Leeftijd: 60 jaar of ouder;2008;6;3.2
1077;Vrouwen;Leeftijd: 60 jaar of ouder;2009;9;4.6
1078;Vrouwen;Leeftijd: 60 jaar of ouder;2010;14;7.1
1079;Vrouwen;Leeftijd: 60 jaar of ouder;2011;10;4.9
1080;Vrouwen;Leeftijd: 60 jaar of ouder;2012;11;5.3
1081;Vrouwen;Leeftijd: 60 jaar of ouder;2013;11;5.2
1082;Vrouwen;Leeftijd: 60 jaar of ouder;2014;11;5.1
1083;Vrouwen;Leeftijd: 60 jaar of ouder;2015;13;5.9
1084;Vrouwen;Leeftijd: 60 jaar of ouder;2016;7;3.1
1085;Vrouwen;Leeftijd: 60 jaar of ouder;2017;11;4.8
1086;Vrouwen;Leeftijd: 60 jaar of ouder;2018;7;3.0
1087;Vrouwen;Leeftijd: 60 jaar of ouder;2019;9;3.8
1088;Vrouwen;Leeftijd: 60 jaar of ouder;2020;7;2.9
1089;Vrouwen;Leeftijd: 60 jaar of ouder;2021;7;2.9
1090;Vrouwen;Leeftijd: 60 jaar of ouder;2022;13;5.2
1091;Vrouwen;Leeftijd: 60 jaar of ouder;2023;12;4.7
1092;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;1996;16;
1093;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;1997;20;
1094;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;1998;14;
1095;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;1999;14;
1096;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2000;20;
1097;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2001;9;
1098;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2002;13;
1099;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2003;11;
1100;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2004;15;
1101;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2005;16;
1102;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2006;6;
1103;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2007;11;
1104;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2008;7;
1105;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2009;8;
1106;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2010;8;
1107;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2011;9;
1108;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2012;11;
1109;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2013;14;
1110;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2014;6;
1111;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2015;11;
1112;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2016;7;
1113;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2017;7;
1114;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2018;13;
1115;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2019;5;
1116;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2020;11;
1117;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2021;13;
1118;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2022;10;
1119;Vrouwen;Wijze: Ophangen, verwurgen of verstikken;2023;9;
1120;Vrouwen;Wijze: Slaan of schoppen;1996;1;
1121;Vrouwen;Wijze: Slaan of schoppen;1997;1;
1122;Vrouwen;Wijze: Slaan of schoppen;1998;1;
1123;Vrouwen;Wijze: Slaan of schoppen;1999;7;
1124;Vrouwen;Wijze: Slaan of schoppen;2000;1;
1125;Vrouwen;Wijze: Slaan of schoppen;2001;2;
1126;Vrouwen;Wijze: Slaan of schoppen;2002;4;
1127;Vrouwen;Wijze: Slaan of schoppen;2003;5;
1128;Vrouwen;Wijze: Slaan of schoppen;2004;3;
1129;Vrouwen;Wijze: Slaan of schoppen;2005;0;
1130;Vrouwen;Wijze: Slaan of schoppen;2006;4;
1131;Vrouwen;Wijze: Slaan of schoppen;2007;5;
1132;Vrouwen;Wijze: Slaan of schoppen;2008;7;
1133;Vrouwen;Wijze: Slaan of schoppen;2009;6;
1134;Vrouwen;Wijze: Slaan of schoppen;2010;10;
1135;Vrouwen;Wijze: Slaan of schoppen;2011;5;
1136;Vrouwen;Wijze: Slaan of schoppen;2012;6;
1137;Vrouwen;Wijze: Slaan of schoppen;2013;3;
1138;Vrouwen;Wijze: Slaan of schoppen;2014;4;
1139;Vrouwen;Wijze: Slaan of schoppen;2015;4;
1140;Vrouwen;Wijze: Slaan of schoppen;2016;6;
1141;Vrouwen;Wijze: Slaan of schoppen;2017;10;
1142;Vrouwen;Wijze: Slaan of schoppen;2018;3;
1143;Vrouwen;Wijze: Slaan of schoppen;2019;12;
1144;Vrouwen;Wijze: Slaan of schoppen;2020;9;
1145;Vrouwen;Wijze: Slaan of schoppen;2021;6;
1146;Vrouwen;Wijze: Slaan of schoppen;2022;5;
1147;Vrouwen;Wijze: Slaan of schoppen;2023;5;
1148;Vrouwen;Wijze: Vuurwapen;1996;13;
1149;Vrouwen;Wijze: Vuurwapen;1997;11;
1150;Vrouwen;Wijze: Vuurwapen;1998;11;
1151;Vrouwen;Wijze: Vuurwapen;1999;10;
1152;Vrouwen;Wijze: Vuurwapen;2000;7;
1153;Vrouwen;Wijze: Vuurwapen;2001;13;
1154;Vrouwen;Wijze: Vuurwapen;2002;11;
1155;Vrouwen;Wijze: Vuurwapen;2003;18;
1156;Vrouwen;Wijze: Vuurwapen;2004;12;
1157;Vrouwen;Wijze: Vuurwapen;2005;10;
1158;Vrouwen;Wijze: Vuurwapen;2006;7;
1159;Vrouwen;Wijze: Vuurwapen;2007;8;
1160;Vrouwen;Wijze: Vuurwapen;2008;8;
1161;Vrouwen;Wijze: Vuurwapen;2009;6;
1162;Vrouwen;Wijze: Vuurwapen;2010;7;
1163;Vrouwen;Wijze: Vuurwapen;2011;15;
