ID;Geslacht;UitstromersHoMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UurloonWerknemersNaVerlatenHo_1
3892;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2010/'11;15.47
3893;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2011/'12;16.85
3894;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2012/'13;16.45
3895;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2013/'14;16.75
3896;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2014/'15;17.57
3897;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2015/'16;18.62
3898;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2016/'17;19.36
3899;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2017/'18;
3900;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2018/'19;
3901;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2019/'20;
3902;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2020/'21;
3903;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;5 jaar na verlaten onderwijs;2021/'22;
3904;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2006/'07;19.22
3905;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2007/'08;18.9
3906;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2008/'09;18.94
3907;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2009/'10;19.74
3908;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2010/'11;21.07
3909;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2011/'12;21.12
3910;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2012/'13;
3911;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2013/'14;
3912;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2014/'15;
3913;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2015/'16;
3914;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2016/'17;
3915;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2017/'18;
3916;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2018/'19;
3917;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2019/'20;
3918;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2020/'21;
3919;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Onderwijs;10 jaar na verlaten onderwijs;2021/'22;
3920;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2006/'07;11.81
3921;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2007/'08;11.5
3922;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2008/'09;11.65
3923;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2009/'10;11.61
3924;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2010/'11;11.14
3925;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2011/'12;10.93
3926;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2012/'13;11.48
3927;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2013/'14;11.59
3928;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2014/'15;12.99
3929;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2015/'16;13.99
3930;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2016/'17;13.58
3931;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2017/'18;13.73
3932;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2018/'19;15.2
3933;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2019/'20;15.55
3934;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2020/'21;15.91
3935;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;Direct na verlaten onderwijs;2021/'22;16.2
3936;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2006/'07;14.07
3937;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2007/'08;13.91
3938;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2008/'09;14.07
3939;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2009/'10;14.7
3940;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2010/'11;12.87
3941;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2011/'12;13.47
3942;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2012/'13;12.87
3943;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2013/'14;14.3
3944;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2014/'15;14.71
3945;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2015/'16;15.5
3946;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2016/'17;15.79
3947;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2017/'18;15.76
3948;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2018/'19;16.43
3949;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2019/'20;17.5
3950;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2020/'21;18.98
3951;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;1 jaar na verlaten onderwijs;2021/'22;
3952;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2006/'07;14.31
3953;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2007/'08;15.67
3954;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2008/'09;15.03
3955;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2009/'10;14.89
3956;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2010/'11;13.25
3957;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2011/'12;14.47
3958;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2012/'13;14.66
3959;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2013/'14;16.23
3960;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2014/'15;15.93
3961;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2015/'16;16.64
3962;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2016/'17;17.37
3963;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2017/'18;17.93
3964;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2018/'19;18.87
3965;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2019/'20;19.61
3966;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2020/'21;
3967;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;2 jaar na verlaten onderwijs;2021/'22;
3968;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2006/'07;16.75
3969;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2007/'08;15.41
3970;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2008/'09;15.36
3971;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2009/'10;15.74
3972;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2010/'11;14.22
3973;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2011/'12;16.57
3974;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2012/'13;16.08
3975;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2013/'14;16.79
3976;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2014/'15;17.3
3977;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2015/'16;17.41
3978;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2016/'17;18.45
3979;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2017/'18;19.0
3980;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2018/'19;21.45
3981;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2019/'20;
3982;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2020/'21;
3983;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;3 jaar na verlaten onderwijs;2021/'22;
3984;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2006/'07;17.82
3985;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2007/'08;16.5
3986;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2008/'09;15.74
3987;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2009/'10;15.62
3988;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2010/'11;15.39
3989;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2011/'12;18.94
3990;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2012/'13;16.91
3991;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2013/'14;17.95
3992;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2014/'15;18.85
3993;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2015/'16;19.52
3994;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2016/'17;19.79
3995;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2017/'18;21.59
3996;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2018/'19;
3997;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2019/'20;
3998;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2020/'21;
3999;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;4 jaar na verlaten onderwijs;2021/'22;
4000;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2006/'07;17.19
4001;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2007/'08;17.64
4002;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2008/'09;16.4
4003;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2009/'10;17.96
4004;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2010/'11;17.3
4005;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2011/'12;18.0
4006;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2012/'13;18.42
4007;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2013/'14;20.0
4008;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2014/'15;20.42
4009;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2015/'16;20.52
4010;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2016/'17;21.66
4011;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2017/'18;
4012;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2018/'19;
4013;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2019/'20;
4014;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2020/'21;
4015;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;5 jaar na verlaten onderwijs;2021/'22;
4016;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2006/'07;22.81
4017;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2007/'08;22.39
4018;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2008/'09;23.66
4019;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2009/'10;23.58
4020;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2010/'11;22.63
4021;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2011/'12;25.5
4022;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2012/'13;
4023;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2013/'14;
4024;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2014/'15;
4025;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2015/'16;
4026;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2016/'17;
4027;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2017/'18;
4028;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2018/'19;
4029;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2019/'20;
4030;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2020/'21;
4031;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Landbouw en natuurlijke omgeving;10 jaar na verlaten onderwijs;2021/'22;
4032;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2006/'07;14.21
4033;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2007/'08;14.86
4034;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2008/'09;15.47
4035;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2009/'10;15.71
4036;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2010/'11;15.91
4037;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2011/'12;15.24
4038;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2012/'13;15.18
4039;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2013/'14;15.65
4040;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2014/'15;16.04
4041;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2015/'16;16.64
4042;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2016/'17;16.42
4043;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2017/'18;17.8
4044;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2018/'19;18.21
4045;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2019/'20;18.79
4046;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2020/'21;19.54
4047;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;Direct na verlaten onderwijs;2021/'22;20.42
4048;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2006/'07;15.88
4049;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2007/'08;16.52
4050;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2008/'09;17.05
4051;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2009/'10;17.45
4052;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2010/'11;17.27
4053;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2011/'12;16.82
4054;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2012/'13;16.46
4055;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2013/'14;17.75
4056;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2014/'15;18.01
4057;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2015/'16;18.28
4058;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2016/'17;18.81
4059;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2017/'18;19.55
4060;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2018/'19;20.39
4061;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2019/'20;20.77
4062;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2020/'21;22.4
4063;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;1 jaar na verlaten onderwijs;2021/'22;
4064;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2006/'07;17.53
4065;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2007/'08;18.32
4066;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2008/'09;18.51
4067;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2009/'10;17.96
4068;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2010/'11;18.54
4069;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2011/'12;17.95
4070;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2012/'13;18.5
4071;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2013/'14;19.93
4072;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2014/'15;19.89
4073;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2015/'16;20.48
4074;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2016/'17;20.95
4075;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2017/'18;21.83
4076;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2018/'19;23.18
4077;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2019/'20;24.48
4078;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2020/'21;
4079;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;2 jaar na verlaten onderwijs;2021/'22;
4080;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2006/'07;19.3
4081;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2007/'08;19.96
4082;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2008/'09;19.56
4083;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2009/'10;18.68
4084;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2010/'11;19.5
4085;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2011/'12;20.35
4086;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2012/'13;21.09
4087;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2013/'14;21.65
4088;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2014/'15;21.66
4089;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2015/'16;22.71
4090;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2016/'17;23.0
4091;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2017/'18;24.58
4092;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2018/'19;26.6
4093;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2019/'20;
4094;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2020/'21;
4095;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;3 jaar na verlaten onderwijs;2021/'22;
4096;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Natuur;4 jaar na verlaten onderwijs;2006/'07;21.36
