ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
3889;Totaal mannen en vrouwen;12900;Gehuwd;1e generatie migratieachtergrond;2019;5.0;37.8
3890;Totaal mannen en vrouwen;12900;Gehuwd;1e generatie migratieachtergrond;2020;5.0;39.3
3891;Totaal mannen en vrouwen;12900;Gehuwd;1e generatie migratieachtergrond;2021;5.0;39.8
3892;Totaal mannen en vrouwen;12900;Gehuwd;2e generatie migratieachtergrond;2015;12.0;99.7
3893;Totaal mannen en vrouwen;12900;Gehuwd;2e generatie migratieachtergrond;2016;12.0;99.7
3894;Totaal mannen en vrouwen;12900;Gehuwd;2e generatie migratieachtergrond;2017;12.0;99.8
3895;Totaal mannen en vrouwen;12900;Gehuwd;2e generatie migratieachtergrond;2018;13.0;99.9
3896;Totaal mannen en vrouwen;12900;Gehuwd;2e generatie migratieachtergrond;2019;13.0;99.9
3897;Totaal mannen en vrouwen;12900;Gehuwd;2e generatie migratieachtergrond;2020;13.0;99.9
3898;Totaal mannen en vrouwen;12900;Gehuwd;2e generatie migratieachtergrond;2021;13.0;99.9
3899;Totaal mannen en vrouwen;12900;Gehuwd;Westerse migratieachtergrond;2015;7.0;54.5
3900;Totaal mannen en vrouwen;12900;Gehuwd;Westerse migratieachtergrond;2016;7.0;53.8
3901;Totaal mannen en vrouwen;12900;Gehuwd;Westerse migratieachtergrond;2017;7.0;53.1
3902;Totaal mannen en vrouwen;12900;Gehuwd;Westerse migratieachtergrond;2018;6.0;51.9
3903;Totaal mannen en vrouwen;12900;Gehuwd;Westerse migratieachtergrond;2019;6.0;51.1
3904;Totaal mannen en vrouwen;12900;Gehuwd;Westerse migratieachtergrond;2020;6.0;51.5
3905;Totaal mannen en vrouwen;12900;Gehuwd;Westerse migratieachtergrond;2021;7.0;52.1
3906;Totaal mannen en vrouwen;12900;Gehuwd;Niet-westerse migratieachtergrond;2015;8.0;63.2
3907;Totaal mannen en vrouwen;12900;Gehuwd;Niet-westerse migratieachtergrond;2016;8.0;62.3
3908;Totaal mannen en vrouwen;12900;Gehuwd;Niet-westerse migratieachtergrond;2017;8.0;61.8
3909;Totaal mannen en vrouwen;12900;Gehuwd;Niet-westerse migratieachtergrond;2018;8.0;61.9
3910;Totaal mannen en vrouwen;12900;Gehuwd;Niet-westerse migratieachtergrond;2019;8.0;61.7
3911;Totaal mannen en vrouwen;12900;Gehuwd;Niet-westerse migratieachtergrond;2020;8.0;63.6
3912;Totaal mannen en vrouwen;12900;Gehuwd;Niet-westerse migratieachtergrond;2021;8.0;63.7
3913;Totaal mannen en vrouwen;12900;Gehuwd;Marokko;2015;10.0;82.1
3914;Totaal mannen en vrouwen;12900;Gehuwd;Marokko;2016;10.0;83.4
3915;Totaal mannen en vrouwen;12900;Gehuwd;Marokko;2017;11.0;84.6
3916;Totaal mannen en vrouwen;12900;Gehuwd;Marokko;2018;11.0;85.4
3917;Totaal mannen en vrouwen;12900;Gehuwd;Marokko;2019;11.0;85.7
3918;Totaal mannen en vrouwen;12900;Gehuwd;Marokko;2020;11.0;86.3
3919;Totaal mannen en vrouwen;12900;Gehuwd;Marokko;2021;11.0;85.9
3920;Totaal mannen en vrouwen;12900;Gehuwd;Turkije;2015;10.0;78.9
3921;Totaal mannen en vrouwen;12900;Gehuwd;Turkije;2016;10.0;82.6
3922;Totaal mannen en vrouwen;12900;Gehuwd;Turkije;2017;10.0;83.1
3923;Totaal mannen en vrouwen;12900;Gehuwd;Turkije;2018;10.0;83.9
3924;Totaal mannen en vrouwen;12900;Gehuwd;Turkije;2019;11.0;84.0
3925;Totaal mannen en vrouwen;12900;Gehuwd;Turkije;2020;11.0;83.9
3926;Totaal mannen en vrouwen;12900;Gehuwd;Turkije;2021;11.0;84.4
3927;Totaal mannen en vrouwen;12900;Gehuwd;Suriname;2015;12.0;91.7
3928;Totaal mannen en vrouwen;12900;Gehuwd;Suriname;2016;12.0;92.2
3929;Totaal mannen en vrouwen;12900;Gehuwd;Suriname;2017;12.0;93.9
3930;Totaal mannen en vrouwen;12900;Gehuwd;Suriname;2018;12.0;93.3
3931;Totaal mannen en vrouwen;12900;Gehuwd;Suriname;2019;12.0;93.2
3932;Totaal mannen en vrouwen;12900;Gehuwd;Suriname;2020;12.0;93.8
3933;Totaal mannen en vrouwen;12900;Gehuwd;Suriname;2021;12.0;92.4
3934;Totaal mannen en vrouwen;12900;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;10.0;81.8
3935;Totaal mannen en vrouwen;12900;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2016;11.0;87.1
3936;Totaal mannen en vrouwen;12900;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2017;11.0;86.9
3937;Totaal mannen en vrouwen;12900;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2018;11.0;85.8
3938;Totaal mannen en vrouwen;12900;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2019;11.0;84.7
3939;Totaal mannen en vrouwen;12900;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2020;10.0;82.9
3940;Totaal mannen en vrouwen;12900;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2021;10.0;83.7
3941;Totaal mannen en vrouwen;12900;Gehuwd;Overige niet-westerse migratieachterg...;2015;5.0;42.0
3942;Totaal mannen en vrouwen;12900;Gehuwd;Overige niet-westerse migratieachterg...;2016;5.0;39.0
3943;Totaal mannen en vrouwen;12900;Gehuwd;Overige niet-westerse migratieachterg...;2017;5.0;38.1
3944;Totaal mannen en vrouwen;12900;Gehuwd;Overige niet-westerse migratieachterg...;2018;5.0;38.7
3945;Totaal mannen en vrouwen;12900;Gehuwd;Overige niet-westerse migratieachterg...;2019;5.0;39.0
3946;Totaal mannen en vrouwen;12900;Gehuwd;Overige niet-westerse migratieachterg...;2020;5.0;41.5
3947;Totaal mannen en vrouwen;12900;Gehuwd;Overige niet-westerse migratieachterg...;2021;5.0;42.5
3948;Totaal mannen en vrouwen;12900;Niet-gehuwd;Totaal;2015;10.0;79.6
3949;Totaal mannen en vrouwen;12900;Niet-gehuwd;Totaal;2016;10.0;78.9
3950;Totaal mannen en vrouwen;12900;Niet-gehuwd;Totaal;2017;10.0;77.7
3951;Totaal mannen en vrouwen;12900;Niet-gehuwd;Totaal;2018;10.0;77.0
3952;Totaal mannen en vrouwen;12900;Niet-gehuwd;Totaal;2019;10.0;76.6
3953;Totaal mannen en vrouwen;12900;Niet-gehuwd;Totaal;2020;10.0;76.5
3954;Totaal mannen en vrouwen;12900;Niet-gehuwd;Totaal;2021;9.0;75.6
3955;Totaal mannen en vrouwen;12900;Niet-gehuwd;Nederlandse achtergrond;2015;12.0;99.8
3956;Totaal mannen en vrouwen;12900;Niet-gehuwd;Nederlandse achtergrond;2016;12.0;99.8
3957;Totaal mannen en vrouwen;12900;Niet-gehuwd;Nederlandse achtergrond;2017;12.0;99.8
3958;Totaal mannen en vrouwen;12900;Niet-gehuwd;Nederlandse achtergrond;2018;12.0;99.8
3959;Totaal mannen en vrouwen;12900;Niet-gehuwd;Nederlandse achtergrond;2019;12.0;99.8
3960;Totaal mannen en vrouwen;12900;Niet-gehuwd;Nederlandse achtergrond;2020;12.0;99.8
3961;Totaal mannen en vrouwen;12900;Niet-gehuwd;Nederlandse achtergrond;2021;12.0;99.8
3962;Totaal mannen en vrouwen;12900;Niet-gehuwd;Met migratieachtergrond;2015;6.0;48.6
3963;Totaal mannen en vrouwen;12900;Niet-gehuwd;Met migratieachtergrond;2016;6.0;47.8
3964;Totaal mannen en vrouwen;12900;Niet-gehuwd;Met migratieachtergrond;2017;6.0;47.8
3965;Totaal mannen en vrouwen;12900;Niet-gehuwd;Met migratieachtergrond;2018;6.0;47.3
3966;Totaal mannen en vrouwen;12900;Niet-gehuwd;Met migratieachtergrond;2019;6.0;46.8
3967;Totaal mannen en vrouwen;12900;Niet-gehuwd;Met migratieachtergrond;2020;6.0;47.1
3968;Totaal mannen en vrouwen;12900;Niet-gehuwd;Met migratieachtergrond;2021;6.0;46.8
3969;Totaal mannen en vrouwen;12900;Niet-gehuwd;1e generatie migratieachtergrond;2015;4.0;32.5
3970;Totaal mannen en vrouwen;12900;Niet-gehuwd;1e generatie migratieachtergrond;2016;4.0;31.8
3971;Totaal mannen en vrouwen;12900;Niet-gehuwd;1e generatie migratieachtergrond;2017;4.0;32.2
3972;Totaal mannen en vrouwen;12900;Niet-gehuwd;1e generatie migratieachtergrond;2018;4.0;32.1
3973;Totaal mannen en vrouwen;12900;Niet-gehuwd;1e generatie migratieachtergrond;2019;4.0;31.1
3974;Totaal mannen en vrouwen;12900;Niet-gehuwd;1e generatie migratieachtergrond;2020;4.0;31.6
3975;Totaal mannen en vrouwen;12900;Niet-gehuwd;1e generatie migratieachtergrond;2021;4.0;31.7
3976;Totaal mannen en vrouwen;12900;Niet-gehuwd;2e generatie migratieachtergrond;2015;12.0;99.0
3977;Totaal mannen en vrouwen;12900;Niet-gehuwd;2e generatie migratieachtergrond;2016;12.0;99.0
3978;Totaal mannen en vrouwen;12900;Niet-gehuwd;2e generatie migratieachtergrond;2017;12.0;99.1
3979;Totaal mannen en vrouwen;12900;Niet-gehuwd;2e generatie migratieachtergrond;2018;12.0;99.3
3980;Totaal mannen en vrouwen;12900;Niet-gehuwd;2e generatie migratieachtergrond;2019;12.0;99.4
3981;Totaal mannen en vrouwen;12900;Niet-gehuwd;2e generatie migratieachtergrond;2020;12.0;99.4
3982;Totaal mannen en vrouwen;12900;Niet-gehuwd;2e generatie migratieachtergrond;2021;12.0;99.6
3983;Totaal mannen en vrouwen;12900;Niet-gehuwd;Westerse migratieachtergrond;2015;5.0;39.1
3984;Totaal mannen en vrouwen;12900;Niet-gehuwd;Westerse migratieachtergrond;2016;5.0;38.4
3985;Totaal mannen en vrouwen;12900;Niet-gehuwd;Westerse migratieachtergrond;2017;5.0;38.2
3986;Totaal mannen en vrouwen;12900;Niet-gehuwd;Westerse migratieachtergrond;2018;5.0;37.2
3987;Totaal mannen en vrouwen;12900;Niet-gehuwd;Westerse migratieachtergrond;2019;5.0;36.2
3988;Totaal mannen en vrouwen;12900;Niet-gehuwd;Westerse migratieachtergrond;2020;5.0;36.2
3989;Totaal mannen en vrouwen;12900;Niet-gehuwd;Westerse migratieachtergrond;2021;4.0;35.8
3990;Totaal mannen en vrouwen;12900;Niet-gehuwd;Niet-westerse migratieachtergrond;2015;8.0;60.6
3991;Totaal mannen en vrouwen;12900;Niet-gehuwd;Niet-westerse migratieachtergrond;2016;8.0;60.2
3992;Totaal mannen en vrouwen;12900;Niet-gehuwd;Niet-westerse migratieachtergrond;2017;8.0;60.6
3993;Totaal mannen en vrouwen;12900;Niet-gehuwd;Niet-westerse migratieachtergrond;2018;8.0;60.8
3994;Totaal mannen en vrouwen;12900;Niet-gehuwd;Niet-westerse migratieachtergrond;2019;8.0;60.7
3995;Totaal mannen en vrouwen;12900;Niet-gehuwd;Niet-westerse migratieachtergrond;2020;8.0;62.0
3996;Totaal mannen en vrouwen;12900;Niet-gehuwd;Niet-westerse migratieachtergrond;2021;8.0;61.5
3997;Totaal mannen en vrouwen;12900;Niet-gehuwd;Marokko;2015;11.0;91.5
3998;Totaal mannen en vrouwen;12900;Niet-gehuwd;Marokko;2016;11.0;91.3
3999;Totaal mannen en vrouwen;12900;Niet-gehuwd;Marokko;2017;12.0;92.4
4000;Totaal mannen en vrouwen;12900;Niet-gehuwd;Marokko;2018;12.0;93.2
4001;Totaal mannen en vrouwen;12900;Niet-gehuwd;Marokko;2019;12.0;94.1
4002;Totaal mannen en vrouwen;12900;Niet-gehuwd;Marokko;2020;12.0;93.7
4003;Totaal mannen en vrouwen;12900;Niet-gehuwd;Marokko;2021;12.0;94.5
4004;Totaal mannen en vrouwen;12900;Niet-gehuwd;Turkije;2015;10.0;77.5
4005;Totaal mannen en vrouwen;12900;Niet-gehuwd;Turkije;2016;10.0;77.0
4006;Totaal mannen en vrouwen;12900;Niet-gehuwd;Turkije;2017;10.0;77.6
4007;Totaal mannen en vrouwen;12900;Niet-gehuwd;Turkije;2018;10.0;78.7
4008;Totaal mannen en vrouwen;12900;Niet-gehuwd;Turkije;2019;10.0;79.7
4009;Totaal mannen en vrouwen;12900;Niet-gehuwd;Turkije;2020;10.0;81.3
4010;Totaal mannen en vrouwen;12900;Niet-gehuwd;Turkije;2021;10.0;78.2
4011;Totaal mannen en vrouwen;12900;Niet-gehuwd;Suriname;2015;12.0;94.7
4012;Totaal mannen en vrouwen;12900;Niet-gehuwd;Suriname;2016;12.0;94.7
4013;Totaal mannen en vrouwen;12900;Niet-gehuwd;Suriname;2017;12.0;95.7
4014;Totaal mannen en vrouwen;12900;Niet-gehuwd;Suriname;2018;12.0;95.0
4015;Totaal mannen en vrouwen;12900;Niet-gehuwd;Suriname;2019;12.0;95.8
4016;Totaal mannen en vrouwen;12900;Niet-gehuwd;Suriname;2020;12.0;95.5
4017;Totaal mannen en vrouwen;12900;Niet-gehuwd;Suriname;2021;12.0;95.1
4018;Totaal mannen en vrouwen;12900;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;9.0;71.0
4019;Totaal mannen en vrouwen;12900;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2016;9.0;71.9
4020;Totaal mannen en vrouwen;12900;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2017;9.0;73.3
4021;Totaal mannen en vrouwen;12900;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2018;9.0;74.0
4022;Totaal mannen en vrouwen;12900;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2019;9.0;74.9
4023;Totaal mannen en vrouwen;12900;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2020;9.0;74.7
4024;Totaal mannen en vrouwen;12900;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2021;9.0;75.4
4025;Totaal mannen en vrouwen;12900;Niet-gehuwd;Overige niet-westerse migratieachterg...;2015;6.0;45.1
4026;Totaal mannen en vrouwen;12900;Niet-gehuwd;Overige niet-westerse migratieachterg...;2016;6.0;44.2
4027;Totaal mannen en vrouwen;12900;Niet-gehuwd;Overige niet-westerse migratieachterg...;2017;6.0;44.5
4028;Totaal mannen en vrouwen;12900;Niet-gehuwd;Overige niet-westerse migratieachterg...;2018;6.0;44.7
4029;Totaal mannen en vrouwen;12900;Niet-gehuwd;Overige niet-westerse migratieachterg...;2019;6.0;44.6
4030;Totaal mannen en vrouwen;12900;Niet-gehuwd;Overige niet-westerse migratieachterg...;2020;6.0;46.2
4031;Totaal mannen en vrouwen;12900;Niet-gehuwd;Overige niet-westerse migratieachterg...;2021;6.0;46.5
4032;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Totaal;2015;11.0;81.6
4033;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Totaal;2016;11.0;80.9
4034;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Totaal;2017;11.0;80.6
4035;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Totaal;2018;11.0;79.3
4036;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Totaal;2019;11.0;78.1
4037;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Totaal;2020;11.0;78.2
4038;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Totaal;2021;11.0;77.8
4039;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Nederlandse achtergrond;2015;13.0;98.5
4040;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Nederlandse achtergrond;2016;13.0;98.5
4041;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Nederlandse achtergrond;2017;13.0;98.6
4042;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Nederlandse achtergrond;2018;13.0;98.7
4043;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Nederlandse achtergrond;2019;13.0;98.6
4044;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Nederlandse achtergrond;2020;13.0;98.6
4045;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Nederlandse achtergrond;2021;13.0;98.7
4046;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Met migratieachtergrond;2015;8.0;56.0
4047;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Met migratieachtergrond;2016;7.0;54.4
4048;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Met migratieachtergrond;2017;7.0;53.9
4049;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Met migratieachtergrond;2018;7.0;52.8
4050;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Met migratieachtergrond;2019;7.0;51.1
4051;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Met migratieachtergrond;2020;7.0;51.2
4052;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Met migratieachtergrond;2021;7.0;50.8
4053;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;1e generatie migratieachtergrond;2015;6.0;41.0
4054;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;1e generatie migratieachtergrond;2016;5.0;38.5
4055;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;1e generatie migratieachtergrond;2017;5.0;37.8
4056;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;1e generatie migratieachtergrond;2018;5.0;36.5
4057;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;1e generatie migratieachtergrond;2019;5.0;34.7
4058;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;1e generatie migratieachtergrond;2020;5.0;34.2
4059;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;1e generatie migratieachtergrond;2021;5.0;33.8
4060;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;2e generatie migratieachtergrond;2015;13.0;95.8
4061;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;2e generatie migratieachtergrond;2016;13.0;95.4
4062;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;2e generatie migratieachtergrond;2017;13.0;95.5
4063;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;2e generatie migratieachtergrond;2018;13.0;96.0
4064;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;2e generatie migratieachtergrond;2019;13.0;95.5
4065;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;2e generatie migratieachtergrond;2020;13.0;95.7
4066;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;2e generatie migratieachtergrond;2021;13.0;95.6
4067;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Westerse migratieachtergrond;2015;6.0;45.2
4068;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Westerse migratieachtergrond;2016;6.0;43.7
4069;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Westerse migratieachtergrond;2017;6.0;43.1
4070;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Westerse migratieachtergrond;2018;6.0;41.9
4071;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Westerse migratieachtergrond;2019;5.0;39.7
4072;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Westerse migratieachtergrond;2020;5.0;39.4
4073;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Westerse migratieachtergrond;2021;5.0;39.2
4074;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2015;9.0;65.4
4075;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2016;9.0;64.2
4076;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2017;9.0;64.3
4077;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2018;9.0;63.7
4078;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2019;8.0;62.4
4079;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2020;9.0;63.1
4080;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2021;9.0;63.1
4081;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Marokko;2015;12.0;86.8
4082;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Marokko;2016;12.0;87.0
4083;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Marokko;2017;12.0;87.1
4084;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Marokko;2018;12.0;88.3
4085;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Marokko;2019;12.0;87.6
4086;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Marokko;2020;12.0;88.6
4087;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Marokko;2021;12.0;88.5
4088;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Turkije;2015;11.0;79.9
4089;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Turkije;2016;11.0;79.8
4090;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Turkije;2017;11.0;80.9
4091;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Turkije;2018;11.0;80.3
4092;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Turkije;2019;11.0;80.1
4093;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Turkije;2020;11.0;81.2
4094;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Turkije;2021;11.0;80.8
4095;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Suriname;2015;12.0;92.3
4096;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Suriname;2016;13.0;93.1
4097;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Suriname;2017;13.0;93.2
4098;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Suriname;2018;13.0;93.8
4099;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Suriname;2019;13.0;92.8
4100;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Suriname;2020;13.0;93.8
4101;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Suriname;2021;13.0;93.5
4102;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2015;10.0;75.4
4103;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2016;10.0;75.9
4104;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2017;10.0;76.5
4105;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2018;10.0;76.9
4106;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2019;10.0;75.4
4107;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2020;10.0;76.3
4108;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2021;10.0;75.6
4109;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2015;7.0;48.1
4110;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2016;6.0;46.2
4111;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2017;6.0;45.9
4112;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2018;6.0;45.4
4113;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2019;6.0;44.3
4114;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2020;6.0;45.3
4115;Totaal mannen en vrouwen;13000;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2021;6.0;45.8
4116;Totaal mannen en vrouwen;13000;Gehuwd;Totaal;2015;12.0;86.4
4117;Totaal mannen en vrouwen;13000;Gehuwd;Totaal;2016;12.0;85.9
4118;Totaal mannen en vrouwen;13000;Gehuwd;Totaal;2017;12.0;85.9
4119;Totaal mannen en vrouwen;13000;Gehuwd;Totaal;2018;11.0;84.8
4120;Totaal mannen en vrouwen;13000;Gehuwd;Totaal;2019;11.0;84.0
4121;Totaal mannen en vrouwen;13000;Gehuwd;Totaal;2020;11.0;84.9
4122;Totaal mannen en vrouwen;13000;Gehuwd;Totaal;2021;11.0;84.9
4123;Totaal mannen en vrouwen;13000;Gehuwd;Nederlandse achtergrond;2015;14.0;99.9
4124;Totaal mannen en vrouwen;13000;Gehuwd;Nederlandse achtergrond;2016;14.0;99.9
4125;Totaal mannen en vrouwen;13000;Gehuwd;Nederlandse achtergrond;2017;14.0;99.9
4126;Totaal mannen en vrouwen;13000;Gehuwd;Nederlandse achtergrond;2018;14.0;99.9
4127;Totaal mannen en vrouwen;13000;Gehuwd;Nederlandse achtergrond;2019;14.0;99.9
4128;Totaal mannen en vrouwen;13000;Gehuwd;Nederlandse achtergrond;2020;14.0;99.9
4129;Totaal mannen en vrouwen;13000;Gehuwd;Nederlandse achtergrond;2021;14.0;99.9
4130;Totaal mannen en vrouwen;13000;Gehuwd;Met migratieachtergrond;2015;8.0;59.5
4131;Totaal mannen en vrouwen;13000;Gehuwd;Met migratieachtergrond;2016;8.0;57.9
4132;Totaal mannen en vrouwen;13000;Gehuwd;Met migratieachtergrond;2017;8.0;58.4
4133;Totaal mannen en vrouwen;13000;Gehuwd;Met migratieachtergrond;2018;8.0;57.5
4134;Totaal mannen en vrouwen;13000;Gehuwd;Met migratieachtergrond;2019;8.0;56.6
4135;Totaal mannen en vrouwen;13000;Gehuwd;Met migratieachtergrond;2020;8.0;58.4
4136;Totaal mannen en vrouwen;13000;Gehuwd;Met migratieachtergrond;2021;8.0;59.0
4137;Totaal mannen en vrouwen;13000;Gehuwd;1e generatie migratieachtergrond;2015;6.0;43.1
4138;Totaal mannen en vrouwen;13000;Gehuwd;1e generatie migratieachtergrond;2016;5.0;40.5
4139;Totaal mannen en vrouwen;13000;Gehuwd;1e generatie migratieachtergrond;2017;5.0;39.9
4140;Totaal mannen en vrouwen;13000;Gehuwd;1e generatie migratieachtergrond;2018;5.0;38.7
4141;Totaal mannen en vrouwen;13000;Gehuwd;1e generatie migratieachtergrond;2019;5.0;37.8
4142;Totaal mannen en vrouwen;13000;Gehuwd;1e generatie migratieachtergrond;2020;5.0;38.8
4143;Totaal mannen en vrouwen;13000;Gehuwd;1e generatie migratieachtergrond;2021;5.0;39.5
4144;Totaal mannen en vrouwen;13000;Gehuwd;2e generatie migratieachtergrond;2015;13.0;99.8
4145;Totaal mannen en vrouwen;13000;Gehuwd;2e generatie migratieachtergrond;2016;13.0;99.7
4146;Totaal mannen en vrouwen;13000;Gehuwd;2e generatie migratieachtergrond;2017;13.0;99.8
4147;Totaal mannen en vrouwen;13000;Gehuwd;2e generatie migratieachtergrond;2018;13.0;99.8
4148;Totaal mannen en vrouwen;13000;Gehuwd;2e generatie migratieachtergrond;2019;13.0;99.8
4149;Totaal mannen en vrouwen;13000;Gehuwd;2e generatie migratieachtergrond;2020;14.0;99.9
4150;Totaal mannen en vrouwen;13000;Gehuwd;2e generatie migratieachtergrond;2021;14.0;99.9
4151;Totaal mannen en vrouwen;13000;Gehuwd;Westerse migratieachtergrond;2015;7.0;53.6
4152;Totaal mannen en vrouwen;13000;Gehuwd;Westerse migratieachtergrond;2016;7.0;53.7
