ID;Geslacht;Leeftijd;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;Perioden;MedischGeschoolden_1
4708;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2013;205
4709;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2014;205
4710;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2015;215
4711;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2016;220
4712;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2017;220
4713;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2018;230
4714;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2019;240
4715;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2020;240
4716;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2021;250
4717;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2022;250
4718;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Universitair medische centra;2023;245
4719;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2013;120
4720;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2014;150
4721;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2015;175
4722;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2016;180
4723;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2017;170
4724;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2018;155
4725;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2019;160
4726;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2020;160
4727;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2021;165
4728;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2022;175
4729;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Algemene ziekenhuizen;2023;180
4730;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2013;485
4731;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2014;495
4732;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2015;500
4733;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2016;515
4734;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2017;530
4735;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2018;540
4736;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2019;580
4737;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2020;590
4738;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2021;635
4739;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2022;645
4740;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Categorale ziekenhuizen en overige MSZ;2023;670
4741;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2013;0
4742;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2014;0
4743;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2015;0
4744;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2016;0
4745;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2017;0
4746;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2018;0
4747;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2019;0
4748;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2020;0
4749;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2021;0
4750;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2022;0
4751;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geestelijke gezondheidszorg;2023;0
4752;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2013;0
4753;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2014;0
4754;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2015;0
4755;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2016;0
4756;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2017;0
4757;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2018;0
4758;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2019;0
4759;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2020;0
4760;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2021;0
4761;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2022;0
4762;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Gehandicaptenzorg;2023;0
4763;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2013;0
4764;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2014;0
4765;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2015;0
4766;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2016;0
4767;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2017;0
4768;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2018;0
4769;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2019;0
4770;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2020;0
4771;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2021;0
4772;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2022;0
4773;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Verpleeg-, verzorgingshuizen, thuiszorg;2023;0
4774;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2013;40
4775;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2014;35
4776;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2015;20
4777;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2016;5
4778;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2017;5
4779;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2018;5
4780;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2019;5
4781;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2020;5
4782;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2021;5
4783;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2022;5
4784;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Praktijken (muv GGZ en MSZ);2023;5
4785;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2013;5
4786;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2014;5
4787;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2015;5
4788;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2016;5
4789;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2017;5
4790;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2018;5
4791;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2019;5
4792;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2020;5
4793;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2021;10
4794;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2022;5
4795;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Overige zorg;2023;10
4796;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2013;30
4797;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2014;25
4798;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2015;35
4799;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2016;35
4800;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2017;40
4801;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2018;35
4802;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2019;45
4803;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2020;40
4804;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2021;30
4805;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2022;25
4806;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Totaal buiten zorgsector;2023;25
4807;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2013;5
4808;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2014;5
4809;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2015;5
4810;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2016;0
4811;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2017;5
4812;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2018;5
4813;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2019;5
4814;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2020;5
4815;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2021;5
4816;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2022;5
4817;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Zorgverwante sectoren;2023;5
4818;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2013;0
4819;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2014;0
4820;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2015;0
4821;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2016;0
4822;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2017;0
4823;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2018;0
4824;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2019;0
4825;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2020;5
4826;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2021;5
4827;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2022;5
4828;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Uitzendbureaus en arbeidsbemiddeling;2023;0
4829;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2013;20
4830;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2014;20
4831;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2015;30
4832;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2016;35
4833;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2017;35
4834;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2018;35
4835;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2019;40
4836;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2020;35
4837;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2021;15
4838;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2022;20
4839;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Elders;2023;20
4840;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2013;30
4841;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2014;35
4842;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2015;15
4843;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2016;15
4844;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2017;10
4845;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2018;30
4846;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2019;10
4847;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2020;10
4848;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2021;10
4849;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2022;5
4850;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Sector onbekend;2023;5
4851;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2013;0
4852;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2014;0
4853;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2015;0
4854;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2016;0
4855;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2017;0
4856;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2018;0
4857;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2019;0
4858;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2020;0
4859;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2021;0
4860;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2022;0
4861;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; obstetrie en gynaecologie";Geen sector (geen econ. activiteit);2023;0
4862;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2013;590
4863;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2014;595
4864;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2015;595
4865;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2016;610
4866;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2017;605
4867;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2018;640
4868;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2019;665
4869;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2020;685
4870;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2021;700
4871;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2022;705
4872;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal inclusief geen sector;2023;730
4873;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2013;590
4874;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2014;595
4875;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2015;595
4876;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2016;610
4877;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2017;605
4878;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2018;640
4879;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2019;665
4880;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2020;685
4881;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2021;700
4882;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2022;705
4883;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Alle economische activiteiten;2023;730
4884;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2013;550
4885;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2014;550
4886;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2015;560
4887;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2016;570
4888;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2017;570
4889;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2018;595
4890;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; oogheelkunde";Totaal Gezondheids- en welzijnszorg;2019;625
