ID;Afstudeerrichting;Geslacht;Leeftijd;Herkomstgroepering;Peilmoment;SBI93;Perioden;AfgestudeerdenTotaal_1;WerkTotaal_2;Werknemers_3;Zelfstandigen_4;UitkeringTotaal_5;Arbeidsongeschiktheidsuitkering_6;Werkloosheidsuitkering_7;Bijstandsuitkering_8;AndereUitkering_9;DoorstuderendeAfgestudeerden_10;OverigeAfgestudeerden_11;EmigratieSterfte_12;AfgestudeerdenTotaal_13;WerkTotaal_14;Werknemers_15;Zelfstandigen_16;UitkeringTotaal_17;Arbeidsongeschiktheidsuitkering_18;Werkloosheidsuitkering_19;Bijstandsuitkering_20;AndereUitkering_21;DoorstuderendeAfgestudeerden_22;OverigeAfgestudeerden_23;EmigratieSterfte_24;AfgestudeerdenTotaal_25;WerkTotaal_26;Werknemers_27;Zelfstandigen_28;UitkeringTotaal_29;Arbeidsongeschiktheidsuitkering_30;Werkloosheidsuitkering_31;Bijstandsuitkering_32;AndereUitkering_33;DoorstuderendeAfgestudeerden_34;OverigeAfgestudeerden_35;EmigratieSterfte_36;LoonVanWerknemersHogerOnderwijs_37;LoonVanWerknemersHogerBeroepsond_38;LoonVanWerknemersWetenschOnderw_39
5969;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;Economische activiteiten, totaal;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5970;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5971;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5972;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5973;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5974;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5975;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5976;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
5977;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5978;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5979;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5980;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5981;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5982;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 1999/'00;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;2.9;3.0;2.0
5983;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5984;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5985;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5986;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5987;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5988;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 55, Horeca;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
5989;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 55, Horeca;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5990;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 55, Horeca;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5991;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 55, Horeca;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5992;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 55, Horeca;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5993;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 55, Horeca;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5994;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
5995;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5996;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5997;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5998;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5999;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6000;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;2.8;2.6;4.1
6001;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6002;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6003;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6004;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6005;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6006;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 1999/'00;30.0;30.0;30.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;;;;;;;;;;;;;2.5;2.5;
6007;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6008;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6009;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6010;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6011;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6012;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.6;1.6;
6013;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6014;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6015;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6016;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6017;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6018;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;2.8;2.7;3.0
6019;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6020;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6021;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6022;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6023;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6024;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 80, Onderwijs;Cohort 1999/'00;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;2.1;2.1;
6025;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 80, Onderwijs;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6026;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 80, Onderwijs;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6027;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 80, Onderwijs;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6028;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 80, Onderwijs;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6029;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 80, Onderwijs;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6030;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 1999/'00;30.0;30.0;30.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;;;;;;;;;;;;;2.3;2.3;
6031;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6032;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6033;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6034;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6035;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6036;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.8;1.8;
6037;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6038;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6039;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6040;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6041;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6042;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;Onbekend;Cohort 1999/'00;30.0;0.0;0.0;0.0;0.0;;;;0.0;10.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;;;;0.0;10.0;0.0;0.0;;;;;;;;;;;;;5.0;5.0;
6043;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;Onbekend;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6044;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;Onbekend;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6045;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;Onbekend;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6046;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;Onbekend;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6047;Alle afstudeerrichtingen;Mannen en vrouwen;1;0;Vijf jaar na afstuderen;Onbekend;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6048;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Economische activiteiten, totaal;Cohort 1999/'00;140.0;90.0;80.0;0.0;;;;;;50.0;10.0;;140.0;80.0;80.0;0.0;;;;;;50.0;10.0;;0.0;0.0;0.0;0.0;;;;;;0.0;;;1.0;1.0;0.8
6049;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Economische activiteiten, totaal;Cohort 2000/'01;220.0;130.0;130.0;0.0;0.0;;;;0.0;60.0;30.0;;220.0;130.0;130.0;0.0;0.0;;;;0.0;60.0;20.0;;0.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;;1.2;1.2;
6050;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Economische activiteiten, totaal;Cohort 2001/'02;260.0;150.0;150.0;0.0;0.0;;;0.0;;70.0;30.0;;250.0;150.0;150.0;0.0;0.0;;;0.0;;70.0;30.0;;0.0;0.0;0.0;0.0;;;;;;0.0;;;1.2;1.3;0.1
6051;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Economische activiteiten, totaal;Cohort 2002/'03;230.0;140.0;140.0;0.0;;;;;;70.0;20.0;;230.0;140.0;140.0;0.0;;;;;;70.0;20.0;;0.0;0.0;0.0;0.0;;;;;;;;;1.0;1.0;0.6
6052;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Economische activiteiten, totaal;Cohort 2003/'04;270.0;150.0;150.0;0.0;0.0;;;;0.0;80.0;40.0;;270.0;150.0;150.0;0.0;0.0;;;;0.0;80.0;40.0;;10.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;;1.2;1.2;1.1
6053;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;Economische activiteiten, totaal;Cohort 2004/'05;260.0;170.0;160.0;0.0;10.0;;;;10.0;70.0;20.0;;260.0;170.0;160.0;0.0;10.0;;;;10.0;70.0;20.0;;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;;1.2;1.2;0.2
6054;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6055;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.6;0.6;
6056;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;1.0;
6057;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.6;0.6;
6058;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2003/'04;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.8;0.8;
6059;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2004/'05;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.9;0.9;
6060;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.5;1.5;
6061;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6062;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.4;1.4;
6063;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.9;0.9;
6064;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2003/'04;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.8;0.8;
6065;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6066;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.6;0.6;
6067;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.5;0.5;
6068;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.8;0.8;
6069;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.8;0.8;
6070;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2003/'04;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;;;;;;;;;;;;;0.6;0.6;
6071;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2004/'05;20.0;20.0;10.0;0.0;;;;;;;;;20.0;20.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;1.0;
6072;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 55, Horeca;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.6;0.6;
6073;Alle afstudeerrichtingen;Mannen en vrouwen;1;1;Direct na afstuderen;SBI 55, Horeca;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;
