ID;Geslacht;Leeftijd;DiagnoseIndelingISHMT;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
4572;Totaal mannen en vrouwen;Totaal alle leeftijden;19.11  Ov. gevolgen van externe oorzaken;2009;95.0;0.1;1052.0;0.6;11.1
4573;Totaal mannen en vrouwen;Totaal alle leeftijden;19.11  Ov. gevolgen van externe oorzaken;2010;86.0;0.1;593.0;0.4;6.9
4574;Totaal mannen en vrouwen;Totaal alle leeftijden;19.11  Ov. gevolgen van externe oorzaken;2011;99.0;0.1;646.0;0.4;6.5
4575;Totaal mannen en vrouwen;Totaal alle leeftijden;19.11  Ov. gevolgen van externe oorzaken;2012;91.0;0.1;359.0;0.2;3.9
4576;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1981;526.0;0.4;8545.0;6.0;16.2
4577;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1982;542.0;0.4;9674.0;6.8;17.8
4578;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1983;509.0;0.4;9285.0;6.5;18.3
4579;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1984;493.0;0.3;8036.0;5.6;16.3
4580;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1985;470.0;0.3;8523.0;5.9;18.1
4581;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1986;411.0;0.3;7841.0;5.4;19.1
4582;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1987;307.0;0.2;5800.0;4.0;18.9
4583;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1988;330.0;0.2;5889.0;4.0;17.9
4584;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1989;367.0;0.2;7344.0;4.9;20.0
4585;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1990;410.0;0.3;9272.0;6.2;22.6
4586;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1991;472.0;0.3;8142.0;5.4;17.3
4587;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1992;342.0;0.2;5797.0;3.8;16.9
4588;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1993;393.0;0.3;6431.0;4.2;16.4
4589;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1994;375.0;0.2;6094.0;4.0;16.3
4590;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1995;340.0;0.2;5644.0;3.7;16.6
4591;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1996;329.0;0.2;5457.0;3.5;16.6
4592;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1997;381.0;0.2;6056.0;3.9;15.9
4593;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1998;427.0;0.3;7602.0;4.8;17.8
4594;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;1999;517.0;0.3;8220.0;5.2;15.9
4595;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2000;455.0;0.3;7704.0;4.8;16.9
4596;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2001;449.0;0.3;8724.0;5.4;19.4
4597;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2002;422.0;0.3;7985.0;4.9;18.9
4598;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2003;528.0;0.3;8377.0;5.2;15.9
4599;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2004;461.0;0.3;6696.0;4.1;14.5
4600;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2005;439.0;0.3;5941.0;3.6;13.5
4601;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2006;481.0;0.3;6946.0;4.2;14.4
4602;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2007;534.0;0.3;6694.0;4.1;12.5
4603;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2008;464.0;0.3;6306.0;3.8;13.6
4604;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2009;410.0;0.2;5195.0;3.1;12.7
4605;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2010;401.0;0.2;4386.0;2.6;10.9
4606;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2011;342.0;0.2;4551.0;2.7;13.3
4607;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal factoren gez.toestand, cont.....;2012;288.0;0.2;3435.0;2.1;11.9
4608;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1981;53.0;0.0;1025.0;0.7;19.2
4609;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1982;87.0;0.1;1496.0;1.0;17.2
4610;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1983;55.0;0.0;1176.0;0.8;21.4
4611;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1984;83.0;0.1;1720.0;1.2;20.7
4612;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1985;93.0;0.1;1793.0;1.2;19.3
4613;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1986;71.0;0.0;1656.0;1.1;23.3
4614;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1987;63.0;0.0;1322.0;0.9;21.0
4615;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1988;69.0;0.0;1241.0;0.8;18.0
4616;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1989;57.0;0.0;1157.0;0.8;20.3
4617;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1990;62.0;0.0;1086.0;0.7;17.5
4618;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1991;71.0;0.0;1066.0;0.7;15.0
4619;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1992;57.0;0.0;549.0;0.4;9.6
4620;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1993;110.0;0.1;1422.0;0.9;12.9
4621;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1994;81.0;0.1;832.0;0.5;10.3
4622;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1995;49.0;0.0;520.0;0.3;10.6
4623;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1996;59.0;0.0;709.0;0.5;12.0
4624;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1997;78.0;0.0;905.0;0.6;11.6
4625;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1998;120.0;0.1;1490.0;0.9;12.4
4626;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;1999;103.0;0.1;1253.0;0.8;12.2
4627;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2000;78.0;0.0;721.0;0.5;9.2
4628;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2001;52.0;0.0;727.0;0.5;14.0
4629;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2002;35.0;0.0;316.0;0.2;9.0
4630;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2003;50.0;0.0;480.0;0.3;9.6
4631;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2004;77.0;0.0;1331.0;0.8;17.3
4632;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2005;57.0;0.0;779.0;0.5;13.7
4633;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2006;58.0;0.0;720.0;0.4;12.4
4634;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2007;112.0;0.1;895.0;0.5;8.0
4635;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2008;117.0;0.1;1204.0;0.7;10.3
4636;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2009;67.0;0.0;499.0;0.3;7.4
4637;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2010;71.0;0.0;467.0;0.3;6.6
4638;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2011;51.0;0.0;315.0;0.2;6.2
4639;Totaal mannen en vrouwen;Totaal alle leeftijden;20.1  Observatie ivm ziekten en aand.;2012;51.0;0.0;235.0;0.1;4.6
4640;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1981;;;;;
4641;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1982;;;;;
4642;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1983;;;;;
4643;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1984;;;;;
4644;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1985;;;;;
4645;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1986;;;;;
4646;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1987;;;;;
4647;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1988;;;;;
4648;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1989;;;;;
4649;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1990;;;;;
4650;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1991;;;;;
4651;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1992;;;;;
4652;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1993;;;;;
4653;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1994;;;;;
4654;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1995;;;;;
4655;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1996;;;;;
4656;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1997;;;;;
4657;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1998;;;;;
4658;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;1999;;;;;
4659;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2000;;;;;
4660;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2001;;;;;
4661;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2002;;;;;
4662;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2003;;;;;
4663;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2004;;;;;
4664;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2005;;;;;
4665;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2006;;;;;
4666;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2007;;;;;
4667;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2008;;;;;
4668;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2009;;;;;
4669;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2010;;;;;
4670;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2011;;;;;
4671;Totaal mannen en vrouwen;Totaal alle leeftijden;20.2  Hulpverlening ivm anticonceptie;2012;;;;;
4672;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1981;248.0;0.2;1592.0;1.1;6.4
4673;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1982;198.0;0.1;2002.0;1.4;10.1
4674;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1983;189.0;0.1;1358.0;0.9;7.2
4675;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1984;208.0;0.1;1446.0;1.0;7.0
4676;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1985;150.0;0.1;1809.0;1.2;12.1
4677;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1986;126.0;0.1;1213.0;0.8;9.6
4678;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1987;74.0;0.1;606.0;0.4;8.2
4679;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1988;86.0;0.1;1235.0;0.8;14.4
4680;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1989;77.0;0.1;1102.0;0.7;14.3
4681;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1990;79.0;0.1;1586.0;1.1;20.1
4682;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1991;82.0;0.1;944.0;0.6;11.5
4683;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1992;32.0;0.0;122.0;0.1;3.8
4684;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1993;10.0;0.0;58.0;0.0;5.8
4685;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1994;35.0;0.0;347.0;0.2;9.9
4686;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1995;42.0;0.0;1072.0;0.7;25.5
4687;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1996;38.0;0.0;473.0;0.3;12.4
4688;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1997;45.0;0.0;530.0;0.3;11.8
4689;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1998;29.0;0.0;376.0;0.2;13.0
4690;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;1999;25.0;0.0;302.0;0.2;12.1
4691;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2000;15.0;0.0;129.0;0.1;8.6
4692;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2001;20.0;0.0;135.0;0.1;6.8
4693;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2002;10.0;0.0;10.0;0.0;1.0
4694;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2003;18.0;0.0;24.0;0.0;1.3
4695;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2004;12.0;0.0;43.0;0.0;3.6
4696;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2005;20.0;0.0;44.0;0.0;2.2
4697;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2006;14.0;0.0;262.0;0.2;18.7
4698;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2007;13.0;0.0;75.0;0.0;5.8
4699;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2008;45.0;0.0;558.0;0.3;12.4
4700;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2009;14.0;0.0;79.0;0.0;5.6
4701;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2010;7.0;0.0;7.0;0.0;1.0
4702;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2011;5.0;0.0;5.0;0.0;1.0
4703;Totaal mannen en vrouwen;Totaal alle leeftijden;20.3  Levendgeboren zuigelingen;2012;;;;;
4704;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1981;70.0;0.0;1368.0;1.0;19.5
4705;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1982;81.0;0.1;1674.0;1.2;20.6
4706;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1983;81.0;0.1;1867.0;1.3;23.1
4707;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1984;73.0;0.1;1405.0;1.0;19.2
4708;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1985;101.0;0.1;2044.0;1.4;20.3
4709;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1986;89.0;0.1;2084.0;1.4;23.4
4710;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1987;69.0;0.0;1642.0;1.1;23.9
4711;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1988;83.0;0.1;1380.0;0.9;16.7
4712;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1989;88.0;0.1;1616.0;1.1;18.3
4713;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1990;132.0;0.1;2971.0;2.0;22.5
4714;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1991;171.0;0.1;3450.0;2.3;20.2
4715;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1992;112.0;0.1;1720.0;1.1;15.3
4716;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1993;118.0;0.1;1796.0;1.2;15.2
4717;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1994;107.0;0.1;1730.0;1.1;16.2
4718;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1995;93.0;0.1;1620.0;1.0;17.4
4719;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1996;84.0;0.1;1344.0;0.9;16.0
4720;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1997;107.0;0.1;1734.0;1.1;16.2
4721;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1998;102.0;0.1;2118.0;1.3;20.8
4722;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;1999;132.0;0.1;2747.0;1.7;20.8
4723;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2000;111.0;0.1;1920.0;1.2;17.3
4724;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2001;122.0;0.1;2293.0;1.4;18.8
4725;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2002;98.0;0.1;1573.0;1.0;16.1
4726;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2003;110.0;0.1;1247.0;0.8;11.3
4727;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2004;112.0;0.1;1427.0;0.9;12.7
4728;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2005;85.0;0.1;1093.0;0.7;12.9
4729;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2006;101.0;0.1;1498.0;0.9;14.8
4730;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2007;78.0;0.0;1426.0;0.9;18.3
4731;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2008;56.0;0.0;768.0;0.5;13.7
4732;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2009;58.0;0.0;860.0;0.5;14.8
4733;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2010;72.0;0.0;865.0;0.5;12.0
4734;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2011;60.0;0.0;652.0;0.4;10.9
4735;Totaal mannen en vrouwen;Totaal alle leeftijden;20.4  Ov. zorg, radio- en chemotherapie;2012;52.0;0.0;874.0;0.5;16.8
4736;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1981;154.0;0.1;4560.0;3.2;29.6
4737;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1982;176.0;0.1;4502.0;3.1;25.6
4738;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1983;184.0;0.1;4885.0;3.4;26.6
4739;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1984;129.0;0.1;3465.0;2.4;26.9
4740;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1985;126.0;0.1;2877.0;2.0;22.8
4741;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1986;125.0;0.1;2888.0;2.0;23.1
4742;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1987;101.0;0.1;2230.0;1.5;22.1
4743;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1988;92.0;0.1;2033.0;1.4;22.1
4744;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1989;145.0;0.1;3469.0;2.3;23.9
4745;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1990;136.0;0.1;3628.0;2.4;26.7
4746;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1991;148.0;0.1;2681.0;1.8;18.1
4747;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1992;141.0;0.1;3406.0;2.2;24.2
4748;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1993;155.0;0.1;3155.0;2.1;20.4
4749;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1994;152.0;0.1;3185.0;2.1;21.0
4750;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1995;155.0;0.1;2430.0;1.6;15.7
4751;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1996;148.0;0.1;2931.0;1.9;19.8
4752;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1997;151.0;0.1;2887.0;1.8;19.1
4753;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1998;176.0;0.1;3618.0;2.3;20.6
4754;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;1999;257.0;0.2;3918.0;2.5;15.2
4755;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2000;251.0;0.2;4934.0;3.1;19.7
4756;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2001;255.0;0.2;5569.0;3.5;21.8
4757;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2002;279.0;0.2;6086.0;3.8;21.8
4758;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2003;350.0;0.2;6626.0;4.1;18.9
4759;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2004;260.0;0.2;3895.0;2.4;15.0
4760;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2005;277.0;0.2;4025.0;2.5;14.5
4761;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2006;308.0;0.2;4466.0;2.7;14.5
4762;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2007;331.0;0.2;4298.0;2.6;13.0
4763;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2008;246.0;0.1;3776.0;2.3;15.3
4764;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2009;271.0;0.2;3757.0;2.3;13.9
4765;Totaal mannen en vrouwen;Totaal alle leeftijden;20.5  Ov. fact.gez.toestand, cont.gez.d.;2010;251.0;0.2;3047.0;1.8;12.1
