ID;VormenVanJeugdzorg;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;TotaalJongerenMetJeugdzorg_5;k_0Tot4Jaar_6;k_4Tot12Jaar_7;k_12Tot18Jaar_8;k_18Tot23Jaar_9;ThuiswonendKindInEenouderGezin_10;ThuiswonendKindInTweeouderGezin_11;AndereHuishoudens_12;TotaalJeugdzorgtrajecten_13;StabilisatieVanEenCrisissituatie_14;Diagnostiek_15;Begeleiden_16;Behandelen_17;GemeentelijkeToegang_18;Huisarts_19;Jeugdarts_20;GecertificeerdeInstelling_21;MedischSpecialist_22;GeenVerwijzer_23;VerwijzerOnbekend_24
5044;Totaal jeugdzorg;Wijk 42 Rooswijk;1e kwartaal 2015;Zaanstad                                ;Wijk     ;WK047942  ;1.0;85.0;;40.0;40.0;;20.0;50.0;10.0;100.0;;;;80.0;;55.0;;;10.0;;15.0
5045;Totaal jeugdzorg;Wijk 42 Rooswijk;1e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047942  ;1.0;95.0;;45.0;45.0;;25.0;60.0;10.0;120.0;;10.0;10.0;85.0;;65.0;;;10.0;;20.0
5046;Totaal jeugdzorg;Wijk 42 Rooswijk;2e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047942  ;1.0;85.0;;45.0;35.0;;25.0;55.0;10.0;115.0;;15.0;10.0;80.0;;55.0;;;10.0;10.0;20.0
5047;Totaal jeugdzorg;Wijk 42 Rooswijk;2015;Zaanstad                                ;Wijk     ;WK047942  ;1.0;105.0;;50.0;50.0;;30.0;65.0;10.0;140.0;;20.0;10.0;100.0;;75.0;;;15.0;10.0;20.0
5048;Totaal jeugdzorg;Wijk 51 Wormerveer;1e kwartaal 2015;Zaanstad                                ;Wijk     ;WK047951  ;1.0;180.0;;90.0;80.0;;55.0;110.0;15.0;245.0;;;15.0;170.0;;105.0;;20.0;10.0;15.0;30.0
5049;Totaal jeugdzorg;Wijk 51 Wormerveer;1e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047951  ;1.0;185.0;;90.0;85.0;;60.0;115.0;10.0;265.0;;;20.0;180.0;10.0;110.0;;25.0;10.0;15.0;40.0
5050;Totaal jeugdzorg;Wijk 51 Wormerveer;2e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047951  ;1.0;200.0;;100.0;85.0;;65.0;120.0;15.0;285.0;;;30.0;195.0;15.0;120.0;;35.0;10.0;15.0;35.0
5051;Totaal jeugdzorg;Wijk 51 Wormerveer;2015;Zaanstad                                ;Wijk     ;WK047951  ;1.0;220.0;10.0;110.0;95.0;10.0;65.0;140.0;15.0;335.0;10.0;10.0;35.0;220.0;15.0;140.0;;40.0;10.0;20.0;45.0
5052;Totaal jeugdzorg;Wijk 61 Krommenie Oost;1e kwartaal 2015;Zaanstad                                ;Wijk     ;WK047961  ;1.0;85.0;10.0;45.0;30.0;;30.0;50.0;;110.0;;;10.0;85.0;;50.0;;10.0;10.0;;25.0
5053;Totaal jeugdzorg;Wijk 61 Krommenie Oost;1e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047961  ;1.0;95.0;10.0;50.0;30.0;;35.0;55.0;;120.0;;;10.0;90.0;;55.0;;10.0;10.0;;25.0
5054;Totaal jeugdzorg;Wijk 61 Krommenie Oost;2e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047961  ;1.0;95.0;15.0;50.0;30.0;;35.0;60.0;;130.0;;;10.0;90.0;;55.0;;10.0;10.0;;20.0
5055;Totaal jeugdzorg;Wijk 61 Krommenie Oost;2015;Zaanstad                                ;Wijk     ;WK047961  ;1.0;110.0;15.0;55.0;35.0;;35.0;70.0;;150.0;;;15.0;105.0;;65.0;;10.0;15.0;;25.0
5056;Totaal jeugdzorg;Wijk 62 Krommenie West;1e kwartaal 2015;Zaanstad                                ;Wijk     ;WK047962  ;1.0;125.0;;65.0;55.0;;35.0;85.0;;145.0;;;10.0;115.0;;85.0;;;10.0;;25.0
5057;Totaal jeugdzorg;Wijk 62 Krommenie West;1e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047962  ;1.0;135.0;;70.0;60.0;;40.0;90.0;;170.0;;10.0;10.0;130.0;;95.0;;10.0;10.0;;30.0
5058;Totaal jeugdzorg;Wijk 62 Krommenie West;2e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047962  ;1.0;140.0;;70.0;60.0;;40.0;95.0;;185.0;;10.0;15.0;145.0;10.0;100.0;;15.0;15.0;;25.0
5059;Totaal jeugdzorg;Wijk 62 Krommenie West;2015;Zaanstad                                ;Wijk     ;WK047962  ;1.0;155.0;;80.0;65.0;;40.0;105.0;10.0;210.0;;10.0;15.0;160.0;10.0;110.0;;15.0;15.0;;35.0
5060;Totaal jeugdzorg;Wijk 71 Assendelft-Zuid;1e kwartaal 2015;Zaanstad                                ;Wijk     ;WK047971  ;1.0;85.0;;50.0;30.0;;20.0;60.0;;105.0;;;10.0;85.0;;55.0;;;10.0;;20.0
5061;Totaal jeugdzorg;Wijk 71 Assendelft-Zuid;1e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047971  ;1.0;100.0;;55.0;40.0;;25.0;65.0;;120.0;;;10.0;95.0;;65.0;;;10.0;;20.0
5062;Totaal jeugdzorg;Wijk 71 Assendelft-Zuid;2e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047971  ;1.0;105.0;;65.0;35.0;;25.0;70.0;;125.0;;;10.0;100.0;15.0;65.0;;;10.0;;15.0
5063;Totaal jeugdzorg;Wijk 71 Assendelft-Zuid;2015;Zaanstad                                ;Wijk     ;WK047971  ;1.0;120.0;;70.0;45.0;;30.0;80.0;10.0;145.0;;10.0;15.0;120.0;15.0;80.0;;;10.0;;25.0
5064;Totaal jeugdzorg;Wijk 72 Assendelft-Noord;1e kwartaal 2015;Zaanstad                                ;Wijk     ;WK047972  ;1.0;270.0;10.0;160.0;95.0;;60.0;195.0;15.0;320.0;;25.0;25.0;245.0;20.0;175.0;;15.0;35.0;10.0;40.0
5065;Totaal jeugdzorg;Wijk 72 Assendelft-Noord;1e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047972  ;1.0;290.0;10.0;175.0;105.0;;65.0;210.0;15.0;350.0;;30.0;25.0;270.0;20.0;200.0;;15.0;35.0;10.0;45.0
5066;Totaal jeugdzorg;Wijk 72 Assendelft-Noord;2e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047972  ;1.0;325.0;10.0;205.0;110.0;;75.0;240.0;15.0;400.0;;20.0;30.0;315.0;35.0;225.0;;15.0;40.0;15.0;45.0
5067;Totaal jeugdzorg;Wijk 72 Assendelft-Noord;2015;Zaanstad                                ;Wijk     ;WK047972  ;1.0;365.0;10.0;225.0;125.0;;80.0;270.0;15.0;465.0;;35.0;35.0;355.0;35.0;270.0;;20.0;40.0;15.0;55.0
5068;Totaal jeugdzorg;Wijk 81 Westzaan;1e kwartaal 2015;Zaanstad                                ;Wijk     ;WK047981  ;1.0;35.0;;15.0;15.0;;10.0;20.0;;45.0;;;;35.0;;15.0;;10.0;;;
5069;Totaal jeugdzorg;Wijk 81 Westzaan;1e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047981  ;1.0;35.0;;15.0;20.0;;10.0;25.0;;50.0;;;;35.0;;20.0;;10.0;;;
5070;Totaal jeugdzorg;Wijk 81 Westzaan;2e halfjaar 2015;Zaanstad                                ;Wijk     ;WK047981  ;1.0;40.0;;15.0;20.0;;10.0;25.0;;45.0;;;;40.0;;20.0;;;;;
5071;Totaal jeugdzorg;Wijk 81 Westzaan;2015;Zaanstad                                ;Wijk     ;WK047981  ;1.0;40.0;;20.0;20.0;;10.0;25.0;;55.0;;;;45.0;;20.0;;10.0;;;
5072;Totaal jeugdzorg;Alblasserdam;1e kwartaal 2015;Alblasserdam                            ;Gemeente ;GM0482    ;;320.0;20.0;170.0;125.0;;65.0;240.0;15.0;460.0;;15.0;130.0;275.0;20.0;130.0;;50.0;35.0;95.0;85.0
5073;Totaal jeugdzorg;Alblasserdam;1e halfjaar 2015;Alblasserdam                            ;Gemeente ;GM0482    ;;375.0;25.0;200.0;145.0;;75.0;285.0;15.0;560.0;;20.0;170.0;320.0;25.0;165.0;;55.0;40.0;130.0;90.0
5074;Totaal jeugdzorg;Alblasserdam;2e halfjaar 2015;Alblasserdam                            ;Gemeente ;GM0482    ;;440.0;30.0;240.0;165.0;;85.0;330.0;25.0;640.0;;20.0;235.0;335.0;50.0;180.0;;60.0;45.0;190.0;75.0
5075;Totaal jeugdzorg;Alblasserdam;2015;Alblasserdam                            ;Gemeente ;GM0482    ;;485.0;35.0;260.0;185.0;;95.0;365.0;25.0;755.0;;35.0;255.0;395.0;50.0;210.0;;70.0;50.0;210.0;100.0
5076;Totaal jeugdzorg;Wijk 01 Centrum;1e kwartaal 2015;Alblasserdam                            ;Wijk     ;WK048201  ;1.0;30.0;;20.0;10.0;;10.0;25.0;;45.0;;;15.0;20.0;;;;;;10.0;
5077;Totaal jeugdzorg;Wijk 01 Centrum;1e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048201  ;1.0;45.0;;30.0;15.0;;10.0;35.0;;65.0;;;20.0;30.0;;10.0;;;;20.0;
5078;Totaal jeugdzorg;Wijk 01 Centrum;2e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048201  ;1.0;55.0;;35.0;20.0;;15.0;40.0;;85.0;;;35.0;30.0;10.0;15.0;;10.0;;35.0;
5079;Totaal jeugdzorg;Wijk 01 Centrum;2015;Alblasserdam                            ;Wijk     ;WK048201  ;1.0;65.0;;40.0;20.0;;20.0;45.0;;100.0;;;40.0;35.0;10.0;15.0;;10.0;;35.0;
5080;Totaal jeugdzorg;Wijk 02 Kinderdijk;1e kwartaal 2015;Alblasserdam                            ;Wijk     ;WK048202  ;1.0;65.0;;40.0;25.0;;15.0;45.0;;95.0;;;40.0;50.0;;25.0;;10.0;;25.0;20.0
5081;Totaal jeugdzorg;Wijk 02 Kinderdijk;1e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048202  ;1.0;75.0;;40.0;25.0;;20.0;50.0;;115.0;;;45.0;55.0;;30.0;;10.0;;30.0;25.0
5082;Totaal jeugdzorg;Wijk 02 Kinderdijk;2e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048202  ;1.0;95.0;10.0;50.0;30.0;;25.0;60.0;10.0;145.0;;;70.0;60.0;10.0;30.0;;15.0;;50.0;25.0
5083;Totaal jeugdzorg;Wijk 02 Kinderdijk;2015;Alblasserdam                            ;Wijk     ;WK048202  ;1.0;95.0;10.0;55.0;35.0;;25.0;60.0;10.0;150.0;;;70.0;60.0;10.0;35.0;;15.0;;50.0;25.0
5084;Totaal jeugdzorg;Wijk 03 Blokweer;1e kwartaal 2015;Alblasserdam                            ;Wijk     ;WK048203  ;1.0;90.0;;50.0;35.0;;10.0;75.0;;125.0;;;45.0;60.0;;25.0;;;;35.0;30.0
5085;Totaal jeugdzorg;Wijk 03 Blokweer;1e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048203  ;1.0;105.0;;55.0;40.0;;15.0;85.0;;150.0;;;55.0;70.0;10.0;35.0;;;;45.0;30.0
5086;Totaal jeugdzorg;Wijk 03 Blokweer;2e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048203  ;1.0;120.0;10.0;60.0;50.0;;15.0;100.0;;175.0;;10.0;70.0;75.0;15.0;35.0;;;10.0;60.0;30.0
5087;Totaal jeugdzorg;Wijk 03 Blokweer;2015;Alblasserdam                            ;Wijk     ;WK048203  ;1.0;135.0;10.0;65.0;55.0;;15.0;115.0;;205.0;;10.0;80.0;85.0;15.0;40.0;;10.0;10.0;70.0;35.0
5088;Totaal jeugdzorg;Wijk 04 Souburgh;1e kwartaal 2015;Alblasserdam                            ;Wijk     ;WK048204  ;1.0;45.0;;20.0;20.0;;15.0;30.0;;60.0;;;25.0;35.0;;15.0;;;;20.0;15.0
5089;Totaal jeugdzorg;Wijk 04 Souburgh;1e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048204  ;1.0;55.0;;20.0;25.0;;15.0;35.0;;75.0;;;35.0;40.0;;20.0;;;;30.0;15.0
5090;Totaal jeugdzorg;Wijk 04 Souburgh;2e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048204  ;1.0;65.0;;35.0;25.0;;10.0;50.0;;85.0;;;45.0;40.0;;20.0;;;;40.0;15.0
5091;Totaal jeugdzorg;Wijk 04 Souburgh;2015;Alblasserdam                            ;Wijk     ;WK048204  ;1.0;70.0;;35.0;30.0;;15.0;55.0;;100.0;;;45.0;45.0;;25.0;;;;40.0;15.0
5092;Totaal jeugdzorg;Wijk 05 Bedrijventerrein;1e kwartaal 2015;Alblasserdam                            ;Wijk     ;WK048205  ;1.0;;;;;;;;;;;;;;;;;;;;
5093;Totaal jeugdzorg;Wijk 05 Bedrijventerrein;1e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048205  ;1.0;;;;;;;;;;;;;;;;;;;;
5094;Totaal jeugdzorg;Wijk 05 Bedrijventerrein;2e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048205  ;1.0;;;;;;;;;;;;;;;;;;;;
5095;Totaal jeugdzorg;Wijk 05 Bedrijventerrein;2015;Alblasserdam                            ;Wijk     ;WK048205  ;1.0;;;;;;;;;;;;;;;;;;;;
5096;Totaal jeugdzorg;Wijk 06 Landelijk gebied;1e kwartaal 2015;Alblasserdam                            ;Wijk     ;WK048206  ;1.0;;;;;;;;;;;;;;;;;;;;
5097;Totaal jeugdzorg;Wijk 06 Landelijk gebied;1e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048206  ;1.0;;;;;;;;;;;;;;;;;;;;
5098;Totaal jeugdzorg;Wijk 06 Landelijk gebied;2e halfjaar 2015;Alblasserdam                            ;Wijk     ;WK048206  ;1.0;;;;;;;;;;;;;;;;;;;;
5099;Totaal jeugdzorg;Wijk 06 Landelijk gebied;2015;Alblasserdam                            ;Wijk     ;WK048206  ;1.0;;;;;;;;;;;;;;;;;;;;
5100;Totaal jeugdzorg;Alphen aan den Rijn;1e kwartaal 2015;Alphen aan den Rijn                     ;Gemeente ;GM0484    ;;2105.0;85.0;1015.0;950.0;50.0;470.0;1470.0;165.0;2900.0;40.0;50.0;545.0;1950.0;235.0;595.0;35.0;305.0;205.0;180.0;1030.0
5101;Totaal jeugdzorg;Alphen aan den Rijn;1e halfjaar 2015;Alphen aan den Rijn                     ;Gemeente ;GM0484    ;;2485.0;105.0;1225.0;1100.0;60.0;565.0;1715.0;210.0;3550.0;55.0;75.0;810.0;2265.0;340.0;770.0;55.0;400.0;255.0;265.0;1120.0
5102;Totaal jeugdzorg;Alphen aan den Rijn;2e halfjaar 2015;Alphen aan den Rijn                     ;Gemeente ;GM0484    ;;2745.0;150.0;1410.0;1135.0;50.0;680.0;1830.0;230.0;3935.0;65.0;75.0;1135.0;2320.0;500.0;880.0;70.0;460.0;245.0;285.0;1150.0
5103;Totaal jeugdzorg;Alphen aan den Rijn;2015;Alphen aan den Rijn                     ;Gemeente ;GM0484    ;;3095.0;170.0;1550.0;1310.0;65.0;760.0;2090.0;245.0;4625.0;90.0;105.0;1255.0;2765.0;550.0;1050.0;80.0;535.0;340.0;345.0;1315.0
5104;Totaal jeugdzorg;Wijk 01 Oudshoorn;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048401  ;1.0;175.0;;95.0;75.0;;35.0;120.0;20.0;260.0;10.0;;50.0;160.0;25.0;45.0;;30.0;15.0;15.0;90.0
5105;Totaal jeugdzorg;Wijk 01 Oudshoorn;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048401  ;1.0;205.0;;115.0;85.0;;45.0;135.0;25.0;320.0;10.0;10.0;75.0;185.0;35.0;55.0;;40.0;20.0;25.0;100.0
5106;Totaal jeugdzorg;Wijk 01 Oudshoorn;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048401  ;1.0;225.0;10.0;135.0;80.0;;55.0;145.0;25.0;340.0;10.0;10.0;105.0;185.0;50.0;60.0;;40.0;15.0;20.0;105.0
5107;Totaal jeugdzorg;Wijk 01 Oudshoorn;2015;Alphen aan den Rijn                     ;Wijk     ;WK048401  ;1.0;250.0;10.0;140.0;95.0;;60.0;160.0;30.0;400.0;15.0;15.0;110.0;220.0;55.0;70.0;;55.0;25.0;30.0;120.0
5108;Totaal jeugdzorg;Wijk 02 Ridderveld;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048402  ;1.0;255.0;15.0;130.0;105.0;;60.0;165.0;25.0;375.0;;;70.0;260.0;35.0;60.0;;40.0;35.0;20.0;140.0
5109;Totaal jeugdzorg;Wijk 02 Ridderveld;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048402  ;1.0;315.0;20.0;170.0;120.0;;85.0;195.0;40.0;470.0;;10.0;115.0;295.0;50.0;80.0;;55.0;40.0;35.0;160.0
5110;Totaal jeugdzorg;Wijk 02 Ridderveld;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048402  ;1.0;350.0;35.0;185.0;120.0;;90.0;220.0;35.0;525.0;;15.0;165.0;285.0;80.0;80.0;10.0;65.0;35.0;40.0;165.0
5111;Totaal jeugdzorg;Wijk 02 Ridderveld;2015;Alphen aan den Rijn                     ;Wijk     ;WK048402  ;1.0;390.0;35.0;210.0;140.0;10.0;105.0;250.0;40.0;615.0;10.0;20.0;180.0;345.0;85.0;100.0;10.0;70.0;50.0;45.0;190.0
5112;Totaal jeugdzorg;Wijk 03 Zegersloot;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048403  ;1.0;220.0;10.0;115.0;90.0;;55.0;145.0;20.0;300.0;;10.0;40.0;220.0;15.0;75.0;;25.0;25.0;15.0;115.0
5113;Totaal jeugdzorg;Wijk 03 Zegersloot;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048403  ;1.0;260.0;15.0;130.0;105.0;;60.0;170.0;25.0;370.0;;10.0;75.0;240.0;20.0;90.0;10.0;35.0;25.0;25.0;125.0
5114;Totaal jeugdzorg;Wijk 03 Zegersloot;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048403  ;1.0;265.0;20.0;140.0;100.0;;65.0;175.0;25.0;410.0;;15.0;115.0;240.0;45.0;90.0;10.0;45.0;20.0;20.0;140.0
5115;Totaal jeugdzorg;Wijk 03 Zegersloot;2015;Alphen aan den Rijn                     ;Wijk     ;WK048403  ;1.0;295.0;25.0;150.0;115.0;;70.0;200.0;25.0;475.0;;15.0;120.0;285.0;45.0;110.0;10.0;50.0;35.0;25.0;155.0
5116;Totaal jeugdzorg;Wijk 04 Hoorn;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048404  ;1.0;75.0;10.0;35.0;25.0;;15.0;50.0;;105.0;;;30.0;60.0;10.0;20.0;;20.0;;;35.0
5117;Totaal jeugdzorg;Wijk 04 Hoorn;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048404  ;1.0;85.0;10.0;40.0;30.0;;15.0;60.0;10.0;125.0;;;40.0;65.0;20.0;20.0;;25.0;;10.0;40.0
5118;Totaal jeugdzorg;Wijk 04 Hoorn;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048404  ;1.0;85.0;10.0;40.0;30.0;;25.0;45.0;10.0;120.0;;;45.0;60.0;20.0;20.0;;25.0;;10.0;40.0
5119;Totaal jeugdzorg;Wijk 04 Hoorn;2015;Alphen aan den Rijn                     ;Wijk     ;WK048404  ;1.0;100.0;10.0;50.0;35.0;;25.0;65.0;15.0;155.0;10.0;;55.0;80.0;25.0;25.0;;30.0;;15.0;45.0
5120;Totaal jeugdzorg;Wijk 05 Hoge Zijde;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048405  ;1.0;160.0;;85.0;70.0;;45.0;105.0;10.0;210.0;;;35.0;145.0;20.0;20.0;;15.0;15.0;15.0;100.0
5121;Totaal jeugdzorg;Wijk 05 Hoge Zijde;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048405  ;1.0;185.0;10.0;95.0;80.0;;55.0;120.0;15.0;250.0;;;55.0;160.0;30.0;35.0;;20.0;15.0;20.0;105.0
5122;Totaal jeugdzorg;Wijk 05 Hoge Zijde;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048405  ;1.0;195.0;10.0;100.0;80.0;;55.0;125.0;15.0;280.0;;;75.0;160.0;40.0;40.0;;30.0;15.0;20.0;100.0
5123;Totaal jeugdzorg;Wijk 05 Hoge Zijde;2015;Alphen aan den Rijn                     ;Wijk     ;WK048405  ;1.0;225.0;10.0;115.0;95.0;;60.0;145.0;20.0;325.0;10.0;;90.0;190.0;50.0;45.0;;30.0;20.0;25.0;115.0
5124;Totaal jeugdzorg;Wijk 06 Lage Zijde;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048406  ;1.0;165.0;;65.0;90.0;;50.0;90.0;25.0;270.0;;10.0;30.0;190.0;20.0;55.0;;30.0;15.0;10.0;100.0
5125;Totaal jeugdzorg;Wijk 06 Lage Zijde;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048406  ;1.0;190.0;;70.0;105.0;10.0;55.0;105.0;30.0;315.0;;10.0;50.0;215.0;20.0;65.0;;45.0;15.0;15.0;110.0
5126;Totaal jeugdzorg;Wijk 06 Lage Zijde;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048406  ;1.0;185.0;;80.0;90.0;10.0;50.0;105.0;30.0;315.0;;;70.0;200.0;25.0;65.0;;50.0;10.0;15.0;110.0
5127;Totaal jeugdzorg;Wijk 06 Lage Zijde;2015;Alphen aan den Rijn                     ;Wijk     ;WK048406  ;1.0;215.0;;90.0;110.0;10.0;60.0;125.0;35.0;380.0;;10.0;75.0;245.0;30.0;80.0;;55.0;20.0;20.0;125.0
5128;Totaal jeugdzorg;Wijk 07 Steekterpolder;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048407  ;1.0;15.0;;10.0;;;;10.0;;15.0;;;;10.0;;;;;;;
5129;Totaal jeugdzorg;Wijk 07 Steekterpolder;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048407  ;1.0;20.0;;15.0;;;;15.0;;20.0;;;;15.0;;;;;;;
5130;Totaal jeugdzorg;Wijk 07 Steekterpolder;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048407  ;1.0;15.0;;10.0;;;;10.0;;15.0;;;;10.0;;;;;;;
5131;Totaal jeugdzorg;Wijk 07 Steekterpolder;2015;Alphen aan den Rijn                     ;Wijk     ;WK048407  ;1.0;20.0;;15.0;;;;15.0;;25.0;;;;15.0;;;;;;;
5132;Totaal jeugdzorg;Wijk 08 Kerk en Zanen;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048408  ;1.0;270.0;10.0;130.0;130.0;;30.0;220.0;20.0;345.0;;10.0;55.0;250.0;20.0;90.0;;35.0;30.0;15.0;125.0
5133;Totaal jeugdzorg;Wijk 08 Kerk en Zanen;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048408  ;1.0;315.0;10.0;155.0;150.0;;40.0;255.0;20.0;415.0;;10.0;90.0;290.0;35.0;115.0;;40.0;35.0;30.0;130.0
5134;Totaal jeugdzorg;Wijk 08 Kerk en Zanen;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048408  ;1.0;335.0;15.0;170.0;150.0;;55.0;260.0;20.0;455.0;10.0;10.0;130.0;280.0;45.0;120.0;10.0;45.0;30.0;35.0;150.0
5135;Totaal jeugdzorg;Wijk 08 Kerk en Zanen;2015;Alphen aan den Rijn                     ;Wijk     ;WK048408  ;1.0;385.0;20.0;190.0;175.0;;55.0;310.0;20.0;535.0;10.0;15.0;150.0;335.0;50.0;150.0;10.0;55.0;45.0;40.0;155.0
5136;Totaal jeugdzorg;Wijk 09 Rietveld;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048409  ;1.0;;;;;;;;;;;;;;;;;;;;
5137;Totaal jeugdzorg;Wijk 09 Rietveld;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048409  ;1.0;;;;;;;;;;;;;;;;;;;;
5138;Totaal jeugdzorg;Wijk 09 Rietveld;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048409  ;1.0;;;;;;;;;;;;;;;;;;;;
5139;Totaal jeugdzorg;Wijk 09 Rietveld;2015;Alphen aan den Rijn                     ;Wijk     ;WK048409  ;1.0;;;;;;;;;;;;;;;;;;;;
5140;Totaal jeugdzorg;Wijk 31 Benthuizen;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048431  ;1.0;80.0;;35.0;40.0;;15.0;60.0;;100.0;;;25.0;70.0;10.0;30.0;;10.0;10.0;10.0;20.0
5141;Totaal jeugdzorg;Wijk 31 Benthuizen;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048431  ;1.0;85.0;;40.0;40.0;;15.0;70.0;;115.0;;;25.0;85.0;15.0;35.0;;10.0;15.0;10.0;20.0
5142;Totaal jeugdzorg;Wijk 31 Benthuizen;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048431  ;1.0;90.0;;50.0;35.0;;15.0;70.0;;125.0;;;35.0;80.0;20.0;30.0;;10.0;15.0;15.0;25.0
5143;Totaal jeugdzorg;Wijk 31 Benthuizen;2015;Alphen aan den Rijn                     ;Wijk     ;WK048431  ;1.0;100.0;;55.0;40.0;;20.0;80.0;;140.0;;;40.0;95.0;20.0;35.0;10.0;15.0;20.0;15.0;25.0
5144;Totaal jeugdzorg;Wijk 45 Aarlanderveen;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048445  ;1.0;10.0;;;;;;10.0;;10.0;;;;10.0;;;;;;;10.0
5145;Totaal jeugdzorg;Wijk 45 Aarlanderveen;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048445  ;1.0;15.0;;;;;;10.0;;15.0;;;;10.0;;;;;;;10.0
5146;Totaal jeugdzorg;Wijk 45 Aarlanderveen;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048445  ;1.0;15.0;;10.0;;;;10.0;;15.0;;;;10.0;;;;;;;10.0
5147;Totaal jeugdzorg;Wijk 45 Aarlanderveen;2015;Alphen aan den Rijn                     ;Wijk     ;WK048445  ;1.0;15.0;;10.0;;;;10.0;;15.0;;;;10.0;;;;;;;10.0
5148;Totaal jeugdzorg;Wijk 70 Boskoop;1e kwartaal 2015;Alphen aan den Rijn                     ;Wijk     ;WK048470  ;1.0;260.0;10.0;125.0;115.0;10.0;45.0;205.0;;355.0;15.0;;75.0;230.0;40.0;55.0;;35.0;25.0;45.0;120.0
5149;Totaal jeugdzorg;Wijk 70 Boskoop;1e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048470  ;1.0;295.0;10.0;145.0;130.0;10.0;55.0;230.0;10.0;435.0;15.0;10.0;100.0;270.0;50.0;75.0;10.0;50.0;30.0;50.0;125.0
5150;Totaal jeugdzorg;Wijk 70 Boskoop;2e halfjaar 2015;Alphen aan den Rijn                     ;Wijk     ;WK048470  ;1.0;310.0;10.0;165.0;125.0;10.0;50.0;245.0;15.0;440.0;10.0;;160.0;225.0;60.0;75.0;10.0;60.0;20.0;65.0;110.0
