ID;Geslacht;Persoonskenmerken;Onderwijsvolgend;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;Perioden;Jongeren15Tot27Jaar_1
4091;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;1400
4092;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;1800
4093;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;1700
4094;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;1400
4095;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;1100
4096;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;1400
4097;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;1100
4098;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;2000
4099;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;3300
4100;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;4400
4101;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;4000
4102;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;6800
4103;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;7300
4104;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;7800
4105;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;9500
4106;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;7900
4107;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;8400
4108;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;8500
4109;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;9000
4110;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;8900
4111;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;9200
4112;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;7500
4113;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;6000
4114;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;4800
4115;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;4400
4116;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2005;33100
4117;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2006;29700
4118;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2007;26500
4119;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2008;28800
4120;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2009;26200
4121;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2010;25400
4122;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2011;24500
4123;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2012;27100
4124;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2013;25700
4125;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2014;26000
4126;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2015;27900
4127;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2016;29200
4128;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2017;26900
4129;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2018;29200
4130;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;3400
4131;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;2100
4132;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;1200
4133;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;1100
4134;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;1300
4135;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;1200
4136;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;900
4137;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;1000
4138;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;1100
4139;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;800
4140;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;1000
4141;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;1400
4142;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;1000
4143;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;1000
4144;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;29700
4145;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;27600
4146;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;25300
4147;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;27600
4148;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;24900
4149;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;24100
4150;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;23600
4151;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;26100
4152;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;24500
4153;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;25200
4154;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;26900
4155;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;27800
4156;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;25900
4157;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;28300
4158;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2005;69200
4159;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2006;67800
4160;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2007;68600
4161;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2008;67300
4162;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2009;58600
4163;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2010;54400
4164;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2011;50600
4165;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2012;50300
4166;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2013;43800
4167;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2014;41200
4168;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2015;46200
4169;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2016;48100
4170;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2017;50100
4171;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2018;54300
4172;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2005;6000
4173;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2006;3500
4174;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2007;2000
4175;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2008;1800
4176;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2009;2400
4177;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2010;1900
4178;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2011;1500
4179;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2012;1500
4180;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2013;1900
4181;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2014;1200
4182;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2015;1700
4183;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2016;2600
4184;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2017;2600
4185;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2018;2500
4186;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2005;63200
4187;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2006;64300
4188;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2007;66600
4189;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2008;65500
4190;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2009;56200
4191;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2010;52400
4192;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2011;49100
4193;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2012;48800
4194;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2013;41800
4195;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2014;40000
4196;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2015;44600
4197;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2016;45500
4198;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2017;47500
4199;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2018;51800
4200;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2005;3600
4201;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2006;3700
4202;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2007;4200
4203;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2008;4200
4204;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2009;3900
4205;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2010;3400
4206;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2011;3400
4207;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2012;3200
4208;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2013;3000
4209;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2014;2800
4210;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2015;2300
4211;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2016;1300
4212;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2017;1200
4213;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2018;1200
4214;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;1200
4215;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;800
4216;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;500
4217;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;400
4218;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;600
4219;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;400
4220;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;400
4221;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;400
4222;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;500
4223;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;400
4224;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;400
