ID;Geslacht;Leeftijd;SBI93;Herkomstgroepering;Perioden;OndernemersTotaal_1;DirecteurGrootaandeelhouders_2;ZelfstandigenTotaal_3;ZonderBaanAlsWerknemer_4;MetBaanAlsWerknemer_5;OndernemersTotaal_6;DirecteurGrootaandeelhouders_7;ZelfstandigenTotaal_8;ZonderBaanAlsWerknemer_9;MetBaanAlsWerknemer_10
5724;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Marokko, 2e generatie, 2 ouders buitenl.;2003, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;12.9;;11.6;14.7;
5725;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Marokko, 2e generatie, 2 ouders buitenl.;2004, vrijdag 24 september;0.1;0.0;0.1;0.0;0.0;11.3;;11.5;;
5726;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Marokko, 2e generatie, 2 ouders buitenl.;2005, vrijdag 30 september;0.1;0.0;0.1;0.1;0.0;24.5;;24.6;31.9;
5727;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Marokko, 2e generatie, 2 ouders buitenl.;2006, vrijdag 29 september;0.1;0.0;0.1;0.1;0.1;22.2;;20.4;24.1;15.0
5728;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Marokko, 2e generatie, 2 ouders buitenl.;2007, vrijdag 28 september;0.2;0.0;0.2;0.1;0.1;23.7;;21.4;27.3;10.2
5729;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Marokko, 2e generatie, 2 ouders buitenl.;2008, vrijdag 26 september;0.2;0.0;0.2;0.1;0.1;28.7;;25.5;33.7;9.5
5730;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;1999, vrijdag 24 september;1.5;0.2;1.3;0.8;0.5;20.5;41.1;17.8;23.0;9.1
5731;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2000, vrijdag 29 september;1.7;0.2;1.5;1.0;0.6;23.4;46.3;20.7;25.7;12.3
5732;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2001, vrijdag 28 september;1.9;0.2;1.7;1.1;0.6;24.1;45.2;21.5;26.8;11.5
5733;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2002, vrijdag 27 september;2.0;0.2;1.8;1.2;0.6;24.0;48.7;20.9;26.8;9.4
5734;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2003, vrijdag 26 september;2.1;0.3;1.8;1.2;0.6;22.8;46.5;19.4;25.0;7.9
5735;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2004, vrijdag 24 september;2.0;0.2;1.8;1.2;0.5;23.3;47.2;19.9;25.2;7.4
5736;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2005, vrijdag 30 september;2.2;0.3;1.9;1.3;0.6;24.9;51.2;21.1;26.6;8.3
5737;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2006, vrijdag 29 september;2.6;0.5;2.1;1.4;0.7;33.7;63.8;25.8;32.0;12.6
5738;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2007, vrijdag 28 september;3.0;0.6;2.4;1.7;0.7;33.7;55.0;28.0;34.5;12.9
5739;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname;2008, vrijdag 26 september;3.4;0.7;2.7;1.9;0.8;35.0;56.3;29.2;35.2;14.1
5740;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;1999, vrijdag 24 september;1.1;0.1;1.0;0.6;0.4;19.5;40.2;17.2;22.1;9.6
5741;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2000, vrijdag 29 september;1.3;0.1;1.2;0.7;0.5;23.5;46.8;21.1;26.4;12.7
5742;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2001, vrijdag 28 september;1.4;0.1;1.3;0.8;0.5;24.6;46.3;22.1;27.6;12.2
5743;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2002, vrijdag 27 september;1.5;0.2;1.3;0.9;0.5;24.6;48.0;21.9;28.1;9.9
5744;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2003, vrijdag 26 september;1.5;0.2;1.4;0.9;0.4;22.6;46.5;19.5;24.8;8.4
5745;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2004, vrijdag 24 september;1.5;0.2;1.3;0.9;0.4;23.5;46.6;20.5;25.5;7.9
5746;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2005, vrijdag 30 september;1.6;0.2;1.4;1.0;0.4;25.3;51.7;21.9;27.2;8.9
5747;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2006, vrijdag 29 september;1.9;0.4;1.5;1.0;0.4;34.7;67.0;26.4;32.8;11.4
5748;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2007, vrijdag 28 september;2.1;0.4;1.7;1.2;0.5;34.0;54.0;28.9;34.8;14.7
5749;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 1e generatie;2008, vrijdag 26 september;2.4;0.5;1.9;1.4;0.5;35.2;55.1;30.0;35.8;14.7
5750;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;1999, vrijdag 24 september;0.4;0.1;0.3;0.2;0.1;23.7;42.7;19.9;25.7;7.5
5751;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2000, vrijdag 29 september;0.4;0.1;0.4;0.3;0.1;23.0;45.2;19.5;23.7;10.7
5752;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2001, vrijdag 28 september;0.5;0.1;0.4;0.3;0.1;22.5;42.7;19.3;24.4;9.3
5753;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2002, vrijdag 27 september;0.5;0.1;0.4;0.3;0.2;22.0;50.3;17.8;23.0;8.0
5754;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2003, vrijdag 26 september;0.5;0.1;0.5;0.3;0.1;23.4;46.4;19.1;25.4;6.1
5755;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2004, vrijdag 24 september;0.5;0.1;0.5;0.3;0.2;22.7;48.5;18.3;24.3;6.2
5756;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2005, vrijdag 30 september;0.6;0.1;0.5;0.3;0.2;23.9;50.4;18.8;24.8;6.7
5757;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2006, vrijdag 29 september;0.8;0.2;0.6;0.4;0.2;31.2;56.6;24.1;29.6;14.8
5758;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2007, vrijdag 28 september;0.9;0.2;0.7;0.5;0.2;32.8;57.0;25.7;33.6;8.7
5759;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie;2008, vrijdag 26 september;1.1;0.2;0.8;0.6;0.3;34.4;58.8;27.4;34.0;12.8
5760;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.2;0.1;0.2;0.1;0.1;26.3;43.8;21.4;26.6;9.7
5761;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.3;0.0;0.2;0.1;0.1;28.4;;24.0;27.5;14.9
5762;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.3;0.0;0.2;0.2;0.1;26.1;;21.9;26.6;11.3
5763;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.3;0.1;0.2;0.2;0.1;27.3;52.8;22.0;26.8;10.6
5764;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.3;0.1;0.3;0.2;0.1;27.8;50.7;22.4;26.6;10.9
5765;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.3;0.1;0.3;0.2;0.1;28.6;53.0;23.3;27.7;11.4
5766;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.4;0.1;0.3;0.2;0.1;28.9;55.0;22.6;27.9;10.4
5767;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.4;0.1;0.3;0.2;0.1;35.8;56.7;28.7;32.3;21.2
5768;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.5;0.1;0.3;0.2;0.1;38.0;56.6;31.1;39.8;10.0
5769;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.5;0.2;0.4;0.3;0.1;39.8;61.2;31.5;37.3;18.1
5770;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;18.9;;17.6;24.1;
5771;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.2;0.0;0.2;0.1;0.1;15.2;;13.8;18.1;6.7
5772;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.2;0.0;0.2;0.1;0.1;17.3;;15.8;21.3;7.3
5773;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.2;0.0;0.2;0.1;0.1;15.0;;12.8;17.7;5.8
5774;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.2;0.0;0.2;0.1;0.1;16.9;;14.8;23.4;2.0
5775;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.2;0.0;0.2;0.1;0.1;14.3;;11.9;18.8;1.8
5776;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.2;0.0;0.2;0.1;0.1;16.3;;13.7;20.2;2.8
5777;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.3;0.1;0.3;0.2;0.1;25.0;56.5;18.6;25.6;8.9
5778;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.4;0.1;0.3;0.2;0.1;27.2;57.5;20.4;27.0;7.7
5779;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Suriname, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.5;0.1;0.4;0.3;0.1;28.8;54.7;23.6;30.9;8.3
5780;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;1999, vrijdag 24 september;0.4;0.1;0.4;0.2;0.1;21.2;47.9;17.1;23.7;6.6
5781;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2000, vrijdag 29 september;0.5;0.1;0.4;0.3;0.2;22.4;45.4;18.5;25.3;7.2
5782;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2001, vrijdag 28 september;0.6;0.1;0.5;0.3;0.2;23.8;48.1;19.3;26.6;7.3
5783;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2002, vrijdag 27 september;0.6;0.1;0.5;0.3;0.2;24.3;48.9;20.0;26.1;7.5
5784;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2003, vrijdag 26 september;0.6;0.1;0.5;0.3;0.2;25.9;50.3;21.6;29.1;7.9
5785;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2004, vrijdag 24 september;0.6;0.1;0.5;0.4;0.2;24.8;48.4;20.9;27.8;4.9
5786;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2005, vrijdag 30 september;0.6;0.1;0.5;0.4;0.2;26.5;54.7;21.8;27.6;8.2
5787;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2006, vrijdag 29 september;0.8;0.2;0.6;0.4;0.2;33.6;57.3;25.9;32.4;12.0
5788;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2007, vrijdag 28 september;1.0;0.2;0.7;0.5;0.2;34.7;56.8;27.5;35.5;10.0
5789;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen;2008, vrijdag 26 september;1.0;0.2;0.8;0.6;0.2;35.9;60.7;28.2;34.1;13.1
5790;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;1999, vrijdag 24 september;0.3;0.0;0.2;0.2;0.1;21.7;;17.5;23.9;6.1
5791;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2000, vrijdag 29 september;0.3;0.1;0.3;0.2;0.1;22.9;42.8;19.3;25.3;8.8
5792;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2001, vrijdag 28 september;0.4;0.1;0.3;0.2;0.1;24.7;45.9;20.7;28.5;8.8
5793;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2002, vrijdag 27 september;0.4;0.1;0.3;0.2;0.1;24.7;49.5;20.0;26.1;6.9
5794;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2003, vrijdag 26 september;0.4;0.1;0.3;0.2;0.1;26.1;47.6;22.4;29.3;8.1
5795;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2004, vrijdag 24 september;0.4;0.1;0.3;0.2;0.1;22.2;39.7;19.0;25.5;3.5
5796;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2005, vrijdag 30 september;0.4;0.1;0.3;0.2;0.1;23.1;49.2;18.5;23.3;8.0
5797;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2006, vrijdag 29 september;0.5;0.1;0.4;0.2;0.1;30.5;53.4;23.3;30.2;9.1
5798;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2007, vrijdag 28 september;0.6;0.1;0.4;0.3;0.1;31.2;54.0;24.2;32.5;6.9
5799;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 1e generatie;2008, vrijdag 26 september;0.6;0.1;0.5;0.3;0.1;33.3;61.0;25.7;32.2;9.9
5800;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;1999, vrijdag 24 september;0.1;0.0;0.1;0.1;0.1;20.4;;16.5;23.1;7.4
5801;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2000, vrijdag 29 september;0.2;0.0;0.2;0.1;0.1;21.3;;16.9;25.4;4.5
5802;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2001, vrijdag 28 september;0.2;0.0;0.2;0.1;0.1;22.0;;16.8;23.4;4.2
5803;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2002, vrijdag 27 september;0.2;0.0;0.2;0.1;0.1;23.5;;20.0;26.1;8.3
5804;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2003, vrijdag 26 september;0.2;0.0;0.2;0.1;0.1;25.5;;20.3;28.7;7.7
5805;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2004, vrijdag 24 september;0.2;0.0;0.2;0.1;0.1;28.9;;23.8;31.3;6.9
5806;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2005, vrijdag 30 september;0.3;0.0;0.2;0.2;0.1;31.4;;26.3;33.6;8.7
5807;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2006, vrijdag 29 september;0.3;0.1;0.3;0.2;0.1;37.9;62.3;29.6;35.5;16.4
5808;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2007, vrijdag 28 september;0.4;0.1;0.3;0.2;0.1;39.6;60.2;32.2;39.5;14.7
5809;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie;2008, vrijdag 26 september;0.4;0.1;0.3;0.2;0.1;39.4;60.5;31.8;36.6;18.1
5810;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;21.8;;17.6;25.3;
5811;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.1;0.0;0.1;0.1;0.1;21.8;;17.2;26.7;3.8
5812;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.2;0.0;0.1;0.1;0.0;24.3;;18.8;25.7;
5813;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.2;0.0;0.2;0.1;0.1;25.3;;21.5;27.8;9.5
5814;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.2;0.0;0.2;0.1;0.1;28.2;;23.0;31.1;8.5
5815;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.2;0.0;0.2;0.1;0.1;31.0;;25.5;33.4;7.4
5816;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.2;0.0;0.2;0.1;0.1;33.7;;28.2;36.3;8.0
5817;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.3;0.1;0.2;0.1;0.1;39.4;62.9;31.4;37.6;18.0
5818;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.3;0.1;0.2;0.2;0.1;41.8;60.7;34.9;41.3;17.8
5819;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.4;0.1;0.3;0.2;0.1;40.9;60.4;33.7;37.7;21.3
5820;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
5821;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
5822;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
5823;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
5824;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
5825;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
5826;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;22.4;;;;
5827;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;30.9;;;;
5828;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.1;0.0;0.1;0.0;0.0;29.9;;20.9;;
5829;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Antillen, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.1;0.0;0.1;0.0;0.0;32.7;;23.3;;
5830;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;1999, vrijdag 24 september;1.9;0.2;1.7;1.2;0.5;22.8;38.5;20.9;25.1;10.7
5831;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2000, vrijdag 29 september;2.2;0.2;2.0;1.4;0.6;25.0;43.7;22.9;27.0;12.4
5832;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2001, vrijdag 28 september;2.5;0.3;2.2;1.6;0.6;24.8;44.3;22.4;27.3;10.3
5833;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2002, vrijdag 27 september;2.7;0.3;2.4;1.7;0.7;24.4;46.0;21.6;26.5;8.9
5834;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2003, vrijdag 26 september;2.8;0.4;2.4;1.8;0.6;23.0;42.8;19.7;23.5;8.9
5835;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2004, vrijdag 24 september;2.7;0.4;2.4;1.8;0.6;23.4;50.0;19.2;22.7;8.9
5836;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2005, vrijdag 30 september;2.9;0.4;2.5;1.8;0.6;24.8;53.4;20.2;23.7;10.1
5837;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2006, vrijdag 29 september;3.6;0.7;2.9;2.1;0.8;31.1;56.1;24.8;29.0;13.8
5838;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2007, vrijdag 28 september;4.0;0.8;3.2;2.4;0.8;32.7;56.7;26.4;30.6;14.6
5839;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overige niet-westerse allochtonen;2008, vrijdag 26 september;4.5;0.9;3.5;2.6;0.9;34.7;62.5;27.2;31.6;14.5
5840;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;1999, vrijdag 24 september;1.6;0.2;1.4;1.0;0.4;22.0;37.7;20.2;24.6;9.4
5841;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2000, vrijdag 29 september;1.8;0.2;1.7;1.2;0.5;24.6;42.4;22.8;26.6;13.3
5842;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2001, vrijdag 28 september;2.1;0.2;1.9;1.3;0.5;24.6;43.7;22.4;26.8;11.2
5843;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2002, vrijdag 27 september;2.2;0.2;2.0;1.4;0.6;23.8;44.7;21.3;25.8;9.5
5844;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2003, vrijdag 26 september;2.4;0.3;2.0;1.5;0.5;22.1;39.4;19.3;22.5;9.9
5845;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2004, vrijdag 24 september;2.3;0.3;1.9;1.5;0.5;22.5;47.7;18.5;21.5;9.0
5846;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2005, vrijdag 30 september;2.3;0.3;2.0;1.5;0.5;23.5;47.5;19.8;23.0;10.4
5847;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2006, vrijdag 29 september;2.9;0.6;2.3;1.7;0.6;30.1;53.5;24.3;28.2;13.4
5848;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2007, vrijdag 28 september;3.2;0.6;2.5;1.9;0.6;31.6;54.6;25.7;29.4;14.9
5849;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 1e generatie;2008, vrijdag 26 september;3.5;0.7;2.8;2.1;0.7;34.0;61.9;26.9;30.5;15.4
