ID;Geslacht;Leeftijd;HoogstBehaaldOpleidingsniveau;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;k_12Tot20UurPerWeek_13;k_20Tot35UurPerWeek_14;k_20Tot28UurPerWeek_15;k_28Tot35UurPerWeek_16;Voltijd_17;WerklozeBeroepsbevolking_18;Werkloosheidspercentage_19;NietBeroepsbevolking_20;BrutoArbeidsparticipatie_21;NettoArbeidsparticipatie_22
4659;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2004;1230.0;46.0;43.0;17.0;9.0;8.0;26.0;20.0;6.0;0.0;0.0;27.0;10.0;17.0;12.0;5.0;16.0;3.0;6.4;1184.0;3.7;3.5
4660;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2005 1e kwartaal;1242.0;51.0;48.0;19.0;8.0;11.0;29.0;24.0;5.0;0.0;0.0;32.0;14.0;18.0;14.0;4.0;16.0;3.0;5.9;1191.0;4.1;3.9
4661;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2005 2e kwartaal;1248.0;54.0;52.0;18.0;9.0;9.0;33.0;25.0;7.0;1.0;0.0;30.0;12.0;17.0;13.0;4.0;22.0;3.0;5.2;1193.0;4.4;4.1
4662;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2005 3e kwartaal;1253.0;48.0;45.0;18.0;9.0;9.0;27.0;21.0;5.0;0.0;0.0;28.0;13.0;15.0;11.0;4.0;17.0;3.0;6.1;1205.0;3.8;3.6
4663;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2005 4e kwartaal;1258.0;50.0;48.0;18.0;9.0;9.0;30.0;23.0;6.0;1.0;0.0;30.0;13.0;17.0;12.0;5.0;18.0;2.0;3.6;1208.0;3.9;3.8
4664;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2005;1250.0;51.0;48.0;18.0;9.0;9.0;30.0;23.0;6.0;0.0;0.0;30.0;13.0;17.0;13.0;4.0;18.0;3.0;5.2;1199.0;4.1;3.8
4665;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2006 1e kwartaal;1262.0;51.0;49.0;18.0;9.0;9.0;31.0;23.0;6.0;1.0;0.0;30.0;14.0;17.0;12.0;4.0;19.0;1.0;2.9;1212.0;4.0;3.9
4666;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2006 2e kwartaal;1267.0;49.0;46.0;17.0;7.0;9.0;29.0;23.0;5.0;1.0;0.0;29.0;12.0;18.0;14.0;4.0;17.0;3.0;6.2;1218.0;3.9;3.6
4667;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2006 3e kwartaal;1271.0;53.0;50.0;18.0;9.0;9.0;32.0;23.0;7.0;1.0;0.0;30.0;11.0;20.0;14.0;5.0;20.0;3.0;5.0;1219.0;4.1;3.9
4668;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2006 4e kwartaal;1276.0;53.0;51.0;18.0;8.0;10.0;33.0;25.0;6.0;1.0;0.0;32.0;12.0;20.0;13.0;7.0;19.0;2.0;3.8;1222.0;4.2;4.0
4669;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2006;1269.0;51.0;49.0;18.0;8.0;9.0;31.0;24.0;6.0;1.0;0.0;31.0;12.0;19.0;13.0;5.0;18.0;2.0;4.5;1218.0;4.0;3.9
4670;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2007 1e kwartaal;1281.0;56.0;54.0;20.0;9.0;11.0;34.0;26.0;7.0;1.0;0.0;34.0;13.0;21.0;16.0;4.0;20.0;1.0;2.5;1225.0;4.3;4.2
4671;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2007 2e kwartaal;1286.0;59.0;57.0;22.0;13.0;9.0;35.0;25.0;8.0;1.0;0.0;36.0;13.0;23.0;17.0;6.0;20.0;2.0;3.4;1228.0;4.6;4.4
4672;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2007 3e kwartaal;1292.0;60.0;59.0;21.0;11.0;10.0;39.0;28.0;10.0;1.0;0.0;39.0;15.0;23.0;17.0;6.0;21.0;1.0;1.4;1232.0;4.7;4.6
4673;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2007 4e kwartaal;1297.0;57.0;56.0;21.0;11.0;10.0;35.0;25.0;10.0;1.0;0.0;37.0;17.0;20.0;15.0;5.0;19.0;1.0;1.3;1240.0;4.4;4.3
4674;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2007;1289.0;58.0;57.0;21.0;11.0;10.0;36.0;26.0;9.0;1.0;0.0;36.0;15.0;22.0;16.0;5.0;20.0;1.0;2.2;1231.0;4.5;4.4
4675;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2008 1e kwartaal;1305.0;61.0;58.0;21.0;10.0;11.0;36.0;27.0;9.0;1.0;0.0;40.0;18.0;22.0;17.0;5.0;18.0;3.0;4.6;1244.0;4.6;4.4
4676;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2008 2e kwartaal;1314.0;63.0;60.0;26.0;12.0;14.0;34.0;26.0;8.0;0.0;0.0;41.0;19.0;22.0;15.0;6.0;19.0;3.0;5.1;1251.0;4.8;4.6
4677;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2008 3e kwartaal;1323.0;68.0;63.0;25.0;9.0;15.0;39.0;32.0;7.0;0.0;0.0;44.0;23.0;21.0;15.0;6.0;19.0;5.0;7.1;1255.0;5.2;4.8
4678;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2008 4e kwartaal;1332.0;73.0;69.0;30.0;11.0;18.0;39.0;33.0;6.0;0.0;0.0;45.0;22.0;23.0;14.0;9.0;23.0;4.0;5.6;1259.0;5.5;5.2
4679;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2008;1318.0;66.0;63.0;25.0;11.0;15.0;37.0;29.0;7.0;0.0;0.0;43.0;21.0;22.0;15.0;7.0;20.0;4.0;5.6;1252.0;5.0;4.7
4680;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2009 1e kwartaal;1342.0;78.0;75.0;34.0;16.0;19.0;41.0;33.0;7.0;1.0;0.0;50.0;25.0;25.0;17.0;9.0;25.0;3.0;3.9;1264.0;5.8;5.6
4681;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2009 2e kwartaal;1353.0;82.0;80.0;34.0;14.0;20.0;46.0;38.0;7.0;0.0;0.0;53.0;23.0;30.0;20.0;10.0;26.0;2.0;2.1;1271.0;6.0;5.9
4682;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2009 3e kwartaal;1363.0;79.0;77.0;32.0;13.0;19.0;44.0;36.0;8.0;1.0;0.0;51.0;22.0;29.0;22.0;8.0;25.0;3.0;3.3;1284.0;5.8;5.6
4683;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2009 4e kwartaal;1373.0;81.0;78.0;33.0;16.0;17.0;45.0;38.0;7.0;1.0;0.0;52.0;21.0;32.0;24.0;8.0;26.0;3.0;3.9;1292.0;5.9;5.7
4684;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2009;1358.0;80.0;77.0;34.0;15.0;19.0;44.0;36.0;7.0;1.0;0.0;52.0;23.0;29.0;20.0;9.0;26.0;3.0;3.3;1278.0;5.9;5.7
4685;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2010 1e kwartaal;1383.0;77.0;73.0;31.0;16.0;15.0;43.0;35.0;8.0;0.0;0.0;48.0;21.0;27.0;21.0;6.0;25.0;3.0;4.5;1306.0;5.6;5.3
4686;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2010 2e kwartaal;1391.0;82.0;79.0;34.0;18.0;16.0;45.0;39.0;6.0;0.0;0.0;54.0;24.0;30.0;24.0;6.0;25.0;3.0;3.4;1309.0;5.9;5.7
4687;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2010 3e kwartaal;1399.0;80.0;75.0;32.0;16.0;16.0;43.0;37.0;5.0;0.0;0.0;53.0;20.0;32.0;25.0;7.0;23.0;4.0;5.5;1320.0;5.7;5.4
4688;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2010 4e kwartaal;1407.0;75.0;72.0;32.0;16.0;16.0;40.0;35.0;5.0;1.0;0.0;51.0;21.0;30.0;24.0;6.0;20.0;3.0;4.6;1332.0;5.3;5.1
4689;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2010;1395.0;78.0;75.0;32.0;16.0;16.0;43.0;36.0;6.0;0.0;0.0;51.0;21.0;30.0;24.0;6.0;23.0;4.0;4.5;1317.0;5.6;5.4
4690;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2011 1e kwartaal;1423.0;71.0;68.0;28.0;15.0;12.0;40.0;33.0;6.0;1.0;0.0;47.0;18.0;29.0;22.0;7.0;21.0;3.0;4.3;1352.0;5.0;4.8
4691;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2011 2e kwartaal;1447.0;72.0;69.0;28.0;16.0;12.0;40.0;34.0;5.0;1.0;0.0;49.0;19.0;30.0;23.0;7.0;20.0;3.0;3.8;1375.0;4.9;4.8
4692;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2011 3e kwartaal;1470.0;76.0;72.0;27.0;14.0;12.0;45.0;36.0;7.0;2.0;0.0;47.0;15.0;32.0;25.0;7.0;25.0;4.0;5.8;1394.0;5.2;4.9
4693;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2011 4e kwartaal;1493.0;79.0;75.0;30.0;15.0;15.0;45.0;36.0;7.0;1.0;0.0;53.0;17.0;35.0;26.0;9.0;22.0;4.0;5.1;1415.0;5.3;5.0
4694;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2011;1458.0;74.0;71.0;28.0;15.0;13.0;43.0;35.0;6.0;1.0;0.0;49.0;17.0;32.0;24.0;8.0;22.0;4.0;4.8;1384.0;5.1;4.9
4695;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2012 1e kwartaal;1516.0;94.0;88.0;31.0;13.0;17.0;57.0;46.0;10.0;1.0;0.0;59.0;23.0;36.0;27.0;9.0;29.0;6.0;6.2;1422.0;6.2;5.8
4696;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2012 2e kwartaal;1538.0;101.0;96.0;33.0;17.0;16.0;63.0;49.0;12.0;2.0;0.0;60.0;23.0;38.0;27.0;11.0;36.0;5.0;4.9;1437.0;6.6;6.2
4697;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2012 3e kwartaal;1559.0;99.0;94.0;38.0;20.0;18.0;55.0;41.0;13.0;1.0;0.0;61.0;23.0;38.0;26.0;12.0;33.0;5.0;5.4;1460.0;6.3;6.0
4698;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2012 4e kwartaal;1581.0;95.0;90.0;37.0;20.0;17.0;53.0;43.0;9.0;1.0;0.0;61.0;23.0;38.0;25.0;12.0;29.0;6.0;5.9;1486.0;6.0;5.7
4699;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2012;1549.0;97.0;92.0;35.0;18.0;17.0;57.0;45.0;11.0;1.0;0.0;60.0;23.0;37.0;26.0;11.0;32.0;5.0;5.6;1451.0;6.3;5.9
4700;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2013 1e kwartaal;1600.0;101.0;94.0;42.0;18.0;24.0;52.0;41.0;10.0;1.0;0.0;68.0;25.0;43.0;28.0;15.0;27.0;7.0;6.7;1499.0;6.3;5.9
4701;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2013 2e kwartaal;1616.0;90.0;83.0;41.0;19.0;22.0;42.0;35.0;6.0;1.0;0.0;61.0;22.0;38.0;26.0;13.0;23.0;6.0;7.2;1526.0;5.6;5.2
4702;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2013 3e kwartaal;1632.0;93.0;84.0;39.0;19.0;20.0;45.0;37.0;7.0;2.0;0.0;59.0;24.0;35.0;24.0;11.0;24.0;10.0;10.5;1539.0;5.7;5.1
4703;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2013 4e kwartaal;1648.0;99.0;90.0;39.0;17.0;22.0;51.0;44.0;5.0;1.0;0.0;67.0;28.0;39.0;27.0;12.0;23.0;9.0;9.4;1549.0;6.0;5.5
4704;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2013;1624.0;96.0;88.0;40.0;18.0;22.0;48.0;39.0;7.0;1.0;0.0;64.0;25.0;39.0;26.0;13.0;24.0;8.0;8.4;1528.0;5.9;5.4
4705;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2014 1e kwartaal;1663.0;106.0;100.0;47.0;20.0;26.0;53.0;43.0;8.0;2.0;0.0;72.0;30.0;42.0;27.0;15.0;27.0;7.0;6.2;1557.0;6.4;6.0
4706;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2014 2e kwartaal;1677.0;109.0;101.0;42.0;18.0;24.0;59.0;49.0;10.0;0.0;0.0;71.0;28.0;43.0;28.0;16.0;30.0;8.0;7.5;1568.0;6.5;6.0
4707;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2014 3e kwartaal;1691.0;115.0;106.0;44.0;19.0;25.0;62.0;52.0;10.0;1.0;0.0;71.0;27.0;44.0;28.0;15.0;35.0;10.0;8.4;1576.0;6.8;6.2
4708;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2014 4e kwartaal;1705.0;121.0;112.0;44.0;18.0;27.0;68.0;55.0;11.0;2.0;0.0;75.0;30.0;45.0;31.0;14.0;37.0;9.0;7.1;1585.0;7.1;6.6
4709;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2014;1684.0;113.0;105.0;44.0;19.0;26.0;60.0;50.0;10.0;1.0;0.0;72.0;29.0;44.0;28.0;15.0;32.0;8.0;7.3;1571.0;6.7;6.2
4710;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2015 1e kwartaal;1718.0;112.0;101.0;42.0;20.0;21.0;59.0;49.0;8.0;2.0;0.0;68.0;25.0;43.0;29.0;14.0;33.0;11.0;10.2;1606.0;6.5;5.9
4711;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2015 2e kwartaal;1729.0;104.0;100.0;47.0;23.0;24.0;53.0;44.0;8.0;2.0;0.0;67.0;26.0;41.0;27.0;14.0;33.0;4.0;3.4;1625.0;6.0;5.8
4712;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2015 3e kwartaal;1740.0;99.0;91.0;38.0;20.0;18.0;53.0;43.0;9.0;2.0;0.0;59.0;22.0;37.0;26.0;11.0;32.0;8.0;8.5;1641.0;5.7;5.2
4713;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2015 4e kwartaal;1752.0;114.0;107.0;48.0;25.0;23.0;59.0;50.0;8.0;1.0;0.0;75.0;28.0;48.0;34.0;13.0;32.0;7.0;6.1;1638.0;6.5;6.1
4714;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2015;1735.0;107.0;100.0;44.0;22.0;22.0;56.0;46.0;8.0;2.0;0.0;67.0;25.0;42.0;29.0;13.0;32.0;8.0;7.0;1627.0;6.2;5.8
4715;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2016 1e kwartaal;1763.0;102.0;95.0;49.0;28.0;22.0;46.0;38.0;7.0;1.0;0.0;67.0;25.0;42.0;29.0;13.0;29.0;7.0;6.4;1662.0;5.8;5.4
4716;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2016 2e kwartaal;1775.0;108.0;101.0;50.0;27.0;24.0;50.0;41.0;9.0;1.0;0.0;69.0;24.0;44.0;30.0;15.0;32.0;7.0;6.7;1667.0;6.1;5.7
4717;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2016 3e kwartaal;1786.0;109.0;103.0;51.0;31.0;20.0;52.0;42.0;8.0;2.0;0.0;69.0;27.0;42.0;26.0;16.0;33.0;7.0;6.0;1677.0;6.1;5.7
4718;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2016 4e kwartaal;1798.0;121.0;114.0;54.0;33.0;20.0;60.0;50.0;8.0;1.0;0.0;79.0;28.0;51.0;34.0;18.0;34.0;7.0;5.9;1677.0;6.7;6.3
4719;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2016;1780.0;110.0;103.0;51.0;30.0;22.0;52.0;43.0;8.0;1.0;0.0;71.0;26.0;45.0;30.0;15.0;32.0;7.0;6.2;1671.0;6.2;5.8
4720;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2017 1e kwartaal;1809.0;124.0;118.0;59.0;41.0;19.0;59.0;50.0;8.0;1.0;0.0;82.0;33.0;50.0;29.0;20.0;36.0;6.0;4.9;1685.0;6.9;6.5
4721;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2017 2e kwartaal;1821.0;133.0;126.0;63.0;43.0;21.0;62.0;53.0;9.0;1.0;0.0;81.0;34.0;47.0;28.0;19.0;45.0;8.0;5.9;1687.0;7.3;6.9
4722;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2017 3e kwartaal;1832.0;142.0;134.0;68.0;46.0;21.0;67.0;53.0;13.0;0.0;0.0;88.0;34.0;55.0;31.0;24.0;46.0;8.0;5.5;1690.0;7.7;7.3
4723;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2017 4e kwartaal;1844.0;148.0;139.0;68.0;47.0;20.0;71.0;58.0;13.0;1.0;0.0;91.0;33.0;58.0;34.0;23.0;48.0;9.0;6.1;1696.0;8.0;7.5
4724;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2017;1827.0;137.0;129.0;64.0;44.0;20.0;65.0;53.0;11.0;1.0;0.0;85.0;33.0;52.0;31.0;22.0;44.0;8.0;5.6;1690.0;7.5;7.1
4725;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2018 1e kwartaal;1854.0;147.0;140.0;73.0;55.0;18.0;67.0;54.0;13.0;0.0;0.0;86.0;30.0;56.0;34.0;22.0;54.0;7.0;4.7;1707.0;7.9;7.6
4726;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2018 2e kwartaal;1863.0;157.0;150.0;83.0;59.0;24.0;67.0;53.0;13.0;0.0;0.0;95.0;37.0;58.0;36.0;22.0;55.0;7.0;4.8;1706.0;8.4;8.0
4727;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2018 3e kwartaal;1871.0;161.0;154.0;84.0;58.0;25.0;70.0;57.0;13.0;0.0;0.0;96.0;33.0;63.0;41.0;22.0;57.0;7.0;4.5;1710.0;8.6;8.2
4728;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2018 4e kwartaal;1880.0;163.0;154.0;86.0;59.0;28.0;68.0;56.0;12.0;1.0;0.0;98.0;36.0;63.0;42.0;20.0;56.0;8.0;5.1;1717.0;8.7;8.2
4729;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2018;1867.0;157.0;149.0;82.0;58.0;24.0;68.0;55.0;13.0;0.0;0.0;94.0;34.0;60.0;38.0;22.0;56.0;7.0;4.8;1710.0;8.4;8.0
4730;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2019 1e kwartaal;1888.0;168.0;159.0;93.0;67.0;25.0;66.0;56.0;10.0;0.0;0.0;108.0;43.0;65.0;41.0;24.0;51.0;9.0;5.5;1720.0;8.9;8.4
4731;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2019 2e kwartaal;1896.0;176.0;167.0;104.0;79.0;25.0;63.0;53.0;9.0;1.0;0.0;108.0;41.0;67.0;43.0;24.0;58.0;9.0;5.3;1720.0;9.3;8.8
4732;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2019 3e kwartaal;1903.0;181.0;172.0;112.0;83.0;29.0;60.0;50.0;9.0;1.0;0.0;113.0;37.0;76.0;46.0;29.0;59.0;9.0;4.9;1722.0;9.5;9.0
4733;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2019 4e kwartaal;1911.0;182.0;176.0;105.0;80.0;25.0;70.0;58.0;11.0;2.0;0.0;107.0;33.0;74.0;42.0;32.0;69.0;6.0;3.5;1729.0;9.5;9.2
4734;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2019;1899.0;177.0;168.0;103.0;77.0;26.0;65.0;54.0;10.0;1.0;0.0;109.0;39.0;70.0;43.0;27.0;59.0;8.0;4.8;1723.0;9.3;8.9
4735;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2020 1e kwartaal;1920.0;178.0;173.0;101.0;78.0;23.0;71.0;57.0;13.0;1.0;0.0;108.0;33.0;75.0;44.0;31.0;65.0;5.0;3.0;1742.0;9.3;9.0
4736;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2020 2e kwartaal;1929.0;176.0;171.0;100.0;82.0;19.0;70.0;56.0;13.0;1.0;0.0;101.0;27.0;74.0;45.0;30.0;69.0;6.0;3.2;1753.0;9.1;8.8
4737;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2020 3e kwartaal;1939.0;188.0;182.0;105.0;86.0;20.0;77.0;61.0;14.0;2.0;0.0;105.0;31.0;74.0;45.0;28.0;77.0;5.0;2.9;1751.0;9.7;9.4
4738;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2020 4e kwartaal;1948.0;184.0;178.0;104.0;82.0;22.0;75.0;56.0;18.0;1.0;0.0;108.0;30.0;78.0;50.0;29.0;70.0;6.0;3.1;1764.0;9.4;9.1
4739;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2020;1934.0;181.0;176.0;103.0;82.0;21.0;73.0;58.0;15.0;1.0;0.0;106.0;30.0;75.0;46.0;29.0;70.0;6.0;3.1;1753.0;9.4;9.1
4740;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2021 1e kwartaal;1952.0;196.0;188.0;112.0;87.0;25.0;76.0;59.0;16.0;1.0;0.0;120.0;41.0;79.0;52.0;27.0;68.0;8.0;4.1;1756.0;10.0;9.6
4741;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2021 2e kwartaal;1948.0;190.0;186.0;110.0;90.0;20.0;75.0;57.0;18.0;0.0;0.0;124.0;40.0;84.0;50.0;34.0;62.0;4.0;2.3;1758.0;9.8;9.5
4742;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;
4743;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2003 1e kwartaal;728.0;17.0;15.0;5.0;2.0;3.0;10.0;8.0;1.0;0.0;0.0;10.0;3.0;7.0;5.0;2.0;5.0;2.0;;712.0;2.3;2.1
4744;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2003 2e kwartaal;726.0;14.0;13.0;5.0;2.0;2.0;8.0;7.0;1.0;0.0;0.0;8.0;2.0;6.0;4.0;2.0;5.0;1.0;;712.0;1.9;1.8
4745;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2003 3e kwartaal;718.0;15.0;14.0;5.0;3.0;2.0;9.0;7.0;1.0;0.0;0.0;8.0;3.0;5.0;3.0;2.0;6.0;1.0;;703.0;2.1;2.0
4746;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2003 4e kwartaal;714.0;15.0;13.0;5.0;3.0;3.0;8.0;6.0;2.0;0.0;0.0;8.0;3.0;5.0;4.0;2.0;5.0;1.0;;699.0;2.1;1.9
4747;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2003;722.0;15.0;14.0;5.0;3.0;2.0;9.0;7.0;1.0;0.0;0.0;9.0;3.0;6.0;4.0;2.0;5.0;1.0;8.5;706.0;2.1;1.9
4748;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2004 1e kwartaal;717.0;15.0;14.0;6.0;3.0;3.0;8.0;7.0;1.0;0.0;0.0;9.0;3.0;6.0;5.0;2.0;5.0;1.0;;701.0;2.1;1.9
4749;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2004 2e kwartaal;718.0;18.0;17.0;8.0;4.0;4.0;9.0;8.0;1.0;0.0;0.0;11.0;4.0;7.0;6.0;1.0;5.0;2.0;;700.0;2.6;2.3
4750;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2004 3e kwartaal;715.0;16.0;14.0;6.0;3.0;4.0;8.0;6.0;1.0;0.0;0.0;9.0;3.0;7.0;5.0;1.0;5.0;2.0;;699.0;2.2;2.0
4751;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2004 4e kwartaal;717.0;17.0;15.0;6.0;2.0;4.0;8.0;7.0;1.0;0.0;0.0;10.0;3.0;7.0;6.0;1.0;5.0;2.0;;700.0;2.3;2.0
4752;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2004;716.0;17.0;15.0;7.0;3.0;4.0;8.0;7.0;1.0;0.0;0.0;10.0;3.0;7.0;5.0;1.0;5.0;2.0;10.9;700.0;2.3;2.1
4753;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2005 1e kwartaal;726.0;20.0;18.0;7.0;3.0;4.0;11.0;10.0;1.0;0.0;0.0;12.0;4.0;8.0;7.0;0.0;5.0;2.0;;706.0;2.7;2.4
4754;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2005 2e kwartaal;712.0;19.0;18.0;6.0;3.0;3.0;12.0;9.0;2.0;0.0;0.0;10.0;3.0;7.0;6.0;1.0;7.0;2.0;;693.0;2.7;2.5
4755;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2005 3e kwartaal;698.0;18.0;17.0;6.0;2.0;4.0;11.0;9.0;2.0;0.0;0.0;10.0;3.0;7.0;5.0;2.0;6.0;1.0;;681.0;2.5;2.4
4756;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2005 4e kwartaal;693.0;19.0;18.0;7.0;3.0;3.0;11.0;9.0;2.0;0.0;0.0;10.0;4.0;6.0;4.0;2.0;8.0;1.0;;674.0;2.7;2.6
4757;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2005;707.0;19.0;18.0;7.0;3.0;4.0;11.0;9.0;2.0;0.0;0.0;11.0;4.0;7.0;6.0;1.0;7.0;1.0;7.1;689.0;2.7;2.5
4758;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2006 1e kwartaal;700.0;20.0;19.0;7.0;4.0;4.0;12.0;10.0;2.0;0.0;0.0;11.0;4.0;7.0;5.0;2.0;8.0;1.0;;680.0;2.8;2.7
4759;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2006 2e kwartaal;682.0;18.0;17.0;8.0;3.0;5.0;9.0;8.0;2.0;0.0;0.0;11.0;4.0;7.0;5.0;2.0;5.0;1.0;;664.0;2.6;2.5
4760;Totaal mannen en vrouwen;65 tot 75 jaar;1 Laag onderwijsniveau;2006 3e kwartaal;690.0;18.0;18.0;8.0;4.0;4.0;10.0;7.0;2.0;1.0;0.0;13.0;5.0;8.0;5.0;3.0;5.0;1.0;;672.0;2.6;2.6
