ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
850;Ommen;Totaal particulier huishouden;6.2;29.3;19.1
851;Ommen;Eenpersoonshuishouden;1.5;15.7;15.7
852;Ommen;Paar zonder kinderen;1.9;30.4;22.2
853;Ommen;Paar met kinderen;2.4;35.8;18.7
854;Ommen;Eenoudergezin;0.2;26.2;17.5
855;Raalte;Totaal particulier huishouden;13.4;29.1;18.9
856;Raalte;Eenpersoonshuishouden;3.0;15.5;15.5
857;Raalte;Paar zonder kinderen;4.1;29.6;21.6
858;Raalte;Paar met kinderen;5.3;35.8;18.8
859;Raalte;Eenoudergezin;0.6;25.7;17.1
860;Rijssen;Totaal particulier huishouden;12.3;29.7;18.8
861;Rijssen;Eenpersoonshuishouden;2.5;17.2;17.2
862;Rijssen;Paar zonder kinderen;3.6;27.8;20.3
863;Rijssen;Paar met kinderen;5.2;35.9;18.5
864;Rijssen;Eenoudergezin;0.5;28.6;18.0
865;Staphorst;Totaal particulier huishouden;4.8;30.8;18.6
866;Staphorst;Eenpersoonshuishouden;0.8;16.1;16.1
867;Staphorst;Paar zonder kinderen;1.2;28.2;20.6
868;Staphorst;Paar met kinderen;2.4;37.1;18.3
869;Staphorst;Eenoudergezin;0.2;27.6;18.3
870;Steenwijk;Totaal particulier huishouden;17.0;26.4;17.9
871;Steenwijk;Eenpersoonshuishouden;4.8;15.0;15.0
872;Steenwijk;Paar zonder kinderen;5.5;27.6;20.2
873;Steenwijk;Paar met kinderen;5.5;34.4;18.3
874;Steenwijk;Eenoudergezin;0.8;22.9;15.3
875;Tubbergen;Totaal particulier huishouden;6.7;31.7;19.4
876;Tubbergen;Eenpersoonshuishouden;1.2;16.0;16.0
877;Tubbergen;Paar zonder kinderen;1.7;27.5;20.1
878;Tubbergen;Paar met kinderen;2.9;37.4;19.4
879;Tubbergen;Eenoudergezin;0.3;33.5;22.1
880;Urk;Totaal particulier huishouden;4.5;29.9;16.9
881;Urk;Eenpersoonshuishouden;0.8;14.4;14.4
882;Urk;Paar zonder kinderen;0.7;24.5;17.9
883;Urk;Paar met kinderen;2.6;36.1;17.3
884;Urk;Eenoudergezin;0.2;25.9;16.0
885;Vriezenveen;Totaal particulier huishouden;11.7;28.1;17.7
886;Vriezenveen;Eenpersoonshuishouden;2.2;14.2;14.2
887;Vriezenveen;Paar zonder kinderen;3.4;26.3;19.2
888;Vriezenveen;Paar met kinderen;5.1;33.9;17.8
889;Vriezenveen;Eenoudergezin;0.6;27.6;18.5
890;Wierden;Totaal particulier huishouden;8.2;30.9;19.6
891;Wierden;Eenpersoonshuishouden;1.5;16.6;16.6
892;Wierden;Paar zonder kinderen;2.5;28.8;21.0
893;Wierden;Paar met kinderen;3.5;37.3;19.6
894;Wierden;Eenoudergezin;0.4;29.8;19.5
895;Zwolle;Totaal particulier huishouden;45.7;27.3;19.3
896;Zwolle;Eenpersoonshuishouden;15.6;16.8;16.8
897;Zwolle;Paar zonder kinderen;13.8;30.8;22.5
898;Zwolle;Paar met kinderen;12.5;37.3;19.9
899;Zwolle;Eenoudergezin;2.6;20.6;14.1
900;Rijnwaarden;Totaal particulier huishouden;4.3;27.2;18.0
901;Rijnwaarden;Eenpersoonshuishouden;0.8;15.7;15.7
902;Rijnwaarden;Paar zonder kinderen;1.5;26.8;19.6
903;Rijnwaarden;Paar met kinderen;1.6;32.5;17.6
904;Rijnwaarden;Eenoudergezin;0.2;26.4;18.1
905;Aalten;Totaal particulier huishouden;7.2;27.4;18.2
906;Aalten;Eenpersoonshuishouden;1.9;15.8;15.8
907;Aalten;Paar zonder kinderen;2.2;27.2;19.8
908;Aalten;Paar met kinderen;2.5;35.2;18.6
909;Aalten;Eenoudergezin;0.3;26.5;18.0
910;Angerlo;Totaal particulier huishouden;1.9;30.4;19.7
911;Angerlo;Eenpersoonshuishouden;0.3;15.5;15.5
912;Angerlo;Paar zonder kinderen;0.6;28.6;20.9
913;Angerlo;Paar met kinderen;0.8;36.9;19.8
914;Angerlo;Eenoudergezin;0.1;30.9;21.9
915;Apeldoorn;Totaal particulier huishouden;63.8;28.4;19.7
916;Apeldoorn;Eenpersoonshuishouden;19.6;17.2;17.2
917;Apeldoorn;Paar zonder kinderen;20.0;30.7;22.4
918;Apeldoorn;Paar met kinderen;19.0;37.1;19.8
919;Apeldoorn;Eenoudergezin;3.3;23.7;16.1
920;Arnhem;Totaal particulier huishouden;64.1;24.4;17.9
921;Arnhem;Eenpersoonshuishouden;26.1;15.9;15.9
922;Arnhem;Paar zonder kinderen;17.4;29.8;21.7
923;Arnhem;Paar met kinderen;13.9;34.2;18.5
924;Arnhem;Eenoudergezin;4.5;20.3;13.9
925;Barneveld;Totaal particulier huishouden;16.7;31.3;19.9
926;Barneveld;Eenpersoonshuishouden;3.8;16.6;16.6
927;Barneveld;Paar zonder kinderen;4.5;31.4;22.9
928;Barneveld;Paar met kinderen;6.9;38.8;19.8
929;Barneveld;Eenoudergezin;0.8;25.3;16.7
930;Bemmel;Totaal particulier huishouden;16.0;29.7;19.5
931;Bemmel;Eenpersoonshuishouden;3.3;16.8;16.8
932;Bemmel;Paar zonder kinderen;5.2;29.0;21.2
933;Bemmel;Paar met kinderen;6.2;37.0;19.8
934;Bemmel;Eenoudergezin;0.9;24.7;16.7
935;Bergh;Totaal particulier huishouden;7.2;28.1;18.6
936;Bergh;Eenpersoonshuishouden;1.6;15.4;15.4
937;Bergh;Paar zonder kinderen;2.4;27.6;20.1
938;Bergh;Paar met kinderen;2.4;34.5;18.6
939;Bergh;Eenoudergezin;0.4;25.5;17.7
940;Beuningen;Totaal particulier huishouden;9.6;30.6;19.9
941;Beuningen;Eenpersoonshuishouden;2.1;15.8;15.8
942;Beuningen;Paar zonder kinderen;3.0;30.8;22.4
943;Beuningen;Paar met kinderen;3.9;38.2;20.4
944;Beuningen;Eenoudergezin;0.4;24.0;16.5
945;Borculo;Totaal particulier huishouden;4.0;27.6;18.4
946;Borculo;Eenpersoonshuishouden;0.9;16.0;16.0
947;Borculo;Paar zonder kinderen;1.4;27.8;20.3
948;Borculo;Paar met kinderen;1.4;34.0;18.2
949;Borculo;Eenoudergezin;0.1;22.9;15.5
950;Brummen;Totaal particulier huishouden;8.4;30.1;20.0
951;Brummen;Eenpersoonshuishouden;1.9;15.7;15.7
952;Brummen;Paar zonder kinderen;3.0;31.9;23.3
953;Brummen;Paar met kinderen;2.9;36.9;19.8
954;Brummen;Eenoudergezin;0.4;23.6;15.7
955;Buren;Totaal particulier huishouden;9.6;31.5;20.4
956;Buren;Eenpersoonshuishouden;2.0;16.4;16.4
957;Buren;Paar zonder kinderen;3.2;31.0;22.6
958;Buren;Paar met kinderen;3.8;38.6;20.6
959;Buren;Eenoudergezin;0.4;27.4;18.3
960;Culemborg;Totaal particulier huishouden;10.3;29.8;20.0
961;Culemborg;Eenpersoonshuishouden;2.8;16.7;16.7
962;Culemborg;Paar zonder kinderen;2.9;31.7;23.1
963;Culemborg;Paar met kinderen;3.6;38.8;20.7
964;Culemborg;Eenoudergezin;0.6;24.3;16.4
965;Didam;Totaal particulier huishouden;6.2;29.4;19.0
966;Didam;Eenpersoonshuishouden;1.2;16.1;16.1
967;Didam;Paar zonder kinderen;2.0;27.0;19.7
968;Didam;Paar met kinderen;2.5;36.4;19.6
969;Didam;Eenoudergezin;0.3;26.6;18.2
970;Dinxperlo;Totaal particulier huishouden;3.4;27.4;18.3
971;Dinxperlo;Eenpersoonshuishouden;0.8;15.3;15.3
972;Dinxperlo;Paar zonder kinderen;1.1;27.8;20.3
973;Dinxperlo;Paar met kinderen;1.2;34.7;18.5
974;Dinxperlo;Eenoudergezin;0.2;23.1;15.4
975;Doesburg;Totaal particulier huishouden;4.7;26.7;18.2
976;Doesburg;Eenpersoonshuishouden;1.2;16.6;16.6
977;Doesburg;Paar zonder kinderen;1.5;27.3;19.9
978;Doesburg;Paar met kinderen;1.6;33.7;18.2
979;Doesburg;Eenoudergezin;0.2;22.6;15.8
980;Doetinchem;Totaal particulier huishouden;20.2;26.8;18.5
981;Doetinchem;Eenpersoonshuishouden;5.8;16.1;16.1
982;Doetinchem;Paar zonder kinderen;6.5;29.0;21.2
983;Doetinchem;Paar met kinderen;6.1;34.6;18.5
984;Doetinchem;Eenoudergezin;1.1;22.1;15.1
985;Druten;Totaal particulier huishouden;6.6;28.9;19.0
986;Druten;Eenpersoonshuishouden;1.4;15.9;15.9
987;Druten;Paar zonder kinderen;2.1;29.6;21.6
988;Druten;Paar met kinderen;2.6;34.9;18.7
989;Druten;Eenoudergezin;0.3;24.8;17.0
990;Duiven;Totaal particulier huishouden;9.8;29.4;19.3
991;Duiven;Eenpersoonshuishouden;2.0;16.7;16.7
992;Duiven;Paar zonder kinderen;3.1;29.6;21.6
993;Duiven;Paar met kinderen;4.0;35.7;19.1
994;Duiven;Eenoudergezin;0.5;24.1;15.8
995;Ede;Totaal particulier huishouden;39.3;29.7;19.8
996;Ede;Eenpersoonshuishouden;10.7;17.3;17.3
997;Ede;Paar zonder kinderen;11.6;30.8;22.5
998;Ede;Paar met kinderen;13.7;37.8;19.8
999;Ede;Eenoudergezin;1.9;25.2;16.8
1000;Eibergen;Totaal particulier huishouden;6.3;28.1;18.3
1001;Eibergen;Eenpersoonshuishouden;1.5;14.5;14.5
1002;Eibergen;Paar zonder kinderen;1.9;27.9;20.3
1003;Eibergen;Paar met kinderen;2.3;36.1;19.1
1004;Eibergen;Eenoudergezin;0.3;25.8;17.0
1005;Elburg;Totaal particulier huishouden;7.7;29.6;19.1
1006;Elburg;Eenpersoonshuishouden;1.6;16.9;16.9
1007;Elburg;Paar zonder kinderen;2.3;29.2;21.3
1008;Elburg;Paar met kinderen;3.2;35.5;18.6
1009;Elburg;Eenoudergezin;0.4;24.6;16.8
1010;Epe;Totaal particulier huishouden;13.1;29.2;19.6
1011;Epe;Eenpersoonshuishouden;3.3;16.9;16.9
1012;Epe;Paar zonder kinderen;4.3;30.1;22.0
1013;Epe;Paar met kinderen;4.3;36.5;19.5
1014;Epe;Eenoudergezin;0.6;26.5;17.6
1015;Ermelo;Totaal particulier huishouden;9.8;30.5;20.3
1016;Ermelo;Eenpersoonshuishouden;2.7;16.8;16.8
1017;Ermelo;Paar zonder kinderen;3.1;31.8;23.2
1018;Ermelo;Paar met kinderen;3.3;39.7;20.7
1019;Ermelo;Eenoudergezin;0.5;25.4;17.0
1020;Geldermalsen;Totaal particulier huishouden;9.5;31.7;20.7
1021;Geldermalsen;Eenpersoonshuishouden;2.1;16.4;16.4
1022;Geldermalsen;Paar zonder kinderen;3.0;31.6;23.1
1023;Geldermalsen;Paar met kinderen;3.7;40.2;21.3
1024;Geldermalsen;Eenoudergezin;0.4;28.3;19.5
1025;Gendringen;Totaal particulier huishouden;8.0;27.2;17.8
1026;Gendringen;Eenpersoonshuishouden;1.7;15.2;15.2
1027;Gendringen;Paar zonder kinderen;2.5;26.4;19.3
1028;Gendringen;Paar met kinderen;3.0;33.8;18.1
1029;Gendringen;Eenoudergezin;0.4;22.9;15.7
1030;Gorssel;Totaal particulier huishouden;5.4;32.2;22.4
1031;Gorssel;Eenpersoonshuishouden;1.4;21.2;21.2
1032;Gorssel;Paar zonder kinderen;2.1;33.5;24.5
1033;Gorssel;Paar met kinderen;1.6;38.5;20.7
1034;Gorssel;Eenoudergezin;0.2;26.6;18.5
1035;Groenlo;Totaal particulier huishouden;3.8;27.3;18.5
1036;Groenlo;Eenpersoonshuishouden;1.0;15.6;15.6
1037;Groenlo;Paar zonder kinderen;1.3;28.4;20.7
1038;Groenlo;Paar met kinderen;1.2;35.2;18.8
1039;Groenlo;Eenoudergezin;0.2;23.6;15.8
1040;Groesbeek;Totaal particulier huishouden;7.2;29.1;19.3
1041;Groesbeek;Eenpersoonshuishouden;1.7;15.8;15.8
1042;Groesbeek;Paar zonder kinderen;2.3;28.0;20.4
1043;Groesbeek;Paar met kinderen;2.5;37.3;20.1
1044;Groesbeek;Eenoudergezin;0.4;26.3;18.0
1045;Harderwijk;Totaal particulier huishouden;15.7;29.0;19.5
1046;Harderwijk;Eenpersoonshuishouden;4.3;17.2;17.2
1047;Harderwijk;Paar zonder kinderen;4.5;30.9;22.5
1048;Harderwijk;Paar met kinderen;5.4;36.6;19.4
1049;Harderwijk;Eenoudergezin;0.9;23.0;15.4
1050;Hattem;Totaal particulier huishouden;4.5;30.1;20.2
1051;Hattem;Eenpersoonshuishouden;1.1;17.2;17.2
1052;Hattem;Paar zonder kinderen;1.7;31.4;22.9
1053;Hattem;Paar met kinderen;1.6;37.4;19.7
1054;Hattem;Eenoudergezin;0.1;24.6;16.3
1055;Heerde;Totaal particulier huishouden;6.9;29.5;19.6
1056;Heerde;Eenpersoonshuishouden;1.5;16.4;16.4
1057;Heerde;Paar zonder kinderen;2.3;30.0;21.9
1058;Heerde;Paar met kinderen;2.5;36.6;19.4
1059;Heerde;Eenoudergezin;0.3;27.0;18.4
1060;Hengelo;Totaal particulier huishouden;3.2;29.5;19.3
1061;Hengelo;Eenpersoonshuishouden;0.7;15.9;15.9
1062;Hengelo;Paar zonder kinderen;1.0;28.3;20.6
1063;Hengelo;Paar met kinderen;1.3;37.3;20.0
1064;Hengelo;Eenoudergezin;0.2;28.6;18.4
1065;Heumen;Totaal particulier huishouden;6.3;32.5;21.3
1066;Heumen;Eenpersoonshuishouden;1.3;17.7;17.7
1067;Heumen;Paar zonder kinderen;2.0;32.9;24.0
1068;Heumen;Paar met kinderen;2.4;40.6;21.7
1069;Heumen;Eenoudergezin;0.4;24.5;16.5
1070;Hummelo en Keppel;Totaal particulier huishouden;1.9;30.6;20.8
1071;Hummelo en Keppel;Eenpersoonshuishouden;0.5;16.3;16.3
1072;Hummelo en Keppel;Paar zonder kinderen;0.6;32.6;23.8
1073;Hummelo en Keppel;Paar met kinderen;0.6;39.7;21.4
1074;Hummelo en Keppel;Eenoudergezin;;;
1075;Kesteren;Totaal particulier huishouden;7.5;30.5;19.0
1076;Kesteren;Eenpersoonshuishouden;1.4;14.8;14.8
1077;Kesteren;Paar zonder kinderen;2.1;29.0;21.2
1078;Kesteren;Paar met kinderen;3.3;37.3;19.1
1079;Kesteren;Eenoudergezin;0.3;25.2;17.1
1080;Lichtenvoorde;Totaal particulier huishouden;7.0;29.3;18.9
1081;Lichtenvoorde;Eenpersoonshuishouden;1.4;15.9;15.9
1082;Lichtenvoorde;Paar zonder kinderen;2.2;27.5;20.1
1083;Lichtenvoorde;Paar met kinderen;2.8;36.7;19.3
1084;Lichtenvoorde;Eenoudergezin;0.3;26.1;17.6
1085;Lochem;Totaal particulier huishouden;7.7;30.4;20.4
1086;Lochem;Eenpersoonshuishouden;2.0;17.3;17.3
1087;Lochem;Paar zonder kinderen;2.6;30.4;22.2
1088;Lochem;Paar met kinderen;2.4;38.5;20.6
1089;Lochem;Eenoudergezin;0.3;27.8;19.0
1090;Maasdriel;Totaal particulier huishouden;8.7;30.7;19.8
1091;Maasdriel;Eenpersoonshuishouden;1.8;15.7;15.7
1092;Maasdriel;Paar zonder kinderen;2.5;29.9;21.9
1093;Maasdriel;Paar met kinderen;3.6;38.1;20.2
1094;Maasdriel;Eenoudergezin;0.5;26.5;18.2
1095;Millingen aan de Rijn;Totaal particulier huishouden;2.3;27.8;18.4
1096;Millingen aan de Rijn;Eenpersoonshuishouden;0.5;15.7;15.7
1097;Millingen aan de Rijn;Paar zonder kinderen;0.7;28.1;20.5
1098;Millingen aan de Rijn;Paar met kinderen;0.9;34.0;18.5
1099;Millingen aan de Rijn;Eenoudergezin;0.1;24.4;16.6
1100;Neede;Totaal particulier huishouden;4.3;27.4;18.2
1101;Neede;Eenpersoonshuishouden;1.0;15.0;15.0
1102;Neede;Paar zonder kinderen;1.6;26.5;19.4
1103;Neede;Paar met kinderen;1.4;35.6;19.1
1104;Neede;Eenoudergezin;0.2;25.7;17.0
1105;Nijkerk;Totaal particulier huishouden;13.9;31.8;20.8
1106;Nijkerk;Eenpersoonshuishouden;3.1;16.6;16.6
1107;Nijkerk;Paar zonder kinderen;4.4;33.0;24.1
1108;Nijkerk;Paar met kinderen;5.4;39.3;20.7
1109;Nijkerk;Eenoudergezin;0.6;26.4;17.7
1110;Nijmegen;Totaal particulier huishouden;68.5;24.6;18.1
1111;Nijmegen;Eenpersoonshuishouden;28.5;15.9;15.9
1112;Nijmegen;Paar zonder kinderen;18.5;29.3;21.4
1113;Nijmegen;Paar met kinderen;14.8;35.5;19.2
1114;Nijmegen;Eenoudergezin;4.9;21.5;14.7
1115;Oldebroek;Totaal particulier huishouden;7.6;31.0;19.2
1116;Oldebroek;Eenpersoonshuishouden;1.4;17.0;17.0
1117;Oldebroek;Paar zonder kinderen;2.1;28.4;20.8
1118;Oldebroek;Paar met kinderen;3.3;36.2;18.9
1119;Oldebroek;Eenoudergezin;0.3;28.0;18.4
1120;Putten;Totaal particulier huishouden;8.5;32.0;20.8
1121;Putten;Eenpersoonshuishouden;2.0;17.0;17.0
1122;Putten;Paar zonder kinderen;2.5;32.6;23.8
1123;Putten;Paar met kinderen;3.3;40.2;20.9
1124;Putten;Eenoudergezin;0.4;28.6;18.8
1125;Renkum;Totaal particulier huishouden;13.8;30.5;21.7
1126;Renkum;Eenpersoonshuishouden;4.6;19.7;19.7
1127;Renkum;Paar zonder kinderen;4.6;33.4;24.3
1128;Renkum;Paar met kinderen;3.6;40.9;21.9
1129;Renkum;Eenoudergezin;0.7;24.8;16.9
1130;Rheden;Totaal particulier huishouden;19.3;28.1;20.0
1131;Rheden;Eenpersoonshuishouden;6.3;17.9;17.9
1132;Rheden;Paar zonder kinderen;6.7;30.7;22.4
1133;Rheden;Paar met kinderen;5.0;37.4;20.1
1134;Rheden;Eenoudergezin;0.9;22.3;15.4
1135;Rozendaal;Totaal particulier huishouden;0.6;42.9;29.3
1136;Rozendaal;Eenpersoonshuishouden;0.1;22.8;22.8
1137;Rozendaal;Paar zonder kinderen;0.3;47.7;34.8
1138;Rozendaal;Paar met kinderen;0.2;46.5;24.8
1139;Rozendaal;Eenoudergezin;;;
1140;Ruurlo;Totaal particulier huishouden;3.2;29.2;19.4
1141;Ruurlo;Eenpersoonshuishouden;0.7;16.3;16.3
1142;Ruurlo;Paar zonder kinderen;1.2;29.2;21.3
1143;Ruurlo;Paar met kinderen;1.2;35.6;18.9
1144;Ruurlo;Eenoudergezin;0.1;26.7;18.4
1145;Scherpenzeel;Totaal particulier huishouden;3.2;31.4;20.3
1146;Scherpenzeel;Eenpersoonshuishouden;0.7;18.0;18.0
1147;Scherpenzeel;Paar zonder kinderen;1.0;30.7;22.4
1148;Scherpenzeel;Paar met kinderen;1.3;38.6;19.9
1149;Scherpenzeel;Eenoudergezin;0.1;29.6;19.4
1150;Steenderen;Totaal particulier huishouden;1.9;30.4;19.7
1151;Steenderen;Eenpersoonshuishouden;0.4;15.4;15.4
1152;Steenderen;Paar zonder kinderen;0.6;28.8;21.0
1153;Steenderen;Paar met kinderen;0.7;38.7;20.5
1154;Steenderen;Eenoudergezin;;;
1155;Tiel;Totaal particulier huishouden;16.1;27.5;18.6
1156;Tiel;Eenpersoonshuishouden;4.4;15.8;15.8
1157;Tiel;Paar zonder kinderen;4.8;29.4;21.4
1158;Tiel;Paar met kinderen;5.4;35.2;18.9
1159;Tiel;Eenoudergezin;0.9;21.9;14.8
1160;Ubbergen;Totaal particulier huishouden;3.8;29.0;20.2
1161;Ubbergen;Eenpersoonshuishouden;1.1;18.0;18.0
1162;Ubbergen;Paar zonder kinderen;1.3;30.0;21.9
1163;Ubbergen;Paar met kinderen;1.2;37.7;20.4
1164;Ubbergen;Eenoudergezin;0.2;27.5;19.3
1165;Voorst;Totaal particulier huishouden;8.6;30.9;20.1
1166;Voorst;Eenpersoonshuishouden;1.9;16.6;16.6
1167;Voorst;Paar zonder kinderen;2.8;30.5;22.2
1168;Voorst;Paar met kinderen;3.3;38.4;20.3
1169;Voorst;Eenoudergezin;0.3;28.3;19.1
1170;Vorden;Totaal particulier huishouden;3.3;29.1;19.6
1171;Vorden;Eenpersoonshuishouden;0.8;17.6;17.6
1172;Vorden;Paar zonder kinderen;1.2;29.3;21.4
1173;Vorden;Paar met kinderen;1.1;36.3;19.2
1174;Vorden;Eenoudergezin;0.2;25.9;17.0
1175;Wageningen;Totaal particulier huishouden;13.3;27.1;19.7
1176;Wageningen;Eenpersoonshuishouden;5.4;16.9;16.9
1177;Wageningen;Paar zonder kinderen;3.7;32.4;23.6
1178;Wageningen;Paar met kinderen;3.1;38.0;20.4
1179;Wageningen;Eenoudergezin;0.8;24.1;16.6
1180;Warnsveld;Totaal particulier huishouden;3.4;30.9;20.5
1181;Warnsveld;Eenpersoonshuishouden;0.7;19.0;19.0
1182;Warnsveld;Paar zonder kinderen;1.1;30.8;22.5
1183;Warnsveld;Paar met kinderen;1.3;37.2;19.9
1184;Warnsveld;Eenoudergezin;0.2;22.4;15.4
1185;Wehl;Totaal particulier huishouden;2.3;29.6;18.8
1186;Wehl;Eenpersoonshuishouden;0.4;16.4;16.4
1187;Wehl;Paar zonder kinderen;0.7;26.5;19.3
1188;Wehl;Paar met kinderen;1.0;35.3;18.9
1189;Wehl;Eenoudergezin;0.1;28.8;19.5
1190;Westervoort;Totaal particulier huishouden;6.1;28.3;18.7
1191;Westervoort;Eenpersoonshuishouden;1.4;16.2;16.2
1192;Westervoort;Paar zonder kinderen;1.7;29.8;21.7
1193;Westervoort;Paar met kinderen;2.4;34.8;18.6
1194;Westervoort;Eenoudergezin;0.4;21.1;14.5
1195;Winterswijk;Totaal particulier huishouden;11.5;26.3;17.8
1196;Winterswijk;Eenpersoonshuishouden;3.1;15.0;15.0
1197;Winterswijk;Paar zonder kinderen;3.9;26.5;19.4
1198;Winterswijk;Paar met kinderen;3.7;34.7;18.5
1199;Winterswijk;Eenoudergezin;0.5;23.9;16.2
1200;Wisch;Totaal particulier huishouden;7.7;27.4;18.4
1201;Wisch;Eenpersoonshuishouden;2.0;15.2;15.2
1202;Wisch;Paar zonder kinderen;2.6;28.2;20.6
1203;Wisch;Paar met kinderen;2.6;34.2;18.4
1204;Wisch;Eenoudergezin;0.3;27.1;18.5
1205;Wijchen;Totaal particulier huishouden;14.9;30.0;19.7
1206;Wijchen;Eenpersoonshuishouden;3.4;16.3;16.3
1207;Wijchen;Paar zonder kinderen;4.5;30.0;21.9
1208;Wijchen;Paar met kinderen;5.8;38.2;20.5
1209;Wijchen;Eenoudergezin;0.8;24.5;16.6
1210;Zaltbommel;Totaal particulier huishouden;9.3;30.5;19.8
1211;Zaltbommel;Eenpersoonshuishouden;2.0;16.8;16.8
1212;Zaltbommel;Paar zonder kinderen;2.8;30.4;22.2
1213;Zaltbommel;Paar met kinderen;3.7;37.6;19.7
1214;Zaltbommel;Eenoudergezin;0.5;25.9;17.4
1215;Zelhem;Totaal particulier huishouden;4.3;28.7;18.7
1216;Zelhem;Eenpersoonshuishouden;0.9;14.1;14.1
1217;Zelhem;Paar zonder kinderen;1.5;28.1;20.5
1218;Zelhem;Paar met kinderen;1.6;36.2;19.5
1219;Zelhem;Eenoudergezin;0.2;28.1;19.5
1220;Zevenaar;Totaal particulier huishouden;10.9;27.6;19.0
1221;Zevenaar;Eenpersoonshuishouden;3.0;16.7;16.7
1222;Zevenaar;Paar zonder kinderen;3.6;28.8;21.1
1223;Zevenaar;Paar met kinderen;3.4;36.4;19.5
1224;Zevenaar;Eenoudergezin;0.7;21.1;14.5
1225;Zutphen;Totaal particulier huishouden;15.8;24.8;17.7
1226;Zutphen;Eenpersoonshuishouden;5.6;15.8;15.8
1227;Zutphen;Paar zonder kinderen;4.5;28.1;20.5
1228;Zutphen;Paar met kinderen;4.2;33.5;18.0
1229;Zutphen;Eenoudergezin;1.1;20.2;13.8
1230;Nunspeet;Totaal particulier huishouden;9.3;30.4;19.6
1231;Nunspeet;Eenpersoonshuishouden;2.2;16.3;16.3
1232;Nunspeet;Paar zonder kinderen;2.8;30.7;22.4
1233;Nunspeet;Paar met kinderen;3.6;37.5;19.3
1234;Nunspeet;Eenoudergezin;0.4;25.5;17.5
1235;Dronten;Totaal particulier huishouden;13.6;28.3;18.9
1236;Dronten;Eenpersoonshuishouden;3.1;17.2;17.2
1237;Dronten;Paar zonder kinderen;4.5;29.2;21.3
1238;Dronten;Paar met kinderen;5.0;34.6;18.3
1239;Dronten;Eenoudergezin;0.7;22.4;15.1
1240;Neerijnen;Totaal particulier huishouden;4.2;31.2;20.2
1241;Neerijnen;Eenpersoonshuishouden;0.9;16.6;16.6
1242;Neerijnen;Paar zonder kinderen;1.3;31.0;22.6
1243;Neerijnen;Paar met kinderen;1.7;38.7;20.4
1244;Neerijnen;Eenoudergezin;0.2;27.7;18.6
1245;Abcoude;Totaal particulier huishouden;3.4;39.9;26.9
1246;Abcoude;Eenpersoonshuishouden;0.9;23.0;23.0
1247;Abcoude;Paar zonder kinderen;1.0;44.1;32.2
1248;Abcoude;Paar met kinderen;1.2;49.8;26.6
1249;Abcoude;Eenoudergezin;0.2;25.9;17.9
1250;Amerongen;Totaal particulier huishouden;2.8;32.6;22.0
1251;Amerongen;Eenpersoonshuishouden;0.7;19.0;19.0
1252;Amerongen;Paar zonder kinderen;0.9;35.6;26.0
1253;Amerongen;Paar met kinderen;0.9;39.3;20.7
1254;Amerongen;Eenoudergezin;0.1;28.6;19.6
1255;Amersfoort;Totaal particulier huishouden;54.3;29.3;20.4
1256;Amersfoort;Eenpersoonshuishouden;18.2;17.8;17.8
1257;Amersfoort;Paar zonder kinderen;15.1;33.2;24.2
1258;Amersfoort;Paar met kinderen;16.3;38.9;20.9
1259;Amersfoort;Eenoudergezin;3.2;22.7;15.5
1260;Baarn;Totaal particulier huishouden;10.3;30.5;21.7
1261;Baarn;Eenpersoonshuishouden;3.6;18.6;18.6
1262;Baarn;Paar zonder kinderen;3.2;34.9;25.5
1263;Baarn;Paar met kinderen;2.8;40.8;21.9
1264;Baarn;Eenoudergezin;0.5;25.1;17.0
1265;De Bilt;Totaal particulier huishouden;17.9;33.8;23.8
1266;De Bilt;Eenpersoonshuishouden;6.0;20.9;20.9
1267;De Bilt;Paar zonder kinderen;5.6;37.9;27.6
1268;De Bilt;Paar met kinderen;5.0;45.0;23.9
1269;De Bilt;Eenoudergezin;0.9;27.1;18.5
1270;Breukelen;Totaal particulier huishouden;5.7;33.3;22.7
1271;Breukelen;Eenpersoonshuishouden;1.6;19.6;19.6
1272;Breukelen;Paar zonder kinderen;1.8;36.1;26.3
1273;Breukelen;Paar met kinderen;1.9;42.0;22.3
1274;Breukelen;Eenoudergezin;0.3;26.0;17.7
1275;Bunnik;Totaal particulier huishouden;5.4;34.6;23.3
1276;Bunnik;Eenpersoonshuishouden;1.3;20.7;20.7
1277;Bunnik;Paar zonder kinderen;1.9;35.1;25.6
1278;Bunnik;Paar met kinderen;1.9;43.3;23.2
1279;Bunnik;Eenoudergezin;0.2;29.9;20.2
1280;Bunschoten;Totaal particulier huishouden;6.5;31.9;19.7
1281;Bunschoten;Eenpersoonshuishouden;1.3;16.4;16.4
1282;Bunschoten;Paar zonder kinderen;1.7;28.9;21.1
1283;Bunschoten;Paar met kinderen;3.2;39.2;20.2
1284;Bunschoten;Eenoudergezin;0.2;30.2;19.8
1285;Doorn;Totaal particulier huishouden;4.3;33.9;24.1
1286;Doorn;Eenpersoonshuishouden;1.5;21.0;21.0
1287;Doorn;Paar zonder kinderen;1.3;37.7;27.5
1288;Doorn;Paar met kinderen;1.1;46.7;25.3
1289;Doorn;Eenoudergezin;0.1;27.6;18.7
1290;Driebergen-Rijsenburg;Totaal particulier huishouden;7.5;33.7;23.3
