ID;Geslacht;Leeftijd;Diagnose;RegioS;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
4080;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD IJsselland (GG);2008;5705.0;1135.0;4605;916
4081;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD IJsselland (GG);2009;5895.0;1166.0;4880;965
4082;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD IJsselland (GG);2010;5855.0;1153.0;4720;929
4083;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD IJsselland (GG);2011;;;5325;1044
4084;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Kennemerland (GG);2008;7050.0;1369.0;6060;1177
4085;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Kennemerland (GG);2009;7235.0;1395.0;5605;1081
4086;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Kennemerland (GG);2010;7455.0;1429.0;5950;1140
4087;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Kennemerland (GG);2011;;;6650;1269
4088;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Limburg-Noord (GG);2008;6810.0;1327.0;5490;1070
4089;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Limburg-Noord (GG);2009;6970.0;1355.0;6080;1182
4090;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Limburg-Noord (GG);2010;6860.0;1332.0;5960;1157
4091;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Limburg-Noord (GG);2011;;;6565;1273
4092;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Midden-Nederland (GG);2008;14120.0;1554.0;11545;1271
4093;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Midden-Nederland (GG);2009;13910.0;1524.0;11810;1295
4094;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Midden-Nederland (GG);2010;14080.0;1538.0;11975;1308
4095;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Midden-Nederland (GG);2011;;;12730;1385
4096;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Regio Nijmegen (GG);2008;3445.0;1097.0;2665;849
4097;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Regio Nijmegen (GG);2009;3585.0;1137.0;2835;899
4098;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Regio Nijmegen (GG);2010;4305.0;1360.0;3285;1037
4099;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Regio Nijmegen (GG);2011;;;3605;1134
4100;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Regio Twente (GG);2008;8630.0;1391.0;7080;1142
4101;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Regio Twente (GG);2009;8830.0;1419.0;7715;1239
4102;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Regio Twente (GG);2010;8270.0;1325.0;7285;1167
4103;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Regio Twente (GG);2011;;;7550;1206
4104;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Rivierenland (GG);2008;2535.0;1175.0;2065;958
4105;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Rivierenland (GG);2009;2420.0;1120.0;1995;924
4106;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Rivierenland (GG);2010;2445.0;1128.0;2095;967
4107;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Rivierenland (GG);2011;;;2145;986
4108;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Rotterdam-Rijnmond (GG);2008;15730.0;1274.0;13445;1089
4109;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Rotterdam-Rijnmond (GG);2009;16165.0;1301.0;14090;1134
4110;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Rotterdam-Rijnmond (GG);2010;16250.0;1297.0;14140;1129
4111;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Rotterdam-Rijnmond (GG);2011;;;14865;1179
4112;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GG en GD Utrecht (GG);2008;4880.0;1642.0;4010;1348
4113;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GG en GD Utrecht (GG);2009;4120.0;1357.0;3395;1119
4114;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GG en GD Utrecht (GG);2010;4400.0;1424.0;3690;1193
4115;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GG en GD Utrecht (GG);2011;;;3720;1185
4116;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD West-Brabant (GG);2008;9020.0;1326.0;7440;1094
4117;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD West-Brabant (GG);2009;9000.0;1318.0;7495;1098
4118;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD West-Brabant (GG);2010;9365.0;1368.0;7440;1087
4119;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD West-Brabant (GG);2011;;;8535;1242
4120;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zaanstreek/Waterland (GG);2008;4655.0;1465.0;3835;1207
4121;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zaanstreek/Waterland (GG);2009;4805.0;1504.0;3880;1216
4122;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zaanstreek/Waterland (GG);2010;5110.0;1592.0;4320;1346
4123;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zaanstreek/Waterland (GG);2011;;;5065;1570
4124;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zeeland (GG);2008;5110.0;1342.0;4275;1123
4125;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zeeland (GG);2009;5125.0;1344.0;4375;1148
4126;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zeeland (GG);2010;4855.0;1273.0;4150;1088
4127;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zeeland (GG);2011;;;4640;1216
4128;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Holland-West (GG);2008;7705.0;1471.0;6325;1207
4129;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Holland-West (GG);2009;7510.0;1424.0;6310;1197
4130;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Holland-West (GG);2010;7730.0;1458.0;6545;1235
4131;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Holland-West (GG);2011;;;7070;1324
4132;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Holland-Zuid (GG);2008;5330.0;1117.0;4735;992
4133;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Holland-Zuid (GG);2009;5500.0;1149.0;4875;1018
4134;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Holland-Zuid (GG);2010;5680.0;1183.0;5070;1055
4135;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Holland-Zuid (GG);2011;;;5325;1105
4136;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Limburg (GG);2008;7500.0;1230.0;6160;1010
4137;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Limburg (GG);2009;6965.0;1145.0;5855;963
4138;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Limburg (GG);2010;7015.0;1154.0;6100;1004
4139;Totaal mannen en vrouwen;Totaal alle leeftijden;KO2 Totaal neus en/of bijholten;GGD Zuid-Limburg (GG);2011;;;6630;1092
4140;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Nederland;2008;261600.0;1591.0;218145;1326
4141;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Nederland;2009;262505.0;1588.0;222855;1348
4142;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Nederland;2010;267200.0;1608.0;226855;1365
4143;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Nederland;2011;;;248300;1487
4144;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Nederland (LD);2008;26275.0;1539.0;21910;1284
4145;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Nederland (LD);2009;25520.0;1491.0;21165;1237
4146;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Nederland (LD);2010;25670.0;1496.0;21810;1271
4147;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Nederland (LD);2011;;;23525;1369
4148;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Oost-Nederland (LD);2008;54705.0;1567.0;45525;1304
4149;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Oost-Nederland (LD);2009;55625.0;1585.0;47475;1353
4150;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Oost-Nederland (LD);2010;56150.0;1593.0;47650;1352
4151;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Oost-Nederland (LD);2011;;;51150;1446
4152;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;West-Nederland (LD);2008;126890.0;1649.0;105650;1373
4153;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;West-Nederland (LD);2009;127990.0;1652.0;107885;1392
4154;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;West-Nederland (LD);2010;129590.0;1661.0;109355;1401
4155;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;West-Nederland (LD);2011;;;120045;1528
4156;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zuid-Nederland (LD);2008;53830.0;1515.0;45095;1269
4157;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zuid-Nederland (LD);2009;53440.0;1500.0;46375;1302
4158;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zuid-Nederland (LD);2010;55835.0;1563.0;48060;1345
4159;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zuid-Nederland (LD);2011;;;53590;1496
4160;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Groningen (PV);2008;8385.0;1461.0;6780;1181
4161;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Groningen (PV);2009;8455.0;1469.0;6595;1146
4162;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Groningen (PV);2010;8835.0;1529.0;6970;1207
4163;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Groningen (PV);2011;;;7620;1314
4164;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Friesland (PV);2008;10280.0;1597.0;8735;1357
4165;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Friesland (PV);2009;9255.0;1434.0;7790;1207
4166;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Friesland (PV);2010;9385.0;1451.0;8295;1282
4167;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Friesland (PV);2011;;;8795;1359
4168;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Drenthe (PV);2008;7615.0;1557.0;6400;1308
4169;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Drenthe (PV);2009;7815.0;1594.0;6780;1382
4170;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Drenthe (PV);2010;7455.0;1518.0;6545;1332
4171;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Drenthe (PV);2011;;;7110;1448
4172;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Overijssel (PV);2008;17785.0;1584.0;14765;1315
4173;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Overijssel (PV);2009;17780.0;1576.0;15560;1380
4174;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Overijssel (PV);2010;17010.0;1502.0;14865;1313
4175;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Overijssel (PV);2011;;;15775;1388
4176;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Flevoland (PV);2008;6595.0;1730.0;5340;1402
4177;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Flevoland (PV);2009;7070.0;1833.0;5960;1545
4178;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Flevoland (PV);2010;7045.0;1806.0;5795;1486
4179;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Flevoland (PV);2011;;;6595;1675
4180;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Gelderland (PV);2008;30335.0;1526.0;25425;1279
4181;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Gelderland (PV);2009;30780.0;1543.0;25955;1301
4182;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Gelderland (PV);2010;32105.0;1604.0;26995;1349
4183;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Gelderland (PV);2011;;;28785;1434
4184;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Utrecht (PV);2008;22730.0;1884.0;18770;1556
4185;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Utrecht (PV);2009;21120.0;1737.0;17920;1474
4186;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Utrecht (PV);2010;21015.0;1716.0;17805;1453
4187;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Utrecht (PV);2011;;;18750;1521
4188;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Holland (PV);2008;42160.0;1599.0;34605;1313
4189;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Holland (PV);2009;42685.0;1606.0;34315;1291
4190;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Holland (PV);2010;43605.0;1627.0;35575;1327
4191;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Holland (PV);2011;;;40555;1502
4192;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zuid-Holland (PV);2008;56335.0;1623.0;47435;1366
4193;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zuid-Holland (PV);2009;58535.0;1676.0;50695;1451
4194;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zuid-Holland (PV);2010;59325.0;1687.0;51005;1450
4195;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zuid-Holland (PV);2011;;;55145;1558
4196;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zeeland (PV);2008;5715.0;1501.0;4845;1273
4197;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zeeland (PV);2009;5690.0;1493.0;4965;1303
4198;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zeeland (PV);2010;5660.0;1484.0;4980;1305
4199;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Zeeland (PV);2011;;;5605;1469
4200;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Brabant (PV);2008;36495.0;1502.0;30805;1268
4201;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Brabant (PV);2009;36415.0;1493.0;31430;1288
4202;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Brabant (PV);2010;38425.0;1569.0;32785;1339
4203;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Noord-Brabant (PV);2011;;;36245;1474
4204;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Limburg (PV);2008;17340.0;1544.0;14295;1273
4205;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Limburg (PV);2009;17035.0;1517.0;14950;1332
4206;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Limburg (PV);2010;17410.0;1551.0;15275;1361
4207;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Limburg (PV);2011;;;17345;1545
4208;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Amsterdam (GG);2008;15170.0;1644.0;11955;1296
4209;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Amsterdam (GG);2009;15360.0;1641.0;11450;1224
4210;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Amsterdam (GG);2010;16400.0;1725.0;12665;1332
4211;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Amsterdam (GG);2011;;;14795;1535
4212;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Brabant-Zuidoost (GG);2008;10305.0;1409.0;8875;1213
4213;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Brabant-Zuidoost (GG);2009;10075.0;1373.0;8940;1218
4214;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Brabant-Zuidoost (GG);2010;10625.0;1442.0;9230;1252
4215;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Brabant-Zuidoost (GG);2011;;;10500;1418
4216;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Den Haag (GG);2008;9210.0;1923.0;7610;1590
4217;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Den Haag (GG);2009;9640.0;1987.0;8440;1739
4218;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Den Haag (GG);2010;9535.0;1939.0;8510;1730
4219;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Den Haag (GG);2011;;;8490;1702
4220;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Drenthe (GG);2008;7615.0;1557.0;6400;1308
4221;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Drenthe (GG);2009;7815.0;1594.0;6780;1382
4222;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Drenthe (GG);2010;7455.0;1518.0;6545;1332
4223;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Drenthe (GG);2011;;;7110;1448
4224;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Flevoland (GG);2008;6595.0;1730.0;5340;1402
4225;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Flevoland (GG);2009;7070.0;1833.0;5960;1545
4226;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Flevoland (GG);2010;7045.0;1806.0;5795;1486
4227;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Flevoland (GG);2011;;;6595;1675
4228;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Fryslân (GG);2008;10280.0;1597.0;8735;1357
4229;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Fryslân (GG);2009;9255.0;1434.0;7790;1207
4230;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Fryslân (GG);2010;9385.0;1451.0;8295;1282
4231;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Fryslân (GG);2011;;;8795;1359
4232;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Noord- en Oost-Gelderland (GG);2008;12080.0;1496.0;10335;1280
4233;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Noord- en Oost-Gelderland (GG);2009;12315.0;1522.0;10700;1322
4234;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Noord- en Oost-Gelderland (GG);2010;12245.0;1511.0;10470;1292
4235;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Noord- en Oost-Gelderland (GG);2011;;;11720;1445
4236;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Gooi en Vechtstreek (GG);2008;5020.0;2068.0;4255;1752
4237;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Gooi en Vechtstreek (GG);2009;4720.0;1939.0;4130;1696
4238;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Gooi en Vechtstreek (GG);2010;4605.0;1888.0;3850;1578
4239;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Gooi en Vechtstreek (GG);2011;;;4225;1727
4240;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Groningen (GG);2008;8385.0;1461.0;6780;1181
4241;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Groningen (GG);2009;8455.0;1469.0;6595;1146
4242;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Groningen (GG);2010;8835.0;1529.0;6970;1207
4243;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Groningen (GG);2011;;;7620;1314
4244;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hart voor Brabant (GG);2008;15245.0;1497.0;12890;1266
4245;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hart voor Brabant (GG);2009;15420.0;1508.0;13210;1292
4246;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hart voor Brabant (GG);2010;16485.0;1605.0;14300;1392
4247;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hart voor Brabant (GG);2011;;;14950;1450
4248;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hollands-Midden (GG);2008;11685.0;1543.0;9305;1229
4249;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hollands-Midden (GG);2009;12005.0;1581.0;9850;1297
4250;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hollands-Midden (GG);2010;11970.0;1570.0;9595;1259
4251;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hollands-Midden (GG);2011;;;10950;1431
4252;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hollands-Noorden (GG);2008;8410.0;1318.0;6935;1087
4253;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hollands-Noorden (GG);2009;8495.0;1326.0;7210;1125
