ID;Kenmerken;Perioden;PersonenInParticuliereHuishoudens_1;MediaanInkomen_2;GemiddeldInkomen_3;Theilcoefficient_4;Ginicoefficient_5;PolarisatieIndex_6;RelatieveInterkwartielafstand_7;Ratio8020_8;k_1eDeciel_9;k_2eDeciel_10;k_3eDeciel_11;k_4eDeciel_12;k_5eDeciel_13;k_6eDeciel_14;k_7eDeciel_15;k_8eDeciel_16;k_9eDeciel_17;k_10eDeciel_18
351;383;2006;4585;20.0;21.9;0.124;0.251;0.188;0.531;3.66;3.5;6.0;7.0;7.9;8.7;9.6;10.6;11.9;13.8;20.9
352;383;2007;4517;21.0;23.4;0.143;0.265;0.193;0.538;3.92;3.3;5.9;6.9;7.8;8.6;9.5;10.5;11.8;13.8;22.0
353;383;2008;4463;21.6;23.7;0.129;0.257;0.193;0.539;3.785;3.3;6.0;7.0;7.8;8.7;9.6;10.6;11.9;13.9;21.1
354;383;2009;4399;22.0;23.9;0.136;0.262;0.195;0.547;4.011;2.9;5.9;7.0;7.9;8.7;9.7;10.7;12.1;14.1;21.0
355;383;2010;4337;21.9;23.9;0.128;0.258;0.196;0.55;3.84;3.3;5.9;7.0;7.8;8.7;9.6;10.7;12.0;14.0;21.1
356;383;2011;4297;22.0;24.1;0.135;0.261;0.195;0.545;3.936;3.1;5.9;7.0;7.9;8.7;9.6;10.7;12.0;14.0;21.2
357;383;2012;4250;22.1;24.1;0.133;0.26;0.194;0.545;3.906;3.2;5.8;6.9;7.9;8.7;9.6;10.7;12.0;14.0;21.2
358;383;2013;4197;22.4;24.3;0.13;0.261;0.199;0.561;3.934;3.2;5.7;6.9;7.8;8.7;9.7;10.8;12.1;14.1;21.0
359;383;2014;4153;23.1;25.2;0.134;0.264;0.2;0.567;3.95;3.3;5.6;6.8;7.8;8.7;9.6;10.7;12.0;13.9;21.6
360;384;2000;3898;18.4;20.9;0.245;0.298;0.199;0.563;4.54;3.0;5.5;6.5;7.5;8.3;9.2;10.2;11.5;13.4;24.9
361;384;2001;3982;19.9;22.5;0.161;0.277;0.203;0.57;4.081;3.5;5.6;6.6;7.5;8.4;9.3;10.4;11.7;13.8;23.2
362;384;2002;4060;20.8;23.2;0.166;0.279;0.202;0.567;4.19;3.2;5.6;6.7;7.6;8.5;9.4;10.5;11.8;13.8;23.1
363;384;2003;4128;20.9;23.2;0.155;0.275;0.202;0.563;4.18;3.0;5.7;6.8;7.7;8.6;9.5;10.6;11.9;13.9;22.3
364;384;2004;4203;21.3;23.8;0.156;0.276;0.202;0.566;4.13;3.2;5.7;6.7;7.6;8.5;9.4;10.5;11.8;13.8;22.8
365;384;2005;4276;21.5;24.2;0.164;0.278;0.203;0.57;4.107;3.4;5.6;6.7;7.6;8.4;9.3;10.4;11.7;13.8;23.1
366;384;2006;4353;22.2;25.0;0.155;0.271;0.2;0.558;3.919;3.6;5.7;6.7;7.6;8.4;9.3;10.4;11.7;13.7;22.9
367;384;2007;4433;23.4;27.0;0.175;0.288;0.204;0.565;4.202;3.5;5.5;6.5;7.4;8.2;9.1;10.1;11.4;13.5;24.6
368;384;2008;4507;24.2;27.2;0.15;0.274;0.201;0.566;3.999;3.5;5.7;6.7;7.6;8.5;9.4;10.4;11.7;13.7;22.9
369;384;2009;4572;24.6;27.3;0.145;0.272;0.206;0.579;4.047;3.4;5.6;6.7;7.6;8.5;9.5;10.6;11.9;13.9;22.4
370;384;2010;4635;24.4;27.2;0.144;0.271;0.205;0.577;3.975;3.5;5.6;6.7;7.6;8.5;9.5;10.5;11.9;13.9;22.4
371;384;2011;4634;24.7;27.4;0.143;0.27;0.205;0.58;4.008;3.4;5.6;6.7;7.6;8.5;9.5;10.6;11.9;13.9;22.2
372;384;2012;4639;24.7;27.4;0.142;0.27;0.205;0.577;4.032;3.4;5.6;6.7;7.7;8.5;9.5;10.6;11.9;13.9;22.2
373;384;2013;4646;25.0;27.8;0.15;0.276;0.209;0.59;4.16;3.3;5.5;6.6;7.6;8.5;9.5;10.6;12.0;14.0;22.5
374;384;2014;4679;25.7;29.3;0.172;0.292;0.214;0.6;4.41;3.3;5.3;6.4;7.4;8.3;9.3;10.4;11.7;13.8;24.2
375;385;2000;2031;14.0;16.8;0.18;0.254;0.194;0.552;3.293;4.7;6.4;6.9;7.3;7.9;8.8;9.9;11.5;13.6;22.9
376;385;2001;2058;14.8;17.7;0.128;0.242;0.187;0.529;3.091;5.2;6.5;7.0;7.4;8.0;8.8;9.8;11.4;13.6;22.4
377;385;2002;2083;15.6;18.7;0.122;0.24;0.188;0.532;3.069;5.2;6.5;7.0;7.4;8.0;8.8;9.9;11.4;13.6;22.2
378;385;2003;2113;16.1;19.2;0.121;0.239;0.187;0.524;3.055;5.3;6.5;7.0;7.4;8.0;8.8;9.8;11.4;13.6;22.3
379;385;2004;2153;16.4;19.6;0.117;0.237;0.186;0.525;3.022;5.3;6.5;7.0;7.5;8.0;8.8;9.9;11.4;13.5;22.0
380;385;2005;2199;16.8;20.1;0.123;0.242;0.189;0.533;3.093;5.2;6.4;6.9;7.4;8.0;8.8;9.9;11.4;13.6;22.4
381;385;2006;2240;17.4;20.7;0.124;0.24;0.183;0.511;3.075;5.3;6.4;7.0;7.5;8.0;8.8;9.9;11.3;13.4;22.5
382;385;2007;2287;18.2;22.0;0.146;0.255;0.188;0.519;3.263;5.1;6.3;6.8;7.3;7.9;8.7;9.7;11.1;13.3;23.8
383;385;2008;2346;19.1;22.7;0.125;0.246;0.188;0.52;3.187;5.0;6.3;6.9;7.4;8.1;8.9;9.9;11.3;13.5;22.6
384;385;2009;2412;19.5;23.1;0.116;0.238;0.182;0.504;3.064;5.1;6.5;7.0;7.5;8.1;8.9;9.9;11.3;13.5;22.1
385;385;2010;2466;19.5;23.1;0.117;0.235;0.178;0.492;3.017;5.3;6.5;7.1;7.5;8.1;8.9;9.9;11.3;13.4;22.1
386;385;2011;2590;19.9;23.2;0.107;0.23;0.179;0.492;2.975;5.2;6.6;7.1;7.6;8.2;9.0;10.0;11.4;13.5;21.5
387;385;2012;2701;20.3;23.7;0.11;0.232;0.179;0.495;3.0;5.2;6.5;7.1;7.6;8.2;9.0;10.0;11.4;13.4;21.6
388;385;2013;2780;20.2;23.6;0.108;0.228;0.176;0.489;2.943;5.2;6.6;7.2;7.6;8.2;9.0;10.0;11.4;13.5;21.3
389;385;2014;2875;20.6;24.6;0.127;0.239;0.178;0.491;3.049;5.3;6.5;7.0;7.5;8.0;8.8;9.8;11.2;13.2;22.7
390;401;2000;990;14.0;15.3;0.154;0.264;0.188;0.527;3.95;3.0;6.0;7.0;7.9;8.7;9.6;10.6;11.8;13.8;21.7
391;401;2001;1007;15.5;17.1;0.138;0.261;0.19;0.533;3.837;3.3;5.9;6.9;7.8;8.7;9.5;10.5;11.8;13.8;21.7
392;401;2002;1013;16.0;17.4;0.137;0.257;0.186;0.527;3.83;3.1;6.1;7.0;7.9;8.8;9.6;10.6;11.9;13.8;21.2
393;401;2003;1013;16.1;17.5;0.137;0.258;0.187;0.526;3.887;2.9;6.1;7.1;7.9;8.8;9.7;10.7;11.9;13.9;21.0
394;401;2004;1003;16.8;18.2;0.155;0.27;0.186;0.52;4.184;2.5;6.0;7.0;7.9;8.8;9.6;10.6;11.8;13.8;21.9
395;401;2005;982;17.0;18.7;0.147;0.264;0.187;0.519;3.92;3.2;5.9;7.0;7.8;8.6;9.5;10.5;11.7;13.7;22.1
396;401;2006;961;18.1;19.9;0.132;0.256;0.183;0.508;3.761;3.4;6.0;7.0;7.9;8.7;9.5;10.5;11.7;13.8;21.5
397;401;2007;939;19.1;21.5;0.15;0.27;0.187;0.515;3.985;3.3;5.8;6.9;7.7;8.5;9.3;10.2;11.5;13.6;23.0
398;401;2008;926;19.5;21.6;0.136;0.26;0.185;0.516;3.855;3.3;5.9;7.0;7.9;8.6;9.4;10.4;11.7;13.8;21.9
399;401;2009;919;20.1;21.9;0.138;0.262;0.187;0.519;4.002;2.9;5.9;7.1;8.0;8.8;9.6;10.6;11.9;13.9;21.4
400;401;2010;914;20.1;22.0;0.125;0.256;0.189;0.526;3.769;3.4;5.9;7.0;7.9;8.7;9.6;10.5;11.8;13.9;21.3
401;401;2011;913;20.3;22.2;0.129;0.257;0.188;0.525;3.816;3.4;5.9;7.0;7.9;8.7;9.6;10.5;11.8;13.9;21.3
402;401;2012;906;20.5;22.4;0.129;0.257;0.189;0.528;3.787;3.5;5.8;6.9;7.9;8.7;9.6;10.6;11.8;13.8;21.4
403;401;2013;892;20.7;22.6;0.126;0.259;0.197;0.552;3.826;3.4;5.8;6.8;7.8;8.7;9.6;10.7;11.9;14.0;21.2
404;401;2014;882;21.4;23.5;0.134;0.263;0.197;0.555;3.872;3.6;5.6;6.7;7.7;8.7;9.6;10.6;11.8;13.8;21.9
405;402;2000;985;13.8;15.3;0.174;0.266;0.184;0.521;3.905;3.0;6.1;7.0;7.8;8.6;9.5;10.4;11.7;13.6;22.2
406;402;2001;981;15.1;16.8;0.142;0.261;0.184;0.513;3.783;3.3;6.1;7.0;7.8;8.6;9.4;10.4;11.6;13.6;22.1
407;402;2002;977;15.7;17.2;0.141;0.259;0.182;0.512;3.861;2.9;6.2;7.1;8.0;8.8;9.6;10.6;11.8;13.7;21.4
408;402;2003;977;15.8;17.2;0.142;0.261;0.184;0.518;3.938;2.7;6.2;7.1;7.9;8.8;9.6;10.6;11.9;13.8;21.3
409;402;2004;979;16.4;18.2;0.154;0.271;0.19;0.524;4.059;2.9;6.0;6.9;7.8;8.6;9.5;10.4;11.7;13.7;22.5
410;402;2005;990;16.7;18.5;0.145;0.265;0.189;0.528;3.896;3.3;6.0;6.9;7.8;8.6;9.4;10.4;11.7;13.8;22.2
411;402;2006;997;17.6;19.6;0.133;0.259;0.189;0.522;3.766;3.5;6.0;7.0;7.8;8.6;9.4;10.4;11.7;13.8;21.8
412;402;2007;1003;18.7;21.3;0.166;0.283;0.196;0.54;4.223;3.1;5.8;6.7;7.6;8.4;9.2;10.2;11.5;13.7;23.9
413;402;2008;1005;19.3;21.7;0.153;0.273;0.195;0.541;4.077;3.1;5.9;6.9;7.7;8.5;9.3;10.4;11.7;13.8;22.7
414;402;2009;997;19.8;22.2;0.162;0.278;0.198;0.551;4.265;2.8;5.8;6.8;7.7;8.5;9.4;10.4;11.8;13.9;22.8
415;402;2010;975;19.9;22.5;0.152;0.275;0.201;0.555;4.076;3.2;5.8;6.8;7.6;8.4;9.3;10.4;11.7;13.9;22.9
416;402;2011;964;20.2;22.8;0.155;0.277;0.199;0.555;4.206;3.0;5.7;6.8;7.7;8.5;9.3;10.4;11.8;14.0;22.8
417;402;2012;944;20.6;23.1;0.164;0.283;0.202;0.56;4.305;3.0;5.6;6.7;7.6;8.4;9.3;10.4;11.7;13.9;23.3
418;402;2013;930;20.8;23.3;0.157;0.281;0.205;0.571;4.253;3.1;5.6;6.6;7.6;8.5;9.4;10.4;11.8;14.0;23.0
419;402;2014;924;21.5;24.2;0.157;0.283;0.208;0.582;4.233;3.4;5.5;6.5;7.5;8.4;9.3;10.3;11.7;13.9;23.6
420;403;2000;969;14.6;15.9;0.121;0.24;0.178;0.502;3.396;3.7;6.3;7.2;8.0;8.8;9.6;10.6;11.8;13.6;20.5
421;403;2001;983;15.9;17.5;0.135;0.25;0.176;0.492;3.584;3.5;6.2;7.1;7.9;8.7;9.5;10.4;11.6;13.4;21.5
422;403;2002;992;16.5;18.0;0.135;0.249;0.176;0.487;3.633;3.2;6.3;7.2;8.0;8.8;9.6;10.6;11.7;13.6;21.0
423;403;2003;997;16.7;18.0;0.132;0.249;0.175;0.493;3.695;3.0;6.3;7.3;8.1;8.9;9.7;10.6;11.8;13.7;20.7
424;403;2004;999;17.1;18.9;0.142;0.257;0.18;0.504;3.761;3.2;6.2;7.1;7.9;8.7;9.5;10.4;11.7;13.6;21.8
425;403;2005;987;17.6;19.4;0.135;0.255;0.181;0.507;3.685;3.5;6.1;7.1;7.9;8.7;9.5;10.4;11.7;13.6;21.6
426;403;2006;974;18.5;20.4;0.127;0.251;0.182;0.507;3.609;3.6;6.1;7.1;7.9;8.7;9.5;10.4;11.7;13.6;21.4
427;403;2007;969;19.5;22.3;0.164;0.28;0.192;0.526;4.119;3.3;5.8;6.8;7.6;8.3;9.2;10.1;11.4;13.6;23.9
428;403;2008;973;20.3;22.8;0.145;0.267;0.192;0.533;3.887;3.4;5.9;6.9;7.7;8.5;9.4;10.4;11.6;13.7;22.5
429;403;2009;978;20.5;22.7;0.15;0.273;0.198;0.553;4.126;3.0;5.8;6.8;7.7;8.6;9.5;10.5;11.9;13.9;22.4
430;403;2010;989;20.5;23.1;0.147;0.272;0.202;0.559;3.98;3.4;5.8;6.7;7.6;8.4;9.4;10.4;11.7;13.8;22.8
431;403;2011;1003;20.8;23.5;0.153;0.276;0.203;0.556;4.114;3.2;5.7;6.7;7.6;8.4;9.4;10.4;11.7;13.9;22.9
432;403;2012;1008;21.1;23.6;0.152;0.276;0.202;0.562;4.111;3.2;5.7;6.7;7.6;8.5;9.4;10.4;11.8;13.8;22.9
433;403;2013;1008;21.3;23.8;0.155;0.278;0.207;0.583;4.199;3.1;5.6;6.6;7.6;8.5;9.5;10.5;11.9;14.0;22.7
434;403;2014;1001;22.1;25.5;0.176;0.294;0.214;0.598;4.377;3.4;5.4;6.3;7.3;8.2;9.1;10.2;11.5;13.8;24.7
435;404;2000;915;16.5;18.1;0.211;0.275;0.177;0.497;4.229;2.6;6.0;7.0;7.9;8.7;9.6;10.4;11.6;13.2;23.0
436;404;2001;923;18.1;19.4;0.136;0.253;0.173;0.483;3.811;3.0;6.1;7.2;8.1;8.9;9.7;10.6;11.8;13.4;21.1
437;404;2002;935;18.7;19.8;0.188;0.277;0.175;0.488;4.768;1.3;6.1;7.3;8.2;9.1;9.9;10.8;12.0;13.6;21.7
438;404;2003;948;18.6;19.3;0.197;0.29;0.182;0.508;5.661;0.1;6.1;7.4;8.3;9.2;10.1;11.1;12.3;14.0;21.4
439;404;2004;957;19.0;20.2;0.151;0.265;0.18;0.495;4.283;2.1;6.1;7.2;8.2;9.0;9.9;10.8;12.0;13.7;21.2
440;404;2005;969;19.0;20.3;0.15;0.268;0.188;0.518;4.303;2.3;5.9;7.1;8.0;8.9;9.8;10.8;12.0;13.8;21.4
441;404;2006;974;19.7;21.0;0.144;0.265;0.186;0.515;4.287;2.2;5.9;7.2;8.1;9.0;9.9;10.8;12.1;13.8;21.0
442;404;2007;986;20.9;22.9;0.18;0.288;0.193;0.528;4.739;2.1;5.7;6.9;7.8;8.7;9.6;10.5;11.7;13.7;23.3
443;404;2008;992;21.8;23.4;0.151;0.273;0.192;0.527;4.428;2.2;5.8;7.1;8.0;8.8;9.8;10.7;12.0;13.9;21.7
444;404;2009;998;21.6;23.1;0.163;0.283;0.201;0.558;4.842;1.8;5.7;6.9;7.9;8.9;9.8;10.9;12.2;14.1;21.7
445;404;2010;987;21.6;23.3;0.155;0.278;0.201;0.562;4.58;2.1;5.7;6.9;7.9;8.8;9.8;10.9;12.1;14.0;21.8
446;404;2011;981;21.8;23.5;0.155;0.282;0.206;0.57;4.708;2.1;5.5;6.8;7.9;8.8;9.8;10.8;12.2;14.1;21.9
447;404;2012;976;21.7;23.6;0.16;0.286;0.208;0.574;4.819;2.1;5.5;6.8;7.8;8.8;9.7;10.8;12.1;14.2;22.3
448;404;2013;978;21.9;23.7;0.175;0.295;0.213;0.593;5.227;1.6;5.4;6.7;7.8;8.8;9.8;10.9;12.3;14.3;22.5
449;404;2014;983;22.5;24.9;0.206;0.317;0.221;0.607;5.745;1.5;5.2;6.4;7.5;8.5;9.5;10.6;12.0;14.1;24.7
450;405;2000;947;17.2;18.0;0.254;0.308;0.212;0.604;5.842;1.8;4.6;6.4;7.8;9.0;10.0;11.0;12.2;13.9;23.4
451;405;2001;953;18.9;19.3;0.156;0.284;0.21;0.603;5.164;2.0;4.8;6.6;8.0;9.2;10.2;11.3;12.5;14.3;21.0
452;405;2002;952;19.5;19.9;0.159;0.288;0.214;0.622;5.368;2.0;4.6;6.5;8.0;9.3;10.3;11.4;12.6;14.3;21.1
453;405;2003;947;19.3;19.5;0.161;0.29;0.222;0.648;5.693;1.7;4.5;6.5;8.1;9.3;10.5;11.6;12.9;14.6;20.5
454;405;2004;945;19.3;19.5;0.175;0.3;0.23;0.666;6.083;1.4;4.4;6.3;7.9;9.2;10.5;11.6;12.9;14.6;21.1
455;405;2005;945;19.0;19.5;0.163;0.298;0.235;0.682;5.667;1.9;4.4;6.2;7.7;9.1;10.3;11.5;12.9;14.8;21.2
456;405;2006;948;19.8;20.4;0.153;0.29;0.23;0.669;5.322;2.1;4.5;6.3;7.8;9.1;10.3;11.4;12.8;14.6;20.9
457;405;2007;956;20.5;21.6;0.197;0.308;0.236;0.684;5.838;2.0;4.4;6.2;7.6;8.9;10.1;11.2;12.6;14.5;22.6
458;405;2008;973;20.9;21.8;0.184;0.313;0.248;0.714;6.366;1.7;4.1;6.1;7.6;8.9;10.2;11.5;12.9;14.9;22.1
459;405;2009;984;21.1;22.0;0.185;0.309;0.246;0.704;6.133;1.7;4.3;6.1;7.6;8.9;10.2;11.5;12.9;14.9;21.8
460;405;2010;999;20.5;21.4;0.178;0.311;0.253;0.73;6.382;1.7;4.1;6.1;7.6;8.9;10.2;11.5;13.1;15.2;21.6
461;405;2011;1010;20.6;21.7;0.174;0.309;0.256;0.742;6.125;1.7;4.2;6.0;7.5;8.9;10.2;11.6;13.1;15.1;21.6
462;405;2012;1017;20.4;21.0;0.19;0.325;0.266;0.767;7.223;1.4;3.8;5.8;7.4;8.9;10.3;11.7;13.2;15.4;22.1
463;405;2013;1022;20.1;21.1;0.19;0.326;0.273;0.797;7.259;1.4;3.8;5.7;7.4;8.9;10.2;11.7;13.3;15.5;22.0
464;405;2014;1027;20.5;21.8;0.21;0.34;0.282;0.818;7.917;1.3;3.6;5.6;7.2;8.7;10.1;11.6;13.3;15.5;23.2
465;406;2000;1095;17.1;17.8;0.136;0.253;0.191;0.549;3.97;2.7;5.8;7.1;8.1;9.1;10.1;11.1;12.4;13.9;19.7
466;406;2001;1051;19.1;19.9;0.115;0.246;0.19;0.54;3.773;3.1;5.8;7.1;8.1;9.1;10.1;11.1;12.3;13.9;19.5
467;406;2002;1012;19.5;20.2;0.111;0.241;0.187;0.529;3.702;3.1;5.8;7.2;8.2;9.2;10.1;11.1;12.3;14.0;19.0
468;406;2003;986;19.5;20.2;0.111;0.241;0.188;0.531;3.695;3.1;5.9;7.2;8.2;9.1;10.1;11.1;12.3;13.9;19.1
469;406;2004;971;19.7;20.5;0.123;0.25;0.187;0.531;3.882;2.9;5.8;7.1;8.2;9.1;10.1;11.1;12.2;13.8;19.8
470;406;2005;971;19.6;20.7;0.114;0.245;0.189;0.537;3.678;3.3;5.8;7.1;8.1;9.0;10.0;11.0;12.2;13.8;19.8
471;406;2006;969;20.4;21.5;0.11;0.239;0.184;0.522;3.553;3.4;6.0;7.2;8.1;9.0;9.9;11.0;12.1;13.8;19.5
472;406;2007;970;21.3;22.7;0.12;0.246;0.186;0.528;3.672;3.3;5.9;7.1;8.0;9.0;9.9;10.9;12.1;13.8;20.1
473;406;2008;974;21.8;23.2;0.115;0.246;0.193;0.542;3.687;3.3;5.9;7.1;8.0;8.9;9.9;11.0;12.2;13.9;19.8
474;406;2009;975;22.0;23.2;0.113;0.247;0.194;0.554;3.768;3.0;5.9;7.1;8.1;9.0;10.0;11.1;12.4;14.0;19.5
475;406;2010;974;21.7;22.9;0.115;0.25;0.194;0.554;3.822;3.0;5.8;7.0;8.0;9.0;10.0;11.0;12.3;14.1;19.7
476;406;2011;983;21.6;22.9;0.126;0.254;0.195;0.546;3.914;2.9;5.8;7.0;8.0;8.9;9.9;11.0;12.2;14.1;20.1
477;406;2012;994;21.5;22.6;0.124;0.256;0.195;0.551;4.03;2.7;5.8;7.0;8.0;9.0;10.0;11.1;12.3;14.1;20.0
478;406;2013;1004;21.6;22.9;0.125;0.257;0.201;0.571;4.018;2.9;5.7;7.0;8.0;9.0;9.9;11.1;12.4;14.2;20.1
479;406;2014;1018;22.3;23.7;0.128;0.261;0.205;0.588;4.039;2.9;5.6;6.8;7.9;8.9;9.9;11.0;12.4;14.1;20.4
480;407;2000;1296;16.2;17.7;0.14;0.261;0.203;0.579;3.921;3.1;5.9;6.9;7.8;8.7;9.7;10.8;12.2;14.2;20.8
481;407;2001;1294;18.1;19.8;0.129;0.26;0.205;0.58;3.876;3.3;5.8;6.9;7.8;8.7;9.6;10.8;12.2;14.3;20.8
482;407;2002;1277;18.6;20.3;0.126;0.256;0.202;0.574;3.813;3.3;5.8;6.9;7.8;8.7;9.7;10.8;12.2;14.2;20.6
483;407;2003;1229;18.6;20.3;0.13;0.258;0.202;0.574;3.85;3.2;5.8;6.9;7.8;8.7;9.7;10.8;12.2;14.2;20.7
484;407;2004;1165;18.9;20.6;0.129;0.259;0.199;0.567;3.951;3.0;5.8;6.9;7.9;8.8;9.7;10.8;12.2;14.3;20.6
485;407;2005;1105;19.0;20.8;0.12;0.253;0.197;0.558;3.742;3.4;5.9;7.0;7.9;8.7;9.6;10.7;12.1;14.1;20.6
486;407;2006;1050;20.1;21.9;0.117;0.248;0.193;0.549;3.628;3.5;6.0;7.0;7.9;8.8;9.7;10.7;12.1;14.0;20.4
487;407;2007;1007;21.0;23.0;0.124;0.254;0.194;0.541;3.756;3.4;5.9;7.0;7.9;8.7;9.6;10.7;12.0;14.0;20.8
488;407;2008;992;21.6;23.5;0.111;0.246;0.192;0.544;3.599;3.5;6.0;7.1;7.9;8.8;9.7;10.7;12.1;14.1;20.1
489;407;2009;982;22.0;23.7;0.125;0.253;0.191;0.54;3.878;2.9;6.0;7.1;8.1;8.9;9.8;10.9;12.2;14.1;20.1
490;407;2010;984;22.0;23.7;0.11;0.245;0.191;0.538;3.6;3.4;6.0;7.1;7.9;8.8;9.7;10.8;12.1;14.1;19.9
491;407;2011;991;22.1;23.8;0.121;0.25;0.191;0.536;3.746;3.2;6.0;7.1;8.0;8.8;9.7;10.8;12.1;14.1;20.2
492;407;2012;990;22.1;23.9;0.111;0.244;0.187;0.525;3.571;3.6;6.0;7.1;8.0;8.8;9.7;10.7;12.0;14.0;20.1
493;407;2013;985;22.5;24.1;0.112;0.246;0.19;0.544;3.63;3.5;5.9;7.0;8.0;8.9;9.8;10.8;12.1;14.0;20.1
494;407;2014;993;23.0;25.0;0.126;0.255;0.194;0.552;3.768;3.5;5.8;6.9;7.9;8.8;9.7;10.7;12.0;13.9;20.9
495;408;2000;1306;15.6;17.3;0.148;0.261;0.192;0.541;3.821;3.3;6.0;6.9;7.8;8.6;9.5;10.5;11.8;13.8;21.7
496;408;2001;1309;17.1;19.1;0.137;0.262;0.194;0.546;3.806;3.4;6.0;6.9;7.7;8.5;9.4;10.4;11.8;13.9;21.9
497;408;2002;1303;17.7;19.5;0.142;0.262;0.191;0.538;3.939;2.9;6.1;7.0;7.9;8.7;9.5;10.6;11.9;14.0;21.4
498;408;2003;1295;17.8;19.5;0.131;0.258;0.193;0.546;3.851;3.1;6.0;7.0;7.9;8.7;9.6;10.6;12.0;14.1;21.0
499;408;2004;1291;18.2;20.2;0.149;0.269;0.194;0.545;4.048;3.0;5.9;6.9;7.8;8.6;9.4;10.5;11.9;14.0;22.0
500;408;2005;1287;18.5;20.6;0.142;0.265;0.195;0.543;3.943;3.1;6.0;6.9;7.8;8.6;9.4;10.5;11.9;14.0;21.8
501;408;2006;1275;19.7;21.9;0.134;0.259;0.191;0.535;3.777;3.4;6.0;7.0;7.8;8.6;9.4;10.4;11.8;13.9;21.7
502;408;2007;1255;20.6;23.3;0.152;0.274;0.199;0.555;4.05;3.3;5.8;6.8;7.6;8.4;9.3;10.3;11.7;13.9;22.8
503;408;2008;1218;21.2;23.7;0.139;0.264;0.197;0.548;3.907;3.3;5.9;6.9;7.7;8.5;9.4;10.5;11.8;14.0;21.8
504;408;2009;1162;21.6;23.9;0.144;0.27;0.2;0.559;4.158;2.8;5.9;6.9;7.8;8.6;9.5;10.6;12.0;14.2;21.7
505;408;2010;1103;21.6;24.1;0.132;0.263;0.2;0.56;3.871;3.4;5.8;6.9;7.7;8.5;9.5;10.5;11.9;14.0;21.7
506;408;2011;1053;21.8;24.2;0.136;0.263;0.198;0.556;3.914;3.2;5.8;6.9;7.8;8.6;9.5;10.6;12.0;14.0;21.5
507;408;2012;1015;22.1;24.2;0.124;0.256;0.196;0.553;3.792;3.4;5.9;7.0;7.8;8.7;9.6;10.7;12.0;14.1;20.9
508;408;2013;995;22.5;24.6;0.123;0.258;0.2;0.572;3.83;3.4;5.8;6.9;7.8;8.7;9.6;10.7;12.1;14.2;20.8
509;408;2014;985;23.3;25.5;0.121;0.255;0.195;0.554;3.727;3.7;5.7;6.9;7.8;8.7;9.6;10.6;12.0;14.0;21.0
510;409;2000;1218;16.6;18.1;0.132;0.248;0.178;0.503;3.579;3.5;6.2;7.1;8.0;8.8;9.6;10.6;11.8;13.6;20.9
511;409;2001;1242;18.1;19.9;0.125;0.249;0.181;0.508;3.543;3.7;6.1;7.1;7.9;8.7;9.5;10.4;11.7;13.6;21.3
512;409;2002;1259;18.7;20.3;0.126;0.248;0.177;0.494;3.593;3.4;6.2;7.2;8.0;8.8;9.6;10.5;11.8;13.7;20.9
513;409;2003;1271;18.7;20.3;0.133;0.252;0.179;0.498;3.732;3.1;6.2;7.2;8.0;8.8;9.6;10.6;11.8;13.7;21.0
514;409;2004;1286;19.0;21.0;0.151;0.265;0.182;0.503;3.971;2.9;6.1;7.1;7.9;8.7;9.5;10.4;11.6;13.6;22.2
515;409;2005;1295;19.1;21.3;0.138;0.259;0.185;0.511;3.759;3.5;6.0;7.0;7.8;8.6;9.4;10.4;11.6;13.6;22.1
516;409;2006;1291;20.1;22.3;0.13;0.254;0.183;0.515;3.64;3.7;6.1;7.0;7.8;8.6;9.4;10.4;11.7;13.7;21.7
517;409;2007;1286;21.2;24.1;0.163;0.278;0.192;0.53;4.091;3.2;5.9;6.8;7.6;8.4;9.2;10.2;11.5;13.7;23.5
518;409;2008;1280;21.9;24.4;0.142;0.264;0.19;0.526;3.876;3.3;6.0;7.0;7.8;8.6;9.4;10.4;11.7;13.8;22.1
519;409;2009;1280;22.2;24.6;0.152;0.272;0.195;0.54;4.148;2.8;5.9;6.9;7.7;8.6;9.5;10.5;11.8;14.0;22.2
520;409;2010;1276;22.3;24.8;0.143;0.268;0.197;0.547;3.99;3.2;5.8;6.9;7.7;8.5;9.4;10.4;11.8;14.0;22.2
521;409;2011;1271;22.6;25.2;0.149;0.271;0.197;0.546;4.077;3.1;5.8;6.9;7.7;8.5;9.4;10.4;11.8;13.9;22.4
522;409;2012;1252;22.6;25.5;0.158;0.277;0.2;0.552;4.137;3.2;5.7;6.8;7.6;8.4;9.3;10.4;11.7;13.9;23.0
523;409;2013;1213;22.9;25.5;0.15;0.275;0.204;0.566;4.168;3.1;5.7;6.8;7.7;8.5;9.5;10.5;11.9;14.1;22.4
524;409;2014;1158;23.5;26.6;0.152;0.28;0.208;0.582;4.183;3.4;5.5;6.6;7.5;8.4;9.3;10.4;11.8;13.9;23.2
525;410;2000;1128;18.6;20.2;0.152;0.25;0.176;0.491;3.629;3.5;6.0;7.1;8.0;8.8;9.6;10.6;11.7;13.3;21.4
526;410;2001;1144;20.2;22.1;0.123;0.245;0.177;0.487;3.504;3.8;6.1;7.1;8.0;8.7;9.6;10.5;11.6;13.4;21.1
527;410;2002;1152;21.0;22.6;0.16;0.267;0.179;0.502;4.132;2.5;6.1;7.1;8.0;8.9;9.7;10.7;11.8;13.5;21.8
