ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd_9;GemiddeldeArbeidsduurInUren_10
3369;Mannen;Werkkring: vaste arbeidsrelatie;2004;3174;487;160;101;59;327;86;241;2686;36.7
3370;Mannen;Werkkring: vaste arbeidsrelatie;2005 1e kwartaal;3137;480;162;108;54;318;82;236;2658;36.7
3371;Mannen;Werkkring: vaste arbeidsrelatie;2005 2e kwartaal;3135;484;158;101;57;326;85;241;2651;36.8
3372;Mannen;Werkkring: vaste arbeidsrelatie;2005 3e kwartaal;3126;473;150;96;55;323;82;241;2653;36.9
3373;Mannen;Werkkring: vaste arbeidsrelatie;2005 4e kwartaal;3115;485;150;98;51;335;81;255;2629;36.8
3374;Mannen;Werkkring: vaste arbeidsrelatie;2005;3128;481;155;101;54;326;82;243;2648;36.8
3375;Mannen;Werkkring: vaste arbeidsrelatie;2006 1e kwartaal;3101;490;148;96;52;342;77;264;2610;36.8
3376;Mannen;Werkkring: vaste arbeidsrelatie;2006 2e kwartaal;3114;480;146;96;50;334;80;254;2635;36.9
3377;Mannen;Werkkring: vaste arbeidsrelatie;2006 3e kwartaal;3095;468;142;93;49;326;72;254;2627;37.0
3378;Mannen;Werkkring: vaste arbeidsrelatie;2006 4e kwartaal;3111;483;151;102;50;331;79;253;2628;36.9
3379;Mannen;Werkkring: vaste arbeidsrelatie;2006;3105;480;147;97;50;333;77;256;2625;36.9
3380;Mannen;Werkkring: vaste arbeidsrelatie;2007 1e kwartaal;3104;479;151;98;53;328;81;247;2626;36.9
3381;Mannen;Werkkring: vaste arbeidsrelatie;2007 2e kwartaal;3090;481;152;95;57;329;79;250;2609;36.9
3382;Mannen;Werkkring: vaste arbeidsrelatie;2007 3e kwartaal;3074;468;144;89;55;324;78;246;2606;37.0
3383;Mannen;Werkkring: vaste arbeidsrelatie;2007 4e kwartaal;3106;487;154;95;59;332;79;254;2619;36.9
3384;Mannen;Werkkring: vaste arbeidsrelatie;2007;3093;478;150;94;56;328;79;249;2615;36.9
3385;Mannen;Werkkring: vaste arbeidsrelatie;2008 1e kwartaal;3119;499;158;95;63;341;85;257;2620;36.9
3386;Mannen;Werkkring: vaste arbeidsrelatie;2008 2e kwartaal;3142;489;155;93;61;334;81;253;2653;36.9
3387;Mannen;Werkkring: vaste arbeidsrelatie;2008 3e kwartaal;3155;482;141;82;58;341;82;259;2672;37.1
3388;Mannen;Werkkring: vaste arbeidsrelatie;2008 4e kwartaal;3149;478;140;84;56;338;82;256;2671;37.1
3389;Mannen;Werkkring: vaste arbeidsrelatie;2008;3141;487;148;89;60;339;83;256;2654;37.0
3390;Mannen;Werkkring: vaste arbeidsrelatie;2009 1e kwartaal;3145;497;152;95;57;345;86;259;2648;36.9
3391;Mannen;Werkkring: vaste arbeidsrelatie;2009 2e kwartaal;3126;498;151;94;57;347;85;262;2628;36.9
3392;Mannen;Werkkring: vaste arbeidsrelatie;2009 3e kwartaal;3097;504;147;91;56;357;87;271;2593;36.8
3393;Mannen;Werkkring: vaste arbeidsrelatie;2009 4e kwartaal;3070;497;150;94;55;347;84;263;2573;36.8
3394;Mannen;Werkkring: vaste arbeidsrelatie;2009;3110;499;150;93;57;349;85;264;2611;36.9
3395;Mannen;Werkkring: vaste arbeidsrelatie;2010 1e kwartaal;3020;484;144;90;55;339;82;257;2536;36.9
3396;Mannen;Werkkring: vaste arbeidsrelatie;2010 2e kwartaal;2990;476;137;82;55;339;81;258;2514;36.9
3397;Mannen;Werkkring: vaste arbeidsrelatie;2010 3e kwartaal;2979;487;131;82;49;356;88;267;2492;37.1
3398;Mannen;Werkkring: vaste arbeidsrelatie;2010 4e kwartaal;2989;480;132;79;53;348;90;258;2509;37.1
3399;Mannen;Werkkring: vaste arbeidsrelatie;2010;2994;482;136;83;53;346;85;260;2513;37.0
3400;Mannen;Werkkring: vaste arbeidsrelatie;2011 1e kwartaal;2977;490;134;83;52;356;86;270;2487;37.1
3401;Mannen;Werkkring: vaste arbeidsrelatie;2011 2e kwartaal;2961;488;142;86;56;346;84;261;2473;37.0
3402;Mannen;Werkkring: vaste arbeidsrelatie;2011 3e kwartaal;2964;488;141;84;56;347;82;265;2476;37.0
3403;Mannen;Werkkring: vaste arbeidsrelatie;2011 4e kwartaal;2950;480;138;82;56;342;78;265;2469;37.0
3404;Mannen;Werkkring: vaste arbeidsrelatie;2011;2963;487;139;84;55;348;83;265;2476;37.0
3405;Mannen;Werkkring: vaste arbeidsrelatie;2012 1e kwartaal;2934;486;135;82;53;350;79;271;2449;37.0
3406;Mannen;Werkkring: vaste arbeidsrelatie;2012 2e kwartaal;2926;487;132;80;53;354;83;271;2440;37.0
3407;Mannen;Werkkring: vaste arbeidsrelatie;2012 3e kwartaal;2917;471;131;79;52;340;78;262;2446;37.1
3408;Mannen;Werkkring: vaste arbeidsrelatie;2012 4e kwartaal;2866;459;128;81;46;332;82;250;2407;37.1
3409;Mannen;Werkkring: vaste arbeidsrelatie;2012;2911;476;131;80;51;344;81;263;2435;37.1
3410;Mannen;Werkkring: vaste arbeidsrelatie;2013 1e kwartaal;2820;469;117;73;44;351;82;270;2351;37.0
3411;Mannen;Werkkring: vaste arbeidsrelatie;2013 2e kwartaal;2806;466;120;75;46;346;84;262;2339;37.0
3412;Mannen;Werkkring: vaste arbeidsrelatie;2013 3e kwartaal;2780;453;117;75;42;336;83;254;2327;37.1
3413;Mannen;Werkkring: vaste arbeidsrelatie;2013 4e kwartaal;2764;460;122;77;45;338;82;256;2304;37.0
3414;Mannen;Werkkring: vaste arbeidsrelatie;2013;2792;462;119;75;44;343;83;260;2330;37.0
3415;Mannen;Werkkring: vaste arbeidsrelatie;2014 1e kwartaal;2735;444;116;75;41;328;81;246;2292;37.1
3416;Mannen;Werkkring: vaste arbeidsrelatie;2014 2e kwartaal;2724;457;124;78;46;334;80;254;2267;37.0
3417;Mannen;Werkkring: vaste arbeidsrelatie;2014 3e kwartaal;2727;447;115;71;44;332;83;249;2280;37.0
3418;Mannen;Werkkring: vaste arbeidsrelatie;2014 4e kwartaal;2731;457;118;75;43;339;80;259;2275;36.9
3419;Mannen;Werkkring: vaste arbeidsrelatie;2014;2729;451;118;75;43;333;81;252;2278;37.0
3420;Mannen;Werkkring: vaste arbeidsrelatie;2015 1e kwartaal;2739;455;117;74;43;339;77;261;2284;37.0
3421;Mannen;Werkkring: vaste arbeidsrelatie;2015 2e kwartaal;2730;447;115;73;42;332;77;254;2283;37.1
3422;Mannen;Werkkring: vaste arbeidsrelatie;2015 3e kwartaal;2707;428;108;67;41;320;74;246;2280;37.2
3423;Mannen;Werkkring: vaste arbeidsrelatie;2015 4e kwartaal;2725;436;107;65;42;329;76;252;2289;37.2
3424;Mannen;Werkkring: vaste arbeidsrelatie;2015;2725;441;112;70;42;330;76;253;2284;37.1
3425;Mannen;Werkkring: vaste arbeidsrelatie;2016 1e kwartaal;2733;450;108;65;43;341;81;261;2283;37.2
3426;Mannen;Werkkring: vaste arbeidsrelatie;2016 2e kwartaal;2729;448;110;72;38;338;80;257;2281;37.1
3427;Mannen;Werkkring: vaste arbeidsrelatie;2016 3e kwartaal;2713;442;109;65;44;333;78;255;2271;37.2
3428;Mannen;Werkkring: vaste arbeidsrelatie;2016 4e kwartaal;2731;450;111;66;45;339;71;268;2281;37.2
3429;Mannen;Werkkring: vaste arbeidsrelatie;2016;2726;447;109;67;42;338;78;260;2279;37.1
3430;Mannen;Werkkring: vaste arbeidsrelatie;2017 1e kwartaal ;2732;449;111;63;48;338;73;264;2283;37.1
3431;Mannen;Werkkring: vaste arbeidsrelatie;2017 2e kwartaal;2730;455;110;61;49;345;76;269;2275;37.1
3432;Mannen;Werkkring: vaste arbeidsrelatie;2017 3e kwartaal;2754;459;106;61;45;352;74;278;2296;37.2
3433;Mannen;Werkkring: vaste arbeidsrelatie;2017 4e kwartaal;2787;485;112;66;46;374;80;293;2302;37.1
3434;Mannen;Werkkring: vaste arbeidsrelatie;2017;2751;462;110;63;47;352;76;276;2289;37.1
3435;Mannen;Werkkring: vaste arbeidsrelatie;2018 1e kwartaal;2804;495;112;67;45;383;85;298;2308;37.0
3436;Mannen;Werkkring: vaste arbeidsrelatie;2018 2e kwartaal;2824;504;113;68;45;391;90;301;2320;37.0
3437;Mannen;Werkkring: vaste arbeidsrelatie;2018 3e kwartaal;2823;499;107;61;46;392;90;302;2324;37.1
3438;Mannen;Werkkring: vaste arbeidsrelatie;2018 4e kwartaal;2855;512;110;61;49;402;95;307;2343;37.0
3439;Mannen;Werkkring: vaste arbeidsrelatie;2018;2826;503;111;64;46;392;90;302;2324;37.0
3440;Mannen;Werkkring: vaste arbeidsrelatie;2019 1e kwartaal;2863;516;116;65;51;400;95;305;2347;37.0
3441;Mannen;Werkkring: vaste arbeidsrelatie;2019 2e kwartaal;2891;521;118;68;51;403;93;310;2369;37.0
3442;Mannen;Werkkring: vaste arbeidsrelatie;2019 3e kwartaal;2901;531;116;65;52;415;91;323;2369;37.0
3443;Mannen;Werkkring: vaste arbeidsrelatie;2019 4e kwartaal;2934;532;109;60;49;423;95;328;2402;37.0
3444;Mannen;Werkkring: vaste arbeidsrelatie;2019;2897;525;115;64;51;410;94;317;2372;37.0
3445;Mannen;Werkkring: vaste arbeidsrelatie;2020 1e kwartaal;2964;558;113;63;50;446;97;348;2406;37.0
3446;Mannen;Werkkring: vaste arbeidsrelatie;2020 2e kwartaal;2958;563;114;62;52;449;103;347;2395;36.9
3447;Mannen;Werkkring: vaste arbeidsrelatie;2020 3e kwartaal;2978;565;122;63;59;443;102;340;2413;36.9
3448;Mannen;Werkkring: vaste arbeidsrelatie;2020 4e kwartaal;2964;579;127;70;57;452;96;356;2385;36.7
3449;Mannen;Werkkring: vaste arbeidsrelatie;2020;2966;566;119;65;54;447;99;348;2400;36.9
3450;Mannen;Werkkring: vaste arbeidsrelatie;2021 1e kwartaal;2640;467;73;39;34;394;75;320;2173;38.2
3451;Mannen;Werkkring: vaste arbeidsrelatie;2021 2e kwartaal;2714;459;71;38;34;387;66;321;2255;38.4
3452;Mannen;Werkkring: vaste arbeidsrelatie;2021 3e kwartaal;2722;471;63;35;27;408;79;329;2251;38.4
3453;Mannen;Werkkring: vaste arbeidsrelatie;2021 4e kwartaal;2743;485;68;35;34;417;79;337;2257;38.3
3454;Mannen;Werkkring: vaste arbeidsrelatie;2021;2705;470;69;37;32;402;75;327;2234;38.3
3455;Mannen;Werkkring: vaste arbeidsrelatie;2022 1e kwartaal;2759;494;76;41;35;417;75;342;2265;38.2
3456;Mannen;Werkkring: flexibele arbeidsrelatie;2003 1e kwartaal;511;261;185;145;40;75;33;42;250;26.8
3457;Mannen;Werkkring: flexibele arbeidsrelatie;2003 2e kwartaal;514;267;189;145;44;78;34;44;246;26.5
3458;Mannen;Werkkring: flexibele arbeidsrelatie;2003 3e kwartaal;536;268;178;132;46;90;42;48;269;27.6
3459;Mannen;Werkkring: flexibele arbeidsrelatie;2003 4e kwartaal;519;269;186;142;45;83;38;45;250;26.7
3460;Mannen;Werkkring: flexibele arbeidsrelatie;2003;520;266;185;141;44;81;37;45;254;26.9
3461;Mannen;Werkkring: flexibele arbeidsrelatie;2004 1e kwartaal;499;263;187;138;49;75;33;42;236;26.4
3462;Mannen;Werkkring: flexibele arbeidsrelatie;2004 2e kwartaal;512;271;196;147;49;74;35;40;241;26.2
3463;Mannen;Werkkring: flexibele arbeidsrelatie;2004 3e kwartaal;544;276;187;139;48;88;38;50;268;27.3
3464;Mannen;Werkkring: flexibele arbeidsrelatie;2004 4e kwartaal;531;284;199;150;48;85;37;48;248;26.2
3465;Mannen;Werkkring: flexibele arbeidsrelatie;2004;521;273;192;144;49;81;35;45;248;26.6
3466;Mannen;Werkkring: flexibele arbeidsrelatie;2005 1e kwartaal;524;280;203;149;53;77;35;42;244;26.1
3467;Mannen;Werkkring: flexibele arbeidsrelatie;2005 2e kwartaal;545;288;206;149;57;82;39;43;257;26.3
3468;Mannen;Werkkring: flexibele arbeidsrelatie;2005 3e kwartaal;575;296;199;140;58;98;45;52;279;27.3
3469;Mannen;Werkkring: flexibele arbeidsrelatie;2005 4e kwartaal;575;298;214;155;59;83;37;46;277;26.7
3470;Mannen;Werkkring: flexibele arbeidsrelatie;2005;555;291;205;149;57;85;39;46;264;26.6
3471;Mannen;Werkkring: flexibele arbeidsrelatie;2006 1e kwartaal;561;301;214;157;57;86;39;48;260;26.1
3472;Mannen;Werkkring: flexibele arbeidsrelatie;2006 2e kwartaal;579;310;222;163;59;89;42;47;269;26.0
3473;Mannen;Werkkring: flexibele arbeidsrelatie;2006 3e kwartaal;632;321;220;157;63;101;49;52;311;27.3
3474;Mannen;Werkkring: flexibele arbeidsrelatie;2006 4e kwartaal;626;320;229;171;58;91;44;47;307;26.7
3475;Mannen;Werkkring: flexibele arbeidsrelatie;2006;599;313;221;162;59;92;43;48;287;26.6
3476;Mannen;Werkkring: flexibele arbeidsrelatie;2007 1e kwartaal;624;324;235;175;60;89;41;48;300;26.4
3477;Mannen;Werkkring: flexibele arbeidsrelatie;2007 2e kwartaal;670;341;241;175;66;100;47;53;328;26.9
3478;Mannen;Werkkring: flexibele arbeidsrelatie;2007 3e kwartaal;711;354;239;168;72;114;56;58;357;27.6
3479;Mannen;Werkkring: flexibele arbeidsrelatie;2007 4e kwartaal;671;352;245;179;66;107;49;58;319;26.5
3480;Mannen;Werkkring: flexibele arbeidsrelatie;2007;669;343;240;174;66;102;48;54;326;26.9
3481;Mannen;Werkkring: flexibele arbeidsrelatie;2008 1e kwartaal;666;358;251;183;68;107;52;55;308;26.1
3482;Mannen;Werkkring: flexibele arbeidsrelatie;2008 2e kwartaal;682;363;257;180;76;106;48;58;319;26.4
3483;Mannen;Werkkring: flexibele arbeidsrelatie;2008 3e kwartaal;688;358;243;170;73;115;56;59;330;27.0
3484;Mannen;Werkkring: flexibele arbeidsrelatie;2008 4e kwartaal;677;368;260;190;69;109;48;61;309;26.1
3485;Mannen;Werkkring: flexibele arbeidsrelatie;2008;678;362;253;181;72;109;51;58;317;26.4
3486;Mannen;Werkkring: flexibele arbeidsrelatie;2009 1e kwartaal;661;371;265;192;73;106;48;58;290;25.4
3487;Mannen;Werkkring: flexibele arbeidsrelatie;2009 2e kwartaal;676;389;272;191;81;117;55;62;287;25.4
3488;Mannen;Werkkring: flexibele arbeidsrelatie;2009 3e kwartaal;673;377;252;183;69;126;66;60;296;26.0
3489;Mannen;Werkkring: flexibele arbeidsrelatie;2009 4e kwartaal;652;381;265;198;67;116;55;61;272;25.0
3490;Mannen;Werkkring: flexibele arbeidsrelatie;2009;666;380;263;191;72;116;56;60;286;25.5
3491;Mannen;Werkkring: flexibele arbeidsrelatie;2010 1e kwartaal;651;394;281;204;77;113;52;61;257;24.3
3492;Mannen;Werkkring: flexibele arbeidsrelatie;2010 2e kwartaal;694;411;286;205;81;125;57;68;284;25.0
3493;Mannen;Werkkring: flexibele arbeidsrelatie;2010 3e kwartaal;711;397;258;181;76;139;72;68;314;26.3
3494;Mannen;Werkkring: flexibele arbeidsrelatie;2010 4e kwartaal;688;393;269;198;71;123;61;62;295;25.4
3495;Mannen;Werkkring: flexibele arbeidsrelatie;2010;686;399;274;197;77;125;60;65;288;25.3
3496;Mannen;Werkkring: flexibele arbeidsrelatie;2011 1e kwartaal;662;376;264;196;68;112;50;62;286;25.3
3497;Mannen;Werkkring: flexibele arbeidsrelatie;2011 2e kwartaal;692;389;270;200;71;119;60;59;302;25.4
3498;Mannen;Werkkring: flexibele arbeidsrelatie;2011 3e kwartaal;707;395;270;187;83;125;60;65;313;26.0
3499;Mannen;Werkkring: flexibele arbeidsrelatie;2011 4e kwartaal;716;411;287;208;78;125;59;65;305;25.3
3500;Mannen;Werkkring: flexibele arbeidsrelatie;2011;694;393;273;198;75;120;57;63;301;25.5
3501;Mannen;Werkkring: flexibele arbeidsrelatie;2012 1e kwartaal;711;417;289;211;78;128;61;67;294;24.9
3502;Mannen;Werkkring: flexibele arbeidsrelatie;2012 2e kwartaal;738;429;298;222;76;131;59;72;309;25.1
3503;Mannen;Werkkring: flexibele arbeidsrelatie;2012 3e kwartaal;768;447;303;223;80;144;68;76;321;25.1
3504;Mannen;Werkkring: flexibele arbeidsrelatie;2012 4e kwartaal;791;464;318;242;77;145;68;78;327;24.8
3505;Mannen;Werkkring: flexibele arbeidsrelatie;2012;752;439;302;224;78;137;64;73;313;25.0
3506;Mannen;Werkkring: flexibele arbeidsrelatie;2013 1e kwartaal;776;466;333;247;86;132;70;62;310;24.1
3507;Mannen;Werkkring: flexibele arbeidsrelatie;2013 2e kwartaal;786;474;331;248;83;143;69;74;312;24.2
3508;Mannen;Werkkring: flexibele arbeidsrelatie;2013 3e kwartaal;806;465;320;236;84;145;69;75;341;25.1
3509;Mannen;Werkkring: flexibele arbeidsrelatie;2013 4e kwartaal;824;485;344;261;83;141;62;79;339;24.5
3510;Mannen;Werkkring: flexibele arbeidsrelatie;2013;798;472;332;248;84;140;68;73;326;24.5
3511;Mannen;Werkkring: flexibele arbeidsrelatie;2014 1e kwartaal;804;480;332;256;76;148;69;78;324;24.3
3512;Mannen;Werkkring: flexibele arbeidsrelatie;2014 2e kwartaal;833;491;335;254;81;156;71;85;343;24.8
3513;Mannen;Werkkring: flexibele arbeidsrelatie;2014 3e kwartaal;859;488;331;241;89;158;72;86;371;25.6
3514;Mannen;Werkkring: flexibele arbeidsrelatie;2014 4e kwartaal;841;503;341;259;81;162;74;88;338;24.7
3515;Mannen;Werkkring: flexibele arbeidsrelatie;2014;834;490;335;253;82;156;71;84;344;24.8
3516;Mannen;Werkkring: flexibele arbeidsrelatie;2015 1e kwartaal;829;499;349;264;86;149;71;78;330;24.3
3517;Mannen;Werkkring: flexibele arbeidsrelatie;2015 2e kwartaal;859;513;361;262;100;152;72;79;346;24.5
3518;Mannen;Werkkring: flexibele arbeidsrelatie;2015 3e kwartaal;892;512;334;240;94;177;83;94;380;25.7
3519;Mannen;Werkkring: flexibele arbeidsrelatie;2015 4e kwartaal;874;502;338;254;84;164;77;87;372;25.3
3520;Mannen;Werkkring: flexibele arbeidsrelatie;2015;863;506;346;255;91;161;76;85;357;24.9
3521;Mannen;Werkkring: flexibele arbeidsrelatie;2016 1e kwartaal;851;499;340;258;82;159;71;87;353;24.9
3522;Mannen;Werkkring: flexibele arbeidsrelatie;2016 2e kwartaal;886;512;343;252;91;169;76;92;374;25.3
3523;Mannen;Werkkring: flexibele arbeidsrelatie;2016 3e kwartaal;933;523;337;247;90;186;82;104;410;26.1
3524;Mannen;Werkkring: flexibele arbeidsrelatie;2016 4e kwartaal;924;516;343;251;91;173;78;95;408;26.0
3525;Mannen;Werkkring: flexibele arbeidsrelatie;2016;899;512;341;252;89;172;77;95;386;25.6
3526;Mannen;Werkkring: flexibele arbeidsrelatie;2017 1e kwartaal ;916;528;353;264;89;174;76;98;388;25.4
3527;Mannen;Werkkring: flexibele arbeidsrelatie;2017 2e kwartaal;959;551;369;268;101;182;82;100;408;25.6
3528;Mannen;Werkkring: flexibele arbeidsrelatie;2017 3e kwartaal;971;546;352;251;101;193;90;103;425;26.2
3529;Mannen;Werkkring: flexibele arbeidsrelatie;2017 4e kwartaal;939;538;361;259;102;178;81;96;401;25.6
3530;Mannen;Werkkring: flexibele arbeidsrelatie;2017;946;541;359;261;98;182;83;99;405;25.7
3531;Mannen;Werkkring: flexibele arbeidsrelatie;2018 1e kwartaal;917;534;363;262;100;172;76;96;383;25.4
3532;Mannen;Werkkring: flexibele arbeidsrelatie;2018 2e kwartaal;933;552;358;258;100;194;86;108;381;25.4
3533;Mannen;Werkkring: flexibele arbeidsrelatie;2018 3e kwartaal;968;558;352;249;103;206;92;115;410;26.1
3534;Mannen;Werkkring: flexibele arbeidsrelatie;2018 4e kwartaal;955;564;382;273;109;183;77;106;391;25.1
3535;Mannen;Werkkring: flexibele arbeidsrelatie;2018;943;552;364;261;103;189;83;106;391;25.5
3536;Mannen;Werkkring: flexibele arbeidsrelatie;2019 1e kwartaal;934;570;383;276;107;188;89;99;364;24.5
3537;Mannen;Werkkring: flexibele arbeidsrelatie;2019 2e kwartaal;945;572;383;273;109;189;88;101;374;24.7
3538;Mannen;Werkkring: flexibele arbeidsrelatie;2019 3e kwartaal;960;570;353;246;107;218;99;119;390;25.7
3539;Mannen;Werkkring: flexibele arbeidsrelatie;2019 4e kwartaal;913;558;379;269;110;180;77;103;354;24.5
3540;Mannen;Werkkring: flexibele arbeidsrelatie;2019;938;568;374;266;108;193;88;105;370;24.9
3541;Mannen;Werkkring: flexibele arbeidsrelatie;2020 1e kwartaal;883;554;370;270;100;184;75;109;330;24.3
3542;Mannen;Werkkring: flexibele arbeidsrelatie;2020 2e kwartaal;809;490;327;241;86;164;71;92;319;24.6
3543;Mannen;Werkkring: flexibele arbeidsrelatie;2020 3e kwartaal;808;486;317;225;92;169;83;86;322;24.9
3544;Mannen;Werkkring: flexibele arbeidsrelatie;2020 4e kwartaal;820;502;342;252;90;160;75;86;318;24.2
3545;Mannen;Werkkring: flexibele arbeidsrelatie;2020;830;508;339;247;92;169;76;93;322;24.5
3546;Mannen;Werkkring: flexibele arbeidsrelatie;2021 1e kwartaal;1228;671;421;278;143;250;110;140;557;27.5
3547;Mannen;Werkkring: flexibele arbeidsrelatie;2021 2e kwartaal;1222;683;425;269;156;258;118;140;539;27.3
3548;Mannen;Werkkring: flexibele arbeidsrelatie;2021 3e kwartaal;1265;698;412;255;157;286;125;160;567;27.9
3549;Mannen;Werkkring: flexibele arbeidsrelatie;2021 4e kwartaal;1263;708;447;292;155;261;108;154;555;27.2
3550;Mannen;Werkkring: flexibele arbeidsrelatie;2021;1244;690;426;273;153;264;115;148;554;27.5
3551;Mannen;Werkkring: flexibele arbeidsrelatie;2022 1e kwartaal;1273;715;448;295;153;266;114;152;558;26.9
3552;Mannen;Werkkring: zelfstandige;2003 1e kwartaal;678;142;68;49;18;75;38;36;536;46.7
3553;Mannen;Werkkring: zelfstandige;2003 2e kwartaal;671;137;61;47;15;76;34;42;534;47.3
3554;Mannen;Werkkring: zelfstandige;2003 3e kwartaal;665;138;59;44;14;79;39;41;527;47.0
3555;Mannen;Werkkring: zelfstandige;2003 4e kwartaal;654;126;55;41;14;71;34;38;527;47.3
3556;Mannen;Werkkring: zelfstandige;2003;667;136;61;45;15;75;36;39;531;47.1
3557;Mannen;Werkkring: zelfstandige;2004 1e kwartaal;660;127;57;45;12;70;33;37;533;47.1
3558;Mannen;Werkkring: zelfstandige;2004 2e kwartaal;667;126;55;39;16;71;31;40;541;47.6
3559;Mannen;Werkkring: zelfstandige;2004 3e kwartaal;664;122;51;38;13;71;37;34;542;47.7
3560;Mannen;Werkkring: zelfstandige;2004 4e kwartaal;667;122;55;40;15;67;36;31;545;47.5
3561;Mannen;Werkkring: zelfstandige;2004;665;124;55;41;14;70;34;36;540;47.5
3562;Mannen;Werkkring: zelfstandige;2005 1e kwartaal;685;130;59;44;15;71;36;35;555;47.1
3563;Mannen;Werkkring: zelfstandige;2005 2e kwartaal;696;125;59;42;17;66;33;33;571;47.6
3564;Mannen;Werkkring: zelfstandige;2005 3e kwartaal;689;130;57;41;16;73;36;37;560;47.5
3565;Mannen;Werkkring: zelfstandige;2005 4e kwartaal;695;129;57;42;15;72;34;39;566;47.7
3566;Mannen;Werkkring: zelfstandige;2005;691;129;58;42;16;71;35;36;563;47.5
3567;Mannen;Werkkring: zelfstandige;2006 1e kwartaal;711;131;61;43;18;69;33;36;581;47.6
3568;Mannen;Werkkring: zelfstandige;2006 2e kwartaal;710;129;62;47;15;68;35;33;580;47.5
3569;Mannen;Werkkring: zelfstandige;2006 3e kwartaal;717;129;59;43;16;70;34;36;588;47.7
3570;Mannen;Werkkring: zelfstandige;2006 4e kwartaal;724;132;62;46;16;70;34;36;593;47.3
3571;Mannen;Werkkring: zelfstandige;2006;716;130;61;45;16;69;34;35;585;47.5
3572;Mannen;Werkkring: zelfstandige;2007 1e kwartaal;753;141;69;50;19;72;35;36;612;47.1
3573;Mannen;Werkkring: zelfstandige;2007 2e kwartaal;758;142;67;48;18;75;36;40;616;47.0
3574;Mannen;Werkkring: zelfstandige;2007 3e kwartaal;760;142;65;45;20;77;37;40;618;47.0
3575;Mannen;Werkkring: zelfstandige;2007 4e kwartaal;758;137;65;45;20;72;34;37;621;47.0
3576;Mannen;Werkkring: zelfstandige;2007;757;140;66;47;19;74;36;38;617;47.0
3577;Mannen;Werkkring: zelfstandige;2008 1e kwartaal;773;141;66;46;20;75;36;39;632;46.8
3578;Mannen;Werkkring: zelfstandige;2008 2e kwartaal;781;142;65;44;21;77;34;43;640;46.7
3579;Mannen;Werkkring: zelfstandige;2008 3e kwartaal;778;143;62;39;23;81;38;42;635;46.9
3580;Mannen;Werkkring: zelfstandige;2008 4e kwartaal;784;147;68;44;23;79;39;41;637;46.4
3581;Mannen;Werkkring: zelfstandige;2008;779;143;65;43;22;78;37;41;636;46.7
3582;Mannen;Werkkring: zelfstandige;2009 1e kwartaal;792;155;66;45;22;88;42;46;638;46.4
3583;Mannen;Werkkring: zelfstandige;2009 2e kwartaal;784;147;64;45;18;83;42;41;638;46.4
3584;Mannen;Werkkring: zelfstandige;2009 3e kwartaal;796;157;71;51;20;86;41;45;639;45.7
3585;Mannen;Werkkring: zelfstandige;2009 4e kwartaal;802;162;75;56;19;87;43;44;641;45.8
3586;Mannen;Werkkring: zelfstandige;2009;794;155;69;49;20;86;42;44;639;46.1
3587;Mannen;Werkkring: zelfstandige;2010 1e kwartaal;808;161;74;55;19;87;43;45;646;45.7
3588;Mannen;Werkkring: zelfstandige;2010 2e kwartaal;810;168;80;59;21;89;42;47;642;45.5
3589;Mannen;Werkkring: zelfstandige;2010 3e kwartaal;814;179;73;54;19;106;48;58;635;44.6
3590;Mannen;Werkkring: zelfstandige;2010 4e kwartaal;811;178;73;54;19;106;51;55;633;44.4
3591;Mannen;Werkkring: zelfstandige;2010;811;172;75;55;20;97;46;51;639;45.1
3592;Mannen;Werkkring: zelfstandige;2011 1e kwartaal;805;176;71;51;21;104;49;55;629;44.0
3593;Mannen;Werkkring: zelfstandige;2011 2e kwartaal;797;166;67;49;18;99;48;51;631;44.3
3594;Mannen;Werkkring: zelfstandige;2011 3e kwartaal;812;179;75;55;20;104;48;56;633;44.1
3595;Mannen;Werkkring: zelfstandige;2011 4e kwartaal;822;180;85;64;21;95;41;54;641;43.5
3596;Mannen;Werkkring: zelfstandige;2011;809;175;75;55;20;101;46;54;634;44.0
3597;Mannen;Werkkring: zelfstandige;2012 1e kwartaal;825;185;83;59;24;102;49;53;640;43.2
3598;Mannen;Werkkring: zelfstandige;2012 2e kwartaal;828;183;79;57;22;104;48;56;645;43.7
3599;Mannen;Werkkring: zelfstandige;2012 3e kwartaal;822;181;78;58;19;104;53;51;640;43.5
3600;Mannen;Werkkring: zelfstandige;2012 4e kwartaal;828;205;89;67;22;116;60;56;623;42.2
3601;Mannen;Werkkring: zelfstandige;2012;825;189;82;60;22;107;53;54;637;43.1
3602;Mannen;Werkkring: zelfstandige;2013 1e kwartaal;843;216;103;76;27;114;54;60;626;41.8
3603;Mannen;Werkkring: zelfstandige;2013 2e kwartaal;853;218;108;82;26;110;50;60;635;41.7
3604;Mannen;Werkkring: zelfstandige;2013 3e kwartaal;865;222;100;77;23;122;57;65;643;41.8
3605;Mannen;Werkkring: zelfstandige;2013 4e kwartaal;855;216;96;70;26;120;54;66;639;42.0
