ID;Geslacht;Leeftijd;IndicatieOfGebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4
6024;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rhenen;2009;485.0;2.55;365.0;1.93
6025;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rhenen;2010;645.0;3.37;410.0;2.17
6026;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rhenen;2011;680.0;3.53;440.0;2.32
6027;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rhenen;2012;715.0;3.71;460.0;2.42
6028;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rhenen;2013;745.0;3.86;510.0;2.66
6029;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rhenen;2014;760.0;3.91;530.0;2.76
6030;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Ridderkerk;2009;1185.0;2.62;885.0;1.98
6031;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Ridderkerk;2010;1565.0;3.45;935.0;2.08
6032;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Ridderkerk;2011;1560.0;3.42;1010.0;2.24
6033;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Ridderkerk;2012;1600.0;3.49;970.0;2.14
6034;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Ridderkerk;2013;1590.0;3.46;1020.0;2.26
6035;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Ridderkerk;2014;1645.0;3.59;1120.0;2.48
6036;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwaarden;2009;345.0;3.08;260.0;2.37
6037;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwaarden;2010;425.0;3.79;290.0;2.63
6038;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwaarden;2011;425.0;3.82;310.0;2.8
6039;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwaarden;2012;450.0;4.05;340.0;3.08
6040;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwaarden;2013;455.0;4.08;355.0;3.24
6041;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwaarden;2014;485.0;4.37;370.0;3.4
6042;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwoude;2009;320.0;1.69;235.0;1.28
6043;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwoude;2010;465.0;2.49;315.0;1.7
6044;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwoude;2011;470.0;2.5;290.0;1.57
6045;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwoude;2012;480.0;2.54;290.0;1.57
6046;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwoude;2013;495.0;2.64;325.0;1.77
6047;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijnwoude;2014;;;;
6048;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijssen-Holten;2009;1290.0;3.45;985.0;2.66
6049;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijssen-Holten;2010;1610.0;4.26;1085.0;2.9
6050;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijssen-Holten;2011;1620.0;4.26;1125.0;2.99
6051;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijssen-Holten;2012;1655.0;4.34;1130.0;3.01
6052;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijssen-Holten;2013;1650.0;4.32;1220.0;3.23
6053;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijssen-Holten;2014;1710.0;4.47;1270.0;3.37
6054;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijswijk (ZH.);2009;1465.0;3.07;1040.0;2.22
6055;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijswijk (ZH.);2010;1820.0;3.82;1165.0;2.5
6056;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijswijk (ZH.);2011;1860.0;3.91;1185.0;2.52
6057;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijswijk (ZH.);2012;1885.0;3.93;1260.0;2.66
6058;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijswijk (ZH.);2013;1930.0;3.98;1310.0;2.75
6059;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rijswijk (ZH.);2014;2060.0;4.22;1405.0;2.92
6060;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roerdalen;2009;660.0;3.03;480.0;2.25
6061;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roerdalen;2010;845.0;3.91;555.0;2.62
6062;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roerdalen;2011;855.0;3.98;595.0;2.82
6063;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roerdalen;2012;910.0;4.26;605.0;2.89
6064;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roerdalen;2013;925.0;4.35;630.0;3.02
6065;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roerdalen;2014;930.0;4.42;650.0;3.13
6066;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roermond;2009;1985.0;3.56;1570.0;2.85
6067;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roermond;2010;2520.0;4.47;1700.0;3.07
6068;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roermond;2011;2585.0;4.56;1850.0;3.3
6069;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roermond;2012;2725.0;4.76;1940.0;3.44
6070;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roermond;2013;2810.0;4.88;2055.0;3.61
6071;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roermond;2014;2845.0;4.91;2115.0;3.72
6072;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;De Ronde Venen;2009;680.0;1.94;495.0;1.43
6073;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;De Ronde Venen;2010;840.0;2.41;545.0;1.59
6074;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;De Ronde Venen;2011;1175.0;2.7;720.0;1.67
6075;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;De Ronde Venen;2012;1165.0;2.68;700.0;1.64
6076;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;De Ronde Venen;2013;1150.0;2.65;765.0;1.79
6077;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;De Ronde Venen;2014;1225.0;2.83;800.0;1.87
6078;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roosendaal;2009;2280.0;2.89;1745.0;2.25
6079;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roosendaal;2010;3045.0;3.86;1960.0;2.53
6080;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roosendaal;2011;3090.0;3.91;2060.0;2.66
6081;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roosendaal;2012;3240.0;4.11;2195.0;2.84
6082;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roosendaal;2013;3385.0;4.31;2335.0;3.03
6083;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Roosendaal;2014;3455.0;4.4;2410.0;3.13
6084;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rotterdam;2009;18025.0;2.96;13725.0;2.31
6085;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rotterdam;2010;23245.0;3.78;15405.0;2.58
6086;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rotterdam;2011;23860.0;3.77;16125.0;2.62
6087;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rotterdam;2012;23910.0;3.75;16575.0;2.69
6088;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rotterdam;2013;24085.0;3.78;17025.0;2.75
6089;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rotterdam;2014;24855.0;3.88;17915.0;2.87
6090;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozenburg;2009;320.0;2.53;235.0;1.89
6091;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozenburg;2010;405.0;3.18;255.0;2.02
6092;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozenburg;2011;;;;
6093;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozenburg;2012;;;;
6094;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozenburg;2013;;;;
6095;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozenburg;2014;;;;
6096;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozendaal;2009;35.0;2.28;25.0;1.73
6097;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozendaal;2010;45.0;3.11;30.0;1.86
6098;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozendaal;2011;40.0;2.69;20.0;1.45
6099;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozendaal;2012;50.0;3.2;30.0;1.92
6100;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozendaal;2013;55.0;3.49;30.0;1.88
6101;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rozendaal;2014;45.0;3.11;35.0;2.46
6102;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rucphen;2009;715.0;3.13;540.0;2.4
6103;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rucphen;2010;905.0;3.98;575.0;2.56
6104;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rucphen;2011;930.0;4.1;620.0;2.77
6105;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rucphen;2012;950.0;4.21;665.0;2.98
6106;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rucphen;2013;1025.0;4.55;705.0;3.18
6107;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Rucphen;2014;1015.0;4.51;740.0;3.33
6108;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schagen;2009;590.0;3.08;465.0;2.47
6109;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schagen;2010;760.0;4.0;505.0;2.69
6110;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schagen;2011;740.0;3.9;480.0;2.56
6111;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schagen;2012;725.0;3.84;475.0;2.56
6112;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schagen;2013;1660.0;3.55;1135.0;2.47
6113;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schagen;2014;1705.0;3.65;1150.0;2.49
6114;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scheemda;2009;505.0;3.49;395.0;2.79
6115;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scheemda;2010;;;;
6116;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scheemda;2011;;;;
6117;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scheemda;2012;;;;
6118;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scheemda;2013;;;;
6119;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scheemda;2014;;;;
6120;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schermer;2009;100.0;1.87;80.0;1.45
6121;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schermer;2010;145.0;2.69;80.0;1.49
6122;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schermer;2011;120.0;2.23;75.0;1.38
6123;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schermer;2012;135.0;2.44;85.0;1.54
6124;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schermer;2013;120.0;2.16;85.0;1.57
6125;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schermer;2014;140.0;2.48;90.0;1.65
6126;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scherpenzeel;2009;210.0;2.27;150.0;1.62
6127;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scherpenzeel;2010;280.0;2.97;175.0;1.87
6128;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scherpenzeel;2011;290.0;3.03;180.0;1.91
6129;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scherpenzeel;2012;280.0;2.92;180.0;1.9
6130;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scherpenzeel;2013;295.0;3.07;200.0;2.12
6131;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Scherpenzeel;2014;325.0;3.38;205.0;2.14
6132;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiedam;2009;2110.0;2.72;1595.0;2.1
6133;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiedam;2010;2660.0;3.42;1745.0;2.31
6134;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiedam;2011;2690.0;3.44;1765.0;2.31
6135;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiedam;2012;2600.0;3.31;1715.0;2.24
6136;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiedam;2013;2495.0;3.18;1710.0;2.24
6137;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiedam;2014;2610.0;3.31;1855.0;2.4
6138;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiermonnikoog;2009;35.0;3.45;15.0;1.8
6139;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiermonnikoog;2010;45.0;4.5;30.0;2.96
6140;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiermonnikoog;2011;40.0;3.92;25.0;2.55
6141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiermonnikoog;2012;40.0;4.45;30.0;3.04
6142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiermonnikoog;2013;40.0;4.11;25.0;2.65
6143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schiermonnikoog;2014;45.0;4.5;30.0;3.25
6144;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schijndel;2009;585.0;2.52;435.0;1.89
6145;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schijndel;2010;790.0;3.4;495.0;2.14
6146;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schijndel;2011;820.0;3.51;560.0;2.43
6147;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schijndel;2012;815.0;3.49;555.0;2.39
6148;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schijndel;2013;820.0;3.49;570.0;2.45
6149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schijndel;2014;830.0;3.5;600.0;2.55
6150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schinnen;2009;465.0;3.41;375.0;2.77
6151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schinnen;2010;620.0;4.54;385.0;2.89
6152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schinnen;2011;625.0;4.58;400.0;3.03
6153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schinnen;2012;610.0;4.55;410.0;3.15
6154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schinnen;2013;595.0;4.55;440.0;3.4
6155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schinnen;2014;625.0;4.66;445.0;3.43
6156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schoonhoven;2009;280.0;2.31;200.0;1.67
6157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schoonhoven;2010;385.0;3.17;255.0;2.12
6158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schoonhoven;2011;395.0;3.27;260.0;2.17
6159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schoonhoven;2012;415.0;3.45;240.0;2.02
6160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schoonhoven;2013;410.0;3.42;275.0;2.33
6161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schoonhoven;2014;435.0;3.59;280.0;2.34
6162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schouwen-Duiveland;2009;1015.0;2.95;740.0;2.17
6163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schouwen-Duiveland;2010;1380.0;3.99;850.0;2.48
6164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schouwen-Duiveland;2011;1430.0;4.13;865.0;2.53
6165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schouwen-Duiveland;2012;1405.0;4.06;865.0;2.54
6166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schouwen-Duiveland;2013;1445.0;4.19;910.0;2.68
6167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Schouwen-Duiveland;2014;1510.0;4.4;995.0;2.94
6168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sevenum;2009;190.0;2.4;150.0;1.95
6169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sevenum;2010;;;;
6170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sevenum;2011;;;;
6171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sevenum;2012;;;;
6172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sevenum;2013;;;;
6173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sevenum;2014;;;;
6174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Simpelveld;2009;340.0;3.02;230.0;2.09
6175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Simpelveld;2010;440.0;3.95;265.0;2.42
6176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Simpelveld;2011;440.0;3.97;305.0;2.8
6177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Simpelveld;2012;480.0;4.37;330.0;3.02
6178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Simpelveld;2013;475.0;4.3;330.0;3.04
6179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Simpelveld;2014;515.0;4.69;385.0;3.53
6180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint Anthonis;2009;315.0;2.62;235.0;1.97
6181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint Anthonis;2010;395.0;3.31;260.0;2.2
6182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint Anthonis;2011;430.0;3.61;285.0;2.42
6183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint Anthonis;2012;435.0;3.63;300.0;2.54
6184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint Anthonis;2013;450.0;3.79;330.0;2.83
6185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint Anthonis;2014;450.0;3.8;330.0;2.82
6186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Michielsgestel;2009;630.0;2.21;470.0;1.67
6187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Michielsgestel;2010;845.0;2.97;540.0;1.92
6188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Michielsgestel;2011;865.0;3.05;565.0;2.01
6189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Michielsgestel;2012;925.0;3.25;610.0;2.17
6190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Michielsgestel;2013;940.0;3.31;630.0;2.25
6191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Michielsgestel;2014;985.0;3.45;700.0;2.46
6192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Oedenrode;2009;485.0;2.73;370.0;2.11
6193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Oedenrode;2010;595.0;3.31;405.0;2.27
6194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Oedenrode;2011;600.0;3.32;400.0;2.25
6195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Oedenrode;2012;605.0;3.32;415.0;2.33
6196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Oedenrode;2013;610.0;3.36;440.0;2.46
6197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sint-Oedenrode;2014;630.0;3.45;440.0;2.47
6198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sittard-Geleen;2009;3710.0;3.83;2865.0;3.01
6199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sittard-Geleen;2010;4955.0;5.13;3230.0;3.41
6200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sittard-Geleen;2011;5005.0;5.21;3410.0;3.62
6201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sittard-Geleen;2012;4965.0;5.19;3500.0;3.74
6202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sittard-Geleen;2013;5045.0;5.3;3675.0;3.93
6203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sittard-Geleen;2014;5150.0;5.42;3870.0;4.13
6204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Skarsterlân;2009;745.0;2.71;560.0;2.05
6205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Skarsterlân;2010;1030.0;3.73;655.0;2.39
6206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Skarsterlân;2011;1075.0;3.87;665.0;2.42
6207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Skarsterlân;2012;1075.0;3.86;700.0;2.54
6208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Skarsterlân;2013;1105.0;3.98;760.0;2.77
6209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Skarsterlân;2014;;;;
6210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sliedrecht;2009;705.0;2.9;535.0;2.22
6211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sliedrecht;2010;970.0;3.97;635.0;2.64
6212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sliedrecht;2011;980.0;4.02;640.0;2.64
6213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sliedrecht;2012;995.0;4.04;690.0;2.82
6214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie ZZV-AWBZ;Sliedrecht;2013;1030.0;4.15;705.0;2.89
