ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Herkomstland;Perioden;BanenWerknemersGeborenInBuitenland_1
4105;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2019 1e kwartaal;130.5
4106;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2019 2e kwartaal;135.7
4107;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2019 3e kwartaal;145.8
4108;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2019 4e kwartaal;137.6
4109;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2019;137.5
4110;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2020 1e kwartaal;122.6
4111;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2020 2e kwartaal;116.4
4112;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2020 3e kwartaal;132.5
4113;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2020 4e kwartaal;125.3
4114;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2020;124.2
4115;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2021 1e kwartaal;114.6
4116;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2021 2e kwartaal;119.6
4117;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2021 3e kwartaal;126.7
4118;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2021 4e kwartaal;120.3
4119;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2021;120.3
4120;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2022 1e kwartaal;107.1
4121;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2022 2e kwartaal;108.3
4122;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2022 3e kwartaal;112.7
4123;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2022 4e kwartaal;102.1
4124;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2022;107.5
4125;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2023 1e kwartaal;78.6
4126;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2023 2e kwartaal;78.5
4127;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2023 3e kwartaal;80.4
4128;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2023 4e kwartaal;70.8
4129;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Polen;2023;77.1
4130;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2010 1e kwartaal;3.8
4131;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2010 2e kwartaal;4.2
4132;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2010 3e kwartaal;4.3
4133;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2010 4e kwartaal;4.4
4134;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2010;4.2
4135;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2011 1e kwartaal;4.1
4136;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2011 2e kwartaal;4.3
4137;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2011 3e kwartaal;4.4
4138;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2011 4e kwartaal;4.3
4139;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2011;4.3
4140;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2012 1e kwartaal;4.3
4141;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2012 2e kwartaal;4.7
4142;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2012 3e kwartaal;4.8
4143;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2012 4e kwartaal;4.8
4144;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2012 ;4.7
4145;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2013 1e kwartaal;4.4
4146;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2013 2e kwartaal;4.7
4147;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2013 3e kwartaal;4.8
4148;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2013 4e kwartaal;4.8
4149;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2013;4.7
4150;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2014 1e kwartaal;4.6
4151;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2014 2e kwartaal;4.8
4152;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2014 3e kwartaal;4.8
4153;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2014 4e kwartaal;4.7
4154;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2014;4.7
4155;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2015 1e kwartaal;4.6
4156;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2015 2e kwartaal;4.9
4157;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2015 3e kwartaal;4.6
4158;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2015 4e kwartaal;4.4
4159;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2015;4.6
4160;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2016 1e kwartaal;4.1
4161;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2016 2e kwartaal;4.3
4162;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2016 3e kwartaal;4.4
4163;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2016 4e kwartaal;4.4
4164;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2016;4.3
4165;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2017 1e kwartaal;4.3
4166;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2017 2e kwartaal;4.5
4167;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2017 3e kwartaal;4.5
4168;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2017 4e kwartaal;4.6
4169;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2017;4.5
4170;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2018 1e kwartaal;4.4
4171;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2018 2e kwartaal;4.7
4172;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2018 3e kwartaal;4.7
4173;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2018 4e kwartaal;4.8
4174;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2018;4.7
4175;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2019 1e kwartaal;4.7
4176;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2019 2e kwartaal;5.0
4177;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2019 3e kwartaal;4.9
4178;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2019 4e kwartaal;5.2
4179;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2019;5.0
4180;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2020 1e kwartaal;4.6
4181;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2020 2e kwartaal;4.1
4182;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2020 3e kwartaal;4.1
4183;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2020 4e kwartaal;4.2
4184;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2020;4.3
4185;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2021 1e kwartaal;4.0
4186;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2021 2e kwartaal;4.4
4187;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2021 3e kwartaal;4.7
4188;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2021 4e kwartaal;5.2
4189;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2021;4.6
4190;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2022 1e kwartaal;5.0
4191;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2022 2e kwartaal;5.0
4192;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2022 3e kwartaal;5.0
4193;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2022 4e kwartaal;5.2
4194;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2022;5.1
4195;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2023 1e kwartaal;4.3
4196;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2023 2e kwartaal;4.3
4197;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2023 3e kwartaal;4.1
4198;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2023 4e kwartaal;4.6
4199;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Portugal;2023;4.3
4200;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2010 1e kwartaal;1.7
4201;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2010 2e kwartaal;2.0
4202;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2010 3e kwartaal;2.3
4203;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2010 4e kwartaal;1.9
4204;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2010;2.0
4205;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2011 1e kwartaal;1.9
4206;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2011 2e kwartaal;2.1
4207;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2011 3e kwartaal;2.1
4208;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2011 4e kwartaal;1.9
4209;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2011;2.0
4210;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2012 1e kwartaal;1.8
4211;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2012 2e kwartaal;1.9
4212;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2012 3e kwartaal;1.9
4213;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2012 4e kwartaal;1.9
4214;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2012 ;1.9
4215;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2013 1e kwartaal;1.8
4216;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2013 2e kwartaal;2.0
4217;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2013 3e kwartaal;2.0
4218;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2013 4e kwartaal;2.1
4219;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2013;2.0
4220;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2014 1e kwartaal;2.5
4221;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2014 2e kwartaal;3.4
4222;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2014 3e kwartaal;3.9
4223;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2014 4e kwartaal;3.9
4224;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2014;3.4
4225;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2015 1e kwartaal;3.9
4226;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2015 2e kwartaal;5.2
4227;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2015 3e kwartaal;5.9
4228;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2015 4e kwartaal;5.6
4229;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2015;5.2
4230;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2016 1e kwartaal;5.7
4231;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2016 2e kwartaal;7.5
4232;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2016 3e kwartaal;8.5
4233;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2016 4e kwartaal;8.7
4234;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2016;7.6
4235;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2017 1e kwartaal;9.1
4236;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2017 2e kwartaal;12.1
4237;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2017 3e kwartaal;13.9
4238;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2017 4e kwartaal;15.0
4239;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2017;12.6
4240;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2018 1e kwartaal;16.9
4241;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2018 2e kwartaal;21.7
4242;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2018 3e kwartaal;24.1
4243;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2018 4e kwartaal;24.5
4244;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2018;21.8
4245;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2019 1e kwartaal;24.7
4246;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2019 2e kwartaal;29.6
4247;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2019 3e kwartaal;30.8
4248;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2019 4e kwartaal;30.4
4249;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2019;28.9
4250;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2020 1e kwartaal;28.0
4251;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2020 2e kwartaal;28.9
4252;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2020 3e kwartaal;30.9
4253;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2020 4e kwartaal;29.0
4254;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2020;29.2
4255;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2021 1e kwartaal;27.1
4256;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2021 2e kwartaal;33.4
4257;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2021 3e kwartaal;36.2
4258;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2021 4e kwartaal;35.6
4259;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2021;33.1
4260;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2022 1e kwartaal;33.6
4261;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2022 2e kwartaal;38.8
4262;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2022 3e kwartaal;38.5
4263;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2022 4e kwartaal;35.2
4264;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2022;36.5
4265;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2023 1e kwartaal;29.1
4266;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2023 2e kwartaal;32.9
4267;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2023 3e kwartaal;31.4
4268;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2023 4e kwartaal;28.9
4269;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Roemenië;2023;30.6
4270;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2010 1e kwartaal;1.8
4271;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2010 2e kwartaal;2.0
4272;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2010 3e kwartaal;2.0
4273;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2010 4e kwartaal;2.1
4274;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2010;2.0
4275;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2011 1e kwartaal;2.0
4276;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2011 2e kwartaal;2.1
4277;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2011 3e kwartaal;2.1
4278;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2011 4e kwartaal;2.2
4279;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2011;2.1
4280;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2012 1e kwartaal;2.2
4281;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2012 2e kwartaal;2.4
4282;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2012 3e kwartaal;2.4
4283;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2012 4e kwartaal;2.5
4284;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2012 ;2.4
4285;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2013 1e kwartaal;2.3
4286;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2013 2e kwartaal;2.4
4287;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2013 3e kwartaal;2.6
4288;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2013 4e kwartaal;2.7
4289;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2013;2.5
4290;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2014 1e kwartaal;2.7
4291;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2014 2e kwartaal;2.8
4292;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2014 3e kwartaal;2.9
4293;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2014 4e kwartaal;2.9
4294;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2014;2.8
4295;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2015 1e kwartaal;2.8
4296;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2015 2e kwartaal;3.0
4297;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2015 3e kwartaal;3.0
4298;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2015 4e kwartaal;3.0
4299;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2015;2.9
4300;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2016 1e kwartaal;2.9
4301;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2016 2e kwartaal;3.2
4302;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2016 3e kwartaal;3.2
4303;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2016 4e kwartaal;3.3
4304;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2016;3.2
4305;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2017 1e kwartaal;3.2
4306;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2017 2e kwartaal;3.4
